ids,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23
5017,1775,5333,3289,4733,1506,454,1690,2999,1941,2205,5994,3488,152,1941,1508,3483,1941,3183,3183,3259,1941,3183,3259
5018,3038,1710,1459,419,1222,427,2075,1999,2636,3425,3184,1930,3425,3425,1526,422,1930,422,1579,1129,3425,421,3425
5019,1222,2933,2307,3184,807,2473,1044,1073,1579,1801,3184,2256,2375,1776,851,3163,1801,3243,2375,1824,2707,2562,2562
5020,2966,1523,1590,2620,2024,3097,1525,185,185,2906,185,451,451,1858,310,1858,2906,2560,451,310,310,185,310
5021,4787,5333,465,5693,1735,6170,1655,2953,1227,2461,3032,923,3753,1735,1210,3488,3457,3488,1735,1655,3488,501,923
5022,3054,1651,244,1554,3297,1854,3155,3354,3493,708,3354,2543,2543,2110,1977,1891,3493,3506,154,1927,3124,2736,1756
5023,1460,1486,1590,2309,173,1693,2846,1372,1600,1984,1608,1894,2752,13,20,20,20,3056,20,3200,1725,1929,1437
5024,2553,64,1815,3094,1064,280,3508,3030,2103,2944,828,608,3191,2655,828,3191,2655,828,3030,3030,828,858,2655
5025,656,2550,2398,2416,177,1287,606,23,1499,2249,1759,3283,23,2717,3348,3283,3348,1666,1666,3348,23,1287,164
5026,1669,432,2881,1552,1552,1371,305,850,3104,2728,790,380,3377,3463,1613,790,2696,1442,2421,151,1349,2421,2421
5027,331,1611,1976,331,2033,1277,2617,3521,1816,511,855,338,1277,1162,855,1277,1162,511,897,149,1716,511,855
5028,1443,3371,1402,4688,4292,625,258,1027,1027,258,6708,1025,1061,671,1195,1027,6708,5166,5774,6440,660,660,1195
5029,1775,5550,2439,692,1633,1676,566,2933,3130,917,1005,354,2306,1005,2679,2077,1575,2077,22,2306,22,22,1005
5030,2963,432,3289,1763,161,488,1804,2052,1048,1008,1343,1065,17,884,1547,2050,161,884,884,1794,161,2035,884
5031,3687,1707,964,3154,1194,2178,1804,3766,400,884,2913,1065,1293,3766,172,34,379,2913,603,2590,1065,2035,379
5032,1443,1642,3406,1554,3297,1762,3155,1075,2843,2843,1511,2657,1780,252,252,2657,874,1453,1807,2657,1605,1701,252
5033,4694,694,1590,1774,1774,1774,5375,3226,1928,884,3766,2400,1740,2086,2086,1797,1048,634,603,37,1048,1678,1048
5034,3038,1448,3406,3417,2765,141,39,174,19,174,3106,3018,2041,1644,2507,2377,3348,2507,3106,174,1935,2507,2543
5035,3038,1710,2783,1554,515,3301,3508,458,3072,2947,458,745,2422,2422,2422,2422,2366,2366,297,2366,2422,2366,2366
5036,3038,2550,121,692,649,1874,826,3368,1874,3512,1874,1874,943,3512,1874,1874,1874,1874,1874,609,1874,1874,485
5037,2419,1867,3289,1540,112,1632,3247,112,685,112,1632,1619,1632,3372,828,1136,284,685,284,1136,284,284,284
5038,331,417,2248,1185,899,1632,804,3169,2668,1832,3069,142,3473,1337,142,2009,1835,3069,142,2490,1626,2009,3069
5039,3038,756,1730,1554,539,539,56,174,56,1739,1739,3393,359,1739,389,3243,3393,286,1766,1766,2260,389,359
5040,4787,2550,2871,2416,1443,1128,1273,2826,1499,3149,2416,1001,2416,2416,3164,407,1833,1025,3222,3380,1833,921,3106
5041,2382,2446,2037,2932,3891,1352,2821,1744,2932,657,1973,3464,3753,3464,2538,3464,657,701,1973,1973,3464,3464,1263
5042,50,1867,2586,1554,1264,1265,2467,1160,2043,1867,2434,1265,665,1760,1265,3384,2434,1564,1760,341,2434,2434,3232
5043,1460,2592,2858,2468,2792,1772,3192,1458,155,1030,2912,29,1458,2792,1458,2221,1772,105,1875,2990,1772,1875,1772
5044,1460,1486,1522,692,3390,1854,2123,2795,2244,708,1809,2795,2244,1342,3390,3390,2795,2795,1809,2795,2795,394,3390
5045,1669,2279,2958,2932,2538,1990,662,2795,1156,1156,2962,2267,13,1156,1210,662,1156,662,662,1309,1903,1647,662
5046,3038,3061,3406,2843,1633,1695,2924,2843,2843,2843,3061,1205,644,1100,3164,2924,2763,644,3048,385,3061,2210,2924
5047,331,432,3127,1552,1552,1632,906,906,972,2728,827,1894,1052,891,112,298,76,2847,758,2847,298,298,796
5048,2843,1642,389,3211,3352,3097,1966,2970,1031,3348,2756,2514,3348,1644,2970,956,3348,2970,1966,598,2820,2970,2559
5049,3038,2516,2262,3154,965,2178,1804,1804,1847,3154,3154,1065,172,172,172,34,172,172,172,2810,172,1804,1350
5050,50,2790,1730,50,1264,1304,1044,2933,1022,1739,1760,578,1022,1739,1022,1022,1739,680,680,1304,1878,680,1739
5051,2963,3463,2881,692,1891,2628,1090,754,3104,754,2197,698,754,377,698,698,754,377,377,754,698,698,377
5052,310,1486,87,419,56,419,56,2287,56,2249,1739,3464,1739,680,2479,2152,2190,680,3477,391,3459,3214,1739
5053,2963,1284,2362,3043,1918,2628,785,2626,1918,2798,1918,365,1918,1863,675,520,1918,785,536,1991,785,2823,2710
5054,2963,1448,432,3043,649,2528,1860,3136,2320,3013,2106,2267,2963,1575,2358,535,2223,1010,1972,2968,1075,1575,2963
5055,2963,2950,85,105,2646,6304,3526,460,910,85,717,1035,460,2503,460,3808,3808,2065,717,5108,717,6043,6595
5056,1865,1710,2804,3160,1474,41,2588,1272,2588,769,128,769,55,396,2588,1460,1474,2277,2277,2289,3338,2588,2588
5057,1460,620,2217,692,1358,2244,2244,2795,2244,1809,1809,2795,2244,1342,1809,2656,657,2795,1809,2656,2795,2795,2656
5058,3038,1448,915,692,1633,3017,2994,751,1286,1466,2994,2994,1260,2969,1260,2261,2856,1466,1260,1535,1260,1466,1260
5059,2963,3463,121,692,649,2528,649,698,3104,1116,2197,698,3507,698,698,2746,698,289,698,289,1422,698,1422
5060,539,3304,141,1554,3304,1854,3155,3304,100,100,2321,2258,1908,1908,3155,2437,2366,1908,1533,2366,3055,2450,2450
5061,1660,1523,244,2966,3352,1908,1333,2916,2900,1116,1737,2267,13,13,13,1694,504,1929,534,13,504,1407,504
5062,2963,432,2248,3043,1728,2745,1516,1726,1261,1906,1245,2011,2823,1717,675,1726,2745,2184,2184,1261,2745,1245,20
5063,3374,3371,2686,2925,1280,841,3175,2048,1621,3486,2301,2258,2869,2366,3394,2437,1971,1630,2869,490,1946,3016,1401
5064,3392,124,2217,692,1922,2452,2924,437,2244,1186,2339,2244,2244,1342,1809,2422,1809,1809,1809,1809,301,1186,1186
5065,1753,3154,465,3154,3472,2178,1525,965,172,1679,2525,2871,2733,172,172,34,435,172,603,592,172,172,435
5066,2963,2446,3041,3468,807,1556,3526,2626,2310,2798,637,2310,1615,3421,2074,1301,2310,2310,1301,2310,2310,1301,2517
5067,1460,1486,1372,692,1984,318,1372,1458,1458,1030,2406,2912,2912,3077,1458,1507,1507,1507,3077,3077,3077,3077,1507
5068,50,1867,1730,1554,1264,605,1044,2933,2241,1063,1760,1063,170,1739,2011,720,1739,340,680,1304,1878,680,680
5069,1460,1486,2429,2356,640,7019,5649,1486,1372,2141,2141,2784,2670,2655,828,36,2655,828,36,3259,36,183,3259
5070,1669,782,1402,2932,3122,3156,3465,1913,907,2951,3179,1177,1784,2286,1784,3179,2286,1442,2286,132,3179,3465,3465
5071,3038,6588,2679,2796,1633,1560,2672,2542,2502,385,213,1701,2338,2338,213,2338,2561,213,3278,213,213,2542,213
5072,2847,1486,1402,2642,1443,3518,1273,2832,1499,1116,1402,3283,1224,801,2074,3156,1034,3180,1224,1224,3156,2642,1224
5073,3038,371,465,1554,1345,2692,3508,1303,2419,2056,1345,2526,1464,820,1464,1032,1032,1464,1345,1032,1464,1032,1464
5074,2932,2950,3464,2932,3031,680,2790,532,2932,737,2061,737,354,737,737,737,2061,737,367,2401,2717,737,2061
5075,3038,1448,2545,720,807,1882,2783,2740,2037,2807,599,908,3340,3340,1164,3243,3243,3243,1717,3243,1617,1617,2891
5076,1443,782,1402,2554,1061,1838,1443,2052,1195,706,1838,1861,44,2052,1838,217,603,1838,3262,1678,217,3347,2213
5077,2963,2950,1199,692,649,2443,3526,1788,2443,2601,2946,2680,2680,1776,1539,414,2443,2601,1498,925,717,2069,1401
5078,1865,1710,3209,419,56,3313,56,2707,2707,2707,2707,1788,1170,2707,2074,2707,2378,2741,1419,2741,2676,1367,2707
5079,3038,2966,3406,100,852,3431,3222,3431,100,100,1739,169,3045,3152,3164,3112,2641,169,3222,169,3222,3112,7022
5080,3038,1486,3472,1554,807,2326,2526,2740,2326,2718,807,531,2191,2718,2718,3151,2718,2702,3151,1944,2191,1617,3151
5081,1753,1850,1132,301,1358,1795,2924,604,534,644,1132,604,644,2924,2612,2924,1132,3131,644,1132,644,1132,1132
5082,3374,2837,1093,692,2111,3431,3175,3431,2424,2424,395,1796,455,455,1788,414,2366,2424,2424,62,3425,1649,3425
5083,2139,2550,2902,1939,3506,2060,3175,1645,81,3506,2583,2731,2583,3124,3238,2583,2714,3506,957,3395,3356,2583,3506
5084,1460,1486,5590,2057,173,2625,1639,72,1430,1511,2141,640,471,1511,640,1215,2519,1215,471,1430,1184,49,1430
5085,2963,5550,2881,3487,3135,2037,1791,3487,3487,1199,2816,1791,1791,2840,778,1219,3487,2840,1238,1791,1115,1791,778
5086,3172,1867,3019,1554,807,605,3508,1369,2308,981,914,2910,2308,1302,3394,1302,2313,2806,2308,1302,2308,2308,1302
5087,1242,1850,1590,3206,1232,44,1804,3226,561,561,1250,481,1067,1067,480,1462,1098,1232,1586,356,480,2262,2262
5088,3038,1448,1842,720,1264,1438,1044,2950,430,2950,759,908,3340,2950,1073,1423,2435,2435,1914,1617,3031,532,2950
5089,2843,1822,2372,3468,1239,41,1705,1311,3252,2608,2560,473,1924,961,473,1924,346,832,2608,832,832,2608,1924
5090,2155,2550,2653,393,1498,2550,3526,580,393,429,1539,1498,1099,1504,1079,1027,429,1442,429,490,1079,1079,3111
5091,2843,2279,465,3000,1774,1774,1455,2996,3345,3345,3345,232,3161,3345,542,3345,3345,3345,2598,3331,3345,2524,2598
5092,216,417,2248,1185,570,586,2066,2066,1869,2056,586,1869,2909,1337,1869,2909,586,586,2909,2909,586,2909,586
5093,3216,3665,4051,4733,6158,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111
5094,3216,1867,2439,2332,1922,2864,1912,2864,116,1984,1136,2784,1685,2055,738,2319,2319,2979,1229,2163,2319,394,608
5095,3038,1486,2549,692,2549,3431,1554,3070,1891,2793,1382,3297,3297,2955,3164,2653,1638,3297,3297,2793,3297,2793,2793
5096,1460,1486,2806,692,408,2412,408,408,708,3506,2301,2795,1058,2123,1874,818,2795,2795,216,2123,216,1171,3506
5097,1460,1710,1093,419,1239,77,1507,325,1788,1507,1507,3313,1507,325,1507,1507,1507,1507,1507,1507,90,455,1507
5098,3172,1486,2252,439,875,2628,1579,2628,875,395,2628,974,974,2621,1018,1341,3261,2904,3115,3156,3517,1933,2040
5099,2177,1284,432,3043,1948,1632,734,3491,1011,2396,1368,3234,1685,3408,2481,3043,2489,3491,3082,1816,1816,3082,2489
5100,216,1867,5460,525,2268,6029,1690,3609,1506,2947,828,1560,2182,2422,828,1591,1805,2103,2103,2103,2103,414,2103
5101,331,432,3127,740,798,1632,305,1303,2872,305,440,305,1779,575,209,575,1779,2496,899,440,575,305,440
5102,539,4927,180,3184,807,933,2120,1081,168,3066,529,2120,3066,1412,1785,1570,1081,1785,1081,1785,1081,1785,2389
5103,3392,1311,408,692,128,1311,346,1311,2961,2961,401,2961,2961,961,310,2961,346,832,2961,1705,2265,1705,424
5104,3374,311,1402,254,173,1430,1225,1225,1747,1225,1225,2058,1225,795,144,3466,1161,1747,1747,392,1747,1747,1496
5105,6036,6760,6768,5193,618,5759,6126,3724,2547,6204,5933,6126,6204,3886,6126,6126,3724,3724,5759,6775,6126,5759,6126
5106,50,2790,43,1554,2549,1304,1063,2621,2011,2621,680,2732,2611,680,2479,680,2611,680,680,1304,680,680,680
5107,3374,3371,841,2625,1474,396,1705,1004,1732,346,2185,3231,451,961,310,1460,1585,3231,41,988,2265,2330,310
5108,2963,1953,3041,2798,1736,1736,3526,1313,2310,85,1387,2310,560,1301,2768,1726,2310,2310,1301,2310,2310,1301,2310
5109,3038,2550,2346,692,580,2550,420,420,2649,1116,2550,908,908,2955,3164,580,3334,420,420,2928,2928,2928,1127
5110,4042,6887,1590,3160,801,1135,6948,801,696,1561,1255,801,801,801,221,3157,221,3143,3400,3143,801,801,1135
5111,3038,64,2871,1622,2067,2379,1066,1160,2326,174,581,2870,2870,3250,703,363,703,2158,707,1766,707,703,160
5112,3038,1448,1759,3417,1633,1438,2578,1075,2843,2843,843,843,843,843,843,1701,843,747,534,1905,534,532,1905
5113,1460,1486,2806,1608,173,3108,2467,72,1430,1984,1608,2427,2670,941,2427,1215,1608,1215,1238,2427,1215,2602,3437
5114,2419,1867,2439,820,1384,1181,620,1775,3050,3232,3232,3232,581,1014,2892,1014,35,495,3232,2892,1014,2892,3232
5115,2963,1284,2332,2332,1567,675,675,444,2015,444,3286,365,3293,941,3050,520,1106,365,3051,1172,2333,1106,2710
5116,2923,5550,6450,4107,7019,7019,1271,1693,1271,1271,2923,1271,5868,961,123,1460,1271,961,1271,1705,1271,123,1271
5117,2963,432,432,740,750,2864,91,2847,2847,1191,827,1894,1685,485,3450,1685,2957,740,1685,1685,2847,1953,2847
5118,1460,1486,2429,2309,1612,7019,736,906,2895,1984,2141,3286,1288,2141,2356,902,2327,1564,2471,902,1716,2895,1716
5119,2963,2279,3306,2401,2285,1471,1561,23,598,246,3178,1035,246,246,246,246,246,598,1100,2646,246,246,1263
5120,2963,1448,3382,740,570,80,2164,1010,80,1010,581,3056,1010,3056,1010,1010,1010,1010,1010,1010,1010,3056,3056
5121,1753,417,465,1185,570,1632,804,234,2668,2056,3473,1869,2909,2490,1869,2909,2490,586,2909,2490,586,2909,586
5122,1865,1486,2252,1554,974,1693,1066,1693,2326,974,1913,49,974,797,1184,797,2231,1693,2150,49,1693,49,2286
5123,216,1867,465,1554,1345,1103,562,1775,2419,2056,820,1775,152,820,1464,1032,35,152,1991,1991,562,152,1991
5124,4694,311,1590,254,1232,44,2846,3226,400,356,1250,1792,3093,1242,480,1242,1590,884,356,356,356,356,1590
5125,1753,1850,465,3154,161,2178,1804,3154,1928,884,1928,232,1814,3168,1547,217,1391,3168,3239,3154,1814,3347,2598
5126,331,1867,1172,331,2555,3286,675,3286,331,3177,2555,3286,2760,1992,675,3051,684,2184,3051,3051,3177,2184,2540
5127,3038,1448,389,720,1633,398,2135,751,751,2077,1701,1701,1791,389,1701,1701,398,3049,389,1824,1701,1701,359
5128,2843,911,2372,3160,649,1216,336,2267,1729,1116,2943,2267,2805,1018,1018,1087,3198,296,3249,2943,2372,3198,1307
5129,3216,1867,6416,3216,879,675,2824,3341,3341,2738,1479,3050,3341,1172,3341,547,1172,1687,3341,1172,3341,3341,3341
5130,539,3155,2252,692,3493,3047,2123,909,100,2450,3354,2196,2450,1908,3055,2450,2190,2904,3055,3493,2450,2753,1028
5131,656,6707,465,2525,161,2178,885,885,400,885,885,3068,3093,3068,400,2050,400,2292,379,3093,1293,2131,885
5132,4694,1108,2313,1686,1686,2412,426,426,1022,1561,2920,2258,2869,1257,2518,2,1257,1994,1257,1697,458,1300,1994
5133,2843,432,465,3233,1794,2178,1804,1445,634,884,1343,1065,3265,884,172,34,634,634,634,1414,172,2861,1065
5134,1865,1028,469,692,3297,1854,2034,898,909,708,1236,2543,3297,2543,3164,1236,1236,3297,2543,2543,3297,2543,2543
5135,2177,1486,2252,1554,807,2628,1364,108,1906,1906,807,2256,3340,2286,807,1584,2202,1073,3438,2256,2513,1791,2256
5136,3038,3025,465,3098,3089,369,2846,2773,1213,1213,1213,3098,1505,2634,787,2634,2634,1383,2568,3280,1505,787,1492
5137,1753,1850,1332,1763,1774,1774,1804,3226,1928,1168,1928,3239,1332,2361,1425,948,1391,1928,3239,2361,1332,1332,1168
5138,4888,3739,2252,6579,1522,1693,679,1693,848,574,2190,2930,1463,1463,1693,2597,167,2480,2480,2480,909,167,167
5139,3038,2446,3472,692,19,2534,56,1868,19,1646,1395,2196,1752,1395,1395,1395,1395,1868,1495,1395,1156,1395,1395
5140,310,1710,386,419,2111,1710,2893,3073,2089,1710,1978,2111,1978,613,2111,1978,1710,1710,1978,1978,2689,2689,2111
5141,2177,1486,3472,1725,807,2326,620,1882,2326,2718,3333,3464,2718,2718,2718,2718,2718,3333,3151,174,2718,2718,2718
5142,3038,1486,87,692,2549,576,606,908,2341,1646,2288,2196,524,606,3164,3304,486,486,1279,960,3304,606,1401
5143,216,64,3289,109,6158,2451,3508,2337,2419,2056,3473,2451,3453,2812,1464,676,2512,2738,3183,994,2812,3364,1464
5144,3038,1448,3406,3256,2969,1519,56,2287,2717,2249,1739,2249,354,606,3370,3370,2190,606,367,3370,3370,606,3370
5145,2963,432,2018,2660,678,3236,4331,3150,3371,2056,2080,132,132,2044,3371,3245,3151,3245,3245,53,2239,2239,3428
5146,2177,432,432,1764,649,2305,2823,814,2103,1764,1368,2999,1099,2696,2103,1591,3072,2106,2106,2106,1591,910,3469
5147,2963,1829,2398,692,3325,3313,606,898,1413,1116,2072,2072,3080,1660,1676,2441,1854,1854,3080,1854,1933,74,2072
5148,3038,1728,822,1554,807,2745,1044,2016,2234,2951,581,1717,581,1717,1310,3244,1310,581,2799,2234,2234,2234,2234
5149,5485,1867,2586,462,1922,3434,2439,1006,1793,2461,1761,1761,3293,1761,3424,1006,3424,3056,3293,3293,250,1160,503
5150,1660,1523,3406,1554,2364,2483,2123,2795,656,2516,2301,1905,13,2335,13,1940,1940,662,1495,13,3309,2258,13
5151,1865,2550,1300,1272,3089,41,1077,1788,1788,1907,1971,2258,2060,41,1788,1400,1400,3328,1498,1498,3203,1400,1272
5152,2984,2262,1402,2309,1346,2628,3940,4127,2485,1906,1552,338,5819,2282,76,3317,1057,6297,5270,2882,298,2421,6923
5153,1660,1651,1651,419,3297,3097,419,1638,1899,2249,52,2196,1899,1899,1899,419,1899,419,1899,888,419,670,419
5154,2963,432,3522,3468,1825,3522,3522,3368,1052,3522,3522,1894,1072,1072,3522,891,121,3368,1894,3522,3233,332,1072
5155,1753,2009,1590,2598,1232,3000,67,3226,931,1425,3226,2361,488,1763,1425,2361,2361,2361,3239,2361,1425,2361,1763
5156,331,1611,784,1185,899,1632,305,654,3269,2728,1368,1451,24,3372,24,3127,3523,3127,1368,2429,3127,3372,3372
5157,331,1707,3289,3343,1835,3069,2572,234,3274,2396,3473,474,355,3274,3274,2937,474,474,3169,474,474,474,2710
5158,1660,2966,244,2966,2364,3097,351,770,2507,2249,2514,2514,244,2507,2507,956,1406,2507,1406,1762,1762,2507,2507
5159,2963,5550,460,4257,1035,6304,3526,2946,1035,2944,1615,1035,460,2503,460,1599,2596,2944,1459,460,460,460,460
5160,656,3016,1590,1008,1096,1668,527,642,124,1116,1025,642,2752,3463,2537,2924,642,2537,3198,671,2900,1929,642
5161,4626,5550,6768,5468,2295,7019,5747,6052,5470,3570,4403,5286,5468,6537,5468,5122,6732,5468,3570,5650,5468,5468,5468
5162,3038,1448,822,2932,2765,3313,2453,2613,2775,1116,1759,908,908,2955,3164,1759,908,420,420,3002,1759,1759,1759
5163,3038,3386,2679,2642,852,2366,3055,133,1403,1403,3022,2657,2450,3067,3055,3067,1110,2450,3055,1403,3055,3067,2450
5164,2963,5550,2037,462,1633,3165,1634,3291,1983,986,1761,2515,2686,2515,2686,1634,657,986,986,986,1983,1983,2686
5165,1753,694,1332,1763,1774,1774,2846,3724,709,2547,2247,2708,2547,2086,2086,2547,603,2086,603,3724,4268,603,1048
5166,3172,1867,2586,462,3135,1911,1044,3487,2241,2950,2816,2375,2375,1044,778,3321,1652,2241,2860,2169,2169,2816,2241
5167,3038,756,1723,1554,286,3431,1579,2707,728,1723,1937,205,451,2530,1526,205,2523,205,1222,2530,1222,1222,1222
5168,2963,432,432,471,1099,1442,3440,1775,1958,2056,2745,2444,1099,1027,3525,1726,3072,2106,2106,2106,1099,1958,3465
5169,331,1611,2429,1853,2713,1371,906,906,2487,2728,942,1894,516,380,758,1612,3396,1612,516,2487,516,516,516
5170,3038,2671,2871,492,161,2178,1804,1804,400,884,379,2871,17,2871,1800,400,2871,2292,465,1847,2871,1804,2871
5171,3038,1448,1730,692,3304,1599,2034,3304,1035,1199,395,1035,0,1776,0,3423,406,1035,3423,3423,3423,1035,1727
5172,3038,1448,3017,692,2311,1854,1063,3334,395,2424,395,2196,2412,3152,100,3261,3261,2904,3304,2904,3261,2904,2904
5173,877,1867,3019,3043,879,3364,2164,448,3132,2205,1302,42,2059,3378,1464,1161,1161,2738,2132,1220,2989,1220,2132
5174,1865,2717,2398,3160,3325,1854,2453,285,1891,708,1307,1307,1307,2955,1307,1891,1307,3297,469,1197,1366,469,1307
5175,2963,432,465,1763,161,2178,1804,2052,1928,1414,2284,2236,603,2052,1414,2052,603,2284,603,37,603,603,2086
5176,3038,64,2586,1006,1922,3364,631,1972,874,243,1006,1549,1793,2314,3427,1006,1259,1972,3427,1793,1259,483,1793
5177,539,1486,2549,419,3028,2355,2790,2287,2479,2476,2614,2790,354,2614,2479,2790,354,680,1852,2614,2614,2479,2479
5178,2177,417,1687,3343,1992,675,675,3286,1172,3177,2555,3286,2555,163,3050,3384,2555,653,3051,1172,2555,2540,653
5179,3038,1448,389,720,1264,398,1063,751,751,170,144,1063,170,2314,170,170,398,680,398,170,170,2386,2386
5180,2155,2550,2653,692,2311,2311,3526,2311,3443,818,1409,1062,818,2285,1874,873,2285,2177,717,1230,1138,2285,2177
5181,2419,432,784,3343,6158,3275,2572,3275,2419,2351,3069,1626,2129,1337,1373,2572,2512,1950,1950,1950,1950,2512,2710
5182,3033,855,2248,3465,570,1784,3465,3465,3465,3465,3179,3465,1784,630,3465,3465,2202,3465,3465,3465,630,3465,3465
5183,427,2950,1842,692,3031,2156,2136,898,393,2042,2042,2042,1279,59,2153,2042,2042,2042,393,2341,2042,606,2042
5184,1753,1850,964,3206,1194,1250,885,885,400,644,885,3068,1232,3068,1586,1098,931,1232,1586,3093,1232,3068,1173
5185,1865,1710,3209,692,2608,396,2347,2382,2689,497,1978,3313,1978,2689,3413,1978,2689,1146,2689,888,1146,888,26
5186,1460,1486,1934,2309,173,471,2444,1486,1600,1984,1608,640,2752,3056,1608,1215,408,1215,2444,2444,1215,2444,2444
5187,3038,2550,1345,143,3089,1181,1014,1303,618,2056,2406,789,1472,2905,1472,1200,1472,2406,2562,2316,618,2562,1014
5188,656,2279,1590,3468,584,3518,1273,3221,2974,1273,584,2514,2224,3518,2224,3518,584,3518,967,37,3202,1668,967
5189,5018,5550,3289,1881,7019,7019,3555,2773,1513,1513,1513,1513,7019,7019,1513,3034,1513,1513,3570,5366,1513,1513,4176
5190,1775,1867,2439,462,1922,3434,3434,1549,3434,3062,3434,1549,136,1863,136,3434,1863,3434,1857,3434,3488,1863,1549
5191,331,839,3127,1552,1552,1632,758,906,972,76,972,1894,1969,758,758,2746,76,112,758,2360,76,1996,758
5192,3172,1710,1579,3184,3199,62,1579,1129,2241,3425,3184,1788,62,1579,1526,3184,62,1129,1129,1129,3425,1129,1129
5193,1242,311,1590,1008,1232,1932,2846,1590,120,2537,1590,263,2752,2097,1443,1132,1391,3093,1096,1443,1590,1590,1443
5194,2963,5550,2798,3487,3031,1617,1791,2950,2241,717,2816,3049,1791,292,778,778,292,3049,2571,1791,292,1791,292
5195,2963,5550,2037,692,3031,5793,3423,3487,3487,1326,3487,220,673,1326,3487,673,2563,2946,487,2946,717,2636,1326
5196,2963,1448,3382,3043,1633,2037,631,2169,751,2716,144,2202,1791,2542,2542,2542,238,2271,2153,2542,2169,2542,360
5197,2984,432,2439,3043,649,1245,432,814,510,3177,1368,20,2823,510,20,1130,20,20,2106,471,814,510,20
5198,2843,1867,1872,1554,1064,933,3508,265,265,981,789,789,2244,3250,933,933,1815,495,887,887,265,933,2495
5199,2963,2550,3522,692,550,832,305,3221,850,3315,305,305,2754,2905,332,3315,1086,305,1924,832,3315,332,3315
5200,2843,1642,1747,3160,407,3518,2593,2832,2832,2114,2832,2514,2832,3518,3164,3518,3348,3518,3249,598,23,2793,2793
5201,3038,1448,1730,720,1633,398,1044,751,2291,2291,144,2732,1791,1575,1423,2169,398,3099,2169,2169,2169,1073,1423
5202,331,1611,331,331,899,1632,316,1886,1107,2396,3069,897,1234,2895,1251,1624,2895,929,2713,1624,836,836,1251
5203,2963,2446,3007,2267,1782,3313,612,1163,11,1156,333,3313,3313,1776,333,1701,2378,2180,3423,333,3031,3087,3133
5204,1865,1523,141,100,1380,1287,56,2717,100,2249,2249,2061,606,2061,1380,3370,2061,606,606,2249,1380,164,2249
5205,3038,3025,1093,143,3089,866,858,2603,1890,256,787,2146,3369,3369,787,3025,143,2603,3025,256,143,787,787
5206,2382,2719,6450,6180,1358,2122,662,2493,874,657,2962,1894,2148,797,2538,3636,781,781,3636,2148,2362,2362,503
5207,656,2665,1402,3122,570,139,2924,3122,534,2843,937,843,644,3225,3122,2924,657,1795,2805,2843,3061,1795,1795
5208,1460,3519,2289,41,128,128,1460,1311,1460,1474,128,1883,1039,961,2734,2961,346,128,41,1705,2408,2852,1474
5209,2843,2247,1590,3121,2257,2594,603,2996,2594,1817,3345,3331,2594,2257,2594,3331,3345,2594,3331,3331,3345,3331,3331
5210,3038,1448,2653,1554,807,1016,1766,2740,650,2031,2234,1944,3440,678,650,535,3037,3037,3440,1944,707,99,3037
5211,2963,432,3408,692,1327,1371,2098,1058,3523,2728,1058,1058,1058,1058,112,891,1058,1058,216,1058,826,2188,1996
5212,3038,432,465,1185,1345,1632,858,3368,2872,2056,187,2999,1942,2655,828,1805,1805,1805,2999,1805,1874,2999,1805
5213,2843,3025,1590,6059,965,4078,2846,965,2024,1679,2247,1792,2247,1861,4078,2024,2024,1792,603,2580,1792,2024,2580
5214,329,1867,2679,2468,286,2687,2389,8,2315,3386,2190,2592,1658,3386,2074,3163,2318,2917,945,3386,2428,1389,3386
5215,539,419,141,3256,3352,1854,100,909,100,100,1329,2196,100,3256,100,100,2597,2904,3256,3256,3256,3256,3256
5216,3038,355,465,1763,3472,1128,465,850,3072,3300,1343,3300,3300,884,1547,1986,3300,1547,1986,1547,3300,884,1547
5217,1660,1523,1590,2416,965,2373,1273,965,1048,1128,584,1792,457,2996,714,1273,1971,3168,1128,1128,1814,1128,3265
5218,2908,3739,29,6579,4441,5216,4892,5617,848,3053,1938,2592,318,3077,1965,1507,318,318,318,1190,3425,1190,3077
5219,2177,1867,3019,3019,807,1103,2164,1972,373,2716,144,448,2368,2314,42,535,874,2544,536,2968,1220,2716,1497
5220,3172,2933,1730,1701,2011,2944,2502,2596,2011,2011,980,2011,2306,2095,2011,505,2596,980,94,1421,1115,1301,2563
5221,3216,417,2018,1161,570,1388,804,2337,1011,2056,2337,2371,2337,3183,1464,2009,1161,2240,3183,2812,2337,99,1388
5222,1069,2719,848,2831,173,1792,173,2602,848,848,848,848,2761,848,848,1693,848,2184,848,2882,5651,1929,2802
5223,2966,1867,2586,1066,2980,3342,633,2158,1793,1867,1867,2155,2244,1927,3424,280,3424,495,1139,1867,2863,340,1867
5224,1669,1611,3289,1881,198,2723,198,906,1830,1830,2723,1500,1505,3998,1500,3034,1500,1881,906,906,906,906,1881
5225,2309,1486,2252,704,1906,108,108,108,779,1906,1802,2697,383,1117,2156,1587,1432,1432,4755,1195,1195,2562,2375
5226,2177,1867,2439,462,2011,5126,2389,2933,2241,2461,1761,2011,2011,1902,2011,1634,1902,986,2011,2169,717,2241,1902
