ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53
4849,985,4502,696,6579,1883,5397,3552,3209,3552,4114,3597,6060,330,4114,330,4233,4233,4233,4233,4233,3552,330,330,330,330,330,330,330,4114,4114,6472,330,330,4114,4114,4114,4617,330,4387,4387,4114,4114,4387,4114,330,1204,330,330,330,330,97,4387,4387,330
4850,985,3130,5930,340,1374,3271,833,2920,2208,2450,2450,202,202,909,2450,2381,1661,2450,1777,2450,3047,1787,2450,3047,3256,1943,2450,1943,3047,1943,1943,1943,1943,202,1787,3256,1943,1943,1943,1943,1943,1943,1943,1943,1943,202,1943,1943,1943,1943,202,2450,1787,2450
4851,985,3130,6995,1617,1590,6743,1225,3093,5611,1250,1250,2070,3093,836,1665,1839,2141,3093,2141,2070,2141,2141,2070,2141,2141,2141,2141,2141,2411,2141,1839,2141,2141,2141,2141,2126,1839,3753,2141,2141,2141,1839,2141,2141,1839,2141,2141,2141,1839,1839,2141,2141,1839,3609
4852,6396,4502,696,6743,768,1173,768,2167,1691,1462,645,645,1015,3131,1015,645,3131,3131,645,3131,3131,3131,964,5606,964,964,964,964,3131,964,964,964,964,1015,964,1015,964,964,964,964,964,964,1071,964,964,1015,964,1015,1015,964,964,1015,964,964
4853,985,3130,1232,561,3131,1813,2582,2236,2284,2664,2855,2664,3118,309,2497,3118,3118,3118,3226,3226,3226,3118,3472,3472,579,1420,2497,2497,3472,579,3226,579,579,579,931,579,3118,579,579,124,579,2497,579,579,2500,579,579,3118,579,2721,2497,2497,2721,2497
4854,985,4502,1232,1955,3447,2210,2112,946,2108,841,2108,946,2034,2034,1129,2223,4797,1124,1936,1936,3139,3271,3139,2223,1421,399,3139,2223,1300,1421,1124,1124,1124,1124,2223,1124,1124,2223,2223,1124,2223,3139,1124,399,3139,1124,1824,3139,1124,1124,1124,3393,1300,1824
4855,6396,4502,1309,1882,2254,2254,1775,2198,2947,1263,1263,1982,2058,1982,1440,1440,1982,707,1440,1982,874,1052,2596,2596,2058,2613,2058,2596,2596,2058,560,2596,2613,2596,1991,2710,1188,1991,2613,1188,2058,1991,1991,2055,2613,2058,2812,2963,560,2613,2613,2223,2223,3679
4856,985,3130,5930,49,979,1400,2837,2226,530,886,3222,3451,979,979,2649,2649,2649,2649,2649,2649,2649,372,2416,979,956,979,979,979,979,979,1759,606,979,979,372,956,2416,2928,372,1759,1759,1688,979,1759,2649,372,1759,1759,1419,2434,2649,1759,1759,1759
4857,6396,3973,3516,2586,940,1896,1676,1147,2631,1147,2631,2631,1005,1896,1413,1413,1413,1413,1413,2631,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,2631
4858,6396,4502,2111,450,252,226,3444,2412,2412,554,1268,1268,554,1237,1697,1237,670,1697,1237,1987,554,1987,1987,1697,1987,1697,1697,1697,1697,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1697,1987,1987,1987,1987,1987,1987,1987,1987,1697,1987,1987,1987,1987,1987
4859,985,4502,1232,561,1194,465,1939,1960,2913,3489,34,34,34,739,2475,2475,34,2475,2475,2475,948,948,948,948,948,948,948,948,948,948,2475,948,948,948,948,948,948,948,948,948,948,948,948,2475,2475,2475,948,2475,2475,2475,948,948,1804,948
4860,985,4502,696,1522,2556,3157,1209,240,801,2724,671,3157,671,671,671,671,3156,671,671,3157,671,3157,671,671,3157,2953,1676,1561,671,671,3157,3157,1561,600,1561,2123,3157,3157,671,1561,3157,3157,3157,1676,3157,3157,3157,3157,3157,3157,1676,1561,2123,1561
4861,985,4767,4003,483,2156,3395,1775,3307,3307,3307,782,3307,1592,2169,2169,2169,3307,2169,3307,714,3307,714,714,714,714,714,714,2789,2789,2789,2789,714,714,714,2169,2169,2169,2169,2789,2169,2789,3395,2789,2789,2789,2789,2789,714,2411,2789,2411,2789,2789,2411
4862,985,3973,4120,1174,82,2754,472,3162,1913,1913,1913,2058,2058,2058,1846,2099,1846,1784,2058,1846,1846,1846,1846,1846,1846,1846,1046,1846,1046,1046,1516,1846,1846,1046,1161,1906,1728,1728,1728,1906,1728,1906,1728,1516,132,1906,1396,1728,1516,132,1728,1161,1728,1728
4863,6396,4502,6897,680,349,1643,3477,3263,2403,359,1354,2135,2135,2763,2285,2285,2135,843,4676,359,2644,843,3386,2644,1333,1333,1333,2261,2921,1333,615,1333,1333,1333,3386,1333,1333,3386,1333,1333,1126,3211,1333,615,615,2794,3211,3011,1633,3211,31,2261,615,1633
4864,985,3130,5930,49,138,1061,2550,1025,2246,3145,1128,3145,3145,3145,3145,3145,3145,1841,3395,1697,1697,1697,2196,3145,5241,888,6134,3145,2416,998,3412,1159,1833,998,1233,3145,2416,2635,2635,5457,1490,1833,1233,2635,1233,2635,1233,2635,1233,2635,2635,985,2635,1233
4865,985,3130,1232,1955,954,2953,382,362,207,382,21,382,29,29,29,29,29,1693,21,29,987,987,987,29,987,987,987,2661,987,987,987,987,987,185,987,185,987,987,2661,987,987,987,987,2661,987,2661,987,2661,21,29,29,29,987,29
4866,985,3130,1309,3451,1031,3022,1644,1031,1644,1644,2970,1767,2970,2970,1966,359,2401,3149,3149,3149,2871,3093,2401,2401,2401,2401,773,2401,2208,2401,2401,2401,2401,174,2208,2208,2401,2208,2401,2401,2208,2208,2401,773,773,2401,2401,2401,2401,2401,2401,2208,2401,2401
4867,6396,3130,1232,3358,546,300,1033,1033,1033,2909,2066,1482,1482,1482,1482,1482,1482,2964,1482,2147,2752,2752,2752,2752,2752,2752,1482,2964,2752,2752,1830,2752,2752,2752,2752,2964,2712,1830,1830,1482,2964,1830,1830,2752,2964,2752,2752,1830,1830,1869,1830,1869,1830,1359
4868,6396,3973,4003,839,734,2003,1947,1947,1947,163,684,163,2003,2003,2003,2003,2003,2003,2003,2003,2003,2332,2003,2003,2003,2003,2003,2003,2332,3375,3375,2003,2003,3375,2003,2003,2003,2003,3234,3375,2003,2003,3375,3181,540,4255,4255,4255,3234,3375,3234,2003,3234,540
4869,6396,3130,1232,1462,274,3141,2960,418,418,418,2063,2665,1975,2665,2665,2207,2207,2207,2207,2157,2207,2207,1679,67,2207,488,488,488,2207,488,1679,3075,3075,67,488,488,488,1679,488,488,488,2192,488,488,2207,2192,1679,3363,1679,3363,3363,1679,3363,1679
4870,985,3130,5930,4920,6597,5783,7057,3726,3981,4996,4074,4441,111,111,111,111,111,4286,111,111,4286,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111
4871,985,4502,5930,1762,2507,3022,100,2618,2618,2618,730,2618,2618,2618,2618,2618,2618,2618,2618,419,2618,2618,2618,2618,2618,670,2618,2618,2618,2618,419,2618,2618,419,419,419,419,2618,419,2618,419,419,419,419,1762,419,419,52,2836,2618,419,52,2618,670
4872,985,1182,775,1522,1474,408,1474,3079,1154,3332,2344,1796,1796,1796,2388,333,3370,167,1154,2294,167,26,3370,3370,2294,3370,3370,3370,3370,3370,2014,2339,3370,2514,2014,3370,3370,705,2339,2339,3370,3370,2514,2514,2014,167,167,3415,2339,3370,3415,2514,2514,598
4873,985,3130,1309,530,2156,1400,2707,266,2285,1029,1029,3340,1164,1164,3340,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,3340,2011,321,3340,2460,2011,2011,1164,3340,321,2707,2707,2707,1164,2707,1164,3340,2707,321,553,2707,2707,2707,3340,1164,2707
4874,985,3130,1232,2516,504,394,2451,109,690,3289,3289,3289,2907,3289,2444,2444,3289,2871,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444
4875,985,4502,5930,49,1474,3087,469,3313,2211,3468,961,3113,3052,1593,1511,3456,1593,469,469,419,1501,469,1501,1501,1501,1501,1501,1501,1501,419,1501,1501,1501,469,1501,2717,1501,2717,2717,2717,2717,2717,2717,2717,1501,2717,1501,2717,1501,2717,469,2717,419,2717
4876,985,3973,1998,1571,3216,3216,734,417,653,2489,879,3235,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,2489,2489,3384,3384,2489,3384,3384,3384,3235,3384,3384,3384,3384,3384,3384,3384,3384,3135,3384,3135,3384,3384,3135,3235,3384,2544,3384,727,3135,877,3384
4877,6396,3130,4129,5397,1883,41,77,1705,1883,1883,1883,1883,1883,3527,3527,3527,1563,3527,3527,3180,3527,2289,1231,1231,3527,1231,1231,1231,1231,1231,1231,1231,1231,1231,1483,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,3527,1231,3527,3527
4878,985,4502,1025,49,1054,362,2216,2216,797,797,2982,907,2589,2982,2589,2589,2959,378,2589,2982,2982,1789,3263,3263,3263,2176,2176,2982,2176,2982,3263,2924,3263,2176,2176,2176,21,2982,2924,2924,2176,2176,2176,2924,2924,2176,2176,2924,2924,2924,2924,2982,2924,2924
4879,985,4502,5930,852,1930,1400,2288,2288,888,3398,3398,391,3459,2534,3398,2695,2695,2764,2764,2764,2764,2764,2764,886,2764,3398,2764,2764,2717,3398,1858,2764,2764,3398,2764,2764,2764,2764,3398,3398,2764,3398,2764,2764,3398,2764,2764,2764,2764,3398,2764,2717,2764,2695
4880,6396,3130,2355,483,3793,5294,2120,2120,6946,585,4815,2120,5134,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2956,2120,2120,2120,2120,2120,2120,2120,2120,1824,2120,2120,1824,2120,1824,2120,2120,1843,2956,2120,1824
4881,985,3973,4003,1955,552,919,2188,3104,332,2372,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,2685,332,332,332,332,332,2685,1365,3522,3522,1365,1365,2372,1365,255,3331,2372,332,332,502,3118,332,3522,1365,502
4882,985,3130,2075,30,1496,163,423,2768,1345,2823,1345,2823,2823,2823,2823,2745,2823,2643,2823,2823,2643,2823,2823,2823,2823,2823,2823,2823,2823,2823,3649,2643,2080,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2080,1252,1385,2823,2823,2823,2030,3008,471,2823
4883,6396,3130,5930,340,3068,124,2317,352,2317,124,352,352,352,2292,2292,2292,352,2964,2292,947,1701,352,71,2712,71,1009,1092,71,2712,71,2964,2964,2712,2712,2712,2964,2292,71,2712,71,947,71,71,71,2964,2964,2964,2964,2964,2964,71,71,71,71
4884,985,4502,1232,279,2649,1680,2585,2456,2841,2841,2863,2456,3115,2456,3115,760,760,314,2252,314,760,2252,781,2831,2067,3277,2067,2067,415,1918,292,2103,235,235,235,2352,235,1918,2805,235,292,235,292,235,235,235,235,327,2831,292,314,235,235,314
4885,985,4502,5930,1762,888,1899,1661,52,2409,52,3325,52,3097,1796,52,2249,1796,1796,552,3515,3097,552,1329,3160,3160,3160,3160,3097,1329,3160,1002,182,3160,708,3097,2998,3160,1002,3160,26,1002,182,2998,3515,182,1002,1002,2998,26,3515,3515,2998,3515,5777
4886,985,4767,3516,2516,706,2328,527,527,2372,2372,2372,2372,2372,958,3497,1935,958,3014,2255,3014,958,420,151,1502,420,1502,2197,2050,151,151,3014,3014,2197,1422,1728,4333,1422,3962,2511,1728,2197,4333,3014,2197,4333,2197,3472,2197,1349,3314,2197,1502,1728,1502
4887,985,3130,6669,1775,1805,3454,3030,837,208,3505,3505,1503,1006,1006,1006,1006,966,195,3457,896,553,6,1436,2193,1219,703,235,2193,2193,1219,703,2968,553,703,553,959,1219,1740,553,1219,1219,1219,505,703,235,703,235,1219,703,1219,1219,1219,505,505
4888,985,4767,3516,2135,3036,6158,2395,64,703,168,1211,1211,495,2115,2369,2866,64,64,64,3015,427,3015,2030,2266,64,2456,2030,2266,1211,2266,2266,2266,1211,703,3015,2266,2266,2266,2266,2266,3015,703,2571,2266,2451,2266,2266,2266,2266,2266,2266,2266,2266,2266
4889,985,4502,5930,601,642,3157,1408,1527,2246,2034,2318,1747,1747,1747,2428,1130,1747,2946,2779,1130,1130,1130,2779,428,2779,428,428,2672,2779,428,2169,2169,2779,206,2169,2169,2169,206,206,2672,2821,2672,2672,2672,2169,2672,1877,1877,2100,2779,2169,1130,1737,2672
4890,985,3130,1232,4164,338,3137,495,80,2410,80,1702,734,2410,2410,2788,3512,2410,991,2788,2720,2720,2720,2788,1702,1632,991,5660,2720,2482,2482,317,2720,2475,2929,2475,1632,1632,1632,317,1632,991,317,991,991,991,1805,1632,317,1632,1632,1702,991,317,1702
4891,6396,4502,1232,479,1132,3300,273,273,660,273,2236,273,273,273,273,2262,273,2262,2262,273,2262,2262,1928,2262,2262,2262,1590,2262,2262,2262,2262,232,2262,2262,2262,1928,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,1928,1928,1928,2262,2262
4892,6396,3130,6897,1762,3325,1329,1930,2641,2936,909,6914,52,976,2330,1866,1519,419,419,419,419,419,2330,3059,419,3493,3493,606,1866,419,3493,1866,1866,419,3493,419,419,419,419,419,419,419,2024,2024,1978,419,419,419,182,1866,1866,1866,419,3493,1866
4893,985,4502,696,1522,1909,2344,2312,240,2244,2244,2244,2244,1857,2539,296,1857,296,296,1857,2312,2312,3301,2312,2312,2312,394,636,2312,2312,394,2312,2312,2244,636,2312,2312,2312,6042,636,6042,394,6042,2312,394,6903,636,923,2312,1655,636,6042,2312,6042,636
4894,985,3130,2111,2135,1593,1400,1400,2110,2398,1400,2985,344,1341,1356,1356,2985,1341,1341,2985,2985,2985,2985,2985,2985,1589,2985,1002,1341,1341,1341,1341,1341,1341,1341,1341,1002,1341,1341,1341,1341,1341,2985,1002,2985,1341,1341,1341,1341,1589,2985,2985,1341,1002,1341
4895,985,3130,5930,1807,1054,2325,2374,549,1880,1809,1809,1809,1809,525,1809,3474,3474,3474,1186,1186,1809,2029,1809,1186,1186,1809,1976,1976,1976,1976,2056,3125,1976,2029,2029,1976,1976,2029,1186,1976,3125,1976,1030,1186,1186,2029,1976,3038,2029,2029,2029,3474,2029,2029
4896,985,3130,2811,530,349,894,1739,3352,2657,1739,1554,1297,976,2756,2507,1511,2507,2507,1377,2507,2756,623,1164,1164,2509,1164,1164,1164,3243,3243,3243,623,623,1164,3243,3243,3243,3243,2530,623,623,623,623,623,623,623,1164,3243,623,3243,1622,3243,3243,3243
4897,985,3130,1232,1462,2084,1797,2084,2086,303,303,303,2541,303,1520,303,2192,418,418,418,418,418,418,418,418,418,418,1620,2844,2844,2844,2844,2580,2844,2844,2844,2844,2844,2844,2580,2844,761,2086,3347,2684,2684,2684,2086,418,2086,418,2684,2684,418,2684
4898,6396,3130,6995,1955,552,1934,2406,290,290,3401,290,2603,789,789,1895,1538,3401,3401,3401,2603,2603,3401,3401,3401,3401,2603,3401,2603,2603,3401,2603,2603,2603,1942,2603,2603,2603,481,1813,1813,2448,481,2603,1813,2603,1813,1813,1813,1813,2927,2603,2927,2603,3102
4899,6396,4502,1232,561,1194,3068,1455,627,965,2178,865,3075,3154,3154,3154,2907,2774,2774,2774,865,1200,865,865,865,865,865,2635,865,2774,2774,2774,1861,2774,2774,2774,1861,865,865,965,1963,2826,3290,1800,2826,865,965,3290,2826,2826,3412,1963,2826,3290,2826
4900,985,4502,696,1984,2752,3025,1226,3189,671,2040,1658,1744,2040,3301,1726,671,2828,2084,2084,2084,2084,2084,2084,2084,2084,2084,774,2142,2084,3053,2084,774,2084,3053,2084,2084,3053,660,2084,660,2040,2040,2084,774,1065,1273,3322,660,660,774,774,2792,774,2886
4901,985,3130,5930,2135,3130,3130,1374,3292,970,1787,2118,1315,563,2897,1315,1315,563,2479,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315
4902,985,3130,418,2402,582,2327,721,3274,162,947,513,1687,162,162,2019,2019,2019,162,162,2019,2019,1849,2019,1574,2019,2019,3378,2019,2512,3316,2019,2019,2019,2019,3316,2019,2019,1574,1849,2019,2019,2019,2019,2019,2019,3378,1718,1849,3378,3378,1574,3378,2019,2019
4903,985,3973,4120,3358,3255,3358,1731,5660,3117,995,2143,2143,2143,2143,897,4386,4386,4386,3759,4386,3521,4386,4386,942,4386,790,4386,3759,3521,4386,4386,3521,2481,4386,1509,3521,1509,1509,4386,1509,1746,1509,1509,489,2481,2481,2481,1509,1509,2481,1509,4386,2481,3521
4904,985,4502,696,1522,1883,2792,2591,3126,3126,3126,3126,2939,3126,3184,3126,2939,2939,2388,2388,2939,5466,2388,421,2939,113,2388,113,2771,2388,2771,2771,2771,2771,3299,2388,113,2771,2388,3184,2771,2939,1603,988,113,2771,2771,2771,2771,2771,1974,2939,6124,3267,6124
4905,985,3130,3516,2135,3036,2790,2424,1865,957,2283,957,3133,3133,3133,957,957,957,2340,1400,2340,957,1961,1961,1961,1961,1961,1961,1961,2064,2064,2064,2064,2064,1961,2064,2064,2064,1961,2064,1961,1961,2064,2064,1636,1961,1961,1636,1159,1961,1961,2064,2064,1961,1961
4906,6396,4502,2111,2118,539,2853,3477,1622,312,3406,56,2414,56,1695,1695,3420,214,3420,3420,3420,3420,3420,3420,3420,3420,3420,3420,1642,3420,3420,3420,3420,1699,3420,3420,3420,3420,3420,2640,6636,3420,3420,271,3420,3420,6636,3373,3420,894,3420,6636,3420,6636,3420
4907,6396,3130,5930,2397,1590,3289,1881,278,1480,6906,2971,198,1707,198,198,1707,198,198,5162,1707,2713,5162,5162,5162,1707,5162,198,2841,2713,2713,2505,198,5162,5162,3481,5162,5162,2025,5162,1071,6668,6668,2025,6668,5162,5162,2025,1071,2025,129,2250,6668,1071,129
4908,985,3130,643,3286,1451,24,3426,255,790,1208,1208,3248,3248,3248,943,3521,3248,3521,1208,3521,1208,1208,1208,3248,3248,1208,3248,1208,3248,3248,3248,3248,3521,1208,1208,3248,1208,3248,3248,3521,3248,3521,3248,3248,3248,3248,3248,3248,3248,3248,3248,3521,3248,3248
4909,6396,3130,3516,1762,1651,2605,2416,2213,303,603,2024,603,548,2024,2024,603,2024,603,2024,603,603,603,2024,603,603,3290,603,603,2525,603,603,2525,603,603,603,965,965,603,965,603,2826,3290,3290,965,603,603,603,603,2400,2525,2525,2400,3290,3290
4910,985,3130,6897,49,2409,2061,1463,2061,1463,1159,3040,1463,1463,3040,3040,3040,2233,2233,946,946,946,946,946,946,946,1584,946,946,2416,946,946,946,946,946,946,946,946,946,2416,2233,2416,946,2211,50,946,946,946,451,946,946,946,946,2233,3393
4911,6396,4502,1025,1462,642,901,2670,2141,4586,1524,1524,1524,1524,2841,2566,3942,2841,2841,2566,2846,2841,3131,2846,1460,2096,968,1460,3231,1460,1460,3131,2846,278,2846,2566,968,1460,1563,2566,3131,2359,2846,3401,1437,1437,2359,269,3131,3231,40,1327,4961,3401,3944
4912,985,3130,1395,2880,3357,212,2254,2254,444,525,1305,212,3438,2018,2018,6426,6426,212,6426,6426,212,2623,6426,2623,2623,2623,2623,2623,6426,2240,6426,6426,2623,6426,2899,2899,2899,6426,2899,2899,2899,2623,2623,6426,2415,2623,212,2623,212,6426,6426,2623,212,6426
4913,985,4502,5930,2516,1590,787,3280,787,1480,3280,3280,3280,3280,3280,3280,3280,3280,3280,1047,2558,2971,3280,2971,1345,2558,3280,2971,2971,2451,2971,2558,2971,2971,2971,2971,2971,2971,3280,2971,2971,2971,2971,2971,2971,1047,2971,2971,2971,3280,256,3280,3280,3280,3280
4914,985,3973,3516,1298,351,1400,1498,1666,606,898,1681,2246,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
4915,985,3973,3516,483,2650,1400,3271,2219,1134,1134,429,625,625,323,1414,625,1414,625,1414,1414,1414,1414,3589,2134,3143,1568,3143,3589,3589,2134,2134,1005,2134,1341,2134,2134,925,2134,3589,490,3589,2134,2134,2134,925,2134,2134,3589,2134,2134,925,429,2134,1300
4916,985,3130,1309,2135,1930,1962,1374,1919,1374,2969,2969,2383,533,2383,2969,2378,2378,2969,2383,2383,2383,2383,2383,2969,2383,2383,2969,2383,2383,2383,2383,3416,2383,2383,3067,2383,2383,3416,2383,3416,2383,2383,2383,2383,2383,2383,2969,2383,2383,2383,2383,2383,2383,2383
4917,985,3130,6995,2516,1194,3300,3026,2236,3405,1847,527,273,273,1350,2262,2262,3405,2664,2262,376,3226,1847,2262,3226,2262,2050,2262,2050,2050,2262,2262,2262,1098,2262,2262,2050,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262,2262
4918,985,3130,2111,2736,976,894,312,2965,349,349,349,1695,56,1695,1695,1695,1695,1695,1695,1695,3067,1695,1695,1695,3067,1695,3067,3067,3067,3067,1695,3067,3067,3067,3067,3067,1695,133,1695,1695,1695,3067,2935,1695,3067,1695,1695,3067,3067,1695,1695,3067,3067,1919
4919,985,3130,3516,2135,2013,226,563,2653,2653,3139,1723,1438,1438,1438,3344,2819,2819,620,2819,222,3250,1809,2819,2819,2819,2383,1809,896,1809,1809,2819,896,1809,1809,1809,1809,2122,1809,2122,2819,896,2122,1809,222,1809,896,1809,896,896,1809,2264,896,3416,1809
4920,985,4502,6335,2756,1474,2249,2409,2936,419,1734,3040,419,3040,1782,971,419,971,419,419,419,971,971,971,419,971,971,971,419,971,419,971,419,971,419,971,419,888,419,419,419,971,971,971,1762,971,419,971,971,670,1833,419,670,971,670
4921,985,4767,3127,3286,3286,942,516,432,1198,942,516,516,942,516,516,1576,942,3174,1576,1576,1576,942,1576,1576,3174,942,1576,942,942,942,942,942,942,942,942,2049,2049,942,3174,942,942,942,2049,3174,3174,2049,3174,2049,2049,2049,2049,2049,2049,942
4922,985,4767,3516,2135,940,1643,662,1477,102,102,1448,1448,1000,1448,1000,1000,1448,1962,1000,1448,1000,1000,1000,1000,1000,1000,1000,1000,3486,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
4923,6396,3130,6995,1462,1547,2927,2448,2550,2282,2519,1924,1086,2316,1924,2316,256,2316,1924,1924,2316,3410,2905,1086,1086,1086,2905,1086,401,1086,1924,401,1086,401,1086,1086,2922,2316,401,401,401,2316,1924,1200,401,3118,1096,401,401,401,1086,1086,401,2316,401
4924,985,3130,6669,483,2907,1157,442,442,1433,1433,288,1433,1433,1433,2542,2561,2542,1389,1044,2542,505,1730,1389,1041,2542,1730,1041,1570,1389,1389,1389,1389,1041,2542,1041,2803,1389,2542,585,1389,2542,2542,505,2542,2542,2542,1730,2803,1730,2542,2542,1730,1730,505
4925,6396,3130,1309,2586,291,1032,1457,1032,2191,1503,1503,1032,430,430,208,837,208,807,235,208,807,226,226,226,678,807,807,2907,2907,678,678,678,1603,678,2907,226,226,208,208,678,678,1603,208,1237,1603,226,678,678,807,226,226,837,2301,2301
4926,6396,3130,3127,1775,3108,1129,1369,1911,3797,717,717,717,3808,980,4185,2267,2380,2380,2380,2380,2380,2380,2380,2380,873,2380,2380,2380,2380,2380,2380,2380,245,2380,2380,2380,873,2380,2380,2380,2380,2380,2380,245,2380,873,568,2380,245,2380,568,2380,2380,1381
4927,985,4502,696,1522,1883,1923,1923,2990,3053,1706,1706,2644,2344,2344,2559,1944,2644,801,696,801,801,367,266,696,696,4211,367,1522,3143,367,367,367,367,3143,367,1901,1791,367,367,367,367,367,367,367,5914,2190,5914,3143,367,367,5914,4054,3143,367
4928,985,3130,3516,414,1474,2242,2089,2412,916,2186,2479,916,2479,916,77,1129,946,1788,946,2340,1788,1788,946,1788,1207,1207,957,1788,1207,957,957,957,1788,957,757,946,5085,957,1788,957,957,757,957,757,5557,1788,1788,957,2115,957,757,1788,1788,2115
4929,6396,4767,4003,2561,3036,1605,2561,1000,1444,700,3024,2887,1000,1000,1444,700,1444,2473,3243,1703,3457,1458,3457,1974,3833,168,680,3457,5786,1980,3457,955,1760,169,3476,1444,3457,3476,169,665,3476,3476,680,1703,3011,169,169,169,3476,3476,3476,1703,3476,1703
4930,985,3130,2279,2516,891,3247,112,3522,332,1319,3408,1187,1500,1538,2085,2085,1319,1187,6546,1187,1319,2085,906,1319,1319,1319,1319,1319,2188,1319,906,6546,1319,1319,1319,1319,1319,1319,2188,1996,1327,1319,906,2188,2188,2188,1319,906,2085,906,2188,2188,2188,2188
4931,985,3130,3127,126,3036,2210,340,340,329,329,1815,1012,61,61,61,61,2105,71,3264,1012,1609,1609,1609,1609,3508,1609,458,3264,458,1609,1815,1815,136,1577,1815,1577,61,3508,3508,3508,61,61,61,61,61,61,61,383,3508,3508,3508,61,61,458
4932,6396,3130,1232,30,1059,3463,3463,3507,3507,3463,3463,698,698,107,2537,754,3463,3463,698,754,107,698,698,698,1956,698,698,698,698,698,3463,698,3463,3463,3463,3463,3326,1956,3463,3463,698,3463,377,3463,3463,3463,698,3463,239,3463,3463,1770,107,698
4933,985,3130,418,906,3255,1258,2278,253,1442,253,2813,880,253,253,253,3356,3356,3356,753,5278,4340,753,880,4340,910,4340,3356,880,910,2683,2683,2683,2683,910,2683,2683,2683,2683,910,910,2683,2683,910,2683,910,910,2683,2683,2683,2683,2683,2683,2683,910
4934,6396,3973,4003,2586,3036,1815,2374,1815,3453,2354,1815,676,2354,2452,2452,2452,2452,2452,2452,2452,2452,2452,2175,2452,2452,2452,2617,840,3453,2354,2452,3475,3453,2617,2617,2617,2452,2452,2452,2617,2617,3475,2617,2175,2452,2452,3364,2617,3475,3475,2452,3453,1302,2452
4935,6396,3130,1232,1462,120,2649,2550,1025,303,2079,2079,1525,1349,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348
4936,985,3130,22,340,3036,1257,340,2064,2620,2620,1533,1533,1533,1533,2620,3024,3024,3024,3024,3024,3024,3024,3024,3024,1280,1697,1223,1697,2403,1280,1802,1697,1697,1223,1697,1697,1697,5642,1697,1697,93,1802,1697,2403,1697,2342,307,2403,2342,1697,1697,1802,5642,1280
4937,985,4767,4003,839,586,91,91,2626,2626,2626,2626,380,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,3465,942,942,942,942,942,942,942,942,942
4938,985,3130,6897,680,3421,1526,807,3120,3120,3120,297,3120,2646,2646,5468,2646,8,3064,1736,2707,1736,1736,1736,312,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,8,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736
