ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53
3429,252,784,466,142,240,344,781,307,466,249,681,544,466,354,14,9,9,85,9,380,180,380,380,271,180,180,465,469,62,180,681,370,271,276,276,229,276,276,276,276,229,276,5,276,138,167,138,167,167,167,750,167,750,167
3430,266,266,778,353,639,244,167,50,285,50,136,56,285,209,285,209,285,373,276,285,285,253,77,221,108,108,244,108,108,244,244,221,77,244,276,108,77,244,244,9,9,175,108,33,85,108,2,108,217,2,108,9,221,2
3431,184,184,382,92,332,108,527,141,466,466,55,55,557,759,557,557,55,759,55,759,55,557,68,672,672,180,771,62,55,62,672,25,512,672,25,55,55,55,320,320,55,320,344,344,55,320,55,55,320,221,513,320,344,320
3432,338,338,150,339,380,295,66,365,714,388,109,109,388,165,0,28,388,295,365,383,373,327,620,365,116,388,58,132,388,383,388,139,206,206,388,388,170,383,327,12,327,462,235,462,327,235,213,195,337,337,370,31,370,31
3433,494,494,646,56,158,268,185,105,14,228,150,213,228,228,162,162,228,162,308,327,384,255,162,327,162,327,379,104,384,340,237,384,267,327,281,360,309,327,309,327,220,327,388,281,327,220,237,327,237,224,237,237,231,340
3434,620,620,620,620,32,797,738,7,338,186,76,129,233,186,233,233,158,290,290,7,17,379,129,17,17,137,17,158,366,17,17,516,17,17,113,17,331,17,45,129,147,17,129,17,17,137,137,137,137,331,233,129,137,137
3435,556,556,213,23,117,6,604,541,35,35,88,224,88,243,30,88,88,88,237,88,103,88,143,88,88,88,88,88,88,88,248,88,88,88,88,248,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
3436,486,244,244,244,244,181,309,759,477,432,309,312,312,7,7,213,213,312,312,265,190,26,252,206,312,312,256,206,255,206,312,255,20,206,5,206,256,334,353,256,256,206,206,206,186,206,256,206,206,256,32,206,206,206
3437,519,519,777,559,778,542,108,630,586,530,530,530,653,530,180,530,180,180,180,173,56,244,56,771,771,438,672,135,77,771,108,77,56,401,77,141,359,377,401,302,433,85,402,402,344,56,735,497,74,74,735,246,25,74
3438,699,699,699,463,451,701,455,741,115,631,643,417,467,109,417,417,673,417,417,417,764,417,417,417,417,691,584,417,417,417,660,4,390,389,517,375,115,285,115,109,109,109,698,362,698,109,109,177,139,572,139,346,115,525
3439,316,292,23,494,772,14,316,574,138,646,646,494,494,494,646,646,370,646,646,646,646,590,673,519,632,673,754,646,289,519,608,519,519,519,519,605,519,195,530,530,20,530,530,391,185,553,553,354,641,553,185,185,646,185
3440,793,793,793,800,109,293,403,361,123,222,115,107,308,317,317,123,222,345,143,107,400,608,107,335,380,790,109,143,596,608,596,353,207,763,159,255,388,143,570,58,356,283,551,123,763,127,476,251,123,123,4,109,222,399
3441,116,116,6,6,714,31,162,31,323,323,323,162,195,480,555,555,474,474,128,286,14,114,128,14,377,469,469,14,14,377,14,195,114,14,469,14,469,530,14,236,323,14,323,480,20,286,53,323,469,480,286,158,158,223
3442,174,174,687,79,768,179,132,515,104,347,132,515,357,256,357,357,357,357,357,256,357,357,360,259,400,360,301,360,479,340,400,360,223,360,79,360,79,360,79,79,340,360,10,130,79,88,10,0,88,255,358,88,255,255
3443,158,158,295,267,437,401,135,85,16,2,217,76,186,217,217,379,217,217,217,217,354,331,354,217,9,343,343,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,76,9,9,9,9,9,9,315,9,9
3444,713,713,395,69,741,89,89,400,377,186,377,34,145,241,94,210,193,210,290,222,245,3,581,24,245,141,499,581,290,581,581,79,94,581,79,79,581,196,32,236,32,32,49,327,355,5,245,196,87,5,612,256,196,624
3445,367,367,367,190,214,809,139,88,109,366,366,179,274,88,88,109,88,88,179,88,88,109,88,182,179,190,328,19,182,157,190,88,157,19,263,190,88,157,381,308,109,308,303,303,308,381,334,255,308,400,334,303,400,400
3446,195,195,195,280,168,365,18,590,66,126,305,18,356,356,356,99,729,356,356,356,729,590,356,356,167,795,356,183,356,356,353,183,102,356,729,795,356,353,314,738,356,734,136,734,87,734,137,314,355,355,735,355,729,186
3447,389,389,625,7,6,65,111,364,339,6,371,371,371,371,371,231,231,231,84,93,6,93,231,187,106,29,11,174,231,231,187,187,231,174,11,187,11,11,129,11,11,187,29,187,187,129,187,174,93,187,404,93,93,84
3448,584,584,451,276,253,255,325,192,125,125,125,746,280,241,6,241,346,6,203,346,121,121,346,139,346,346,346,346,139,346,346,214,139,214,214,214,214,214,214,381,520,203,520,520,520,364,364,86,269,517,203,269,203,269
3449,88,613,155,626,108,334,234,689,684,684,234,175,17,151,368,151,151,155,507,184,234,111,7,387,387,561,506,689,387,491,185,499,155,249,491,77,166,681,249,249,71,271,71,71,271,249,10,271,71,249,271,249,271,245
3450,103,103,64,64,45,145,75,103,671,78,103,191,103,609,609,609,609,609,609,342,12,19,295,139,139,139,103,79,203,763,342,342,79,203,103,763,103,763,283,364,264,203,203,103,103,203,203,364,203,203,203,203,203,203
3451,206,206,492,11,354,385,145,626,95,547,95,0,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,567,550,231,95,567,550,95,95,231,567,757,127,127,362,757,231,19,664,231,19,19,231,770,770,231,177
3452,32,32,187,45,32,703,800,224,281,42,224,224,98,79,79,79,79,26,339,366,79,79,79,295,187,295,486,295,11,162,162,162,162,486,162,486,206,162,486,383,309,486,11,486,309,26,295,11,11,26,26,26,26,26
3453,669,530,147,322,371,118,138,9,229,530,249,253,154,253,238,238,33,180,253,369,253,238,289,253,229,229,55,287,749,55,55,253,55,155,253,253,253,253,253,253,253,253,253,229,229,249,681,155,25,25,155,226,204,155
3454,390,390,390,211,513,357,284,338,53,53,790,9,747,747,210,151,747,781,275,74,363,69,69,66,401,381,88,233,88,648,381,570,783,276,53,381,110,53,276,401,276,221,276,780,381,788,570,276,381,381,381,516,381,381
3455,654,654,654,206,362,103,366,714,281,294,103,103,28,309,295,274,325,274,274,334,269,383,274,274,26,26,347,347,190,347,383,174,360,347,26,347,190,360,105,274,274,326,26,149,294,26,347,347,65,65,65,192,65,65
3456,98,204,204,473,383,71,33,176,124,124,124,104,20,338,383,118,176,383,214,3,338,28,338,60,3,590,590,3,590,365,740,132,186,186,370,186,352,31,33,367,31,31,52,132,31,31,52,31,355,681,373,31,7,112
3457,407,407,407,612,748,335,335,10,105,348,171,287,222,29,171,222,398,745,401,80,398,679,745,729,34,400,186,403,34,345,280,676,129,285,506,401,280,401,280,401,118,11,368,11,293,534,363,275,368,401,219,534,11,807
3458,95,95,3,797,383,657,439,750,533,533,475,507,657,657,102,800,104,104,610,340,389,250,328,173,374,264,370,370,264,433,353,173,65,322,618,271,271,383,297,297,618,353,264,264,320,353,20,262,20,322,20,20,64,64
3459,170,245,170,451,520,807,389,148,205,243,200,283,60,214,200,6,6,539,255,157,699,194,318,385,564,414,257,26,257,223,109,257,411,385,329,256,385,187,187,187,187,187,26,105,26,347,131,58,485,58,262,275,495,239
3460,636,636,593,593,399,108,629,327,358,358,274,611,358,358,508,587,358,751,194,358,403,194,420,178,403,36,403,390,751,86,517,36,390,390,725,194,390,194,390,194,129,194,36,36,194,129,36,36,36,203,203,203,129,45
3461,80,80,80,9,221,380,271,289,354,354,354,276,276,276,158,379,276,274,76,158,276,326,176,135,282,50,50,72,217,217,326,80,52,358,285,166,135,137,244,137,244,217,38,282,80,117,50,50,31,137,50,31,31,233
3462,2,2,2,397,491,556,624,738,738,749,374,85,108,387,783,154,154,215,215,25,215,155,253,215,215,55,215,298,69,85,549,69,549,108,108,549,151,311,298,549,155,155,299,204,155,155,467,155,298,155,155,155,55,513
3463,86,506,86,609,613,203,356,32,177,45,45,19,778,211,211,381,381,191,381,399,381,191,203,115,19,115,19,203,108,203,434,434,203,224,434,109,236,222,182,182,182,182,182,182,182,19,211,182,19,346,59,225,251,81
3464,89,89,89,708,75,243,398,138,138,283,398,555,101,101,101,101,101,101,251,101,101,179,179,380,293,179,400,179,703,293,251,380,380,179,380,251,293,380,251,380,380,380,380,380,380,400,293,380,380,380,380,380,380,149
3465,187,98,105,413,98,11,617,672,672,672,672,672,672,672,672,672,672,672,672,33,672,656,672,656,641,791,513,31,511,506,737,199,681,737,737,777,506,506,668,98,210,685,249,684,431,672,249,662,594,662,641,662,783,720
3466,478,478,510,170,513,447,480,390,94,241,143,143,40,182,245,648,648,613,143,613,661,195,685,685,685,429,685,142,725,448,390,40,143,543,685,560,143,211,623,194,211,211,211,683,218,195,620,5,620,22,685,647,637,316
3467,698,698,645,801,155,313,130,474,25,400,25,313,562,135,692,313,255,313,383,108,33,92,271,132,240,689,132,271,3,187,17,132,271,193,132,132,17,373,193,17,287,132,132,253,52,132,132,684,271,332,204,332,282,153
3468,194,678,673,154,406,401,249,56,56,69,56,56,55,25,56,25,276,25,56,278,56,25,56,56,25,56,56,298,56,56,56,56,25,56,406,298,56,56,56,56,154,154,154,85,25,56,85,154,56,56,138,56,138,56
3469,620,745,745,780,160,809,447,22,488,742,742,742,742,781,781,492,742,742,495,211,742,742,607,556,683,583,556,583,781,727,781,583,668,400,781,781,583,583,781,781,781,448,448,781,448,552,805,448,583,638,583,448,552,552
3470,84,84,662,777,624,104,234,162,234,29,234,276,276,234,284,276,276,276,7,234,234,271,234,175,271,234,234,338,229,338,234,234,234,338,401,234,338,234,234,234,221,234,234,370,370,234,234,370,370,234,370,234,234,234
3471,715,715,750,423,805,642,175,290,186,141,141,328,359,328,10,165,734,152,389,322,334,322,322,3,32,287,3,10,562,187,382,599,703,226,1,382,33,10,343,226,141,226,29,31,194,758,83,119,234,83,142,106,7,628
3472,379,379,420,86,106,5,309,106,106,287,764,764,326,326,764,764,764,6,6,6,28,28,28,360,106,224,224,106,200,253,166,200,255,216,200,367,391,106,106,106,106,106,106,106,106,106,106,106,106,106,106,132,250,326
3473,308,308,308,70,220,131,131,264,287,264,147,366,6,6,362,6,362,6,6,200,35,294,35,35,404,121,35,366,35,264,35,371,131,280,371,274,35,111,264,26,111,347,111,366,35,206,206,366,26,366,366,121,121,121
3474,385,74,725,471,53,289,289,237,313,264,320,328,328,312,372,312,312,320,139,26,320,320,237,312,237,237,237,347,237,237,92,237,372,347,237,92,347,347,347,92,28,92,347,347,310,384,310,237,30,384,162,111,384,49
3475,600,600,498,389,313,309,215,332,337,7,332,337,337,332,337,337,332,332,197,52,337,337,197,337,337,171,387,31,6,193,29,250,31,370,31,250,166,223,223,46,332,332,166,223,223,71,332,14,166,223,192,673,7,31
3476,83,83,83,83,674,192,385,129,581,40,581,581,129,129,224,396,741,413,129,468,396,610,129,468,292,653,57,648,68,210,188,156,379,759,538,758,214,632,156,80,339,65,784,698,810,334,688,695,531,695,379,800,10,800
3477,517,517,269,501,434,477,238,301,323,634,634,306,325,634,325,325,495,495,590,495,65,206,102,323,307,161,140,140,714,136,4,162,714,236,140,140,136,236,162,283,162,427,162,283,140,323,283,162,283,283,114,314,140,140
3478,420,420,187,788,178,269,171,78,78,78,276,213,213,320,45,3,213,78,26,331,517,400,214,240,149,597,245,269,245,30,149,245,228,30,132,51,329,714,78,228,225,329,49,245,297,106,245,105,245,51,297,297,227,245
3479,142,142,142,773,348,175,217,180,9,244,343,380,244,244,85,244,9,397,209,244,209,244,233,9,9,244,244,155,397,343,244,9,343,343,56,155,153,124,244,343,244,155,155,244,155,244,244,219,244,63,217,244,219,9
3480,567,567,40,614,213,711,178,178,625,283,505,381,692,395,692,505,692,53,53,395,692,385,592,330,592,722,583,592,705,89,592,673,261,673,673,673,323,673,673,673,323,673,702,673,0,590,714,596,0,162,0,673,0,0
3481,424,424,193,766,543,185,714,586,4,625,590,319,625,520,625,625,68,435,367,103,375,625,232,743,68,784,520,520,303,520,263,520,84,263,520,84,520,520,103,103,257,263,203,75,381,75,75,203,75,203,303,314,257,303
3482,417,333,606,216,424,417,803,605,454,616,720,355,471,630,593,471,509,616,469,469,469,593,596,259,509,471,704,606,57,365,553,450,513,222,553,606,450,123,123,729,274,484,809,293,638,790,606,340,621,470,513,340,793,621
3483,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
3484,387,47,47,145,791,285,268,268,145,268,69,145,240,69,69,69,240,145,135,69,229,369,180,369,163,369,85,77,343,369,369,135,108,343,369,343,369,55,56,530,530,9,234,56,56,56,135,135,138,56,77,56,2,135
3485,273,139,139,139,741,572,572,594,455,31,121,31,683,121,121,121,102,121,493,102,121,683,447,748,447,517,447,78,78,773,22,78,78,78,773,569,569,130,658,658,658,178,447,714,178,541,496,658,178,178,178,178,572,178
3486,124,124,124,124,54,558,341,391,354,84,120,506,367,367,367,336,367,506,132,367,367,367,124,394,338,278,338,338,278,119,338,662,282,119,624,354,367,32,777,338,32,227,227,227,338,84,84,119,138,138,119,119,119,44
3487,213,213,213,213,213,213,797,23,213,213,213,213,213,213,213,372,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213
3488,472,472,434,259,321,181,383,381,68,68,203,203,381,381,143,203,203,273,36,310,310,100,273,36,203,351,203,170,36,373,310,203,572,618,203,68,203,618,310,19,203,310,310,121,121,310,310,121,310,121,572,310,190,310
3489,127,127,499,98,306,348,530,431,120,771,90,387,586,771,83,772,253,83,771,772,519,83,772,519,562,210,210,210,210,210,311,210,562,678,210,562,250,210,33,210,210,562,498,204,0,761,194,466,735,749,571,749,210,194
3490,401,401,401,54,354,510,214,214,129,781,129,781,775,776,775,129,129,796,129,86,129,409,129,602,781,496,653,427,781,496,496,741,668,351,587,781,781,808,781,693,781,781,781,738,738,781,738,668,781,781,114,418,574,583
3491,695,695,98,440,233,557,193,38,38,56,25,25,25,56,56,25,56,56,56,56,56,25,56,56,298,56,56,56,25,25,298,298,25,56,298,298,25,56,298,17,25,25,56,17,56,56,298,56,173,173,173,56,56,56
3492,450,728,728,255,314,0,70,188,94,94,221,314,400,314,168,293,168,168,241,168,380,168,669,380,70,380,80,179,275,44,60,334,337,334,80,380,60,179,80,80,80,80,233,257,257,257,257,577,60,257,257,257,257,257
3493,282,282,551,238,131,644,402,138,71,71,62,55,122,148,62,778,754,778,122,545,754,122,781,302,71,138,391,781,21,781,180,138,781,276,138,276,391,276,389,276,276,148,21,276,204,344,276,21,197,204,204,197,197,197
3494,615,674,673,581,321,259,243,127,333,72,72,376,259,72,259,506,259,506,163,259,506,168,353,99,74,99,353,317,99,259,316,259,259,259,259,403,259,259,259,317,99,99,317,99,99,99,293,259,126,259,259,183,259,317
3495,140,140,610,791,620,705,446,88,705,705,88,342,706,495,283,601,6,667,667,342,633,346,6,633,633,633,216,633,495,633,19,309,495,19,362,19,309,657,362,362,362,495,295,362,362,706,706,362,295,706,79,295,295,784
3496,644,644,102,698,644,263,714,68,462,625,625,570,319,263,263,334,632,683,232,229,91,88,334,334,319,161,219,382,319,334,257,319,319,20,218,323,334,240,102,319,218,323,395,323,318,241,70,218,241,395,319,218,161,263
3497,411,0,727,504,659,31,7,134,743,538,179,510,364,205,590,510,161,510,136,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,22,276,223,161,22,161
3498,29,29,748,499,117,358,50,268,135,121,121,20,20,20,20,20,20,20,20,20,20,20,20,272,20,20,20,20,158,20,20,20,293,20,20,46,137,118,135,135,250,176,326,293,293,135,135,250,176,326,135,326,135,186
3499,296,296,296,512,75,573,100,249,249,301,477,157,174,221,774,125,306,774,248,248,314,347,462,208,462,613,474,196,618,208,462,269,613,234,613,462,462,800,51,189,149,75,517,149,261,339,339,517,339,149,517,149,517,339
3500,180,180,180,557,537,537,537,537,563,557,537,749,537,750,749,529,529,529,529,287,711,529,537,422,529,424,771,630,802,593,433,159,46,422,323,490,771,750,180,608,608,608,706,246,46,608,46,684,750,343,694,608,493,151
3501,440,440,28,389,46,10,3,193,111,298,64,64,171,171,1,171,69,171,332,370,171,54,287,111,98,98,111,348,370,64,370,98,64,98,64,98,250,348,401,250,98,98,348,326,17,289,250,250,287,250,282,271,287,401
3502,211,211,22,22,629,591,211,809,556,556,550,650,650,650,650,492,492,327,496,327,492,768,327,230,327,768,327,687,327,377,576,578,568,576,327,578,327,327,327,327,327,576,327,752,327,327,327,327,661,327,583,661,110,560
3503,761,559,697,695,612,642,254,771,771,260,432,379,574,387,106,507,507,106,574,555,106,574,106,574,574,574,507,507,377,130,507,377,61,377,61,61,61,418,61,530,530,61,61,114,61,2,377,108,108,221,20,373,197,574
3504,752,752,752,250,157,104,40,444,588,53,241,53,179,80,251,80,169,5,787,80,80,80,80,361,80,80,80,13,355,44,380,44,44,44,361,380,380,328,380,400,361,107,380,233,293,400,13,361,335,400,402,380,402,293
3505,110,400,215,688,95,127,433,689,553,755,195,195,568,711,566,195,521,521,581,600,521,590,521,440,147,147,197,689,711,418,20,711,689,689,418,662,711,367,20,650,633,689,697,134,697,247,338,670,653,268,650,653,650,704
3506,213,213,213,572,193,106,225,60,60,190,190,190,307,190,190,206,206,190,1,190,65,190,190,64,135,190,137,106,1,105,137,50,135,106,137,358,137,186,135,186,135,158,135,250,106,106,106,106,106,285,106,285,285,106
3507,96,96,472,747,274,569,3,107,22,96,133,123,107,3,123,107,123,107,107,107,107,21,107,107,107,60,225,101,452,107,115,280,115,101,101,101,101,101,101,101,101,101,325,297,297,117,452,23,297,297,23,297,101,280
3508,25,25,25,53,25,292,29,282,221,114,61,61,761,61,320,61,61,61,61,114,468,114,292,313,292,734,320,313,87,714,678,83,587,313,714,605,87,313,587,734,734,114,114,313,313,114,114,114,114,114,734,114,313,734
3509,268,268,89,499,769,145,262,54,329,49,23,268,147,268,49,742,23,23,256,49,23,49,23,323,23,79,23,23,105,23,79,268,400,214,79,79,414,541,742,268,746,346,268,268,742,243,742,641,364,268,79,268,268,23
3510,460,770,575,501,477,390,157,760,584,23,174,390,390,174,174,174,770,174,477,350,174,327,174,51,477,629,177,477,174,174,327,477,79,477,477,477,477,569,477,714,714,36,177,213,651,213,213,714,140,714,139,19,36,36
3511,711,711,696,571,740,83,240,259,259,259,259,277,181,343,354,354,181,354,159,168,159,77,354,159,77,77,168,168,204,168,204,159,217,204,159,204,217,402,77,168,77,77,217,168,204,204,204,354,204,204,354,394,168,168
3512,28,28,370,310,783,193,312,664,215,215,215,185,46,46,220,28,215,337,46,220,220,313,220,197,297,532,29,290,298,29,111,29,237,290,29,111,237,371,337,28,237,111,384,54,268,262,337,10,121,290,290,383,92,92
3513,28,28,172,34,320,171,171,287,171,171,171,154,171,237,322,171,237,322,215,320,34,34,34,111,374,374,374,374,374,374,374,374,1,374,374,29,374,374,374,374,1,374,374,1,354,322,374,240,354,354,271,618,32,618
3514,660,230,230,230,398,196,400,620,671,126,255,255,227,255,255,255,255,255,248,255,745,211,222,255,255,301,335,335,335,301,255,255,123,335,156,476,745,335,255,255,181,255,476,476,222,222,301,476,5,181,397,369,13,181
3515,366,366,366,389,101,295,272,231,295,389,309,295,11,54,210,463,220,111,208,463,372,220,98,54,40,778,24,98,54,98,498,140,6,695,98,171,166,98,29,98,695,29,111,29,40,111,245,326,171,40,360,245,245,111
3516,141,660,403,558,748,168,168,89,89,205,790,208,103,73,103,380,141,333,255,141,32,85,32,32,79,70,278,141,70,301,141,143,402,290,70,301,301,327,301,280,206,79,229,190,395,351,35,327,366,327,189,95,327,308
3517,177,423,367,609,345,361,361,763,763,5,763,222,254,641,641,641,254,641,400,222,570,222,345,570,293,219,293,551,219,13,275,380,13,13,293,380,13,13,13,13,13,13,123,123,123,13,13,551,13,259,13,570,277,293
3518,735,79,79,769,318,595,730,45,279,279,648,45,210,513,295,342,513,295,513,769,513,279,513,513,365,71,290,399,83,59,399,368,713,368,292,71,388,162,32,290,368,173,71,32,206,807,320,807,807,206,807,193,193,365
3519,153,153,299,736,17,56,193,238,17,55,17,17,9,9,17,153,17,33,370,282,599,180,370,17,17,236,17,154,17,17,664,282,69,535,69,535,289,25,69,25,599,69,282,69,141,69,141,69,282,69,69,374,354,62
3520,62,62,260,655,357,100,100,518,788,550,95,214,214,95,36,157,95,95,95,747,100,36,95,100,100,100,127,95,100,100,177,100,100,100,100,177,100,36,100,36,36,36,36,651,36,36,36,95,100,177,36,100,567,510
3521,66,768,768,313,317,147,190,145,316,316,225,156,281,145,399,337,337,399,399,337,399,275,301,103,402,141,190,335,301,399,301,59,402,402,241,301,241,301,293,141,293,59,222,141,141,222,400,141,141,141,141,141,141,181
3522,351,351,351,351,397,397,176,671,671,671,32,132,335,335,393,393,393,41,393,355,41,355,393,393,335,393,385,393,351,393,351,351,393,393,393,393,5,181,393,85,393,393,393,22,385,307,85,385,186,85,3,186,403,66
3523,548,548,548,801,691,113,262,208,283,625,283,22,592,283,625,539,53,707,53,53,182,385,323,333,729,503,218,729,361,148,481,395,261,729,361,729,596,712,714,729,395,395,709,68,481,162,391,391,162,162,53,40,692,53
3524,730,730,730,632,407,274,195,66,669,282,514,136,109,123,182,453,552,607,453,4,139,417,255,4,675,321,760,800,576,800,121,615,115,800,321,115,800,800,35,609,103,609,446,91,609,351,227,351,208,91,195,609,147,609
3525,5,5,5,493,745,45,495,224,224,273,224,224,604,224,596,618,618,224,618,224,224,224,224,224,224,224,224,224,224,612,224,462,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,596,347,224,224,224
3526,377,377,245,170,266,209,156,137,130,388,299,338,62,175,354,115,108,175,740,185,31,31,299,369,171,171,171,169,270,158,270,106,108,337,270,229,337,348,262,296,242,296,296,296,172,108,85,296,296,108,172,108,163,108
3527,193,193,570,135,784,389,389,389,547,389,389,272,389,389,220,11,326,7,193,326,31,220,171,171,171,171,171,171,7,7,287,287,106,7,7,7,7,111,287,111,111,287,111,287,7,7,111,658,171,111,111,34,111,111
3528,368,119,776,780,748,260,749,198,565,591,208,277,543,368,505,277,277,780,505,742,277,277,277,742,742,159,742,156,682,742,159,159,159,159,159,159,159,156,159,159,89,159,159,186,159,703,335,123,89,335,335,345,345,345
3529,175,175,140,766,345,367,533,631,735,735,735,145,754,771,0,771,545,771,771,593,32,545,545,108,345,506,108,506,506,345,345,108,479,108,108,108,189,189,108,292,165,165,103,292,108,189,175,108,108,189,132,189,401,387
3530,326,326,326,326,30,392,366,303,366,225,303,366,264,366,366,366,224,224,224,224,224,224,264,366,264,169,360,360,596,269,174,208,174,174,174,174,174,334,269,269,360,93,641,149,309,360,19,543,19,641,19,19,19,19
3531,91,361,361,604,196,196,196,196,196,41,161,574,354,338,292,168,299,622,313,121,637,114,353,3,57,36,652,274,317,85,115,286,574,65,517,65,159,574,574,229,612,506,159,89,182,109,669,506,669,470,560,560,796,385
3532,421,421,181,0,604,677,620,709,44,551,44,44,44,44,44,356,44,44,314,356,551,790,629,671,489,480,671,314,629,671,335,647,103,629,647,629,40,40,629,390,82,390,390,390,128,776,671,390,356,489,321,321,356,356
3533,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
3534,194,629,540,595,660,618,609,276,508,671,508,358,508,145,508,194,327,177,327,342,194,647,327,327,327,89,327,327,58,581,629,3,410,295,581,108,3,540,600,540,540,540,540,429,540,782,429,434,420,509,597,673,597,700
3535,264,264,264,638,323,366,264,79,367,367,367,367,264,149,366,404,49,149,570,149,149,179,149,89,224,255,309,280,179,149,156,297,264,255,206,297,297,149,260,260,260,260,281,260,281,281,281,260,308,256,281,225,281,231
3536,317,317,317,71,547,51,356,356,36,356,356,333,790,333,248,790,790,241,790,241,241,241,241,790,790,241,241,241,356,143,314,790,94,790,241,790,143,175,143,115,125,125,241,399,125,125,251,125,125,125,4,241,241,125
3537,599,599,696,367,464,464,801,492,752,638,616,416,53,810,492,810,416,492,412,492,54,736,810,238,692,692,245,319,40,375,306,58,115,495,239,488,30,109,110,495,488,30,653,319,495,692,30,770,30,692,283,692,400,400
3538,234,451,211,1,340,340,166,244,140,510,274,246,618,618,31,31,10,287,696,10,31,31,31,501,31,31,47,768,287,106,190,264,614,350,106,714,778,350,350,372,287,132,132,95,287,79,702,388,274,309,554,417,111,210
3539,577,251,390,607,280,596,303,456,414,510,712,712,712,712,712,809,675,346,802,712,346,503,802,346,346,802,802,802,802,802,802,802,802,109,802,127,109,802,346,707,707,251,802,802,802,275,802,802,802,334,303,274,275,384
3540,666,666,167,666,17,204,233,77,8,167,167,186,180,180,380,279,180,167,167,401,167,108,167,108,167,108,108,311,167,246,640,108,311,373,108,167,335,343,343,244,234,343,311,311,343,124,217,217,394,394,201,118,394,217
3541,30,30,30,234,131,702,510,340,144,174,174,334,12,334,174,334,334,334,131,11,11,334,309,312,224,383,334,334,334,334,111,174,6,334,383,220,220,206,6,334,6,220,6,220,6,6,88,88,347,220,84,6,220,220
3542,361,361,361,634,468,130,269,296,678,20,706,20,20,355,472,20,292,379,262,32,20,20,20,20,20,262,221,262,20,46,387,33,387,136,280,262,387,118,223,262,80,96,345,115,338,333,338,197,96,338,338,96,338,338
3543,5,146,146,304,112,489,306,99,306,183,183,632,196,196,221,3,87,570,570,66,99,37,99,403,587,400,89,70,70,159,323,587,275,214,275,156,214,137,632,632,632,632,355,632,355,355,632,355,355,355,319,355,632,355
3544,318,318,102,96,104,318,174,174,486,366,174,174,174,486,486,486,486,174,174,174,174,174,486,174,174,174,174,174,34,174,123,123,26,34,26,174,34,34,174,34,240,174,174,174,174,174,174,174,174,174,174,174,174,309
3545,200,250,231,489,137,123,447,145,358,739,145,69,69,252,1,106,471,77,401,405,401,405,706,121,764,706,121,132,706,121,706,706,348,663,238,778,706,121,121,706,121,706,778,778,348,289,778,413,73,778,413,413,170,139
3546,99,99,327,310,198,322,322,119,117,338,283,117,534,283,729,729,186,248,186,166,729,729,729,164,729,729,283,283,681,247,729,22,91,22,142,385,729,84,367,729,807,730,139,94,729,757,729,84,189,94,326,89,3,34
3547,165,0,106,276,370,313,74,323,469,659,469,167,167,394,570,361,335,385,296,243,290,16,197,197,397,290,781,153,129,252,244,450,379,254,450,17,334,269,254,21,136,334,385,60,162,162,162,416,22,129,648,334,495,632
3548,607,607,607,581,573,14,109,164,143,14,14,164,377,377,14,84,377,377,377,248,323,14,143,377,314,188,195,377,196,314,356,323,376,143,323,356,307,323,323,323,94,323,323,323,790,94,323,377,476,323,393,329,385,301
3549,440,440,225,96,805,764,346,150,150,547,688,104,104,104,688,150,104,150,150,150,547,150,150,150,150,150,150,150,150,150,150,150,784,784,784,784,784,280,688,150,185,30,550,550,30,84,237,405,30,185,185,95,95,264
3550,6,6,6,511,737,562,630,223,377,722,89,754,679,550,491,806,536,448,411,448,106,139,722,142,451,492,110,785,663,602,663,492,557,363,663,651,142,458,583,651,569,593,807,550,236,550,797,498,490,253,490,807,792,662
3551,315,315,433,106,199,652,64,314,186,506,424,424,519,314,681,649,519,649,490,424,424,735,461,424,649,783,199,593,461,461,199,199,743,743,783,754,649,323,754,754,754,783,754,9,246,9,461,204,151,9,180,9,9,681
