ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53
4242,305,305,305,305,305,229,229,229,229,229,229,229,229,229,719,719,719,719,719,719,119,681,681,14,14,14,14,8,8,8,382,66,66,66,66,66,66,66,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132
4243,721,721,721,721,721,674,674,674,674,674,674,674,177,177,177,177,177,177,177,177,100,100,295,295,295,295,295,295,177,177,177,177,177,177,177,685,685,685,685,685,685,685,685,412,412,412,685,685,660,660,660,660,660,210
4244,92,92,92,92,92,92,101,101,101,101,101,101,101,101,379,379,721,721,652,557,557,557,326,326,280,255,255,255,484,238,580,580,580,580,162,162,603,339,339,189,189,189,189,189,189,437,437,437,437,68,68,68,68,68
4245,220,220,220,220,220,711,711,711,711,711,711,711,711,711,64,64,64,64,64,64,309,96,704,704,704,387,387,576,576,576,576,297,297,80,80,196,196,196,196,174,337,337,337,174,174,174,174,174,174,174,308,308,308,308
4246,250,250,250,250,250,250,250,250,250,250,250,250,250,364,364,468,263,263,263,468,468,793,793,793,793,793,800,800,800,800,800,800,800,736,736,698,595,595,396,220,736,736,736,111,182,182,182,182,182,182,182,255,255,255
4247,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,5,38,38,38,221,221,221,221,221,221,221,221,221,62,359,359,118,311,311,311,311,311,253,354,354,253,253,244,276,276,276,276,276,276
4248,408,408,408,408,408,408,408,408,408,408,600,600,408,408,408,408,408,600,600,600,600,600,600,600,600,600,95,95,95,110,110,110,110,801,801,801,492,492,492,807,392,392,392,392,392,388,388,388,388,388,388,388,392,392
4249,86,86,143,143,143,143,143,143,143,143,523,523,523,523,632,632,760,760,760,760,148,508,508,508,508,508,508,508,508,794,278,278,278,278,278,333,333,476,476,323,323,107,107,107,107,107,107,107,107,107,107,107,107,107
4250,106,106,217,217,217,106,106,217,217,206,419,217,217,217,217,217,217,217,282,282,282,282,282,282,282,383,115,115,115,115,115,115,115,115,115,397,397,397,397,397,397,397,397,397,397,397,320,320,320,320,320,320,320,320
4251,229,229,229,229,229,229,229,229,229,229,415,415,415,415,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,721,721,295,295,295,295,295,295,295,295,295,295,295,790,790,790,790,790,790,790,156
4252,224,224,224,224,224,224,224,224,224,224,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,810,810,810,810,810,810,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
4253,187,187,187,187,187,187,187,187,187,187,665,665,665,384,384,384,567,722,722,722,722,722,722,722,722,722,214,214,214,214,214,214,104,237,237,237,237,237,109,109,109,157,157,157,143,143,143,143,143,143,143,143,143,143
4254,275,275,275,275,333,333,333,333,333,333,333,249,249,249,249,249,249,160,160,160,160,160,160,160,160,160,160,160,160,160,284,284,284,284,284,284,284,278,278,278,278,74,74,393,5,5,5,5,5,5,5,123,123,123
4255,766,766,766,766,766,766,766,42,569,569,569,569,569,569,569,569,569,569,809,809,809,809,673,673,673,673,673,673,809,809,346,715,184,184,184,184,184,184,184,625,625,241,241,241,182,182,182,182,182,182,182,182,182,182
4256,508,508,508,508,508,508,508,797,157,157,157,157,157,157,157,157,728,728,462,462,257,257,257,257,257,257,257,728,728,728,728,728,369,728,55,55,55,348,446,446,446,446,714,588,588,588,588,588,588,417,417,417,417,417
4257,171,171,171,171,171,171,478,478,478,478,31,31,31,31,580,580,580,580,580,584,403,403,403,403,403,403,403,229,229,362,362,362,362,362,362,362,362,295,413,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273
4258,326,326,326,326,326,326,326,93,93,93,389,389,387,387,387,387,387,389,332,332,255,255,104,104,104,104,106,106,106,106,239,271,271,271,271,271,370,370,370,370,370,370,370,387,387,387,387,387,387,387,301,301,301,301
4259,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,97,97,97,97,10,10,10,10,654,654,654,654,659,659,659,659,659,367,659,659,261,261,58,58,58,223,223,223,223,223,223,223,223,223,105
4260,517,517,517,517,517,517,517,517,517,517,517,159,186,3,3,3,3,3,320,320,320,64,64,64,64,64,69,69,69,69,269,269,269,269,269,269,269,106,106,106,106,334,334,334,334,379,379,379,330,330,330,330,137,323
4261,599,599,599,599,599,599,599,599,678,678,678,678,678,678,678,678,678,678,678,180,180,180,180,180,180,771,771,771,771,771,771,262,262,262,729,729,729,729,90,90,90,309,309,309,309,309,309,236,236,236,530,530,530,530
4262,417,610,610,610,610,749,749,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,176,176,176,528,528,175,624,624,624,624,624,624,624,187,187,187,187,187,187,187,187,187,187,690
4263,797,797,797,797,797,797,797,360,360,360,360,360,360,360,360,360,360,257,257,257,149,149,149,149,149,149,102,102,370,370,370,370,370,370,370,53,53,165,165,165,32,165,165,165,165,165,165,165,165,282,196,196,196,196
4264,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
4265,565,565,565,565,565,565,565,565,565,565,759,100,100,100,269,269,269,269,269,269,269,269,156,156,156,371,371,409,409,409,409,740,208,208,208,88,313,313,313,88,462,270,270,270,270,270,351,174,174,130,130,130,130,131
4266,677,677,677,677,677,677,708,742,742,742,742,35,35,35,35,485,485,485,485,485,485,485,485,485,485,485,485,485,287,74,74,74,74,74,74,74,74,74,74,22,22,239,239,239,239,260,260,260,260,587,587,587,800,800
4267,795,795,795,795,795,795,795,795,795,3,3,3,3,3,3,3,3,3,3,3,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,160,160,160,160,160,160,160,160,160,160,394,394,394,394,394
4268,385,385,385,385,385,385,385,385,367,367,367,367,367,367,367,367,367,367,397,397,397,397,397,299,15,15,597,597,203,203,224,257,257,51,51,51,125,125,775,775,775,775,775,775,698,390,390,390,390,390,520,520,472,472
4269,604,604,604,604,604,695,695,695,695,695,695,695,695,695,459,459,459,459,459,459,459,459,459,459,459,459,459,477,477,477,477,477,73,73,245,245,245,245,245,675,277,745,745,587,745,745,301,301,301,301,301,301,132,132
4270,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,797,285,285,115,115,177,177,438,438,160,160,160,160,160,160,160,480,480,480,480,480,480,789
4271,581,581,581,581,581,581,581,215,215,215,215,215,215,215,215,215,215,215,226,226,226,226,226,226,226,226,226,226,366,366,366,366,366,366,313,313,313,313,313,376,376,376,131,322,322,322,322,255,255,255,255,255,255,381
4272,22,22,22,22,636,192,192,192,192,192,192,192,192,192,192,192,192,151,151,371,371,371,371,224,224,224,224,224,224,224,224,224,224,224,224,224,142,142,142,142,142,142,783,558,558,558,558,184,184,184,184,184,184,184
4273,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,485,766,766,487,487,487,487,487,705,705,705,809,809,809,409,409,409,409,409,409,631,631,631,631,631,631,631,570,570,570,570,570,570,570
4274,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,139,139,139,139,139,139,139,148,148,148,148,148,484,484,484,248,248,248,248,257,319,319,257,257,257,257,257,257,257,257,34,34,66,66,66,66,66,66
4275,400,400,400,400,195,195,195,195,195,195,195,195,195,111,111,111,111,111,266,266,266,266,266,266,266,266,266,266,266,402,209,209,209,209,383,383,383,383,223,223,223,223,223,223,223,223,223,253,253,377,387,387,387,282
4276,339,339,339,339,339,339,339,339,339,339,251,251,251,251,251,251,251,741,273,273,273,273,273,273,273,620,620,620,620,620,620,620,613,337,613,338,338,338,338,338,338,338,257,196,196,196,196,281,221,221,221,221,221,221
4277,167,167,167,167,167,730,730,730,730,730,730,730,730,730,730,188,188,188,469,469,469,469,469,349,349,349,385,385,613,613,613,613,613,613,613,613,613,184,184,184,184,149,149,149,149,149,149,555,555,555,783,783,783,783
4278,418,418,418,418,599,599,599,46,46,46,46,46,46,46,46,46,311,308,308,308,308,308,308,678,678,678,678,678,678,678,85,85,85,85,85,154,154,154,154,739,739,739,739,287,287,287,287,287,287,287,287,287,287,287
4279,498,498,416,416,416,416,416,416,416,416,416,416,416,416,416,416,592,592,592,592,593,593,593,593,593,593,593,593,593,184,469,469,469,469,747,747,747,747,747,747,747,747,181,181,181,181,181,181,403,101,101,101,101,101
4280,145,145,145,145,145,145,145,145,145,656,345,345,345,345,345,345,177,177,177,177,177,177,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,264,264,264,281,281,281,281,281,225,161,161,161,161,161,161
4281,95,95,95,95,95,95,95,95,95,95,95,95,55,754,754,754,754,754,754,754,754,754,754,107,107,370,777,472,472,123,123,369,389,389,692,692,692,185,185,547,547,547,547,724,724,653,653,165,165,165,165,165,165,165
4282,197,197,197,197,197,197,197,197,197,197,197,197,197,754,754,754,197,129,129,129,129,129,129,129,129,129,129,129,129,129,129,174,74,74,74,74,74,74,781,781,781,164,129,129,129,521,521,83,83,83,83,83,25,229
4283,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,747,747,747,40,40,40,40,40,40,390,390,647,647,528,528,139,139,139,528,528,528,528,764,764,720,720,720,763,763,763
4284,774,774,389,389,389,389,692,692,692,692,692,692,692,780,780,780,780,756,756,756,780,581,581,223,809,809,809,809,809,809,809,809,809,809,809,174,174,6,6,88,88,6,6,334,334,334,334,334,334,6,88,88,190,190
4285,236,236,236,236,629,629,629,629,629,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,805,805,805,805,805,805,800,800,800,800,800,805,753,753,753,51,524
4286,121,121,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,491,326,326,326,326,326,326,326,326,14,14,14,14,14,14,14,593,379,593,593,155,155,676,676,676,89,89,89,89,222,222,222
4287,166,166,166,166,166,166,166,166,166,166,166,166,166,284,284,284,284,284,284,284,284,284,284,668,587,587,587,587,587,587,662,662,662,282,282,282,282,282,282,326,326,326,326,11,11,11,11,11,11,358,358,358,358,358
4288,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,645,645,645,645,645,645,515,515,515,765,396,396,396,303,303,303,303,303,303,303
4289,196,400,765,765,765,765,765,765,765,765,765,484,484,484,484,484,484,169,169,169,169,169,169,169,169,169,169,169,399,399,399,399,399,342,342,342,342,251,251,251,251,251,251,251,190,190,190,190,190,190,190,190,190,190
4290,255,255,255,255,165,165,165,503,503,503,503,503,503,503,503,255,255,255,192,192,192,192,192,192,192,192,340,340,340,340,340,195,195,195,195,195,195,195,516,516,485,485,31,31,31,31,31,31,31,31,31,255,255,255
4291,125,125,125,125,125,793,793,178,178,178,178,178,178,178,178,178,178,178,195,195,178,273,273,273,633,633,325,122,122,513,324,65,65,65,65,65,325,325,325,326,299,299,299,299,389,389,119,119,119,119,119,119,193,193
4292,328,517,517,328,390,390,728,728,728,728,728,728,728,728,728,535,535,535,33,33,33,33,33,33,784,153,85,176,176,176,176,176,292,188,188,188,16,16,16,16,16,16,16,16,101,101,101,285,285,285,285,285,16,16
4293,5,5,5,5,308,308,58,58,58,58,58,58,58,58,58,58,654,654,654,654,654,654,654,422,130,238,238,238,238,97,97,765,765,765,765,765,765,765,765,765,784,784,784,784,86,86,86,97,97,97,188,188,188,188
4294,239,239,239,239,239,239,239,239,328,328,328,328,328,328,328,328,328,401,401,401,401,401,401,781,781,322,322,322,322,322,22,22,22,22,363,794,192,192,192,165,402,402,402,253,253,297,297,297,297,322,322,322,322,322
4295,669,669,669,669,669,669,669,669,669,669,669,669,125,570,570,570,570,60,60,60,267,267,267,267,139,139,139,139,380,380,20,20,179,179,179,389,389,389,389,389,50,50,50,50,50,50,50,735,735,735,96,96,96,96
4296,74,74,675,675,675,675,675,669,669,669,669,669,669,669,669,752,700,700,700,700,700,700,700,492,492,492,492,492,492,683,51,51,236,236,236,236,236,236,35,35,35,285,390,390,390,375,375,375,375,139,139,139,139,139
4297,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,187,187,187,187,187,187,187,187,752,105,105,105,105,105,107,107,107,107,107,107,107,107,107,118,305,305,305,246,246,246,246,246,234,234,234,234
4298,263,263,263,263,263,263,263,263,263,263,45,45,45,45,29,29,29,89,89,89,89,89,250,250,250,250,25,25,25,120,645,645,645,645,245,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,260,260,260
4299,651,651,651,43,43,463,463,463,463,463,463,463,366,366,366,226,226,226,226,226,226,313,313,313,554,359,359,359,359,241,241,241,241,241,241,241,260,260,260,93,93,93,303,303,303,303,303,13,13,13,137,137,137,351
4300,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,185,185,185,185,185,185,362,362,342,342,342,342,342,342,365,365,464,464,464,464,247,247,247,247,247,247,247,247,352,352,352,352,352,379
4301,660,660,660,660,660,660,648,648,648,648,10,10,10,10,10,10,10,10,141,141,141,141,401,401,287,287,287,287,287,287,221,221,221,221,221,221,221,221,89,89,153,123,153,363,363,363,363,363,363,363,402,402,402,402
4302,363,363,363,363,142,673,673,673,673,673,673,673,106,106,106,106,106,106,106,106,154,154,154,154,154,154,154,154,550,550,363,597,46,513,513,106,106,106,106,30,30,30,47,47,47,47,47,47,47,47,47,47,357,357
4303,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,181,181,181,181,181,181,181,77,77,77,77,77,77,77,77,77,77,77,77,77,77,168,168,168,168,168,168,402,181,181,181,168,168,168,168
4304,206,206,92,92,92,106,106,92,282,282,282,282,282,282,276,276,276,204,204,204,204,204,204,204,204,276,276,276,343,343,343,343,343,672,672,672,672,77,124,124,124,124,124,176,176,176,176,176,85,85,85,85,219,219
4305,237,237,237,237,237,237,237,237,149,149,149,131,131,131,131,131,131,131,6,6,6,6,6,580,580,580,580,580,6,6,6,6,6,6,6,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
4306,551,551,551,551,110,110,110,110,664,664,517,517,517,517,517,517,517,517,517,517,280,280,280,280,455,455,280,110,110,110,110,280,280,280,280,280,280,247,157,157,157,157,157,157,157,157,157,157,157,157,157,157,88,88
4307,804,804,804,804,536,536,536,536,536,536,536,536,536,749,6,6,6,180,583,583,583,583,583,583,583,583,583,55,55,55,55,163,374,374,374,374,285,285,285,209,209,544,544,544,209,209,209,180,180,180,180,180,180,180
4308,798,177,764,764,764,764,764,764,764,764,764,764,764,548,548,548,548,548,548,548,548,548,264,264,264,31,31,31,31,654,810,810,810,271,271,271,271,53,53,53,337,337,64,64,42,42,42,42,42,42,42,42,42,42
4309,92,92,92,92,92,92,92,92,92,92,347,347,347,347,263,263,263,263,263,263,332,332,332,807,581,32,9,9,9,340,447,744,744,744,744,147,320,320,320,320,292,106,106,292,77,77,77,77,77,120,120,185,185,77
4310,303,303,303,44,44,44,44,44,184,184,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,383,383,383,383,373,373,373,373,373,373,315,315,315,315,450,450,363,363,363,363,363,363,363,363,363,244,244,244,244
4311,691,691,691,297,296,296,296,296,296,567,567,567,567,567,111,111,111,111,111,111,111,111,111,691,31,366,366,366,366,366,366,366,366,366,366,276,3,5,5,5,379,379,379,137,130,268,268,268,268,268,268,50,50,50
4312,32,32,32,32,32,207,207,207,207,207,207,207,394,295,295,295,295,295,103,134,134,134,134,134,134,380,380,429,429,195,252,252,252,252,252,252,252,252,137,137,137,137,137,137,88,88,88,88,88,88,88,88,88,88
4313,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,375,58,58,84,84,169,101,187,187,187,159,159,159,159,159,159,159,159,159,159,159
4314,496,496,496,496,496,496,496,496,496,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,440,440,440,440,440,440,440,440,440,440,440,54,807,151,151,151,151,614,614,614,614,614,389,389,389,547,547,547,547,284
4315,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,797,797,707,707,264,489,489,489,489,489,489,342,342,342,125,125,346
4316,677,677,677,525,525,248,248,248,248,248,248,248,525,525,525,525,525,722,722,722,722,722,722,722,722,722,508,508,508,508,508,314,314,314,314,314,314,314,314,489,489,489,489,647,51,51,51,51,51,51,51,51,51,51
4317,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,413,413,413,322,322,322,322,303,303,31,31,31,31,31,318,31,31,31,31,31,31,31,31,31,31,31,64,64,64,64,64,64,64,64,64,64
4318,131,131,131,166,166,166,166,166,166,147,147,147,147,147,161,161,161,161,161,161,161,161,213,213,213,213,592,592,19,134,134,134,534,273,273,263,263,263,263,263,384,384,384,203,263,263,263,263,263,263,263,263,263,263
4319,347,347,347,347,174,174,174,174,174,174,79,79,79,79,79,79,79,79,79,79,79,712,712,712,712,712,712,712,712,712,712,712,644,644,644,644,741,491,491,491,491,491,432,432,432,432,102,28,28,28,28,28,28,28
4320,572,572,572,572,572,572,572,572,402,402,402,402,402,402,402,179,179,179,350,350,350,350,350,350,350,19,19,19,19,19,19,83,310,310,310,310,310,310,310,673,673,673,673,503,503,503,503,503,333,333,333,333,333,333
4321,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,260,260,260,260,62,62,62,260,260,66,66,66,66,179,179,0,0,0,0,281,281,281,281,281,281,281,281,47,47,47,47,47,47,47,47,47
4322,192,192,192,192,192,192,192,192,192,192,86,86,86,86,40,40,40,40,40,40,40,40,40,40,54,54,42,42,42,42,42,42,42,42,42,42,42,404,404,404,404,366,366,366,366,366,389,389,389,389,389,389,389,389
4323,244,244,244,244,244,244,244,244,244,244,244,244,244,388,388,388,388,388,123,123,123,123,123,123,123,810,810,810,810,810,810,810,690,690,690,690,690,690,690,690,690,690,56,56,56,56,56,56,56,56,56,56,56,2
4324,453,453,453,453,453,453,517,517,308,308,308,308,308,308,308,325,325,325,325,325,590,590,590,590,750,750,750,750,750,750,750,750,750,750,750,750,750,750,5,5,5,5,479,479,262,312,312,179,179,179,179,179,179,179
4325,22,22,22,22,22,22,22,22,22,22,22,381,381,381,490,490,490,490,490,490,490,490,490,490,490,490,768,768,768,768,768,768,768,768,768,580,580,580,471,471,471,471,322,322,322,322,322,322,322,322,322,322,322,322
4326,6,6,6,6,149,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,312,312,161,161,161,161,161,161,161,162,162,162,366,366,366,366,366,366,366
4327,179,179,320,320,320,726,726,726,726,726,726,726,726,726,726,340,340,340,340,340,340,340,683,683,683,683,683,683,683,683,30,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322
4328,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4329,162,162,162,162,162,162,162,162,301,301,301,301,301,301,301,782,782,782,463,517,517,517,517,477,477,477,477,477,62,62,62,62,62,62,79,79,79,79,366,366,121,121,121,121,372,372,372,372,372,372,372,372,372,372
4330,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,41,41,41,41,41,41,274,274,274,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
4331,496,702,702,702,702,702,702,213,213,213,213,213,213,793,793,793,793,518,518,518,518,518,518,518,518,397,397,508,254,701,701,701,7,7,7,7,7,7,7,7,7,7,7,254,254,254,254,254,254,254,254,245,245,245
4332,749,749,749,749,749,749,749,749,477,477,477,477,477,519,519,519,519,519,519,437,437,437,437,437,437,437,437,437,718,718,584,584,584,550,550,550,550,774,523,73,73,73,73,73,73,73,73,73,73,73,73,115,115,800
4333,653,653,653,653,653,653,653,653,653,653,653,653,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,268,98,215,470,470,166,166,253,215,215,215,215,215,215,215,215,215,215,55,55,55,217,217,217
4334,742,742,742,742,742,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,384,384,384,384,111,111,111,111,111,111,111,111,111,111,111,329,96,211,211,412,412,166,166,111,111,111,111,111,111,111,280
4335,217,217,217,777,777,777,777,777,777,777,777,777,777,777,217,217,217,217,217,217,217,217,217,558,558,558,184,184,184,184,343,343,343,343,343,343,343,343,374,374,374,374,374,374,374,387,387,387,387,33,33,33,33,33
4336,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,148,213,213,213,213,213,213,213,360,360,360,360,360,429,429,429,429,257,257,595,595,595,595,595,595,595,517,517,517,517,517,517,517,517,517,517,517
4337,603,603,603,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,615,615,615,615,615,615,615,483,483,483,483,483,483,483,483,483,483,353,353,353,531,531,531,531,531,404,432,84,84,84,84,84,385,385,385
4338,372,372,372,372,372,372,372,372,372,36,36,36,36,36,36,527,527,139,139,139,139,139,139,193,193,193,715,572,223,223,186,714,365,365,171,171,171,171,171,171,256,256,256,49,49,49,49,49,49,49,49,49,49,49
4339,129,129,129,129,129,129,129,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,555,555,555,555,555,555,555,0,0,0,0,0,562,387,387,387,387,387,387,387,287,287,287,287,370,370,370,370,370,370,370,370
4340,334,334,334,334,334,334,334,334,256,256,28,28,28,28,28,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
4341,338,338,338,338,338,338,338,338,338,338,43,43,43,43,43,43,43,43,43,725,725,709,709,709,709,709,152,152,152,152,152,152,152,359,359,359,359,108,593,593,593,338,338,338,338,338,338,338,338,338,338,338,338,338
4342,129,129,129,129,129,129,339,339,220,220,220,220,220,220,220,220,220,220,697,697,697,466,466,179,586,586,586,586,586,586,590,653,391,391,391,391,132,135,135,135,135,135,135,135,135,320,320,320,320,387,387,387,234,234
4343,799,799,799,799,799,799,799,799,799,799,799,322,322,322,322,574,574,574,574,574,442,442,442,442,491,491,491,491,491,491,491,491,502,502,502,502,502,523,467,467,467,467,467,467,467,624,624,624,624,624,624,681,681,681
4344,86,86,86,86,86,86,86,86,86,86,86,148,148,148,148,148,148,148,148,584,584,584,584,584,584,584,584,584,517,517,517,517,517,517,517,517,517,517,517,517,517,517,86,86,86,86,86,86,86,86,86,86,148,148
4345,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,361,361,361,361,361,24,24,24,24,421,421,421,41,41,41,41,34,34,34,189,189,476,476,376,368,368,368,368,194,194,194,194,194
4346,28,28,28,28,28,28,28,28,28,102,102,102,102,102,102,102,102,102,186,186,220,220,220,220,26,26,26,26,26,26,24,24,24,24,24,24,24,24,24,24,24,131,131,131,131,131,54,54,54,54,54,54,54,54
4347,206,206,206,206,206,206,206,180,180,180,206,206,206,206,206,206,206,206,206,206,206,206,206,206,240,240,240,240,282,282,282,282,282,210,210,210,210,210,210,210,69,69,69,332,332,332,332,332,10,10,10,10,10,10
4348,289,289,289,289,289,289,289,289,289,289,331,331,331,331,98,98,98,98,98,98,98,98,98,98,331,331,331,331,734,734,734,555,555,555,555,555,555,555,245,245,245,245,572,572,572,572,572,572,572,572,572,572,572,134
4349,736,736,736,736,736,736,736,736,736,736,347,347,347,347,347,347,347,347,440,440,273,273,269,269,269,269,571,571,571,571,310,278,278,278,278,278,278,278,278,123,123,170,170,62,62,62,62,62,62,62,274,274,274,137
4350,221,221,221,221,221,221,221,221,221,221,221,221,221,221,161,161,161,161,432,432,432,432,101,101,101,101,101,136,289,289,289,289,249,106,106,269,269,269,269,187,187,187,88,88,88,88,88,88,88,88,88,88,88,88
4351,643,643,643,604,604,604,604,604,604,604,604,604,604,769,769,769,769,769,769,769,360,360,360,360,149,149,149,71,71,224,224,224,340,340,340,340,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224
4352,673,673,673,673,673,673,92,115,115,115,115,115,115,115,115,115,115,115,115,115,17,17,17,17,17,199,199,199,199,199,199,199,199,199,199,199,199,42,42,42,42,164,164,164,164,164,164,171,171,237,237,237,237,237
4353,624,624,624,624,624,624,624,475,475,475,475,475,475,475,475,342,342,342,342,342,342,342,342,342,342,342,342,325,325,325,342,342,264,264,264,264,337,337,337,337,337,337,337,337,68,115,115,115,115,115,115,115,115,115
4354,415,415,415,415,415,415,415,636,636,636,636,753,675,675,675,675,675,675,657,657,657,657,657,657,657,657,657,628,628,675,675,675,675,321,321,321,137,647,290,290,241,241,290,290,312,312,312,312,312,312,312,312,312,312
4355,693,693,693,693,693,693,693,515,515,515,515,515,515,515,515,515,515,515,515,515,610,610,610,610,610,727,727,0,0,757,757,757,757,757,757,757,757,757,35,35,35,35,35,412,330,330,330,330,330,330,330,330,503,241
4356,555,555,40,40,40,40,40,40,40,40,40,40,40,40,329,329,329,555,555,729,729,729,729,729,729,729,729,52,52,52,52,119,119,119,119,119,119,108,108,108,108,108,138,138,138,138,138,138,138,138,138,138,138,138
4357,45,45,45,45,634,634,17,17,17,17,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,110,668,668,668,668,668,653,9,9,9,678,678,254,254,421,421,421,421,421,421,421,74,74,74,74
4358,326,326,326,326,326,389,389,389,326,326,326,326,326,326,366,366,366,366,366,366,156,12,12,12,12,714,37,37,37,37,37,37,37,37,145,192,192,192,192,192,281,281,148,148,148,148,148,148,148,148,206,206,179,179
4359,175,175,175,175,175,175,175,175,175,175,175,175,175,102,102,102,102,102,14,14,14,14,227,227,736,736,32,32,32,107,107,266,266,266,394,394,394,394,125,290,290,125,125,129,129,129,186,186,186,186,156,156,156,156
4360,786,786,786,127,127,127,127,127,794,794,794,794,794,811,811,811,811,811,447,447,66,66,66,66,66,66,66,66,66,66,66,66,139,139,260,372,372,372,372,35,155,35,35,35,35,121,121,121,121,121,274,274,274,274
4361,194,194,194,194,194,194,194,194,195,195,195,195,195,195,195,195,195,146,146,146,146,146,146,146,146,146,146,146,146,133,133,133,133,133,133,133,133,133,132,132,525,525,525,525,525,525,525,525,525,525,525,525,525,525
4362,344,344,344,344,344,344,344,344,344,344,344,609,609,609,609,609,609,107,107,107,107,107,107,107,318,318,318,318,548,548,548,548,548,528,528,528,248,248,248,581,581,726,726,726,809,809,471,471,471,471,471,471,471,471
4363,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,132,132,132,132,132,393,393,393,393,393,85,85,85,85,85,85,351,351,351,351,301,301,301,5,5,5,85,85,85,85,85,85,85
4364,607,607,607,607,607,607,607,607,607,607,607,665,665,665,665,665,665,665,665,665,665,434,434,434,434,479,479,479,479,479,479,479,479,479,479,19,19,19,671,573,573,620,620,620,620,620,620,40,40,321,321,202,202,202
