ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55
5014,630,137,496,345,65,433,147,805,182,593,272,783,417,222,665,251,555,682,308,292,565,49,40,593,434,565,548,790,565,248,565,292,565,565,729,729,292,29,565,565,565,565,565,222,4,565,729,729,40,40,729,390,729,222,390,729
5015,533,229,479,437,521,718,708,454,553,711,422,553,553,571,656,553,454,720,720,711,720,720,507,720,592,479,720,720,720,720,748,166,748,748,720,553,720,583,553,583,720,720,491,491,583,491,583,748,583,523,583,583,583,720,583,583
5016,159,117,8,186,345,506,397,161,652,133,133,117,133,133,168,168,133,168,293,133,133,293,403,133,133,133,293,293,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
5017,599,787,719,440,738,432,391,315,360,730,759,306,421,424,622,599,754,0,584,584,421,380,380,630,484,424,697,630,421,630,20,421,421,283,20,335,421,421,421,421,788,788,630,421,424,574,630,630,454,788,630,421,659,421,193,421
5018,603,347,203,532,174,241,113,213,213,223,547,252,279,292,329,329,252,187,187,747,747,147,147,147,213,543,329,147,60,147,744,147,147,377,377,147,377,329,100,329,329,543,274,100,274,231,231,543,329,744,329,231,231,105,329,231
5019,798,131,61,111,605,301,245,374,805,177,366,366,260,283,400,385,810,250,250,213,213,400,203,810,702,702,49,268,164,164,297,392,49,7,95,392,250,49,400,400,400,400,283,223,400,250,400,400,400,400,250,260,309,100,250,392
5020,273,205,388,288,333,734,306,481,388,790,20,22,694,114,293,114,790,694,694,44,694,202,620,284,620,259,694,293,18,805,694,293,353,66,293,259,259,14,694,694,694,694,293,694,694,694,44,694,14,694,259,259,694,694,694,297
5021,66,356,320,233,32,323,49,378,548,290,323,20,376,323,391,114,391,71,129,22,323,328,338,173,328,328,323,126,167,781,323,167,126,126,126,126,126,323,126,126,126,126,126,126,126,126,126,126,323,126,126,126,126,126,126,126
5022,191,434,722,471,722,493,166,555,59,140,629,103,140,103,140,140,249,103,103,103,390,390,132,132,353,86,285,140,140,140,86,132,103,140,140,140,140,280,140,140,140,140,140,778,140,140,103,140,140,140,778,778,140,140,203,140
5023,259,794,128,285,403,11,660,115,731,284,301,768,177,115,177,177,403,177,177,177,177,760,361,285,177,177,143,143,760,285,177,361,285,760,177,285,403,145,145,145,768,177,768,703,612,145,145,177,145,618,703,703,768,703,703,403
5024,379,204,354,569,195,7,319,171,195,148,650,132,121,121,432,121,166,440,185,432,245,714,714,121,7,491,121,121,121,633,121,121,121,68,121,714,121,121,121,491,491,656,491,71,98,656,656,121,68,127,98,98,98,98,127,98
5025,394,5,333,661,178,104,519,723,143,571,798,322,161,161,377,161,377,125,395,395,319,165,434,165,165,280,555,80,179,165,280,145,190,361,179,263,179,179,179,179,179,476,179,179,179,179,179,297,179,179,179,179,179,179,179,179
5026,145,320,121,407,680,551,22,221,71,154,289,370,56,632,348,632,53,632,632,154,583,735,244,141,121,335,141,141,632,583,632,632,335,632,632,632,530,348,530,530,530,530,56,56,348,233,530,56,56,56,9,530,56,56,530,56
5027,664,250,779,139,71,568,599,459,553,469,630,535,537,771,419,419,315,537,46,77,466,771,56,537,16,490,16,56,16,16,771,418,686,686,686,771,566,433,530,652,686,530,686,678,62,530,365,2,530,530,688,761,530,459,530,530
5028,100,665,89,107,322,1,802,168,402,123,672,37,403,168,810,110,126,793,110,793,107,678,771,107,296,622,110,622,107,33,33,369,110,33,397,89,570,513,513,690,110,110,110,513,513,402,513,89,217,126,513,513,217,110,403,246
5029,599,562,713,314,25,62,599,33,337,422,337,154,337,689,324,337,25,783,783,337,783,783,783,783,783,718,783,491,491,749,271,783,197,783,783,689,586,783,783,586,783,689,783,271,586,586,586,783,783,108,783,689,387,783,783,783
5030,781,443,656,234,632,804,642,470,392,306,278,6,515,88,104,515,515,513,515,152,515,515,515,515,515,590,515,515,515,515,515,515,515,515,590,515,515,515,515,515,515,159,515,356,515,515,515,515,515,515,515,515,588,515,515,515
5031,273,403,353,370,333,293,93,86,420,5,206,280,403,288,8,800,5,649,297,264,447,317,317,288,376,259,288,72,288,288,288,288,297,288,288,288,288,330,288,288,288,288,137,690,288,288,690,288,288,259,288,288,288,133,376,288
5032,484,66,41,77,313,199,296,217,292,376,292,550,470,317,72,72,99,170,690,32,72,32,32,32,259,376,382,32,32,376,376,32,376,32,376,32,32,376,376,376,376,376,376,295,376,376,376,376,376,376,376,376,376,376,376,376
5033,74,338,9,382,683,372,805,472,71,167,555,689,521,689,394,382,246,549,638,109,759,321,648,364,160,671,126,402,107,134,323,314,351,143,72,335,72,690,72,3,194,107,689,472,229,797,797,690,160,351,3,3,72,317,690,72
5034,693,641,366,200,262,388,287,383,389,206,102,641,310,165,165,294,695,255,294,222,222,414,361,361,374,125,225,361,364,364,225,294,168,361,225,361,764,125,225,255,703,361,361,222,294,361,159,225,159,225,66,225,225,361,146,269
5035,781,383,494,323,433,166,158,91,54,54,688,84,711,771,35,205,659,187,35,547,84,263,136,84,54,559,464,559,762,693,459,459,459,381,559,84,178,184,472,459,184,459,771,97,84,184,40,472,771,84,715,84,97,771,195,237
5036,801,243,8,506,560,89,118,320,516,754,32,322,290,37,66,672,322,735,778,807,236,229,141,119,104,132,60,229,502,244,321,119,236,158,119,9,71,322,358,9,358,358,204,320,9,217,402,581,246,779,9,204,204,317,358,204
5037,595,142,268,252,138,162,370,234,337,440,137,240,74,252,74,252,337,252,252,504,240,284,570,252,180,234,240,234,737,215,74,74,29,240,10,284,284,284,108,119,180,119,180,367,180,180,180,284,29,29,284,180,180,180,180,180
5038,69,76,289,705,183,159,401,394,697,84,285,166,320,219,545,545,145,713,244,335,289,315,168,369,1,221,133,89,217,133,369,219,402,660,145,402,402,221,9,9,9,9,545,369,133,369,9,9,9,402,9,9,311,9,311,9
5039,122,458,347,578,145,573,744,42,425,231,295,250,239,162,29,602,295,239,49,295,295,49,295,295,486,295,602,295,602,602,295,388,295,295,295,602,602,295,295,602,602,295,295,295,295,295,295,295,295,295,602,295,295,602,295,295
5040,190,379,99,313,702,7,8,382,321,304,251,630,145,181,181,145,572,321,145,4,181,376,382,125,375,161,313,87,341,313,181,313,313,472,347,375,347,241,341,333,375,313,341,375,333,375,375,347,333,375,729,375,375,375,375,375
5041,691,698,197,648,765,594,325,184,467,255,57,132,132,132,620,620,132,347,717,776,665,495,495,550,427,545,445,379,768,447,447,545,545,545,545,609,447,514,545,651,545,545,545,809,545,545,651,545,651,545,651,665,651,651,651,545
5042,693,689,275,482,695,515,446,233,275,604,173,4,173,205,80,4,290,276,222,222,205,275,388,290,275,407,268,268,205,211,205,205,251,163,205,205,205,251,205,205,205,103,205,187,205,251,251,205,205,205,187,290,187,179,222,103
5043,239,100,248,490,520,95,578,362,710,127,696,607,789,127,616,607,362,362,607,362,607,19,607,607,19,127,390,616,362,607,607,607,607,607,607,607,362,362,362,362,362,607,607,607,607,607,362,390,607,607,607,362,607,607,607,607
5044,95,636,532,431,170,585,702,170,170,689,139,390,390,390,501,390,390,390,567,390,390,390,567,390,756,390,567,567,390,139,390,139,390,390,51,390,390,390,390,390,390,567,567,390,390,390,390,390,390,390,390,390,390,390,390,390
5045,701,613,600,184,596,161,103,701,195,275,365,365,28,28,28,727,365,130,28,595,493,354,354,293,179,595,595,22,690,645,142,190,365,595,22,340,365,275,275,347,275,275,275,595,275,275,142,275,275,275,275,275,275,347,275,28
5046,65,400,540,108,393,780,205,59,87,87,780,789,285,87,19,323,327,308,248,248,248,195,433,323,248,433,308,308,256,308,308,308,308,323,256,59,323,87,256,87,256,308,59,363,37,256,248,248,256,308,202,256,393,202,202,115
5047,690,244,153,9,278,305,491,387,9,221,657,657,300,422,406,5,402,320,302,221,302,221,234,385,713,750,406,9,402,402,397,155,302,302,302,406,406,153,491,491,302,55,491,302,406,750,697,491,491,406,302,783,406,300,302,302
5048,493,317,390,374,366,71,307,34,184,692,308,692,800,145,45,145,145,145,145,525,145,173,632,114,108,335,269,308,525,692,269,308,692,114,269,114,269,190,259,269,145,308,145,190,75,308,308,145,145,114,82,145,297,145,308,308
5049,345,137,179,5,222,19,399,317,293,293,666,196,196,222,763,293,196,799,293,511,293,72,293,293,345,345,293,50,293,50,293,293,222,293,293,293,293,361,345,345,293,293,293,361,345,345,306,345,345,345,345,345,345,345,345,5
5050,8,499,243,145,98,698,321,702,362,487,435,724,695,695,695,742,185,625,697,110,625,697,580,580,697,580,697,697,625,625,625,697,580,166,697,256,381,625,24,742,24,697,187,627,224,697,224,24,224,187,224,224,224,187,418,24
5051,35,186,122,288,334,130,253,569,786,187,560,400,618,274,274,165,165,679,165,105,165,401,260,272,139,740,740,740,274,476,354,179,237,130,354,354,354,354,106,354,354,192,354,476,354,354,354,354,354,354,354,354,354,354,354,354
5052,570,346,725,86,787,574,770,674,656,142,174,658,505,149,372,149,691,492,445,492,492,207,525,366,248,445,274,157,445,204,366,204,366,366,366,366,204,204,366,366,157,35,254,328,328,800,328,366,328,366,318,318,179,225,366,78
5053,104,54,105,54,154,54,64,150,520,491,354,171,64,150,389,352,389,155,155,155,384,155,64,155,92,172,64,172,384,332,64,171,64,389,26,64,155,340,155,155,171,384,155,64,155,155,64,155,155,155,155,155,155,298,155,155
5054,364,166,568,122,400,383,717,427,320,625,370,89,281,370,0,638,480,623,41,93,156,370,240,41,791,93,149,93,165,31,313,164,504,41,400,400,41,216,41,26,92,169,41,169,169,169,169,169,169,340,768,383,371,208,169,208
5055,264,700,696,434,596,210,487,786,467,689,411,173,43,727,655,782,31,516,173,689,689,597,618,618,621,782,312,540,782,365,365,173,365,119,725,365,751,365,751,509,540,509,458,798,458,509,509,751,458,751,458,458,458,365,454,413
5056,383,572,323,489,295,580,621,607,413,539,539,435,757,30,714,705,774,435,409,493,788,562,769,409,463,583,788,19,409,156,757,273,562,757,757,789,474,273,263,757,263,263,243,273,757,583,329,329,583,329,489,191,364,765,623,191
5057,650,251,239,695,455,782,423,23,385,525,36,390,525,390,525,390,487,686,811,36,390,390,390,709,525,811,480,480,390,480,390,619,390,811,811,811,811,480,390,390,390,390,709,390,390,390,390,390,390,390,760,390,390,390,390,390
5058,694,110,686,789,569,548,522,588,794,400,30,256,400,400,400,281,269,742,580,269,190,404,190,256,179,166,269,269,404,404,256,256,190,269,269,190,325,260,269,269,28,166,166,269,269,269,269,269,224,184,220,256,389,35,269,35
5059,206,62,77,311,298,234,424,206,69,652,370,1,1,137,155,10,1,284,92,62,92,62,271,358,358,271,92,1,1,282,1,284,136,271,331,331,271,1,135,1,1,1,1,1,1,1,1,1,135,1,135,135,1,1,135,1
5060,558,744,306,96,472,469,369,778,68,317,250,369,433,250,195,241,136,391,391,195,781,119,781,310,495,250,310,778,781,269,781,781,310,391,290,65,781,339,781,217,188,781,22,310,391,323,310,217,217,781,781,781,781,22,65,65
5061,520,158,360,648,115,190,433,57,573,688,207,734,323,592,303,303,762,403,421,137,253,594,41,555,246,53,232,469,555,490,490,490,22,805,323,53,692,381,555,419,218,193,653,734,734,555,84,555,555,555,734,735,555,734,555,734
5062,766,354,312,541,756,163,155,199,1,1,136,31,388,31,69,9,282,302,1,199,282,336,9,9,9,80,284,388,302,9,9,302,282,282,9,9,9,282,336,176,9,282,282,10,9,282,374,282,176,322,271,374,271,374,282,282
5063,18,356,476,246,458,352,457,623,168,133,179,179,740,654,706,164,790,476,355,74,790,163,489,305,14,335,126,790,168,335,335,305,790,74,164,790,86,335,790,335,335,335,790,206,335,335,65,790,790,790,790,13,790,206,790,676
5064,540,36,660,607,74,345,722,578,210,86,584,741,36,477,547,547,120,584,584,584,108,584,584,584,547,477,547,547,547,811,657,584,477,477,477,40,477,477,547,657,547,657,657,657,657,657,657,657,547,477,477,657,657,477,657,547
5065,102,291,371,288,389,515,168,692,537,424,421,221,105,681,293,293,711,570,705,703,293,260,260,356,653,322,103,293,322,293,293,293,293,293,293,293,293,293,293,293,293,249,293,293,402,488,103,103,293,293,293,103,103,293,293,293
5066,19,58,493,780,414,111,462,88,784,493,712,342,714,19,19,203,705,784,658,784,784,784,24,784,140,784,784,35,784,24,665,35,220,216,325,665,325,325,26,26,26,24,24,325,334,11,26,26,26,26,325,325,325,11,26,19
5067,650,372,510,36,250,132,297,374,290,257,543,752,19,660,285,231,651,247,247,247,247,501,353,390,390,390,390,390,390,390,390,390,231,247,247,247,390,752,660,390,752,752,752,379,390,390,390,390,390,390,390,390,660,390,390,390
5068,71,184,240,218,709,653,263,650,533,432,533,805,89,502,184,688,533,545,545,688,624,557,513,640,653,653,688,388,95,640,14,248,807,783,562,562,610,377,388,388,388,388,506,28,610,513,424,14,610,791,610,653,653,424,791,791
5069,379,337,41,310,453,123,506,375,45,134,134,601,45,576,337,337,337,337,337,134,337,273,252,337,196,337,337,337,337,337,337,395,395,395,337,337,337,45,342,337,342,337,337,342,342,342,342,337,337,342,342,337,342,337,337,337
5070,107,790,256,301,129,168,384,167,92,380,129,191,302,170,223,63,170,632,323,338,323,323,323,129,129,126,323,323,323,173,126,323,781,323,173,173,323,323,323,126,781,126,126,781,323,781,323,22,356,323,450,320,320,781,356,356
5071,747,652,681,768,77,28,284,796,306,11,348,17,249,664,599,599,497,11,387,11,371,664,25,771,771,697,506,392,706,664,664,599,491,664,664,697,697,499,664,664,431,664,664,664,664,371,560,697,664,431,664,664,499,664,431,431
5072,722,170,115,194,43,206,132,417,340,763,763,179,577,446,505,811,577,165,763,763,763,763,763,763,111,783,581,763,763,581,581,763,763,773,783,619,213,22,766,763,763,763,763,763,763,581,213,581,691,763,691,691,581,581,213,763
5073,564,354,431,102,523,71,238,111,292,388,590,302,111,111,328,328,328,328,328,33,328,284,353,328,388,388,388,388,388,328,328,402,388,328,388,334,388,169,328,328,250,169,195,195,388,328,169,328,388,328,388,388,169,388,388,388
5074,328,811,170,770,362,725,784,578,463,347,696,538,503,149,538,581,463,656,763,770,656,770,770,763,770,405,770,656,765,770,656,763,405,538,763,763,405,458,458,405,149,770,763,763,763,149,149,763,763,770,763,763,763,763,149,763
5075,98,514,161,691,306,339,35,486,213,239,174,224,297,360,297,297,185,239,239,239,239,239,239,257,297,759,297,360,53,257,257,257,224,257,257,257,53,53,53,53,297,53,53,53,360,53,360,53,53,53,53,360,360,360,53,53
5076,370,729,156,36,126,361,70,132,5,384,384,5,338,317,296,296,316,132,384,384,316,99,99,275,288,99,99,195,74,99,773,317,365,99,384,74,365,74,211,74,51,384,384,384,384,690,738,51,53,51,384,384,53,384,211,259
5077,325,583,279,610,100,401,279,244,474,672,807,631,204,672,9,9,526,260,791,111,260,735,651,711,7,204,279,526,526,375,287,210,210,322,120,7,234,466,7,120,120,120,120,120,120,214,33,120,120,120,279,120,120,360,7,7
5078,448,383,179,557,118,680,571,556,195,455,656,6,517,149,706,706,104,104,191,191,556,237,340,758,174,245,174,162,148,758,174,102,98,758,162,174,309,303,148,758,303,758,758,758,148,758,231,303,86,165,462,758,758,148,250,250
5079,65,255,260,41,458,361,528,664,572,79,190,86,339,231,339,303,139,339,339,190,339,339,80,339,339,105,105,80,339,339,339,339,105,339,339,339,339,80,105,339,105,256,256,42,339,256,339,339,339,256,339,105,105,256,23,256
5080,264,179,303,111,111,405,329,303,712,303,26,303,303,147,303,303,285,303,231,213,65,169,179,404,303,622,622,712,303,712,269,303,366,131,269,260,269,131,131,131,347,712,111,269,65,366,269,366,366,65,366,111,111,131,111,111
5081,160,348,89,183,692,74,76,107,394,160,160,160,160,160,160,160,778,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
5082,284,193,355,279,231,555,317,373,608,129,129,118,195,336,184,684,382,336,125,734,336,498,684,355,684,125,684,345,355,125,222,795,373,600,125,125,196,555,555,600,600,684,600,555,102,125,339,600,600,403,600,600,600,600,102,570
5083,147,74,98,343,305,374,369,160,394,657,219,249,320,253,402,553,160,204,66,535,204,221,221,66,66,204,311,66,320,300,253,66,221,66,66,221,402,311,332,311,402,276,352,311,402,343,343,311,311,374,402,402,402,62,320,276
5084,395,388,317,14,234,437,263,150,133,8,293,652,342,342,251,342,623,251,548,376,631,133,800,222,342,342,347,548,347,342,342,196,342,690,150,296,259,347,140,347,347,196,347,347,347,347,347,181,347,382,347,347,347,347,347,347
5085,304,748,668,78,673,712,769,673,712,712,712,680,455,697,697,603,747,707,707,697,483,802,802,389,802,6,295,6,6,707,49,483,339,802,6,6,6,79,79,6,100,6,166,158,79,79,6,381,179,100,79,158,166,697,697,6
5086,392,735,359,735,77,37,217,599,652,193,199,374,332,108,249,389,108,249,217,282,108,136,292,371,739,419,104,292,389,145,292,108,292,108,145,292,401,197,292,252,108,252,696,210,180,292,108,696,292,292,696,696,252,210,210,287
5087,321,13,13,799,780,153,399,61,690,651,224,259,329,66,181,66,489,379,133,353,376,159,74,74,13,496,304,341,377,377,156,377,13,74,377,156,377,329,133,181,304,156,283,181,181,375,181,13,133,66,377,297,181,181,377,66
5088,680,129,742,206,23,42,491,295,268,295,268,231,179,208,111,111,23,31,6,6,111,268,268,6,121,121,26,255,347,224,404,347,255,404,347,121,111,272,111,347,347,347,712,347,111,111,303,347,252,111,252,366,541,628,366,213
5089,161,86,80,194,222,671,417,310,82,713,462,3,555,280,339,339,190,347,190,84,206,190,754,5,208,294,294,294,208,293,294,294,264,49,208,80,208,280,208,80,23,293,208,280,80,80,280,80,80,80,13,260,280,80,80,400
5090,538,65,333,311,334,132,696,36,262,501,243,555,124,232,232,22,590,61,781,295,22,20,60,205,20,219,261,261,295,381,60,366,569,219,323,60,391,323,781,60,391,781,60,182,781,391,391,22,22,781,781,781,781,391,391,391
5091,505,715,24,132,381,805,711,506,22,355,66,323,196,20,137,109,102,32,632,102,323,137,740,102,197,314,196,102,503,109,102,503,196,355,102,109,159,333,119,333,333,118,333,333,333,333,239,32,44,99,102,102,20,355,694,44
5092,216,597,153,72,506,581,72,221,320,66,301,317,153,221,9,402,234,293,9,348,221,343,343,62,221,221,560,9,9,343,343,348,9,9,17,9,9,311,343,221,9,221,545,291,221,221,221,9,221,343,253,221,221,221,221,221
5093,807,548,599,556,496,185,132,265,663,778,718,439,561,552,507,718,718,761,718,608,236,718,599,521,718,252,718,718,507,718,761,761,761,799,507,433,706,761,106,106,718,718,718,799,599,513,513,433,799,761,706,761,513,513,599,433
5094,295,778,214,141,411,374,240,419,309,90,7,389,581,340,299,340,262,284,383,340,131,28,223,711,340,654,98,340,711,711,151,711,360,349,373,299,292,131,268,377,340,370,292,292,292,31,370,292,292,31,340,340,292,374,31,292
5095,65,256,65,705,290,686,83,139,38,290,7,7,7,290,179,290,292,308,25,170,223,162,34,223,440,714,42,42,162,7,34,577,7,308,308,689,440,358,7,7,111,111,35,7,7,269,79,111,31,31,31,31,295,295,149,53
5096,190,364,202,477,580,377,547,383,190,21,60,263,3,360,3,339,100,364,3,23,3,3,3,3,3,364,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5097,166,784,30,251,367,137,648,671,6,457,625,573,492,318,318,573,770,274,573,573,196,624,645,427,800,367,604,573,800,367,800,367,182,800,451,451,572,572,30,243,572,572,572,673,182,573,770,157,671,572,673,673,366,809,673,270
5098,365,423,779,311,526,529,34,537,424,519,184,432,766,697,686,75,519,766,766,686,810,559,584,697,519,498,662,810,424,75,75,559,559,559,385,810,810,810,810,810,810,766,810,93,455,472,719,571,385,766,464,561,571,571,571,131
5099,720,92,83,310,83,92,650,54,26,98,621,727,197,326,92,155,234,215,154,215,326,223,215,326,326,197,52,106,106,298,26,46,326,223,34,7,298,197,326,155,46,155,155,106,46,155,34,352,326,352,7,354,155,352,352,352
5100,106,285,410,115,594,754,521,336,674,448,162,379,379,104,104,65,377,108,335,167,292,293,379,167,292,379,292,292,107,734,107,16,292,379,335,292,292,107,292,107,292,270,292,21,301,292,292,129,292,292,270,270,270,136,136,270
5101,71,771,432,450,25,198,85,85,544,516,324,69,69,215,85,85,406,215,85,69,85,298,180,298,574,544,215,215,215,574,337,85,85,324,324,266,85,266,85,324,85,85,337,85,85,266,324,85,266,298,85,85,324,151,266,266
5102,458,758,770,801,749,696,372,53,127,42,712,42,140,127,42,347,372,42,42,372,42,127,127,127,127,23,42,42,263,42,23,127,42,127,42,42,42,42,42,42,42,42,42,23,42,346,346,347,366,42,366,366,30,366,42,42
5103,802,329,339,463,638,260,256,405,791,389,786,15,366,139,42,42,213,213,42,347,42,213,42,42,263,42,263,213,664,213,213,263,42,213,213,42,213,213,213,42,273,213,213,213,213,213,213,213,87,213,243,213,87,15,462,255
5104,667,3,180,749,643,711,531,20,439,498,406,448,483,783,608,686,484,777,777,620,566,459,315,581,686,382,402,678,566,466,704,686,668,566,566,686,686,84,686,566,62,771,466,630,581,581,581,640,315,640,581,640,566,640,640,640
5105,298,520,7,323,154,598,38,370,693,122,351,310,102,118,381,374,269,156,581,253,172,130,353,20,50,346,20,20,781,50,381,381,610,323,118,119,381,84,268,381,569,569,419,419,381,268,297,610,84,391,381,102,102,102,323,323
5106,22,129,268,636,673,236,391,22,293,94,189,261,94,293,326,705,22,705,385,30,248,450,790,182,361,705,30,293,705,293,293,705,250,705,22,381,182,22,334,334,326,22,22,22,22,306,22,22,22,22,381,318,334,395,381,395
5107,607,629,565,272,275,141,142,280,189,757,327,356,295,45,809,381,333,142,45,103,103,142,142,381,433,778,466,14,295,295,251,280,381,285,381,381,381,206,206,206,206,206,295,295,295,295,206,206,295,295,295,356,206,206,206,295
5108,311,323,24,173,723,250,600,173,79,32,569,105,125,186,125,186,171,271,271,271,420,154,26,645,233,20,43,154,645,663,645,645,404,173,272,363,675,675,404,173,173,404,404,31,173,64,173,173,64,173,173,24,24,64,24,24
5109,630,354,793,737,586,537,783,155,541,791,192,5,14,14,339,750,5,294,380,592,186,192,129,184,37,136,684,380,734,244,380,184,574,184,731,387,731,380,380,379,380,379,380,380,380,380,380,380,380,380,380,380,380,380,380,380
5110,511,560,365,356,207,393,132,211,790,489,58,40,60,347,391,560,103,376,790,181,58,58,676,399,74,74,805,74,58,399,58,399,399,248,58,74,159,805,74,74,399,399,399,5,74,805,143,74,74,794,399,805,143,399,161,74
5111,384,774,782,673,804,350,675,597,501,179,636,745,528,528,456,528,458,528,753,728,528,241,506,24,330,775,656,330,330,330,531,528,539,506,531,531,330,528,551,330,219,539,531,531,330,330,24,506,330,330,742,531,551,547,547,330
5112,189,715,274,269,434,396,414,592,275,275,275,345,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275
5113,370,381,142,423,450,170,734,336,379,387,336,541,229,58,808,808,800,343,385,537,102,157,749,165,225,143,385,115,678,766,115,319,179,385,314,678,678,781,45,406,33,115,319,734,313,618,123,622,622,56,734,123,734,406,314,56
5114,101,455,101,393,121,145,108,31,124,85,124,137,29,29,135,156,135,124,108,108,135,649,148,649,370,139,285,326,370,139,326,282,754,139,139,139,358,358,206,29,326,139,377,29,29,29,206,206,29,358,549,29,358,29,358,377
5115,42,1,334,675,145,42,49,334,389,237,131,106,326,501,0,0,269,11,197,383,88,746,93,791,791,131,88,26,405,0,193,791,88,791,193,193,197,88,0,88,193,88,0,0,88,262,88,326,492,0,340,179,179,193,193,262
5116,679,638,223,551,243,148,811,753,787,89,89,192,89,89,89,753,730,492,753,192,728,728,564,708,753,728,753,345,728,403,787,753,753,551,753,603,753,728,403,728,753,787,753,753,753,728,742,753,728,728,623,742,742,742,603,192
5117,757,683,493,217,373,110,783,433,630,439,397,298,33,252,92,176,433,234,1,252,50,467,618,506,343,92,138,209,25,138,135,135,217,506,266,266,506,506,1,1,1,25,25,64,244,64,64,252,240,55,1,64,25,64,64,348
5118,627,362,140,31,711,329,487,178,273,594,342,525,79,601,601,696,543,79,601,218,218,620,86,805,348,601,218,40,667,231,698,572,231,572,601,667,667,273,372,601,58,372,134,58,97,348,58,347,601,58,348,348,348,348,348,348
5119,109,327,264,570,575,522,580,371,797,417,371,159,159,159,159,84,125,517,357,5,260,571,263,102,208,754,225,196,269,225,307,260,23,102,196,255,334,225,260,225,225,225,281,280,225,8,225,280,280,255,8,280,280,269,281,281
5120,690,345,650,16,397,562,141,249,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141
5121,390,448,726,613,489,177,20,251,182,194,285,223,52,285,186,186,320,393,32,393,186,380,310,343,405,356,182,380,194,229,194,380,380,323,323,380,130,376,301,380,371,380,380,380,380,380,284,380,380,380,380,380,380,380,380,380
5122,174,19,35,36,3,611,30,505,40,362,79,213,362,409,148,390,213,390,687,11,511,511,182,182,329,79,35,329,426,601,426,231,149,800,149,800,30,426,364,364,30,426,30,334,149,800,364,149,30,149,149,149,30,149,30,30
5123,107,615,195,183,194,211,683,333,333,333,405,365,365,606,194,405,405,588,251,405,333,333,251,333,310,365,405,405,333,251,333,405,365,333,365,405,365,405,371,405,371,365,405,365,365,278,278,259,259,333,365,365,259,365,365,365
5124,570,89,14,13,317,126,376,160,293,361,558,204,369,317,181,159,535,433,630,703,433,690,763,630,123,317,285,317,229,259,181,433,433,630,433,610,433,317,317,317,317,175,498,259,317,354,183,159,159,305,181,354,354,354,354,433
5125,259,317,273,400,168,571,715,760,506,133,123,168,168,133,8,168,133,8,8,133,133,403,8,8,133,107,403,8,133,168,403,403,168,8,168,168,133,133,133,133,403,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133
5126,466,778,783,180,713,465,762,493,749,634,592,749,585,585,585,408,602,435,435,427,470,537,750,749,28,435,153,433,592,153,153,606,537,750,545,557,652,180,433,298,557,557,298,376,482,592,592,215,433,703,433,180,180,433,271,526
5127,462,93,540,800,134,261,463,362,43,371,43,10,255,322,714,388,552,360,166,166,274,274,552,552,360,274,360,274,274,274,274,237,516,256,256,309,274,32,274,360,88,360,552,340,88,360,340,340,274,274,274,175,340,340,175,340
5128,318,43,388,598,20,71,389,92,229,229,697,252,229,121,121,121,295,367,479,366,121,526,95,96,96,807,664,807,365,689,807,121,511,217,807,807,807,626,807,807,136,807,807,365,365,365,365,212,212,212,212,212,212,365,212,140
5129,810,495,322,166,37,125,26,165,187,337,337,337,404,337,337,337,337,337,337,337,404,208,413,287,80,337,166,404,404,77,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,262,262
5130,207,192,107,490,60,577,791,285,361,286,108,182,143,361,157,143,136,687,682,157,362,361,87,361,306,88,102,306,361,113,243,243,102,306,102,306,243,306,22,306,102,306,102,102,102,306,22,306,306,306,102,102,102,306,102,306
5131,234,776,653,540,126,274,811,339,85,314,751,352,473,278,22,278,278,70,44,45,230,181,406,301,230,22,22,230,259,473,22,44,189,44,189,22,293,301,22,22,22,473,41,36,301,66,66,22,22,22,22,351,301,301,22,301
