ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73
2990,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,144,162,300,247,124,214,259,666,290,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
2991,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,59,59,59,59,59,59,59,59,162,162,144,162,39,292,292,753,292,571,859,657,124,124,124,124,18,178,178,178,178,178,178,380,380,380,380,380,380,380,380,260,260,260,260,260,260,260,260,260
2992,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,99,59,306,251,81,81,109,24,70,24,198,198,33,33,33,33,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
2993,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,59,59,216,192,59,59,59,59,59,59,59,59,59,59,99,99,162,218,133,109,109,233,122,138,197,197,106,192,192,192,313,313,149,368,368,368,149,233,82,82,82,368,368,176,176,368,368,368,368,368,368,368,349
2994,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,144,49,144,166,49,277,277,574,832,116,535,535,225,225,113,113,113,221,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
2995,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,59,162,162,7,142,75,35,128,35,35,341,341,341,410,410,410,410,173,73,48,48,48,48,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
2996,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,99,99,218,455,156,232,169,636,85,85,86,86,229,229,85,85,85,85,85,85,85,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
2997,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,59,59,59,59,81,135,333,719,496,350,389,424,41,41,41,223,143,402,223,223,3,199,199,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258
2998,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,144,300,168,431,803,239,427,427,211,287,287,211,337,337,132,132,390,849,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,431
2999,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,162,272,9,589,328,372,227,404,433,433,433,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404
3000,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,162,162,162,162,298,175,215,666,82,82,82,220,49,49,353,365,314,314,314,185,185,185,185,185,185,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314
3001,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,59,99,368,255,559,43,91,91,367,24,24,24,91,148,148,148,91,367,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
3002,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,59,59,99,174,143,379,349,804,234,134,349,349,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292
3003,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,59,59,216,192,59,59,59,59,162,59,59,59,59,59,300,99,99,170,860,232,187,320,287,187,41,216,216,216,216,216,77,77,77,27,16,82,82,82,82,82,82,82,82,82,82,82,82,10,10,10,10,10,10
3004,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,144,144,144,488,237,344,579,29,582,260,205,205,205,205,205,221,221,221,344,344,344,37,37,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,344
3005,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,162,162,144,162,625,15,237,609,868,6,233,222,245,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
3006,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,351,162,59,281,318,865,505,505,450,446,543,446,446,446,524,775,751,156,156,751,387,387,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278
3007,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,162,162,272,383,280,52,78,416,776,776,537,537,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280
3008,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,377,99,59,157,221,29,643,260,132,35,35,35,35,35,35,292,292,129,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221
3009,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,109,162,37,386,282,143,178,266,13,13,266,431,431,431,13,297,42,156,59,59,31,31,31,31,183,183,183,183,183,42,42,42,42,261,261,261,261,261,359
3010,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,410,59,217,410,208,266,665,388,580,580,763,826,826,781,781,781,781,442,739,587,587,598,208,208,208,208,628,628,628,208,208,208,208,208,208,208,208,208,208
3011,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,144,144,144,386,386,53,566,369,369,738,738,15,15,584,584,584,584,584,110,520,520,395,684,684,684,409,409,409,409,409,409,409,409,409,409,409,129,129,129
3012,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,410,59,366,99,713,305,121,225,363,17,287,35,27,27,79,79,79,79,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390
3013,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,59,119,300,117,117,117,418,119,249,249,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,245,245,245,415,415,245,245,245,245
3014,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,162,99,86,266,52,211,190,187,187,309,299,299,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198
3015,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,59,59,179,136,544,404,333,333,26,26,26,26,26,26,26,136,136,136,136,136,136,136,333,333,333,333,333,333,333,333,333,333,333,333,333,333,136,136
3016,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,59,99,216,287,159,320,93,232,170,211,357,357,257,257,287,287,287,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
3017,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,99,59,54,324,67,257,203,208,620,152,296,428,428,60,60,137,79,87,71,137,297,297,203,203,203,203,203,203,203,203,203,203,203,203,777,777,777,777,777,777
3018,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,162,300,217,134,134,423,144,91,91,34,85,347,347,163,347,347,347,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
3019,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,162,272,430,408,101,261,119,329,240,430,36,36,36,4,4,63,63,36,36,181,181,181,181,36,197,197,197,197,197,197,197,197,197,197,36,36,36,36
3020,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,59,99,162,162,354,47,635,538,154,396,396,92,403,92,504,664,186,345,418,418,167,418,15,15,15,15,15,15,15,15,469,469,469,47,47,47,47,47,47,47
3021,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,59,324,54,326,267,725,712,297,152,48,48,48,48,48,341,349,349,420,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,282,282,282,282,282,324,324
3022,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,59,261,374,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228
3023,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,99,99,359,78,174,278,192,24,192,192,309,309,136,351,351,351,351,351,264,264,351,351,351,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136
3024,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,162,162,290,367,576,191,191,191,191,413,40,40,138,138,138,138,138,138,138,138,138,138,319,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
3025,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,59,59,216,192,59,59,59,59,59,59,59,59,59,59,59,99,150,232,381,440,126,126,126,232,232,34,34,41,170,170,170,170,170,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
3026,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,410,59,78,174,333,283,77,179,587,408,97,97,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136
3027,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,59,59,59,59,59,59,59,59,59,144,144,166,313,205,205,205,205,76,76,268,268,76,254,254,254,76,254,76,254,254,254,254,254,254,233,233,233,259,259,259,259,259,259,259,259,259,259,254
3028,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,59,59,216,192,59,59,59,59,59,59,59,59,59,59,300,99,59,99,387,407,50,333,135,333,333,351,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387
3029,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,59,59,216,192,59,59,59,59,59,59,59,59,59,59,162,162,162,35,360,199,373,299,299,299,359,359,359,187,34,41,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
3030,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,59,162,144,162,4,4,56,688,317,317,133,133,133,76,405,405,405,405,51,51,51,405,405,405,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
3031,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,162,324,162,59,251,257,269,211,109,163,161,288,246,246,328,328,328,205,205,205,205,205,283,283,283,323,323,106,106,106,106,106,106,106,106,106,106,106,106,106
3032,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,162,162,144,394,315,720,819,546,365,42,42,365,114,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315
3033,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,99,50,298,401,185,286,286,286,286,75,286,350,350,225,73,244,244,401,401,401,326,326,74,74,401,401,401,401,401,401,401,401,401,401,401,401,401,401
3034,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,59,300,74,359,390,287,640,264,287,160,160,160,160,160,160,160,71,71,71,71,390,390,390,143,363,363,152,152,152,152,152,152,143,143,143,143,143,143,143
3035,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,162,272,362,247,247,247,259,385,385,259,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362
3036,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,144,144,242,181,572,178,832,767,451,451,769,354,565,565,565,531,504,857,403,857,857,857,857,848,758,758,758,758,758,758,758,758,573,758,758,758,758,758
3037,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,59,59,410,431,97,618,46,601,601,601,68,135,190,2,2,2,135,376,376,376,376,135,135,135,135,793,221,221,793,793,793,793,793,793,793,793,793,793
3038,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,99,162,144,162,368,243,807,674,238,247,392,657,62,62,62,62,62,222,222,222,222,222,222,222,222,222,222,427,427,248,248,243,243,243,243,243,243,175,175,175
3039,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,162,162,217,206,70,63,254,356,150,150,150,150,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375
3040,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,59,59,78,281,458,74,520,635,274,239,239,239,239,239,210,55,55,274,274,25,25,25,25,25,328,328,328,328,328,328,328,328,328,328,328,328,328,328
3041,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,59,99,306,150,130,304,421,421,94,94,421,421,421,421,421,421,421,421,54,54,54,54,421,183,183,183,183,183,183,183,77,77,77,77,77,77,77,77,33
3042,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,31,99,272,383,43,43,24,24,11,337,13,74,244,401,401,341,341,341,341,341,175,175,175,175,244,244,244,244,244,244,117,117,117,117,31,31,31,31,117
3043,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,59,59,59,59,59,59,59,59,99,162,162,99,300,106,106,268,63,49,368,368,368,368,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
3044,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,99,144,144,162,367,286,531,531,531,146,146,365,37,37,261,373,286,286,546,546,286,286,286,286,138,431,431,431,431,431,286,286,286,286,286,286,286,286,286,286
3045,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,430,144,243,77,192,48,381,155,360,319,319,319,300,235,234,234,356,381,381,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
3046,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,99,371,370,171,401,401,217,57,57,57,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
3047,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,300,59,300,306,236,34,821,821,223,389,389,483,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425
3048,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,99,144,144,144,162,609,385,200,96,844,844,796,796,720,565,720,720,256,256,256,186,186,186,186,186,186,186,720,720,720,720,119,119,119,119,119,119,119,119,119,119
3049,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,410,99,78,301,287,355,66,281,231,231,424,35,35,258,258,258,258,258,258,258,258,348,348,348,348,274,348,348,274,274,274,274,274,274,274,274,274,274,274
3050,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,99,162,49,298,398,480,378,316,316,316,218,316,63,63,63,63,63,63,63,360,63,63,360,360,360,356,356,356,63,63,63,63,63,63,63,63,63,63,63
3051,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,144,277,345,573,197,114,372,12,8,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
3052,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,495,192,59,345,59,59,59,59,59,59,59,59,59,306,59,143,97,435,34,379,593,26,19,19,273,423,423,423,423,423,55,55,55,55,55,265,265,55,55,55,380,380,380,55,55,55,55,55,55,55,55
3053,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,99,306,272,375,41,41,431,35,431,431,431,139,139,130,36,36,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
3054,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,162,144,277,112,754,6,232,237,237,226,146,146,146,146,146,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431
3055,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,144,144,166,391,133,678,722,206,206,206,206,206,206,206,84,84,140,277,140,112,112,140,140,140,140,362,362,362,254,254,254,254,254,133,133,133,133,133,133
3056,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,162,99,99,368,427,40,206,437,254,246,246,163,430,430,40,40,347,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
3057,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,162,59,99,300,162,231,73,384,268,33,33,390,33,158,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
3058,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,59,99,306,370,324,185,260,185,94,73,72,72,366,225,72,72,72,72,72,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
3059,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,99,59,306,271,99,58,363,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
3060,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,99,162,59,99,150,427,43,853,717,717,810,207,144,523,144,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
3061,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,162,162,325,40,755,250,406,242,250,250,279,178,178,40,40,40,40,40,40,40,40,335,335,40,40,40,40,40,40,40,335,40,40,40,40,40,40,40
3062,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,162,415,120,787,90,90,90,90,90,551,75,75,289,75,289,205,205,186,53,53,53,53,53,53,53,53,186,186,186,186,53,53,53,53,186,186,186,186
3063,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,99,99,300,270,408,389,46,46,106,106,370,46,46,210,19,19,19,78,19,210,78,78,78,374,374,56,56,56,56,56,210,210,210,210,56,56,56,56,56
3064,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,59,7,156,363,534,145,41,34,41,359,305,305,305,305,363,363,363,363,363,363,363,363,27,27,27,27,27,27,27,27,27,27,363,363,363,363,363,363
3065,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,49,5,345,330,18,461,330,791,791,330,330,330,415,330,415,206,415,415,415,12,415,415,415,415,12,12,12,415,415,415,415,415,415,415,415,415,415,415
3066,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,99,99,435,338,338,692,692,288,873,873,269,95,95,136,422,422,333,338,78,78,78,78,78,78,78,78,78,78,338,338,338,338,338,338,126,126,126,126
3067,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,144,42,54,106,428,253,137,804,55,55,258,435,435,256,256,256,48,73,210,230,230,230,230,230,230,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273
3068,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,413,59,370,370,257,624,374,93,215,181,31,266,266,63,63,63,63,42,64,359,359,359,359,359,359,359,359,359,359,359,337,337,337,337,337,337,337,337,337
3069,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,59,359,103,81,336,103,81,81,288,81,81,81,81,81,81,81,304,304,304,304,81,81,434,434,81,81,81,81,81,81,81,81,81,81,81,81,81,81
3070,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,59,59,59,59,59,59,59,59,59,162,162,430,51,4,378,378,241,241,246,246,249,249,406,406,400,15,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
3071,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,99,99,86,71,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272
3072,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,99,99,99,306,85,85,109,289,163,150,163,110,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
3073,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,99,59,306,143,395,614,14,176,176,121,121,215,215,121,257,257,360,360,316,360,360,360,360,360,225,225,225,225,225,225,350,350,350,350,350,350,350,350,350
3074,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,59,59,59,59,59,59,59,59,59,144,144,166,166,18,785,785,785,330,330,330,330,330,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,47,47,47,47,47,47,47,47,47
3075,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,285,316,345,267,4,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267
3076,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,162,144,99,285,199,343,343,232,343,216,255,255,295,295,295,295,295,295,375,375,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
3077,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,59,59,59,59,59,59,59,59,59,59,218,99,217,182,176,245,297,83,49,49,150,150,150,150,150,93,93,93,305,305,305,305,305,163,163,144,144,144,144,144,144,144,144,144,144,144,144,144
3078,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,144,59,231,90,417,548,350,202,202,296,29,258,71,258,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
