ids,epoch_0,epoch_1,epoch_2
3903,229,382,391
3904,128,334,128
3905,747,392,392
3906,533,358,71
3907,82,173,371
3908,387,137,426
3909,569,579,48
3910,335,155,349
3911,277,390,115
3912,101,402,769
3913,383,474,226
3914,171,342,168
3915,341,137,377
3916,36,230,437
3917,395,720,54
3918,557,205,284
3919,708,814,65
3920,370,260,144
3921,839,119,358
3922,614,389,335
3923,338,275,239
3924,727,611,83
3925,437,22,810
3926,797,14,394
3927,429,317,317
3928,402,305,305
3929,102,137,185
3930,135,188,193
3931,59,421,41
3932,279,279,161
3933,12,413,36
3934,105,105,1
3935,226,229,386
3936,384,644,366
3937,338,338,338
3938,45,45,45
3939,175,30,57
3940,413,260,701
3941,340,252,71
3942,371,595,169
3943,684,104,231
3944,322,66,58
3945,862,643,175
3946,684,402,35
3947,337,326,326
3948,468,363,143
3949,406,17,257
3950,359,557,237
3951,165,165,290
3952,228,80,97
3953,359,214,143
3954,570,668,130
3955,624,179,22
3956,202,106,168
3957,102,317,268
3958,225,31,328
3959,729,331,331
3960,804,814,74
3961,354,76,329
3962,297,423,90
3963,480,555,18
3964,687,564,308
3965,747,113,142
3966,829,122,221
3967,50,407,716
3968,393,349,138
3969,166,204,406
3970,377,377,377
3971,154,752,340
3972,788,347,300
3973,587,505,67
3974,36,200,200
3975,190,724,83
3976,360,298,57
3977,405,329,307
3978,585,209,415
3979,279,546,308
3980,130,284,238
3981,310,76,353
3982,385,65,181
3983,424,190,3
3984,698,5,118
3985,733,685,685
3986,279,444,98
3987,741,252,14
3988,71,600,169
3989,213,18,279
3990,215,562,163
3991,379,323,254
3992,77,363,348
3993,272,272,272
3994,347,347,347
3995,316,290,375
3996,151,127,389
3997,9,738,469
3998,593,24,230
3999,529,288,46
4000,804,856,80
4001,215,344,225
4002,240,335,116
4003,296,725,173
4004,404,404,241
4005,247,788,300
4006,204,283,326
4007,71,192,126
4008,380,144,436
4009,777,645,333
4010,34,368,176
4011,670,670,718
4012,308,358,48
4013,86,59,424
4014,41,288,110
4015,405,405,405
4016,65,525,218
4017,230,214,98
4018,137,58,58
4019,394,92,165
4020,90,469,62
4021,318,595,253
4022,437,161,246
4023,506,318,54
4024,119,102,429
4025,36,36,225
4026,765,63,328
4027,411,60,358
4028,808,394,204
4029,671,82,218
4030,840,165,63
4031,797,329,154
4032,298,225,9
4033,529,7,110
4034,197,184,254
4035,135,152,99
4036,67,10,67
4037,163,91,91
4038,350,74,267
4039,853,617,524
4040,316,215,421
4041,387,253,269
4042,40,204,234
4043,95,619,297
4044,516,300,356
4045,10,761,10
4046,107,107,255
4047,371,394,245
4048,121,192,351
4049,709,561,136
4050,63,315,393
4051,693,529,25
4052,752,101,109
4053,129,129,129
4054,326,171,267
4055,247,724,148
4056,430,382,377
4057,418,406,362
4058,584,4,4
4059,330,411,88
4060,644,696,244
4061,260,220,260
4062,517,254,130
4063,847,407,426
4064,436,80,67
4065,43,32,138
4066,197,197,307
4067,697,88,359
4068,253,250,380
4069,375,370,272
4070,275,642,272
4071,771,665,156
4072,66,355,137
4073,672,187,687
4074,394,135,19
4075,353,128,326
4076,350,744,37
4077,779,158,158
4078,717,723,257
4079,363,89,387
4080,165,156,86
4081,173,694,125
4082,67,16,488
4083,272,357,363
4084,490,300,531
4085,690,580,351
4086,253,35,46
4087,673,782,524
4088,304,266,382
4089,717,654,172
4090,279,62,335
4091,272,665,71
4092,491,190,22
4093,165,165,165
4094,796,77,41
4095,586,590,425
4096,17,551,281
4097,267,298,267
4098,690,690,351
4099,202,126,385
4100,62,244,244
4101,833,222,253
4102,414,138,246
4103,359,20,474
4104,40,40,40
4105,182,30,268
4106,97,278,422
4107,26,390,348
4108,622,670,145
4109,348,348,390
4110,641,273,203
4111,760,319,20
4112,99,362,362
4113,70,70,290
4114,51,262,15
4115,212,212,212
4116,190,190,202
4117,369,566,62
4118,297,89,869
4119,139,354,354
4120,421,144,193
4121,493,795,538
4122,760,261,393
4123,322,7,59
4124,716,275,275
4125,59,126,41
4126,371,165,319
4127,143,187,402
4128,460,395,388
4129,182,42,385
4130,413,122,271
4131,303,421,348
4132,225,696,36
4133,822,210,210
4134,260,64,432
4135,182,514,422
4136,403,309,375
4137,294,5,448
4138,211,174,174
4139,587,357,588
4140,182,734,261
4141,295,602,16
4142,422,260,260
4143,260,706,350
4144,320,198,187
4145,75,283,118
4146,60,406,210
4147,173,173,173
4148,204,245,160
4149,300,203,32
4150,192,27,265
4151,262,406,112
4152,225,221,400
4153,204,237,432
4154,381,482,226
4155,683,535,231
4156,37,37,37
4157,703,160,255
4158,534,176,296
4159,155,251,357
4160,695,488,342
4161,225,225,72
4162,783,242,163
4163,234,421,108
4164,520,280,406
4165,49,582,295
4166,361,41,148
4167,256,65,139
4168,620,407,10
4169,716,337,488
4170,165,223,287
4171,305,380,11
4172,650,822,279
4173,325,535,76
4174,826,323,73
4175,578,16,435
4176,433,433,433
4177,281,199,440
4178,305,305,336
4179,158,143,348
4180,228,873,400
4181,121,282,296
4182,282,119,418
4183,760,499,250
4184,190,190,3
4185,67,326,94
4186,320,320,143
4187,690,294,269
4188,408,127,35
4189,362,362,259
4190,668,288,260
4191,429,254,254
4192,231,231,94
4193,761,381,85
4194,175,254,369
4195,79,387,192
4196,182,116,300
4197,200,234,204
4198,279,150,255
4199,158,187,187
4200,747,288,172
4201,406,406,406
4202,573,529,452
4203,87,264,424
4204,824,372,84
4205,389,260,390
4206,209,276,276
4207,246,181,106
4208,331,59,202
4209,374,377,377
4210,317,317,317
4211,375,68,105
4212,139,240,390
4213,449,412,254
4214,395,309,122
4215,249,215,63
4216,745,3,193
4217,287,232,253
4218,260,698,55
4219,138,375,290
4220,405,405,250
4221,221,523,140
4222,351,584,351
4223,240,106,128
4224,10,384,384
4225,763,529,68
4226,159,70,311
4227,215,714,179
4228,555,620,34
4229,70,363,390
4230,319,847,98
4231,421,17,95
4232,585,375,367
4233,259,752,268
4234,667,212,372
4235,565,303,384
4236,188,54,54
4237,94,281,231
4238,361,412,730
4239,51,418,184
4240,474,290,37
4241,71,151,188
4242,325,404,173
4243,215,8,295
4244,252,266,339
4245,497,709,101
4246,14,14,14
4247,289,39,42
4248,359,113,188
4249,170,336,158
4250,594,319,63
4251,402,152,187
4252,711,360,372
4253,237,249,237
4254,226,138,430
4255,261,5,163
4256,348,363,305
4257,557,529,199
4258,407,16,280
4259,837,590,819
4260,281,384,384
4261,748,395,33
4262,377,804,71
4263,255,255,255
4264,308,282,752
4265,371,93,81
4266,102,404,404
4267,70,373,373
4268,62,496,161
4269,66,41,159
4270,72,239,305
4271,70,367,198
4272,247,788,161
4273,59,31,305
4274,65,799,197
4275,28,152,73
4276,318,309,58
4277,868,226,213
4278,22,260,308
4279,232,232,387
4280,192,214,421
4281,207,661,250
4282,71,349,169
4283,193,193,292
4284,231,70,156
4285,37,37,85
4286,98,178,166
4287,87,10,87
4288,94,231,421
4289,275,421,421
4290,139,763,139
4291,125,55,125
4292,731,71,63
4293,132,325,48
4294,814,113,349
4295,598,231,79
4296,24,309,85
4297,59,305,287
4298,386,203,124
4299,108,42,281
4300,540,172,172
4301,741,48,255
4302,101,106,127
4303,182,279,354
4304,242,637,314
4305,680,152,319
4306,41,511,361
4307,379,379,379
4308,724,724,159
4309,358,57,60
4310,690,673,724
4311,307,307,307
4312,489,337,86
4313,756,190,255
4314,178,347,138
4315,59,323,105
4316,666,781,290
4317,863,489,216
4318,307,178,9
4319,445,8,37
4320,214,200,200
4321,210,39,288
4322,767,181,369
4323,781,148,296
4324,356,356,356
4325,361,421,266
4326,59,234,234
4327,55,222,18
4328,405,98,205
4329,292,602,407
4330,372,365,37
4331,87,266,309
4332,232,43,367
4333,317,317,369
4334,101,264,142
4335,244,282,73
4336,609,727,84
4337,413,237,237
4338,341,269,52
4339,660,702,666
4340,687,626,34
4341,49,396,88
4342,228,194,275
4343,431,259,323
4344,304,172,647
4345,36,102,295
4346,211,424,10
4347,313,360,372
4348,330,330,330
4349,243,358,81
4350,79,194,79
4351,365,566,35
4352,145,840,393
4353,215,68,290
4354,286,709,36
4355,79,309,153
4356,842,79,309
4357,354,436,436
4358,183,250,226
4359,611,638,139
4360,463,106,106
4361,220,17,26
4362,428,239,260
4363,858,777,93
4364,84,246,279
4365,78,194,751
4366,203,17,87
4367,682,21,145
4368,42,42,210
4369,331,256,102
4370,265,505,151
4371,130,782,322
4372,137,401,283
4373,682,439,394
4374,441,192,136
4375,361,331,59
4376,10,363,390
4377,261,500,822
4378,678,385,68
4379,47,47,90
4380,687,278,80
4381,565,255,295
4382,58,369,58
4383,131,349,384
4384,670,18,437
4385,723,863,335
4386,423,71,95
4387,279,279,279
4388,120,378,167
4389,294,169,421
4390,37,215,167
4391,798,620,125
4392,305,305,305
4393,82,430,154
4394,223,188,371
4395,741,47,296
4396,144,233,45
4397,628,329,31
4398,380,187,523
4399,522,540,426
4400,451,321,65
4401,231,43,296
4402,868,47,1
4403,223,71,198
4404,202,19,240
4405,200,404,374
4406,294,422,39
4407,675,187,85
4408,144,165,22
4409,216,216,216
4410,57,256,201
4411,197,303,10
4412,274,818,128
4413,387,387,17
4414,67,598,421
4415,105,105,105
4416,865,83,319
4417,388,643,109
4418,265,407,194
4419,366,283,324
4420,34,233,138
4421,166,406,12
4422,280,614,228
4423,357,143,305
4424,529,106,145
4425,360,533,531
4426,668,344,45
4427,817,608,398
4428,74,168,74
4429,782,228,278
4430,597,136,67
4431,362,166,362
4432,19,85,239
4433,149,174,253
4434,564,820,114
4435,622,489,294
4436,371,355,389
4437,475,404,411
4438,273,256,283
4439,161,47,418
4440,387,292,435
4441,29,213,260
4442,330,429,12
4443,193,400,7
4444,239,158,216
4445,613,99,407
4446,768,791,212
4447,55,29,3
4448,329,65,362
4449,45,45,45
4450,819,676,35
4451,715,280,156
4452,828,469,408
4453,307,353,259
4454,600,169,85
4455,818,569,386
4456,677,331,255
4457,372,508,262
4458,858,733,144
4459,364,712,32
4460,2,415,193
4461,620,39,383
4462,713,67,52
4463,330,330,415
4464,731,843,314
4465,731,87,672
4466,150,150,165
4467,318,318,117
4468,132,421,358
4469,190,91,375
4470,447,211,380
4471,436,339,150
4472,824,669,107
4473,17,294,94
4474,214,372,116
4475,208,113,104
4476,137,826,384
4477,513,12,214
4478,105,105,105
4479,281,281,281
4480,308,110,381
4481,121,489,148
4482,457,628,47
4483,135,423,239
4484,178,178,321
4485,19,197,217
4486,305,305,407
4487,290,91,144
4488,268,404,298
4489,102,412,119
4490,542,89,74
4491,505,156,852
4492,399,202,361
4493,609,146,314
4494,169,5,664
4495,297,297,297
4496,39,383,91
4497,55,55,122
4498,190,436,266
4499,592,561,179
4500,58,198,305
4501,582,298,644
4502,79,170,158
4503,79,269,873
4504,407,423,79
4505,416,416,78
4506,632,234,404
4507,128,128,128
4508,159,407,87
4509,320,322,158
4510,143,122,402
4511,110,156,3
4512,421,672,390
4513,110,83,425
4514,250,286,354
4515,815,646,78
4516,377,137,87
4517,105,105,105
4518,433,433,433
4519,455,83,426
4520,193,406,15
4521,156,535,25
4522,390,591,148
4523,341,595,294
4524,812,436,122
4525,322,53,369
4526,339,369,339
4527,368,188,183
4528,809,255,290
4529,194,287,71
4530,605,36,372
4531,50,253,426
4532,644,108,155
4533,461,256,56
4534,131,275,165
4535,377,377,310
4536,215,175,391
4537,724,424,304
4538,347,347,62
4539,647,322,424
4540,818,64,150
4541,432,344,64
4542,609,80,43
4543,467,75,696
4544,92,404,404
4545,27,131,95
4546,218,499,47
4547,174,275,275
4548,694,759,126
4549,345,677,328
4550,380,380,32
4551,724,252,260
4552,113,256,73
4553,489,261,47
4554,63,383,169
4555,438,738,293
4556,736,20,347
4557,480,295,199
4558,216,205,360
4559,660,160,347
4560,717,637,283
4561,491,542,425
4562,677,47,405
4563,26,169,207
4564,126,333,390
4565,763,333,333
4566,185,340,350
4567,175,36,36
4568,62,832,338
4569,724,724,751
4570,713,588,322
4571,298,215,128
4572,256,73,57
4573,759,63,143
4574,79,272,423
4575,196,130,138
4576,757,72,225
4577,252,729,332
4578,154,154,154
4579,356,166,200
4580,225,280,280
4581,272,272,272
4582,22,181,266
4583,360,360,360
4584,433,433,433
4585,643,428,59
4586,865,290,358
4587,644,39,854
4588,453,677,392
4589,2,350,234
4590,131,695,423
4591,80,646,776
4592,429,833,166
4593,487,780,338
4594,365,396,214
4595,182,63,119
4596,239,435,63
4597,568,121,383
4598,139,668,32
4599,339,339,629
4600,377,377,377
4601,590,74,74
4602,8,138,237
4603,526,338,24
4604,681,266,435
4605,19,231,231
4606,535,111,308
4607,14,331,121
4608,835,643,288
4609,856,10,10
4610,341,341,435
4611,634,665,86
4612,793,320,24
4613,305,348,81
4614,660,318,196
4615,12,345,9
4616,456,68,217
4617,253,253,41
4618,325,404,417
4619,4,4,4
4620,760,731,408
4621,797,260,380
4622,337,552,127
4623,341,273,326
4624,716,87,220
4625,163,22,43
4626,664,574,231
4627,185,368,402
4628,77,161,252
4629,45,721,787
4630,363,551,152
4631,12,221,117
4632,370,18,238
4633,393,347,37
4634,366,281,366
4635,85,85,436
4636,424,407,423
4637,269,275,142
4638,447,322,64
4639,47,370,90
4640,658,516,235
4641,588,840,408
4642,405,727,292
4643,370,90,417
4644,290,139,190
4645,359,138,309
4646,211,375,290
4647,282,677,637
4648,320,333,26
4649,300,375,393
4650,381,287,202
4651,363,68,299
4652,86,266,58
4653,446,370,204
4654,131,131,131
4655,10,203,653
4656,71,272,159
4657,19,19,85
4658,566,274,377
4659,418,161,45
4660,794,385,854
4661,68,254,90
4662,343,260,190
4663,110,576,127
4664,59,368,336
4665,677,45,62
4666,32,309,336
4667,181,181,120
4668,305,305,305
4669,640,511,124
4670,380,343,348
4671,170,170,294
4672,283,152,67
4673,245,70,20
4674,254,197,212
4675,313,288,172
4676,389,72,135
4677,72,268,298
4678,381,390,93
4679,15,15,76
4680,208,818,401
4681,326,128,637
4682,380,68,138
4683,259,259,259
4684,226,238,163
4685,439,629,248
4686,659,371,305
4687,692,66,66
4688,240,163,242
4689,514,412,49
4690,95,537,351
4691,354,262,76
4692,121,22,95
4693,863,218,106
4694,297,795,823
4695,161,833,124
4696,369,204,417
4697,600,229,335
4698,853,163,683
4699,761,79,278
4700,484,620,296
4701,192,288,253
4702,845,797,305
4703,126,179,179
4704,273,258,257
4705,824,591,48
4706,309,244,244
4707,278,294,761
4708,826,165,55
4709,781,50,46
4710,798,292,423
4711,523,427,427
4712,322,368,144
4713,175,127,248
4714,325,417,342
4715,334,267,318
4716,334,334,334
4717,60,32,15
4718,414,303,339
4719,415,1,249
4720,449,330,98
4721,613,580,280
4722,514,160,169
4723,566,648,551
4724,15,91,5
4725,39,374,324
4726,340,146,406
4727,66,66,428
4728,152,435,435
4729,687,724,170
4730,210,532,260
4731,65,206,328
4732,474,369,155
4733,621,531,405
4734,380,212,70
4735,136,95,424
4736,176,366,48
4737,170,824,29
4738,70,668,191
4739,126,555,272
4740,408,64,359
4741,232,551,344
4742,394,360,772
4743,724,143,331
4744,810,529,11
4745,258,736,424
4746,201,175,113
4747,337,174,389
4748,156,85,333
4749,143,75,267
4750,280,280,408
4751,62,130,415
4752,190,144,237
4753,808,210,165
4754,826,418,210
4755,79,387,423
4756,39,285,158
4757,620,244,108
4758,112,112,12
4759,208,208,208
4760,559,203,126
4761,258,198,448
4762,436,150,251
4763,303,70,427
4764,206,233,551
4765,247,98,398
4766,327,250,418
4767,382,35,35
4768,81,172,50
4769,296,296,296
4770,228,25,48
4771,73,73,45
4772,681,814,296
4773,756,323,279
4774,837,214,433
4775,771,387,387
4776,41,160,272
4777,204,178,49
4778,770,120,381
4779,461,15,369
4780,357,37,43
4781,231,231,42
4782,316,127,359
4783,856,555,377
4784,785,572,752
4785,430,256,22
4786,9,415,415
4787,720,551,244
4788,350,402,42
4789,39,402,581
4790,619,359,34
4791,635,74,401
4792,555,692,187
4793,822,650,181
4794,804,692,350
4795,173,282,173
4796,58,305,231
4797,362,706,145
4798,195,176,298
4799,386,541,347
4800,606,378,233
4801,216,190,331
4802,449,139,279
4803,369,378,279
4804,442,796,261
4805,667,469,65
4806,802,729,869
4807,300,356,121
4808,371,239,287
4809,426,134,158
4810,826,817,127
4811,85,380,187
4812,222,223,223
4813,98,98,418
4814,159,159,159
4815,32,369,204
4816,520,770,62
4817,601,71,77
4818,205,325,404
4819,54,341,128
4820,178,157,283
4821,88,88,292
4822,407,288,197
4823,255,327,571
4824,19,19,19
4825,323,204,286
4826,678,226,139
4827,761,829,488
4828,761,653,407
4829,4,4,4
4830,98,108,467
4831,54,54,54
4832,274,752,210
4833,589,233,213
4834,286,422,91
4835,659,137,158
4836,354,64,436
4837,687,712,351
4838,844,664,196
4839,144,375,178
4840,5,254,254
4841,42,42,401
4842,266,82,752
4843,536,192,137
4844,252,383,257
4845,261,133,254
4846,552,426,793
4847,211,211,158
4848,74,74,74
4849,382,725,424
4850,79,46,46
4851,138,204,349
4852,416,123,199
4853,413,261,347
4854,687,109,127
4855,746,406,354
4856,645,221,24
4857,405,405,405
4858,38,145,145
4859,338,210,167
4860,372,475,89
4861,40,40,69
4862,321,321,321
4863,714,683,216
4864,26,52,361
4865,192,366,366
4866,18,698,91
4867,866,223,252
4868,60,34,386
4869,741,489,39
4870,167,399,64
4871,42,198,361
4872,300,556,255
4873,677,73,355
4874,683,356,255
4875,158,724,390
4876,49,7,230
4877,828,237,237
4878,264,643,323
4879,6,226,226
4880,128,128,128
4881,258,309,384
4882,39,246,246
4883,169,380,237
4884,557,250,365
4885,37,420,146
4886,197,384,128
4887,580,114,269
4888,423,423,423
4889,163,91,165
4890,375,260,261
4891,161,197,329
4892,787,289,47
4893,305,24,179
4894,650,430,63
4895,145,326,421
4896,795,408,87
4897,599,215,146
4898,582,246,375
4899,600,289,185
4900,183,535,0
4901,363,363,390
4902,154,154,345
4903,421,52,26
4904,630,424,424
4905,788,209,411
4906,235,733,20
4907,75,696,108
4908,348,840,28
4909,317,738,279
4910,730,263,180
4911,42,64,116
4912,561,659,95
4913,288,406,406
4914,122,326,368
4915,170,170,290
4916,860,257,72
4917,230,119,695
4918,237,286,138
4919,583,183,63
4920,244,282,305
4921,620,455,136
4922,48,36,90
4923,366,366,410
4924,192,798,50
4925,148,190,350
4926,647,152,272
4927,350,202,229
4928,445,366,120
4929,406,405,120
4930,130,193,360
4931,413,36,37
4932,849,639,758
4933,45,640,175
4934,797,633,295
4935,503,469,377
4936,130,291,234
4937,71,253,382
4938,720,379,35
4939,344,45,21
4940,197,33,287
4941,415,287,367
4942,256,113,214
4943,19,240,58
4944,779,265,272
4945,420,244,340
4946,158,255,295
4947,92,12,321
4948,37,37,37
4949,175,106,295
4950,506,706,26
4951,205,90,306
4952,67,66,203
4953,729,251,436
4954,484,782,280
4955,814,818,75
4956,173,21,267
4957,378,378,207
4958,855,359,150
4959,249,709,129
4960,404,173,342
4961,177,303,198
4962,469,405,169
4963,12,330,47
4964,95,765,387
4965,469,112,1
4966,384,814,256
4967,212,12,307
4968,577,195,399
4969,333,303,263
4970,628,99,265
4971,294,225,308
4972,422,422,422
4973,24,373,373
4974,215,215,316
4975,139,347,261
4976,272,633,153
4977,838,243,356
4978,568,452,212
4979,345,4,430
4980,323,230,221
4981,273,435,90
4982,26,26,26
4983,200,207,367
4984,246,415,362
4985,32,32,32
4986,310,417,108
4987,178,310,92
4988,226,246,196
4989,256,205,323
4990,288,410,68
4991,95,673,856
4992,260,296,24
4993,138,163,91
4994,519,190,91
4995,74,128,168
4996,407,407,79
4997,160,537,387
4998,541,76,205
4999,294,117,128
5000,275,424,198
5001,187,58,152
5002,290,316,76
5003,219,146,194
5004,5,179,381
5005,105,691,412
5006,423,34,174
5007,304,159,264
5008,347,347,347
5009,16,16,16
5010,187,81,390
5011,384,137,814
5012,732,791,359
5013,246,63,362
5014,204,415,15
5015,325,325,325
5016,45,391,415
5017,798,83,240
5018,58,157,157
5019,10,526,292
5020,181,677,732
5021,279,316,215
5022,387,873,856
5023,75,113,316
5024,252,296,199
5025,546,137,264
5026,412,44,68
5027,50,158,268
5028,242,302,259
5029,246,370,370
5030,255,402,255
5031,357,382,363
5032,797,822,172
5033,359,90,346
5034,279,562,12
5035,496,530,144
5036,303,303,303
5037,336,58,58
5038,649,181,130
5039,567,371,199
5040,26,26,26
5041,305,70,253
5042,59,384,59
5043,70,305,27
5044,3,422,468
5045,646,446,294
5046,117,73,75
5047,389,665,357
5048,370,4,4
5049,8,74,24
5050,282,305,55
5051,837,4,4
5052,437,413,163
5053,421,453,60
5054,394,2,70
5055,46,181,175
5056,74,21,109
5057,595,188,405
5058,323,298,469
5059,679,49,225
5060,502,59,173
5061,404,404,215
5062,360,166,133
5063,809,582,63
5064,138,98,233
5065,12,752,12
5066,729,67,113
5067,341,546,290
5068,94,811,309
5069,239,231,296
5070,252,197,338
5071,176,701,425
5072,227,227,261
5073,325,215,215
5074,106,106,128
5075,40,40,40
5076,420,128,74
5077,489,121,121
5078,402,58,192
5079,181,181,181
5080,135,116,340
5081,176,643,72
5082,292,283,152
5083,384,59,71
5084,384,818,194
5085,447,260,38
5086,292,255,257
5087,366,366,281
5088,842,402,869
5089,705,616,249
5090,467,421,190
5091,37,269,193
5092,319,295,20
5093,720,404,102
5094,497,497,65
5095,710,379,532
5096,856,280,228
5097,19,188,389
5098,429,254,551
5099,145,145,225
5100,679,83,34
5101,787,738,184
5102,18,165,134
5103,132,384,337
5104,245,350,347
5105,237,64,237
5106,595,192,290
5107,350,73,575
5108,235,163,163
5109,746,128,82
5110,150,393,222
5111,332,169,335
5112,315,163,160
5113,415,121,239
5114,214,839,23
5115,801,425,425
5116,17,17,564
5117,272,41,98
5118,406,320,320
5119,73,282,372
5120,860,305,305
5121,359,359,91
5122,26,26,26
5123,484,287,131
5124,269,37,165
5125,180,180,180
5126,817,325,185
5127,733,124,427
5128,241,120,237
5129,619,239,34
5130,278,278,278
5131,414,395,374
5132,82,143,240
5133,380,24,5
5134,765,257,158
5135,25,25,25
5136,482,375,166
5137,832,107,147
5138,297,297,297
5139,125,459,297
5140,684,276,349
5141,679,109,170
5142,457,12,167
5143,462,17,320
5144,424,395,43
5145,576,101,310
5146,335,214,385
5147,455,370,278
5148,183,433,53
5149,326,326,101
5150,144,259,154
5151,318,318,318
5152,133,503,469
5153,181,94,82
5154,281,151,366
5155,718,330,247
5156,583,26,363
5157,62,370,237
5158,58,357,58
5159,262,262,317
5160,256,324,286
5161,826,322,350
5162,200,8,204
5163,810,290,38
5164,752,59,752
5165,532,336,278
5166,303,363,159
5167,24,396,123
5168,210,499,418
5169,363,305,170
5170,205,45,166
5171,73,337,420
5172,548,27,308
5173,746,268,259
5174,752,11,11
5175,266,107,296
5176,129,526,172
5177,526,113,154
5178,785,497,111
5179,9,51,9
5180,8,213,144
5181,86,647,43
5182,752,205,648
5183,661,458,129
5184,590,160,322
5185,798,78,425
5186,209,166,330
5187,347,413,698
5188,191,459,250
5189,259,259,133
5190,672,363,336
5191,37,201,198
5192,294,39,196
5193,430,433,173
5194,350,94,199
5195,214,396,155
5196,282,188,282
5197,37,37,37
5198,463,192,174
5199,309,74,324
5200,116,116,64
5201,156,253,253
5202,756,262,212
5203,615,207,290
5204,67,67,67
5205,249,372,169
5206,197,88,98
5207,421,71,223
5208,573,12,45
5209,341,384,141
5210,297,643,333
5211,584,405,345
5212,690,553,776
5213,669,367,160
5214,225,317,277
5215,234,255,234
5216,574,158,272
5217,407,27,143
5218,607,430,279
5219,117,244,814
5220,72,72,72
5221,166,88,396
5222,95,387,435
5223,746,120,412
5224,495,61,65
5225,579,628,405
5226,599,155,215
5227,171,117,298
5228,7,237,399
5229,837,706,360
5230,45,8,40
5231,494,604,225
5232,575,376,752
5233,491,505,31
5234,857,229,333
5235,91,369,144
5236,49,49,45
5237,239,50,87
5238,372,84,200
5239,871,228,46
5240,628,222,395
5241,389,698,202
5242,146,409,39
5243,204,49,326
5244,422,70,422
5245,319,44,36
5246,447,0,19
5247,525,850,75
5248,87,19,240
5249,466,272,425
5250,241,205,365
5251,659,795,17
5252,371,423,422
5253,119,146,197
5254,516,257,357
5255,60,7,7
5256,366,367,144
5257,70,27,27
5258,252,309,348
5259,334,318,431
5260,369,369,369
5261,106,155,31
5262,54,428,231
5263,501,535,333
5264,202,633,408
5265,430,318,814
5266,137,804,548
5267,49,119,677
5268,135,108,108
5269,292,168,281
5270,505,207,87
5271,249,120,256
5272,613,485,280
5273,166,45,328
5274,777,71,309
5275,26,269,269
5276,734,392,362
5277,466,62,418
5278,102,404,204
5279,353,353,307
5280,632,720,293
5281,834,123,367
5282,326,389,60
5283,421,489,163
5284,769,326,326
5285,545,791,212
5286,94,59,348
5287,34,34,357
5288,288,337,38
5289,271,246,344
5290,294,358,324
5291,547,273,60
5292,523,567,253
5293,370,237,279
5294,99,338,288
5295,679,677,73
5296,305,122,29
5297,279,381,353
5298,694,261,621
5299,267,402,568
5300,613,440,375
5301,267,267,318
5302,540,782,775
5303,723,151,151
5304,15,15,7
5305,519,290,295
5306,203,128,106
5307,760,47,114
5308,413,399,349
5309,160,220,422
5310,195,195,195
5311,254,254,68
5312,143,211,275
5313,865,436,424
5314,86,17,17
5315,181,751,153
5316,259,746,102
5317,326,326,323
5318,267,121,204
5319,435,272,83
5320,422,3,272
5321,351,351,351
5322,175,421,283
5323,620,342,341
5324,724,68,421
5325,306,54,2
5326,275,143,382
5327,726,367,98
5328,258,752,575
5329,261,101,278
5330,339,299,37
5331,323,694,575
5332,716,247,97
5333,632,702,651
5334,695,7,7
5335,278,278,278
5336,302,677,175
5337,264,79,355
5338,684,298,319
5339,646,858,407
5340,15,15,15
5341,8,8,436
5342,525,405,376
5343,48,359,215
5344,354,64,271
5345,411,411,110
5346,272,272,272
5347,431,370,165
5348,348,348,382
5349,74,244,254
5350,390,268,192
5351,573,787,353
5352,290,332,163
5353,22,266,22
5354,107,143,322
5355,106,244,231
5356,531,239,257
5357,753,366,19
5358,363,143,231
5359,138,369,391
5360,582,634,260
5361,776,137,407
5362,353,334,102
5363,174,484,239
5364,247,139,300
5365,518,257,216
5366,131,131,131
5367,24,19,7
5368,233,362,166
5369,574,214,412
5370,308,578,127
5371,857,260,253
5372,231,303,239
5373,671,430,145
5374,303,303,24
5375,275,275,33
5376,616,698,405
5377,279,300,200
5378,843,620,170
5379,140,482,154
5380,849,64,279
5381,335,422,295
5382,729,361,290
5383,143,27,15
5384,617,781,231
5385,847,668,233
5386,123,366,127
5387,470,233,196
5388,351,255,98
5389,17,220,103
5390,259,415,1
5391,793,369,324
5392,402,143,19
5393,668,73,326
5394,217,826,261
5395,273,377,776
5396,176,83,287
5397,784,249,114
5398,810,534,127
5399,129,325,404
5400,264,66,390
5401,190,190,58
5402,335,162,296
5403,325,267,325
5404,333,158,318
5405,650,804,78
5406,45,45,45
5407,354,371,436
5408,3,357,383
5409,368,368,368
5410,480,794,89
5411,362,8,98
5412,504,669,617
5413,292,200,68
5414,22,696,254
5415,75,128,401
5416,241,65,323
5417,317,259,154
5418,407,67,351
5419,271,121,359
5420,607,837,346
5421,255,422,165
5422,436,375,290
5423,723,633,160
5424,135,431,720
5425,413,521,531
5426,507,77,696
5427,287,508,187
5428,286,260,165
5429,282,188,282
5430,2,374,628
5431,272,421,363
5432,830,532,253
5433,88,353,51
5434,57,423,407
5435,264,385,571
5436,360,360,360
5437,237,461,92
5438,673,170,537
5439,752,283,328
5440,163,371,163
5441,591,17,187
5442,497,701,65
5443,788,161,161
5444,31,185,155
5445,216,216,216
5446,27,387,387
5447,143,34,85
5448,496,496,76
5449,63,863,319
5450,350,391,9
5451,268,737,27
5452,141,106,171
5453,207,331,322
5454,102,92,40
5455,179,278,280
