ids,epoch_0,epoch_1,epoch_2
2669,6091,5993,202
2670,6091,1222,202
2671,5646,3919,393
2672,6993,598,202
2673,4118,3942,1432
2674,5646,3919,393
2675,6993,1222,1315
2676,5646,1717,2273
2677,5646,1717,2088
2678,5646,3919,4103
2679,6993,598,1629
2680,4118,1458,6459
2681,4118,1458,2176
2682,5646,4025,2943
2683,3055,3942,1629
2684,5646,4025,393
2685,5646,2026,1290
2686,6091,1222,285
2687,5646,3919,4103
2688,5267,1222,202
2689,4118,1458,2912
2690,5646,109,2088
2691,5646,3919,1496
2692,3408,3919,2373
2693,5646,1222,1290
2694,5646,3919,2273
2695,4118,598,202
2696,4118,1458,6459
2697,4118,1458,2176
2698,3055,1350,2373
2699,5646,1717,2088
2700,4118,5826,1629
2701,5646,3919,393
2702,5646,109,3470
2703,4118,965,1629
2704,6091,598,202
2705,4118,598,1629
2706,5646,1222,2088
2707,3055,3942,2534
2708,4118,598,2534
2709,5646,4183,814
2710,5646,3919,5990
2711,4118,5826,3846
2712,6993,598,1629
2713,5646,1350,2943
2714,5646,4025,393
2715,3055,3942,1478
2716,6993,1458,2912
2717,4118,2032,4811
2718,4118,598,1629
2719,5267,1222,3470
2720,3055,1350,1432
2721,4118,965,2373
2722,6993,598,1315
2723,5646,5826,202
2724,6091,2032,105
2725,4118,1458,2912
2726,4118,2032,6459
2727,2038,3942,2373
2728,4118,1458,4689
2729,4118,598,2534
2730,5646,2026,2088
2731,5646,3919,5990
2732,3055,1350,2373
2733,5646,5826,2088
2734,6091,598,202
2735,5646,3919,305
2736,6993,1222,3470
2737,44,1350,2373
2738,6993,1458,2912
2739,5646,5826,393
2740,4118,1458,4684
2741,5751,3942,2373
2742,5646,3919,4103
2743,5646,3919,2373
2744,4118,1458,2534
2745,5646,4580,2373
2746,5646,3919,2088
2747,4118,598,1315
2748,6993,2882,1629
2749,5646,1717,2088
2750,5646,5826,1290
2751,6091,2882,285
2752,5646,5826,2088
2753,5646,1717,2088
2754,5267,1222,1739
2755,3055,3942,2373
2756,4118,598,2843
2757,3055,3942,202
2758,5267,1222,3470
2759,5646,1222,202
2760,3055,1350,2373
2761,5646,5826,393
2762,6993,4833,2298
2763,5646,4025,4103
2764,3408,1350,2373
2765,5646,3919,1290
2766,5646,5511,474
2767,3055,3942,2373
2768,2038,3942,1629
2769,6091,1222,202
2770,5646,3919,4103
2771,6993,1222,1315
2772,4118,1458,2912
2773,4118,2032,2912
2774,5646,4932,2912
2775,5646,3919,393
2776,3055,1350,2373
2777,3055,1350,2373
2778,5646,1222,2088
2779,5646,3919,393
2780,4118,1458,6373
2781,5646,5511,2088
2782,6091,5826,285
2783,6993,1222,202
2784,5646,3942,1629
2785,5646,5771,2088
2786,4118,3942,2373
2787,5646,3919,393
2788,6993,1222,2534
2789,5646,4244,814
2790,5646,3942,1629
2791,5646,5971,5036
2792,5646,5826,3516
2793,4118,598,1629
2794,5751,2554,1290
2795,4118,1458,2176
2796,3055,1350,2373
2797,5646,1717,2088
2798,5646,109,1315
2799,5646,5511,2088
2800,5646,3919,393
2801,3055,1350,393
2802,4118,3942,2373
2803,5267,5971,202
2804,6993,4833,4811
2805,5646,3919,1290
2806,6993,1222,1315
2807,5646,1222,1290
2808,6091,1222,1315
2809,3055,1350,3846
2810,3995,1350,2373
2811,4118,1895,2373
2812,5267,5826,202
2813,6091,2032,5421
2814,2038,5826,202
2815,4118,1458,6373
2816,5267,4833,2310
2817,4118,598,2298
2818,5646,1163,393
2819,5267,598,1820
2820,6091,598,1629
2821,4118,1458,2912
2822,6993,598,1629
2823,4118,4313,6373
2824,5751,5826,2088
2825,5267,109,1820
2826,5646,1717,2088
2827,3995,3919,2373
2828,5646,1350,2373
2829,5646,3919,4103
2830,5646,5826,1290
2831,5646,3377,393
2832,5646,1222,1315
2833,4118,598,708
2834,6091,1222,202
2835,5267,1222,3470
2836,5267,1222,2088
2837,6993,1222,1315
2838,2038,1350,2373
2839,5646,109,2088
2840,5267,4025,4954
2841,4118,1895,1432
2842,5646,5826,393
2843,5646,5826,1315
2844,6993,3942,2373
2845,6091,1222,202
2846,5267,1222,202
2847,4118,598,598
2848,3408,3919,4103
2849,3995,3919,2373
2850,5646,3942,1315
2851,4118,5479,2373
2852,4118,1458,2176
2853,5646,5511,814
2854,44,1350,2373
2855,5646,3919,4103
2856,5646,3919,4103
2857,5646,5826,2088
2858,4118,1458,2912
2859,2038,5826,202
2860,5646,5511,4103
2861,5646,6526,1290
2862,5646,3919,2373
2863,4118,1458,3126
2864,5646,3919,4103
2865,5646,1717,2088
2866,5646,3377,393
2867,4118,1895,2373
2868,5646,3919,2943
2869,5646,3919,285
2870,5646,1163,1820
2871,4118,598,1315
2872,3055,3942,1629
2873,5267,598,3470
2874,5646,3919,3193
2875,4118,1222,2088
2876,3055,3942,1629
2877,44,1350,3657
2878,5646,3919,4103
2879,4118,1895,2373
2880,4118,5993,814
2881,4118,1458,2176
2882,5267,598,1629
2883,5751,1717,1315
2884,4118,1458,6459
2885,5267,598,4811
2886,4118,1458,3126
2887,4118,1895,2373
2888,4118,965,2912
2889,44,1350,2373
2890,5646,4025,814
2891,4118,598,202
2892,6091,1222,202
2893,3055,1895,1432
2894,5646,3919,4103
2895,2038,5826,2373
2896,5646,3919,2373
2897,4118,1458,6459
2898,5646,3919,2373
2899,5646,109,2088
2900,5646,3942,1315
2901,4118,598,2534
2902,5267,109,2088
2903,5646,5511,305
2904,3055,1350,2373
2905,4118,4313,6373
2906,4118,1458,6373
2907,4118,598,4811
2908,5646,1163,1290
2909,6091,1222,202
2910,5751,598,1629
2911,2038,3942,1629
2912,4118,1458,2534
2913,5646,3919,4103
2914,4118,1458,1432
2915,5646,2882,2943
2916,5646,3919,2373
2917,3408,3919,2373
2918,4118,598,598
2919,5646,3942,2373
2920,5646,2554,1290
2921,5646,1717,2088
2922,5646,3942,2373
2923,5646,5826,202
2924,3995,3377,393
2925,5646,1350,2373
2926,3055,598,1629
2927,5646,3942,2088
2928,5646,5353,814
2929,6091,1222,1315
2930,4118,598,2534
2931,5646,3919,474
2932,5646,3919,2273
2933,5267,598,1315
2934,5646,3919,1432
2935,3055,3942,598
2936,5646,3919,1496
2937,5646,3942,202
2938,5646,1163,393
2939,5646,3919,814
2940,6993,598,1315
2941,6993,1222,1629
2942,6993,598,202
2943,5646,1717,2088
2944,5646,3942,1315
2945,4118,1458,6373
2946,5646,5826,2088
2947,5646,5511,2088
2948,5646,1222,1315
2949,4118,1458,2373
2950,5267,1222,1315
2951,5646,1717,1290
2952,4118,598,202
2953,5646,3919,3328
2954,4118,598,2843
2955,4118,3942,2373
2956,5646,3919,814
2957,5267,965,2943
2958,4118,3942,2373
2959,4118,1458,6373
2960,5267,5353,1290
2961,5646,3919,1990
2962,5646,1717,2088
2963,3055,3942,1629
2964,4118,1458,696
2965,5646,2026,2088
2966,4118,1458,2176
2967,2605,1895,2373
2968,6993,2032,5382
2969,5646,4932,393
2970,4118,1458,1432
2971,5751,5826,3508
2972,3408,3919,2373
2973,4118,5826,1629
2974,4118,965,1432
2975,4118,1458,2298
2976,4118,3942,3328
2977,5751,2882,1290
2978,5646,1163,393
2979,4118,598,1315
2980,5646,5511,305
2981,5267,1222,202
2982,5267,1222,202
2983,5646,3919,305
2984,5646,5993,202
2985,4118,1458,4684
2986,4118,2032,5510
2987,3055,5826,285
2988,5646,2026,2088
2989,4118,3942,2373
2990,5646,1163,2088
2991,5646,1717,2088
2992,6091,598,1315
2993,5267,5971,393
2994,5646,3919,393
2995,4118,1895,2373
2996,5646,1222,202
2997,4118,3942,1629
2998,5646,1717,4811
2999,3408,3919,2373
3000,5646,3919,393
3001,5646,109,202
3002,4118,598,1315
3003,6993,598,2534
3004,5646,1717,2088
3005,5646,109,2088
3006,4118,1458,2176
3007,6091,2032,6459
3008,4118,5636,1432
3009,5751,2882,1290
3010,4118,2882,5510
3011,5646,3919,474
3012,6993,1222,1629
3013,5646,5826,2088
3014,5751,598,1629
3015,4118,1458,2534
3016,6091,5993,285
3017,4118,965,1432
3018,5646,2026,2088
3019,3408,3919,393
3020,5646,3919,4103
3021,4118,1895,2373
3022,4118,1458,696
3023,4118,1458,2176
3024,5646,2026,2088
3025,5267,1222,202
3026,4118,1458,2176
3027,5646,3919,305
3028,4118,1458,2176
3029,5267,1222,3470
3030,5646,5511,4103
3031,5646,598,3328
3032,5646,1163,1290
3033,3055,3942,2373
3034,6993,1458,2534
3035,5646,6526,814
3036,5646,4932,2088
3037,4118,598,4811
3038,5646,4932,2088
3039,5646,1717,1290
3040,4118,4313,2912
3041,5751,598,285
3042,3055,3942,2373
3043,5646,3942,2373
3044,5646,5826,1820
3045,5646,3919,814
3046,3055,1350,2373
3047,6993,4833,4689
3048,5646,3919,1990
3049,4118,3942,2534
3050,5646,3919,3516
3051,5646,3919,305
3052,3055,598,2843
3053,5646,1163,1290
3054,5646,1163,393
3055,5646,3919,305
3056,5646,2026,1290
3057,3055,598,3014
3058,3055,1350,2373
3059,6091,5826,285
3060,5646,2026,2088
3061,5646,5511,393
3062,5646,3919,1432
3063,5646,3919,1432
3064,6993,1222,2843
3065,5646,5511,2088
3066,4118,1458,2534
3067,4118,965,6373
3068,2038,1350,1290
3069,4118,598,1315
3070,5646,3919,2088
3071,4118,4833,285
3072,6091,2026,202
3073,5646,3919,3516
3074,5646,5511,4103
3075,5646,1350,2373
3076,5267,5826,202
3077,5646,3942,3328
3078,3055,3942,1629
3079,3055,1350,2373
3080,5646,3919,393
3081,5646,3919,474
3082,5646,3919,305
3083,2605,1895,1432
3084,4118,4833,2534
3085,4118,1895,2373
3086,5646,5993,1290
3087,3995,1350,1315
3088,5646,5511,684
3089,5646,5511,4103
3090,5646,3919,4103
3091,4118,598,2176
3092,4118,598,2534
3093,5267,2032,5927
3094,5646,33,2088
3095,5646,3919,2273
3096,5646,5993,2943
3097,5646,5511,4103
3098,6993,2032,105
3099,6993,598,2534
3100,6993,1222,1315
3101,4118,598,598
3102,6993,1222,1502
3103,5646,3919,4103
3104,4118,3942,2373
3105,6091,598,202
3106,5646,1717,814
3107,5646,1222,1315
3108,5646,109,2088
3109,5267,598,1629
3110,5267,1222,1629
3111,4118,1458,6373
3112,2605,1895,1432
3113,5646,3919,5990
3114,4118,3942,2373
3115,5646,5511,2088
3116,5646,3919,2088
3117,4118,3942,2373
3118,4118,598,2298
3119,4118,3942,1432
3120,4118,598,2373
3121,5646,1350,393
3122,5646,3377,5103
3123,5646,1163,2310
3124,4118,598,2534
3125,5646,4183,393
3126,5267,598,2534
3127,5267,1222,1315
3128,6993,1222,2534
3129,5751,598,1315
3130,4118,1458,3126
3131,3055,3942,3328
3132,3055,3942,2373
3133,3055,3942,1629
3134,4118,1458,2373
3135,2605,1895,2373
3136,5646,3919,4103
3137,5646,3919,4103
3138,5646,3919,2373
3139,3408,3919,2373
3140,5646,5511,474
3141,5267,5971,5187
3142,5646,3919,1496
3143,5646,5993,202
3144,5646,3919,2273
3145,6993,2032,2534
3146,5646,3919,2088
3147,5646,3919,4103
3148,5267,109,1315
3149,5267,598,598
3150,5646,5826,2088
3151,6993,2032,2912
3152,3055,3942,2176
3153,5646,2026,2088
3154,4118,1458,2176
3155,5646,3919,393
3156,3408,3919,4103
3157,5646,4025,814
3158,5646,3919,4103
3159,6993,598,1432
3160,5646,4025,5188
3161,6091,598,1478
3162,5646,3919,393
3163,6993,1222,1315
3164,5646,2026,2088
3165,6091,598,285
3166,3408,3919,2373
3167,5646,5826,3470
3168,2605,3942,2373
3169,5646,1163,2088
3170,4118,598,1629
3171,4118,3942,2373
3172,5267,2554,1290
3173,3995,3919,4103
3174,5646,3919,4103
3175,3995,3919,1290
3176,6993,2032,3126
3177,5646,5511,393
3178,6091,598,3470
3179,6993,598,1315
3180,5646,3919,4103
3181,5646,2026,2088
3182,5646,3919,1258
3183,5646,3942,202
3184,2038,5826,393
3185,6993,2032,4175
3186,4118,2032,5927
3187,6993,1222,1315
3188,5267,1222,1315
3189,6091,598,202
3190,5646,1717,1290
3191,6993,1222,1315
3192,3055,3942,2373
3193,5646,5826,1290
3194,3055,1350,2397
3195,3055,3942,2373
3196,4118,1458,2176
3197,5646,5511,474
3198,4118,3942,2373
3199,5646,3919,4103
3200,6091,1222,1315
3201,6993,2032,5510
3202,5646,3919,2373
3203,5646,3919,2373
3204,5646,2026,2088
3205,5646,5511,305
3206,5646,3919,2088
3207,6993,3942,2373
3208,4118,1222,2534
3209,5646,3919,1290
3210,6993,1458,4811
3211,4118,965,2373
3212,4118,598,2373
3213,4118,598,2534
3214,3055,1895,2373
3215,5646,3919,393
3216,5646,5771,2088
3217,5646,5826,2373
3218,4118,1458,696
3219,4118,5826,2843
3220,4118,598,285
3221,5751,1222,1315
3222,3055,1350,2373
3223,4118,1458,6373
3224,3995,1350,3193
3225,4118,598,1315
3226,3055,3942,2373
3227,4118,5826,2912
3228,5646,6551,5036
3229,4118,3942,2373
3230,4118,1458,2176
3231,6993,598,202
3232,5646,5511,474
3233,6993,1222,2534
3234,6993,1222,1315
3235,6091,5826,202
3236,5751,1350,393
3237,3055,3942,2373
3238,5646,3919,4103
3239,5646,1717,2088
3240,6091,598,285
3241,3055,3942,2373
3242,6091,1222,202
3243,6993,1458,2534
3244,5646,5826,202
3245,4118,598,1315
3246,4118,1458,4811
3247,5267,1222,3470
3248,4118,598,598
3249,5646,5511,474
3250,5646,5826,2088
3251,5646,1222,202
3252,5646,5826,2373
3253,5267,1222,1290
3254,4118,1458,2912
3255,5646,1717,2088
3256,4118,1458,2176
3257,3055,1895,2373
3258,4118,1458,5382
3259,5646,1350,393
3260,6091,1222,202
3261,5646,4932,393
3262,5646,3919,4103
3263,5646,1222,3470
3264,5646,3919,2943
3265,5646,5826,2088
3266,6993,5993,2088
3267,5267,2032,6459
3268,6993,598,2534
3269,3055,598,1629
3270,5646,4932,2912
3271,5646,3919,4103
3272,5646,5511,2088
3273,3055,3942,2373
3274,5646,1717,2088
3275,4118,598,1315
3276,5646,4932,2088
3277,5646,5771,814
3278,5646,3919,3193
3279,2605,1350,6373
3280,4118,1458,6373
3281,3055,598,202
3282,6091,5826,285
3283,4118,598,1315
3284,5646,1717,2088
3285,5646,3919,1432
3286,5646,2026,2088
3287,5646,5771,814
3288,6993,598,1315
3289,6993,598,1629
3290,5646,5826,3470
3291,5646,3377,4103
3292,3055,3942,1629
3293,4118,1458,6373
3294,5646,5993,202
3295,5646,598,202
3296,3055,3942,1315
3297,5646,3919,814
3298,5646,3919,814
3299,6993,4833,202
3300,4118,5636,2912
3301,5267,2882,285
3302,5646,1717,1290
3303,5646,5826,1290
3304,4118,1458,2176
3305,5646,1717,2088
3306,5646,5511,4103
3307,4118,1458,6373
3308,5646,3919,1290
3309,5646,6526,4103
3310,6993,2882,6373
3311,5646,3919,393
3312,4118,5826,2373
3313,5646,5993,285
3314,5646,109,2088
3315,4118,598,1629
3316,2038,5826,1629
3317,5646,1163,202
3318,3055,1350,2373
3319,5646,2241,202
3320,5646,5826,393
3321,4118,965,6373
3322,5646,2026,2088
3323,5646,5511,393
3324,4118,5479,2373
3325,3995,1350,2373
3326,5646,1350,393
3327,4118,2032,5382
3328,3408,3919,2373
3329,5646,3919,474
3330,5646,5826,285
3331,5646,4025,2088
3332,6993,598,2534
3333,5646,3919,393
3334,4118,3942,2843
3335,4118,965,1432
3336,5646,4932,2088
3337,5646,1717,2088
3338,3408,3919,4103
3339,3408,3919,2373
3340,5646,5511,4103
3341,4118,3942,598
3342,5646,5826,285
3343,6993,1222,202
3344,5267,5826,202
3345,5646,3919,1496
3346,3055,1350,2373
3347,6091,1222,285
3348,4118,1458,2176
3349,5646,5826,202
3350,6993,598,1629
3351,5267,109,2088
3352,5646,5826,393
3353,6091,1222,1315
3354,5646,5826,3516
3355,4118,1458,6373
3356,5646,3377,393
3357,5646,1222,202
3358,4118,1458,2176
3359,6993,1222,2843
3360,2038,5826,2912
3361,5646,3919,4103
3362,4118,598,2534
3363,5646,5826,393
3364,4118,1458,2176
3365,5646,109,2088
3366,3055,3942,2373
3367,4118,1458,6373
3368,5646,5771,2088
3369,5646,1350,393
3370,6993,598,1315
3371,4118,1458,1315
3372,5267,1222,3470
3373,5646,3919,2088
3374,5646,3919,1990
3375,6993,1222,202
3376,6993,3942,1315
3377,6993,5826,1290
3378,4118,2032,6459
3379,5267,598,3470
3380,6993,598,2534
3381,5751,1350,2373
3382,3408,3919,2373
3383,5646,3919,1290
3384,4118,1458,6459
3385,5646,3919,4103
3386,5646,3919,4103
3387,5646,5826,1290
3388,5646,2032,202
3389,4118,2032,6459
3390,2038,598,202
3391,6993,598,202
3392,5646,5511,4103
3393,3055,3942,202
3394,5646,2554,1290
3395,6993,1222,202
3396,5646,3919,1432
3397,5646,5826,202
3398,3055,3942,1315
3399,5646,4025,4103
3400,5646,109,1315
3401,6091,1222,202
3402,5646,4932,2088
3403,5646,3919,393
3404,6993,1222,3126
3405,4118,1458,2373
3406,5646,3919,2373
3407,3995,1350,2373
3408,6993,1458,2176
3409,6993,5826,393
3410,5646,5511,4103
3411,6993,4833,202
3412,5646,5511,2088
3413,5646,5826,393
3414,3055,1895,2373
3415,6993,598,285
3416,5267,1222,1820
3417,4118,3942,2373
3418,5646,3919,4103
3419,5646,3377,393
3420,6993,1222,202
3421,4118,1458,6373
3422,6091,1222,202
3423,4118,598,1315
3424,4118,1458,2912
3425,5646,4025,5990
3426,3055,5826,2373
3427,5646,1717,393
3428,5646,3919,4103
3429,3055,3942,3328
3430,5646,5826,393
3431,6993,598,1629
3432,5751,598,1315
3433,6993,1222,3470
3434,5646,4835,2088
3435,5646,3919,2373
3436,6993,5826,285
3437,5267,598,1315
3438,5646,598,1315
3439,5646,3919,474
3440,5267,2882,1290
3441,3055,3942,285
3442,4118,1222,1315
3443,5646,109,2088
3444,5646,5511,4103
3445,5646,1717,393
3446,3408,3919,6635
3447,4118,965,2373
3448,5646,5353,2943
3449,4118,965,2373
3450,4118,1458,696
3451,5751,5826,1290
3452,5646,3377,393
3453,4118,1458,2912
3454,5646,1717,2088
3455,5646,1350,1990
3456,4118,1895,1432
3457,5267,4833,202
3458,5646,5511,474
3459,4118,2882,1432
3460,2038,3942,2912
3461,5646,3919,814
3462,5646,3919,2373
3463,5646,4025,1290
3464,3055,3942,2373
3465,5646,3919,4103
3466,5646,4025,2310
3467,3408,1350,393
3468,5646,4932,1820
3469,6993,598,1629
3470,6993,598,1315
3471,5646,3919,5103
3472,5267,1222,1315
3473,4118,598,3014
3474,3055,965,6959
3475,5646,4932,393
3476,5646,5993,202
3477,5646,5993,2088
3478,6091,1222,202
3479,4118,598,2176
3480,4118,2032,6459
3481,3995,1350,2373
3482,2038,4025,1432
3483,5646,2032,2912
3484,5646,5826,1629
3485,5646,3919,814
3486,3055,1350,2373
3487,5646,5511,814
3488,4118,4313,1432
3489,5646,3919,4103
3490,5646,1222,1290
3491,5646,4025,393
3492,6993,598,1629
3493,4118,1458,1432
3494,5646,5636,2912
3495,4118,1458,6561
3496,5646,3919,4103
3497,5646,5993,202
3498,6993,1222,1629
3499,4118,3942,2373
3500,4118,598,202
3501,6091,5826,285
3502,3055,3942,1629
3503,5267,598,285
3504,5646,5353,2088
3505,5646,3919,814
3506,5646,2026,2088
3507,5646,3919,6635
3508,5646,3377,1315
3509,3408,3919,2373
3510,4118,1458,2176
3511,3408,1350,2373
3512,5646,5826,2088
3513,6993,3942,1432
3514,4118,1222,202
3515,5646,1163,1290
3516,6993,1222,1315
3517,5646,3919,4103
3518,5646,3919,1290
3519,5267,3942,2843
3520,5646,3377,393
3521,5751,3919,1290
3522,2038,1350,3328
3523,4118,1458,1432
3524,5646,5511,4103
3525,6993,1222,1315
3526,3055,3942,2373
3527,6993,3942,3014
3528,3408,3377,2373
3529,5646,5826,1290
3530,4118,1458,6373
3531,4118,1458,2534
3532,4118,2032,1315
3533,5646,4025,1990
3534,4118,965,2373
3535,4118,3942,2373
3536,6993,1458,4555
3537,5646,1222,202
3538,5646,3919,814
3539,5646,4025,5990
3540,5646,2026,2088
3541,4118,3942,598
3542,3055,1895,2373
3543,3055,1350,2373
3544,6993,1458,2534
3545,5646,1222,202
3546,5646,3919,4103
3547,5751,2882,1629
3548,6993,1222,1315
3549,4118,965,6373
3550,4118,1458,6373
3551,4118,1458,2176
3552,4118,5636,2912
3553,4118,3942,2373
3554,4118,1458,6373
3555,3055,5826,393
3556,5267,1222,1290
3557,4118,598,708
3558,4118,598,2534
3559,4118,1458,6373
3560,6993,1222,1315
3561,6091,5826,202
3562,3055,3942,2373
3563,5267,2554,1290
3564,5646,3919,4103
3565,4118,598,1315
3566,5646,1222,2088
3567,5646,4025,393
3568,5646,4025,2943
3569,5646,5826,202
3570,5646,1717,2088
3571,5646,1222,1315
3572,5646,1222,285
3573,5646,3919,305
3574,5646,3942,2088
3575,5646,1717,2088
3576,2605,3942,2373
3577,4118,598,2843
3578,5267,1222,4811
3579,6993,598,1629
3580,4118,1458,2176
3581,5646,3919,305
3582,6091,1222,202
3583,3055,4313,2373
3584,5646,2026,3470
3585,4118,3942,2373
3586,5267,5353,2088
3587,5646,3919,2088
3588,5751,5826,3516
3589,6993,3942,1432
3590,5646,3942,2373
3591,4118,3942,1432
3592,6091,5826,202
3593,5646,3919,4103
3594,6091,5993,1315
3595,5751,3942,2943
3596,4118,965,2373
3597,5646,3919,1290
3598,5646,5511,305
3599,6993,598,708
3600,5646,5511,2088
3601,6993,1458,6373
3602,6993,598,1629
3603,6091,5826,202
3604,5646,5826,393
3605,3408,3919,4103
3606,4118,1458,708
3607,4118,965,2373
3608,4118,1458,1315
3609,3055,598,1315
3610,3055,1895,2373
3611,4118,598,2176
3612,5646,5511,2088
3613,5267,2032,4954
3614,5646,3919,2088
3615,6993,3184,2534
3616,5646,1717,2088
3617,5646,3919,4103
3618,4118,1458,6373
3619,3055,2882,1432
3620,5267,1222,1315
3621,4118,3942,1629
3622,3055,3942,2843
3623,5646,5826,1290
3624,4118,598,2912
3625,4118,1458,6373
3626,5646,3919,2373
3627,5646,5511,4103
3628,3055,1895,2373
3629,5646,3919,2088
3630,3408,3919,2373
3631,4118,1458,6373
3632,5646,5511,1496
3633,5646,5826,1290
3634,6993,1222,2534
3635,5646,598,1629
3636,4118,2882,6373
3637,3408,3919,2373
3638,6091,1222,1315
3639,4118,598,2534
3640,5646,4932,2273
3641,4118,598,4811
3642,5646,5826,202
3643,6091,1222,202
3644,5646,3919,1290
3645,6993,598,1629
3646,5646,5826,393
3647,2038,3942,1315
3648,5646,4025,814
3649,4118,3942,2373
3650,5646,1717,2088
3651,5646,5511,1496
3652,2038,1350,1432
3653,5646,5826,202
3654,6993,598,202
3655,5646,3919,4103
3656,4118,1458,1629
3657,5646,5511,2088
3658,4118,3942,1629
3659,5646,4244,2310
3660,3995,3919,393
3661,4118,1458,2912
3662,5751,598,1629
3663,5646,3919,474
3664,4118,1222,202
3665,3995,1350,2373
3666,5646,5511,4103
3667,5646,3919,4103
3668,3055,965,2176
3669,4118,1458,6373
3670,5646,1717,2088
3671,5646,1163,2088
3672,5267,5353,1820
3673,5646,4025,2088
3674,5646,5826,393
3675,5646,3919,3516
3676,6993,598,2534
3677,6993,1222,1315
3678,3055,5826,202
3679,5267,2882,1290
3680,3055,1350,3193
3681,6091,1222,1315
3682,4118,1458,1315
3683,6993,598,1315
3684,4118,598,2843
3685,4118,4313,2373
3686,6091,2032,105
3687,4118,2882,202
3688,5646,598,1315
3689,5646,1163,393
3690,6091,2032,1315
3691,6091,1222,3470
3692,5646,6526,4103
3693,5646,3919,4103
3694,5646,5826,2373
3695,5646,1717,2088
3696,5267,1222,285
3697,5646,3919,474
3698,5646,1717,4811
3699,3995,1350,2373
3700,4118,1458,4811
3701,4118,1222,202
3702,4118,598,1315
3703,4118,1458,2534
3704,5646,3919,2184
3705,5646,3919,305
3706,6091,598,1315
3707,5646,3919,2088
3708,6091,598,1315
3709,3995,3919,3328
3710,5646,4932,2088
3711,5646,3377,393
3712,5267,5826,5036
3713,5646,5353,202
3714,5646,4932,2088
3715,4118,3942,2373
3716,6993,598,1629
3717,6993,1222,3470
3718,3055,3942,2088
3719,6993,598,1315
3720,6091,598,3470
3721,5646,5511,1496
3722,5267,1222,1315
3723,5646,3919,4103
3724,5646,109,2088
3725,5646,3919,393
3726,3055,1895,2373
3727,4118,598,202
3728,5646,4833,6195
3729,5646,5511,4103
3730,5646,3377,2373
3731,5646,3919,1290
3732,6091,598,202
3733,5646,5511,4103
3734,5646,3919,2373
3735,5267,598,598
3736,5646,1222,1315
3737,4118,598,2534
3738,6993,598,1290
3739,4118,965,2373
3740,6993,598,1315
3741,5267,1222,1315
3742,4118,1458,5461
3743,6091,5826,285
3744,4118,1222,1315
3745,6993,598,1629
3746,5646,5826,2373
3747,5646,4025,2943
3748,5646,3919,4103
3749,3995,1895,1432
3750,6091,1222,202
3751,4118,1458,2534
3752,5646,3919,4103
3753,4118,598,2534
3754,4118,3942,2373
3755,5646,3919,3846
3756,5646,3919,1290
3757,6091,5993,1432
3758,5646,109,3470
3759,6091,598,202
3760,6091,598,1629
3761,4118,4313,6373
3762,5646,1222,202
3763,4118,1458,6373
3764,5646,3919,4103
3765,5646,2026,1290
3766,5646,5636,1617
3767,5267,598,1290
3768,5646,598,1629
3769,5646,5826,1290
3770,5646,5511,305
3771,5267,598,3470
3772,5646,3377,285
3773,6993,1222,1315
3774,4118,4313,6373
3775,6993,1222,3420
3776,6091,5993,202
3777,5646,1717,2088
3778,4118,598,2843
3779,5646,6285,393
3780,5646,109,2088
3781,6091,1222,2088
3782,5267,1222,2088
3783,4118,1458,6373
3784,5646,3919,4103
3785,5646,3919,1432
3786,5646,3919,474
3787,3055,1350,2373
3788,6993,1222,2534
3789,5646,3919,4103
3790,6993,1222,3420
3791,4118,2882,1629
3792,4118,598,1629
3793,6091,1222,202
3794,6993,598,2534
3795,4118,1895,2373
3796,5751,3942,1629
3797,5646,3919,814
3798,5646,5511,474
3799,6091,598,285
3800,5267,2882,4555
3801,4118,1458,2176
3802,6993,598,2176
3803,6091,1222,202
3804,3055,1350,2373
3805,3055,3942,2843
3806,4118,1458,2176
3807,4118,598,1315
3808,6993,5826,2943
3809,3055,1895,2373
3810,5646,1717,2088
3811,3055,3942,1629
3812,5646,3919,2088
3813,5646,5771,2088
3814,4118,1458,2912
3815,6993,2032,2912
3816,6993,1222,1629
3817,3995,1350,2373
3818,4118,598,1315
3819,5267,109,2088
3820,4118,598,1432
3821,3055,5826,2088
3822,4118,1458,2373
3823,5646,1163,814
3824,5646,4025,393
3825,6993,598,1629
3826,3055,3942,393
3827,6993,1458,105
3828,5646,4932,393
3829,4118,3942,2373
3830,5646,5826,1290
3831,4118,1895,2373
3832,6091,1222,202
3833,5646,3919,4103
3834,5646,5826,202
3835,5646,5771,2088
3836,4118,1895,1432
3837,5646,109,2088
3838,6091,1222,202
3839,6091,2032,5036
3840,3055,3942,2373
3841,5646,6526,1290
3842,6993,1458,2912
3843,5646,5511,305
3844,5646,109,2088
3845,5646,3377,5990
3846,4118,1458,2176
3847,44,3919,2373
3848,3055,3942,2373
3849,5646,5511,2088
3850,5646,3919,4103
3851,6993,598,1315
3852,5267,5971,1315
3853,4118,1458,2176
3854,4118,1458,6373
3855,4118,1895,2373
3856,5646,3919,2912
3857,5646,1717,2088
3858,4118,1458,2771
3859,5646,5826,814
3860,3995,1350,3328
3861,5646,3377,393
3862,5646,6526,2088
3863,5646,3919,1290
3864,4118,1458,6373
3865,5646,4025,2943
3866,6091,5993,202
3867,5646,5826,2088
3868,4118,1458,6373
3869,3055,3942,2373
3870,4118,1458,6373
3871,4118,1222,1315
3872,5646,1222,1820
