ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9
1290,364,213,78,78,78,78,78,78,78,78
1291,3,316,316,181,181,412,181,181,181,353
1292,327,327,327,327,327,327,327,327,327,327
1293,105,105,105,105,105,105,105,105,105,105
1294,323,323,323,323,323,323,323,323,323,323
1295,41,41,41,41,41,41,41,41,41,41
1296,340,166,166,166,166,166,166,166,166,166
1297,734,114,114,114,114,114,114,114,114,114
1298,133,133,133,133,133,133,133,133,133,133
1299,293,293,293,293,293,293,293,293,293,293
1300,374,324,33,370,33,33,33,33,33,33
1301,247,274,58,58,58,58,58,58,58,58
1302,159,32,32,32,32,32,32,32,32,32
1303,92,397,397,397,397,397,397,397,397,397
1304,332,14,14,14,14,14,14,14,14,14
1305,106,106,106,106,106,106,106,106,106,106
1306,110,110,321,68,68,68,68,68,68,68
1307,138,376,376,376,376,259,376,376,376,335
1308,34,255,255,255,255,255,255,255,255,255
1309,332,332,332,332,332,332,332,332,332,332
1310,362,177,177,177,177,177,177,177,177,177
1311,10,10,392,322,392,392,392,392,392,392
1312,729,111,111,111,111,111,111,111,111,111
1313,370,25,365,269,269,269,269,269,269,269
1314,293,293,293,293,293,293,293,293,293,293
1315,394,394,394,394,394,394,394,394,394,394
1316,752,370,142,142,142,142,142,142,142,142
1317,252,269,269,269,269,269,269,269,269,269
1318,355,133,133,133,133,133,133,133,133,133
1319,337,353,353,353,353,353,353,353,353,353
1320,311,311,311,311,311,311,311,311,311,311
1321,421,421,612,345,345,345,345,345,345,345
1322,40,395,395,395,395,395,395,395,395,395
1323,390,285,285,285,285,285,285,285,285,285
1324,378,333,333,333,333,333,333,333,333,333
1325,244,244,332,332,412,412,244,188,412,332
1326,211,109,109,109,109,109,109,109,109,109
1327,206,166,166,166,166,166,166,166,166,166
1328,276,137,247,92,155,104,104,104,104,104
1329,233,233,233,233,233,233,233,233,233,233
1330,347,263,78,78,78,78,78,78,78,78
1331,270,35,35,35,35,35,35,35,35,35
1332,92,92,92,92,92,92,92,92,92,92
1333,84,84,84,84,84,84,84,84,84,84
1334,400,400,400,400,400,400,400,400,400,400
1335,101,101,101,101,101,101,101,101,101,101
1336,681,111,111,111,111,111,111,111,111,111
1337,298,1,298,298,298,298,298,298,298,298
1338,216,216,216,216,216,216,216,216,216,216
1339,185,599,506,506,506,304,304,304,304,304
1340,277,277,277,277,277,277,277,277,277,277
1341,88,88,88,88,88,88,88,88,88,88
1342,7,7,7,7,7,7,7,7,7,7
1343,256,323,323,323,323,323,323,323,323,323
1344,376,73,73,73,73,211,73,288,288,285
1345,358,358,358,358,358,358,358,358,358,358
1346,231,231,79,78,88,88,175,88,88,88
1347,429,134,134,134,134,134,134,134,134,134
1348,77,56,56,56,56,56,56,56,56,56
1349,393,168,168,168,168,168,168,168,168,168
1350,7,166,166,166,166,166,166,166,166,166
1351,125,125,125,125,125,125,125,125,125,125
1352,239,250,392,392,392,392,392,392,392,392
1353,254,254,125,254,254,254,254,254,254,254
1354,31,299,106,106,106,106,106,106,106,106
1355,587,185,173,173,162,325,800,111,325,800
1356,222,159,159,159,159,159,159,159,159,159
1357,287,379,373,373,373,373,373,373,373,373
1358,196,393,393,393,126,293,293,126,18,393
1359,175,52,123,354,354,354,354,354,52,354
1360,9,9,9,9,9,9,9,9,9,9
1361,233,136,244,118,118,118,118,118,118,118
1362,132,132,132,132,132,132,132,132,132,132
1363,389,389,389,389,389,389,389,389,389,389
1364,236,74,449,295,449,295,211,449,211,449
1365,339,301,301,301,318,61,301,61,301,61
1366,190,190,190,190,190,190,190,190,190,190
1367,666,249,249,249,249,249,249,249,249,249
1368,77,315,62,62,62,62,62,62,62,62
1369,403,355,355,355,355,355,355,355,355,355
1370,344,276,108,108,108,108,108,108,108,108
1371,211,211,211,211,211,211,211,211,211,211
1372,393,290,170,328,328,328,328,328,328,328
1373,130,295,295,295,295,295,295,295,295,295
1374,388,14,14,14,14,14,14,14,14,14
1375,78,362,362,362,362,362,362,362,362,362
1376,200,391,391,391,391,391,391,391,391,391
1377,79,130,130,130,130,130,130,130,130,130
1378,364,434,273,273,273,321,321,273,434,434
1379,248,128,143,143,143,143,143,143,143,143
1380,330,330,330,330,330,330,330,330,330,330
1381,9,9,9,9,9,9,9,9,9,9
1382,149,7,130,130,130,130,130,130,130,130
1383,501,678,373,373,373,373,373,373,373,373
1384,343,108,277,277,145,145,145,145,145,145
1385,489,489,32,32,545,545,199,545,545,199
1386,313,322,322,322,322,322,322,322,322,322
1387,793,671,36,794,36,36,36,36,36,36
1388,203,203,203,203,203,203,203,203,203,203
1389,165,165,165,165,165,165,165,165,165,165
1390,381,381,381,381,381,381,381,381,381,381
1391,115,177,177,342,273,342,139,342,86,86
1392,54,54,54,54,54,54,54,54,54,54
1393,14,14,14,14,14,14,14,14,14,14
1394,136,136,136,136,136,136,136,136,136,136
1395,318,195,195,195,195,195,195,195,195,195
1396,387,98,98,98,98,98,98,98,98,98
1397,218,301,208,330,330,364,208,208,208,208
1398,293,293,293,293,293,293,293,293,293,293
1399,217,25,25,25,25,25,25,25,25,25
1400,5,356,196,403,13,403,196,13,13,393
1401,353,377,143,364,364,647,143,143,364,36
1402,220,220,220,220,220,220,220,220,220,220
1403,224,360,360,360,360,360,360,360,360,360
1404,230,194,230,364,322,194,194,181,412,678
1405,55,55,55,55,55,55,55,55,55,55
1406,374,374,374,374,374,374,374,374,374,374
1407,180,180,180,180,180,180,180,180,180,180
1408,98,98,98,98,98,98,98,98,98,98
1409,32,310,256,310,310,310,207,310,310,310
1410,155,85,299,74,173,173,173,173,173,173
1411,326,326,326,326,326,326,326,326,326,326
1412,370,340,145,145,145,145,145,145,145,145
1413,353,222,259,159,259,259,376,259,259,133
1414,31,384,384,384,384,384,384,384,384,384
1415,24,24,24,24,24,24,24,24,24,24
1416,53,206,206,206,206,206,206,206,206,206
1417,340,31,31,31,31,31,31,31,31,31
1418,110,89,89,89,89,89,89,89,89,89
1419,132,166,166,166,166,166,166,166,166,166
1420,70,118,351,351,351,351,351,351,351,351
1421,126,317,317,317,317,317,317,317,317,317
1422,125,21,21,21,21,21,21,21,21,21
1423,99,168,168,168,168,168,168,168,168,168
1424,129,129,129,129,129,129,129,129,129,129
1425,220,220,220,220,220,220,220,220,220,220
1426,318,318,318,318,318,182,318,318,318,318
1427,134,278,45,45,45,45,45,45,45,45
1428,68,68,68,68,68,68,68,68,68,68
1429,229,252,250,250,250,278,27,250,27,27
1430,100,100,100,100,100,100,100,100,100,100
1431,329,329,329,329,329,329,329,329,329,329
1432,400,264,264,264,264,264,264,264,264,264
1433,111,111,111,111,111,111,111,111,111,111
1434,85,1,1,1,1,1,1,1,1,1
1435,145,166,166,166,166,166,166,166,166,166
1436,758,243,243,243,243,243,243,243,243,243
1437,34,272,272,272,272,272,272,272,272,272
1438,208,78,188,78,188,290,78,78,78,78
1439,404,404,404,404,404,404,404,404,404,404
1440,46,197,197,295,605,295,110,605,740,82
1441,134,134,773,773,773,773,773,21,429,416
1442,192,216,322,313,136,136,388,136,136,136
1443,36,36,36,36,36,36,36,36,36,36
1444,387,387,387,387,387,387,387,387,387,387
1445,225,225,225,225,225,225,225,225,225,225
1446,241,22,296,351,241,241,241,241,22,241
1447,308,144,144,144,144,144,144,144,144,144
1448,412,134,203,139,203,203,139,203,203,203
1449,229,358,358,358,358,358,358,358,358,358
1450,84,235,235,235,235,235,235,235,235,235
1451,9,9,9,9,9,9,9,9,9,9
1452,218,308,308,308,308,308,308,308,308,308
1453,723,347,347,347,347,347,347,347,347,347
1454,273,652,652,339,325,325,325,325,652,325
1455,551,181,335,335,335,335,335,335,335,335
1456,23,23,23,23,23,23,23,23,23,23
1457,65,65,65,65,65,65,65,65,65,65
1458,89,123,403,94,94,403,94,355,94,94
1459,196,123,123,123,123,123,123,123,123,123
1460,389,389,389,389,389,389,389,389,389,389
1461,370,385,353,353,353,353,245,245,353,353
1462,202,202,202,202,202,202,202,202,202,202
1463,544,295,313,313,382,14,382,382,382,382
1464,23,339,339,208,339,6,202,202,6,6
1465,251,218,218,218,218,218,218,218,218,218
1466,182,182,182,182,182,182,182,182,182,182
1467,63,170,170,170,170,170,170,170,170,170
1468,241,283,283,283,283,283,283,283,283,283
1469,165,175,175,175,175,175,175,175,175,175
1470,511,100,100,350,350,350,350,350,100,350
1471,192,192,192,192,192,192,192,192,192,192
1472,234,234,234,234,234,234,234,234,234,234
1473,401,85,85,151,77,33,77,77,33,246
1474,360,360,360,360,360,360,360,360,360,360
1475,192,192,192,192,192,192,192,192,192,192
1476,126,126,126,126,126,126,126,126,126,126
1477,82,145,145,145,145,145,145,145,145,145
1478,87,87,87,87,87,87,87,87,87,87
1479,84,14,14,14,14,14,14,14,14,14
1480,332,77,77,77,77,77,77,77,77,77
1481,315,315,315,315,315,315,315,315,315,315
1482,335,335,335,335,335,335,335,335,335,335
1483,340,340,340,340,340,340,340,340,340,340
1484,335,335,335,335,335,335,335,335,335,335
1485,142,45,45,45,45,45,45,45,45,45
1486,62,74,299,299,299,299,173,173,74,173
1487,519,89,89,89,89,89,89,89,89,89
1488,285,37,37,37,37,37,37,37,37,37
1489,295,334,334,334,334,334,334,334,334,334
1490,216,206,762,82,162,303,303,303,303,206
1491,303,334,334,334,334,334,334,334,334,334
1492,401,401,401,401,401,401,401,401,401,401
1493,69,85,401,401,401,401,401,401,401,401
1494,334,334,334,334,334,334,334,334,334,334
1495,205,205,205,205,205,205,205,205,205,205
1496,336,336,336,336,336,336,336,336,336,336
1497,193,217,138,138,138,320,138,138,138,138
1498,92,276,276,276,276,276,276,155,155,155
1499,106,106,106,106,106,106,106,106,106,106
1500,159,159,159,159,159,159,159,159,159,159
1501,71,71,71,71,71,71,71,71,71,71
1502,338,76,76,76,76,76,76,76,76,76
1503,102,200,200,200,200,200,200,200,200,200
1504,329,329,329,329,329,329,329,329,329,329
1505,23,23,23,23,23,23,23,23,23,23
1506,662,379,132,379,379,10,379,379,10,379
1507,199,199,199,199,199,199,199,199,199,199
1508,71,121,7,7,7,7,7,7,7,7
1509,243,243,243,243,243,243,243,243,243,243
1510,376,133,288,37,116,116,160,160,160,66
1511,244,244,244,244,244,244,244,244,244,244
1512,53,213,213,213,213,213,213,213,213,213
1513,246,320,320,320,320,320,320,320,320,320
1514,389,783,783,130,110,389,389,110,389,389
1515,79,79,79,79,79,79,79,79,79,79
1516,255,255,255,255,255,255,255,255,255,255
1517,180,180,180,180,180,180,180,180,180,180
1518,43,43,43,43,43,43,43,43,43,43
1519,88,88,88,88,88,88,88,88,88,88
1520,229,322,194,322,45,234,286,129,45,412
1521,219,219,219,219,219,219,219,219,219,219
1522,26,340,145,145,145,145,145,145,145,145
1523,261,170,60,60,60,60,60,60,60,60
1524,54,192,192,192,192,192,192,192,192,192
1525,111,220,347,347,347,347,347,347,347,347
1526,15,139,139,139,139,139,139,139,139,139
1527,404,337,389,389,389,389,389,389,389,389
1528,32,37,89,89,89,89,89,89,89,89
1529,110,110,110,110,110,110,110,110,110,110
1530,593,347,383,383,383,383,383,383,383,383
1531,328,328,328,328,328,328,328,328,328,328
1532,299,299,299,299,299,299,299,299,299,299
1533,190,405,405,405,405,405,405,405,405,405
1534,115,356,356,356,356,356,356,356,356,356
1535,250,250,250,250,250,250,250,250,250,250
1536,179,179,179,179,179,179,179,179,179,179
1537,53,131,131,131,131,131,131,131,131,131
1538,332,55,55,55,55,55,55,55,55,55
1539,183,183,393,183,183,183,183,183,183,183
1540,30,30,30,30,30,30,30,30,30,30
1541,234,31,31,31,31,31,31,31,31,31
1542,175,175,175,175,175,175,175,175,175,175
1543,60,297,223,223,223,223,223,223,223,223
1544,354,399,399,399,399,399,399,399,399,399
1545,332,332,332,332,332,332,332,332,332,167
1546,213,213,213,213,213,213,213,213,213,213
1547,595,379,394,379,379,379,379,379,379,379
1548,783,174,353,130,130,130,162,130,130,130
1549,160,160,160,160,160,160,160,160,160,160
1550,245,245,245,245,245,245,245,245,245,245
1551,626,264,264,264,264,264,264,264,264,264
1552,321,51,87,109,109,109,109,109,109,109
1553,224,224,224,224,224,224,224,224,224,224
1554,327,327,327,327,327,327,267,327,327,327
1555,97,353,353,353,353,353,353,353,353,353
1556,403,133,133,133,133,133,133,133,133,133
1557,65,49,49,49,49,49,49,49,49,49
1558,362,362,362,362,362,362,362,362,362,362
1559,44,168,168,168,168,168,168,168,168,168
1560,7,119,119,119,119,119,119,119,119,119
1561,153,214,153,363,244,244,244,188,244,244
1562,402,400,400,400,400,400,400,161,400,161
1563,126,377,393,393,99,99,99,99,99,99
1564,397,274,274,274,274,274,274,274,274,274
1565,574,718,541,246,246,246,246,246,246,246
1566,151,271,271,271,271,271,271,271,271,271
1567,400,379,210,379,210,210,210,210,210,210
1568,220,54,58,58,54,58,58,58,58,58
1569,137,137,137,137,137,137,137,137,137,137
1570,220,65,65,65,65,65,65,65,65,65
1571,190,175,175,175,175,175,175,175,175,175
1572,202,248,248,248,248,248,248,248,248,248
1573,44,353,353,353,309,205,353,353,353,136
1574,181,277,277,277,277,277,277,277,277,277
1575,121,184,184,184,184,184,184,184,184,184
1576,599,370,370,370,370,370,370,370,560,370
1577,507,195,195,382,195,382,382,382,382,382
1578,145,145,145,145,145,145,145,145,145,145
1579,104,162,170,170,170,170,170,170,170,170
1580,429,273,203,203,203,203,203,203,203,203
1581,53,53,53,53,53,53,53,53,53,53
1582,64,28,28,28,28,28,28,28,28,28
1583,381,308,308,308,308,308,308,308,308,308
1584,14,166,32,166,166,142,148,388,148,148
1585,103,103,103,103,103,103,103,103,103,103
1586,66,66,66,66,66,66,66,66,66,66
1587,238,145,145,145,145,145,145,145,145,145
1588,186,240,240,240,240,240,240,240,240,240
1589,339,339,339,339,339,339,339,339,339,339
1590,21,21,21,21,21,21,21,21,21,21
1591,4,390,321,128,321,321,321,321,321,321
1592,385,121,121,121,32,121,121,121,121,121
1593,187,187,187,187,187,187,187,187,187,187
1594,243,243,243,243,243,243,243,243,243,243
1595,377,217,343,343,343,343,343,343,343,343
1596,145,388,31,31,31,31,31,31,31,31
1597,171,171,171,171,171,171,171,171,171,171
1598,11,309,309,309,309,309,309,309,309,309
1599,360,65,65,65,65,65,65,65,65,65
1600,53,20,89,274,274,323,316,316,162,323
1601,343,85,266,266,266,266,266,266,266,266
1602,139,139,139,139,139,139,139,139,139,139
1603,345,159,159,159,159,159,159,159,159,159
1604,610,71,71,71,71,71,71,71,71,71
1605,109,109,109,109,109,109,109,109,109,109
1606,248,248,248,248,248,248,248,248,248,248
1607,250,250,250,250,250,250,250,250,250,250
1608,159,222,196,196,196,159,196,196,345,345
1609,184,166,166,166,166,166,166,166,166,166
1610,323,312,312,312,312,312,312,312,312,312
1611,6,6,6,6,6,6,6,6,6,6
1612,113,21,21,21,21,21,254,21,254,86
1613,257,346,346,346,346,346,346,346,346,346
1614,0,275,275,275,275,275,275,275,275,275
1615,690,333,333,333,333,333,333,333,333,333
1616,159,197,197,197,197,197,197,197,197,197
1617,171,171,171,171,171,171,171,171,171,171
1618,162,89,115,115,115,115,241,115,115,115
1619,292,292,292,292,292,292,292,292,292,292
1620,273,273,273,273,273,273,273,273,273,273
1621,234,338,338,338,338,338,338,338,338,338
1622,56,55,55,55,55,55,55,55,55,55
1623,56,56,56,56,56,56,56,56,56,56
1624,102,102,102,102,102,102,102,102,102,102
1625,134,342,403,729,181,181,123,123,123,123
1626,100,19,79,79,79,79,79,79,79,79
1627,395,366,366,366,150,366,366,366,366,366
1628,231,273,134,134,134,134,134,134,134,134
1629,278,57,299,299,299,299,299,299,299,299
1630,132,132,132,132,132,132,132,132,132,132
1631,381,385,245,385,385,257,115,115,115,257
1632,704,236,167,167,167,167,167,167,167,167
1633,187,187,187,187,187,187,187,187,187,187
1634,400,318,318,318,318,318,318,318,318,318
1635,142,10,10,10,10,10,10,10,10,10
1636,395,36,36,36,36,36,36,36,36,36
1637,231,184,35,35,35,35,35,35,35,35
1638,234,371,371,371,371,371,371,371,371,371
1639,583,645,645,105,105,105,604,105,105,105
1640,102,314,314,314,314,314,314,314,314,314
1641,331,361,361,361,361,361,361,361,361,361
1642,474,36,253,253,253,253,253,253,253,253
1643,248,346,346,346,346,346,346,346,346,346
1644,136,156,70,70,70,70,70,70,70,70
1645,54,54,54,54,54,54,54,54,54,54
1646,207,207,207,207,207,207,207,207,207,207
1647,55,33,33,33,106,33,189,229,189,363
1648,143,391,391,391,391,391,391,391,391,391
1649,274,328,255,255,255,255,255,255,255,255
1650,183,403,403,403,403,403,403,403,403,403
1651,19,19,19,19,19,19,19,19,19,19
1652,53,148,147,20,351,82,36,405,306,306
1653,360,135,59,174,352,153,214,352,352,214
1654,360,145,145,145,145,145,145,145,145,145
1655,329,322,322,322,322,322,322,322,322,322
1656,373,224,322,9,110,73,229,73,73,73
1657,6,162,162,162,162,162,162,162,162,162
1658,41,318,318,318,318,318,318,318,318,318
1659,622,622,193,193,247,193,247,247,247,247
1660,85,85,85,85,85,85,85,85,85,85
1661,350,58,275,46,49,49,108,49,49,49
1662,196,123,99,123,393,183,183,183,183,183
1663,162,162,162,162,162,162,162,162,162,162
1664,284,284,284,284,284,284,284,284,284,284
1665,166,210,245,31,31,31,31,31,31,31
1666,9,9,9,9,9,9,9,9,9,9
1667,349,182,301,301,301,301,301,301,301,301
1668,205,22,22,22,22,22,22,22,22,22
1669,14,323,14,14,14,14,14,14,14,14
1670,371,234,234,234,234,234,234,234,234,234
1671,174,174,174,174,174,174,174,174,174,174
1672,286,182,182,182,182,182,182,182,182,182
1673,130,323,323,323,323,323,323,323,323,323
1674,297,203,139,342,342,342,342,342,342,342
1675,145,269,269,269,269,269,269,269,269,269
1676,100,100,100,100,100,100,100,100,100,100
1677,245,184,268,184,184,184,184,184,184,184
1678,214,171,171,171,171,171,171,171,171,171
1679,159,222,159,159,159,159,159,159,159,159
1680,102,75,75,75,75,75,75,75,75,75
1681,320,320,320,320,320,320,320,320,320,320
1682,273,327,327,327,327,327,327,327,327,327
1683,126,380,126,126,126,126,126,126,126,126
1684,86,86,86,86,86,86,86,86,86,86
1685,382,382,382,382,382,382,382,382,382,382
1686,271,151,151,151,151,151,151,151,151,151
1687,334,334,334,334,334,334,334,334,334,334
1688,180,180,180,180,180,180,180,180,180,180
1689,109,393,259,259,123,5,5,89,5,89
1690,216,19,19,19,19,19,19,19,19,19
1691,5,5,356,356,356,356,356,356,356,356
1692,200,14,188,179,188,188,188,188,188,188
1693,166,404,340,340,340,340,340,340,340,340
1694,142,336,336,355,795,335,335,335,335,345
1695,269,34,34,34,34,34,34,34,34,34
1696,88,88,88,88,88,88,88,88,88,88
1697,71,711,184,156,142,142,18,142,142,142
1698,168,393,399,399,399,399,399,399,393,399
1699,213,213,213,213,213,213,213,213,213,213
1700,19,19,19,19,19,19,19,19,19,19
1701,569,273,342,273,86,86,86,86,86,86
1702,85,343,77,217,373,62,62,62,62,62
1703,334,256,256,256,256,256,256,256,256,256
1704,115,115,115,115,115,115,115,115,115,115
1705,366,366,366,366,366,366,366,366,366,366
1706,338,338,338,338,338,338,338,338,338,338
1707,357,357,357,357,357,357,357,357,357,357
1708,388,388,99,20,388,244,244,388,412,412
1709,295,206,130,194,194,194,143,194,143,309
1710,594,100,100,100,36,36,36,36,36,36
1711,221,69,221,221,221,221,221,221,221,221
1712,55,201,201,201,201,201,201,201,201,201
1713,203,399,399,399,330,188,399,399,399,399
1714,60,369,369,369,369,369,369,369,369,369
1715,65,306,323,297,220,220,220,220,220,220
1716,358,247,29,29,29,29,29,29,29,29
1717,275,168,168,168,168,168,168,168,168,168
1718,251,356,115,115,115,115,115,115,115,115
1719,180,64,64,64,64,64,64,64,64,64
1720,377,397,385,400,400,400,400,400,400,400
1721,321,45,45,82,114,82,82,82,82,82
1722,190,190,190,190,190,190,190,190,190,190
1723,138,129,129,129,129,129,129,129,129,129
1724,126,126,126,126,126,126,126,126,126,126
1725,560,387,387,387,387,387,387,387,387,387
1726,205,205,205,205,205,205,205,205,205,205
1727,250,224,224,224,224,224,224,224,224,224
1728,329,399,399,399,399,399,399,399,399,399
1729,129,129,129,129,129,129,129,129,129,129
1730,237,162,35,245,136,136,136,136,49,61
1731,14,388,388,388,388,388,388,388,388,388
1732,274,274,274,274,274,274,274,274,274,274
1733,269,269,269,269,269,269,269,269,269,269
1734,14,14,291,84,291,14,14,14,14,14
1735,397,397,397,397,397,397,397,397,397,397
1736,20,20,20,20,20,20,20,20,20,20
1737,349,301,301,301,301,301,301,301,301,301
1738,404,404,404,404,404,404,404,404,404,404
1739,377,399,399,399,399,399,399,399,399,399
1740,72,162,211,211,800,246,246,246,211,214
1741,320,320,320,320,320,320,320,320,320,320
1742,372,372,372,372,372,372,372,372,372,372
1743,31,211,166,166,166,166,166,166,166,166
1744,159,222,222,222,222,222,222,222,222,222
1745,250,42,42,42,42,42,42,42,42,42
1746,74,240,240,240,240,240,240,240,240,240
1747,87,51,51,51,51,51,51,51,51,51
1748,1,359,359,359,359,359,359,359,359,359
1749,382,108,108,108,108,108,108,108,108,108
1750,8,8,8,8,8,8,8,8,8,8
1751,230,647,391,321,321,321,321,115,194,194
1752,155,155,155,155,155,155,155,155,155,155
1753,380,129,32,380,284,284,284,284,284,690
1754,9,9,9,9,9,9,9,9,9,9
1755,190,190,190,190,190,190,190,190,190,190
1756,117,32,325,325,325,325,325,325,325,325
1757,92,92,92,92,92,92,92,92,92,92
1758,576,446,139,139,139,139,139,139,139,139
1759,56,46,343,62,343,62,62,62,62,62
1760,185,166,195,195,338,323,338,74,338,296
1761,225,225,225,225,225,225,225,225,225,225
1762,293,293,293,293,293,293,293,293,293,293
1763,55,55,55,55,55,55,55,55,55,55
1764,14,16,313,114,377,313,114,161,114,161
1765,69,28,28,28,28,28,28,28,28,28
1766,511,253,249,253,249,249,249,249,249,249
1767,213,213,213,213,213,213,213,213,213,213
1768,218,251,202,251,251,251,251,251,251,251
1769,212,212,212,212,212,212,212,212,212,212
1770,379,65,347,65,65,65,65,65,65,65
1771,152,95,95,178,351,178,95,22,373,178
1772,124,32,3,3,3,3,3,3,3,3
1773,370,371,370,370,370,370,370,370,370,370
1774,334,121,223,297,297,297,297,297,297,297
1775,35,35,35,35,35,35,35,35,35,35
1776,73,166,388,388,148,388,388,388,388,388
1777,206,378,378,378,378,378,378,378,378,378
1778,371,287,287,287,287,287,287,287,287,287
1779,271,271,271,271,271,271,271,271,271,271
1780,95,30,150,150,150,150,150,150,150,150
1781,95,95,95,95,95,95,95,95,95,95
1782,91,312,312,312,312,312,312,312,312,312
1783,269,269,269,269,269,269,269,269,269,269
1784,394,394,394,394,394,394,394,394,394,394
1785,260,260,260,260,260,260,260,260,260,260
1786,234,234,234,234,234,234,234,234,234,234
1787,0,0,0,0,0,0,0,0,0,0
1788,201,622,359,167,167,129,333,205,167,167
1789,74,299,343,343,343,343,343,343,343,343
1790,274,274,274,274,274,274,274,274,274,274
1791,54,129,129,129,129,129,129,129,129,129
1792,252,223,223,223,223,223,223,223,223,223
1793,188,20,166,166,166,166,166,166,166,166
1794,182,275,182,182,182,182,182,182,182,182
1795,14,119,353,296,296,245,316,316,35,270
1796,240,17,17,17,17,17,17,17,17,17
1797,88,356,356,41,41,241,356,356,44,41
1798,199,220,220,197,197,197,220,197,197,197
1799,106,285,285,285,285,285,285,285,285,285
1800,49,346,241,330,361,361,361,78,361,330
1801,366,75,75,75,75,75,75,75,75,75
1802,28,117,117,117,117,117,117,117,117,117
1803,403,403,403,403,403,403,403,403,403,403
1804,253,368,368,368,368,368,368,368,368,368
1805,91,53,53,53,53,53,53,53,53,53
1806,760,760,36,36,36,36,346,36,36,36
1807,6,6,6,6,6,6,6,6,6,6
1808,583,31,197,31,197,197,31,197,197,197
1809,256,187,187,187,187,187,187,187,187,187
1810,154,154,154,154,154,154,154,154,154,154
1811,109,280,280,280,280,280,280,280,280,280
1812,479,194,194,194,194,194,194,194,194,194
1813,403,333,333,333,333,333,333,333,333,333
1814,129,211,74,74,74,204,204,204,74,204
1815,46,153,46,46,46,46,46,46,46,46
1816,60,60,60,60,60,60,60,60,60,60
1817,293,380,380,380,380,380,380,380,380,380
1818,6,98,98,98,98,98,98,98,98,98
1819,209,209,209,209,209,209,209,209,209,209
1820,371,379,370,370,370,370,370,370,370,370
1821,657,86,134,177,321,702,794,177,390,390
1822,229,132,184,184,184,184,184,184,184,184
1823,476,58,58,58,58,58,58,58,58,58
1824,339,339,339,339,339,339,339,339,339,339
1825,343,343,343,343,332,332,332,332,332,332
1826,141,37,37,37,37,37,37,37,37,37
1827,121,334,334,334,334,334,334,334,334,334
1828,339,275,275,275,275,275,275,275,275,275
1829,356,321,123,45,308,45,347,347,45,45
1830,340,31,31,31,31,31,31,31,31,31
1831,779,98,98,98,98,98,98,98,98,98
1832,311,311,311,311,311,311,311,311,311,311
1833,168,168,168,168,168,168,168,168,168,168
1834,389,325,325,325,325,325,325,325,325,325
1835,82,82,82,82,82,82,82,82,82,82
1836,379,379,379,379,379,379,379,379,379,379
1837,7,404,7,7,7,7,7,7,7,7
1838,185,247,247,247,247,247,247,247,247,247
1839,62,55,55,55,55,55,55,55,55,55
1840,205,195,195,195,195,195,195,195,195,195
1841,284,369,369,369,369,369,369,369,369,369
1842,380,293,293,293,293,293,293,293,293,293
1843,261,113,388,32,32,32,32,32,32,32
1844,297,323,22,22,22,22,22,22,22,22
1845,264,264,264,264,264,264,264,264,264,264
1846,385,208,208,208,208,208,208,208,208,208
1847,332,332,332,332,332,332,332,332,332,332
1848,121,334,334,334,334,334,334,334,334,334
1849,369,369,369,369,369,369,369,369,369,369
1850,382,40,40,40,40,40,40,40,40,40
1851,390,390,390,390,390,390,390,390,390,390
1852,184,7,68,7,7,7,7,7,7,7
1853,160,160,153,153,153,153,153,153,153,153
1854,403,380,380,380,380,380,380,380,380,380
1855,121,121,121,121,121,121,121,121,121,121
1856,330,5,5,5,5,5,5,5,5,5
1857,193,236,236,236,236,236,236,236,236,236
1858,31,272,272,272,272,272,272,272,272,272
1859,175,79,190,130,130,130,130,130,130,130
1860,195,72,195,72,72,251,251,382,251,310
1861,255,255,255,255,255,255,255,255,255,255
1862,121,121,121,121,121,121,121,121,121,121
1863,102,378,378,378,378,378,378,378,378,378
1864,357,357,357,357,357,357,357,357,357,357
1865,87,87,87,87,87,87,87,87,87,87
1866,329,252,252,252,252,252,252,252,252,252
1867,213,213,213,213,213,213,213,213,213,213
1868,338,595,338,16,338,587,338,678,678,678
1869,247,250,250,250,250,250,250,250,250,250
1870,659,20,89,89,175,175,175,175,375,175
1871,86,86,86,86,86,86,86,86,86,86
1872,572,572,563,309,309,309,309,309,309,309
1873,159,259,181,222,222,222,222,222,222,222
1874,325,325,325,325,325,325,325,325,325,325
1875,207,207,207,207,207,207,207,207,207,207
1876,403,123,123,123,123,123,123,123,336,336
1877,240,240,240,240,240,240,240,240,240,240
1878,245,174,88,79,79,79,79,79,79,79
1879,260,260,260,260,260,260,260,260,260,260
1880,295,295,295,295,295,295,295,295,295,295
1881,19,19,19,19,19,19,19,19,19,19
1882,124,124,124,124,124,124,124,124,124,124
1883,388,388,174,489,489,489,103,489,58,58
1884,222,403,393,393,99,99,99,99,99,99
1885,314,381,381,381,381,381,381,381,381,381
1886,106,106,106,106,106,106,106,106,106,106
1887,220,220,220,220,220,220,220,220,220,220
1888,285,126,688,126,356,126,356,356,356,356
1889,69,397,397,397,397,397,397,397,397,397
1890,347,45,45,45,45,45,45,45,45,45
1891,248,12,377,218,301,301,301,301,301,301
1892,371,384,384,384,384,384,384,384,384,384
1893,750,151,108,56,151,151,300,56,56,56
1894,86,86,86,86,86,86,86,86,86,86
