ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24
2612,6496,2550,3506,909,2288,2965,2146,473,3369,550,2603,2603,3089,6088,3369,2146,2603,787,2603,3089,2603,2603,2603,2603,2603
2613,2605,5149,3506,2717,252,2965,2469,2618,530,530,3022,2837,3070,1018,574,2843,2795,1149,341,1622,530,3124,1622,3266,2843
2614,2448,3661,2871,1229,2288,2627,1616,3139,3139,1824,921,3477,3099,3099,568,3099,3099,2522,1466,2068,2790,526,2068,2437,1504
2615,6496,3013,109,1723,2657,532,1616,2466,1413,1780,921,1646,3464,3263,59,3263,1286,3149,3149,2441,1147,2441,3246,1124,1147
2616,6496,3154,3121,2507,769,2399,2756,419,3209,2061,3209,2717,2249,2061,2061,583,2355,2061,1899,888,2172,3133,1899,3209,3209
2617,6496,3013,109,3313,2657,1780,1616,1147,1413,915,921,2153,2136,2136,166,2136,2136,59,2153,2037,1727,2136,3149,2856,1117
2618,2605,3154,44,2717,1518,2671,2266,807,650,2671,2907,2671,99,2031,3508,2606,249,1766,868,2338,2369,3182,2369,3182,2518
2619,2605,3154,4150,408,2412,167,2930,3121,3143,2893,3121,346,77,776,2221,1978,1452,1507,437,1452,2734,318,79,2217,1507
2620,2605,3154,3121,1734,769,976,2756,852,3383,2061,2355,2825,976,976,459,56,3256,2934,976,3256,467,1374,100,583,852
2621,6496,3013,163,1687,3118,3118,145,3507,1794,1350,3507,3463,273,3463,926,3104,1350,2575,555,3104,926,1058,1058,1349,926
2622,6496,3013,109,1723,1518,2671,2441,1423,2435,2254,1404,1423,2856,108,2271,799,2320,1860,1717,535,1717,1848,1427,2856,2291
2623,2605,3154,3121,408,3152,1840,3121,419,2249,2939,1522,1661,619,1899,1899,619,2089,619,619,2939,52,419,167,619,2939
2624,2605,3154,3121,909,769,2399,2836,578,2249,2249,2249,2480,2249,2480,886,2249,2089,2249,2249,2480,3398,2355,2480,1135,3209
2625,2605,3154,362,325,561,954,1194,2752,954,1651,3225,1822,901,3225,3363,124,2820,2924,124,320,124,3225,1644,3225,1644
2626,2605,3154,1462,3131,645,1173,645,931,1637,2497,46,3226,931,2664,2664,931,2497,931,3226,645,2664,931,3226,931,2664
2627,6496,3154,3121,909,3451,167,3121,3121,2408,147,2388,346,77,1705,2961,1474,1585,424,2961,2961,1311,988,1004,2852,1004
2628,6496,3013,109,2717,2395,1780,2441,389,3271,1526,2825,1535,720,2075,1374,2118,1073,2075,1962,1739,1374,1073,2118,3271,1999
2629,6496,3013,112,2945,2516,773,420,2529,2162,1127,1892,2414,1722,3367,420,2414,1722,1722,1722,1722,3367,3367,2414,2474,2928
2630,6496,3013,1714,2305,963,2308,483,1972,1717,1217,2716,3162,2962,3467,2314,483,2314,1972,1717,2314,2368,2059,2314,823,1270
2631,6496,3013,109,2717,2288,1780,2756,2811,354,4408,3209,673,2642,1428,497,2934,354,2717,853,497,2689,1279,2355,3087,497
2632,2379,5149,362,909,2142,2965,2469,2618,1196,133,1380,1759,2469,282,19,1114,2549,138,2507,3334,2196,730,1236,2736,186
2633,6496,3013,163,1687,997,2999,485,735,716,360,1595,1217,735,2768,1261,2015,892,735,648,2350,2271,735,2015,2015,1726
2634,2605,3661,2871,3131,1645,492,2146,2871,1925,1,1253,2414,1694,1090,1253,2800,2202,2851,3122,472,1767,472,472,1958,1072
2635,6496,6178,4145,1723,1268,2671,2146,747,2740,530,3106,1156,19,395,2653,1177,1075,718,1888,2456,2916,1617,251,3291,1906
2636,6496,3013,109,1198,2516,2671,2311,2302,2302,637,1317,2058,1694,3516,2529,1694,822,3242,3242,2414,1075,2529,822,3443,2358
2637,2605,3013,109,1687,997,2671,704,3228,1220,688,2947,3013,295,2880,112,2164,3215,2458,877,3228,3215,2164,1761,1775,877
2638,6496,3013,109,1723,1518,3112,1298,363,1265,1793,1715,1535,3011,3036,2422,363,1605,1766,1504,2737,781,1000,2122,781,2518
2639,6088,6388,5094,1687,2999,2671,2266,163,879,91,360,91,879,1011,1082,1082,1496,3384,91,1082,1496,3181,1082,879,1082
2640,2605,3154,1462,909,2516,146,1861,1478,3326,1790,1925,2431,997,2431,579,2431,1160,2536,1476,2431,2681,997,1160,2163,1888
2641,2605,3154,1462,3131,2943,1525,2146,131,2359,550,2603,549,2146,6088,1890,2146,2448,1472,2603,2146,1472,143,2146,1890,3369
2642,6496,2550,109,2717,819,1855,3178,1038,1428,1094,921,2153,3114,3939,2995,1301,819,1301,2153,2037,2995,3423,1615,1615,1615
2643,2605,3154,3121,909,2970,965,574,965,1797,1590,303,1792,303,1838,2580,2024,2580,232,1581,1792,1525,1792,1792,1792,1525
2644,2605,3154,1462,2469,1001,285,2469,1478,1018,530,2226,2837,2935,2226,1149,2837,2965,2965,2965,2483,106,2965,2935,106,106
2645,6496,3013,163,1687,997,91,1784,163,3065,516,2018,3013,1182,570,2540,1370,516,3473,710,2290,516,3169,1182,710,710
2646,6496,3013,109,1782,974,3480,2865,1198,2628,1198,930,1198,1182,1261,2018,2015,892,2018,1198,392,1198,163,2015,163,163
2647,6496,3013,112,2945,1473,2671,2266,807,650,2671,1404,2671,2807,1863,1219,2671,807,2999,678,678,678,1775,678,448,2812
2648,2448,3013,3506,2507,2288,2965,2836,455,1374,3211,539,1535,976,1739,2620,1739,1739,539,539,3211,833,539,539,1980,3211
2649,2605,3154,4150,909,2480,1474,961,821,1048,4687,303,1547,2580,6834,2580,2580,4078,4012,2580,4078,2580,4078,2666,2102,2580
2650,2605,2550,109,3372,997,1337,704,1540,2059,82,1464,581,1464,2155,2374,820,2163,1384,1464,608,1464,608,608,1464,1464
2651,6496,5149,1744,909,909,1525,1705,1001,2906,1224,396,3338,1224,3221,3252,1361,1557,2372,1224,1224,1224,3156,2372,821,84
2652,6496,6178,163,2945,2807,2336,2768,1423,2310,2310,2310,2310,2310,1313,2628,2029,2310,2628,2628,2628,2310,2310,1882,2310,2310
2653,6496,3013,112,1198,839,1337,3275,3289,355,423,3259,2655,704,828,2652,2439,1784,2652,3210,1136,1136,474,197,1916,3289
2654,6496,2550,109,3059,252,1780,2469,389,3271,2135,680,1535,1780,680,3353,1535,271,1535,680,1739,1715,1715,1715,2223,1715
2655,2605,3154,1462,1028,3451,954,3456,3016,2820,3374,2820,2970,2970,2820,124,2041,2820,2924,124,2924,124,124,954,2244,2244
2656,6496,3013,362,2507,2142,1780,2756,138,354,1739,976,3477,976,976,976,852,354,976,976,343,976,976,343,852,354
2657,6496,2550,3506,2507,252,3112,852,389,3271,2135,1715,1535,1715,1715,1695,2606,1535,1535,2395,1535,1535,1535,1715,3243,1715
2658,6496,5149,362,909,909,1525,2146,473,1705,550,1004,424,77,2226,2226,2226,2226,424,2935,3468,84,2226,2935,2226,2226
2659,2605,5149,44,798,3141,1337,645,2855,2590,2524,46,3141,1293,32,3358,1462,1462,768,3193,2590,768,2063,3358,2590,2590
2660,2605,3154,4150,3519,3125,696,1039,5386,3527,5386,1004,3441,290,5161,290,473,3441,6164,473,4280,473,5386,4280,1483,5386
2661,2605,3154,1462,2507,1646,2627,1298,578,1877,3459,467,1333,1852,5810,2034,2190,1877,2820,1502,1502,781,3106,1028,781,265
2662,2605,3154,4150,941,669,167,2970,3016,3456,2939,3451,1789,1629,3016,3374,619,2399,2820,2507,1762,730,730,909,1028,3451
2663,2605,5149,44,798,963,2308,547,2824,963,963,846,1169,1106,1106,2552,846,2163,314,1464,547,2419,2059,547,494,2738
2664,6496,3013,5094,1687,997,91,660,1422,1956,1786,930,1786,107,1422,926,1349,2054,698,555,3463,698,698,1058,1349,698
2665,6496,3013,109,1723,1518,2671,235,2314,1709,3318,1709,2962,1709,1888,139,2252,2522,2522,1888,2902,2954,1888,2068,2068,1787
2666,6496,2550,3506,2507,1001,285,2409,2142,2906,285,1734,898,3052,3313,2142,3133,3133,898,3133,386,2642,3133,2811,2398,3209
2667,6496,3013,112,2716,1270,2671,235,2314,2435,2435,1404,238,2856,1286,1399,2291,822,33,430,535,2169,1264,1427,2856,1427
2668,6496,128,4150,6137,2970,954,2609,3266,2339,881,437,2837,437,3429,2374,2299,450,1064,2452,1248,1064,2562,2452,617,2452
2669,6496,6178,109,3313,2657,1780,2765,389,1413,398,1438,3002,19,1407,19,2621,271,33,773,33,2765,1722,2578,174,2013
2670,2605,5149,2871,3131,3118,2109,2146,997,997,547,1,3013,997,997,1464,2214,2163,2214,1464,2332,2214,3013,608,402,3188
2671,2605,3154,3121,909,2970,167,3121,1001,2559,303,2114,2298,2298,303,3180,3180,2906,3079,3180,2936,1688,1474,325,1025,1154
2672,6496,5149,1744,1734,769,285,3121,419,354,407,419,1646,2717,705,886,3459,2549,2627,853,1049,3348,1025,693,2469,3464
2673,2605,3154,4150,408,2249,583,2756,619,2249,2249,2249,3152,1629,2249,3152,619,3256,2641,3055,3073,2641,2597,1762,3152,3152
2674,2605,5149,44,1229,3056,579,3326,743,3326,1747,921,1273,2550,3309,2421,1361,930,2916,2148,3111,151,1617,337,973,2550
2675,6496,6178,5094,2716,1270,2671,1473,3172,1473,2254,2716,238,1270,238,1270,483,1820,1270,499,170,363,2716,170,363,1270
2676,6496,3154,3121,909,3451,2620,583,1201,1931,601,3073,1980,103,168,601,2412,1762,2366,1201,3073,1201,1927,2366,2366,2939
2677,6496,6178,109,1723,2516,2671,2146,690,2927,525,2947,704,704,2667,2847,651,1874,1725,2847,2909,1874,2880,2880,2667,3150
2678,6496,3013,109,4703,2943,648,1501,1966,3309,1592,921,472,327,2335,1983,1595,59,921,3149,1595,3306,336,665,2223,3464
2679,6496,3013,109,3313,1001,532,576,2136,1413,2950,921,1423,2153,1286,1286,1147,1286,1286,2153,1286,1147,2136,1286,1914,2153
2680,2605,3013,163,1687,3127,2016,212,3216,3,3375,2018,3013,2337,2332,3188,2332,3473,3473,2337,2332,2332,3013,1284,2332,1835
2681,2605,3154,3121,3131,340,1337,25,3289,2576,1624,3255,2682,1832,1012,274,274,3232,3197,2895,3257,3257,3257,1834,316,1731
2682,6496,2550,3506,4807,769,2398,2756,769,2906,2382,396,737,3052,2811,2811,455,3133,2811,1782,2382,2382,1272,451,1858,769
2683,2605,5149,2871,2507,769,2965,2730,2618,2593,407,3493,48,3018,2226,2226,2965,2965,469,2935,3334,3018,469,2935,1342,2377
2684,6496,3013,109,3313,2288,1780,2441,3271,271,3321,2825,2946,3406,395,19,165,2549,2736,286,1672,781,560,2122,2122,395
2685,2605,3661,44,3313,1268,1780,2441,3172,1473,2386,680,238,1270,3172,1270,238,238,1535,238,170,2386,170,170,363,1270
2686,2605,3154,1462,1642,669,340,1298,554,1265,2502,605,2313,522,126,2313,1157,1760,2982,1820,2502,2502,2241,522,3394,2101
2687,2605,3154,2871,3131,2981,954,1194,1375,1850,3154,161,579,1168,1847,1813,931,2035,1132,1132,1132,1813,1813,948,1813,1132
2688,2605,3154,4150,909,2970,310,2756,419,2906,3392,3121,1233,1661,2423,419,619,2399,1638,3493,2936,2172,2423,3493,801,2353
2689,6496,3013,163,1687,839,91,1881,255,107,516,2018,3013,1245,686,3465,3136,516,380,380,380,380,516,2880,3150,3465
2690,2605,3013,163,1687,3127,758,3275,3069,790,4228,839,1388,1900,3034,1881,839,3042,855,1325,5383,1328,839,1731,1288,3275
2691,6496,6178,3506,2507,2288,2624,1247,455,455,1526,2825,2825,1723,1222,3106,1526,271,3120,1526,3120,781,3379,1118,700,3120
2692,2605,3013,1714,1687,2738,3132,2129,1950,1014,935,1950,1950,1950,1950,2991,1950,2572,1384,1594,3491,3320,2738,3050,1950,1950
2693,2379,3154,1462,2507,2288,285,3178,455,3423,62,2825,445,2764,2707,3106,2462,271,911,2378,3334,2180,911,2122,2223,395
2694,2605,3661,44,2945,997,2671,2999,2544,1588,2164,3287,2671,2458,2544,2552,1588,494,2458,678,2671,2458,2164,678,3019,2738
2695,2605,5149,362,2717,769,285,1616,3139,354,1747,921,3326,1738,551,551,3139,354,3400,3149,2672,1811,3400,3400,1333,1504
2696,6496,5149,362,909,3451,492,1298,1679,1196,1264,3106,3353,3406,1495,2543,1495,2549,174,174,3334,781,560,1382,2916,2843
2697,2605,3013,1714,3372,2681,1337,2576,316,2051,3279,2471,1107,1107,732,3274,2143,1277,1107,2143,3279,2143,2143,2143,2143,3511
2698,2605,5149,3053,909,769,2399,2836,2618,3209,2249,419,3133,2717,705,419,2355,2399,1638,3493,2936,3398,3133,2423,2401,888
2699,2605,5149,44,2716,1473,2308,1006,2354,3397,3287,3287,1169,373,2553,2552,2354,373,2553,2553,1433,3287,2910,2553,2553,1433
2700,2448,3013,163,402,2516,327,1861,1273,2559,2559,2298,1273,303,1525,543,1013,2862,1025,490,2416,1525,1025,1025,1025,543
2701,2605,3154,1462,3131,3118,1813,1813,2664,1637,2497,46,2361,1332,32,1168,1462,1462,1098,1804,17,2497,1462,2157,1804,2002
2702,6496,5149,3506,2717,3451,3112,477,554,3139,3321,359,3353,3011,1063,554,363,6,1063,1063,340,363,2910,1063,363,363
2703,2605,5149,44,36,3127,579,3956,3467,1911,1911,1911,1911,2293,864,1786,1911,864,2293,2293,392,864,716,2293,3248,864
2704,6496,3013,109,3826,569,1780,1739,3172,3271,1535,680,1535,3379,2075,728,3142,1073,2075,680,1535,286,1535,39,1535,1715
2705,2605,3661,44,2536,2516,2671,2146,2951,2029,637,3333,3443,1694,1404,2358,1220,822,3242,1882,2026,1882,1882,1882,2234,2198
2706,6496,3013,3506,2507,769,2624,3121,419,455,3392,419,2758,77,2811,2172,455,3133,455,3113,1502,2172,888,2423,1858,888
2707,5539,3013,44,3372,839,2999,2945,444,1011,360,2945,1011,2807,1863,2542,2671,249,631,444,599,2169,2336,631,448,212
2708,6496,5149,3506,2717,399,2561,3006,2354,2307,3287,2907,109,1006,3250,3508,3287,1837,3364,1837,1588,3287,453,109,494,1815
2709,6496,3013,163,2945,3243,593,1983,1423,2310,2435,2310,2946,2310,2336,1126,1220,2261,1126,2310,1219,2310,2310,1882,2310,2545
2710,2605,3154,1462,909,2034,2620,852,578,2620,2034,3152,2034,3055,2779,833,2874,507,1512,2672,2869,985,526,2869,2874,1787
2711,6496,2550,109,743,839,2999,3289,690,3289,1014,1014,1014,2337,1014,3188,2451,2655,3399,1464,316,3399,2812,2812,3188,2812
2712,2605,3154,3121,3131,2970,167,2930,3266,1265,841,841,3129,1431,3162,2057,2925,2925,841,2925,2467,1598,2057,2068,2014,841
2713,2605,3154,4150,6842,3125,2792,2609,3527,1483,3305,1004,961,128,6373,1563,5386,1039,1483,988,628,988,988,1004,345,988
2714,6496,3013,163,5709,1006,648,1501,1238,1396,2028,36,1225,1174,6402,462,2127,447,3230,5126,111,1735,1951,3434,447,1735
2715,6496,3013,163,402,1518,2671,2441,1423,2435,2435,1595,1423,1848,0,568,2291,2291,662,1309,2959,393,1165,3099,2856,2291
2716,2605,3154,4150,909,769,2399,2836,2618,419,2836,419,419,1661,1899,419,419,419,1638,2507,419,2172,419,167,619,419
2717,6496,6178,5094,2716,1473,2671,2266,1423,1396,1217,1791,2037,108,108,1362,2671,249,536,2169,1219,2169,1252,249,1775,631
2718,2605,128,4150,408,2970,1522,2146,604,2123,937,1925,3326,19,1090,146,1694,2054,805,1694,2045,2954,1010,672,672,220
2719,2605,3154,362,909,2142,3112,2836,138,354,2110,3209,3256,2717,606,497,2627,3348,2627,3398,3028,2355,2355,3028,606,606
2720,6496,3013,1714,2716,1518,2671,1473,2314,499,2164,874,2291,2962,2796,503,2164,2638,2132,868,384,2369,1775,2103,1775,3194
2721,6088,6388,109,2717,1518,2671,2163,2544,1588,2671,3287,2671,2458,1241,1440,1588,2163,1384,1464,608,1464,2059,608,1464,1464
2722,6088,6388,5094,1687,2681,2671,3289,1540,3289,2164,1,581,99,690,2374,2056,402,2458,1464,402,1464,2163,608,402,2692
2723,2379,5149,1462,2618,2970,1644,973,2581,3309,1747,1678,405,2580,3309,2580,1084,323,3435,1084,2708,1084,2861,743,2708,743
2724,5659,3013,112,3313,3243,1780,2441,3172,1260,1260,680,1535,791,1073,2994,3142,1073,2075,430,430,1791,430,3142,3243,1404
2725,2605,3154,3121,1376,2970,492,477,554,3139,3162,1466,483,1466,1820,568,483,507,505,1820,2467,1820,1652,1820,483,3162
2726,2605,5149,4150,3305,669,2620,43,50,2840,2043,3006,399,373,3006,2043,399,3006,399,3006,399,3006,399,399,399,3006
2727,2605,3154,362,909,1433,1222,700,1730,585,2307,2120,3350,3172,2120,945,2307,585,64,945,2307,1157,1157,1157,157,5485
2728,2605,5149,3506,36,5896,2686,2747,3959,2988,2967,2821,2574,2189,6754,2967,429,2037,3203,1027,2967,774,4017,1432,774,1003
2729,2605,3154,3121,941,2953,480,145,2050,1850,2178,2178,2361,2192,1601,1740,1462,480,1455,884,3410,480,2598,2002,1986,1792
2730,2605,3154,3121,36,2902,798,2622,1229,677,935,2270,1107,798,2952,274,2705,3232,2471,338,2984,1984,142,2952,3232,3232
2731,6496,3661,2871,2717,4799,2120,3006,588,6515,6515,5611,6515,2571,6515,1577,6515,1176,2938,2938,1068,1176,2938,6515,180,180
2732,6496,3013,2871,3313,1001,773,2730,2830,1935,2536,3493,3124,1024,2226,1819,2377,1197,469,2618,3018,3018,951,518,2469,2618
2733,2605,5149,362,2507,2516,1525,2730,1478,1935,407,574,3124,1024,3516,1813,1891,3516,3407,3124,146,1925,3124,2536,2536,1149
2734,6496,5149,1462,3131,997,1160,235,1476,997,1793,2431,119,937,25,275,2352,1160,1809,2352,1779,2431,997,394,1,1160
2735,2605,128,362,941,669,579,954,1598,1929,881,881,2837,2837,275,2374,2374,450,2352,2352,118,450,2837,2452,2692,2352
2736,6496,3013,112,1687,3127,2999,3289,653,3289,1337,690,1805,3255,440,2652,1337,685,575,1464,3247,355,1337,1337,2652,1337
2737,2605,3154,1462,3131,669,881,767,1598,2952,2705,2270,2682,2356,2705,6743,2705,338,947,2705,2471,3343,381,1481,897,1362
2738,6496,6178,163,1687,3127,212,3275,653,3275,1900,1325,1388,1900,3034,1881,1900,1288,1881,3854,5383,1881,1881,3794,2558,1881
2739,2605,3154,1462,909,3451,2620,2836,3444,2966,3055,1329,3152,3451,3016,3451,3055,2549,1031,2507,3451,88,619,3055,3055,619
2740,2605,3154,4150,408,2970,2394,2457,1229,1106,1559,2028,1735,1106,1106,1362,1053,2467,2333,2174,2531,1053,2629,1106,1926,3505
2741,2605,3154,1462,6137,6946,6041,1501,568,2153,2950,921,2946,3031,1073,1973,1633,1914,1803,2153,3340,445,1301,1882,2223,2545
2742,6496,3013,109,1229,1668,145,2146,2224,3198,550,1798,3367,1819,3221,1819,3315,3315,3315,2372,409,3221,2581,2372,3221,2372
2743,6496,3013,5094,1687,997,2999,2266,444,688,688,2029,3013,295,2880,2847,3136,3357,1725,2847,2909,3122,485,2880,3122,3122
2744,6496,3013,109,2507,769,898,2409,769,2906,285,396,1782,3052,2811,769,1395,2382,2811,1782,2382,2382,1782,2811,2764,427
2745,6496,3013,112,1687,839,91,380,516,1245,710,2018,516,163,163,2018,2704,163,710,163,163,516,163,163,163,163
2746,6496,3013,112,3313,2516,2965,2146,2951,1018,1,275,275,974,275,275,549,275,3333,106,106,952,911,275,2692,3369
2747,5659,6178,109,2717,2953,1160,2146,1,887,25,275,3368,3368,25,2374,2374,25,25,25,25,3368,25,25,3368,990
2748,6496,3661,3506,2507,1001,285,2469,2466,3348,1127,2453,3002,2717,3313,2453,2377,1751,595,2928,1722,2928,635,2928,635,2377
2749,2605,5149,2871,3131,2505,3345,2505,1794,1794,37,1794,1273,2035,1794,926,1349,2035,2537,926,418,926,361,2236,3331,3345
2750,6496,3013,109,3313,1084,1578,973,1613,1613,2092,911,1613,875,1018,2802,2098,1442,2098,2847,2667,2667,2943,408,1138,3516
2751,6496,3661,1744,4807,3420,1222,3121,455,455,3429,2530,1201,3484,1513,3484,1513,3484,3484,2530,3484,3484,3484,3484,3484,3484
2752,2605,5149,362,909,769,2398,2756,419,3209,2409,3209,3133,3052,3209,419,2355,3133,769,3052,386,3209,3133,2061,3209,888
2753,2605,3013,112,2945,2261,2336,2768,1863,2310,2310,2310,2310,2310,2336,2768,2336,1073,2336,5042,6996,2310,6783,1882,2169,2768
2754,6496,3013,163,1687,997,3132,2271,3013,1496,91,1259,3013,295,3013,1082,3384,1259,3013,1259,2015,1259,3013,1259,879,3384
2755,2605,5149,44,686,292,662,2073,2518,1396,249,1633,1459,2206,3182,4017,2120,249,1803,945,342,664,3062,691,3182,3447
2756,2605,3154,1462,3131,1691,1173,739,3496,1637,931,2361,579,1168,901,931,1462,3141,1425,1425,17,3358,67,1173,2981,379
2757,2605,3013,44,798,561,480,1194,3154,1520,1651,726,1668,1668,726,2605,65,2035,217,3347,1838,2635,948,1838,1420,3347
2758,2605,3154,1462,1642,340,1940,158,934,629,4482,4368,2473,2189,6595,1212,1351,2040,840,6393,2858,1057,2944,840,4146,2269
2759,6088,6388,3617,2945,2261,2336,2768,1423,1396,2177,2310,2768,2768,1011,2768,1220,2169,2851,2768,410,1729,1764,2169,1487,2768
2760,2605,128,4150,909,2970,1644,3121,3016,3354,3444,1329,708,3047,1447,124,1622,1927,1149,552,3354,124,1927,1622,265,265
2761,2605,5149,112,3372,2681,3132,1010,3216,392,3216,1496,734,1162,1206,1206,1976,710,734,417,2051,1509,474,1206,3286,1716
2762,2605,3154,4150,3305,1570,43,103,1931,2592,601,3073,1190,601,168,601,1081,601,1415,601,3073,1081,2530,975,194,601
2763,6496,3013,163,1723,2516,2671,2377,2740,2740,795,3106,1156,19,395,2543,2462,271,894,1156,1676,406,2523,2462,1676,3389
2764,6496,3013,109,2717,569,1780,2441,3172,680,1526,1715,1535,569,2075,1374,2118,569,1730,1962,1739,1374,2118,1473,2885,1739
2765,2605,3154,2871,3131,2981,1173,739,3496,3496,931,2361,1763,1847,1529,1335,1335,1529,2497,1529,1335,1813,1813,3166,2131,181
2766,6496,6178,109,3484,769,2624,1705,2560,123,832,824,84,77,123,1585,1247,1247,424,1247,1247,310,1247,1247,2764,3484
2767,6496,2550,109,1229,1518,1709,704,2951,506,2991,99,1284,2337,1241,1440,1588,2999,2458,1464,2812,2164,1775,1775,3019,2198
2768,6496,2003,5094,1687,3127,91,3275,653,790,855,1881,1388,653,2558,1881,839,3042,855,790,1830,3399,3,1805,2558,1830
2769,2605,3154,3121,1028,3451,2041,3451,3055,3139,3055,3451,3152,3451,3016,2620,3055,1533,1022,3055,3055,833,833,3055,3055,2904
2770,6088,6178,3506,4703,2068,525,3495,690,2723,278,3495,690,256,1213,1213,256,256,1213,1213,256,787,787,1213,1213,1213
2771,6496,3013,44,2717,2516,2965,2469,1478,1390,2536,2453,3326,2469,282,886,2381,2054,1197,19,2550,2916,3332,2916,3313,2928
2772,6496,3013,112,2945,1518,2671,2266,3172,1473,2671,2907,238,874,3172,1270,1157,238,1404,238,1433,2386,2716,3142,1433,1433
2773,2605,3154,3121,909,909,2041,3121,2618,2249,3392,3493,2618,619,88,886,619,2399,2970,2507,619,88,1406,2507,619,619
2774,6496,6178,109,2469,252,1780,1298,3172,1837,2043,1715,1535,1535,1715,2135,1535,1535,1730,1715,1433,1535,1535,1715,1433,2606
2775,6088,6388,6382,2717,1518,2933,2146,3089,3025,3280,2603,2603,787,6088,1890,787,2603,1472,2603,2146,2603,143,2603,2603,2603
2776,6496,3013,112,2717,1518,515,3321,363,6,1793,2907,1535,373,703,458,1588,1837,64,1837,1588,3287,453,458,453,1815
2777,2605,3154,1462,3131,1668,579,579,579,2890,3368,3368,3368,1970,147,1822,3300,3300,3368,3368,1132,1970,1529,1132,1970,263
2778,5539,3013,3506,2717,2142,1780,1616,202,354,3321,921,1973,1852,3261,19,165,3199,2378,286,1502,781,3106,1723,1676,1723
2779,6496,5149,3506,3313,2516,2109,2146,2951,3300,2568,275,1725,408,2495,789,2452,414,2452,549,2483,907,2802,2452,2692,1409
2780,2605,3154,3121,325,3125,881,1684,25,355,82,685,704,704,2351,828,3289,3232,855,2512,1665,2220,1916,1805,2351,3289
2781,2605,128,6009,3519,3519,12,1039,3527,3527,3305,1039,346,2588,5397,2388,6164,1039,628,2388,628,345,1039,1039,345,3519
2782,6496,5149,1744,1229,340,2863,2457,1815,1929,82,2452,1815,2652,280,1555,1815,136,881,1815,136,789,280,136,2692,3159
2783,6496,3013,1950,2716,1270,2671,235,2314,2435,2671,238,238,874,238,2314,238,238,33,238,1270,2386,238,170,363,1270
2784,6496,3661,1462,909,2943,145,1933,2208,1929,407,921,3326,327,1787,327,1495,2054,2916,19,3334,3517,3332,1495,504,2539
2785,6496,6178,5094,5709,6540,1950,2622,4228,5732,4228,1916,1731,1624,3034,1451,1234,1288,3117,3327,1234,3275,4051,3117,1234,1234
2786,6496,128,6009,3519,2970,1522,3121,1001,821,801,1678,2594,3180,1893,2666,1025,325,2559,3180,3157,185,2598,1822,965,2666
2787,6496,3013,109,3131,2516,145,376,1478,1970,420,3463,3463,3367,3463,146,420,2054,2372,377,3472,2581,3463,1058,1725,420
2788,6496,3013,44,3131,997,1337,1010,1540,2059,547,3244,547,997,997,2681,2681,2163,2799,3091,3140,2681,2059,394,2163,2464
2789,6496,3013,112,686,3056,525,2146,98,290,550,920,1712,3315,1712,473,1086,3315,3315,3315,3315,550,131,3495,632,1798
2790,6496,3013,112,798,1655,6527,2028,6610,1916,423,3259,1735,2305,111,1362,1346,1225,58,3051,2184,2184,474,474,2720,2333
2791,2605,3154,2871,2717,3451,1522,1847,2050,1850,1590,3347,627,1520,1838,2605,627,1520,627,627,627,348,627,627,2605,1861
2792,2605,3661,109,2507,2142,1780,2469,2618,1196,530,3493,1919,19,2226,2226,455,1642,469,2935,3334,2618,911,2935,1342,970
2793,2605,5149,44,743,997,3132,3289,1540,3289,3473,1440,3013,2451,1303,3188,2451,402,3399,1464,402,2214,2214,1303,402,2812
2794,5539,3013,44,743,997,2999,2146,1918,1505,2568,3495,3495,256,1505,1213,2568,1874,1472,2847,2723,1086,920,3495,690,1303
2795,6496,128,4150,408,2970,2114,3121,3121,2906,3392,3121,74,3392,2423,3045,2412,1927,3392,2468,1927,2468,1927,1977,1977,1977
2796,2605,3154,1462,909,2142,2965,2836,2618,3354,2836,3493,1919,3047,141,2041,141,2549,3059,3444,3059,3352,1927,1977,1977,1977
2797,6496,3013,1950,1687,839,91,2723,1918,380,2092,2018,3013,2018,686,2847,2018,686,2851,2628,2704,686,2643,686,3150,3150
2798,6496,3013,109,2469,909,2965,3121,419,419,3392,419,419,419,2226,419,2226,3119,1638,310,3493,2172,3119,2836,2172,3493
2799,2605,3154,1462,3131,2981,1173,645,3496,2590,3358,223,2913,768,2981,1015,1015,1015,75,1015,1015,768,1691,1015,1015,1015
2800,2605,3013,1714,1687,839,1863,2768,163,1011,1011,2018,2704,2018,1011,2768,2704,1542,2018,2704,684,2768,2336,1487,1487,2768
2801,6496,3013,163,1687,997,1496,1010,2855,3065,91,3065,516,740,2942,2942,2942,1816,516,380,2290,516,516,2942,653,496
2802,6496,3013,109,6122,4348,2120,4043,3632,3575,3575,5333,3633,5333,6996,2542,2542,2542,505,2169,3487,3487,1252,2542,823,505
2803,2605,3154,1462,3131,2598,954,1194,3496,1098,1651,3401,3068,954,901,124,865,2131,3148,124,3154,1813,865,1995,865,2397
2804,2605,3154,1462,3131,2598,2041,2970,2618,3139,1946,3451,956,2317,1495,2041,2041,2549,2317,2041,3354,124,352,1149,2041,2041
