ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10
2219,1940,3906,213,5467,657,3208,4229,1957,4811,221,29
2220,1940,3906,213,5322,3462,5029,1959,1337,4305,1516,3030
2221,681,3906,213,1628,657,3208,1959,1957,250,4520,2162
2222,681,3906,213,5322,3462,4932,1959,3364,4755,1516,3030
2223,681,3906,5770,5322,3462,2153,6346,1957,4305,2653,1503
2224,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,3030
2225,1411,6086,5770,5322,3462,1147,6346,1957,250,2473,2398
2226,681,3906,6872,5322,3462,2153,6346,1957,250,2473,3030
2227,3964,3906,5770,5322,3462,2153,6215,3364,4755,2473,1503
2228,681,3906,5770,4208,3462,4932,1959,1337,1636,919,3030
2229,681,3906,6872,5322,3462,2153,1959,3364,4755,919,3030
2230,1411,3906,213,5322,1794,1147,4537,1957,4924,221,241
2231,681,3906,5770,5322,3462,4932,6215,4342,6467,6012,3030
2232,1940,3906,213,1628,657,3208,1937,1957,3899,221,29
2233,1411,3906,213,1628,3297,5029,1959,1337,2436,6627,5211
2234,681,3906,213,5322,3462,2153,1959,3364,4305,6012,3030
2235,1411,3906,213,5322,3297,5029,1959,1337,250,2473,2095
2236,1940,3906,213,1628,657,3208,1959,1957,250,4520,2162
2237,1411,3906,5770,5322,3462,4932,6215,4342,4755,1531,3030
2238,681,3906,213,1628,3297,5029,1959,1337,3345,919,1503
2239,1411,3906,213,5322,1331,5029,1959,1337,250,2473,2095
2240,1940,3906,5770,4208,3462,4932,1959,3364,4305,1516,3030
2241,681,3906,213,5322,657,1147,4537,1957,250,2473,6424
2242,1411,3906,5770,5322,3462,2153,6346,1957,4755,2473,4248
2243,1411,3906,5770,5322,3462,4932,6215,5183,4305,3907,1503
2244,681,3906,5770,5322,3462,2153,6215,3364,4755,2473,2398
2245,681,3906,213,5322,657,1147,4537,1957,3376,221,7019
2246,1940,3906,213,1628,1331,5029,1959,1957,4305,1516,29
2247,681,3906,5770,5322,3462,4932,6215,4342,4755,919,3030
2248,681,3906,213,5322,3462,2153,1959,3364,4305,2426,3030
2249,681,3906,5770,5322,3462,2153,1959,3364,4305,3907,4248
2250,1940,3906,213,1628,3297,5029,1959,1991,4305,1516,3030
2251,681,3906,5770,5322,3462,4932,6215,3364,4755,3729,4248
2252,681,3906,5770,5322,1794,1147,6346,1957,4755,2473,3030
2253,1940,3906,213,1628,3297,5029,1959,1337,3345,1516,1798
2254,681,3906,5770,5322,3462,2153,6215,1957,4305,6012,4248
2255,1940,3906,213,1628,3297,5029,1959,1337,3345,1516,3030
2256,1940,3906,213,1628,657,3208,1959,4115,1096,221,3400
2257,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,3030
2258,1940,3906,213,1628,657,3208,1959,1957,250,4520,2162
2259,1940,3906,213,5322,3297,5029,1959,1337,4305,1516,41
2260,1940,3906,213,1628,657,3208,1959,4115,1096,937,5211
2261,681,3906,213,5322,3462,5029,1959,1337,2436,2431,3030
2262,1411,6086,5770,4196,3462,4932,6215,3733,4755,2473,1503
2263,681,3906,213,5322,1794,5029,1959,1337,3345,2473,1503
2264,1940,3906,213,1628,657,3208,4672,1957,250,221,7019
2265,1940,3906,213,1628,3462,3983,1959,1337,3345,3907,5632
2266,681,3906,5770,4208,3462,4932,1959,6123,588,2865,3030
2267,681,6086,6872,5322,3462,4932,1959,1337,3345,919,1503
2268,1940,3906,213,1628,657,3208,1937,1957,2837,4520,29
2269,681,3906,213,5322,657,3208,4537,1957,4924,221,4248
2270,1411,3906,213,5322,657,1147,4537,1957,250,221,7019
2271,1940,3906,213,1628,3297,5029,1959,4115,4305,221,6657
2272,1411,3906,213,5322,657,6418,4537,1957,5397,221,2702
2273,1940,3906,213,1628,657,3208,1937,4115,250,4520,29
2274,1940,3906,213,1114,657,3208,4229,1957,4924,744,2292
2275,681,3906,5770,5322,3462,4932,6215,4342,4635,1531,3030
2276,681,3906,213,5322,3462,1147,4537,1957,250,2473,1247
2277,1940,3906,213,1628,3297,5029,1937,1957,6937,221,29
2278,681,3906,213,5322,1794,1147,4537,1957,250,1780,7019
2279,1940,3906,213,1628,3297,5029,1959,1337,4305,5658,29
2280,1411,3906,5770,5322,3462,2153,6215,3364,4755,919,1503
2281,1940,3906,5770,5322,3462,4932,1959,3364,4305,1516,3030
2282,681,3906,5770,1628,3462,5029,1959,1957,3345,3907,2292
2283,681,3906,5770,5322,3462,2153,6215,3364,4755,2473,3030
2284,681,3906,213,5322,657,1147,4537,1957,3376,221,7019
2285,4810,6086,6872,5322,3462,2153,1959,1957,4755,2473,2398
2286,681,3906,213,5322,3462,2153,1959,1957,3345,744,1503
2287,1411,3906,213,1628,3297,3208,1959,1957,250,4520,5692
2288,681,3906,213,5322,657,1147,4537,1957,250,221,1247
2289,1940,3906,213,1628,657,3208,1959,4115,250,4520,1247
2290,681,3906,213,5467,657,6418,4672,1957,3376,221,6424
2291,681,6086,5770,5322,3462,2153,6215,1957,4755,2473,2398
2292,681,3906,6872,5322,3462,2153,1959,3364,4755,919,3030
2293,1940,3906,213,1628,657,3208,4229,1957,250,4520,1247
2294,681,3906,213,1628,3297,5029,1937,1957,6937,221,1617
2295,681,3906,213,5322,1794,1147,6346,1957,4305,6012,3030
2296,1411,3906,5770,5322,1794,1147,4537,1957,250,2473,6424
2297,1411,3906,5770,4196,3462,4932,6215,4342,4755,1531,3030
2298,1411,3906,213,5322,657,5029,1959,1957,250,2473,1247
2299,1940,3906,213,5322,3297,5029,1959,1337,4305,1516,29
2300,1411,3906,6872,5322,1794,1147,4537,1957,250,2473,2633
2301,681,3906,5770,4208,3462,4932,1959,1337,588,919,3030
2302,681,3906,5770,5322,3462,2153,6215,5183,4755,1868,1503
2303,681,3906,5770,5322,3462,4932,1959,7014,6467,1516,3030
2304,1411,3906,5770,5709,3462,4932,6215,4342,4755,919,3030
2305,1940,3906,213,1114,657,3208,1959,1957,1420,744,223
2306,1940,3906,213,1628,3297,5029,1959,1337,2436,1516,3030
2307,681,3906,5770,5322,3462,1147,4537,1957,4305,2473,7019
2308,681,3906,213,5322,3462,4932,1959,1337,4755,2473,2003
2309,1411,3906,5770,5322,3462,2153,6346,1957,4755,2473,2398
2310,681,3906,5770,5322,3462,2153,6215,3364,4755,2473,2398
2311,681,3906,5770,5322,3462,2153,6215,3364,4755,2426,3030
2312,1411,3906,213,5322,3462,1147,6346,1957,4305,744,1503
2313,681,3906,5770,5322,3462,4932,6215,7014,4305,6012,1503
2314,1411,3906,5770,5322,3462,2153,6346,1957,4755,2473,1503
2315,681,3906,213,1628,1331,5029,1959,1337,4305,5658,4248
2316,681,3906,213,5322,3297,1147,4537,1957,250,4520,6424
2317,681,3906,213,1628,657,5029,1959,1991,4008,937,2095
2318,681,3906,5770,4208,3462,4932,1959,3364,3529,1516,3030
2319,1940,3906,213,5322,3462,5029,1959,1337,4305,1516,3030
2320,1940,3906,213,1628,3297,5029,1959,1991,250,5658,2095
2321,681,3906,213,5322,1331,5029,1959,1337,2436,1999,2003
2322,681,3906,5770,4208,3462,4932,1959,4342,3360,919,3030
2323,1411,3906,5770,5322,1794,1147,4537,1957,250,221,7019
2324,1411,3906,6872,5322,3462,1147,1959,1957,250,2423,3030
2325,1411,3906,5770,5322,3462,4932,6215,3733,4755,3907,4853
2326,681,3906,213,1628,3297,5029,1959,1337,250,2473,2095
2327,1940,3906,213,4208,3462,4932,1959,1337,4305,1516,3030
2328,681,3906,213,5322,1794,1147,4537,1957,250,1868,7019
2329,1411,6086,5770,5322,3462,4932,1959,3364,6467,2473,1503
2330,1940,3906,213,1628,657,3208,4229,1957,250,221,7019
2331,1411,6086,5770,5322,3462,2153,6215,1957,4755,2473,1503
2332,681,3906,213,5322,3297,1147,4537,1957,250,2865,2718
2333,1940,3906,213,5467,657,3208,4672,1957,6937,221,7019
2334,1940,3906,213,1628,3297,5029,1959,4115,3345,2139,223
2335,681,3906,5770,4208,3462,4932,6215,3364,4755,6012,3030
2336,681,3906,213,1628,1331,5029,1959,1337,3345,919,3030
2337,681,3906,213,5467,657,3208,4229,1957,5397,221,3400
2338,681,3906,213,5322,3297,5029,1959,1337,1636,2473,1503
2339,681,3906,213,1628,3462,5029,1959,1337,4755,3907,5632
2340,681,3906,213,5322,657,1147,4537,1957,250,2473,7020
2341,681,3906,213,5322,657,3208,4537,1957,3376,3779,3400
2342,1940,3906,213,5322,1794,1147,4537,1957,2837,1516,1503
2343,1411,3906,5770,5322,3462,2153,6346,1957,4305,2653,1503
2344,681,3906,213,5322,1794,2153,1959,1337,4305,1516,3030
2345,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,3030
2346,1411,3906,213,5322,3462,1147,4537,1957,4305,6333,4248
2347,1940,3906,213,1628,657,3208,1984,998,3899,2317,1798
2348,3964,6086,5770,5322,3462,3313,6346,1957,250,2473,2398
2349,1411,3906,5770,5322,3462,4932,6215,3364,4755,2473,4248
2350,1940,3906,213,1114,657,3208,1959,4115,4305,1516,29
2351,1940,3906,213,1628,3297,5029,1959,1337,4305,3907,5211
2352,681,3906,213,5322,3297,5029,1959,1337,5397,3779,3400
2353,1940,3906,213,1628,3297,5029,1959,1337,250,1516,3030
2354,681,3906,213,5322,3297,5029,1959,1957,250,4520,7020
2355,681,3906,213,5322,657,1147,4537,1957,250,221,29
2356,1940,3906,213,5322,1794,1147,4537,1957,4305,2473,29
2357,681,3906,213,5467,657,6418,4537,1957,5397,221,7019
2358,681,3906,6872,5322,1794,1147,4537,1957,5397,2473,7019
2359,1940,3906,213,1628,3297,5029,1959,1337,3345,1516,29
2360,1411,3906,5770,5322,3462,1147,6346,1957,250,2473,2398
2361,1940,3906,213,1628,3462,5029,1959,1337,3345,1516,1503
2362,1411,3906,213,5322,657,6418,4537,1957,5397,221,7019
2363,681,6086,5770,5322,3462,4932,6215,4342,4755,1531,3030
2364,1940,3906,213,1628,3297,5029,1959,4115,2837,2317,29
2365,1411,3906,213,5322,657,1147,4537,1957,5397,221,7019
2366,1940,3906,213,1628,3297,5029,1959,1337,3345,1516,3030
2367,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,3030
2368,681,3906,213,5322,1794,5029,1959,1337,4305,2473,3030
2369,1411,3906,6872,5322,3462,1147,4537,1957,250,1868,1247
2370,681,3906,5770,4208,3462,4932,1959,7014,5854,3907,1503
2371,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,29
2372,681,3906,5770,5322,3462,2153,6346,1957,4755,2473,2398
2373,1940,3906,213,1628,657,3208,1984,998,3345,744,29
2374,681,3906,5770,4208,3462,4932,1959,4342,3529,2431,3030
2375,1940,3906,213,1628,657,3208,1937,1957,3899,221,29
2376,1411,3906,213,5322,3297,5029,1959,1337,250,5658,2095
2377,1411,3906,5770,5322,3462,2153,6215,3364,4755,2473,1503
2378,1411,3906,5770,5322,3462,2153,1959,1957,3345,3779,1503
2379,681,3906,213,5322,657,1147,4537,1957,250,2423,7019
2380,1411,3906,6872,5322,1794,1147,4537,1957,250,2473,1973
2381,681,3906,213,1628,3297,5029,1959,1991,250,5658,2095
2382,1940,3906,213,5467,657,3208,4229,1957,6937,221,29
2383,681,3906,213,5322,3297,5029,1959,1957,250,221,3400
2384,681,3906,5770,5322,3462,2153,6215,1957,4305,1868,1503
2385,1411,6086,5770,5322,3462,4932,1959,1337,1636,3779,1503
2386,1940,3906,5770,4208,3462,4932,1959,7014,6467,1784,3030
2387,681,3906,213,5322,657,6418,4537,1957,5397,221,7019
2388,1940,3906,213,1628,3297,5029,1937,998,3345,2317,2292
2389,1940,3906,213,1628,657,5029,1959,998,3345,3779,29
2390,1940,3906,213,1628,3297,5029,1959,4115,2837,1516,29
2391,681,3906,5770,5322,3462,4932,6215,3733,4755,2473,3030
2392,1940,3906,213,1628,657,3208,4229,1957,6937,221,29
2393,1411,3906,5770,4196,3462,4932,6215,4342,6467,919,3030
2394,1940,3906,213,1628,3462,5029,1959,1337,4305,1516,3030
2395,1940,3906,213,1628,657,3208,1959,4115,3345,3290,1503
2396,1411,3906,5770,5322,3462,4932,6215,3364,6467,2473,4248
2397,1411,3906,5770,5322,3462,2153,6215,3364,4755,2431,3030
2398,1940,3906,213,1628,3297,5029,1959,1957,4305,221,29
2399,1940,3906,213,5322,1794,5029,1959,1337,4305,1516,3030
2400,681,6086,5770,5322,3462,4932,6215,3364,4755,2473,1503
2401,681,3906,213,5322,1331,5029,4537,1957,250,221,29
2402,1411,3906,6872,5322,1794,1147,4537,1957,5397,2473,2398
2403,681,3906,213,5322,3462,2153,1959,1337,4755,2473,3030
2404,681,3906,213,5467,657,3208,4229,1957,3376,221,7019
2405,681,3906,5770,5322,3462,2153,6346,1957,4305,2473,1503
2406,1940,3906,213,1628,3297,3208,1959,1957,250,3779,5211
2407,681,3906,5770,5322,3462,4932,1959,3364,4305,2473,1503
2408,681,3906,213,5322,3462,5029,1959,1337,250,2473,1247
2409,1940,3906,213,1628,3297,5029,4537,1957,2837,221,29
2410,1940,3906,213,5322,657,6418,4537,1957,3376,221,7019
2411,681,3906,6872,5322,657,1147,4537,1957,250,2473,2398
2412,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,29
2413,681,3906,5770,5322,3462,1147,6346,1957,250,2865,2633
2414,1411,5550,213,5322,1794,1147,4537,1957,5397,2473,7019
2415,1940,3906,213,1628,3297,5029,1959,1957,4305,221,29
2416,1940,3906,213,5467,657,3208,4229,1957,1096,3968,3400
2417,1411,3906,213,5322,1794,1147,4537,1957,5397,221,1617
2418,1940,3906,213,1628,657,3208,1937,1957,250,4520,6424
2419,1940,3906,213,1628,3297,5029,1959,1957,4305,221,29
2420,1940,3906,213,1628,3462,5029,1959,1337,2436,1516,3030
2421,1940,3906,213,1628,3297,3208,1959,1991,250,4520,2162
2422,681,3906,213,5322,657,1147,4537,1957,250,221,1247
2423,1940,3906,213,1628,657,3208,1959,4115,250,1516,29
2424,1940,3906,213,1628,3297,5029,1959,1337,3345,1516,3030
2425,1940,3906,213,1628,3297,5029,1959,1337,2436,1516,3030
2426,1940,3906,213,1628,3297,5029,1959,4115,250,1516,29
2427,681,3906,5770,5322,1794,1147,1959,1957,250,1868,2718
2428,681,3906,213,4208,3462,4932,1959,1337,3345,919,3030
2429,681,3906,5770,5322,3462,4932,6215,7014,6467,6012,1503
2430,1940,3906,213,1628,3297,3208,1959,4115,3899,2139,1798
2431,1940,3906,213,5467,657,3208,4672,1957,250,221,29
2432,681,3906,5770,5322,3462,2153,6346,1957,4305,2473,7019
2433,1940,3906,213,5322,657,3208,1937,1957,250,4520,1247
2434,681,3906,213,5322,3462,5029,1959,1337,4305,2473,3030
2435,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,29
2436,1411,3906,213,5322,3297,3208,1959,1957,250,3779,5211
2437,1940,3906,213,1628,3297,5029,1959,1957,4305,1516,29
2438,681,3906,213,5322,3297,5029,1959,1337,2436,2473,2095
2439,1940,3906,213,5322,657,1147,4537,1957,2837,221,7019
2440,681,3906,213,5322,657,3208,4537,1957,5397,3779,223
2441,1411,3906,213,1628,1794,5029,1959,1337,1636,3779,3030
2442,1940,3906,213,1628,3297,3208,1937,1957,3899,221,29
2443,681,3906,213,5322,3297,5029,1959,1337,250,1516,3030
2444,1411,3906,5770,5322,3462,2153,1959,3364,4305,6333,6556
2445,1940,3906,213,1628,3297,5029,1959,1337,1096,3779,5211
2446,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,3030
2447,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,3030
2448,681,3906,5770,5322,3462,2153,6346,1957,4305,2473,3030
2449,681,3906,213,1628,3297,3208,1959,1957,250,4520,2162
2450,1940,3906,213,5467,657,3208,1937,1957,1096,221,3400
2451,681,3906,213,5322,657,3208,1959,1957,250,2473,7020
2452,1940,3906,213,1628,1331,5029,1959,1337,4305,1516,3030
2453,681,3906,213,1628,657,3208,1959,1991,250,5658,2095
2454,681,3906,213,5322,1794,1147,4537,1957,250,2473,1973
2455,1940,3906,5770,4208,3462,4932,1959,4278,4305,1516,3030
2456,1411,3906,213,5322,657,3208,4672,1957,5397,221,7019
2457,681,3906,213,1628,657,3208,1959,1991,6281,937,5211
2458,681,3906,213,5322,657,1147,4537,1957,250,221,2087
2459,1940,3906,213,1628,3462,4932,1959,1337,588,1516,3030
2460,1411,3906,213,5322,3297,5029,1959,1337,5307,5658,2095
2461,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,3030
2462,681,3906,213,5322,3462,5029,1959,1337,4305,5658,4076
2463,1411,3906,5770,5322,3462,2153,6215,3364,4755,2473,3030
2464,681,3906,6872,5322,3462,1147,6346,1957,250,2473,2398
2465,1411,6086,213,5322,3462,4932,1959,1337,4755,1868,3030
2466,681,3906,213,5322,657,3208,4537,1957,4924,221,7019
2467,1411,3906,5770,5322,3462,1147,6346,1957,250,2473,2633
2468,1940,3906,213,1628,657,3208,1937,1957,3899,4520,29
2469,681,3906,5770,5322,3462,4932,6215,4342,6467,919,3030
2470,1411,3906,5770,5322,3462,2153,6346,1957,250,2473,2398
2471,1411,3906,5770,5322,3462,2153,6215,1957,4755,2473,2398
2472,1940,3906,213,1628,3297,3208,1959,1957,250,221,29
2473,1411,6086,5770,5322,3462,2153,6346,1957,4924,2381,2702
2474,1940,3906,213,1628,657,3208,1984,1957,6281,3968,5211
2475,1940,3906,213,5322,1794,1147,4537,1957,4305,1516,29
2476,1411,3906,213,5322,3297,3208,1959,1957,250,937,2162
2477,1411,3906,5770,5322,3462,4932,6215,3364,4755,2473,5211
2478,1940,3906,213,1628,3462,5029,1959,1337,2436,3779,5211
2479,681,3906,213,5322,3462,4932,1959,1337,3360,919,3030
2480,1411,3906,5770,5322,3462,2153,6346,1957,4305,2473,1503
2481,3964,32,6872,5322,1794,1147,4537,1957,5397,3779,223
2482,1940,3906,213,1628,3297,3208,1959,4115,4305,4520,2095
2483,681,3906,5770,5322,3462,2153,6215,3364,4305,2473,3030
2484,1940,3906,213,5322,3297,3208,4537,1957,250,221,7019
2485,1940,3906,213,5467,657,3208,1937,1957,250,3968,6556
2486,1940,3906,5770,5322,3462,4932,6215,7014,6467,6012,3030
2487,1411,3906,5770,5322,1794,1147,4537,1957,5397,2473,3400
2488,681,3906,213,5322,1794,1147,1959,1957,5397,2473,1503
2489,681,3906,5770,5322,3462,4932,6215,4342,4755,919,3030
2490,1940,3906,213,1628,3297,5029,1959,1337,4305,3907,5211
2491,681,3906,213,1628,3297,5029,1959,1337,4305,5658,2095
2492,681,3906,213,5322,1794,1147,4537,1957,250,221,7019
2493,1940,3906,213,1628,3297,3208,1959,4115,4305,1516,29
2494,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,3030
2495,681,3906,213,5322,3462,5029,1959,1337,4755,1516,3030
2496,681,6086,213,1628,657,5029,1959,4115,3345,2139,1503
2497,1411,3906,5770,5322,3462,4932,6215,7014,4755,919,1503
2498,681,3906,213,5322,3462,1147,4537,1957,4305,744,1503
2499,1940,3906,213,1628,3297,5029,1959,4115,2837,1516,29
2500,681,3906,213,5322,3462,2153,4537,1957,4305,221,1503
2501,1940,3906,213,5322,3297,3208,4537,1957,5421,221,29
2502,1940,3906,213,5322,1794,5029,1959,1337,4305,2473,1503
2503,681,3906,213,5322,3462,2153,1959,1957,4755,2473,5211
2504,681,3906,5770,5322,1794,1147,4537,1957,250,2473,1973
2505,1411,3906,5770,5322,3462,4932,6215,4342,4755,2473,3030
2506,1411,3906,5770,5322,1794,1147,4537,1957,4305,2473,2398
2507,681,3906,6872,5322,1794,1147,4537,1957,5397,2473,2398
2508,1411,3906,213,5322,3462,5029,1959,1337,4305,2473,7019
2509,681,3906,213,5322,657,1147,4537,1957,250,221,7019
2510,1940,3906,213,5322,3297,1147,4537,1957,4305,1516,29
2511,681,3906,5770,5322,1794,1147,4537,1957,4305,221,7019
2512,681,3906,213,1628,3297,5029,1959,1957,4305,221,6657
2513,681,3906,213,5322,3297,5029,1959,1337,4305,1516,3030
2514,1411,3906,213,5322,3462,1147,4537,1957,4924,221,2702
2515,681,3906,5770,5322,3462,1147,4537,1957,250,3369,1247
2516,1940,3906,213,1114,657,3208,4229,1957,3899,221,29
2517,1411,6086,5770,5322,3462,4932,6215,4342,4755,1531,3030
2518,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,3030
2519,681,6086,5770,5322,3462,4932,6215,5183,4755,919,1503
2520,1411,6086,5770,5322,3462,2153,6346,1957,4755,2473,1503
2521,1940,3906,213,5322,1794,1147,4537,1957,4305,6012,4248
2522,681,3906,213,5322,3297,5029,1959,1957,250,2473,4076
2523,1411,6086,5770,5322,3462,2153,6346,1957,5397,2473,3400
2524,681,3906,213,1628,3462,5029,1959,1337,4305,5658,3030
2525,681,3906,213,5322,657,1147,4537,1957,5397,2473,7019
2526,681,3906,5770,4208,3462,4932,6215,4342,3360,919,3030
2527,681,3906,5770,5322,3462,2153,6346,1957,4305,2473,2718
2528,681,3906,5770,5322,3462,2153,6346,1957,4305,2653,1617
2529,681,5550,213,1628,657,5029,1959,1957,1096,221,1617
2530,1940,3906,5770,4208,3462,4932,1959,7014,6467,6012,5632
2531,681,3906,5770,5322,3462,4932,6215,3364,4755,919,3030
2532,681,3906,213,5322,3297,1147,4537,1957,5397,3779,3400
2533,1940,3906,213,1628,1331,5029,1959,1337,3345,1516,29
2534,681,3906,5770,5322,3462,1147,4537,1957,4305,2473,7019
2535,681,3906,5770,5322,3462,2153,6346,1957,250,2473,2398
2536,1940,3906,213,1628,3297,5029,1959,4115,4305,221,29
2537,681,3906,213,5322,3462,4932,1959,1337,4755,2426,3030
2538,681,3906,213,5322,3462,4932,1959,1337,4305,1516,3030
2539,681,3906,213,1628,3297,3208,1937,1957,250,4520,29
2540,681,3906,5770,5322,3462,1147,6346,1957,250,2473,1247
2541,1411,3906,5770,5322,3462,2153,6346,1957,4755,2473,2398
2542,1411,3906,5770,5322,3462,2153,6346,1957,4305,2473,2398
2543,681,3906,213,5322,1794,1147,4537,1957,5397,2473,7019
2544,681,3906,5770,1628,3462,5029,1959,1337,4305,3907,1503
2545,681,3906,213,1628,3297,5029,1959,1337,4305,5658,29
2546,1940,3906,213,1628,3297,5029,1959,1337,3345,1516,3030
2547,1940,3906,213,5322,3297,1147,4537,1957,4305,2473,6556
2548,1940,3906,213,5322,3297,5029,1959,1337,4305,3907,29
2549,681,3906,5770,5322,3462,2153,6346,1957,4305,2473,2398
2550,1411,3906,5770,5322,3462,4932,6215,7014,3345,919,1503
2551,1940,3906,5770,5322,3462,5029,1959,1337,4305,1516,3535
2552,1411,3906,213,5322,657,1147,4537,1957,250,2473,7019
2553,1940,3906,213,1114,657,3208,1984,998,3345,2139,1077
2554,1940,3906,213,1628,3297,5029,1959,4115,2837,221,29
2555,1411,3906,5770,5322,3462,2153,1959,1957,4755,2473,6657
2556,1940,3906,213,1628,3462,5029,1959,1337,4305,1516,3030
2557,1940,3906,213,1628,657,3208,1959,998,3345,2317,1798
2558,1940,3906,213,1628,657,3208,1959,4115,3345,2139,29
2559,681,3906,213,5322,1794,1147,4537,1957,250,2473,1247
2560,1411,3906,213,5322,657,1147,4537,1957,5397,221,1617
2561,1940,3906,213,1628,657,3208,1984,4115,3899,240,29
2562,1940,3906,213,1628,657,3208,4672,1957,6937,221,7019
2563,1411,3906,5770,5322,3462,2153,1959,3364,4755,2473,2398
2564,4810,3906,5770,4196,3462,4932,6215,4342,6467,2473,1503
2565,1411,3906,213,5322,3297,3208,1959,1957,250,5692,2095
2566,681,3906,213,5322,3462,2153,1959,1957,4305,2653,7019
2567,681,3906,213,5322,1794,1147,4537,1957,250,2473,7019
2568,681,3906,213,5322,3462,2153,1959,3364,4305,1516,3030
2569,1940,3906,213,1628,657,3208,1959,1957,250,4520,41
2570,1411,6086,6872,5322,1794,2153,6346,1957,4755,2473,2718
2571,1411,3906,5770,5322,3462,4932,1959,7014,4305,3907,4248
2572,681,3906,213,1628,3297,5029,1959,1337,4305,1516,3030
2573,1411,3906,5770,5322,3462,2153,6215,3364,4305,2473,3030
2574,681,3906,213,5322,3297,5029,1959,1957,250,4520,7020
2575,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,29
2576,681,3906,5770,5322,3462,2153,1959,1957,4755,2473,2398
2577,1411,3906,5770,5322,3462,1147,6346,1957,250,2473,2398
2578,1940,3906,213,1628,657,3208,1937,1957,250,4520,29
2579,1411,3906,5770,5322,3462,1147,6346,1957,250,2473,1247
2580,1411,6086,213,5322,1794,1147,4537,1957,250,2473,7019
2581,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,3030
2582,1411,3906,5770,5322,3462,2153,6215,3364,4755,2473,4248
2583,681,3906,213,5322,1794,1147,4537,1957,4305,221,7019
2584,1411,6086,5770,5322,3462,1147,6346,1957,250,2473,2398
2585,1940,3906,213,1628,657,3208,1937,1957,250,4520,29
2586,681,3906,5770,5322,3462,5029,1959,7014,3345,2321,1503
2587,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,3030
2588,1411,3906,5770,5322,3462,4932,6215,3364,4305,6333,4248
2589,681,3906,213,5322,1794,1147,1959,1957,4924,2473,1503
2590,1940,3906,213,1628,3297,5029,1959,1957,250,221,29
2591,681,3906,6872,5322,3462,2153,1959,1337,1636,919,3030
2592,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,3030
2593,5844,3906,213,5322,3462,5029,1959,1337,4305,1516,3030
2594,681,6086,5770,5322,3462,2153,6215,3364,4755,919,1503
2595,1411,3906,5770,5322,3462,2153,6215,3733,4755,2473,3030
2596,681,3906,213,5322,657,1147,4537,1957,6937,221,1617
2597,1940,3906,213,1628,3297,5029,1959,1337,4305,221,29
2598,5642,3906,5770,5322,3462,1147,6346,1957,250,2473,2633
2599,1411,3906,5770,5322,3462,2153,6346,1957,4305,2473,2398
2600,681,3906,213,1628,657,3208,1937,1957,1096,221,1503
2601,681,3906,213,5322,3462,1147,4537,1957,250,2473,2398
2602,1940,3906,213,5322,657,1147,4537,1957,5421,221,7019
2603,1940,3906,213,1628,3297,5029,1959,1337,4305,1516,29
2604,681,3906,213,1628,657,3208,1937,1957,3899,221,29
2605,1940,3906,213,1628,3297,5029,1959,1337,2436,1516,3030
2606,1411,3906,5770,5322,3462,1147,4537,1957,250,2473,1247
2607,1411,3906,5770,5322,3462,2153,1959,3364,4755,2473,2095
2608,1411,3906,213,5467,657,6418,4537,1957,5397,221,3400
2609,681,3906,5770,4196,3462,4932,6215,4342,6467,1911,3030
2610,1940,3906,213,1628,657,3208,1959,4115,250,1516,29
2611,1940,3906,5770,5322,3297,5029,1959,1337,4305,1516,29
2612,681,3906,5770,5322,3462,2153,6346,1957,4305,6012,3030
2613,1940,3906,213,1628,3297,3208,4672,1957,5421,221,29
2614,1940,3906,5770,5322,3462,2153,1959,3364,4305,1516,3030
2615,1940,3906,213,1628,3297,5029,1959,1337,4305,5658,29
2616,1940,3906,213,1628,3297,5029,1959,1957,250,221,7019
2617,681,3906,5770,5322,3462,5029,1959,1957,4305,2473,7019
2618,1411,3906,5770,4208,3462,4932,1959,7014,6467,919,1503
2619,1940,3906,213,5322,657,1147,4537,1957,250,221,7019
2620,1940,3906,213,1628,3297,5029,1959,1337,3345,3907,2292
2621,1411,3906,5770,4196,3462,5946,6215,4342,6467,3907,4886
2622,681,3906,213,1628,3462,5029,1959,1337,4305,3907,3030
2623,1940,3906,213,5322,1794,1147,1959,1957,4305,5776,7019
2624,1940,3906,5770,4208,3462,5029,4537,1957,4305,221,4248
2625,681,3906,213,5322,657,6418,4537,1957,5397,221,7019
2626,1940,3906,213,1628,3297,3208,1937,1957,4305,221,29
2627,1411,3906,213,5322,657,5029,1937,1957,250,2473,1617
