ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24
2059,557,773,416,224,806,135,740,197,193,193,193,193,193,193,193,108,193,193,193,193,193,193,193,193,193
2060,387,290,583,552,616,196,22,555,334,312,131,312,323,720,53,720,309,505,131,131,385,131,131,131,131
2061,347,347,36,27,439,322,211,264,36,723,36,58,36,95,36,36,36,95,36,36,36,36,36,36,36
2062,347,347,63,203,395,327,555,390,253,390,285,94,390,142,390,390,192,390,253,253,390,390,253,390,253
2063,347,347,341,341,188,256,36,395,303,148,148,148,148,148,148,692,148,148,148,149,149,149,149,149,149
2064,347,347,136,321,41,754,271,77,9,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
2065,140,103,417,89,247,610,111,129,71,119,31,71,31,31,71,71,71,71,71,71,71,71,71,71,71
2066,347,347,351,283,341,365,242,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368
2067,347,38,127,261,771,651,150,87,253,127,127,127,127,127,127,127,127,127,19,71,71,19,127,71,127
2068,234,303,256,345,692,83,23,334,149,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
2069,347,347,77,121,491,237,64,641,77,98,289,282,77,77,77,77,77,77,77,77,77,77,77,77,77
2070,250,615,759,310,714,654,232,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
2071,347,206,83,86,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
2072,347,347,80,261,261,163,676,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
2073,347,245,800,96,508,806,356,194,230,560,647,794,618,660,548,36,809,548,477,477,321,321,434,321,794
2074,347,8,309,142,352,223,6,132,79,339,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309
2075,347,347,40,345,560,263,347,200,308,381,379,270,270,270,270,270,270,30,30,390,30,30,270,30,325
2076,347,368,377,350,21,53,399,402,13,402,160,399,399,109,109,160,126,109,109,251,152,399,399,399,160
2077,347,38,347,118,155,274,373,14,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
2078,109,34,338,794,416,798,222,399,400,400,109,109,109,109,388,109,316,388,109,59,109,59,109,403,109
2079,347,245,261,66,363,374,22,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2080,347,347,261,261,261,44,36,583,765,195,548,188,218,218,153,189,189,189,189,189,395,391,189,189,218
2081,347,347,477,357,64,156,387,337,389,54,10,64,64,64,64,64,64,64,64,64,64,64,64,64,64
2082,345,3,608,197,20,391,108,235,184,118,3,118,156,118,118,118,118,118,118,118,118,118,118,118,118
2083,347,347,368,261,261,523,219,219,0,237,237,237,237,109,93,109,109,109,109,109,109,109,109,109,109
2084,347,347,261,359,7,80,384,164,360,174,339,385,28,131,65,131,131,174,131,131,131,58,131,131,130
2085,221,6,600,446,318,633,371,137,92,124,158,158,171,92,92,92,92,92,92,92,92,92,92,92,282
2086,347,347,357,113,310,547,169,274,70,70,140,49,104,285,109,310,104,108,377,285,108,285,264,285,377
2087,140,129,181,390,22,84,252,215,155,272,383,262,262,383,24,369,101,101,129,21,129,129,129,129,240
2088,86,59,196,297,8,153,45,734,3,685,3,456,283,283,283,283,115,115,115,115,115,115,115,115,115
2089,666,788,168,582,548,161,308,196,346,319,319,319,319,308,207,319,319,251,251,251,251,251,319,251,251
2090,347,368,237,393,22,610,393,246,343,151,313,221,313,69,234,313,328,69,69,69,163,313,74,328,313
2091,347,66,173,283,799,618,790,354,173,167,176,155,173,173,352,173,173,173,173,173,173,173,173,173,173
2092,335,113,747,113,111,318,30,207,80,78,80,21,113,21,21,50,21,50,80,254,80,113,80,80,21
2093,347,347,36,222,365,4,259,335,13,305,89,403,89,5,403,403,59,159,59,123,41,133,41,41,41
2094,273,273,345,758,24,84,395,273,177,134,572,273,203,607,273,273,273,273,342,273,572,572,342,342,273
2095,347,368,356,19,277,214,217,324,278,154,124,153,153,153,153,153,153,153,153,153,153,153,153,153,153
2096,697,382,257,570,620,66,145,380,72,336,345,345,345,345,345,345,345,345,72,345,72,72,345,72,345
2097,347,347,261,70,261,183,214,285,62,253,62,62,62,9,9,9,154,9,9,9,9,9,9,9,9
2098,309,432,42,29,259,97,335,308,313,81,84,361,392,353,104,198,104,104,374,374,374,374,374,374,31
2099,165,78,322,563,562,576,274,388,3,41,99,296,296,159,159,159,159,159,245,159,159,206,159,159,159
2100,761,222,345,80,416,297,35,314,329,329,203,342,257,257,53,257,257,257,257,257,257,257,257,257,257
2101,603,347,666,346,213,542,66,361,385,361,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385
2102,384,237,664,237,99,272,197,11,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
2103,347,347,368,368,80,150,111,12,157,174,312,148,147,237,187,148,148,148,237,148,148,148,231,148,148
2104,358,298,92,346,139,31,308,306,375,91,149,208,148,208,263,263,263,263,263,263,263,263,255,263,263
2105,347,347,261,261,261,102,209,274,307,307,322,388,274,274,274,388,274,274,274,274,274,274,274,274,274
2106,53,275,449,33,77,676,743,384,131,312,312,182,182,312,312,312,312,312,312,312,312,312,312,312,312
2107,347,347,80,102,358,389,614,214,347,166,20,20,166,20,147,147,147,147,147,147,396,147,147,472,147
2108,347,347,675,166,159,234,224,35,220,334,334,41,179,245,334,245,245,245,245,245,245,245,245,245,245
2109,347,347,261,261,261,777,85,197,197,193,31,197,197,197,306,740,197,31,373,306,31,31,197,31,31
2110,321,648,310,6,171,336,85,320,276,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397
2111,347,235,677,215,706,206,722,691,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216
2112,347,245,162,129,211,115,347,162,70,131,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162
2113,735,735,402,386,386,33,16,516,678,394,16,114,16,16,16,114,338,114,16,338,114,114,16,382,382
2114,810,521,583,6,416,165,263,314,241,263,251,281,251,41,41,41,41,41,41,41,41,41,41,41,41
2115,427,492,264,257,234,610,156,190,84,84,187,187,90,187,187,190,318,190,190,190,190,59,323,237,0
2116,347,347,152,28,375,445,255,80,147,68,268,334,255,152,34,188,188,188,188,188,255,188,188,152,255
2117,232,293,269,231,588,401,173,122,153,126,153,107,153,305,305,305,305,305,305,305,305,305,305,305,402
2118,347,347,88,28,100,801,607,390,372,140,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2119,347,347,160,118,126,662,125,400,206,129,37,37,297,327,37,294,37,327,327,297,323,285,327,285,327
2120,347,351,528,245,580,656,280,208,157,75,301,260,301,223,312,53,381,361,182,182,314,312,102,275,381
2121,347,261,385,86,679,30,334,303,297,385,385,131,28,385,385,385,385,385,385,385,385,385,385,385,385
2122,377,361,509,137,101,173,202,41,256,319,256,361,281,140,361,361,23,23,23,361,301,361,361,361,361
2123,347,347,159,28,381,201,166,253,1,233,369,369,233,233,233,233,233,233,233,233,233,233,233,233,233
2124,347,347,370,311,223,245,101,37,158,158,280,280,158,158,158,158,158,158,158,158,158,158,158,158,158
2125,347,347,261,261,261,664,421,196,376,41,345,126,44,305,305,336,305,354,305,305,305,305,305,336,305
2126,347,398,52,365,550,706,220,28,237,96,28,88,208,28,28,28,28,28,28,28,28,28,28,28,28
2127,347,353,157,105,26,169,129,102,53,339,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
2128,347,261,78,90,222,19,44,222,13,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222
2129,347,347,36,106,346,342,312,194,100,213,362,78,78,78,213,78,78,78,78,78,78,78,78,78,78
2130,347,140,469,113,485,289,77,151,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
2131,347,347,368,261,184,778,789,110,110,110,110,110,545,110,110,759,110,110,110,110,110,759,110,110,110
2132,633,115,577,776,736,319,115,177,19,213,213,115,143,115,115,115,115,143,115,143,115,115,115,115,115
2133,127,452,472,229,728,663,140,78,21,259,80,254,80,80,80,80,80,80,113,113,80,595,254,595,21
2134,347,8,26,267,387,129,38,38,276,320,38,38,154,38,154,38,38,38,172,74,74,38,85,38,38
2135,347,347,130,368,158,400,525,4,157,285,329,356,356,356,53,356,356,356,356,314,356,356,356,356,356
2136,685,423,789,297,26,711,292,353,268,71,112,14,14,370,14,223,339,339,370,136,136,136,136,136,96
2137,216,110,675,638,512,691,798,230,110,110,110,110,211,110,211,110,211,110,110,110,68,110,110,110,110
2138,347,347,262,317,603,427,345,126,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317
2139,347,347,261,261,261,131,583,143,143,373,218,143,143,143,143,143,143,143,143,143,143,143,143,143,143
2140,347,347,80,261,261,241,352,740,28,60,60,261,216,310,163,313,313,269,313,313,310,313,269,312,164
2141,347,347,100,104,205,241,237,256,334,256,334,256,256,256,256,256,256,256,256,256,256,256,256,256,256
2142,347,347,199,28,167,496,234,262,215,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
2143,347,347,261,261,261,328,195,222,94,94,87,356,356,356,356,356,356,729,356,729,356,729,99,729,356
2144,643,331,197,675,185,778,50,155,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354
2145,98,344,610,103,413,526,266,124,210,401,326,344,344,344,370,344,210,344,344,370,344,344,344,344,344
2146,347,9,446,330,362,570,259,259,259,376,66,393,133,393,376,393,376,376,376,376,376,376,133,376,376
2147,347,347,305,567,62,553,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
2148,328,641,72,472,353,762,434,194,321,86,321,609,496,805,683,674,763,478,634,572,634,634,634,634,634
2149,347,368,354,283,221,644,26,326,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354
2150,347,347,261,261,103,354,21,361,301,301,161,103,103,103,103,103,103,103,103,103,103,103,103,103,103
2151,408,121,335,66,697,207,88,362,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329
2152,347,283,445,343,14,224,377,116,248,379,272,379,366,366,366,105,366,366,105,366,366,366,366,366,366
2153,347,140,84,133,625,498,206,179,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
2154,454,620,788,69,184,660,399,319,399,319,361,148,182,44,310,136,388,274,116,358,116,274,278,229,116
2155,347,263,364,145,107,30,794,192,353,327,109,328,109,310,109,109,109,109,109,109,109,109,109,109,109
2156,347,347,66,27,4,495,370,215,253,370,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374
2157,347,347,629,35,293,395,347,330,12,208,208,223,395,395,223,223,223,223,223,223,223,223,223,223,223
2158,245,115,393,149,232,130,245,245,166,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245
2159,190,158,540,204,68,495,355,61,320,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
2160,414,320,380,447,249,202,187,24,405,190,184,184,187,184,184,184,184,121,184,184,375,184,195,184,184
2161,347,347,261,261,261,624,382,306,161,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
2162,405,793,620,568,148,654,285,31,6,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
2163,196,25,397,691,264,11,530,246,535,180,530,180,313,332,204,74,189,189,189,189,74,215,69,189,234
2164,347,347,341,203,100,807,299,336,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,347,347,11,261,184,662,185,197,197,197,197,220,197,142,142,142,142,142,142,142,142,142,142,142,142
2166,140,371,170,259,143,62,111,262,371,371,371,337,371,106,371,371,371,371,371,371,371,371,371,371,371
2167,347,347,261,261,261,747,248,89,320,290,109,5,109,109,109,109,109,109,109,109,109,109,109,109,109
2168,282,19,288,0,40,289,153,85,209,359,154,154,343,359,359,359,359,359,359,359,359,359,359,359,359
2169,534,186,271,285,80,791,130,354,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186
2170,347,62,676,137,775,106,26,387,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224
2171,347,8,357,38,310,360,714,310,237,146,19,190,59,237,190,190,190,190,59,237,237,59,237,237,237
2172,347,245,332,389,371,184,371,64,215,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
2173,347,106,37,37,705,543,66,181,355,126,355,288,288,288,288,37,288,288,37,37,288,288,37,288,37
2174,347,261,110,31,9,78,260,79,377,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372
2175,347,58,19,171,389,476,106,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
2176,34,1,86,35,490,650,315,108,233,233,369,84,323,323,284,284,284,46,323,284,46,284,284,284,284
2177,347,347,27,7,100,726,667,479,692,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2178,38,206,687,35,154,17,55,343,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
2179,248,54,54,202,208,383,64,1,1,138,186,240,240,240,240,240,240,240,240,240,240,240,240,240,240
2180,347,347,192,46,368,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
2181,347,149,318,225,100,605,678,229,313,286,284,313,338,284,284,253,284,284,284,284,284,284,284,284,284
2182,600,139,105,259,309,197,347,100,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
2183,347,245,502,365,132,529,359,311,311,343,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2184,140,100,170,323,133,92,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388
2185,356,20,74,660,654,140,106,131,264,174,28,206,206,360,206,309,32,621,309,502,20,621,621,621,621
2186,347,347,216,270,231,171,28,443,134,177,510,177,100,177,100,127,127,127,177,177,231,100,100,100,127
2187,347,347,66,69,348,17,106,111,234,389,401,348,240,348,348,348,348,348,348,348,348,348,348,348,348
2188,347,347,19,359,261,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
2189,347,347,184,261,80,390,110,592,110,755,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
2190,154,64,463,64,32,312,374,368,64,64,64,171,64,64,64,64,64,64,64,64,64,64,64,64,64
2191,124,188,385,57,266,666,632,763,253,111,111,366,366,358,358,366,68,366,366,253,358,358,779,779,234
2192,347,273,40,351,53,789,511,405,166,79,79,224,224,142,142,253,10,10,358,189,247,189,129,189,247
2193,543,3,583,726,245,276,126,155,276,153,348,397,85,348,348,348,348,348,348,348,172,348,348,348,348
2194,347,347,261,67,261,401,245,303,105,32,65,105,31,28,12,384,28,28,28,28,28,28,28,28,28
2195,269,96,221,808,82,96,64,169,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
2196,347,393,189,116,357,554,58,382,620,548,395,83,576,83,83,341,231,231,231,231,249,341,231,231,231
2197,321,260,260,5,498,404,297,169,225,254,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260
2198,748,154,499,311,134,271,293,293,293,293,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380
2199,347,347,203,261,164,406,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2200,347,90,467,33,98,225,382,107,222,181,353,222,183,181,222,222,181,181,181,181,181,181,181,181,181
2201,113,89,37,449,273,732,124,369,369,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
2202,582,613,458,362,584,240,271,285,285,285,116,158,141,141,313,313,313,313,313,313,313,313,313,313,313
2203,207,201,246,98,26,46,382,14,382,351,351,35,238,238,238,238,238,238,238,238,238,238,238,238,238
2204,347,347,368,359,261,433,328,179,179,334,179,187,170,179,275,179,170,179,179,179,179,179,179,179,179
2205,347,264,574,125,790,406,197,377,106,106,106,106,292,170,170,170,170,170,170,170,170,170,170,170,170
2206,347,347,769,338,155,718,401,118,289,289,25,33,55,55,55,55,55,55,55,55,363,55,25,55,55
2207,342,17,298,370,278,113,136,87,313,192,313,229,229,192,284,18,338,284,284,284,284,284,45,284,18
2208,8,699,682,403,75,213,133,126,393,355,403,345,403,403,403,403,403,403,403,403,403,403,403,403,403
2209,347,347,261,261,261,192,255,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
2210,347,347,106,37,46,292,42,385,360,274,65,360,396,28,28,28,28,28,28,28,28,28,28,28,28
2211,347,347,261,261,261,618,253,105,388,379,279,370,360,132,65,360,360,360,360,360,360,360,360,360,360
2212,347,347,527,375,485,77,1,322,274,206,121,403,403,89,403,403,111,53,41,53,53,53,53,89,53
2213,55,724,231,570,378,667,361,361,256,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361
2214,347,347,579,368,186,168,163,331,163,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186
2215,347,347,63,38,22,10,205,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2216,347,347,368,261,80,762,726,632,581,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175
2217,634,753,735,289,472,622,179,206,106,106,129,34,34,106,106,106,106,106,106,106,106,106,106,106,106
2218,347,347,261,261,261,285,29,245,106,388,347,388,70,388,43,70,32,388,388,365,388,388,388,388,388
2219,347,347,84,90,189,656,409,127,390,567,390,143,100,127,760,127,760,127,127,127,115,127,127,100,100
2220,347,347,118,354,717,630,718,204,17,204,298,300,298,217,217,217,217,217,217,217,138,138,217,217,38
2221,347,347,152,363,365,250,255,187,6,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290
2222,273,52,278,354,79,423,158,371,377,79,360,360,79,79,79,79,79,79,79,79,79,79,79,79,79
2223,347,327,366,296,467,93,326,326,326,326,262,262,326,326,326,326,326,326,326,326,326,326,326,326,326
2224,347,347,368,261,261,78,774,334,312,170,187,295,366,188,188,188,384,384,384,384,384,384,384,384,384
2225,153,259,170,181,691,309,23,362,91,78,91,346,346,208,346,346,346,346,346,346,346,346,346,346,346
2226,273,206,7,206,126,626,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
2227,638,179,53,337,78,184,92,348,92,92,92,101,92,92,92,92,92,92,92,92,24,92,24,24,24
2228,347,347,184,359,261,176,640,107,284,221,158,158,158,158,158,158,158,158,158,158,158,158,158,158,21
2229,668,256,250,468,553,9,375,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348
2230,179,620,337,572,196,259,259,259,126,305,376,126,126,126,126,126,126,126,126,126,126,126,126,126,126
2231,347,400,215,356,713,292,383,223,45,106,371,106,106,106,106,106,106,106,106,106,106,106,106,106,106
2232,140,231,1,90,402,28,380,380,380,335,259,380,44,335,380,115,259,310,380,310,380,380,380,355,380
2233,347,347,377,368,22,383,1,124,31,229,290,108,370,247,247,247,247,247,247,247,247,247,247,247,247
2234,347,347,135,38,526,82,346,22,339,102,212,156,156,102,132,156,102,102,102,102,102,102,102,102,102
2235,347,347,64,64,158,380,404,326,326,64,3,3,64,64,278,64,64,64,64,64,64,64,64,64,64
2236,347,347,398,261,261,676,339,303,65,170,170,269,269,269,269,269,269,269,269,269,269,269,269,269,269
2237,347,58,371,196,422,33,185,83,78,73,469,32,375,279,279,279,111,111,70,279,111,111,279,111,111
2238,347,347,281,52,357,267,101,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
2239,553,468,35,134,121,748,237,24,384,404,384,220,220,220,220,220,220,220,220,220,220,220,220,220,220
2240,347,347,261,261,261,187,240,271,69,266,388,69,69,388,69,69,69,69,69,69,69,69,69,69,69
2241,347,347,343,285,362,757,53,283,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362
2242,35,404,216,98,382,213,303,121,594,788,576,550,741,728,728,680,342,342,342,342,121,342,134,134,342
2243,14,612,7,234,168,392,130,347,111,306,341,306,121,306,184,140,140,121,166,184,40,121,190,121,212
2244,347,347,80,46,251,549,29,6,6,297,6,256,295,6,379,290,188,188,188,170,179,290,278,179,179
2245,347,347,134,244,134,318,19,258,134,342,572,139,342,273,134,134,139,342,139,342,569,569,572,134,569
2246,347,347,261,261,261,58,179,308,308,308,308,388,382,248,248,248,248,248,248,248,248,248,248,248,248
2247,377,657,428,469,600,115,377,466,25,55,25,711,377,377,377,377,377,750,377,377,711,377,593,377,750
2248,347,273,521,371,371,708,111,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313
2249,256,245,130,53,779,148,40,572,550,550,581,189,11,84,576,134,390,390,321,576,247,128,16,247,576
2250,347,347,261,261,261,208,20,68,93,210,404,404,6,24,24,24,24,24,24,24,24,24,24,24,24
2251,347,55,175,143,55,234,374,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253
2252,102,693,671,570,496,0,108,55,153,299,299,299,299,234,299,299,299,299,299,299,299,299,299,299,299
2253,273,34,357,90,380,406,168,293,293,293,293,293,293,293,293,293,293,293,293,380,293,380,293,380,380
2254,246,134,385,613,283,270,576,71,231,511,273,139,139,134,134,134,134,100,134,134,134,134,134,134,134
2255,347,347,327,393,753,422,711,678,74,62,217,271,271,138,315,315,315,315,284,315,46,315,315,253,46
2256,347,347,270,261,261,588,335,160,259,624,676,99,99,393,99,99,393,393,393,402,99,333,402,333,99
2257,347,347,66,261,261,157,268,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348
2258,347,347,80,28,204,695,390,312,194,148,194,384,194,194,194,194,194,194,194,194,194,194,194,194,194
2259,347,347,261,261,261,162,147,245,162,339,339,339,297,339,339,339,339,339,339,339,339,339,339,339,339
2260,347,347,376,261,261,562,280,405,745,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,224
2261,347,166,209,86,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209
2262,249,783,429,571,517,193,121,35,594,656,203,203,139,139,177,139,139,177,177,273,273,273,273,273,177
2263,250,74,245,49,239,157,220,800,84,323,84,84,334,132,323,187,187,187,187,187,187,187,187,187,187
2264,347,347,261,359,352,499,177,177,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2265,139,540,536,345,219,156,126,266,305,305,159,305,219,403,403,159,403,632,403,403,196,403,159,183,569
2266,347,347,368,261,100,571,388,285,276,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320
2267,78,170,285,145,569,145,380,219,137,76,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
2268,347,347,261,261,261,687,515,448,792,792,792,478,194,503,671,194,417,775,671,803,671,671,803,671,803
2269,730,643,697,346,715,499,752,581,321,548,143,177,177,177,177,177,177,177,177,177,177,177,177,177,177
2270,177,234,340,547,145,280,273,177,36,177,86,177,177,177,177,177,177,177,177,177,177,177,177,100,177
2271,347,347,80,52,80,666,118,336,229,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233
2272,347,347,241,325,334,126,60,159,135,421,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
2273,347,347,261,261,261,451,400,534,110,689,68,10,358,10,10,10,10,10,105,10,48,10,105,48,216
2274,347,347,261,261,261,184,44,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361
2275,347,365,293,118,179,217,332,298,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
2276,347,38,203,140,807,203,263,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203
2277,347,347,261,261,261,421,339,399,41,4,41,241,257,241,218,218,241,241,241,241,241,241,241,241,241
2278,347,347,361,28,453,32,179,301,59,182,361,361,361,161,301,361,361,361,361,361,318,318,361,70,70
2279,347,347,323,241,416,513,474,211,786,809,214,364,364,364,211,364,211,364,364,364,211,211,132,132,211
2280,447,387,309,303,340,71,145,168,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
2281,347,347,118,102,327,771,162,245,306,35,70,168,93,297,297,297,147,147,297,297,297,147,4,4,4
2282,347,261,185,341,341,363,236,195,323,20,84,323,195,195,195,195,195,195,195,195,195,195,195,195,195
2283,514,347,637,638,638,693,92,96,166,268,268,287,250,250,250,250,555,289,289,250,250,250,250,250,250
2284,548,289,307,431,179,572,476,109,109,160,109,377,402,109,109,109,109,109,109,109,109,109,109,109,109
2285,391,139,759,340,724,228,339,360,102,6,339,306,339,260,112,306,306,306,306,306,306,306,306,306,86
2286,777,264,653,68,711,382,72,168,380,380,380,66,66,66,66,66,66,66,66,66,66,66,66,66,66
2287,347,347,197,171,79,390,65,264,793,31,96,142,286,32,188,96,309,197,309,96,142,309,197,197,197
2288,38,506,321,321,293,26,115,548,390,321,321,321,321,321,321,321,321,321,321,36,321,321,321,321,321
2289,347,347,261,261,261,548,165,100,35,35,35,144,4,190,190,190,144,190,339,93,93,339,93,93,93
2290,347,261,100,391,100,49,692,139,139,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2291,78,498,375,98,145,98,256,248,35,35,6,195,197,207,115,218,116,121,116,121,187,274,116,187,116
2292,668,264,88,213,747,209,340,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221
2293,347,347,368,261,261,811,556,722,722,579,579,230,230,780,230,230,128,128,128,128,128,230,460,128,128
2294,347,347,323,46,368,663,745,745,20,205,20,786,205,211,205,211,786,786,205,211,32,211,205,205,205
2295,347,347,319,367,102,521,54,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328
2296,347,185,30,185,340,455,364,501,224,224,185,185,185,185,11,11,11,185,185,185,185,185,185,185,185
2297,600,345,196,747,136,222,10,394,394,709,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394
2298,34,208,783,267,93,347,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208
2299,129,90,126,605,756,668,326,176,285,33,33,326,106,106,285,106,285,285,285,285,285,285,285,285,285
2300,347,19,762,269,732,295,42,303,366,303,26,400,216,303,303,303,303,303,303,303,303,303,303,303,303
2301,347,347,96,383,373,296,233,25,287,287,287,287,287,287,287,287,287,287,73,73,287,287,73,287,287
2302,334,147,366,348,354,231,179,206,380,60,60,219,237,169,169,52,109,109,109,109,109,109,109,109,109
2303,347,398,118,52,278,9,377,363,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
2304,347,298,347,359,49,681,311,38,138,17,397,155,155,155,155,155,155,155,155,155,155,155,155,155,155
2305,338,191,417,314,763,778,690,376,333,345,355,355,355,114,99,99,345,293,296,296,89,296,296,296,296
2306,347,347,261,140,261,246,31,275,374,253,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
2307,523,88,383,129,30,618,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
2308,347,347,27,140,7,50,298,193,193,171,171,64,64,64,64,64,64,64,64,64,64,64,64,64,64
2309,378,754,671,325,372,171,256,106,309,169,169,65,65,65,65,65,65,65,65,65,65,65,65,65,65
2310,578,161,519,433,447,284,29,370,206,162,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
2311,347,347,130,285,204,121,165,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
2312,268,783,335,576,112,805,82,13,107,72,18,333,107,222,107,66,66,66,123,123,66,123,123,123,66
2313,347,347,238,8,193,624,337,171,389,120,389,193,193,193,193,193,193,193,193,193,193,193,193,193,193
2314,685,683,77,714,585,402,244,106,10,284,50,383,383,229,229,229,229,229,229,229,229,229,229,229,229
2315,347,347,63,140,64,105,157,148,251,194,208,294,0,0,0,245,334,245,245,334,245,245,245,245,245
2316,347,347,19,32,323,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2317,347,347,192,368,100,448,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
2318,347,347,86,140,505,107,85,209,17,136,153,153,153,201,461,681,461,461,357,461,783,461,461,461,168
2319,347,347,286,359,261,361,352,298,332,64,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
