ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4
3264,6122,4575,3648,764,2470
3265,1463,3716,3648,5730,2721
3266,1766,3716,3648,734,1495
3267,6122,4575,3648,155,1495
3268,6122,3716,3648,6807,3423
3269,1766,4575,3648,734,3043
3270,1766,3716,3648,734,3043
3271,6122,4575,3648,155,2026
3272,1766,4575,4884,734,3069
3273,6122,4575,3648,224,2470
3274,2169,4575,3648,6807,1195
3275,1766,3716,3648,1782,2603
3276,6122,4575,3648,2226,3151
3277,1766,4575,3648,6807,1474
3278,6122,4575,3648,224,1495
3279,4109,3716,3648,155,5166
3280,6122,4575,3648,155,2470
3281,6122,4575,3648,5730,157
3282,6122,4575,3648,155,1838
3283,1766,3716,3648,1487,2721
3284,1766,6379,3648,1487,2026
3285,4109,3716,3648,155,3480
3286,1766,4575,3648,224,1838
3287,1766,3716,4884,4454,3030
3288,6122,4575,3648,97,2204
3289,2933,4575,1462,224,1838
3290,1766,3716,3648,1487,1925
3291,6122,3716,4884,877,3043
3292,1766,4575,3648,224,1495
3293,4109,4575,3648,155,2088
3294,1766,3716,3648,1487,1252
3295,6122,3716,3648,734,2721
3296,1766,4575,3648,734,2088
3297,6122,4575,3648,2266,3043
3298,1766,3716,3648,5730,2721
3299,1766,3716,4884,4964,6393
3300,6122,4575,3648,224,1495
3301,6122,4575,3648,155,228
3302,1766,3716,3648,2120,157
3303,1766,3716,3648,2120,157
3304,1766,6379,3648,6807,852
3305,6122,4575,3648,3343,2470
3306,1766,3716,3648,734,157
3307,1463,3716,3648,2452,1495
3308,6122,4575,3648,6151,1252
3309,1766,3716,3648,1487,1947
3310,2169,4575,3648,6807,286
3311,6122,4575,3648,224,1838
3312,1766,3716,4884,734,1251
3313,6122,4575,3648,399,6393
3314,6122,3716,3648,877,1006
3315,6122,4575,3648,155,1908
3316,6122,4575,3648,2226,1908
3317,6122,4575,3648,224,1927
3318,6122,3716,3648,734,157
3319,1766,3716,4884,734,3069
3320,1766,3716,3648,734,2721
3321,1766,4575,4884,734,2721
3322,1766,3716,3648,2120,157
3323,6122,4575,3648,734,1251
3324,1766,6379,3648,3980,3043
3325,6122,4575,3648,1782,2643
3326,1766,3716,3648,224,1495
3327,6122,4575,3648,30,228
3328,6122,4575,3648,6807,1495
3329,3462,3716,4884,629,2721
3330,6122,4575,3648,6807,2603
3331,6122,4575,3648,2266,1495
3332,4109,4575,1462,224,1838
3333,2169,4575,3648,6807,1356
3334,6122,4575,3648,155,1478
3335,1766,6379,3648,1487,1252
3336,1766,4575,3648,1487,3069
3337,1766,3716,3648,2226,1252
3338,1766,3716,3648,2120,1252
3339,6388,4575,3648,6807,3480
3340,6122,4575,3648,6807,1908
3341,4109,4575,574,155,120
3342,1766,3716,4884,734,2721
3343,6122,4575,3648,6807,286
3344,6122,4575,3648,5135,1252
3345,1766,3716,3648,2120,3244
3346,1766,3716,3648,2226,1252
3347,6122,4575,3648,155,1908
3348,2169,4575,3648,224,1838
3349,6122,4575,3648,155,2122
3350,5637,6379,3648,3980,752
3351,6122,4575,3648,2226,2088
3352,1766,4575,3648,1782,1252
3353,1766,6379,3648,2226,1252
3354,1766,3716,1462,224,5166
3355,6122,4575,3648,6807,852
3356,6122,4575,3648,1487,1925
3357,1766,3716,3648,1487,1252
3358,6122,3716,3648,629,4426
3359,6122,4575,3648,6807,852
3360,1766,6379,3648,3543,1495
3361,4109,3716,4884,382,505
3362,1766,3716,3648,471,4149
3363,1766,4575,3648,1782,1927
3364,6122,4575,3648,2340,1195
3365,1766,3716,3648,734,2721
3366,1766,3716,3648,1487,1495
3367,6122,4575,3648,224,1908
3368,6122,4575,3648,6807,1356
3369,1766,3716,3648,6151,2721
3370,1766,3716,3648,1487,1495
3371,2169,4575,3648,224,2470
3372,6122,4575,3648,155,1478
3373,1463,3716,3648,877,3043
3374,4109,4575,3648,224,3480
3375,6122,3716,3648,3444,1495
3376,6122,3716,3648,2226,3043
3377,1463,3716,3648,6999,6115
3378,1766,4575,3648,5135,1252
3379,2169,4575,1462,224,5166
3380,6122,3716,3648,1782,1495
3381,1766,4575,3648,5135,2603
3382,6122,3716,3648,877,157
3383,2933,865,1462,155,6617
3384,6122,4575,3648,97,2549
3385,1766,4575,3648,30,1252
3386,6122,4575,3648,6807,6796
3387,1766,3716,3648,734,2721
3388,1463,3716,3648,1487,3480
3389,2933,4575,1462,224,6617
3390,1766,3716,3648,224,1495
3391,1766,3716,3648,2226,2026
3392,1766,3716,3648,2120,1252
3393,1766,3716,3648,6807,1356
3394,6122,3716,3648,224,2470
3395,6122,4575,3648,224,1478
3396,6122,4575,3648,6807,1927
3397,4109,3716,5049,3343,228
3398,2169,4575,3648,6807,1908
3399,6122,4575,3648,155,2470
3400,1766,3716,4884,4706,5427
3401,4109,4575,1462,224,1838
3402,1766,3716,3648,6807,3480
3403,1766,6379,3648,6807,1789
3404,1766,3716,4884,734,2088
3405,1766,4575,3648,6807,852
3406,6122,4575,3648,6807,2122
3407,1766,3716,5236,1487,3480
3408,6122,4575,3648,2352,3043
3409,1766,6379,1462,224,1838
3410,4109,865,1462,224,1813
3411,1463,4575,3648,6807,4426
3412,6122,4575,3648,6807,242
3413,4109,1436,1462,224,6617
3414,1766,4575,3648,3444,6981
3415,1766,3716,4884,5730,505
3416,2933,4575,1462,155,6617
3417,6122,4575,5049,329,2088
3418,6122,4575,3648,6080,2470
3419,6122,4575,3648,6807,1251
3420,1766,4575,3648,1487,2026
3421,6122,4575,3648,329,2406
3422,2169,4575,3648,224,2470
3423,6122,4575,3648,1487,380
3424,6122,3716,3648,30,2721
3425,6122,4575,3648,155,1252
3426,4109,4575,1462,224,3480
3427,1766,3716,4884,4454,4426
3428,6122,4575,3648,3444,4008
3429,1766,3716,4884,224,2721
3430,1766,3716,3648,3343,2721
3431,6122,3716,3648,4454,1251
3432,6122,4575,3648,155,1495
3433,1766,4575,3648,6807,1252
3434,2169,4575,3648,224,3480
3435,1766,4575,3648,2226,1908
3436,1766,3716,3648,1487,1252
3437,1766,3716,4884,734,2721
3438,6122,4575,3648,155,41
3439,5637,3716,3902,4454,6375
3440,4109,4575,1462,224,5166
3441,6122,4575,3648,6807,2470
3442,6122,4575,3648,6807,3480
3443,6122,3716,3648,30,228
3444,6122,4575,3648,155,1495
3445,1766,3716,3648,5135,3480
3446,2933,4575,1462,224,5166
3447,1766,3716,3648,1487,144
3448,1463,4575,3648,1782,41
3449,1463,3716,3648,2226,2088
3450,1766,6379,3648,97,1927
3451,1766,4575,3648,2120,6796
3452,1766,3716,3648,5181,1252
3453,1766,3716,4884,4454,4426
3454,6122,4575,3648,30,2470
3455,1766,4575,3648,2120,157
3456,1463,3716,3648,877,2721
3457,6122,4575,3648,155,1273
3458,6122,3716,4884,3980,1252
3459,6122,4575,3648,6999,3480
3460,6122,4575,3648,155,286
3461,1766,6379,3648,1487,2643
3462,1766,3716,3648,2266,505
3463,6122,4575,3648,155,1927
3464,6122,4575,3648,155,1273
3465,1766,3716,4884,734,505
3466,2169,4575,3648,155,6393
3467,6122,3716,3648,2226,2088
3468,6122,4575,3648,734,1251
3469,6122,4575,3648,155,3244
3470,1766,3716,4884,877,2088
3471,6122,4575,3648,1487,1495
3472,1766,6379,3648,1487,157
3473,1766,4575,3648,2226,1252
3474,6122,4575,3648,2226,1908
3475,6122,4575,3648,5135,157
3476,1766,3716,3648,2120,1252
3477,6122,4575,3648,6807,1838
3478,1766,4575,3648,3444,152
3479,1766,6379,3648,1487,1925
3480,1766,3716,3648,5805,5166
3481,6122,3716,3648,1112,3480
3482,6122,3716,3648,5730,5440
3483,1766,3716,3648,2226,1252
3484,1766,3716,3648,877,2721
3485,1766,6379,3648,4328,152
3486,6122,3716,3648,30,2721
3487,1463,3716,3648,6069,1252
3488,6122,4575,3648,155,6796
3489,1463,3716,4884,734,505
3490,6122,4575,3648,6151,1594
3491,6122,4575,3648,734,2721
3492,6122,4575,3648,155,3480
3493,6122,4575,3648,89,2470
3494,4109,865,1462,224,1838
3495,1766,3716,3648,5135,1252
3496,6122,4575,3648,6999,286
3497,6122,3716,3648,1782,3480
3498,1766,6379,3648,1487,1495
3499,4109,3716,3648,5805,6115
3500,3462,3716,4884,6136,228
3501,6122,3716,3648,734,2088
3502,6122,4575,3648,155,881
3503,1766,3716,4884,734,2470
3504,6122,4575,3648,6999,3480
3505,1463,3716,4884,877,4426
3506,1766,6379,3648,1487,2643
3507,1766,3716,3648,6151,3480
3508,1766,3716,3648,224,2470
3509,1766,6379,3648,1782,2603
3510,6122,4575,3648,6807,2122
3511,1766,3716,4884,3343,228
3512,6122,4575,3648,2226,2088
3513,6122,3716,3648,2226,505
3514,2933,865,1462,155,1838
3515,1766,4575,3648,2226,157
3516,6122,4575,3648,155,2470
3517,1463,4575,3648,6999,1478
3518,2169,4575,3648,155,2470
3519,6122,3716,3648,1487,2721
3520,6122,4575,3648,6080,6796
3521,1766,4575,3648,1487,2470
3522,2169,4575,1462,155,2470
3523,1463,3716,5236,224,1838
3524,6122,4575,3648,155,286
3525,6122,4575,3648,1487,1927
3526,6122,4575,3648,734,2088
3527,1766,3716,3648,2120,157
3528,6122,4575,3648,224,1273
3529,1463,3716,3648,30,505
3530,1766,4575,3648,5135,2603
3531,2169,4575,3648,2501,2470
3532,2169,4575,574,224,1838
3533,6122,4575,3648,2226,2395
3534,2169,4575,3648,6807,3284
3535,1766,6379,3648,1782,3480
3536,2169,4575,1462,155,3480
3537,6122,3716,3648,2226,3151
3538,6122,4575,3648,6922,3244
3539,6122,4575,3648,5135,1908
3540,3462,3716,4884,734,2721
3541,1766,3716,3648,2120,144
3542,2169,3716,3648,734,2470
3543,2169,4575,3648,224,2470
3544,1766,6379,3648,6151,2603
3545,1766,3716,3648,224,1495
3546,6122,4575,3648,224,2470
3547,1766,3716,3648,1487,3480
3548,4109,3716,3648,155,5440
3549,1766,3716,3648,2120,157
3550,6122,4575,3648,2266,3244
3551,1766,3716,4884,5730,4426
3552,1766,3716,3648,734,157
3553,6122,4575,3648,6807,4008
3554,6122,4575,3648,6999,3480
3555,1766,4575,3648,155,6113
3556,6122,4575,3648,2226,505
3557,6122,4575,3648,6807,4177
3558,1766,3716,3648,734,2470
3559,2933,4575,1462,155,6617
3560,1766,3716,3648,6807,6796
3561,6122,4575,3648,6922,789
3562,1766,3716,4884,734,402
3563,6122,4575,3648,877,2721
3564,2169,4575,3648,155,1986
3565,6122,4575,3648,6069,6796
3566,1463,3716,4884,629,4426
3567,1463,3716,4884,4454,2470
3568,1766,3716,3648,30,228
3569,6122,4575,3648,6807,6981
3570,6122,4575,3648,6807,2122
3571,6122,3716,3648,734,1495
3572,1766,3716,3648,3444,1252
3573,1766,3716,3648,5135,6796
3574,6122,4575,3648,6807,1789
3575,1463,4575,3648,224,5440
3576,1766,3716,3648,2501,152
3577,1766,6379,3648,3444,152
3578,6388,865,1462,224,1838
3579,6122,3716,3648,734,157
3580,1766,3716,4884,734,4426
3581,6122,4575,3648,2120,157
3582,1766,3716,3648,2120,505
3583,1766,3716,3648,2120,3069
3584,1766,3716,3648,3343,2721
3585,3462,3716,4884,734,1251
3586,2169,4575,3648,224,1908
3587,6122,4575,3648,4454,2721
3588,6122,4575,3648,224,5440
3589,6122,3716,4884,734,157
3590,1463,3716,3648,734,505
3591,1766,3716,3648,4964,6796
3592,1766,1436,3648,224,1838
3593,1766,6379,3648,2226,1252
3594,6122,3716,3648,2452,6743
3595,1766,3716,3648,1782,1478
3596,6122,4575,3648,734,1251
3597,6122,4575,3648,155,789
3598,1463,3716,3648,2266,1594
3599,6122,4575,3648,1782,3464
3600,1766,3716,4884,734,505
3601,6122,3716,4884,734,505
3602,1766,6379,5236,224,3097
3603,2169,4575,1462,155,1838
3604,2169,4575,3648,155,1195
3605,6122,4575,3648,224,5166
3606,6122,4575,3648,2226,2395
3607,1766,6379,1462,2501,2721
3608,6122,4575,3648,155,7010
3609,6122,4575,3648,224,1838
3610,1766,4575,3648,5181,2721
3611,1766,3716,4884,734,1251
3612,1766,3716,3648,734,157
3613,6122,4575,3648,155,2470
3614,6122,4575,3648,2226,1252
3615,6122,4575,3648,224,1195
3616,2169,4575,3648,155,1789
3617,6122,4575,3648,155,286
3618,6122,4575,3648,6999,6115
3619,1766,6379,3648,6151,752
3620,1766,3716,3648,5135,152
3621,1766,6379,3648,2226,1252
3622,6122,4575,3648,2226,157
3623,6122,4575,3648,6807,1356
3624,1766,6379,3648,2226,1252
3625,3462,3716,4884,734,228
3626,1766,3716,3648,6151,152
3627,1766,6379,3648,2226,1252
3628,1766,3716,3648,734,3030
3629,1766,6379,3648,97,2470
3630,1766,3716,3648,734,1252
3631,6122,4575,3648,6807,3045
3632,4109,1436,1462,224,1838
3633,6122,4575,3648,6807,1495
3634,1766,6379,3648,224,2470
3635,1766,3716,3648,734,157
3636,1766,4575,3648,6807,1927
3637,6122,3716,3648,764,2470
3638,6122,3716,3648,6999,1356
3639,1766,6379,3648,5135,1252
3640,1766,3716,3648,155,1252
3641,6122,4575,3648,2226,157
3642,1463,3716,3648,6999,1478
3643,1766,3716,3648,3444,1049
3644,2933,865,1462,155,6617
3645,1766,3716,4884,734,3043
3646,6122,3716,4884,3343,2470
3647,1766,6379,3648,4328,6796
3648,1766,4575,3648,6069,4904
3649,1766,3716,3648,2226,3469
3650,6122,4575,3648,6922,1927
3651,1766,3716,3648,2120,157
3652,6122,4575,3648,155,2584
3653,6122,4575,3648,1487,2088
3654,6122,3716,3648,1487,1252
3655,1463,3716,3648,2226,2721
3656,1766,3716,3648,2226,1252
3657,1766,3716,3648,2120,6796
3658,1766,6379,3648,1487,2026
3659,1766,3716,3648,30,1495
3660,1766,3716,3648,4454,4426
3661,6122,4575,3648,224,2470
3662,6122,3716,3648,5920,1908
3663,6122,4575,3648,224,1495
3664,2169,4575,3648,6807,2204
3665,2933,4575,3648,382,3244
3666,6122,3716,3648,224,2470
3667,1766,6379,3648,3444,2603
3668,1766,6379,3648,1487,3480
3669,6122,4575,1462,155,1838
3670,6122,4575,3648,2226,6796
3671,6122,3716,3648,30,1529
3672,1463,3716,3648,1487,2643
3673,1766,3716,4884,734,3030
3674,6122,4575,3648,6999,1838
3675,2169,6379,3648,3980,2026
3676,4109,4575,1462,224,5166
3677,1766,6379,3648,4328,152
3678,6122,4575,3648,2226,505
3679,4109,3716,1462,224,1273
3680,6122,4575,3648,155,6115
3681,1766,4575,3648,3444,2643
3682,6122,3716,4884,4454,3030
3683,6122,4575,3648,224,1908
3684,6122,3716,3648,4964,157
3685,4109,3716,3648,224,5166
3686,2169,4575,3648,155,1908
3687,2169,4575,3648,155,1495
3688,1463,3716,5236,155,152
3689,1463,4575,1462,224,1838
3690,6122,4575,3648,6807,2204
3691,6122,4575,3648,2226,1872
3692,1766,3716,4884,5755,4426
3693,1766,4575,3648,224,1495
3694,6122,4575,1462,224,1838
3695,6122,4575,3648,877,3043
3696,6388,4575,3648,6807,3423
3697,1463,3716,4884,5730,505
3698,1766,4575,3648,734,1947
3699,1766,3716,4884,5755,157
3700,6122,4575,3648,2226,2088
3701,6122,4575,3648,224,5166
3702,2169,4575,3648,155,1908
3703,1463,3716,3648,155,1908
3704,1766,4575,3648,6151,2643
3705,1766,4575,3648,1782,2603
3706,6122,4575,3648,155,3480
3707,1766,6379,3648,734,2721
3708,6122,4575,1462,224,1838
3709,2169,4575,3648,155,1789
3710,1766,4575,3648,734,2721
3711,1766,4575,3648,155,2139
3712,1766,3716,3648,734,1251
3713,6122,4575,5236,1487,1049
3714,4109,4575,3648,224,1838
3715,6122,4575,3648,877,2721
3716,4109,4575,3648,382,1838
3717,6122,4575,3648,224,5440
3718,6122,4575,3648,5135,505
3719,1766,3716,3648,1487,1252
3720,1766,6379,1462,224,1838
3721,6122,4575,3648,155,3480
3722,1766,3716,3648,734,2470
3723,1766,3716,4884,629,4426
3724,1766,3716,3648,1487,2026
3725,1766,3716,3648,5135,2603
3726,1766,6379,3648,1487,3469
3727,1766,3716,4884,734,402
3728,1766,3716,4884,734,2721
3729,2169,4575,3648,2452,1495
3730,1766,3716,3648,471,3480
3731,6122,4575,3648,6807,1925
3732,6122,4575,3648,155,6796
3733,6122,4575,3648,6807,1789
3734,1766,6379,3648,2226,1252
3735,6122,3716,3648,1782,1495
3736,6122,4575,3648,6807,286
3737,1766,3716,3648,1782,3480
3738,4109,4575,1462,155,5440
3739,1463,3716,5236,1487,2026
3740,1766,3716,3648,2120,157
3741,6122,3716,3648,6999,2470
3742,6122,4575,3648,734,2088
3743,1766,4575,3648,6807,1908
3744,6122,4575,3648,224,2470
3745,6122,4575,3648,3444,3043
3746,6122,4575,3648,2226,1908
3747,6122,4575,3648,6807,2122
3748,6122,4575,3648,6807,2122
3749,6122,6379,3648,3444,6981
3750,6122,3716,3648,734,2721
3751,1766,3716,5236,224,3480
3752,3278,3716,5236,3439,4118
3753,1766,3716,5669,399,6796
3754,6122,4575,3648,97,1927
3755,6122,4575,3648,1487,1495
3756,1766,6379,3648,1487,3480
3757,6122,4575,3648,2226,2026
3758,6122,4575,3648,2226,144
3759,6122,4575,5236,6999,3480
3760,4109,865,1462,224,3480
3761,1766,4575,3648,3444,1908
3762,6122,6379,3648,471,1195
3763,6122,4575,3648,155,286
3764,2169,4575,3648,155,2584
3765,1766,3716,3648,2120,1252
3766,6122,3716,4884,4454,4426
3767,1766,6379,3648,5135,152
3768,6122,4575,5236,224,228
3769,1766,3716,3648,2120,1252
3770,6122,3716,3648,5135,1495
3771,4109,4575,1462,224,120
3772,1766,3716,4884,734,505
3773,1766,3716,3648,6151,1252
3774,6122,4575,3648,6922,6796
3775,1766,3716,3648,3444,5201
3776,1766,3716,3648,734,2470
3777,6122,4575,3648,224,2584
3778,6122,4575,3648,155,3351
3779,6122,3716,3648,734,157
3780,5637,3716,4884,4454,4426
3781,1766,4575,3648,5135,1252
3782,6122,4575,3648,2226,2395
3783,1766,3716,3648,3444,6796
3784,1766,3716,3648,2120,157
3785,6122,4575,1462,155,1789
3786,1766,6379,3648,6807,3045
3787,6122,4575,3648,2120,157
3788,6122,4575,5236,6999,1789
3789,6122,4575,3648,155,1838
3790,1766,3716,4884,4454,2721
3791,1766,3716,3648,6151,402
3792,6122,4575,3648,2226,157
3793,1766,3716,4884,5730,4284
3794,2169,3716,3648,734,2721
3795,1463,3716,3648,2266,157
3796,1766,3716,3648,2501,1495
3797,6122,3716,3648,5730,505
3798,1766,3716,3648,1487,2026
3799,6122,4575,3648,734,3069
3800,1766,3716,3648,877,1908
3801,6122,4575,3648,155,2470
3802,6122,4575,3648,2226,1252
3803,6122,4575,3648,155,3480
3804,1766,4575,3648,877,2721
3805,6122,3716,3648,734,4284
3806,6122,3716,3648,1782,2026
3807,1766,3716,3648,224,1838
3808,6122,4575,3648,2226,2088
3809,2169,4575,3648,4078,1838
3810,1766,6379,3648,1858,2603
3811,1766,4575,3648,3444,2603
3812,1766,6379,3648,224,5166
3813,1766,4575,3648,6807,1252
3814,1766,3716,3648,6151,2470
3815,1463,3716,4884,4706,4426
3816,1766,1436,1462,3343,228
3817,6122,4575,3648,6807,2721
3818,1766,6379,3648,1782,2603
3819,6122,3716,3648,2266,157
3820,6122,4575,3648,155,286
3821,6122,4575,3648,155,3464
3822,1766,3716,3648,2452,1959
3823,6122,4575,3648,1487,2026
3824,6122,4575,3648,5135,41
3825,6122,4575,3648,155,3480
3826,1766,3716,3648,2226,1252
3827,2933,865,1462,155,2420
3828,1766,4575,3648,6807,286
3829,6122,4575,3648,2226,1495
3830,1766,4575,5236,224,3480
3831,1463,3716,4884,2266,505
3832,6122,4575,3648,6807,1356
3833,6122,4575,3648,155,2088
3834,6122,4575,3648,5755,2721
3835,2169,4575,3648,224,1908
3836,2169,4575,1462,155,1838
3837,1766,3716,3648,1487,1252
3838,6122,4575,3648,6807,1478
3839,6122,4575,3648,155,286
3840,1463,3716,3648,3343,4426
3841,6122,4575,3648,155,6393
3842,1766,3716,3648,734,1594
3843,1463,3716,3648,6080,2470
3844,6122,3716,3648,2266,505
3845,4109,3716,4884,877,5166
3846,1766,3716,3648,30,5166
3847,1463,3716,3648,30,228
3848,6122,4575,3648,2226,1252
3849,1766,3716,4884,89,228
3850,2169,4575,1462,155,2420
3851,6122,4575,3648,1782,286
3852,1766,3716,3648,2226,1252
3853,1766,3716,4884,734,1251
3854,6122,3716,3648,4454,2721
3855,6122,4575,3648,155,41
3856,6122,4575,574,155,3480
3857,6122,4575,3648,224,2752
3858,6122,4575,3648,155,1478
3859,4109,1436,1462,224,1838
3860,4109,3716,5049,3020,5166
3861,1766,3716,4884,3343,4426
3862,1463,4575,3648,1487,1495
3863,1766,3716,4884,734,505
3864,6122,4575,3648,2452,1495
3865,1766,3716,3648,2226,157
3866,1766,3716,3648,2501,2470
3867,1766,4575,3648,2226,2603
3868,6122,3716,3648,6999,1495
3869,6122,4575,3648,155,789
3870,1766,3716,3648,224,3480
3871,2933,865,1462,155,6617
3872,1766,3716,3648,2226,1252
3873,6122,4575,3648,3343,4426
3874,1766,3716,3648,734,157
3875,6122,3716,3648,2226,1252
3876,6122,4575,3648,2226,2395
3877,6122,4575,3648,224,6393
3878,6122,3716,4884,5730,505
3879,1463,4575,3648,224,1049
3880,6122,4575,3648,877,2088
3881,1766,3716,4884,471,4149
3882,2933,4575,1462,224,1948
3883,6122,3716,3648,877,3030
3884,6122,4575,3648,6999,1789
3885,1766,3716,3648,5135,1252
3886,6122,4575,3648,6807,1927
3887,1766,3716,4884,5755,752
3888,1463,3716,4884,4454,3030
3889,6122,3716,3648,224,1495
3890,6122,4575,574,224,1478
3891,1463,4575,3648,224,3480
3892,6122,4575,3648,1487,2643
3893,6122,4575,3648,6922,2026
3894,1766,3716,3648,2120,1252
3895,2169,4575,3648,224,5166
3896,6122,4575,3648,6807,3351
3897,2169,4575,3648,155,3922
3898,6122,4575,3648,6999,3480
3899,6122,4575,3648,2120,1252
3900,6122,3716,3648,2266,1908
3901,6122,4575,3648,155,2470
3902,6122,4575,3648,2226,2283
3903,1766,3716,3648,734,505
3904,1766,3716,4884,734,3043
3905,6122,4575,3648,6807,1252
3906,6122,4575,3648,155,1925
3907,6122,4575,3648,4964,6122
3908,4109,4575,1462,1668,1838
3909,2169,4575,1462,3020,4293
3910,6122,4575,3648,155,1838
3911,1463,3716,3648,734,3030
3912,6122,4575,3648,6807,2470
3913,1766,3716,3648,3980,1838
3914,1766,6379,3648,1487,1252
3915,6122,4575,3648,224,1495
3916,6122,4575,3648,5135,2603
3917,1766,3716,3648,734,1252
3918,1766,3716,3648,6151,152
3919,6122,4575,3648,155,3423
3920,6122,4575,3648,1487,2088
3921,1766,3716,3648,734,157
3922,6122,3716,4884,4964,157
3923,1766,6379,3648,3444,152
3924,6122,4575,574,4078,1838
3925,1766,3716,3648,734,1495
3926,2169,4575,3648,6807,3480
3927,6122,4575,3648,224,1838
3928,4109,4575,3648,224,4284
3929,1766,4575,3648,3980,2721
3930,1766,4575,3648,1782,1789
3931,1766,3716,3648,2226,1252
3932,6122,4575,3648,6807,3069
3933,6122,4575,3648,2226,1252
3934,6122,4575,3648,1668,228
3935,6122,4575,3648,6807,2603
3936,1766,3716,4884,5755,4426
3937,1463,4575,3648,6999,3480
3938,6122,4575,3648,6807,1252
3939,6122,4575,3648,155,1838
3940,6122,4575,3648,6807,6981
3941,3462,6781,3902,4454,4426
3942,1766,4575,3648,6807,1495
3943,1766,4575,3648,224,3480
3944,1766,3716,4884,734,157
3945,1766,3716,4884,2120,157
3946,6122,4575,3648,6807,2643
3947,6122,4575,3648,155,3480
3948,1766,4575,3648,3444,1252
3949,4109,865,1462,224,1838
3950,1463,3716,5236,1487,120
3951,6122,3716,4884,877,4426
3952,6122,3716,3648,734,2470
3953,6122,4575,3648,155,5440
3954,1766,6379,3648,6807,41
3955,6122,4575,3648,224,1789
3956,6122,4575,3648,2226,2395
3957,6122,4575,3648,1487,2088
3958,1463,3716,1462,764,1838
3959,6122,3716,3648,6999,3480
3960,1766,3716,3648,734,3030
3961,1766,4575,3648,224,5166
3962,6122,4575,3648,6807,286
3963,6122,4575,3648,2226,1252
3964,1766,4575,3648,224,3480
3965,6122,4575,3648,6807,41
3966,1766,3716,4884,4706,4426
3967,6122,4575,3648,6922,2026
3968,6122,3716,3648,2266,2088
3969,6122,3716,4884,155,5166
3970,1766,3716,4884,734,3030
3971,1766,4575,3648,2226,157
3972,6122,3716,3648,5135,2721
3973,1766,3716,3648,471,2721
3974,6122,4575,3648,155,5440
3975,6122,4575,3648,155,152
3976,6122,3716,3648,6999,3480
3977,6122,4575,3648,734,4426
3978,1463,4575,3648,2226,1252
3979,6122,4575,3648,224,120
3980,6122,3716,3648,5730,1908
3981,2169,4575,3648,155,41
3982,1766,3716,4884,4454,4426
3983,6122,4575,3648,30,2721
3984,6122,4575,3648,6807,4752
3985,1766,6379,3648,89,2721
3986,1766,3716,3648,2120,505
3987,2169,4575,3648,224,1838
3988,1766,6379,3648,2120,1594
3989,6122,3716,3648,877,2721
3990,1766,4575,3648,1782,3480
3991,1766,3716,3648,2501,228
3992,6122,4575,3648,224,3097
3993,6122,3716,3648,764,2470
3994,6122,4575,3648,6807,1252
3995,6122,3716,3648,155,5440
3996,1766,3716,3648,6807,1252
3997,6122,4575,3648,30,2026
3998,1766,6379,3648,6807,6981
3999,6122,4575,3648,6807,2122
4000,6122,4575,3648,1782,1927
4001,1766,3716,3648,6151,1495
4002,6122,4575,3648,2352,2470
4003,1766,3716,840,3343,2470
4004,1766,3716,3648,734,1252
4005,1766,3716,3648,734,3030
4006,1766,3716,3648,30,228
4007,6122,4575,3648,5135,2643
4008,6122,3716,3648,1487,3480
4009,1766,6379,3648,1782,3480
4010,6122,4575,3648,3543,228
4011,6122,4575,5236,224,1478
4012,1463,3716,3648,2501,1925
4013,6122,4575,3648,6807,1927
4014,1766,6379,3648,1487,1927
4015,6122,4575,3648,224,1273
4016,6122,4575,1462,224,5166
4017,2169,4575,3648,399,2470
4018,6122,3716,4884,734,2721
4019,6122,4575,3648,6807,2721
4020,1766,3716,3648,734,2721
4021,1463,4575,3648,6999,1478
4022,1766,3716,3648,734,2721
4023,1766,3716,3648,734,3469
4024,6122,4575,3648,1487,3030
4025,6122,3716,3648,3343,2721
4026,6122,4575,3648,155,1908
4027,6122,4575,3648,2226,1252
4028,5637,3716,4884,734,228
4029,6122,4575,3648,5135,2603
4030,1766,4575,3648,1782,1049
4031,1766,3716,3648,1668,3480
4032,1463,4575,3648,224,1273
4033,1463,4575,3648,5135,1252
4034,6122,4575,3648,6807,4725
4035,6122,4575,3648,382,2470
4036,6122,4575,3648,155,3922
4037,6122,4575,3648,2226,1252
4038,6122,4575,3648,6807,1594
4039,1463,4575,3648,1487,2782
4040,6122,4575,3648,2226,1908
4041,6122,3716,3648,2226,505
4042,6122,4575,3648,1487,3480
4043,6122,4575,3648,1487,163
4044,6122,3716,3648,877,4426
4045,4109,865,1462,155,2247
4046,6122,4575,3648,224,3480
4047,6122,4575,3648,155,3480
4048,1766,3716,3648,6151,1252
4049,1766,6379,3648,224,2470
4050,6122,3716,3648,2266,4426
4051,6122,4575,3648,2226,157
4052,1766,3716,3648,2340,3480
4053,1766,3716,4884,5730,6375
4054,6122,4575,3648,155,3480
4055,6122,4575,3648,6807,6115
4056,1463,3716,3648,224,5166
4057,6122,4575,3648,5730,4426
4058,6122,3716,3648,2226,3423
4059,1463,3716,5049,224,1838
4060,1766,3716,3648,224,1838
4061,6122,4575,3648,6080,3922
4062,6122,4575,3648,155,1495
4063,6122,3716,3648,399,1495
4064,6122,3716,3648,734,3030
4065,1463,3716,4884,5730,505
4066,6122,4575,3648,224,5166
4067,6122,4575,3648,155,5918
