ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25
3690,53,321,197,53,40,35,35,225,225,197,197,197,204,319,319,319,44,299,136,60,60,356,356,285,805,264
3691,53,231,321,321,231,28,215,92,64,384,92,433,92,92,92,92,92,309,92,92,92,92,753,309,411,373
3692,398,102,685,134,134,134,134,134,134,134,134,134,62,62,62,748,748,290,252,398,398,69,562,229,713,190
3693,12,130,232,342,342,379,342,379,72,72,72,327,145,295,379,210,86,657,652,652,652,518,160,713,713,21
3694,12,99,96,338,255,21,131,21,21,169,169,169,394,394,394,394,28,325,197,197,197,197,394,403,403,325
3695,261,95,318,37,37,69,184,184,184,184,184,363,184,184,123,123,184,184,184,184,184,184,184,94,184,184
3696,321,16,61,287,287,287,53,53,53,53,53,53,134,325,494,569,327,327,40,71,740,270,14,809,809,809
3697,53,176,397,348,255,312,0,312,0,312,312,312,312,578,474,385,28,726,322,663,322,724,0,0,724,724
3698,53,347,323,207,108,159,330,159,150,154,742,742,162,329,601,201,329,329,667,165,106,185,31,698,309,353
3699,323,220,197,398,300,379,300,300,9,300,657,657,657,300,300,300,721,721,721,721,657,592,772,117,721,721
3700,261,261,27,352,359,159,359,132,352,271,71,271,271,638,551,551,22,682,682,682,22,261,456,271,271,187
3701,53,321,207,141,82,82,347,82,82,82,385,385,273,704,530,235,760,711,339,313,313,111,39,524,314,524
3702,53,53,368,278,573,435,310,489,435,340,784,678,775,549,464,723,565,565,565,517,517,517,496,218,723,494
3703,261,152,348,324,223,223,663,324,42,42,42,42,42,42,43,43,155,653,782,782,782,756,34,3,34,223
3704,203,61,325,101,87,87,87,87,87,61,141,141,141,20,101,20,20,548,121,217,773,133,592,735,273,273
3705,53,347,347,347,283,283,305,403,403,299,167,167,98,370,106,159,207,745,281,281,433,281,105,280,53,314
3706,261,174,404,174,233,387,391,387,391,159,159,284,284,284,284,126,126,701,635,159,596,234,37,37,159,37
3707,347,347,347,347,12,82,177,804,177,177,177,177,153,153,747,747,303,601,270,601,153,153,487,681,257,234
3708,53,27,367,367,225,383,355,383,596,254,632,557,557,565,565,382,249,336,336,654,381,9,143,357,250,718
3709,80,67,380,336,285,182,371,96,371,371,371,673,58,371,371,371,647,701,701,701,221,221,671,671,671,671
3710,53,53,53,171,344,130,173,364,173,784,249,249,173,173,80,273,691,203,613,757,757,445,382,596,173,173
3711,347,15,270,222,166,337,144,129,40,40,40,177,592,196,806,806,806,806,806,74,592,592,339,547,218,26
3712,347,323,161,161,180,138,154,77,154,436,299,436,552,345,497,161,161,392,392,335,335,196,633,604,77,371
3713,12,53,53,242,310,222,222,604,222,604,701,553,413,413,197,197,273,273,685,685,604,229,776,619,222,730
3714,53,53,26,231,106,58,433,26,401,66,401,178,66,423,337,615,615,560,434,274,242,66,792,43,248,193
3715,261,323,172,140,172,172,172,421,661,36,36,36,297,36,171,171,171,132,628,689,24,507,480,109,507,550
3716,53,174,321,37,108,233,395,395,395,741,575,504,168,186,289,186,219,661,108,601,168,53,575,186,477,168
3717,53,16,61,287,287,287,287,287,287,287,262,262,423,423,125,690,125,217,128,781,269,321,20,20,53,53
3718,347,67,88,337,308,223,335,388,557,88,88,88,88,428,215,215,509,7,603,312,251,95,578,810,561,741
3719,347,130,207,323,150,149,98,98,308,268,642,642,308,308,103,103,97,98,181,181,181,308,308,308,308,308
3720,53,347,380,98,244,190,437,190,190,190,215,215,190,428,401,401,259,401,2,2,259,631,259,541,327,325
3721,261,176,174,352,385,480,179,179,384,241,35,758,241,693,680,680,241,414,414,23,414,241,25,241,459,241
3722,261,368,311,206,229,270,229,270,270,270,382,382,197,382,383,245,245,467,478,784,229,339,271,713,364,719
3723,12,259,313,166,186,186,186,240,186,186,186,259,80,87,597,287,287,123,203,376,806,463,166,65,213,290
3724,53,166,166,84,254,254,206,206,281,499,79,499,775,206,79,187,187,427,65,65,206,647,206,206,206,206
3725,166,80,315,381,381,315,498,524,524,524,779,779,779,466,412,462,462,426,526,252,252,252,654,77,77,180
3726,53,12,166,366,237,24,326,633,631,111,7,326,159,389,383,383,383,383,791,417,25,25,402,262,339,339
3727,203,237,387,249,249,210,189,189,518,518,507,777,437,380,586,131,35,268,229,229,527,643,309,808,466,466
3728,347,323,84,56,287,268,287,268,268,62,62,387,737,737,367,367,278,376,278,601,336,174,5,604,84,84
3729,53,368,251,391,121,218,102,102,102,102,102,102,580,68,273,809,690,800,148,794,507,139,203,280,40,80
3730,34,348,226,193,432,117,426,759,759,759,569,569,138,138,549,549,309,233,233,233,309,309,309,805,620,309
3731,261,53,231,38,321,347,38,347,347,347,347,578,578,632,347,347,347,347,347,347,347,347,347,347,347,347
3732,53,66,242,142,100,402,142,228,205,402,361,361,100,205,418,236,236,139,139,236,211,211,139,139,730,100
3733,261,321,321,210,111,111,391,391,141,51,51,51,478,357,292,292,318,318,318,742,191,51,176,245,119,804
3734,231,171,397,92,371,371,318,371,318,295,295,781,221,221,89,104,104,754,295,562,562,295,562,295,778,174
3735,53,53,52,78,65,373,147,323,644,675,193,193,64,14,14,14,38,274,74,323,323,468,339,323,52,323
3736,53,80,80,37,356,390,182,284,515,284,284,736,459,390,227,714,476,673,259,259,647,758,390,384,390,390
3737,347,166,323,237,312,312,88,88,339,256,512,256,256,224,545,224,224,224,224,224,224,224,78,382,382,224
3738,53,53,353,166,283,565,598,598,283,565,23,23,102,712,764,712,161,712,613,613,613,543,520,79,763,632
3739,53,46,395,366,729,366,729,729,616,729,729,729,729,366,506,22,22,723,637,156,156,156,238,42,238,340
3740,347,347,249,257,40,395,571,683,40,592,40,592,592,592,97,97,115,115,797,797,797,797,335,294,40,294
3741,53,261,231,246,128,128,313,313,579,450,313,450,313,409,622,684,240,496,455,455,455,682,55,313,313,313
3742,53,222,174,381,69,351,139,193,193,804,193,193,193,804,702,187,556,556,362,205,205,205,173,230,375,375
3743,12,347,347,273,260,273,260,60,60,60,714,206,133,133,285,273,416,384,486,225,370,131,6,174,174,672
3744,53,53,52,357,59,62,263,763,763,802,763,125,22,671,186,730,730,730,354,354,763,323,765,354,354,702
3745,53,67,188,67,405,108,42,42,66,66,110,110,6,619,6,718,42,633,582,42,115,799,387,387,42,243
3746,261,53,231,236,69,282,69,34,34,154,139,88,139,11,88,724,724,445,218,218,88,88,88,400,400,298
3747,53,398,400,400,317,79,319,79,79,476,319,685,685,95,619,163,163,730,341,340,257,257,177,177,177,177
3748,53,321,323,274,303,303,9,789,36,433,699,699,575,575,680,407,793,793,763,281,281,1,49,597,481,182
3749,368,131,57,111,19,364,19,19,243,19,19,19,19,19,364,19,19,19,175,247,769,317,7,229,229,229
3750,53,53,323,323,28,170,7,387,387,7,243,34,1,165,165,197,561,165,561,47,346,328,88,58,561,561
3751,53,249,559,101,221,234,234,705,705,705,705,203,543,204,802,511,547,240,443,420,101,31,382,440,662,20
3752,347,135,192,320,320,320,320,320,737,91,91,91,435,351,413,482,482,672,672,110,110,135,135,599,110,697
3753,347,130,161,161,225,161,48,48,48,48,255,346,276,145,66,145,303,325,158,89,680,354,233,74,48,137
3754,53,53,203,71,139,139,59,416,342,416,59,59,59,86,388,81,751,269,269,458,269,297,59,59,59,59
3755,368,80,321,241,194,194,401,401,295,260,295,176,0,0,403,260,260,260,186,401,287,401,73,401,401,401
3756,53,166,387,405,121,0,159,0,783,783,783,121,783,210,104,763,779,153,454,779,156,485,121,18,724,801
3757,261,53,95,66,250,306,381,170,170,568,568,633,170,170,170,217,352,352,170,170,636,352,170,23,23,250
3758,53,53,231,239,155,389,357,389,411,55,55,213,55,389,403,467,590,111,691,285,60,127,389,759,411,111
3759,261,368,359,74,113,102,102,658,375,568,568,695,695,801,586,718,807,507,224,158,409,212,128,707,733,618
3760,53,203,53,53,51,308,615,181,51,51,51,293,661,661,661,308,308,308,5,661,132,798,390,364,364,308
3761,53,347,12,177,177,5,12,26,26,5,5,548,548,717,87,685,685,513,5,5,5,700,692,607,391,170
3762,261,321,332,332,136,136,368,368,370,368,111,111,276,412,368,737,737,209,653,425,69,209,88,88,136,365
3763,53,393,393,63,248,356,356,259,4,4,356,356,356,356,683,683,548,89,222,393,477,356,393,456,456,13
3764,321,393,194,393,194,44,393,44,44,765,405,405,44,229,415,415,44,415,194,728,194,194,765,44,358,44
3765,98,331,171,1,397,174,153,121,340,121,397,397,295,295,541,295,295,340,295,295,295,754,343,55,360,484
3766,53,231,368,286,231,100,287,109,660,596,596,177,364,364,105,14,273,217,217,217,397,803,174,287,287,287
3767,53,323,323,323,34,276,284,339,339,143,339,339,339,55,339,339,339,339,339,339,339,339,339,339,339,339
3768,53,367,7,352,354,58,159,574,574,159,58,612,612,612,105,159,321,708,381,251,347,170,159,159,474,159
3769,12,140,114,93,83,93,326,326,326,326,326,326,504,492,411,411,717,273,527,646,33,33,119,5,549,549
3770,53,368,239,85,347,14,754,555,555,555,14,14,779,584,166,166,580,39,39,39,134,346,197,687,687,652
3771,53,53,38,9,16,16,629,142,16,142,710,710,747,747,467,16,657,473,6,6,476,576,164,621,16,323
3772,231,170,376,77,282,92,282,282,282,282,29,282,29,282,282,582,582,118,213,519,560,560,793,539,539,539
3773,53,53,129,87,45,10,764,384,45,384,384,318,318,320,320,131,778,169,251,281,105,800,247,95,10,95
3774,53,12,8,174,367,177,256,256,177,177,177,177,361,177,575,575,575,810,715,691,764,177,764,459,810,522
3775,347,323,130,323,213,161,23,23,28,23,309,309,805,178,225,225,225,559,98,706,181,79,592,398,397,23
3776,12,347,15,347,337,42,8,289,82,82,342,392,392,392,392,145,575,91,500,647,647,773,289,346,346,683
3777,53,321,207,343,274,53,626,333,129,804,129,129,770,725,159,632,669,260,100,518,190,401,700,426,53,49
3778,53,222,100,176,312,330,0,25,169,192,192,445,687,16,372,312,725,132,132,773,237,471,588,329,358,358
3779,53,231,231,56,56,193,374,193,193,332,429,429,231,310,310,310,310,310,310,193,282,193,792,193,193,88
3780,12,140,185,185,432,249,494,704,499,668,697,527,237,237,419,419,419,419,237,237,80,711,807,249,432,656
3781,15,207,294,237,382,295,140,309,295,5,140,140,584,352,630,584,547,547,123,71,71,86,345,642,295,89
3782,53,368,365,59,366,371,126,675,675,285,362,791,518,465,759,759,553,553,533,533,174,533,219,371,154,582
3783,245,171,152,152,318,104,318,104,121,306,306,344,7,121,7,232,232,232,232,748,360,360,630,340,549,662
3784,53,53,28,247,74,220,31,31,665,2,665,665,31,665,66,717,149,747,103,711,31,580,31,106,31,257
3785,53,28,12,362,51,276,182,134,182,705,776,43,776,776,471,665,446,703,132,87,169,648,260,182,182,717
3786,53,207,130,207,323,326,284,364,423,423,50,488,204,204,86,332,86,243,243,243,243,452,86,250,134,335
3787,53,203,90,3,40,54,282,669,669,669,669,40,40,40,14,14,708,804,669,739,634,641,140,54,210,49
3788,261,400,123,399,123,329,329,329,329,488,128,455,461,329,682,531,238,238,238,661,329,238,205,205,329,771
3789,53,53,231,323,312,312,159,25,387,159,218,159,590,159,159,387,224,793,793,590,159,159,60,195,195,60
3790,12,161,199,42,17,713,713,470,306,485,703,703,703,600,467,448,448,409,208,208,592,600,224,124,424,608
3791,53,347,154,387,724,233,233,718,233,233,459,400,400,652,652,236,568,26,26,368,26,26,602,652,439,439
3792,53,261,102,53,53,189,79,35,35,588,35,682,298,35,35,60,60,708,708,551,450,667,708,149,69,380
3793,347,7,108,64,233,185,3,185,3,185,185,431,563,563,755,563,563,162,162,162,598,777,3,3,599,3
3794,53,270,203,114,162,102,102,102,515,722,722,121,121,121,3,293,648,648,648,648,530,320,288,595,595,221
3795,53,347,339,180,6,180,184,184,623,110,715,715,556,184,140,808,140,140,802,491,802,140,705,110,110,184
3796,347,347,15,15,337,196,45,45,45,45,45,45,45,289,784,784,784,657,632,297,784,806,458,435,428,435
3797,261,27,375,313,375,313,192,313,313,313,365,365,454,11,11,74,74,585,804,777,483,317,317,317,302,302
3798,231,207,149,161,170,272,326,303,147,147,0,0,326,387,187,26,26,147,272,0,272,467,775,209,0,604
3799,53,53,231,78,384,426,397,43,397,320,26,397,338,397,397,540,758,758,575,603,758,446,69,616,313,31
3800,203,368,85,381,591,238,388,491,491,711,711,711,253,253,292,193,173,173,481,253,62,694,343,547,388,388
3801,261,270,357,241,22,22,22,89,89,669,493,691,493,493,493,22,179,179,743,88,221,489,407,221,22,22
3802,53,161,27,7,13,13,140,13,140,185,326,326,640,387,721,34,34,462,223,173,584,783,58,790,373,373
3803,53,161,286,352,361,361,361,333,333,623,333,333,333,782,340,340,340,434,366,301,45,443,361,379,284,284
3804,53,53,28,145,12,196,25,25,471,318,318,256,362,362,465,465,675,334,675,675,160,170,170,428,25,564
3805,261,53,27,215,250,268,35,35,1,1,195,561,210,203,680,680,433,433,555,555,209,35,9,35,35,78
3806,53,321,95,32,403,108,326,289,187,162,234,326,335,335,335,335,335,335,326,665,166,665,326,326,326,250
3807,12,323,174,161,328,101,148,244,202,244,309,244,309,148,309,309,171,309,309,747,311,35,0,624,637,637
3808,12,8,365,149,6,100,100,100,573,573,128,505,505,505,43,498,505,505,792,792,55,505,55,11,686,11
3809,53,7,41,126,79,367,375,805,177,351,351,351,351,351,229,314,597,597,597,474,375,474,474,40,375,375
3810,174,331,152,404,397,102,197,102,102,102,74,246,714,197,657,102,102,102,266,266,266,257,370,181,181,397
3811,53,347,326,78,346,346,597,597,597,597,123,344,344,78,470,60,213,108,797,596,213,126,224,231,346,37
3812,12,41,168,326,234,168,3,3,285,134,572,572,572,259,572,572,466,101,92,92,584,174,667,196,98,552
3813,53,347,12,12,170,376,19,19,19,667,667,170,170,170,98,134,134,134,134,134,472,379,757,333,333,317
3814,12,174,284,367,56,592,249,592,592,549,98,429,92,395,395,406,406,406,406,697,697,406,406,98,96,808
3815,53,283,299,321,321,566,474,737,737,472,666,510,510,339,0,81,81,656,681,681,681,446,503,567,33,33
3816,270,12,150,99,72,305,210,210,305,210,210,210,210,327,317,317,166,166,34,34,595,387,221,221,221,305
3817,53,368,53,323,85,219,74,74,405,405,74,755,686,74,74,74,132,423,561,74,74,615,182,250,74,74
3818,12,323,323,323,149,150,303,181,150,354,150,35,330,108,8,712,254,185,370,206,260,12,500,303,153,293
3819,368,261,46,46,152,246,246,246,95,95,458,95,458,514,682,514,514,514,718,299,594,695,71,688,95,95
3820,261,270,350,357,100,434,510,134,134,434,241,134,134,134,78,134,78,434,518,175,78,679,134,679,701,134
3821,261,323,95,27,250,111,213,404,398,398,129,387,213,387,280,110,151,392,373,481,810,481,415,246,223,384
3822,131,300,398,379,31,250,750,274,750,750,750,557,360,136,402,569,197,197,55,60,60,98,98,274,274,550
3823,53,176,100,174,233,233,233,105,111,728,306,306,756,756,44,105,77,25,21,21,712,322,105,151,190,190
3824,261,261,231,26,46,381,615,46,381,615,615,666,666,636,636,636,431,727,450,683,410,574,381,174,381,187
3825,53,231,113,113,113,86,241,79,79,86,338,467,321,280,321,321,637,312,610,805,385,671,241,49,171,323
3826,53,206,206,386,86,231,231,566,566,619,566,566,566,626,619,619,619,619,708,108,464,520,673,569,231,520
3827,203,102,205,205,296,356,51,232,232,232,232,232,375,375,162,149,74,221,446,191,78,511,191,191,191,191
3828,53,12,207,395,7,8,19,751,8,577,7,465,703,724,797,51,51,583,185,578,779,346,801,658,19,19
3829,53,53,261,95,274,306,43,381,174,464,136,136,804,136,500,136,804,804,683,136,514,514,136,324,136,136
3830,12,98,320,269,80,288,129,129,129,712,712,394,383,327,259,401,572,572,174,344,365,206,773,141,141,377
3831,261,283,283,172,271,366,494,312,243,243,243,162,801,463,189,189,434,653,760,760,387,660,252,801,801,535
3832,53,174,179,179,129,44,312,451,22,22,790,356,22,22,290,290,290,290,691,6,736,122,111,22,22,292
3833,261,80,80,193,351,351,351,351,555,230,555,401,401,230,230,230,230,393,393,393,618,75,588,588,69,588
3834,53,38,321,321,231,100,120,86,88,320,320,64,413,805,320,19,333,333,111,320,271,106,86,338,338,31
3835,203,99,143,355,355,355,794,794,508,508,508,685,508,508,508,118,118,118,118,118,623,101,645,355,85,143
3836,53,88,339,205,451,313,297,313,234,660,660,660,335,776,143,143,92,740,740,740,248,248,133,313,313,175
3837,347,245,78,78,77,224,435,224,435,380,380,380,224,380,380,668,462,387,643,54,215,653,101,769,769,224
3838,53,53,400,240,95,355,377,400,400,128,400,400,400,400,400,400,400,400,400,400,400,400,400,792,400,400
3839,261,323,323,102,69,69,610,69,192,609,369,230,230,230,765,765,687,248,192,248,53,768,676,765,765,139
3840,53,16,294,28,88,382,382,220,220,109,109,658,259,143,149,149,260,149,257,264,766,382,382,293,293,382
3841,53,27,95,286,291,23,36,36,106,192,411,192,411,36,656,656,656,303,656,27,656,415,110,36,636,36
3842,347,95,310,53,55,55,573,573,714,55,149,149,308,308,149,633,237,25,55,25,288,547,423,761,387,155
3843,261,216,253,323,216,498,381,498,68,498,498,679,679,498,270,770,770,770,151,610,673,541,121,466,466,73
3844,261,261,399,325,271,271,271,787,787,352,352,352,352,658,367,367,471,158,578,313,504,103,271,271,158,53
3845,261,261,399,360,70,255,255,255,255,255,255,255,602,722,121,602,626,73,802,249,518,51,632,229,739,229
3846,347,231,383,263,263,6,345,6,103,26,6,26,6,436,398,318,203,203,14,14,5,203,345,86,295,86
3847,12,28,294,95,345,345,345,345,182,345,120,120,773,2,423,2,657,657,513,134,2,596,2,2,427,698
3848,53,367,241,242,322,322,104,104,801,771,801,203,801,203,223,161,223,210,210,413,680,104,191,210,727,680
3849,347,323,323,150,206,355,135,161,150,150,355,355,355,355,355,355,233,233,233,233,511,303,547,347,225,225
3850,261,80,41,58,320,230,395,230,120,438,390,270,669,230,230,142,142,190,393,540,731,595,741,741,741,181
3851,53,203,99,197,287,569,326,794,597,597,597,597,394,255,394,185,80,189,80,179,195,104,197,690,280,87
3852,12,130,161,56,92,121,234,121,121,234,121,121,413,121,202,106,106,106,586,769,287,435,35,83,634,634
3853,53,53,206,100,374,387,313,197,9,9,387,55,93,93,387,387,387,223,396,55,313,553,778,55,55,55
3854,53,261,231,337,14,257,14,257,643,33,257,334,334,476,768,697,697,377,407,496,572,213,580,290,33,741
3855,53,245,357,151,321,19,264,751,162,104,202,123,504,504,139,139,84,321,115,115,342,533,469,669,381,321
3856,53,53,174,53,225,129,35,160,712,712,712,160,362,362,160,42,334,580,374,675,806,160,489,160,160,225
3857,347,12,357,345,372,372,5,5,372,372,372,335,372,109,372,631,631,631,126,126,126,126,68,657,259,167
3858,368,321,174,248,174,381,274,248,248,480,168,712,168,540,168,540,192,192,168,223,89,248,192,192,192,173
3859,347,347,376,273,273,47,273,273,575,258,403,403,712,403,712,525,525,403,525,525,525,151,394,346,403,416
3860,53,161,7,46,552,315,552,552,108,439,439,439,313,553,553,414,60,630,758,363,445,445,46,71,71,562
3861,347,270,206,206,137,206,482,17,766,668,712,159,71,159,264,55,234,601,643,379,784,784,159,439,491,159
3862,53,12,28,103,345,345,145,161,161,289,93,93,161,366,276,366,378,697,564,514,93,180,623,401,312,93
3863,347,174,131,111,9,9,135,135,135,135,135,135,155,155,799,447,447,447,506,506,696,553,527,623,404,108
3864,203,323,273,174,323,0,293,371,0,747,747,747,747,747,600,574,0,764,764,764,499,386,693,54,0,73
3865,53,12,264,12,33,380,380,380,380,29,12,12,403,329,329,417,31,31,346,103,553,513,423,573,425,29
3866,347,12,395,347,253,51,792,99,51,99,99,373,72,224,401,289,289,224,224,224,281,224,87,32,32,32
3867,53,16,27,249,210,210,147,264,171,322,136,23,361,361,533,569,569,569,467,437,730,742,129,658,457,147
3868,261,222,212,103,186,208,305,186,305,305,317,788,788,788,788,365,365,365,365,365,365,471,367,238,758,758
3869,53,80,339,321,123,58,327,250,184,299,327,327,327,327,86,214,525,327,525,581,581,65,327,3,3,327
3870,53,347,12,347,347,293,380,12,346,12,12,595,380,380,666,666,399,337,174,210,104,784,357,196,196,19
3871,393,393,369,142,355,355,403,99,99,99,72,72,72,259,234,234,234,234,234,230,230,230,183,143,230,355
3872,347,161,174,303,328,0,403,303,208,237,117,572,572,572,784,293,352,119,499,499,499,213,213,213,89,89
3873,261,53,368,245,55,34,178,43,496,612,87,87,100,100,55,472,472,128,368,368,368,744,224,33,33,55
3874,53,250,55,200,224,539,224,200,200,462,55,55,674,106,93,106,106,106,106,106,148,791,224,630,111,777
3875,53,323,216,381,539,616,239,616,616,616,719,463,463,180,180,654,693,693,366,509,290,154,239,126,638,167
3876,53,53,216,59,8,51,209,115,209,209,209,131,131,715,476,147,147,401,100,671,260,86,51,35,51,426
3877,53,203,273,90,391,114,114,66,273,686,390,390,390,295,773,676,293,248,800,803,248,257,302,394,102,130
3878,231,261,212,257,249,155,155,549,610,610,610,257,130,257,147,147,510,102,517,801,801,499,397,664,664,180
3879,53,16,178,729,704,717,704,704,704,85,85,729,729,363,541,204,618,394,394,323,195,648,178,578,178,178
3880,261,323,318,37,287,165,287,383,501,487,487,192,421,421,192,596,596,192,192,682,650,77,363,383,383,243
3881,245,224,374,57,57,57,33,33,57,33,33,33,33,33,369,369,563,563,563,563,563,369,369,369,57,369
3882,203,66,228,228,379,379,314,314,314,314,729,162,162,87,768,338,338,338,338,20,753,356,20,400,400,74
3883,261,283,128,123,404,215,404,404,215,215,404,600,110,536,483,787,448,187,387,654,611,415,212,504,404,404
3884,53,323,28,330,400,187,251,187,251,776,8,756,509,509,213,380,797,251,380,720,251,730,170,747,251,124
3885,347,34,278,29,278,71,71,484,484,71,71,71,71,235,530,530,235,135,360,360,360,31,298,506,773,553
3886,261,231,343,321,158,65,159,122,435,763,665,637,86,312,626,29,682,241,64,665,748,338,312,724,659,1
3887,174,398,398,197,9,9,379,300,300,300,297,297,297,297,185,185,185,750,750,706,750,379,750,759,379,379
3888,261,261,283,283,283,119,283,324,663,324,324,324,324,324,651,119,119,651,720,720,610,636,680,119,121,316
3889,53,53,46,323,400,187,88,232,223,232,380,729,780,111,313,232,232,108,414,232,645,232,266,266,430,123
3890,12,130,130,51,381,86,156,196,196,249,541,596,596,36,480,36,36,36,400,744,86,196,196,51,51,196
3891,347,28,95,367,338,95,174,385,95,677,385,763,677,410,450,762,95,801,371,337,696,5,5,245,385,581
3892,261,176,182,67,67,211,188,104,188,164,164,164,37,32,164,188,164,80,67,362,188,188,431,67,811,375
3893,53,95,140,124,352,187,23,192,306,192,192,35,414,699,192,695,693,693,192,192,717,619,192,650,148,284
3894,98,135,9,394,28,28,28,300,300,9,262,262,262,262,589,56,589,22,22,22,22,589,135,135,404,404
3895,203,99,162,70,70,23,70,23,70,23,23,23,768,82,232,149,74,40,40,683,760,434,607,40,365,70
3896,53,53,53,245,53,285,179,477,79,747,230,179,203,517,203,369,776,513,179,776,577,179,179,326,179,282
3897,53,270,140,41,270,230,270,120,120,120,313,230,669,270,59,59,59,230,230,270,329,731,76,76,76,321
3898,261,368,264,151,45,45,195,195,195,233,782,351,149,149,303,558,82,314,179,388,687,6,204,179,179,179
3899,53,95,261,124,207,204,213,204,204,602,213,323,266,266,740,740,740,740,376,376,55,103,336,346,143,20
3900,53,66,161,274,286,338,291,291,233,170,727,727,166,371,501,170,764,195,166,770,290,166,448,318,166,569
3901,53,53,232,285,232,133,121,382,121,382,692,382,382,358,382,382,540,109,382,109,730,382,741,382,327,327
3902,53,206,311,280,280,49,374,372,210,374,374,259,372,413,372,372,569,569,372,372,569,431,372,372,499,372
3903,15,77,206,105,9,326,326,583,583,69,253,326,69,69,69,69,69,653,808,653,653,467,470,759,759,695
3904,53,27,171,245,217,295,197,197,565,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,363,363
3905,347,67,323,323,703,216,601,216,675,654,791,776,343,706,343,343,343,203,423,513,301,180,203,203,203,213
3906,53,368,38,384,194,236,152,156,152,152,338,397,193,491,43,417,417,34,156,208,208,463,34,141,34,472
3907,53,367,127,242,113,716,396,396,43,396,43,481,43,43,256,113,239,792,792,792,43,800,736,759,26,106
3908,53,16,176,34,208,63,96,183,183,312,303,384,250,234,683,496,635,635,62,285,285,410,701,485,485,485
3909,53,222,80,37,310,234,74,660,234,45,133,390,811,811,811,811,811,492,492,492,621,53,96,186,800,107
3910,53,176,174,176,274,593,809,392,351,501,354,354,505,327,794,764,506,506,506,289,289,289,138,351,351,138
3911,53,176,348,155,387,142,448,638,448,808,808,808,808,808,152,142,152,658,375,375,80,801,482,142,643,643
3912,53,231,231,38,236,193,340,701,89,340,149,149,89,52,89,338,523,338,338,79,714,673,338,38,338,615
3913,53,347,87,251,394,394,96,126,126,126,169,169,179,179,338,259,259,313,313,313,313,313,288,779,403,403
3914,15,171,170,404,174,162,53,64,64,64,541,64,64,64,53,484,484,297,494,494,360,359,102,174,239,789
3915,53,12,26,71,71,134,197,197,134,134,348,659,626,659,547,547,572,572,547,715,347,49,345,348,348,181
3916,53,323,27,95,124,10,233,254,364,132,338,338,787,322,364,364,695,695,766,364,16,766,364,364,364,695
3917,347,207,323,161,161,106,208,208,147,342,106,0,129,296,342,342,235,106,106,61,749,602,672,364,131,147
3918,12,323,161,161,309,399,364,364,364,180,764,791,401,764,764,764,380,764,764,764,580,180,174,180,180,180
3919,53,130,129,59,149,706,366,213,366,366,36,36,36,36,213,473,770,800,317,591,591,216,423,677,213,241
3920,53,28,95,95,10,616,35,384,688,389,274,688,402,389,160,389,463,463,174,110,782,389,306,306,306,389
3921,203,130,161,174,309,132,382,132,132,276,276,402,402,402,402,92,92,92,467,282,170,627,780,254,450,221
3922,261,261,261,261,200,303,187,185,200,568,87,223,223,485,464,464,464,464,103,103,696,46,158,271,185,317
3923,231,171,397,404,1,162,7,370,370,370,370,370,370,370,162,162,484,64,64,64,648,648,600,215,370,53
3924,368,53,130,51,81,259,259,308,259,181,181,130,181,130,130,26,181,277,135,416,518,17,181,361,181,361
3925,12,140,77,135,77,77,77,77,77,77,77,77,441,530,413,413,255,559,235,135,604,590,474,235,662,297
3926,53,38,24,125,125,246,32,32,32,93,93,93,148,569,53,53,217,269,269,235,800,382,656,295,125,272
3927,261,161,140,7,27,182,160,440,160,160,510,510,608,510,510,510,510,510,608,608,780,780,80,398,658,200
3928,53,323,394,49,728,184,671,631,100,5,260,270,691,332,184,446,626,626,19,332,194,184,677,269,318,184
3929,53,53,174,18,746,153,153,299,746,746,482,153,153,692,799,799,382,382,123,482,171,102,513,153,513,149
3930,53,12,12,28,177,66,12,12,103,721,196,196,196,721,446,103,285,446,19,12,12,165,12,343,369,103
3931,53,131,331,331,331,284,106,179,331,340,358,340,106,340,179,144,144,331,331,331,331,238,232,360,360,549
3932,53,53,193,193,65,282,325,127,510,510,510,802,802,85,85,85,121,358,358,782,282,282,587,10,282,282
3933,53,130,95,269,353,86,43,86,121,86,121,477,477,406,345,505,515,505,515,406,121,505,121,725,121,121
3934,321,80,341,401,341,341,341,341,207,211,341,211,211,211,211,211,211,211,794,794,794,156,794,145,123,110
3935,53,174,66,286,179,22,115,190,127,115,106,665,665,115,115,492,487,709,384,115,6,635,372,115,174,115
3936,347,347,15,12,379,15,383,383,781,781,781,781,262,262,262,1,111,280,32,224,224,232,74,7,375,7
3937,347,347,12,28,222,380,700,346,161,250,346,346,65,190,168,203,203,753,753,753,366,149,423,178,161,149
3938,53,231,323,78,79,102,11,35,148,206,206,629,206,687,219,610,741,162,458,162,458,758,786,162,657,162
3939,53,231,88,100,91,115,402,115,595,115,115,115,115,115,402,747,575,216,575,699,402,583,583,411,149,49
3940,53,86,203,32,390,579,168,168,168,168,708,433,433,6,402,402,287,493,694,694,728,782,694,333,333,273
