ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25
4527,1746,1760,3649,3487,6652,2134,690,5972,1855,3396,4469,4469,690,4054,1725,690,6507,690,5224,1347,2860,4312,5224,6507,5972,5084
4528,4152,3353,3243,1270,4305,5863,751,700,238,745,3184,3353,5554,1931,2530,3184,6368,1739,1739,1176,588,2075,1176,2075,2306,6914
4529,4152,5827,3649,7017,7044,4327,4753,6677,4381,4381,7017,5311,5107,5309,5107,3977,1852,4326,3977,2934,2959,1877,5845,2959,6552,2156
4530,6204,4241,2858,1039,833,2221,345,2186,628,775,167,194,775,1460,1749,1460,2048,1460,1965,775,775,1460,3839,1483,6298,1180
4531,6204,3898,221,301,1590,4328,3056,5376,1351,4328,4328,4042,1351,4042,1351,4042,1351,4042,4328,5048,4042,6844,4042,5617,4042,4042
4532,4152,3221,2089,1282,618,1959,2295,3393,578,2910,769,1782,1638,769,1889,3055,769,769,3055,1889,1889,769,769,769,3721,769
4533,4152,3353,2799,1068,2907,795,678,1464,3443,2529,3443,2386,1464,2529,3443,3443,2078,580,805,2738,112,112,3443,3250,2991,83
4534,4152,392,2799,2631,828,2631,2583,1685,116,2278,116,483,2078,2631,2278,2278,3122,2835,3122,3109,2572,2278,950,2957,2278,2835
4535,2624,3353,2438,2120,2254,751,751,3089,494,494,2884,2905,458,1032,494,1891,494,751,751,2325,1379,2383,112,2634,1032,847
4536,4152,4276,1711,570,570,1014,570,3167,1185,570,570,1874,986,2103,828,828,6270,6569,986,1874,986,986,986,986,986,986
4537,1746,1594,2728,1288,315,1234,255,3320,2721,3521,897,3197,3197,511,1234,1834,2293,899,150,3279,899,331,899,3279,1834,3279
4538,6204,2684,4293,2373,634,6527,2188,923,1814,634,1370,1590,2705,216,931,931,923,5214,5091,3981,3981,32,3460,5507,1332,1934
4539,6204,392,2155,2974,968,2719,4072,2714,1822,1734,1343,909,909,2714,998,998,1287,1847,998,6770,2493,1343,998,998,998,1811
4540,6204,3898,1094,2836,3054,4887,4008,252,6423,852,1196,852,3028,2882,389,852,852,238,165,3028,6117,1554,1554,467,3028,6117
4541,6204,5007,3149,2012,75,1838,1838,351,351,351,351,2186,1307,1970,1861,579,1443,3407,351,351,2019,2955,161,1443,351,2955
4542,6204,3898,3192,3478,2032,2389,4684,3305,2389,3305,3305,3305,1522,103,3305,1522,4892,2102,3305,3305,3305,2389,3353,2480,3305,2389
4543,1746,3221,2266,1653,3381,252,2452,252,252,2969,3288,2618,3824,1389,2969,2969,2796,2618,2618,2430,3845,351,3845,2618,2618,1643
4544,1746,2642,3243,974,917,2811,2628,3439,524,3439,2596,1163,2628,1970,593,1163,1038,5054,2549,1038,3865,1029,2549,1117,1252,1364
4545,4152,392,3243,1268,7044,2561,569,1862,1268,2673,1862,1268,605,3155,605,605,1457,2434,1060,2434,312,3318,2034,2458,65,6
4546,4152,2642,1918,533,1333,2946,3333,506,2120,506,506,205,2462,1810,2462,1595,1595,6343,1595,506,6507,506,524,1595,1038,2637
4547,1746,3221,2799,1496,879,2946,15,2045,1268,1268,2546,2546,99,3038,1354,2799,2995,2474,1728,2078,2239,2078,2078,2078,1728,1728
4548,5567,6086,6949,3802,5559,6846,3855,36,2506,5302,3863,5463,6588,6260,5463,499,5463,568,6279,5463,5463,4284,5744,5262,5463,5463
4549,4152,1760,2728,2471,3794,3794,1206,5590,6388,1608,6453,2113,3316,2402,493,4635,5174,4361,4304,300,1349,4361,3230,4755,4475,3230
4550,4152,392,1082,1533,1520,1173,3020,67,1794,65,1343,3073,885,67,1794,2913,1343,1317,2983,4414,2913,2913,3068,998,2778,1461
4551,2624,3353,6515,1201,1148,2152,3420,3233,1526,1661,1526,1526,1526,2089,3073,847,1148,2530,1108,1526,3425,2468,1782,2089,1148,1148
4552,5567,1624,3248,3082,338,338,1198,2993,298,338,338,4592,1198,1939,1198,338,2512,338,3463,2993,1198,2493,3463,338,2493,392
4553,4152,4241,2177,2435,212,2029,433,2768,2166,1595,2768,2768,2628,2768,818,2768,593,2414,818,4127,3366,818,2414,3333,593,632
4554,5567,2642,2155,7021,2552,3216,877,3216,1217,3216,758,1385,1259,2106,2704,2704,3136,2704,2180,549,1761,385,220,1575,2037,1712
4555,6204,4241,2618,1147,1609,285,539,3233,596,3070,593,909,3145,2871,186,186,2319,2559,1970,2969,25,933,3268,5077,5077,5077
4556,6204,4241,805,2862,2547,5007,1513,5007,2035,1513,2110,1782,618,1513,1513,2650,1513,6804,2736,6414,1400,706,4195,3220,1400,4195
4557,5567,6086,6949,4636,4305,1900,653,2555,836,2552,3216,1385,653,1369,3216,1369,3216,1369,1784,3216,3216,3216,2319,2552,3216,3216
4558,4152,6431,2799,784,2720,2555,112,2555,149,1014,2159,305,3473,1948,305,305,305,2555,2555,3042,3042,2555,2555,1014,2159,2540
4559,6204,2642,805,2862,1681,3468,3348,3228,2638,576,1593,576,576,576,1279,1279,1148,1279,2798,1146,2638,2638,3348,3348,1279,3160
4560,6204,3898,407,2843,3857,2603,3369,858,4567,3369,2603,2603,2603,4567,4567,6515,2603,4567,2603,2603,3390,2971,2738,6486,2603,2837
4561,6204,2679,6,2108,5636,5878,663,2518,1035,682,700,4779,6,946,2456,1035,1035,2456,1063,3261,442,605,3451,442,946,1579
4562,6204,2322,4293,1590,382,1607,6475,3309,1814,1414,4881,2612,4881,1566,3323,738,1814,738,1707,1566,1566,1414,1414,1066,2582,1331
4563,6204,337,2799,787,3516,2951,197,3278,3516,2506,1010,2026,1495,1010,2352,1010,2753,1956,3048,3048,3048,2745,3048,3048,2506,1966
4564,1746,3420,1147,1899,6253,2111,2111,6221,2118,3017,3017,3017,3017,3017,3209,3017,3017,6451,6253,3017,3017,2741,2741,3867,6253,3017
4565,6204,2679,926,2974,3516,5816,3480,1575,3044,4301,1575,548,578,3055,1343,1156,4607,4607,1575,3154,3016,1575,3154,1575,1575,2810
4566,5567,6301,3565,4988,4205,3394,4205,6785,6785,4309,5524,6681,6785,6785,5899,6785,5524,3729,6785,6866,6681,6288,6866,5604,4379,6681
4567,194,392,926,2213,435,3496,2121,1645,1645,2830,1645,2524,1645,1362,2790,3166,3300,6834,2201,2121,291,1084,6834,2634,6834,6834
4568,4152,2642,1918,2120,4305,1032,700,3425,2120,533,700,533,533,728,2023,2946,533,778,778,412,1694,778,2191,2242,2578,2578
4569,4152,392,2728,1268,2470,2508,6906,1174,2470,2470,2470,2745,4554,6906,2470,2470,2470,4554,747,1495,197,1174,1495,1495,941,1495
4570,1746,3353,1247,1311,3353,133,3352,3288,1660,2905,424,1892,769,2022,1149,3113,852,2469,3113,868,890,265,2905,5565,5565,5565
4571,4152,3898,2852,1899,2469,2514,138,1382,2469,2832,2832,133,2514,2514,2514,554,2514,2469,2024,2469,5440,659,1597,659,659,659
4572,6204,2322,2612,1590,1590,1590,6909,923,3208,6579,362,6909,1069,1675,1069,1069,1351,1069,1351,1351,5291,2742,2747,3668,2742,5291
4573,2624,3353,494,550,637,118,2120,637,278,2166,1736,118,118,2166,118,2830,637,1345,1345,1345,118,713,1345,1345,1345,1056
4574,4152,3221,2177,1717,917,3321,3172,2132,277,487,2266,277,2132,585,505,2132,403,1820,1860,2815,1690,1820,505,1820,505,585
4575,6204,3898,3054,2836,1342,2514,1095,307,1841,1095,372,1403,1095,1403,870,1095,307,307,747,2666,1403,1403,1403,1403,1403,1403
4576,6204,2322,2385,1590,1847,4813,311,2598,2605,1343,1391,311,2373,1120,1120,3616,2507,2507,3659,2507,3412,1520,2684,3659,854,1105
4577,5567,3197,2728,2051,20,2576,2051,3257,935,1594,2769,849,3033,3191,316,1040,3191,316,2429,2429,2429,2429,1834,3191,1530,1344
4578,4152,392,494,1298,3451,49,1862,1697,3354,3354,1495,1762,131,1966,2450,2863,1495,3451,2450,1070,1013,1013,1899,1013,1013,1013
4579,5567,1594,2728,2305,338,82,255,3521,2587,2356,82,1277,1198,798,1052,281,1349,2895,2356,1531,2356,82,1770,1206,30,2746
4580,4152,3898,3054,821,6630,2355,6258,2441,1222,2355,6258,6258,6258,6258,2441,2923,2441,6258,5953,6258,6258,1309,6286,6286,5953,6258
4581,4152,392,494,3246,1309,796,6906,485,6906,3495,485,2545,3495,6906,3495,485,380,380,184,929,2155,3495,485,1052,952,1052
4582,6204,392,470,3246,1072,2529,490,2847,1084,1798,253,2341,2529,490,2529,2529,6404,690,6404,2529,2847,2847,6404,6689,3523,1396
4583,4152,4241,3649,533,1148,2089,2089,2089,2591,2118,583,310,2172,2089,1201,1329,1148,583,3211,1148,3211,3420,2734,2534,1148,3211
4584,4152,392,2728,1990,3624,1888,2602,1745,1955,1608,1608,66,1608,1955,1955,798,1308,3082,6104,1206,2602,5819,282,2602,1608,1608
4585,6204,3898,805,3048,3516,1935,3516,726,3318,526,1668,2612,2284,1966,45,726,45,45,3403,351,1966,3048,1230,3048,1966,1966
4586,5567,1760,1900,2305,4098,3191,4164,432,4098,5601,4051,2602,6710,836,2587,4739,5601,4098,1371,3569,4098,5732,3897,5445,5732,3255
4587,4152,3898,3054,2934,2613,3477,3477,533,3477,1147,3477,3477,3477,635,389,3477,1035,2775,48,1035,2775,2775,3477,3477,1035,2156
4588,6204,4333,6906,5382,4832,3768,4795,6925,6302,6925,5156,2548,3768,3768,3768,3768,2577,4264,5405,5405,2577,6736,5405,6463,918,5405
4589,4152,392,2728,2035,44,796,2188,3200,925,1254,6376,2996,3326,3891,1849,1849,4059,2309,1849,1796,1165,1849,1796,1796,1849,2720
4590,1746,3353,3243,787,3421,787,2146,131,2146,3421,1495,2041,2041,1260,852,131,1715,131,852,2146,3280,3233,3280,1810,852,1715
4591,4152,392,2728,2051,3013,3404,2328,1869,2557,3404,3465,1894,3404,3039,3039,3404,3396,365,3404,1718,3404,365,746,2557,1869,1869
4592,5567,1760,3248,743,1976,2293,877,2403,1830,2293,1953,1953,6655,3282,2493,3282,3375,3375,3375,735,2486,2486,2486,2486,2431,3541
4593,4152,2642,3192,1298,1709,4118,4334,3605,628,1768,2747,2577,1841,5617,5261,345,2875,5261,628,2875,3528,6624,1502,1005,383,1005
4594,4152,392,2266,3048,547,3293,663,243,2611,2007,2982,2863,130,1223,2759,1994,3016,1815,1994,243,1296,3101,243,130,1717,6
4595,194,2679,1015,3154,1847,1173,1425,2524,2524,1109,1015,1173,1015,1173,67,1173,1015,2981,1173,156,67,2524,46,3168,1173,2524
4596,1746,2952,1900,75,1375,1137,480,2598,480,2810,2057,488,75,2665,2598,1959,309,2014,3193,1637,2522,1939,1986,2014,2014,3461
4597,4152,1624,6300,2824,4797,82,1821,1608,1608,1608,2467,6527,3368,2611,2014,4782,4782,6444,6527,6715,767,767,2490,5025,5025,2272
4598,1746,2642,2177,2506,2544,2129,637,2129,2129,1014,112,2629,2738,2129,3036,2738,2056,1385,2337,2159,1225,589,220,589,2056,2489
4599,4152,6431,3248,2305,828,3042,855,2220,3294,1378,746,2220,2942,2942,2942,3039,1150,611,611,1770,859,1619,1619,3311,611,611
4600,2624,3898,345,1039,1458,4297,5161,3605,5161,5161,1214,3478,345,1923,2388,3391,5917,3053,345,4297,345,622,5923,5923,5923,622
4601,4152,1760,3216,2506,828,2506,1337,1388,3282,1388,2982,1388,1496,2982,153,2982,1506,2982,2982,2338,3003,272,1060,2916,72,153
4602,1746,2642,3649,650,3516,1944,2100,2100,336,1261,336,2189,3610,907,1099,1504,336,907,2100,887,2812,2100,2812,2100,1199,4010
4603,6204,2322,2612,1590,1847,2373,2598,1120,1120,2215,931,2598,2215,1120,1120,768,2525,2167,948,1375,948,768,1850,1391,1601,948
4604,2624,4699,6199,4431,4017,5269,968,6887,3996,5269,6472,318,532,2594,968,16,673,1907,1907,673,2594,2656,1907,5392,1907,1907
4605,6204,2802,926,1590,543,1838,1861,3026,161,161,3300,1425,1861,2996,2996,263,3220,2996,164,3220,263,164,164,161,610,273
4606,4152,3898,2366,1282,4305,3271,3094,1022,2116,445,1578,450,1197,451,450,2650,451,3203,451,583,3203,451,451,450,451,451
4607,6204,2802,3057,1590,3016,2627,2719,2932,2627,1795,2627,2215,2932,2122,968,1751,3026,801,968,968,3026,4323,3026,968,968,968
4608,4152,392,2266,2776,5111,1838,2923,591,1549,2206,3293,1861,1861,2923,3293,2923,93,292,292,93,2923,292,292,235,235,78
4609,1746,392,2266,1298,933,1666,2549,1790,3318,2620,1862,3199,4338,3325,1862,1862,3418,2620,2620,1862,2416,1504,1080,3451,1504,109
4610,6204,2679,2385,2974,5260,2507,3345,2178,3345,3413,3413,1537,3413,4022,6834,1681,406,1681,406,5260,2347,1681,5104,5972,6384,3079
4611,4152,6431,2799,2506,1948,2506,2555,2555,3235,1369,6849,5044,2555,475,4544,3051,1873,2801,4120,2555,2801,5044,3535,4645,3384,2801
4612,4152,4333,3573,321,4947,4725,4286,6016,79,6016,6261,4859,2638,6016,4867,3066,3066,3066,6016,6261,6261,3066,4350,4350,4350,5097
4613,4152,4241,221,1039,1785,2221,2221,6332,2427,2745,2792,4761,2501,847,2141,194,1839,4761,355,355,6332,2141,2530,194,3906,355
4614,6204,3898,6515,2577,372,3143,526,2739,139,139,139,2041,1841,2843,244,2843,937,2739,2924,3272,3048,3272,3048,3048,437,1841
4615,6204,392,1805,1086,20,1594,1846,546,2557,586,1182,1687,2419,546,2248,2696,80,546,733,80,899,80,2248,1998,80,2696
4616,5567,1760,3216,1267,1976,2731,1976,1976,1371,1779,3396,163,1998,1371,2587,1998,1976,2993,1976,1385,877,5729,1976,1696,5729,295
4617,6204,4241,1147,3059,539,3477,539,1751,773,1427,2995,2189,2189,2189,1416,1416,1973,701,2825,455,587,497,2732,587,1170,1179
4618,6204,529,2148,974,6101,2865,6450,2865,2802,848,3300,6551,2326,881,2086,1529,2865,2385,657,6450,2865,6013,6450,657,1529,1346
4619,4152,392,3057,2836,1342,1841,3923,2135,6088,1403,2756,169,2366,2877,1403,1403,1403,2280,1403,961,2280,2280,2280,2280,1933,2280
4620,6204,2322,2612,1590,1847,320,2412,3055,1120,320,931,2612,1120,556,1866,1963,556,1520,382,865,3323,1866,382,1866,2953,1866
4621,6204,2802,2385,1590,2598,1590,1242,1795,2125,2924,3068,1242,2262,67,67,1795,3061,644,1462,1795,644,644,3309,644,1800,1800
4622,4152,3353,494,3048,3215,1643,2603,3280,2947,147,2603,2947,914,1889,2603,2947,2568,453,1889,2434,1889,6023,1889,1889,2317,1643
4623,5567,3197,3248,1976,1976,229,1277,6635,3995,3995,6749,1277,891,5448,5710,1258,1258,6749,1258,431,2952,3995,3260,3260,2952,1258
4624,6204,2679,1918,6,372,6,1081,2141,1032,2141,1081,1081,2141,1081,2141,1027,1081,887,252,2141,1955,1081,1433,3494,1027,5620
4625,6204,3898,926,3246,6307,3109,1941,275,3235,429,1071,3044,1343,3110,2643,2444,3110,1401,3072,1531,1432,2846,35,923,2846,35
4626,6204,1850,2612,382,382,5831,6475,2605,320,320,5136,320,2605,2605,2605,2605,1740,6880,1120,1209,636,2605,6483,414,3302,2605
4627,6204,529,3192,1899,3055,2399,2966,1329,1329,2673,1329,1100,100,3055,100,2793,100,2399,3403,956,1329,1648,2820,2399,2399,2399
4628,5567,5550,3967,6683,4746,4709,4709,3664,5516,4611,6953,6953,6977,5516,4524,6977,6369,6034,4915,6673,6673,4524,6034,6034,6034,6034
4629,4152,6431,2799,1172,1284,879,3050,1775,3235,1384,1775,3100,2749,3100,505,3100,423,2259,1384,3135,2259,1010,170,170,423,536
4630,4152,6627,3192,1108,2315,5887,5103,4961,5103,4993,5103,5103,6459,4132,2315,3359,5103,6375,5103,5103,4137,2982,5103,4892,5160,2982
4631,5567,1760,2728,2942,3,256,3132,1388,3132,1805,1398,1805,3132,1010,1398,1010,3507,409,1046,3341,80,3507,239,3032,3065,3032
4632,4840,6431,1082,3162,2156,2946,2310,3504,2549,3504,3504,2549,3504,2068,1416,5953,3967,941,2549,690,5598,1416,3504,1416,1416,3504
4633,6204,392,805,1620,1738,1620,2575,485,1620,1790,2057,472,2660,2575,1645,2057,2575,1838,2575,2643,2575,5375,2215,6980,1645,3495
4634,6204,2679,3149,3048,22,644,372,3318,3002,238,238,2054,3002,4752,3403,644,165,238,6010,887,3403,1694,2379,1147,3318,3318
4635,6204,2322,926,3154,3345,2224,3345,967,3131,2507,3345,2524,3345,6743,1343,46,46,46,46,379,46,46,3405,46,6743,3226
4636,6204,392,926,3246,2765,1959,490,485,2511,2741,1165,3326,2219,830,2810,2219,4420,2035,2035,2035,2035,492,998,875,1645,2988
4637,6204,5827,6183,5343,4406,4743,4875,4133,6818,4630,6520,5162,4926,4929,4916,5449,5468,6818,5611,6818,4916,4916,4743,3891,6818,4043
4638,5567,3353,2799,1409,1284,1029,2628,2464,1029,3294,2464,2799,3294,2078,1029,2799,838,1029,1029,3294,2310,4178,253,1029,3360,1029
4639,1746,1594,2728,2051,3039,2892,255,1624,3039,3491,2872,281,3197,3408,3330,1017,2481,899,3491,3491,281,3491,281,3197,142,3197
4640,6204,529,805,1409,153,1396,1427,2995,3044,2306,151,1427,3028,1584,1681,2275,1038,3145,3114,336,3114,2275,2995,1427,3114,3114
4641,4152,392,138,1899,2110,3398,603,2110,3398,1233,4485,3180,2642,3356,1140,619,598,1400,888,619,2906,2620,2906,2906,1383,605
4642,4152,392,2728,1288,1948,1234,305,546,1912,1208,305,305,3169,305,305,305,2297,3177,305,305,1169,1053,2902,6476,2327,2551
4643,6204,3353,6515,1730,1148,100,3353,427,1930,1247,424,424,458,2560,2089,2383,2254,1473,840,1247,1108,3142,2043,2657,3261,3261
4644,4152,2642,3243,1282,2216,787,2283,1433,1433,2383,1815,1723,1211,2752,1108,2383,2530,1108,1433,2383,2378,3142,1282,1282,2378,1433
4645,4840,2952,6773,5737,4746,6702,4205,75,3981,2590,3467,1015,1015,2369,906,2649,1442,906,5346,1520,1425,634,3154,72,2524,2524
4646,4152,3898,3243,2934,2934,1222,3420,2462,1222,5812,1672,4596,2969,5812,5286,3184,1094,2344,4883,5583,915,2624,1222,5467,5812,5812
4647,4152,392,2895,3048,1785,2427,2617,2126,937,1758,937,2434,2184,937,2394,1282,937,6190,2093,2093,2093,937,14,2434,385,14
4648,1746,3353,1974,1282,4305,3459,1474,1999,3054,1474,1382,1333,2642,1705,824,419,419,1519,1519,1333,6880,1762,1762,1762,1272,6880
4649,4152,392,6906,6230,4444,653,778,3794,5852,4948,2368,4519,1991,5797,3665,5043,1516,1845,1421,6397,1421,4843,4843,1845,1845,2518
4650,4152,5550,3565,1142,382,4260,3824,1475,2461,1145,69,3700,5858,2461,6349,2461,5703,2461,2461,2461,5646,5858,3576,3824,5858,3824
4651,1746,1760,6230,1282,1267,1267,1785,1577,2108,1999,605,2381,1174,697,340,2553,49,1872,605,1535,1891,340,340,1891,340,340
4652,6204,4241,221,2836,656,1644,3400,1629,3400,1629,1629,2936,459,3400,3400,1629,459,2450,3016,459,459,2450,1929,459,2793,2450
4653,6204,4241,221,2423,2216,2114,290,1022,400,290,1486,2563,4350,408,3339,4350,4350,180,167,167,3045,1686,4350,4350,523,2071
4654,5567,1760,6300,2872,2471,4228,184,432,6300,6300,1012,825,3197,3279,2892,1221,935,2892,3274,1251,732,2892,2892,2892,1251,2892
4655,4840,4276,3967,4859,4406,4406,6488,3457,7033,5670,4032,5758,3706,5667,5667,6802,2689,4349,3198,5910,4301,2870,4978,4929,5950,1454
4656,6204,2679,2266,1298,22,1147,132,2135,2034,1063,1130,1715,1304,1130,2736,1130,776,1130,1196,1130,1130,1130,663,1130,3367,1403
4657,6204,5007,2852,6842,329,2221,290,774,3045,3401,774,2216,3045,774,1803,160,3045,2580,3004,1803,368,3392,3839,5005,945,2852
4658,4152,1760,3248,448,3050,3491,1384,1775,3235,448,1337,2760,130,2352,3191,448,6329,2043,3402,3050,3132,1337,1337,1337,2760,3050
4659,5567,3197,2799,2305,2305,1685,112,1685,298,1685,2464,2309,253,1052,1052,1685,1685,253,2864,253,2864,253,253,2864,2864,2864
4660,4152,392,3192,2577,918,408,4684,5643,1212,3768,5643,6237,2563,5643,3359,3066,3066,128,2312,883,3066,5643,6167,1658,6611,3066
4661,6204,4241,3054,2836,3601,2934,1075,1735,1584,1584,4753,2825,6013,6286,3304,2621,6013,1903,33,6981,6981,3061,6981,1427,6013,2476
4662,5567,1760,6300,2942,4051,2892,2332,808,1805,5507,2942,2942,804,3013,685,447,2528,447,447,2552,447,2291,1805,2552,2304,1805
4663,5567,3197,6300,2305,6300,1288,255,1624,2721,1208,972,1288,3197,3408,3257,582,864,1545,305,1611,1515,1515,1045,1515,2576,1555
4664,4152,3420,1148,1311,2032,4297,3353,180,2168,1333,1211,2152,2111,1622,2591,180,1622,2168,833,833,1474,6678,180,180,5385,5339
4665,6204,3898,3057,2974,6261,1315,2679,1315,1315,5081,2394,2679,3006,59,2869,2394,1054,1984,2595,2394,2595,3362,2595,2595,847,847
4666,6204,4333,5196,2974,918,4249,4249,6701,3077,6276,4215,6276,4215,4215,4215,4215,4215,4215,4215,4215,3849,4394,4188,6302,1069,4215
4667,1746,2642,3243,1899,707,933,1459,933,1789,2730,933,504,1705,1705,1705,550,3280,747,3280,6088,1925,1643,1311,1819,1925,4547
4668,4152,392,3192,94,2216,2389,2893,2315,422,422,1108,1271,2258,1787,916,916,422,1785,2457,2264,601,2457,2457,916,2457,2614
4669,1746,2642,3649,6122,1284,6276,1075,144,737,5170,212,212,759,917,917,395,3710,773,3710,212,2596,4082,212,1224,1561,2542
4670,6204,337,494,1282,123,2226,123,3451,2994,1855,2862,123,3070,2352,3045,1927,2560,1882,2804,2804,494,1062,3070,1062,1239,2377
4671,6204,2684,2823,3154,931,1838,2913,2664,2664,1498,1498,2524,1645,2773,3154,2988,5513,1453,1878,2004,3529,2649,1132,1453,2913,2004
4672,1746,1760,2177,5437,1284,505,433,505,917,917,2596,505,3114,1542,505,505,505,505,505,505,2782,505,505,1117,505,505
4673,6204,4241,3304,787,1342,1024,2146,1495,3054,125,1715,1287,125,125,2450,852,131,2947,31,31,31,1342,818,131,125,125
4674,2624,4241,3007,6521,2198,2603,123,1690,123,123,1704,123,1110,77,3346,1782,123,123,123,123,123,673,673,1299,1541,1541
4675,2624,3353,6515,821,1304,1222,3420,1309,1222,2288,2355,1222,5995,7001,1364,1962,1309,3420,1309,403,921,3139,1304,693,5344,2355
4676,4152,3898,1147,2423,3143,1200,3352,1382,3459,1899,450,1899,2550,1196,389,3459,389,2399,141,5569,215,215,215,450,2046,2046
4677,5567,1760,2266,1881,758,152,2323,4512,2540,2540,2704,2894,2323,1261,380,380,2540,201,2704,4412,2704,2704,2704,332,380,2380
4678,4152,2684,32,1332,1375,3326,255,274,1969,1655,1821,300,274,1370,901,1168,3522,1168,315,2207,2590,1547,2207,3239,1370,1168
4679,2624,3221,814,1329,3451,3334,1862,1495,2352,2352,3067,118,2920,1032,2355,2355,2355,2355,2352,2355,2355,2355,1862,1638,2064,2355
4680,6204,2802,1522,696,330,73,833,6006,6103,1949,1522,1089,1522,1522,4568,1522,1522,5102,1135,1522,1949,5614,73,1522,5614,5614
4681,4152,392,2728,1590,3465,6527,2014,1678,1969,1540,3129,3408,3129,3408,3262,4843,2050,2257,3779,2257,5710,2257,1678,6204,2257,6754
4682,4152,3353,138,1899,2196,1762,3420,2480,2673,2673,539,2196,3052,2196,3420,852,100,3420,3420,833,2196,2673,6146,852,833,310
4683,4152,392,2700,2776,2456,1838,2753,3368,2717,565,1401,1124,2370,2370,591,3145,3044,3227,292,2753,2060,2060,2862,6352,6352,4519
4684,4152,3353,3243,1730,123,2904,539,1032,106,105,1354,1354,2476,1354,1354,2414,531,1354,1354,1354,342,3421,3421,1354,3421,3421
4685,6204,1594,1540,1645,1079,787,2830,1169,2284,197,2059,2536,307,490,172,1516,3318,45,45,307,2020,1438,2663,2059,172,466
4686,5567,5900,4425,3780,2276,7057,6187,5744,4436,6533,4248,4593,3855,4893,5632,6187,669,5506,669,5864,4450,669,4450,4450,669,4450
4687,6204,5007,3057,2742,2742,2742,6875,3061,3987,2742,6459,696,5291,2724,3466,2724,3061,1069,3061,2742,3519,3519,1795,3466,2742,3061
4688,6204,392,3290,3461,3105,4027,1401,1442,3110,1442,1383,172,1442,2715,1442,2492,3110,172,2437,3110,4454,2790,2867,3520,1012,1012
4689,1746,392,1900,2776,4566,4027,1820,6092,2103,6256,4834,5024,5024,6256,3116,4834,5262,3227,6904,3203,2019,2019,1079,3203,2019,3334
4690,6204,392,3089,3048,372,787,2146,3089,3516,99,1846,787,787,787,494,1495,937,2224,1197,1846,1197,1197,3475,907,1890,1890
4691,6204,4333,2183,382,918,408,6548,6611,1057,1190,41,3727,3292,5643,41,4049,3906,5213,2065,5213,6663,41,41,3121,3906,3121
4692,4152,6431,1082,1990,1590,1198,2069,5799,146,3797,1784,2465,338,1340,3100,925,1446,3100,2731,505,1340,2731,6732,1340,6297,1340
4693,3883,3221,814,2628,2058,2628,2648,1364,837,2132,2628,2615,2865,3124,2615,1126,2476,258,2865,2615,1126,2615,2058,3124,2231,2615
4694,4152,392,221,2048,329,1838,4350,1514,400,1511,2752,2086,1792,2084,2182,2625,400,254,2894,2236,2522,642,2522,3940,3966,2677
4695,6204,3898,2385,1590,3354,2836,2836,2450,252,2450,286,3346,2025,1561,2412,3354,3389,566,2953,1333,2953,2953,286,2953,2953,2953
4696,4152,3353,3243,974,2765,1341,3114,1382,635,2570,1382,2275,455,680,2628,455,2149,1279,2765,2191,593,2149,1390,3442,1395,2256
4697,2624,529,1147,1935,1858,2399,100,1382,635,1147,1862,1032,1027,2399,1642,2399,1709,2142,1766,1233,1233,1642,1233,1233,1477,1233
4698,6204,3898,3192,2389,2679,3582,3006,3453,2216,5070,2389,2216,2679,2616,3299,2389,2389,2389,2875,2893,3478,1389,2816,2389,2389,4037
4699,6204,4241,2852,2048,1081,2221,174,2041,2041,3407,355,368,3407,1927,3839,1995,3407,3407,3407,5892,5892,3407,63,2964,368,733
4700,4152,3898,1918,1172,4305,1032,945,3089,2120,1925,1927,123,2120,3429,2025,342,3217,342,1819,492,524,632,632,3089,3421,632
4701,4152,4699,138,821,4464,285,3420,391,2211,2910,2118,2509,2718,3325,1646,539,3070,285,888,539,285,93,539,539,285,851
4702,5567,6086,4712,5718,4579,4579,6453,4475,5850,6569,3467,5750,1559,562,4592,5336,2993,5336,4505,4505,4505,4505,2621,4505,4505,4505
4703,2624,3898,138,1899,2110,2399,2627,1382,2836,2741,2836,3393,1380,2399,539,1499,11,3393,3393,79,3393,1380,3393,2509,1380,1380
4704,6204,392,1540,1288,3465,1821,1821,150,2557,1821,1821,1821,1821,3408,1540,2133,3408,1470,3408,630,630,2421,546,630,716,2133
4705,4152,337,2799,3048,3857,1147,1930,1761,2511,445,2511,6166,3477,3271,1286,1286,1286,1006,2959,1006,1006,1286,1807,6858,1006,394
4706,6204,2679,2148,2974,1734,1822,3300,2448,3300,3300,3300,1170,2155,763,3300,59,763,2155,1734,1822,763,2155,763,1734,690,763
4707,6204,3898,5810,2122,1287,2719,2564,2135,177,6303,3026,6286,1287,5243,663,5243,4059,2684,3016,5243,832,177,6170,1584,3996,6170
4708,6204,3353,2799,911,2552,3132,911,911,3132,99,525,3132,3132,2018,599,510,2018,2018,2018,2018,2018,3308,3132,3438,2018,2056
4709,4152,2679,3192,6097,2315,2502,2502,771,422,155,422,422,3364,422,4892,2592,422,94,422,422,2244,2152,3478,94,1656,987
