ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46
1038,68,68,68,68,68,68,68,195,195,402,229,288,296,322,322,322,322,322,322,388,388,388,322,370,370,370,370,104,104,104,104,104,104,401,401,401,401,401,401,401,401,401,401,401,401,401,401
1039,557,711,711,711,711,557,557,557,557,761,783,672,672,406,652,652,199,68,68,68,172,172,229,229,344,172,172,204,204,204,204,204,204,204,204,204,204,277,277,277,277,277,277,229,173,173,173
1040,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277
1041,693,693,693,388,142,142,142,142,142,392,392,392,27,27,27,326,215,129,204,138,74,298,298,298,298,138,138,155,155,155,155,138,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
1042,173,289,276,162,162,33,33,33,33,108,266,108,348,135,135,135,135,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
1043,314,314,314,314,314,314,374,678,678,399,399,233,77,77,56,369,155,138,138,138,138,138,155,155,155,155,155,155,155,155,155,155,298,155,155,155,151,151,151,151,151,138,138,138,138,138,138
1044,661,661,661,661,661,213,279,279,0,432,279,268,268,132,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,268,268,268,268,268,268,268,268,268,268,268,268,268,379,379,379,379,379
1045,383,229,79,383,123,123,26,179,179,32,32,32,197,197,31,96,96,96,371,371,265,265,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,384,384,384,384,384,384
1046,164,164,164,204,169,104,104,65,174,256,268,404,404,121,121,6,6,166,166,166,166,268,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379
1047,505,505,505,625,625,625,625,682,533,533,635,730,214,495,214,191,191,191,191,191,191,295,295,295,4,4,4,354,354,354,354,354,354,354,361,361,361,361,361,377,377,377,377,377,377,377,377
1048,399,399,399,399,140,140,140,140,6,220,220,171,281,281,49,49,49,49,49,49,49,49,49,49,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,171,171,171,171,171
1049,560,790,365,365,229,101,101,101,101,101,101,59,59,400,49,256,256,256,256,256,256,136,136,136,136,136,136,400,400,400,400,400,400,400,400,400,400,400,179,179,179,179,179,179,179,179,179
1050,210,217,210,210,205,205,6,6,6,287,287,287,245,245,245,197,197,197,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
1051,588,588,673,673,673,96,96,115,275,275,293,156,175,253,253,253,104,192,192,210,210,210,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
1052,724,652,652,312,312,347,347,560,71,248,248,6,150,150,150,295,150,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,30,30,30,30,30,30,30,30,30,30,30,30,30,71,71
1053,369,369,369,369,369,17,17,369,155,369,387,287,25,25,343,85,85,85,85,85,85,85,85,9,9,9,9,9,9,9,9,77,77,77,77,77,77,77,77,649,649,649,649,324,324,324,324
1054,290,155,25,25,34,34,151,151,173,173,173,151,151,240,9,9,9,234,234,234,234,234,234,234,234,234,234,234,55,55,55,55,55,55,234,234,234,234,234,234,234,234,324,324,324,324,324
1055,692,242,546,465,501,25,62,62,62,221,138,138,138,154,154,154,151,204,204,204,315,204,204,9,9,9,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
1056,745,555,555,543,26,632,429,429,429,595,666,322,472,195,195,195,195,245,245,82,82,114,114,114,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314
1057,388,388,106,106,381,179,333,292,41,41,41,41,41,263,381,381,263,263,263,263,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314
1058,588,513,513,313,656,656,517,318,318,35,346,346,346,334,334,334,202,297,297,301,301,301,301,301,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314
1059,764,745,264,741,264,102,375,335,335,335,335,314,314,314,314,314,323,323,353,353,353,353,182,182,182,47,47,47,47,47,74,74,74,297,297,297,297,297,297,297,59,59,59,59,59,59,59
1060,211,293,293,293,74,74,142,293,293,293,293,293,690,160,288,353,41,41,307,307,385,307,307,307,307,307,307,399,399,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146
1061,321,321,321,428,428,376,222,157,355,355,157,280,280,179,179,318,179,179,140,190,190,190,190,59,59,59,59,59,237,237,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
1062,427,427,166,264,264,367,149,339,339,26,131,147,147,147,147,147,147,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
1063,268,257,257,280,280,281,78,78,78,78,49,281,281,140,140,140,23,23,23,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
1064,342,342,380,274,53,53,285,285,285,285,285,15,87,225,225,203,203,225,225,225,225,225,225,225,225,225,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203
1065,456,456,456,456,456,456,456,456,456,456,456,157,745,157,495,157,157,53,323,323,148,148,297,231,148,148,148,148,148,148,6,6,6,6,6,6,6,208,208,208,208,208,208,208,208,208,208
1066,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208
1067,134,134,255,255,192,222,222,222,127,127,127,127,127,208,329,189,189,189,0,0,0,220,220,220,224,224,224,224,224,224,224,12,12,12,12,12,12,12,12,334,334,334,334,334,40,40,400
1068,672,672,672,672,154,374,374,374,62,62,406,406,406,406,406,465,465,465,750,750,750,122,122,122,122,122,122,122,122,122,122,122,122,750,122,750,122,122,122,122,122,122,122,122,122,122,122
1069,783,226,226,226,226,151,151,347,9,363,363,363,363,282,62,62,274,332,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
1070,130,130,549,549,549,549,5,652,652,652,74,74,74,320,299,32,32,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
1071,157,157,157,157,394,759,759,759,759,759,759,759,759,246,246,246,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89
1072,705,705,123,61,61,61,490,490,490,490,490,490,672,672,672,672,557,793,793,754,754,395,89,89,89,89,89,89,89,130,130,130,130,89,89,89,89,89,89,89,89,89,89,89,89,89,89
1073,695,488,488,619,619,106,450,450,233,344,344,32,32,32,32,5,5,5,5,5,5,5,5,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89
1074,134,134,134,134,610,610,553,549,55,55,134,134,134,134,134,24,127,127,367,367,367,367,367,189,189,189,189,189,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
1075,340,287,65,65,170,192,192,234,170,170,347,192,192,192,192,192,192,64,64,64,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
1076,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
1077,355,355,355,424,424,524,189,189,189,393,393,690,133,255,543,417,68,68,395,395,395,395,395,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396
1078,31,31,31,174,174,174,131,131,131,131,131,269,269,111,264,264,272,272,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,105,105,105,309,309,309,309,309,309,309,60,60,60,60
1079,404,347,404,404,30,30,245,31,364,269,196,231,231,144,309,79,79,174,174,174,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309
1080,557,401,401,563,401,401,686,767,466,783,684,311,2,2,62,129,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271
1081,406,401,401,62,29,406,7,406,406,397,397,397,397,397,397,397,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271
1082,166,343,343,491,491,46,46,298,298,332,193,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271
1083,157,205,205,205,569,569,205,361,548,548,548,548,376,66,751,751,194,609,609,609,420,420,420,420,583,583,583,583,583,583,583,583,647,647,647,788,788,788,788,788,788,788,788,788,788,788,788
1084,321,629,629,660,53,417,417,417,417,560,336,186,186,275,109,109,109,109,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
1085,798,607,303,573,573,573,148,148,36,251,160,361,390,390,194,194,390,350,350,350,350,350,350,350,350,350,211,211,211,211,211,211,211,211,211,211,211,211,211,211,128,128,128,128,128,128,128
1086,440,586,586,737,161,161,229,367,367,382,388,388,140,140,388,388,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,10,10,10,10,10,10,10,10,10,10,10
1087,103,195,14,92,326,360,360,105,28,224,224,132,98,98,220,220,358,358,358,358,358,358,279,279,279,279,279,279,279,279,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
1088,347,347,347,45,225,547,100,100,225,290,150,150,150,281,290,111,111,111,111,111,377,377,377,377,377,377,377,377,275,275,275,275,275,275,275,275,49,49,49,49,49,49,49,49,49,49,49
1089,414,543,674,674,769,769,797,797,346,346,594,100,79,79,216,399,399,399,218,218,330,330,330,41,41,41,41,41,41,41,41,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
1090,6,6,6,577,729,729,495,150,150,308,308,308,256,256,281,281,281,281,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202
1091,440,224,224,224,100,111,404,306,594,379,353,193,381,381,148,148,231,237,256,256,256,256,256,208,208,208,208,208,208,208,208,208,208,208,208,208,208,347,347,347,347,347,347,347,347,347,347
1092,93,783,154,387,283,283,795,652,754,470,703,229,344,129,62,229,276,276,276,276,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
1093,374,374,374,299,55,55,299,299,17,370,62,62,466,62,302,302,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,277,277,277,277,277,277,277,277,277,277,277,277,277,277
1094,666,105,105,92,466,466,466,193,193,193,652,204,320,320,3,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
1095,118,135,118,118,118,118,118,193,262,240,240,240,240,92,92,92,92,92,389,389,389,389,389,389,389,389,92,92,92,92,92,92,92,92,92,92,104,104,92,92,92,92,92,92,92,92,92
1096,84,84,84,72,244,244,244,419,419,389,389,278,278,135,135,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
1097,397,406,153,153,153,252,252,183,320,320,320,135,354,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
1098,601,601,601,601,460,440,40,40,501,501,30,362,362,362,35,150,30,30,30,30,30,220,220,220,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1099,730,132,478,478,396,318,318,170,677,203,140,140,372,30,30,30,30,30,30,220,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1100,224,224,713,713,713,132,362,362,362,362,362,30,35,35,334,30,366,366,366,111,111,111,111,111,111,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,40,40,40,40,40,40,40
1101,64,684,684,387,387,348,348,348,348,642,193,193,193,193,193,193,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
1102,233,233,502,502,383,383,325,325,325,171,171,77,205,132,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
1103,285,221,268,240,193,309,279,279,553,11,11,11,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
1104,326,234,210,210,371,371,25,25,69,69,69,343,343,343,153,153,173,74,74,172,172,172,62,62,62,62,62,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
1105,209,209,209,85,85,85,85,85,118,118,118,274,274,302,302,9,276,151,151,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315
1106,507,32,32,32,32,32,32,89,89,89,180,85,138,173,173,173,173,151,17,315,315,315,315,315,315,315,315,315,315,315,315,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
1107,714,714,131,131,131,131,306,306,213,213,213,213,131,231,231,174,334,334,334,297,314,297,297,297,297,297,297,297,297,295,295,295,295,297,297,297,297,297,297,295,295,295,295,295,295,295,295
1108,188,534,295,9,7,14,366,366,366,79,79,225,97,286,220,220,220,59,6,6,308,308,353,353,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,297,297,297,297
1109,254,254,768,14,14,167,167,393,393,393,108,291,389,795,314,306,306,306,306,6,351,351,351,351,351,351,323,323,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,351,351,351,323
1110,648,648,648,618,618,618,19,597,657,276,276,273,273,273,74,74,213,213,213,213,213,213,213,213,213,213,213,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405
1111,1,1,1,1,778,778,120,777,777,199,772,549,229,138,401,401,401,135,135,300,300,389,389,389,389,348,348,348,348,348,348,348,55,55,55,55,348,348,348,348,348,348,348,348,348,348,348
1112,684,684,684,684,237,684,7,309,111,92,83,262,28,14,10,10,10,10,10,129,129,170,170,279,279,279,279,279,279,279,279,279,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392
1113,758,1,781,555,555,30,30,30,366,366,366,800,45,386,386,234,386,386,148,148,277,277,313,313,313,313,313,313,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,299,299,299
1114,725,674,141,194,607,607,86,86,86,364,358,358,358,358,358,3,3,3,285,198,313,313,313,313,313,313,299,299,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,74,74
1115,536,206,206,630,749,414,414,414,414,684,197,197,389,506,506,104,104,370,64,64,10,365,365,365,365,365,365,365,365,374,374,374,358,358,358,358,313,313,313,358,358,358,358,358,358,358,358
1116,274,274,274,440,661,761,593,593,790,643,703,376,376,403,403,403,403,403,168,403,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,402,402,402,402,402,402
1117,787,748,214,214,214,214,77,77,245,245,245,145,229,394,219,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168
1118,240,293,293,145,168,168,476,476,476,275,275,275,222,393,393,393,393,403,403,403,403,403,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168
1119,747,747,613,613,800,800,621,318,801,463,330,275,86,86,86,86,86,86,89,89,89,89,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1120,87,5,5,259,259,5,595,109,548,152,152,382,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1121,406,758,758,808,458,458,406,189,189,5,6,73,74,246,246,336,336,89,89,89,89,89,89,89,89,89,5,5,5,5,5,5,5,5,5,5,5,89,89,89,89,89,89,89,89,89,89
1122,195,739,699,269,88,410,88,511,285,782,363,338,88,516,516,236,82,195,195,195,195,195,195,323,323,323,323,323,323,323,297,297,297,297,297,297,297,297,297,297,297,297,323,323,323,323,297
1123,624,508,508,776,403,745,745,745,569,398,132,132,22,22,22,109,109,5,5,5,5,5,5,5,5,5,5,5,5,143,143,143,143,143,143,143,143,143,143,388,388,388,388,388,388,388,36
1124,126,126,744,179,449,295,62,62,317,222,357,104,205,5,283,140,194,194,295,295,295,295,295,295,405,405,405,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295
1125,603,104,104,455,414,414,414,784,580,256,256,256,339,224,224,224,224,224,224,224,224,268,268,268,268,268,268,268,268,268,268,379,379,379,379,379,379,379,379,379,379,379,379,379,379,268,268
1126,276,314,314,314,313,39,39,269,269,101,101,206,206,137,245,245,245,129,129,197,197,129,129,197,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
1127,353,488,488,217,625,570,570,752,102,6,6,6,195,264,270,187,187,119,119,119,119,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379
1128,206,206,412,412,690,690,690,244,778,545,545,136,126,307,307,307,307,307,370,370,370,370,370,370,307,307,307,307,307,307,307,7,7,7,7,7,370,370,370,145,145,370,370,373,373,373,373
1129,648,648,648,778,77,77,85,85,85,348,215,377,377,307,307,307,307,307,307,307,307,307,307,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
1130,383,383,303,123,158,158,240,240,494,325,250,49,49,392,367,367,382,84,84,84,84,382,382,382,382,382,382,382,382,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
1131,358,72,72,72,129,72,72,254,254,225,225,307,307,149,385,347,347,347,130,130,130,130,130,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1132,221,221,485,485,6,165,323,632,632,632,148,314,323,323,65,130,323,323,323,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1133,618,679,679,679,158,158,215,322,322,689,689,689,689,166,73,73,142,142,142,142,140,140,140,325,325,325,325,223,223,223,223,223,223,286,286,286,286,286,286,286,286,286,286,286,286,286,286
1134,156,156,156,88,676,313,313,313,313,345,345,101,394,394,135,135,135,135,135,135,135,135,135,46,46,46,46,46,46,46,46,46,163,163,163,163,163,163,163,163,163,163,163,163,276,276,276
1135,313,41,41,313,353,353,313,313,313,313,313,617,313,313,313,313,313,313,313,313,313,313,313,313,313,394,313,313,313,313,313,313,313,313,313,313,313,313,45,45,313,313,313,313,313,313,313
1136,773,282,217,217,311,311,55,55,55,229,359,359,359,311,17,17,138,138,138,138,138,138,138,138,138,298,298,298,298,298,298,298,298,298,17,17,17,17,17,17,17,17,17,17,17,17,17
1137,253,771,771,68,35,512,512,512,370,370,60,60,326,326,389,348,64,210,210,210,210,210,401,401,401,401,401,401,401,401,262,262,262,262,262,262,262,262,262,262,262,262,262,401,401,262,401
1138,811,811,811,468,478,724,423,423,423,658,557,782,663,663,506,506,506,450,450,450,450,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,332,69,320,320,320,320,320,320
1139,103,233,572,360,360,322,477,103,381,381,381,378,378,378,45,337,337,337,337,313,313,313,313,313,145,145,145,145,145,145,145,145,145,145,145,20,20,145,145,145,145,145,282,282,282,282,282
1140,2,66,66,66,92,92,92,55,64,371,371,371,11,11,193,193,348,64,389,389,389,389,389,389,71,71,348,348,348,348,348,348,348,348,348,348,348,348,215,215,215,215,215,215,215,215,215
1141,343,64,638,55,240,432,343,343,233,55,55,332,332,332,151,151,154,25,25,25,25,25,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,247,247,247,247,247,247,247
1142,58,62,62,309,775,180,328,638,632,189,189,777,62,649,172,562,678,678,678,678,771,771,530,530,530,530,530,731,108,108,108,108,108,108,332,332,344,344,193,193,193,193,193,193,193,193,193
1143,15,15,15,15,620,620,273,576,342,342,342,342,342,342,41,41,41,41,41,41,41,41,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1144,65,65,65,65,65,65,65,65,65,65,65,65,79,171,78,78,41,41,41,251,251,251,263,263,263,41,41,41,23,23,23,23,23,23,23,23,23,23,23,23,41,41,23,23,23,23,23
1145,420,806,806,806,257,257,257,257,257,281,281,41,79,225,225,202,202,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,23,115,115,115,115,115,115,115,23,23,23,23,23
1146,423,285,285,323,116,116,116,31,31,31,31,383,383,332,332,332,337,337,262,262,262,64,262,262,262,262,262,262,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
1147,210,129,129,312,92,210,210,210,210,210,210,210,210,210,262,262,210,210,210,210,262,262,262,262,262,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210
1148,663,798,370,370,370,370,370,791,465,29,29,29,224,185,224,387,387,387,387,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210
1149,449,705,780,425,425,425,258,258,714,714,681,555,390,94,94,333,333,157,157,157,157,157,157,157,157,157,157,214,214,214,214,214,214,214,214,214,356,356,356,356,356,356,356,356,356,356,356
1150,356,756,756,246,246,327,211,211,775,596,407,635,216,763,763,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
1151,503,503,503,478,479,595,595,595,666,597,597,597,375,745,214,214,214,89,335,175,175,335,66,66,66,66,336,336,336,336,336,336,336,219,159,159,159,159,159,219,219,219,219,219,219,219,219
1152,795,795,795,3,3,3,417,356,316,319,132,40,462,462,253,253,253,253,127,127,127,127,127,501,40,40,40,40,40,40,40,40,40,40,40,239,239,239,239,239,239,239,239,239,239,239,363
1153,43,121,121,130,130,241,241,241,134,134,134,3,45,29,29,247,247,247,289,289,289,289,289,289,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,363,363,363,363,363,363,363,363
1154,190,190,347,347,347,347,255,255,255,255,255,255,255,287,287,287,287,289,29,29,29,29,29,29,29,73,73,73,73,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363
1155,353,353,353,590,590,72,72,72,233,233,135,379,290,290,314,314,162,162,323,130,130,130,102,102,102,102,102,102,102,102,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162
1156,681,692,692,692,115,115,115,115,623,623,680,365,365,115,593,593,533,533,395,208,115,308,308,308,22,22,89,89,195,195,148,257,257,257,257,257,257,257,257,257,257,130,130,130,130,257,257
1157,312,74,38,38,38,38,216,279,103,6,193,205,79,79,162,88,88,22,245,245,245,245,245,245,245,245,245,162,162,162,162,162,162,162,162,130,130,130,162,339,339,339,339,339,339,339,339
1158,190,190,794,794,170,61,190,408,408,8,544,690,690,41,14,126,126,126,37,126,293,37,37,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,259,259,259,259,259,259
1159,486,305,356,356,356,356,356,356,356,356,356,356,146,146,126,293,293,293,293,355,355,126,126,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,37,37,37,37,37,37,37,37,37
1160,305,290,290,72,713,713,713,713,447,447,447,447,99,288,288,133,126,126,126,126,126,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,107,107,107,107,107,107,107,107,107,107,107
1161,275,9,9,60,51,466,466,346,346,346,210,377,45,141,141,285,285,285,207,234,234,234,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161
1162,362,362,464,284,653,312,254,254,695,80,105,256,256,256,256,256,256,188,353,60,60,223,223,223,223,223,223,223,223,223,223,223,58,58,58,58,58,58,58,58,58,115,58,58,58,385,385
1163,106,313,313,29,188,188,58,58,58,58,58,58,58,205,58,40,58,58,58,58,58,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,58,58,58,58,58,58,58,58,58,58,58
1164,610,235,235,441,311,215,215,209,197,284,332,137,137,266,1,92,92,92,92,240,240,240,240,240,240,240,240,240,240,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,253,253,253
1165,713,33,808,808,808,245,245,167,167,33,108,108,108,299,299,253,253,298,155,155,298,298,298,298,69,69,69,69,69,69,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266
1166,124,124,131,240,285,285,285,284,284,284,69,233,233,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266
1167,621,621,768,269,221,221,221,221,54,153,153,153,153,123,315,62,69,69,138,374,374,374,374,374,374,374,374,299,299,299,299,299,299,299,299,299,386,386,386,386,386,386,386,386,386,386,386
1168,744,62,337,337,337,62,62,62,17,17,299,299,332,332,332,348,348,348,108,108,108,108,108,108,282,282,285,285,285,285,285,285,285,285,285,285,285,285,285,285,90,90,90,285,285,285,285
1169,608,608,234,234,234,234,98,98,98,98,77,229,370,370,138,344,369,138,138,167,348,299,299,299,299,299,299,299,299,74,74,204,204,204,204,57,57,57,57,57,57,57,57,57,57,57,204
1170,323,387,798,276,276,60,60,689,689,689,689,130,130,261,73,77,386,386,386,358,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
1171,586,433,490,84,124,795,795,137,778,129,129,64,64,64,64,204,204,204,348,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
1172,385,202,202,233,233,210,210,778,778,713,553,284,284,284,284,57,545,199,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
1173,123,123,123,123,188,163,163,163,163,75,125,125,137,319,252,252,252,313,313,282,282,148,148,148,148,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313
1174,399,476,181,230,230,624,624,5,273,273,89,196,115,123,123,181,181,181,108,108,108,108,108,108,222,130,353,353,353,353,353,353,32,32,32,250,32,32,211,211,211,211,211,211,211,211,211
1175,636,367,367,558,558,558,411,411,388,663,562,808,652,640,394,394,277,62,141,141,141,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,210,210,210,210,253,253,210,210,210,210
1176,157,157,583,400,400,400,94,94,539,539,569,768,768,127,127,362,362,36,36,362,362,362,362,362,362,362,150,150,150,150,150,150,150,150,258,258,258,258,258,258,258,258,258,258,258,258,258
1177,367,360,446,484,484,213,193,193,193,193,193,309,150,150,150,150,205,205,150,150,150,150,150,127,127,40,40,185,185,185,185,185,185,185,185,185,185,249,249,249,249,249,249,249,249,177,177
1178,428,428,782,560,698,36,36,629,629,249,249,390,390,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
