ids,epoch_99,epoch_100
3638,2823,2823
3639,2689,2689
3640,1412,1412
3641,398,398
3642,2536,2536
3643,2534,2534
3644,2924,2924
3645,3512,3512
3646,2356,2356
3647,128,128
3648,3840,3840
3649,2022,2022
3650,3244,3244
3651,2286,2286
3652,1933,1933
3653,2770,2770
3654,3163,3163
3655,758,758
3656,915,915
3657,817,817
3658,3002,3002
3659,1615,1199
3660,1367,1367
3661,307,307
3662,1803,1803
3663,2736,2736
3664,1351,1870
3665,3094,3094
3666,743,743
3667,737,354
3668,2775,2775
3669,1462,1462
3670,1389,2428
3671,948,948
3672,3379,3379
3673,836,836
3674,603,694
3675,698,735
3676,1774,1774
3677,6432,6432
3678,1941,1941
3679,1411,1411
3680,741,741
3681,2534,2534
3682,2518,2518
3683,90,90
3684,680,680
3685,1014,1014
3686,1933,1933
3687,2077,2077
3688,395,395
3689,965,965
3690,1395,1395
3691,336,336
3692,6353,6353
3693,222,222
3694,2301,2301
3695,170,170
3696,3444,3444
3697,1633,1633
3698,3112,3112
3699,2926,2926
3700,3232,3232
3701,2057,2057
3702,754,754
3703,1676,1676
3704,787,787
3705,222,222
3706,965,965
3707,112,112
3708,1232,1232
3709,3493,3493
3710,2496,2496
3711,1220,1220
3712,2019,2019
3713,2871,2871
3714,2292,2292
3715,3408,3408
3716,418,418
3717,3145,3145
3718,785,785
3719,2281,2281
3720,67,67
3721,1899,1899
3722,14,14
3723,1199,1199
3724,1681,1681
3725,3256,3256
3726,314,314
3727,1276,1276
3728,575,2429
3729,1341,1341
3730,2871,2871
3731,2223,2223
3732,2792,2792
3733,1524,1524
3734,566,566
3735,3143,3143
3736,2795,2795
3737,1100,1100
3738,2734,2734
3739,779,779
3740,49,49
3741,1925,1925
3742,575,575
3743,3064,3064
3744,420,420
3745,1081,1081
3746,1075,1075
3747,3053,3053
3748,2221,2221
3749,3214,3214
3750,1575,1575
3751,1200,1200
3752,2325,2325
3753,213,213
3754,3283,3283
3755,1182,1182
3756,2443,2443
3757,1766,1766
3758,2368,2368
3759,1036,1036
3760,1254,2394
3761,385,385
3762,3106,3106
3763,265,265
3764,3347,3347
3765,2037,2037
3766,109,109
3767,1395,1395
3768,965,965
3769,663,663
3770,2163,2163
3771,779,779
3772,1464,1464
3773,2968,2968
3774,3077,3077
3775,2469,2469
3776,2999,2999
3777,427,427
3778,2707,2707
3779,360,360
3780,4205,4205
3781,2212,2212
3782,2989,2989
3783,673,673
3784,3182,3182
3785,3283,3283
3786,330,330
3787,1903,1903
3788,265,265
3789,1678,1678
3790,758,758
3791,1924,3315
3792,2479,2479
3793,881,881
3794,2909,2909
3795,170,170
3796,2386,2386
3797,1199,1199
3798,39,39
3799,1182,1182
3800,2210,2210
3801,3271,3271
3802,1803,1803
3803,252,252
3804,3433,3433
3805,2930,2930
3806,2512,2512
3807,1833,1833
3808,2727,2727
3809,2298,2298
3810,3214,3459
3811,165,165
3812,1008,1008
3813,1584,1584
3814,3044,3044
3815,3341,3341
3816,32,32
3817,1714,1714
3818,1233,1233
3819,2108,2108
3820,1883,1883
3821,3122,3122
3822,2428,2428
3823,703,703
3824,138,138
3825,1762,1899
3826,1852,1852
3827,1774,1774
3828,2592,2592
3829,1253,1253
3830,3369,3369
3831,1687,1687
3832,3139,3139
3833,2184,2184
3834,1816,1816
3835,497,497
3836,2427,2427
3837,1473,1473
3838,133,2843
3839,1200,1200
3840,2679,2679
3841,4441,3994
3842,1229,1229
3843,64,64
3844,1687,1687
3845,581,581
3846,1048,1048
3847,3082,3082
3848,2472,2472
3849,1884,1884
3850,1693,1693
3851,1480,1480
3852,165,165
3853,1277,1277
3854,3341,3341
3855,817,817
3856,3068,3068
3857,644,644
3858,2224,2224
3859,3347,3347
3860,1232,1232
3861,965,965
3862,1341,1341
3863,503,503
3864,3087,3087
3865,1345,1345
3866,380,380
3867,3133,3133
3868,3271,3271
3869,2325,2325
3870,563,563
3871,1928,1928
3872,916,916
3873,3029,3029
3874,487,487
3875,1837,1837
3876,49,49
3877,244,244
3878,516,516
3879,467,467
3880,1714,1714
3881,653,653
3882,2967,2967
3883,2959,2959
3884,1796,1796
3885,1766,1766
3886,2534,2534
3887,2926,2926
3888,2308,2308
3889,841,841
3890,1792,1792
3891,1434,1434
3892,6280,6280
3893,2798,2798
3894,518,518
3895,2618,3334
3896,2377,2377
3897,2509,2509
3898,518,518
3899,851,916
3900,1498,1498
3901,2502,2502
3902,549,549
3903,678,678
3904,1941,1941
3905,2180,2180
3906,3368,3368
3907,5334,5334
3908,1084,1578
3909,1332,1332
3910,6440,4536
3911,1775,1775
3912,2715,2715
3913,1621,1604
3914,1341,1341
3915,2290,2214
3916,83,83
3917,2368,2368
3918,467,467
3919,2734,2734
3920,2333,2333
3921,778,778
3922,487,487
3923,1782,1782
3924,2236,2236
3925,698,698
3926,290,290
3927,931,2712
3928,1000,1000
3929,758,758
3930,604,604
3931,1423,1423
3932,795,795
3933,2476,2476
3934,3407,3407
3935,619,619
3936,1063,1063
3937,2041,2041
3938,2111,2111
3939,1443,1443
3940,3527,3527
3941,629,629
3942,1766,1766
3943,2248,2248
3944,3055,3055
3945,778,778
3946,2603,2603
3947,2820,174
3948,1473,2887
3949,2594,2594
3950,232,232
3951,2672,2672
3952,1933,1933
3953,2536,579
3954,330,330
3955,619,619
3956,1073,1073
3957,66,66
3958,3368,3368
3959,3231,3231
3960,2443,2180
3961,2057,2057
3962,497,497
3963,2732,2732
3964,663,663
3965,961,961
3966,3852,3852
3967,1464,1464
3968,209,209
3969,3368,3368
3970,2019,2019
3971,3243,3243
3972,2184,2184
3973,1816,1816
3974,451,451
3975,2719,2719
3976,3106,3106
3977,3570,3570
3978,1758,1758
3979,1683,1683
3980,2386,2386
3981,1236,1236
3982,3852,3852
3983,1991,1991
3984,2719,2719
3985,1107,1107
3986,2285,1381
3987,1970,1970
3988,3127,3127
3989,579,579
3990,1681,1681
3991,2042,563
3992,2536,2536
3993,2451,2451
3994,3348,3348
3995,1865,1865
3996,1326,1326
3997,698,698
3998,1471,1471
3999,3053,3053
4000,2916,2916
4001,3297,3297
4002,868,868
4003,2321,2321
4004,2546,2546
4005,1284,1284
4006,1683,1683
4007,1075,1075
4008,2583,2583
4009,5384,4813
4010,1107,1107
4011,1925,1925
4012,1182,1182
4013,1301,1301
4014,3072,3072
4015,2220,2220
4016,3334,3334
4017,362,362
4018,3491,3491
4019,1874,1874
4020,675,675
4021,1352,2642
4022,2942,2942
4023,1617,1617
4024,3368,3368
4025,2220,2220
4026,2068,2068
4027,1933,1933
4028,10,10
4029,1903,2281
4030,206,206
4031,1794,1794
4032,1242,1242
4033,3379,3379
4034,1923,1923
4035,3013,3013
4036,6800,6800
4037,212,212
4038,380,380
4039,2422,2422
4040,2943,2943
4041,3232,3232
4042,2411,2411
4043,1874,1874
4044,1182,1182
4045,346,346
4046,376,1520
4047,3297,3297
4048,77,77
4049,1942,1942
4050,2851,2851
4051,2562,2562
4052,419,419
4053,506,506
4054,3442,3442
4055,77,77
4056,2560,2560
4057,1108,1108
4058,237,237
4059,2730,2730
4060,645,645
4061,3383,3383
4062,1705,1705
4063,2358,2358
4064,690,690
4065,1615,1615
4066,129,129
4067,1048,1048
4068,2736,2736
4069,3343,935
4070,1368,1368
4071,1275,1275
4072,2271,2271
4073,1135,1135
4074,710,474
4075,778,778
4076,3244,3244
4077,2375,2375
4078,1883,1883
4079,3440,2202
4080,97,97
4081,1220,1220
4082,2119,2119
4083,1220,1220
4084,818,818
4085,1195,1195
4086,2719,2719
4087,771,771
4088,3465,3465
4089,39,39
4090,1735,1735
4091,2649,2649
4092,414,414
4093,2313,2313
4094,1798,1798
4095,2717,2717
4096,533,533
4097,3079,3079
4098,1259,1259
4099,3145,3145
4100,2059,2059
4101,2122,2122
4102,3346,3346
4103,2216,2216
4104,2340,2340
4105,2427,2427
4106,2989,2989
4107,2944,2944
4108,2309,2309
4109,3243,3243
4110,1063,1063
4111,3028,3028
4112,1309,1309
4113,1162,1162
4114,820,820
4115,3379,3379
4116,1970,1970
4117,1558,1558
4118,1443,1443
4119,938,938
4120,2114,2114
4121,1421,1421
4122,980,980
4123,2157,2157
4124,3378,3378
4125,2055,2055
4126,841,841
4127,1792,1792
4128,817,817
4129,698,698
4130,2236,2236
4131,3179,3179
4132,3113,3113
4133,1025,1025
4134,2581,2581
4135,1687,1687
4136,12,12
4137,2970,2970
4138,109,109
4139,2059,2059
4140,3232,3232
4141,1250,1250
4142,2795,2795
4143,2530,2530
4144,5554,5554
4145,2999,2999
4146,2429,2429
4147,3111,3111
4148,2969,2969
4149,1432,1432
4150,161,161
4151,2281,2281
4152,1027,1027
4153,2529,2529
4154,2224,2224
4155,1766,1766
4156,3368,3368
4157,2836,2836
4158,3421,3421
4159,2341,2341
4160,1352,1352
4161,708,2714
4162,305,305
4163,1557,1557
4164,2709,2709
4165,2891,2891
4166,2832,2832
4167,1900,1900
4168,6402,6402
4169,628,628
4170,1804,1804
4171,3418,3418
4172,3139,3139
4173,586,1830
4174,67,67
4175,1881,1881
4176,4272,3832
4177,2512,2512
4178,3056,3056
4179,2202,2202
4180,1821,1821
4181,1113,1113
4182,906,906
4183,2052,2052
4184,2732,3139
4185,579,579
4186,518,518
4187,3051,3051
4188,1311,1311
4189,3378,3378
4190,2335,2335
4191,3297,420
4192,1598,1598
4193,3062,3062
4194,2542,2542
4195,925,1079
4196,2256,2256
4197,1277,1277
4198,1908,1908
4199,123,123
4200,2677,2677
4201,3044,3044
4202,2909,2909
4203,2386,2386
4204,2739,2739
4205,888,888
4206,2236,2236
4207,1423,1423
4208,83,83
4209,3030,3030
4210,144,144
4211,1807,1807
4212,64,64
4213,1758,1758
4214,1126,1126
4215,1512,1512
4216,1875,1875
4217,1155,1155
4218,1919,1919
4219,1506,1506
4220,921,921
4221,2443,2443
4222,6757,6757
4223,3320,3320
4224,67,67
4225,342,342
4226,2366,2366
4227,1225,1225
4228,2865,2865
4229,2055,2055
4230,2193,2193
4231,1086,1086
4232,1890,1890
4233,3348,3348
4234,2333,2333
4235,1265,1265
4236,1098,1098
4237,3368,3368
4238,155,155
4239,582,582
4240,2707,2707
4241,1374,1374
4242,246,2805
4243,2677,2677
4244,2068,2068
4245,1374,1374
4246,3067,3067
4247,2909,2909
4248,213,3244
4249,2050,2050
4250,298,298
4251,3154,3154
4252,1852,1852
4253,1565,1565
4254,965,965
4255,2514,2514
4256,3305,3305
4257,1346,2214
4258,698,698
4259,518,518
4260,2018,2018
4261,3181,3181
4262,3019,3019
4263,965,965
4264,1132,1132
4265,285,285
4266,2909,2909
4267,2752,2752
4268,644,644
4269,2111,2111
4270,2807,2807
4271,3408,3408
4272,828,828
4273,2029,2029
4274,2697,2472
4275,1837,1032
4276,1095,1095
4277,3373,3373
4278,3491,3491
4279,3029,3029
4280,3028,3028
4281,1776,1776
4282,2033,2033
4283,1427,1427
4284,2613,2613
4285,1675,1675
4286,2140,2140
4287,1538,1538
4288,161,161
4289,2820,2820
4290,988,988
4291,3419,3419
4292,640,640
4293,1807,1807
4294,1609,1609
4295,1490,1490
4296,2722,2722
4297,704,704
4298,2462,2462
4299,1593,1593
4300,823,1385
4301,3408,3408
4302,3163,3163
4303,2192,2192
4304,2723,2723
4305,1593,1593
4306,3297,1638
4307,377,377
4308,3421,3421
4309,3341,3341
4310,2723,2723
4311,2755,2495
4312,2075,2075
4313,1370,1370
4314,2930,2930
4315,2758,2758
4316,543,2024
4317,1615,1615
4318,3398,3398
4319,3067,3067
4320,2507,2507
4321,1477,1477
4322,2368,2368
4323,3069,1626
4324,3292,3292
4325,1177,1177
4326,649,649
4327,2210,2210
4328,818,818
4329,3125,3125
4330,1792,1792
4331,1146,3313
4332,2462,2462
4333,3286,3286
4334,3051,3051
4335,1482,1482
4336,2775,2775
4337,2164,2164
4338,2843,2843
4339,2428,2428
4340,593,593
4341,1940,1940
4342,144,144
4343,2034,2034
4344,2277,2277
4345,708,708
4346,1617,1617
4347,2327,2327
4348,6624,6624
4349,698,698
4350,985,985
4351,3067,3067
4352,2423,2423
4353,598,3273
4354,1695,1695
4355,1697,1697
4356,3030,3030
4357,2406,2406
4358,3222,3222
4359,603,603
4360,1668,1668
4361,1232,1232
4362,301,301
4363,67,67
4364,888,888
4365,2807,2807
4366,111,111
4367,2690,2690
4368,1792,1792
4369,392,941
4370,445,445
4371,1766,1766
4372,360,360
4373,16,16
4374,2386,2386
4375,1535,1535
4376,2734,2734
4377,349,349
4378,2288,2549
4379,1782,1782
4380,968,968
4381,2333,2333
4382,3180,3180
4383,1664,1664
4384,1994,1994
4385,1735,1735
4386,284,284
4387,2588,2588
4388,2161,2161
4389,609,609
4390,1469,1469
4391,3453,3453
4392,1115,1115
4393,965,965
4394,3294,3294
4395,534,534
4396,2918,2918
4397,3370,3370
4398,2009,2009
4399,2621,2621
4400,2119,2119
4401,2034,2034
4402,2737,2737
4403,1440,1440
4404,54,54
4405,579,579
4406,1432,1432
4407,1132,1132
4408,1687,1687
4409,1617,1617
4410,1132,1132
4411,1147,1147
4412,3320,3320
4413,1736,1736
4414,2689,2689
4415,1396,1396
4416,3278,3278
4417,2536,2536
4418,988,988
4419,518,518
4420,2287,2287
4421,109,109
4422,483,2368
4423,2723,2723
4424,1434,1434
4425,1915,459
4426,2309,2309
4427,1368,1368
4428,1260,1260
4429,1908,1908
4430,399,399
4431,1329,1329
4432,161,161
4433,2159,1106
4434,2871,2871
4435,84,84
4436,2518,2518
4437,657,657
4438,1758,2856
4439,2512,2512
4440,3100,3100
4441,6,6
4442,648,648
4443,985,985
4444,906,906
4445,503,2368
4446,1725,1725
4447,2422,2422
4448,2863,2863
4449,2696,2696
4450,2244,2244
4451,1816,1816
4452,1478,1478
4453,3154,3154
4454,2065,2065
4455,2909,2909
4456,2243,2243
4457,3131,3131
4458,49,49
4459,123,123
4460,2019,2019
4461,1311,1311
4462,1816,1816
4463,2543,2543
4464,1949,1949
4465,1124,1124
4466,3125,3125
4467,741,741
4468,2946,2946
4469,786,786
4470,3370,3370
4471,3,3
4472,2103,2103
4473,2732,2732
4474,660,660
4475,2758,2758
4476,2540,2540
4477,1423,1423
4478,165,165
4479,1191,1191
4480,1382,1382
4481,1381,1381
4482,3029,3029
4483,142,142
4484,1933,1933
4485,1370,1370
4486,2000,2000
4487,485,485
4488,1903,1903
4489,3172,3172
4490,675,675
4491,2110,2110
4492,3149,1341
4493,2332,2332
4494,1615,1615
4495,1480,1480
4496,1567,1567
4497,352,352
4498,2559,2559
4499,2120,2120
4500,1816,1816
4501,2722,2722
4502,710,2432
4503,534,534
4504,246,246
4505,4783,3794
4506,1501,1501
4507,1032,1032
4508,1584,1584
4509,2536,2536
4510,3151,3151
4511,874,874
4512,2947,2947
4513,305,305
4514,1726,1726
4515,940,940
4516,2871,2871
4517,2142,2142
4518,2518,2518
4519,3125,3125
4520,2224,2224
4521,1115,1115
4522,688,688
4523,916,916
4524,2281,2281
4525,128,128
4526,2024,2024
4527,1816,1816
4528,467,467
4529,1129,1129
4530,1883,1883
4531,3391,3391
4532,342,342
4533,2214,2214
4534,1464,1464
4535,2268,2268
4536,316,316
4537,331,331
4538,3358,3358
4539,1115,1115
4540,1220,1220
4541,399,399
4542,94,94
4543,1722,1427
4544,3031,3031
4545,1554,1554
4546,427,422
4547,1220,1220
4548,109,109
4549,1107,1107
4550,1345,1345
4551,3425,2636
4552,1816,1816
4553,3044,3044
4554,3089,3089
4555,2509,2509
4556,2673,2673
4557,2019,2019
4558,1370,3069
4559,1908,1908
4560,1478,1478
4561,423,423
4562,603,603
4563,3516,3516
4564,3209,3209
4565,2598,2598
4566,1229,1229
4567,2352,2352
4568,2553,2553
4569,1867,1867
4570,174,174
4571,1236,1236
4572,2325,2325
4573,920,920
4574,2120,2120
4575,1382,1382
4576,2560,2560
4577,3127,3127
4578,1787,1787
4579,112,112
4580,2294,2294
4581,112,112
4582,942,942
4583,1471,1471
4584,1593,2827
4585,2843,1075
4586,1735,1735
4587,2401,2401
4588,158,158
4589,414,414
4590,3067,3067
4591,3177,3177
4592,945,945
4593,12,12
4594,3453,3453
4595,75,75
4596,1130,1130
4597,6402,2113
4598,2837,2837
4599,1714,1714
4600,155,155
4601,1079,1079
4602,2015,2015
4603,3068,3068
4604,1519,1519
4605,1609,3301
4606,186,186
4607,2695,2695
4608,1386,1386
4609,504,504
4610,886,886
4611,1238,1238
4612,2939,2939
4613,1966,1966
4614,1683,1683
4615,3169,3169
4616,698,698
4617,916,916
4618,2483,2483
4619,2041,2041
4620,965,2525
4621,1462,1462
4622,2358,2358
4623,392,2320
4624,3509,3509
4625,2064,2064
4626,1684,362
4627,1329,1196
4628,111,111
4629,3228,3228
4630,628,628
4631,1182,1182
4632,11,11
4633,445,445
4634,3444,3444
4635,1794,1794
4636,941,941
4637,2547,2547
4638,2529,2529
4639,3236,2895
4640,1933,1933
4641,888,888
4642,476,1912
4643,2886,2886
4644,363,363
4645,1683,645
4646,1501,1501
4647,3030,3030
4648,1994,1994
4649,1302,1302
4650,2236,2236
4651,828,828
4652,3283,3283
4653,1782,1782
4654,1206,1206
4655,1225,1225
4656,4534,4534
4657,1984,1984
4658,547,547
4659,25,25
4660,97,97
4661,921,921
4662,2243,2050
4663,2496,2496
4664,2261,2261
4665,2869,2869
4666,1432,1432
4667,290,290
4668,707,707
4669,2723,2723
4670,2526,2526
4671,715,3056
4672,2309,2309
4673,359,359
4674,3178,3178
4675,2042,2042
4676,1380,1380
4677,1538,1538
4678,2500,2500
4679,237,237
4680,3143,3143
4681,6595,6595
4682,2211,2211
4683,3111,3111
4684,1241,1241
4685,1821,1821
4686,111,111
4687,3061,3061
4688,2580,2580
4689,925,1079
4690,1464,1464
4691,2907,2907
4692,5334,5334
4693,2309,2309
4694,2774,2774
4695,2953,2953
4696,3031,3031
4697,1247,1247
4698,3192,3192
4699,2536,2536
4700,2764,2764
4701,3256,3256
4702,3055,3055
4703,2061,2061
4704,3315,3315
4705,2796,2796
4706,1615,1615
4707,3370,3370
4708,3183,3183
4709,1852,1852
4710,170,170
4711,2041,2041
4712,604,604
4713,2959,2959
4714,6775,6775
4715,1678,1678
4716,2163,2864
4717,3051,3051
4718,1736,3440
4719,948,948
4720,2406,2406
4721,2540,2540
4722,2496,575
4723,1919,1919
4724,906,906
4725,583,2840
4726,3087,406
4727,2429,2429
4728,1247,1247
4729,2540,2540
4730,2713,2713
4731,2269,2269
4732,109,109
4733,3087,3087
4734,1794,1794
4735,1540,1540
4736,801,801
4737,1483,1483
4738,1260,1115
4739,3077,3077
4740,599,599
4741,2603,2603
4742,2959,2959
4743,471,471
4744,2120,2120
4745,2512,474
4746,3029,3029
4747,154,154
4748,1781,1781
4749,720,720
4750,518,518
4751,2309,2309
4752,3340,430
4753,5136,5136
4754,618,618
4755,2458,495
4756,2851,2851
4757,237,237
4758,6,6
4759,2196,2196
4760,3163,3163
4761,2444,2444
4762,2642,2756
4763,787,787
4764,3428,3428
4765,2398,2398
4766,2140,1132
4767,1693,1693
4768,2409,2409
4769,1115,1115
4770,2214,2214
4771,1877,1877
4772,2479,2479
4773,1783,1783
4774,1261,1261
4775,3131,3131
4776,1463,1463
4777,2361,2361
4778,1807,1807
4779,3492,3492
4780,2628,2628
4781,2536,2536
4782,786,786
4783,2354,2354
4784,1805,1805
4785,442,442
4786,240,240
4787,2335,566
4788,2261,2261
4789,3256,3256
4790,1762,3451
4791,1555,1555
4792,987,987
4793,314,314
4794,2530,2530
4795,354,354
4796,5265,5265
4797,2190,2190
4798,814,814
4799,1233,1233
4800,1978,1978
4801,2406,2406
4802,74,74
4803,1496,1496
4804,2429,2429
4805,3087,3087
4806,1035,1035
4807,3231,3231
4808,1908,1908
4809,2456,2462
4810,2120,2120
4811,3119,3119
4812,1370,209
4813,2389,2028
4814,1805,1805
4815,1916,1916
4816,2795,2795
4817,1104,1104
4818,1009,1009
4819,215,215
4820,3399,3399
4821,752,752
4822,6126,6126
4823,2551,2551
4824,1710,1710
4825,3282,3282
4826,2736,2736
4827,2230,2230
4828,23,23
4829,20,1310
4830,331,331
4831,2764,2764
4832,3149,3149
4833,314,314
4834,3154,3154
4835,3124,3124
4836,3163,3163
4837,226,226
4838,3315,3315
4839,314,314
4840,290,290
4841,1623,1623
4842,2795,2795
4843,2211,2211
4844,1626,1626
4845,1525,1525
4846,2656,2795
4847,367,367
4848,3311,3311
4849,330,330
4850,1943,1943
4851,2141,2141
4852,645,645
4853,948,948
4854,3130,3130
4855,1440,1440
4856,3403,1759
4857,1413,1413
4858,3444,3444
4859,694,694
4860,1795,2953
4861,1592,1592
4862,3179,3033
4863,1260,1260
4864,3283,3283
4865,3125,3125
4866,2657,2657
4867,2909,2909
4868,2333,2333
4869,2192,2192
4870,4996,4996
4871,2507,2507
4872,3053,3053
4873,3340,3340
4874,494,494
4875,3398,3398
4876,1687,1687
4877,2289,2289
4878,2339,2339
4879,1782,1782
4880,2120,2120
4881,2581,2581
4882,3286,3286
4883,2536,2536
4884,1340,1340
4885,619,619
4886,1868,1868
4887,1220,1238
4888,1837,1837
4889,1490,1490
4890,2929,3039
4891,44,44
4892,3398,3398
4893,2795,2795
4894,2736,2736
4895,2422,2422
4896,1739,1739
4897,2826,2826
4898,1480,1480
4899,3363,3363
4900,1403,1403
4901,2122,2122
4902,1479,2824
4903,3521,3521
4904,2792,2792
4905,3425,3425
4906,133,133
4907,1015,1015
4908,3360,3360
4909,543,965
4910,2211,2211
4911,1480,1480
4912,2018,2018
4913,787,787
4914,1681,1681
4915,3111,3111
4916,1919,1919
4917,44,44
4918,1919,1919
4919,1427,1427
4920,619,619
4921,516,516
4922,15,15
4923,3089,3089
4924,64,64
4925,6,6
4926,2285,2285
4927,1527,1527
4928,1974,1974
4929,703,703
4930,906,906
4931,61,61
4932,698,698
4933,1874,1874
4934,2354,2354
4935,2774,2774
4936,307,307
4937,516,516
4938,3037,3037
4939,138,138
4940,1442,1882
4941,2479,2479
4942,367,367
4943,1333,1333
4944,354,354
4945,1200,1200
4946,1660,1660
4947,142,142
4948,2214,2214
4949,3282,3282
4950,473,473
4951,2261,2261
4952,1399,1399
4953,1814,1814
4954,2881,2881
4955,3491,3491
4956,965,965
4957,265,265
4958,1008,1768
4959,2582,2582
4960,1646,1646
4961,1443,1443
4962,2942,2942
4963,2571,2571
4964,23,23
4965,3278,3278
4966,2563,2563
4967,2476,2476
4968,1841,1841
4969,111,111
4970,2092,3399
4971,787,787
4972,78,2636
4973,1498,1498
4974,598,978
4975,1110,1110
4976,1073,1073
4977,2642,2642
4978,1598,1598
4979,2210,2210
4980,1471,2938
4981,296,296
4982,1644,1664
4983,511,511
4984,2895,2895
4985,1368,1368
4986,298,298
4987,2967,2967
4988,698,698
4989,1302,1302
4990,3175,3175
4991,560,560
4992,575,575
4993,1376,1376
4994,2795,2795
4995,2946,2946
4996,2999,2999
4997,1813,1813
4998,2134,2134
4999,1717,1717
5000,1188,1188
5001,2563,2563
5002,3067,3067
5003,657,657
5004,1837,1837
5005,2756,2756
5006,3371,3371
5007,2628,2628
5008,2944,2944
5009,453,453
5010,2102,2102
5011,1681,1681
5012,1073,1073
5013,354,354
5014,1483,1483
5015,2930,2930
5016,3154,3154
5017,1941,1941
5018,3425,3425
5019,2707,3340
5020,2560,2560
5021,1210,1210
5022,2543,2543
5023,3179,2092
5024,2655,2655
5025,3145,3145
5026,298,298
5027,2019,2019
5028,1195,1195
5029,2077,2077
5030,603,1065
5031,1065,2913
5032,3406,2281
5033,1048,1048
5034,2507,2507
5035,2422,2422
5036,1874,1874
5037,284,284
5038,142,142
5039,3393,2825
5040,2416,2416
5041,657,657
5042,2434,2434
5043,2792,2792
5044,2795,2795
5045,662,662
5046,2148,2148
5047,112,112
5048,352,352
5049,1804,1804
5050,3130,3130
5051,698,698
5052,3459,3459
5053,785,785
5054,2202,2202
5055,2065,2065
5056,988,988
5057,2795,2795
5058,1260,1260
5059,735,735
5060,1908,1908
5061,1925,1925
5062,2184,2184
5063,1971,1971
5064,1809,1809
5065,435,435
5066,3421,3421
5067,2792,2792
5068,170,170
5069,3259,3259
5070,2951,2951
5071,2338,2338
5072,1061,3156
5073,1032,1032
5074,354,354
5075,3243,3243
5076,1678,1008
5077,2680,2680
5078,2707,2707
5079,2111,2111
5080,3243,3243
5081,1132,1132
5082,1498,3383
5083,3356,2583
5084,471,471
5085,3487,3487
5086,1506,1506
5087,1462,1462
5088,1617,1617
5089,2608,2608
5090,3111,3111
5091,2598,2598
5092,2909,2909
5093,111,111
5094,2163,2163
5095,3297,3297
5096,1874,1874
5097,1507,1507
5098,2955,2955
5099,3,3
5100,2103,2103
5101,305,305
5102,1081,1081
5103,832,832
5104,171,3465
5105,6126,6126
5106,3263,3263
5107,330,330
5108,2261,2261
5109,1127,1127
5110,801,801
5111,703,703
5112,2335,2335
5113,1362,1362
5114,2837,2837
5115,163,163
5116,1271,1271
5117,3450,3450
5118,2356,3399
5119,246,246
5120,1010,3056
5121,2909,2909
5122,2286,2286
5123,562,562
5124,1242,1242
5125,3154,3154
5126,1687,1687
5127,2077,2077
5128,2372,2372
5129,3341,3341
5130,2450,3055
5131,2167,2292
5132,1300,1300
5133,1065,1065
5134,3297,3297
5135,2928,430
5136,1492,1492
5137,2361,2361
5138,2480,2480
5139,1395,1395
5140,1710,1710
5141,3333,3333
5142,1646,1646
5143,2451,2451
5144,1287,1287
5145,2571,2571
5146,410,410
5147,3332,3332
5148,1082,1082
5149,1761,1761
5150,2543,2543
5151,3328,3328
5152,3636,3636
5153,419,419
5154,3368,3368
5155,2361,2361
5156,2429,2429
5157,474,474
5158,2469,2469
5159,2065,2065
5160,579,579
5161,6809,6809
5162,420,420
5163,3067,3067
5164,986,986
5165,2547,2547
5166,2241,2241
5167,1222,1222
5168,2106,2106
5169,2356,2356
5170,1232,1232
5171,1498,1498
5172,2412,2412
5173,1220,1220
5174,420,420
5175,2052,2052
5176,3427,1220
5177,1852,1852
5178,2540,2540
5179,398,398
5180,910,910
5181,3275,3275
5182,107,107
5183,2042,2042
5184,1462,931
5185,2689,2689
5186,1215,1215
5187,1200,3150
5188,3518,3518
5189,1513,1513
5190,1863,3434
5191,112,112
5192,916,916
5193,1590,1590
5194,1115,1115
5195,673,673
5196,1575,1575
5197,1728,1728
5198,887,887
5199,3315,3315
5200,2559,2559
5201,3340,3340
5202,2713,2713
5203,333,333
5204,1135,1135
5205,3025,3025
5206,1758,1758
5207,2943,2943
5208,128,128
5209,2594,2594
5210,3037,3037
5211,112,112
5212,608,608
5213,2580,2247
5214,2825,2825
5215,3256,3256
5216,3300,3300
5217,3345,3345
5218,3077,3077
5219,1220,1220
5220,2563,2563
5221,3183,1784
5222,848,848
5223,2553,2553
5224,906,906
5225,1195,1195
5226,3230,3230
5227,1100,1100
5228,1280,1280
5229,1247,1247
5230,1944,1556
5231,2653,2653
5232,2211,2211
5233,499,499
5234,1301,1301
5235,1464,820
5236,2249,2249
5237,3131,3131
5238,700,700
5239,1508,1508
5240,1107,1107
5241,2234,2234
5242,1668,1668
5243,3127,3127
5244,1129,1129
5245,3297,3297
5246,1483,1483
5247,3343,935
5248,1977,1977
5249,1456,1456
5250,1735,1735
5251,2034,2034
5252,1010,1010
5253,3378,3378
5254,1899,1899
5255,2851,2851
5256,1874,1874
5257,2546,2546
5258,2562,2562
5259,1107,1107
5260,1940,1940
5261,146,146
5262,1492,1492
5263,314,314
5264,3306,3306
5265,2448,2448
5266,1395,1395
5267,785,1918
5268,2732,2732
5269,1833,1833
5270,703,703
5271,3182,3182
5272,2855,2855
5273,898,898
5274,923,923
5275,853,853
5276,1715,1715
5277,2588,2588
5278,2756,2756
5279,111,111
5280,3286,3286
5281,3332,3332
5282,1352,1352
