ids,epoch_99,epoch_100
4158,40,40
4159,175,175
4160,191,191
4161,306,306
4162,209,209
4163,364,364
4164,247,247
4165,105,105
4166,319,319
4167,369,369
4168,734,734
4169,273,273
4170,393,393
4171,59,59
4172,245,245
4173,221,221
4174,376,376
4175,137,137
4176,548,548
4177,234,234
4178,211,211
4179,274,274
4180,9,9
4181,322,322
4182,186,186
4183,72,72
4184,131,224
4185,226,226
4186,88,88
4187,401,401
4188,203,203
4189,269,269
4190,334,334
4191,301,301
4192,114,114
4193,327,327
4194,340,340
4195,83,83
4196,295,295
4197,55,55
4198,297,297
4199,261,261
4200,121,121
4201,404,404
4202,221,221
4203,268,268
4204,365,365
4205,318,318
4206,336,336
4207,340,340
4208,364,364
4209,289,289
4210,370,370
4211,178,178
4212,379,379
4213,210,210
4214,269,269
4215,353,353
4216,36,36
4217,135,135
4218,347,347
4219,119,119
4220,174,174
4221,79,79
4222,249,249
4223,25,25
4224,259,259
4225,269,269
4226,306,306
4227,210,210
4228,647,647
4229,121,121
4230,704,197
4231,233,233
4232,21,21
4233,23,23
4234,389,389
4235,45,45
4236,126,126
4237,158,158
4238,128,128
4239,359,359
4240,309,309
4241,95,95
4242,143,143
4243,121,121
4244,96,96
4245,224,224
4246,281,281
4247,221,221
4248,374,374
4249,181,181
4250,276,276
4251,259,259
4252,231,231
4253,145,145
4254,335,335
4255,207,207
4256,213,213
4257,247,247
4258,135,135
4259,49,49
4260,129,129
4261,180,180
4262,371,371
4263,335,335
4264,160,160
4265,312,312
4266,221,221
4267,198,198
4268,5,365
4269,162,162
4270,65,65
4271,74,74
4272,25,25
4273,105,105
4274,379,379
4275,34,250
4276,80,80
4277,253,253
4278,25,25
4279,285,285
4280,149,149
4281,405,405
4282,55,55
4283,30,30
4284,88,88
4285,230,230
4286,159,159
4287,64,64
4288,159,159
4289,58,58
4290,86,86
4291,278,278
4292,45,45
4293,306,306
4294,292,292
4295,232,232
4296,218,218
4297,253,253
4298,71,71
4299,88,88
4300,210,210
4301,74,74
4302,6,6
4303,181,181
4304,311,311
4305,88,88
4306,301,301
4307,244,244
4308,127,127
4309,33,33
4310,311,311
4311,396,396
4312,270,270
4313,240,240
4314,177,177
4315,342,342
4316,335,335
4317,11,11
4318,23,23
4319,223,223
4320,241,241
4321,256,256
4322,7,7
4323,85,85
4324,400,400
4325,322,322
4326,144,144
4327,388,388
4328,3,3
4329,264,264
4330,356,356
4331,312,312
4332,223,223
4333,215,215
4334,401,401
4335,284,284
4336,140,140
4337,371,371
4338,281,281
4339,387,387
4340,269,269
4341,338,338
4342,370,370
4343,47,47
4344,273,273
4345,4,4
4346,360,360
4347,55,55
4348,657,657
4349,354,354
4350,323,323
4351,220,220
4352,147,147
4353,19,19
4354,256,256
4355,200,200
4356,289,289
4357,142,142
4358,388,388
4359,222,222
4360,399,399
4361,313,313
4362,390,390
4363,393,393
4364,53,53
4365,334,334
4366,110,110
4367,7,7
4368,333,333
4369,337,337
4370,170,170
4371,255,255
4372,210,210
4373,169,169
4374,334,334
4375,6,6
4376,342,342
4377,208,208
4378,70,70
4379,53,53
4380,109,109
4381,389,389
4382,41,41
4383,14,14
4384,22,22
4385,167,167
4386,253,253
4387,86,86
4388,134,40
4389,284,284
4390,365,365
4391,71,71
4392,387,387
4393,196,196
4394,108,108
4395,313,313
4396,187,187
4397,19,19
4398,401,401
4399,190,190
4400,62,62
4401,367,367
4402,40,40
4403,192,192
4404,322,400
4405,385,385
4406,170,170
4407,37,37
4408,56,56
4409,145,145
4410,402,402
4411,93,93
4412,9,9
4413,170,170
4414,362,362
4415,104,104
4416,255,255
4417,161,161
4418,86,86
4419,28,28
4420,102,102
4421,287,287
4422,389,389
4423,311,311
4424,308,308
4425,148,148
4426,348,348
4427,298,298
4428,187,187
4429,297,297
4430,35,35
4431,190,190
4432,168,168
4433,373,373
4434,168,168
4435,21,21
4436,184,184
4437,390,390
4438,187,187
4439,9,9
4440,209,209
4441,30,30
4442,337,337
4443,323,323
4444,186,186
4445,106,106
4446,330,330
4447,372,372
4448,184,184
4449,60,60
4450,94,94
4451,320,320
4452,280,280
4453,183,183
4454,43,43
4455,221,221
4456,18,18
4457,317,317
4458,212,212
4459,261,261
4460,374,374
4461,139,139
4462,276,276
4463,191,191
4464,128,128
4465,131,131
4466,128,128
4467,16,16
4468,216,216
4469,384,384
4470,251,251
4471,298,298
4472,83,83
4473,295,295
4474,123,123
4475,342,342
4476,155,155
4477,340,340
4478,346,346
4479,1,1
4480,256,256
4481,32,32
4482,285,285
4483,234,234
4484,3,3
4485,141,141
4486,75,75
4487,171,171
4488,264,264
4489,224,224
4490,155,155
4491,102,102
4492,121,121
4493,252,252
4494,166,166
4495,87,87
4496,192,192
4497,319,319
4498,280,280
4499,98,98
4500,276,276
4501,195,195
4502,204,204
4503,161,161
4504,280,280
4505,249,249
4506,303,303
4507,229,229
4508,303,303
4509,161,161
4510,247,247
4511,7,7
4512,142,142
4513,209,209
4514,31,31
4515,169,169
4516,168,168
4517,115,115
4518,197,197
4519,264,264
4520,168,168
4521,387,387
4522,365,365
4523,213,213
4524,12,12
4525,273,273
4526,335,335
4527,320,320
4528,150,150
4529,132,132
4530,139,139
4531,177,177
4532,269,269
4533,285,285
4534,299,299
4535,250,250
4536,368,368
4537,56,56
4538,126,126
4539,132,132
4540,384,384
4541,379,379
4542,274,274
4543,165,165
4544,174,174
4545,290,290
4546,100,100
4547,371,371
4548,287,287
4549,343,343
4550,229,229
4551,100,100
4552,320,320
4553,174,174
4554,233,233
4555,270,270
4556,347,347
4557,33,33
4558,240,240
4559,93,93
4560,356,356
4561,292,292
4562,183,183
4563,388,388
4564,257,257
4565,355,355
4566,348,348
4567,8,8
4568,106,106
4569,363,363
4570,49,49
4571,318,318
4572,390,390
4573,101,101
4574,98,98
4575,136,136
4576,283,283
4577,359,217
4578,270,270
4579,153,153
4580,149,149
4581,158,158
4582,348,348
4583,91,91
4584,88,88
4585,400,400
4586,167,167
4587,385,385
4588,36,36
4589,32,32
4590,281,281
4591,155,155
4592,387,387
4593,273,273
4594,71,71
4595,376,376
4596,84,84
4597,740,740
4598,358,358
4599,266,266
4600,390,390
4601,187,187
4602,322,322
4603,66,66
4604,148,148
4605,220,220
4606,263,263
4607,53,53
4608,382,382
4609,389,389
4610,89,89
4611,10,10
4612,395,395
4613,353,353
4614,380,380
4615,359,359
4616,135,135
4617,213,213
4618,214,214
4619,361,361
4620,393,393
4621,160,160
4622,328,328
4623,394,394
4624,31,31
4625,297,297
4626,189,189
4627,190,190
4628,110,110
4629,171,171
4630,134,134
4631,397,397
4632,339,339
4633,11,11
4634,361,361
4635,293,293
4636,31,31
4637,345,345
4638,158,158
4639,85,85
4640,190,190
4641,91,91
4642,25,25
4643,366,366
4644,140,140
4645,126,126
4646,303,303
4647,289,289
4648,14,14
4649,373,373
4650,336,336
4651,289,289
4652,318,318
4653,115,115
4654,56,56
4655,210,210
4656,379,379
4657,390,390
4658,33,33
4659,124,124
4660,177,177
4661,295,295
4662,66,66
4663,300,300
4664,30,30
4665,84,84
4666,110,110
4667,80,80
4668,40,40
4669,253,253
4670,234,234
4671,337,337
4672,171,171
4673,208,208
4674,11,11
4675,149,149
4676,191,191
4677,64,64
4678,402,402
4679,391,391
4680,19,19
4681,503,503
4682,346,346
4683,20,20
4684,34,34
4685,9,9
4686,110,110
4687,327,327
4688,117,117
4689,132,132
4690,363,363
4691,40,40
4692,516,516
4693,92,92
4694,336,336
4695,338,338
4696,174,174
4697,78,78
4698,350,350
4699,161,161
4700,206,206
4701,381,381
4702,195,195
4703,257,257
4704,233,233
4705,187,187
4706,309,309
4707,19,19
4708,197,197
4709,231,231
4710,184,184
4711,301,301
4712,103,103
4713,404,404
4714,243,243
4715,222,222
4716,252,252
4717,262,262
4718,170,170
4719,402,402
4720,189,189
4721,401,401
4722,173,173
4723,0,0
4724,137,137
4725,95,95
4726,131,131
4727,154,154
4728,78,78
4729,262,262
4730,17,17
4731,292,292
4732,287,287
4733,231,231
4734,293,293
4735,153,153
4736,5,5
4737,139,139
4738,387,387
4739,321,321
4740,401,401
4741,125,125
4742,7,7
4743,10,10
4744,98,98
4745,326,326
4746,285,285
4747,297,297
4748,308,308
4749,184,184
4750,361,361
4751,172,172
4752,132,132
4753,391,391
4754,107,107
4755,358,358
4756,313,313
4757,253,253
4758,290,290
4759,347,347
4760,325,325
4761,7,7
4762,41,41
4763,101,101
4764,54,54
4765,147,147
4766,5,5
4767,356,356
4768,115,115
4769,132,132
4770,348,348
4771,0,0
4772,35,35
4773,78,78
4774,28,28
4775,317,317
4776,49,49
4777,355,355
4778,178,178
4779,303,303
4780,220,220
4781,103,103
4782,384,384
4783,289,289
4784,282,282
4785,373,373
4786,390,390
4787,275,216
4788,26,26
4789,381,381
4790,241,241
4791,289,289
4792,51,51
4793,71,71
4794,366,366
4795,149,149
4796,199,199
4797,395,395
4798,135,135
4799,91,91
4800,147,147
4801,11,11
4802,237,237
4803,262,262
4804,154,154
4805,231,231
4806,43,43
4807,261,261
4808,338,338
4809,121,121
4810,98,98
4811,319,319
4812,240,240
4813,205,205
4814,234,234
4815,247,247
4816,390,390
4817,274,274
4818,126,126
4819,356,356
4820,348,348
4821,265,265
4822,345,345
4823,389,389
4824,162,162
4825,323,323
4826,174,174
4827,346,346
4828,102,102
4829,129,129
4830,151,151
4831,260,260
4832,41,41
4833,299,299
4834,66,66
4835,93,93
4836,6,6
4837,287,287
4838,233,233
4839,25,25
4840,80,80
4841,190,190
4842,390,390
4843,346,346
4844,9,9
4845,333,333
4846,390,390
4847,102,351
4848,155,155
4849,86,86
4850,381,381
4851,189,189
4852,317,317
4853,402,402
4854,184,184
4855,192,192
4856,310,310
4857,237,237
4858,290,290
4859,259,259
4860,109,109
4861,205,205
4862,374,374
4863,187,187
4864,182,182
4865,264,264
4866,385,385
4867,221,221
4868,298,298
4869,181,181
4870,110,110
4871,241,241
4872,115,115
4873,309,309
4874,106,106
4875,318,318
4876,401,401
4877,139,139
4878,327,327
4879,53,53
4880,98,98
4881,244,244
4882,77,77
4883,161,161
4884,8,8
4885,115,115
4886,136,136
4887,7,7
4888,250,250
4889,382,382
4890,62,62
4891,72,72
4892,318,318
4893,390,390
4894,147,147
4895,372,372
4896,179,179
4897,335,335
4898,87,87
4899,393,393
4900,378,378
4901,347,347
4902,9,9
4903,276,276
4904,100,100
4905,351,351
4906,281,281
4907,107,107
4908,359,359
4909,335,335
4910,346,346
4911,87,87
4912,129,129
4913,101,101
4914,206,206
4915,20,20
4916,347,347
4917,380,380
4918,281,281
4919,347,347
4920,241,241
4921,155,155
4922,224,224
4923,233,233
4924,387,387
4925,290,290
4926,32,32
4927,19,19
4928,351,351
4929,184,184
4930,186,186
4931,250,250
4932,354,354
4933,3,3
4934,71,71
4935,159,159
4936,14,14
4937,155,155
4938,170,170
4939,381,381
4940,129,129
4941,35,35
4942,19,19
4943,384,384
4944,130,130
4945,137,137
4946,191,191
4947,38,38
4948,386,386
4949,166,166
4950,225,225
4951,26,26
4952,144,144
4953,99,99
4954,3,3
4955,282,282
4956,159,159
4957,329,329
4958,316,316
4959,402,402
4960,334,334
4961,380,380
4962,74,74
4963,287,287
4964,251,251
4965,255,255
4966,166,253
4967,121,121
4968,194,194
4969,110,110
4970,104,104
4971,101,101
4972,100,100
4973,388,388
4974,58,58
4975,400,400
4976,132,132
4977,109,109
4978,338,338
4979,14,14
4980,213,213
4981,41,41
4982,385,385
4983,180,180
4984,85,85
4985,173,173
4986,214,214
4987,367,367
4988,354,354
4989,145,145
4990,286,286
4991,26,26
4992,173,173
4993,231,231
4994,3,3
4995,325,325
4996,282,282
4997,168,168
4998,169,169
4999,370,370
5000,189,189
5001,185,185
5002,281,281
5003,321,321
5004,250,250
5005,41,41
5006,167,167
5007,171,171
5008,391,391
5009,197,197
5010,177,128
5011,206,206
5012,132,132
5013,130,130
5014,139,139
5015,35,35
5016,133,133
5017,197,197
5018,100,100
5019,360,360
5020,283,283
5021,142,142
5022,381,381
5023,247,247
5024,289,289
5025,182,182
5026,17,17
5027,180,180
5028,89,89
5029,0,0
5030,333,333
5031,393,393
5032,400,400
5033,345,345
5034,361,361
5035,220,220
5036,284,284
5037,252,252
5038,299,299
5039,295,295
5040,188,188
5041,216,216
5042,104,104
5043,127,127
5044,390,390
5045,211,211
5046,26,26
5047,153,153
5048,319,319
5049,393,393
5050,184,184
5051,354,354
5052,364,364
5053,348,348
5054,145,145
5055,43,43
5056,86,86
5057,390,390
5058,187,187
5059,135,135
5060,297,297
5061,313,313
5062,374,374
5063,99,195
5064,372,372
5065,222,222
5066,26,26
5067,127,127
5068,184,184
5069,193,193
5070,328,328
5071,322,322
5072,109,109
5073,229,229
5074,149,149
5075,360,360
5076,89,89
5077,83,83
5078,309,309
5079,162,162
5080,111,111
5081,160,160
5082,200,200
5083,118,118
5084,45,45
5085,325,325
5086,119,119
5087,259,259
5088,65,65
5089,225,225
5090,323,323
5091,355,355
5092,221,221
5093,110,110
5094,252,252
5095,349,349
5096,3,3
5097,286,286
5098,347,347
5099,298,298
5100,289,289
5101,209,209
5102,42,42
5103,15,15
5104,320,320
5105,243,243
5106,184,184
5107,86,86
5108,26,26
5109,136,136
5110,143,143
5111,255,255
5112,275,275
5113,45,45
5114,358,358
5115,262,262
5116,109,109
5117,1,1
5118,246,246
5119,280,280
5120,141,141
5121,221,221
5122,30,104
5123,229,229
5124,159,159
5125,133,133
5126,401,401
5127,165,165
5128,310,310
5129,33,33
5130,381,381
5131,66,66
5132,14,14
5133,333,333
5134,157,157
5135,309,309
5136,50,50
5137,288,288
5138,301,23
5139,339,339
5140,362,362
5141,111,111
5142,339,339
5143,234,234
5144,53,53
5145,272,272
5146,138,138
5147,237,237
5148,374,374
5149,108,108
5150,130,130
5151,20,20
5152,444,444
5153,241,241
5154,158,158
5155,288,288
5156,154,154
5157,326,326
5158,319,319
5159,43,43
5160,207,207
5161,368,368
5162,88,88
5163,195,195
5164,68,48
5165,345,345
5166,132,132
5167,366,366
5168,266,266
5169,17,17
5170,66,66
5171,166,166
5172,162,162
5173,371,371
5174,312,312
5175,336,336
5176,371,371
5177,231,231
5178,401,401
5179,84,84
5180,32,32
5181,9,9
5182,397,397
5183,130,130
5184,160,160
5185,147,147
5186,211,250
5187,137,137
5188,5,5
5189,368,368
5190,210,210
5191,153,153
5192,213,213
5193,403,403
5194,325,325
5195,121,121
5196,340,340
5197,370,370
5198,363,363
5199,233,233
5200,319,319
5201,132,132
5202,85,85
5203,216,216
5204,148,148
5205,80,80
5206,211,211
5207,310,310
5208,342,342
5209,403,403
5210,170,170
5211,331,331
5212,253,253
5213,66,66
5214,95,95
5215,381,381
5216,37,37
5217,403,403
5218,36,36
5219,371,371
5220,185,185
5221,234,234
5222,211,391
5223,363,363
5224,137,137
5225,89,89
5226,83,83
5227,256,256
5228,14,14
5229,78,78
5230,272,272
5231,170,170
5232,395,395
5233,166,166
5234,11,11
5235,363,363
5236,115,115
5237,317,317
5238,6,6
5239,129,129
5240,343,343
5241,322,322
5242,5,5
5243,204,204
5244,341,341
5245,157,157
5246,139,139
5247,55,55
5248,218,218
5249,150,150
5250,167,167
5251,47,47
5252,313,313
5253,299,299
5254,257,257
5255,253,253
5256,142,142
5257,28,28
5258,205,205
5259,343,343
5260,75,75
5261,353,111
5262,137,137
5263,326,326
5264,309,309
5265,87,87
5266,339,339
5267,215,215
5268,245,245
5269,251,251
5270,287,287
5271,31,31
5272,221,221
5273,303,303
5274,142,142
5275,364,364
5276,281,281
5277,773,773
5278,318,318
5279,110,110
5280,271,271
5281,190,190
5282,378,378
5283,44,44
5284,119,119
5285,400,400
5286,256,256
5287,185,185
5288,150,150
5289,379,379
5290,340,340
5291,339,339
5292,365,365
5293,104,104
5294,100,100
5295,317,317
5296,399,399
5297,165,165
5298,322,322
5299,342,342
5300,293,293
5301,54,54
5302,369,369
5303,185,185
5304,9,9
5305,214,214
5306,282,282
5307,64,64
5308,248,248
5309,312,312
5310,65,65
5311,199,199
5312,60,60
5313,299,299
5314,184,184
5315,277,277
5316,229,57
5317,7,7
5318,43,43
5319,69,69
5320,283,283
5321,321,321
5322,236,236
5323,314,314
5324,260,260
5325,280,280
5326,290,290
5327,548,40
5328,159,159
5329,215,215
5330,390,390
5331,162,162
5332,197,197
5333,4,4
5334,15,15
5335,328,328
5336,110,110
5337,77,77
5338,102,102
5339,210,210
5340,252,252
5341,60,60
5342,98,98
5343,194,194
5344,360,360
5345,187,187
5346,45,45
5347,26,26
5348,80,80
5349,255,255
5350,345,345
5351,25,25
5352,132,132
5353,396,396
5354,10,10
5355,346,346
5356,42,42
5357,380,380
5358,347,347
5359,378,378
5360,577,577
5361,273,273
5362,385,385
5363,62,62
5364,322,322
5365,159,159
5366,109,109
5367,365,365
5368,8,8
5369,4,4
5370,10,10
5371,275,275
5372,169,169
5373,413,413
5374,22,22
5375,148,174
5376,404,404
5377,108,108
5378,50,50
5379,10,10
5380,41,41
5381,280,280
5382,387,387
5383,34,34
5384,347,347
5385,351,351
5386,267,267
5387,319,319
5388,309,309
5389,104,104
5390,382,382
5391,421,421
5392,321,321
5393,206,206
5394,98,98
5395,256,256
5396,273,273
5397,387,387
5398,137,137
5399,196,196
5400,388,388
5401,317,317
5402,77,77
5403,127,127
5404,64,64
5405,216,216
5406,165,165
5407,365,365
5408,125,125
5409,5,5
5410,86,86
5411,346,346
5412,175,175
5413,69,69
5414,28,28
5415,215,215
5416,290,290
5417,276,276
5418,320,320
5419,203,203
5420,297,297
5421,20,20
5422,277,277
5423,42,42
5424,133,133
5425,22,22
5426,14,14
5427,229,229
5428,32,32
5429,364,364
5430,400,400
5431,214,214
5432,234,234
5433,190,190
5434,197,197
5435,237,237
5436,221,221
5437,99,99
5438,220,220
5439,132,132
5440,343,343
5441,0,0
5442,208,208
5443,40,40
5444,359,359
5445,335,335
5446,286,286
5447,245,245
5448,46,46
5449,143,143
5450,182,182
5451,383,383
5452,161,161
5453,134,134
5454,255,255
5455,264,264
5456,257,257
5457,156,156
5458,193,193
5459,34,34
5460,381,24
5461,208,208
5462,219,219
5463,170,170
5464,365,365
5465,253,253
5466,53,53
5467,278,278
5468,250,250
5469,315,315
5470,210,210
5471,377,377
5472,295,295
5473,375,375
5474,156,156
5475,106,106
5476,135,135
5477,126,126
5478,401,401
5479,46,46
5480,131,131
5481,223,223
5482,380,380
5483,142,142
5484,147,147
5485,180,180
5486,31,31
5487,56,56
5488,247,247
5489,280,280
5490,321,321
5491,114,361
5492,194,194
5493,54,54
5494,201,201
5495,230,230
5496,6,6
5497,274,274
5498,83,83
5499,156,156
5500,343,343
5501,296,296
5502,363,363
5503,353,353
5504,224,224
5505,129,129
5506,101,101
5507,337,337
5508,250,250
5509,121,121
5510,394,394
5511,120,120
5512,371,371
5513,373,373
5514,60,60
5515,377,377
5516,42,42
5517,264,264
5518,109,109
5519,210,210
5520,119,119
5521,142,142
5522,306,306
5523,139,139
5524,317,317
5525,385,385
5526,23,23
5527,33,33
5528,372,372
5529,30,30
5530,9,9
5531,387,387
5532,180,180
5533,249,249
5534,251,251
5535,96,96
5536,240,240
5537,295,295
5538,232,232
5539,340,340
5540,365,365
5541,279,279
5542,111,111
5543,74,74
5544,3,3
5545,311,311
5546,77,271
5547,142,142
5548,31,31
5549,362,362
5550,268,268
5551,139,139
5552,389,389
5553,177,177
5554,306,306
5555,378,378
5556,110,110
5557,115,115
5558,75,75
5559,158,158
5560,58,58
5561,29,29
5562,64,64
5563,182,182
5564,245,245
5565,256,256
5566,299,299
5567,404,404
5568,149,149
5569,35,35
5570,662,662
5571,233,233
5572,44,66
5573,194,194
5574,385,385
5575,243,243
5576,195,195
5577,161,161
5578,187,187
5579,129,129
5580,252,252
5581,29,29
5582,6,6
5583,214,214
5584,363,363
5585,331,331
5586,195,195
5587,310,310
5588,71,71
5589,255,255
5590,96,96
5591,347,347
5592,185,185
5593,45,45
5594,281,281
5595,89,89
5596,79,79
5597,121,121
5598,346,346
5599,171,171
5600,259,259
5601,402,402
5602,88,88
5603,332,332
5604,135,135
5605,257,257
5606,205,205
5607,367,367
5608,384,384
5609,343,343
5610,381,381
5611,4,4
5612,309,309
5613,100,100
5614,7,7
5615,337,337
5616,75,75
5617,22,22
5618,361,361
5619,300,300
5620,383,383
5621,292,292
5622,32,32
5623,245,245
5624,364,364
5625,7,7
5626,134,134
5627,19,19
5628,170,170
5629,197,197
5630,243,243
5631,271,271
5632,225,225
5633,319,319
5634,34,34
5635,30,30
5636,64,64
5637,45,45
5638,153,153
5639,248,248
5640,342,342
5641,231,231
5642,275,275
5643,231,231
5644,117,66
5645,255,255
5646,106,106
5647,72,72
5648,181,181
5649,103,103
5650,362,362
5651,143,143
5652,261,261
5653,376,376
5654,373,373
5655,55,55
5656,289,289
5657,308,308
5658,340,340
5659,204,204
5660,222,222
5661,74,74
5662,22,22
5663,227,227
5664,2,2
5665,238,238
5666,325,325
5667,58,58
5668,137,137
5669,290,290
5670,678,678
5671,366,366
5672,183,259
5673,19,19
5674,185,185
5675,25,25
5676,6,6
5677,207,207
5678,374,374
5679,36,36
5680,117,117
5681,246,246
5682,390,390
5683,260,260
5684,20,20
5685,234,234
5686,321,321
5687,134,134
5688,283,283
5689,117,117
5690,222,222
5691,126,126
5692,130,130
5693,275,275
5694,395,395
5695,293,293
5696,343,343
5697,71,71
5698,353,353
5699,366,366
5700,49,49
5701,17,17
5702,361,361
5703,248,248
5704,22,22
5705,55,55
5706,224,224
5707,326,326
5708,79,79
5709,95,95
5710,241,241
5711,157,157
5712,85,85
5713,400,400
5714,290,205
5715,259,259
5716,62,62
5717,356,356
5718,179,179
5719,334,334
5720,30,30
5721,89,89
5722,359,359
5723,339,339
5724,11,11
5725,273,273
5726,280,280
5727,400,400
5728,196,196
5729,238,238
5730,237,237
5731,188,188
5732,329,329
5733,262,262
5734,115,115
5735,287,287
5736,14,14
5737,143,143
5738,320,320
5739,285,285
5740,332,332
5741,238,238
5742,401,401
5743,221,221
5744,17,17
5745,243,243
5746,151,151
5747,256,256
5748,33,33
5749,383,383
5750,323,323
5751,364,364
5752,62,62
5753,32,32
5754,121,121
5755,30,30
5756,303,303
5757,53,53
5758,366,366
5759,206,206
5760,262,262
5761,156,156
5762,85,85
5763,194,194
5764,229,229
5765,1,1
5766,279,279
5767,281,281
5768,363,363
5769,3,3
5770,250,250
5771,354,354
5772,363,363
5773,253,253
5774,264,264
5775,345,345
5776,85,85
5777,337,337
5778,355,355
5779,6,6
5780,177,177
5781,403,403
5782,28,28
5783,374,374
5784,103,103
5785,340,340
5786,154,154
5787,162,162
5788,390,253
5789,127,127
5790,303,347
5791,131,131
5792,203,203
5793,19,19
5794,21,21
5795,259,259
5796,295,295
5797,256,256
5798,29,29
5799,306,306
5800,259,259
5801,390,390
5802,361,361
5803,221,221
5804,157,157
5805,77,77
5806,134,134
5807,231,231
5808,12,12
5809,760,760
5810,23,23
5811,271,271
5812,311,311
5813,158,158
5814,56,56
5815,9,9
5816,7,7
5817,217,217
5818,243,243
5819,106,106
5820,129,129
5821,358,358
5822,370,370
5823,393,393
5824,109,109
5825,129,129
5826,110,110
5827,363,363
5828,100,100
5829,191,191
5830,92,92
5831,134,134
5832,383,383
5833,365,365
5834,248,248
5835,150,150
5836,114,114
5837,403,403
5838,246,246
5839,64,64
5840,206,206
5841,131,131
5842,339,339
5843,206,206
5844,156,156
5845,401,401
5846,238,238
5847,117,117
5848,200,200
5849,104,104
5850,312,312
5851,186,186
5852,32,32
5853,137,137
5854,237,237
5855,86,86
5856,169,169
5857,299,299
5858,371,371
5859,35,35
5860,274,274
5861,49,49
5862,167,167
5863,132,132
5864,197,197
5865,36,36
5866,121,121
5867,177,177
5868,322,322
5869,199,199
5870,124,124
5871,69,69
5872,382,382
5873,24,24
5874,259,259
5875,282,282
5876,135,135
5877,329,329
5878,142,142
5879,195,195
5880,177,177
5881,173,173
5882,132,132
5883,285,285
5884,326,326
5885,26,26
5886,362,362
5887,290,290
5888,388,388
5889,5,5
5890,154,154
5891,320,320
5892,145,145
5893,79,79
5894,306,306
5895,132,132
5896,236,236
5897,100,100
5898,356,356
5899,91,91
5900,403,403
5901,55,55
5902,43,43
5903,256,256
5904,383,383
5905,36,36
5906,24,24
5907,389,389
5908,158,158
5909,337,337
5910,98,98
5911,404,404
5912,273,273
5913,389,389
5914,234,234
5915,297,297
5916,77,77
5917,319,319
5918,105,105
5919,183,183
5920,190,190
5921,205,205
5922,32,32
5923,191,191
5924,249,249
5925,295,295
5926,243,243
5927,322,322
5928,68,68
5929,9,9
5930,174,174
5931,262,262
5932,118,118
5933,54,54
5934,317,317
5935,260,260
5936,217,217
5937,83,83
5938,224,224
5939,88,88
5940,376,376
5941,211,211
5942,210,210
5943,140,140
5944,293,293
5945,32,32
5946,31,31
5947,257,257
5948,308,308
5949,329,329
5950,366,366
5951,381,381
5952,155,155
5953,381,381
5954,135,135
5955,20,20
5956,376,376
5957,325,325
5958,74,74
5959,196,196
5960,183,183
5961,400,400
5962,387,387
5963,135,135
5964,340,340
5965,308,308
5966,235,235
5967,285,285
5968,1,1
5969,264,264
5970,285,285
5971,298,298
5972,92,92
5973,115,115
5974,197,197
5975,404,404
5976,342,342
5977,295,295
5978,277,277
5979,119,119
5980,243,243
5981,65,65
5982,243,243
5983,274,274
5984,23,23
5985,309,309
5986,130,130
5987,312,312
5988,338,338
5989,204,204
5990,22,22
5991,311,311
5992,142,142
5993,257,257
5994,308,308
5995,43,43
5996,384,384
5997,222,222
5998,287,287
5999,23,23
6000,225,225
6001,334,334
6002,273,273
6003,282,282
6004,30,30
6005,320,320
6006,332,332
6007,215,215
6008,213,213
6009,366,366
6010,132,132
6011,171,171
6012,283,283
6013,141,141
6014,22,22
6015,107,107
6016,87,87
6017,103,103
6018,260,260
6019,13,13
6020,88,88
6021,251,251
6022,5,5
6023,295,295
6024,338,323
6025,678,779
6026,66,335
6027,252,252
6028,361,361
6029,179,179
6030,26,26
6031,198,198
6032,369,369
6033,345,345
6034,60,60
6035,69,69
6036,387,387
6037,28,28
6038,19,19
6039,339,339
6040,221,221
6041,110,110
6042,339,339
6043,388,388
6044,72,72
6045,21,21
6046,398,26
6047,397,397
6048,322,322
6049,287,287
6050,270,270
6051,215,215
6052,397,397
6053,271,271
6054,68,68
6055,287,287
6056,130,130
6057,285,285
6058,393,393
6059,215,215
6060,102,102
6061,225,225
6062,35,35
6063,403,403
6064,43,43
6065,401,401
6066,373,373
6067,99,99
6068,95,95
6069,245,245
6070,65,65
6071,224,224
6072,115,115
6073,195,195
6074,80,80
6075,219,219
6076,362,362
6077,41,41
6078,137,137
6079,394,394
6080,79,79
6081,256,256
6082,174,174
6083,171,171
6084,402,402
6085,366,366
6086,328,328
6087,324,324
6088,386,386
6089,285,285
6090,140,140
6091,382,382
6092,284,284
6093,343,38
6094,364,364
6095,185,185
6096,332,332
6097,96,96
6098,174,174
6099,380,380
6100,10,10
6101,205,205
6102,181,181
6103,93,93
6104,155,155
6105,200,200
6106,334,334
6107,43,43
6108,333,333
6109,320,320
6110,388,388
6111,123,66
6112,347,347
6113,19,19
6114,209,209
6115,177,177
6116,182,182
6117,57,57
6118,108,108
6119,136,136
6120,157,157
6121,202,202
6122,225,225
6123,380,380
6124,184,184
6125,194,194
6126,192,192
6127,71,71
6128,55,55
6129,57,57
6130,429,429
6131,252,252
6132,265,265
6133,219,219
6134,340,340
6135,222,222
6136,107,107
6137,138,138
6138,182,182
6139,179,179
6140,21,21
6141,289,289
6142,332,332
6143,259,259
6144,301,301
6145,95,95
6146,365,365
6147,303,303
6148,311,311
6149,220,220
6150,84,84
6151,339,339
6152,248,248
6153,371,371
6154,338,338
