ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5
2879,536,783,387,303,586,651
2880,786,749,481,630,752,299
2881,320,3,147,103,54,216
2882,30,805,730,162,350,809
2883,109,545,124,193,561,11
2884,6,256,137,323,250,197
2885,354,236,810,142,234,224
2886,387,614,623,347,321,519
2887,753,583,106,400,730,37
2888,525,525,685,805,417,190
2889,216,462,347,323,675,19
2890,221,140,14,123,293,86
2891,312,10,231,495,789,629
2892,136,351,23,314,512,289
2893,335,114,143,234,678,340
2894,619,449,127,414,363,41
2895,173,229,222,625,181,284
2896,414,583,129,561,412,62
2897,231,169,457,253,357,643
2898,571,62,311,197,402,223
2899,159,784,117,496,279,455
2900,770,414,658,58,310,749
2901,174,119,11,657,237,686
2902,306,173,281,727,211,418
2903,14,466,750,424,367,549
2904,121,531,553,370,561,372
2905,651,547,382,214,411,476
2906,50,706,247,269,317,167
2907,776,661,393,652,803,489
2908,89,471,610,559,72,703
2909,100,111,111,758,170,111
2910,33,162,369,17,502,428
2911,317,14,273,343,801,489
2912,233,632,447,338,206,749
2913,334,573,257,551,149,699
2914,610,68,123,165,64,800
2915,59,326,595,800,101,687
2916,506,176,166,447,107,632
2917,224,272,595,101,380,656
2918,14,515,800,24,142,289
2919,621,652,712,707,334,418
2920,658,53,665,160,603,3
2921,225,87,318,60,120,740
2922,501,540,375,476,275,77
2923,552,455,491,126,310,4
2924,805,768,339,768,629,651
2925,630,811,487,695,195,269
2926,121,224,59,203,763,206
2927,350,481,375,634,322,688
2928,133,495,142,704,645,313
2929,253,25,110,199,408,285
2930,16,519,311,185,278,68
2931,443,399,143,751,59,480
2932,390,794,100,407,648,661
2933,356,480,549,708,528,320
2934,42,104,15,42,187,261
2935,273,456,773,123,32,657
2936,722,303,293,757,597,3
2937,307,293,123,459,163,170
2938,667,804,768,203,416,237
2939,129,94,317,29,755,40
2940,390,407,86,407,447,457
2941,107,633,632,128,447,697
2942,224,171,541,162,309,31
2943,318,347,532,707,774,10
2944,569,435,595,42,643,545
2945,109,366,480,810,480,5
2946,124,705,711,799,599,387
2947,636,603,437,515,162,608
2948,328,173,174,166,623,563
2949,98,610,220,399,312,115
2950,278,659,134,296,422,209
2951,325,74,339,378,123,775
2952,714,510,784,220,93,580
2953,318,197,325,653,797,385
2954,394,764,580,137,181,732
2955,635,211,429,476,160,135
2956,620,44,346,489,418,521
2957,322,225,237,88,650,28
2958,79,77,204,664,262,142
2959,463,585,677,612,182,679
2960,456,71,578,524,800,414
2961,709,119,309,657,390,496
2962,86,88,533,407,492,771
2963,7,6,555,272,186,587
2964,216,174,41,231,203,121
2965,418,808,422,336,659,691
2966,575,661,517,487,735,756
2967,29,71,71,83,666,266
2968,104,689,155,387,324,571
2969,648,286,99,715,36,459
2970,217,0,92,311,369,428
2971,788,473,495,752,325,340
2972,328,312,328,54,255,661
2973,335,196,189,789,634,171
2974,41,321,143,613,37,476
2975,35,414,333,446,387,115
2976,476,515,382,696,621,366
2977,376,382,163,669,674,62
2978,399,84,139,181,149,145
2979,111,708,547,377,435,727
2980,776,262,193,630,664,220
2981,275,593,401,388,276,20
2982,253,596,536,659,401,799
2983,657,379,64,130,9,495
2984,786,513,340,423,68,348
2985,662,507,379,284,142,363
2986,486,115,746,213,19,115
2987,686,348,255,305,197,787
2988,170,312,414,554,596,142
2989,722,620,709,100,686,373
2990,498,566,618,799,521,466
2991,322,751,157,225,468,539
2992,28,467,93,592,749,150
2993,219,143,179,355,456,130
2994,211,139,82,356,89,247
2995,130,705,77,574,584,673
2996,44,44,573,375,806,188
2997,379,645,281,213,295,290
2998,667,635,581,730,591,32
2999,30,372,626,54,495,347
3000,650,507,381,691,26,2
3001,480,398,421,161,142,268
3002,388,206,303,295,222,508
3003,547,366,319,12,680,169
3004,340,295,320,735,401,9
3005,338,403,470,530,77,317
3006,155,699,120,285,246,7
3007,31,180,31,31,5,749
3008,620,411,126,694,416,762
3009,583,576,375,794,604,382
3010,273,618,14,31,640,303
3011,269,681,436,140,538,467
3012,256,746,101,346,26,537
3013,295,712,730,753,682,166
3014,165,17,72,379,177,725
3015,126,373,403,269,420,806
3016,1,85,370,234,56,102
3017,404,190,117,183,172,798
3018,755,433,452,226,479,136
3019,255,264,365,423,379,34
3020,682,786,335,621,657,533
3021,55,256,269,682,105,266
3022,585,741,273,147,412,691
3023,336,257,408,290,132,477
3024,250,256,746,23,753,98
3025,586,348,549,783,249,383
3026,758,245,479,179,149,433
3027,292,644,309,468,705,532
3028,761,140,549,414,789,702
3029,341,380,3,107,29,557
3030,140,71,466,473,666,128
3031,551,792,680,181,382,159
3032,177,681,658,428,714,298
3033,809,115,115,326,768,437
3034,250,460,224,184,689,105
3035,58,507,583,404,31,345
3036,3,705,780,599,623,197
3037,385,725,188,330,400,577
3038,327,251,150,125,245,650
3039,150,613,174,188,506,739
3040,224,396,351,722,149,435
3041,440,808,711,370,79,782
3042,297,195,747,66,26,177
3043,494,96,807,338,576,78
3044,293,306,104,132,786,742
3045,81,416,757,399,145,292
3046,415,629,390,392,230,101
3047,319,676,184,741,270,19
3048,369,369,369,149,369,807
3049,752,757,194,499,570,630
3050,555,528,78,548,70,105
3051,430,86,661,468,638,354
3052,294,269,78,358,806,174
3053,630,250,632,99,617,174
3054,548,592,414,754,287,443
3055,484,74,131,313,262,306
3056,477,51,572,481,728,433
3057,580,800,417,321,770,54
3058,59,250,484,754,140,619
3059,264,348,28,805,299,272
3060,420,89,126,181,4,389
3061,659,135,37,295,178,115
3062,467,211,244,412,368,299
3063,197,204,469,85,246,646
3064,153,526,662,439,439,730
3065,489,75,661,492,326,751
3066,603,636,700,303,208,25
3067,261,174,735,712,177,669
3068,501,717,387,714,703,390
3069,95,757,306,725,73,800
3070,548,510,245,25,381,30
3071,808,68,14,656,692,86
3072,245,174,623,595,556,489
3073,230,4,36,255,51,730
3074,102,665,363,327,174,249
3075,177,611,459,532,35,43
3076,318,332,181,582,412,171
3077,284,121,697,138,419,142
3078,503,309,120,356,634,45
3079,46,302,209,90,98,599
3080,337,162,10,530,360,107
3081,373,772,465,14,85,353
3082,566,373,619,616,714,298
3083,2,406,197,354,488,483
3084,379,417,521,75,156,36
3085,416,240,400,78,650,166
3086,476,195,458,64,703,141
3087,64,210,225,766,148,507
3088,249,589,163,298,777,571
3089,263,341,182,714,145,326
3090,234,181,613,147,381,681
3091,111,309,674,213,663,661
3092,604,811,775,708,63,85
3093,763,87,378,259,751,447
3094,149,293,353,667,523,572
3095,717,560,347,781,769,281
3096,428,87,658,560,562,295
3097,43,494,62,250,618,657
3098,224,666,92,62,199,371
3099,653,100,758,330,810,253
3100,631,115,806,806,205,449
3101,250,578,705,221,208,418
3102,365,521,70,365,338,716
3103,269,745,32,470,178,26
3104,180,104,553,199,25,777
3105,679,634,285,627,39,479
3106,248,657,676,658,288,293
3107,50,604,3,245,42,444
3108,211,469,25,351,336,754
3109,248,346,725,524,218,346
3110,264,628,206,106,280,60
3111,446,444,401,540,636,638
3112,4,375,249,351,621,317
3113,587,540,523,763,286,662
3114,155,157,395,629,689,268
3115,73,550,456,626,610,264
3116,636,312,753,256,802,14
3117,211,321,607,339,49,471
3118,172,502,578,570,638,272
3119,173,508,635,758,179,310
3120,683,506,615,174,557,273
3121,710,726,614,423,171,705
3122,153,522,26,17,542,88
3123,230,579,525,434,518,420
3124,520,104,337,703,155,218
3125,193,76,293,166,3,432
3126,102,260,245,165,31,713
3127,801,293,313,130,206,464
3128,263,285,303,420,652,802
3129,610,383,209,624,56,174
3130,761,55,25,199,388,148
3131,10,213,764,233,499,758
3132,327,677,525,709,540,40
3133,805,174,211,189,195,664
3134,248,222,327,730,613,30
3135,763,181,647,741,462,68
3136,51,627,115,248,251,763
3137,528,585,683,523,635,139
3138,196,319,273,595,678,346
3139,231,517,139,65,179,732
3140,111,623,169,735,779,737
3141,129,385,621,121,129,736
3142,421,676,127,196,314,484
3143,809,22,19,407,327,580
3144,566,506,583,620,769,370
3145,261,665,255,174,273,33
3146,119,530,193,783,696,747
3147,138,536,255,222,179,534
3148,648,376,713,391,347,250
3149,392,792,736,437,604,782
3150,30,412,806,768,38,155
3151,477,727,462,686,329,503
3152,183,86,811,123,366,768
3153,802,17,454,299,77,157
3154,104,536,695,190,449,661
3155,811,683,130,633,747,697
3156,368,649,603,62,427,98
3157,231,348,26,52,736,6
3158,108,659,632,134,244,788
3159,45,82,196,794,186,369
3160,748,237,121,231,790,630
3161,698,323,421,234,188,802
3162,671,517,463,728,515,136
3163,683,532,679,347,131,572
3164,391,410,53,421,183,107
3165,630,104,60,74,802,182
3166,773,427,578,601,603,798
3167,167,221,712,30,334,134
3168,166,129,247,264,134,634
3169,548,191,222,548,748,175
3170,82,259,313,126,417,394
3171,24,550,304,356,401,121
3172,52,671,145,93,162,476
3173,66,242,96,622,553,297
3174,186,402,416,346,576,274
3175,250,747,463,119,260,433
3176,766,712,645,398,476,169
3177,552,404,299,790,241,234
3178,369,191,437,190,262,326
3179,154,60,62,602,336,435
3180,607,194,677,323,654,447
3181,77,46,2,359,311,491
3182,780,459,210,552,571,206
3183,391,101,20,533,53,615
3184,704,532,528,86,192,84
3185,336,383,240,387,659,508
3186,32,750,373,623,331,141
3187,4,259,752,13,651,19
3188,575,505,241,729,141,280
3189,184,376,623,132,229,0
3190,653,138,632,55,729,597
3191,209,90,374,662,560,194
3192,491,24,491,626,752,340
3193,698,658,720,43,604,388
3194,254,170,764,382,62,610
3195,538,484,326,166,558,385
3196,503,147,256,86,115,174
3197,653,334,570,715,158,345
3198,236,261,627,327,73,634
3199,206,645,495,722,460,387
3200,609,129,665,429,401,477
3201,595,111,740,250,7,309
3202,408,651,229,801,511,768
3203,53,197,14,303,162,297
3204,360,370,221,276,783,141
3205,170,83,433,60,134,260
3206,139,687,36,722,99,109
3207,724,454,234,801,106,461
3208,639,249,608,662,418,596
3209,41,281,505,411,508,342
3210,0,59,796,413,209,348
3211,26,19,60,342,249,678
3212,219,702,177,145,548,136
3213,221,279,569,385,237,483
3214,215,383,645,652,595,458
3215,556,592,807,487,54,327
3216,421,713,107,379,121,456
3217,340,313,326,539,800,810
3218,158,595,405,654,320,462
3219,557,805,659,388,246,110
3220,726,95,384,654,30,45
3221,768,657,59,656,384,137
3222,114,642,345,271,474,638
3223,647,378,784,693,578,789
3224,106,625,340,5,103,745
3225,329,54,538,538,7,41
3226,662,180,718,732,298,356
3227,31,32,737,31,44,382
3228,548,676,355,196,132,177
3229,155,401,8,394,402,387
3230,754,353,603,436,347,132
3231,499,382,421,699,313,459
3232,407,805,321,342,749,689
3233,54,221,92,240,669,638
3234,140,586,148,140,121,344
3235,28,595,484,206,314,206
3236,262,250,528,482,74,56
3237,88,314,116,625,671,365
3238,449,616,493,515,510,627
3239,698,409,22,325,80,416
3240,400,33,322,429,274,311
3241,635,312,456,733,635,198
3242,609,480,746,658,365,596
3243,690,317,16,345,317,180
3244,705,528,335,403,506,723
3245,34,189,28,65,691,532
3246,667,399,763,222,647,759
3247,6,693,580,345,127,24
3248,414,210,371,626,409,221
3249,137,179,512,372,721,340
3250,149,11,560,6,211,75
3251,293,394,694,735,1,732
3252,744,318,468,256,60,176
3253,251,312,742,121,384,758
3254,599,250,247,110,4,599
3255,237,510,100,192,560,333
3256,567,376,481,632,703,361
3257,106,804,306,73,526,47
3258,526,484,799,245,370,298
3259,137,574,419,379,234,446
3260,113,693,78,134,238,71
3261,360,460,340,360,5,518
3262,662,298,371,123,713,518
3263,308,449,368,293,645,377
3264,431,381,263,224,357,123
3265,450,582,642,498,599,481
3266,467,216,268,538,788,32
3267,661,471,722,373,231,599
3268,517,687,41,472,389,321
3269,96,135,623,370,104,559
3270,718,370,108,322,560,140
3271,409,810,503,478,612,658
3272,32,684,104,122,199,477
3273,811,604,770,126,345,6
3274,303,540,25,597,363,160
3275,364,301,75,225,742,762
3276,65,175,604,536,604,481
3277,431,551,505,366,751,171
3278,481,472,489,70,464,0
3279,192,256,687,259,811,166
3280,364,728,727,636,543,194
3281,440,602,602,537,602,68
3282,473,602,156,96,634,392
3283,302,180,374,89,118,54
3284,269,269,269,269,269,269
3285,612,190,522,677,187,604
3286,52,135,5,180,622,429
3287,608,184,348,83,135,27
3288,632,22,277,32,196,620
3289,259,588,175,476,229,729
3290,206,233,295,6,480,41
3291,220,158,389,322,775,705
3292,502,435,56,92,440,711
3293,606,338,287,126,41,606
3294,223,85,131,263,744,373
3295,427,111,68,433,431,573
3296,111,197,135,150,111,282
3297,501,549,155,513,155,661
3298,477,696,802,720,408,342
3299,359,704,89,527,688,347
3300,492,255,515,636,660,537
3301,1,404,383,98,612,69
3302,598,537,290,574,418,633
3303,309,467,504,25,437,759
3304,132,661,281,597,327,485
3305,126,275,561,603,651,748
3306,97,170,581,199,247,212
3307,147,147,297,346,627,68
3308,105,166,159,758,511,561
3309,271,777,750,802,197,808
3310,631,687,618,399,806,789
3311,219,56,107,315,262,783
3312,332,557,749,530,599,592
3313,496,601,768,721,150,190
3314,527,185,592,306,720,479
3315,715,128,541,308,216,366
3316,192,161,358,668,187,696
3317,159,109,179,85,699,268
3318,709,505,762,660,292,111
3319,171,799,602,755,685,487
3320,69,602,64,167,153,467
3321,788,385,534,284,152,34
3322,237,421,309,383,368,612
3323,225,239,423,240,370,38
3324,684,253,135,274,557,440
3325,205,23,137,693,443,39
3326,190,658,144,28,34,589
3327,156,437,526,156,220,402
3328,336,693,660,600,454,424
3329,271,271,98,783,608,201
3330,23,236,662,498,158,147
3331,454,643,463,802,592,763
3332,316,632,82,33,477,364
3333,148,168,503,330,540,715
3334,400,139,108,665,53,343
3335,346,102,86,257,207,449
3336,46,358,14,441,401,674
3337,464,517,387,637,471,639
3338,229,630,58,486,765,754
3339,191,280,770,75,248,231
3340,182,687,780,577,431,554
3341,40,229,581,127,230,58
3342,71,439,155,441,354,558
3343,143,741,241,624,264,69
3344,121,170,174,510,613,399
3345,145,416,14,491,235,237
3346,429,152,806,88,255,370
3347,584,668,35,631,248,447
3348,256,329,365,381,149,148
3349,269,446,323,366,328,231
3350,648,181,348,215,293,419
3351,328,662,250,197,472,743
3352,714,578,368,224,80,756
3353,131,147,147,327,708,14
3354,5,394,159,351,64,531
3355,339,73,492,148,480,24
3356,553,774,334,14,645,681
3357,379,82,95,187,262,31
3358,454,424,62,668,759,409
3359,736,244,396,575,19,683
3360,633,162,416,297,65,66
3361,688,387,374,336,79,508
3362,777,247,277,180,474,387
3363,256,189,86,220,189,487
3364,463,580,700,205,797,443
3365,688,141,749,783,210,446
3366,158,746,129,53,250,802
3367,688,77,696,790,657,720
3368,725,351,254,667,636,704
3369,181,412,694,619,778,541
3370,708,416,35,285,416,520
3371,6,789,0,232,115,466
3372,745,434,342,301,128,159
3373,553,443,317,118,494,657
3374,249,664,590,278,417,527
3375,10,538,170,705,691,556
3376,539,809,214,423,203,286
3377,414,403,721,762,792,159
3378,340,447,334,187,50,199
3379,285,295,347,316,154,318
3380,104,800,598,573,631,663
3381,161,446,671,540,30,54
3382,31,86,97,472,648,269
3383,369,789,420,255,127,283
3384,192,409,722,577,138,545
3385,762,104,245,253,159,570
3386,109,313,327,508,575,134
3387,662,652,298,418,589,387
3388,374,693,322,457,580,158
3389,4,66,181,806,533,142
3390,307,490,255,131,739,784
3391,174,185,88,512,39,53
3392,190,31,322,762,287,187
3393,136,572,256,239,648,141
3394,479,266,210,84,440,353
3395,114,190,145,317,35,393
3396,508,420,78,625,570,237
3397,635,678,20,147,518,184
3398,295,406,292,784,148,504
3399,350,376,288,220,20,797
3400,526,408,773,491,197,523
3401,317,126,780,183,71,345
3402,101,648,746,147,340,753
3403,525,68,273,417,19,257
3404,521,599,537,552,266,53
3405,809,367,455,290,730,372
3406,525,257,161,263,376,720
3407,712,295,339,396,329,606
3408,173,674,510,757,526,609
3409,608,306,224,734,474,769
3410,376,789,524,303,128,259
3411,221,384,782,536,578,275
3412,498,591,363,502,684,672
3413,227,66,549,394,560,283
3414,15,585,109,572,252,792
3415,112,3,773,263,98,661
3416,355,369,489,399,361,94
3417,17,779,435,130,654,142
3418,615,393,106,417,688,797
3419,56,642,654,55,62,104
3420,30,646,334,524,618,366
3421,338,776,775,735,20,78
3422,280,297,394,666,397,311
3423,602,131,401,77,388,109
3424,757,760,153,4,476,181
3425,339,210,256,764,510,470
3426,400,181,400,222,297,734
3427,545,354,401,9,38,145
3428,581,580,285,250,773,69
3429,289,9,597,14,108,205
3430,427,77,244,253,545,780
3431,145,207,20,344,408,327
3432,428,368,106,61,752,756
3433,347,274,147,42,541,189
3434,605,195,735,136,438,650
3435,721,738,243,362,782,427
3436,5,400,539,205,472,472
3437,387,777,581,640,771,30
3438,481,667,709,751,329,427
3439,367,289,432,662,107,325
3440,137,222,724,195,278,690
3441,423,49,353,657,784,221
3442,11,667,213,575,323,487
3443,668,380,135,276,652,259
3444,389,7,74,766,792,427
3445,602,58,575,520,782,111
3446,407,690,195,676,23,292
3447,238,6,318,280,318,754
3448,75,366,548,346,682,747
3449,633,491,706,695,799,381
3450,23,218,500,365,484,132
3451,691,601,568,782,205,378
3452,203,680,80,698,417,135
3453,490,657,217,11,600,574
3454,804,31,652,468,142,437
3455,93,92,35,28,322,454
3456,368,472,662,2,98,439
3457,473,63,459,251,556,763
3458,215,498,383,521,224,657
3459,366,233,634,30,233,155
3460,733,390,386,222,363,418
3461,229,314,240,738,776,272
3462,778,454,110,541,387,385
3463,100,480,811,669,260,241
3464,585,44,13,194,223,6
3465,25,68,98,766,336,778
3466,330,335,429,667,741,203
3467,124,151,673,798,521,376
3468,278,754,412,77,486,578
3469,581,630,225,786,776,255
3470,659,269,204,795,111,111
3471,634,383,312,401,423,650
3472,459,147,132,564,60,74
3473,88,153,731,699,245,364
3474,384,366,570,705,323,650
3475,337,440,706,121,757,748
3476,599,246,482,545,215,111
3477,68,364,714,259,250,547
3478,290,714,256,518,751,449
3479,240,546,137,245,527,131
3480,60,642,806,804,600,118
3481,104,18,137,269,96,77
3482,303,342,190,364,737,646
3483,237,480,6,715,657,683
3484,210,394,74,138,666,310
3485,185,358,598,195,719,408
3486,692,104,211,310,411,455
3487,706,749,707,100,486,719
3488,773,735,489,134,12,715
3489,14,56,466,118,493,130
3490,205,518,390,796,128,220
3491,435,347,759,549,33,175
3492,155,689,693,290,650,556
3493,272,64,332,380,347,491
3494,376,273,259,239,403,86
3495,783,592,457,475,382,360
3496,35,285,517,677,295,381
3497,187,88,111,346,701,433
3498,600,326,610,193,373,620
3499,421,423,547,328,414,319
3500,454,799,653,320,563,274
3501,170,324,193,388,603,665
3502,128,631,766,586,445,275
3503,98,134,724,783,574,427
3504,631,613,186,234,253,494
3505,269,457,574,633,405,705
3506,631,692,293,727,67,478
3507,260,323,317,314,334,274
3508,104,138,183,167,68,105
3509,0,505,53,323,753,548
3510,100,758,709,420,346,171
3511,354,217,623,199,711,56
3512,43,132,313,64,620,188
3513,88,136,262,538,121,465
3514,613,671,182,101,613,115
3515,237,77,721,387,650,123
3516,412,729,244,355,506,790
3517,310,257,256,159,250,540
3518,565,257,23,593,325,448
3519,112,69,274,448,654,35
3520,211,243,517,561,721,799
3521,477,715,241,181,250,569
3522,390,273,203,768,214,380
3523,161,66,335,177,6,682
3524,683,522,675,57,241,737
3525,687,800,335,190,273,633
3526,653,106,265,640,133,758
3527,280,262,509,604,184,214
3528,259,259,259,476,113,703
3529,219,545,132,565,527,712
3530,405,20,272,792,177,204
3531,500,322,53,385,209,695
3532,356,476,768,230,160,400
3533,190,809,695,192,161,638
3534,769,451,259,560,251,95
3535,339,149,339,584,520,563
3536,790,805,313,682,515,66
3537,756,389,322,515,3,794
3538,188,289,472,92,610,339
3539,192,67,583,626,683,80
3540,755,582,521,672,802,147
3541,320,472,53,19,115,221
3542,360,333,74,1,89,295
3543,353,155,160,376,142,387
3544,369,719,193,32,193,208
3545,533,427,686,309,752,184
3546,109,714,669,24,700,533
3547,402,250,157,229,85,394
3548,400,259,361,273,683,72
3549,185,262,286,547,550,139
3550,610,457,518,671,387,731
3551,511,720,210,454,602,172
3552,379,185,338,612,721,202
3553,577,218,377,75,381,807
3554,626,248,479,211,400,414
3555,306,625,458,484,225,417
3556,454,385,603,363,177,684
3557,629,629,375,390,165,293
3558,608,570,176,370,705,319
3559,159,752,335,157,683,698
3560,671,195,100,687,496,458
3561,182,475,459,248,495,695
3562,433,666,435,56,55,298
3563,504,686,295,404,211,800
3564,533,551,709,301,342,390
3565,688,633,448,630,155,162
3566,134,688,504,578,570,265
3567,711,0,718,755,737,668
3568,137,502,633,159,494,243
3569,342,773,36,539,626,0
3570,573,49,805,784,231,264
3571,334,144,58,313,289,250
3572,409,724,651,272,644,162
3573,6,9,549,572,418,284
3574,741,763,36,179,747,499
3575,132,297,6,317,631,179
3576,106,586,10,690,71,190
3577,568,680,220,162,770,170
3578,259,330,337,381,773,625
3579,0,154,638,14,193,155
3580,422,735,545,64,652,715
3581,387,650,387,762,663,148
3582,437,507,638,552,343,592
3583,549,285,502,600,599,658
3584,743,124,521,553,369,750
3585,754,537,138,300,537,704
3586,353,379,121,190,309,658
3587,498,319,11,185,1,6
3588,148,364,297,476,713,287
3589,499,287,106,735,34,736
3590,518,401,738,253,748,303
3591,64,755,602,488,350,135
3592,297,550,41,408,489,723
3593,308,364,147,306,22,712
3594,515,569,788,605,640,321
3595,567,746,310,787,495,507
3596,98,354,55,175,9,542
3597,243,660,280,551,319,23
3598,322,771,482,717,562,481
3599,102,179,575,364,88,593
3600,7,638,334,373,603,550
3601,54,370,155,423,604,93
3602,141,264,51,382,434,214
3603,356,335,624,377,709,317
3604,377,492,335,131,327,471
3605,624,203,283,243,240,22
3606,123,271,695,68,250,723
3607,433,232,284,320,670,194
3608,763,715,455,746,352,778
3609,177,203,170,243,632,138
3610,206,21,38,65,569,150
3611,467,732,176,69,68,243
3612,642,427,427,557,789,451
3613,264,393,153,624,687,666
3614,104,599,601,745,741,30
3615,705,44,40,306,717,87
3616,658,222,351,715,133,439
3617,722,554,722,742,400,450
3618,712,448,588,390,635,385
3619,590,249,389,804,256,418
3620,368,485,389,568,253,382
3621,552,269,360,185,268,217
3622,140,775,141,35,187,472
3623,543,613,580,615,688,725
3624,679,75,731,331,101,658
3625,783,300,300,711,432,580
3626,773,373,472,592,165,139
3627,98,78,192,292,467,142
3628,197,711,29,7,659,381
3629,424,268,595,401,14,711
3630,604,750,281,237,514,292
3631,185,806,390,105,19,715
3632,382,544,436,484,433,308
3633,674,536,741,602,458,698
3634,292,297,245,219,333,6
3635,220,213,65,306,190,95
3636,503,607,543,673,515,638
3637,807,412,172,193,450,403
3638,363,223,213,282,156,207
3639,739,297,281,547,658,764
3640,42,105,460,411,651,28
3641,523,23,118,803,42,399
3642,523,91,621,481,703,616
3643,30,96,398,178,715,88
3644,703,230,789,230,347,385
3645,558,711,498,761,711,365
3646,624,5,773,517,559,168
3647,673,53,84,273,170,687
3648,116,547,788,43,614,510
3649,520,347,310,387,408,217
3650,485,473,445,619,185,179
3651,262,238,166,98,92,763
3652,390,647,308,769,539,705
3653,345,298,271,458,792,54
3654,780,323,185,243,682,766
3655,603,365,592,583,589,187
3656,115,298,608,520,47,385
3657,786,492,754,629,504,686
3658,65,705,543,79,486,23
3659,96,320,20,6,547,806
3660,750,236,461,209,530,40
3661,780,500,615,162,427,654
3662,219,247,382,132,49,426
3663,447,320,631,84,662,665
3664,398,230,72,196,466,671
3665,58,395,4,638,347,718
3666,191,671,701,484,143,297
3667,173,224,677,0,210,310
3668,188,325,140,609,650,711
3669,196,685,420,243,14,777
3670,770,115,723,10,399,699
3671,249,448,187,404,66,514
3672,58,603,54,415,728,683
3673,332,466,563,482,217,387
3674,651,390,78,222,761,93
3675,447,429,64,800,437,759
3676,275,196,99,489,156,481
3677,550,307,66,269,170,717
3678,509,131,431,12,522,580
3679,175,196,358,184,404,652
3680,709,709,251,145,157,139
3681,87,171,398,174,31,389
3682,19,574,276,85,390,377
3683,194,505,41,693,798,664
3684,482,566,206,28,593,115
3685,138,590,597,107,597,378
3686,375,275,285,369,477,106
3687,809,251,580,346,86,806
3688,328,200,239,753,802,406
3689,196,508,674,770,378,106
3690,36,492,517,580,416,101
3691,487,25,538,583,517,295
3692,748,713,16,783,8,719
3693,449,191,803,524,783,763
3694,115,649,338,114,197,189
3695,184,747,651,268,645,260
3696,148,597,810,366,472,45
3697,123,637,626,550,325,455
3698,633,352,149,303,223,25
3699,749,172,348,193,166,117
3700,592,576,574,593,529,144
3701,317,690,3,5,185,763
3702,495,88,318,794,797,215
3703,762,95,197,513,602,492
3704,68,656,101,727,592,144
3705,19,179,468,213,143,441
3706,658,503,809,173,423,389
3707,153,210,302,153,155,52
3708,177,450,159,137,239,251
3709,196,671,671,736,94,476
3710,203,85,206,60,331,31
3711,455,279,294,504,615,577
3712,135,263,374,166,220,315
3713,730,115,297,222,183,194
3714,259,505,317,659,259,290
3715,527,71,755,204,270,751
3716,421,532,92,92,53,399
3717,22,145,281,114,158,185
3718,328,91,312,458,580,674
3719,178,453,496,326,724,164
3720,345,560,747,587,325,233
3721,362,362,285,686,470,155
3722,791,360,343,586,367,713
3723,449,108,25,14,427,547
3724,137,748,703,479,476,607
3725,610,401,792,699,536,539
3726,326,75,462,303,26,282
3727,240,435,397,605,166,42
3728,639,209,418,176,85,758
3729,273,493,180,320,21,417
3730,377,695,184,273,723,76
3731,347,347,347,347,695,103
3732,109,100,143,776,595,715
3733,241,701,277,565,725,448
3734,788,154,245,409,524,543
3735,147,40,32,709,14,485
3736,128,517,760,321,687,802
3737,310,232,334,555,379,620
3738,345,299,303,13,577,160
3739,252,732,268,665,547,432
3740,534,366,65,231,216,409
3741,281,740,45,222,233,364
3742,293,428,597,616,465,464
3743,764,360,294,525,372,257
3744,26,312,399,40,108,363
3745,455,346,407,290,205,597
3746,457,323,661,384,576,374
3747,575,342,213,446,356,765
3748,702,619,356,364,390,362
3749,366,377,381,298,651,339
3750,504,374,686,711,210,64
3751,363,377,468,85,301,492
3752,724,680,693,423,184,540
3753,695,556,449,644,387,481
3754,247,592,206,310,484,714
3755,798,33,62,358,62,354
3756,659,276,657,735,31,645
3757,264,170,68,712,60,174
3758,43,264,12,764,427,448
3759,156,416,515,347,524,214
3760,682,308,361,623,51,403
3761,323,660,547,578,200,628
3762,363,20,137,244,380,80
3763,671,248,321,420,157,53
3764,258,34,51,4,407,479
3765,65,714,60,340,592,187
3766,724,245,313,766,574,372
3767,339,339,339,339,573,209
3768,132,25,328,534,557,556
3769,223,340,187,807,801,760
3770,498,593,440,577,766,788
3771,394,382,222,595,777,587
3772,121,740,530,8,32,261
3773,11,93,104,721,787,422
3774,303,100,644,673,477,33
3775,505,745,523,540,257,110
3776,726,62,469,210,317,136
3777,558,71,674,742,149,265
3778,411,485,682,508,687,187
3779,0,518,643,761,42,523
3780,433,418,662,422,354,60
3781,744,690,488,206,338,711
3782,653,294,190,49,55,492
3783,379,360,549,498,298,234
3784,571,206,20,586,219,200
3785,596,134,707,665,730,272
3786,809,621,518,364,177,439
3787,100,56,429,467,543,364
3788,255,367,583,787,366,512
3789,641,105,336,159,323,293
3790,559,506,9,55,439,370
3791,466,771,25,276,788,363
3792,582,711,213,340,28,409
3793,484,117,210,507,14,537
3794,622,14,649,188,74,360
3795,499,547,117,68,736,709
3796,214,106,292,354,60,499
3797,619,756,737,490,726,759
3798,326,6,206,389,672,645
3799,491,172,684,130,49,346
3800,268,315,298,568,590,172
3801,765,763,319,274,654,810
3802,578,511,669,570,368,450
3803,522,49,395,312,745,413
3804,0,197,586,302,553,187
3805,132,312,237,717,241,602
3806,597,512,147,273,259,470
3807,754,549,79,630,512,674
3808,155,155,692,158,74,365
