ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9
4405,478,347,15,53,53,53,53,347,347,53
4406,49,40,53,53,53,166,53,53,53,53
4407,223,569,53,261,53,222,53,53,53,53
4408,406,203,225,260,347,53,347,53,53,53
4409,117,347,224,347,53,53,53,53,53,53
4410,377,353,203,53,53,53,53,53,347,53
4411,199,161,53,53,53,347,347,53,15,53
4412,783,161,53,53,53,53,53,53,53,53
4413,170,347,53,261,53,80,347,53,53,53
4414,688,164,53,53,53,53,347,53,53,53
4415,370,261,261,53,347,53,53,53,347,53
4416,196,174,261,53,53,341,53,53,347,53
4417,259,288,15,53,53,53,53,53,53,53
4418,562,289,53,53,53,53,53,53,53,53
4419,639,66,203,347,53,53,53,347,261,53
4420,473,99,203,53,53,261,53,53,53,53
4421,690,347,261,53,53,53,53,347,53,53
4422,26,203,53,53,112,53,53,347,53,53
4423,408,261,330,398,53,53,347,53,347,53
4424,797,128,8,53,53,231,53,53,53,53
4425,148,347,53,261,53,166,53,53,347,53
4426,581,135,341,53,66,53,53,53,53,53
4427,237,363,166,347,53,347,53,53,347,53
4428,178,341,261,347,53,12,53,53,347,53
4429,197,335,53,53,53,203,53,53,347,53
4430,240,261,261,53,53,768,53,53,53,53
4431,485,323,293,53,53,67,53,347,347,53
4432,676,3,15,53,53,12,53,53,53,53
4433,645,311,203,53,53,261,53,53,347,53
4434,289,354,87,53,53,80,53,53,53,53
4435,645,203,67,295,12,67,53,53,347,53
4436,34,261,53,53,347,321,347,53,53,53
4437,671,536,203,53,53,53,53,53,347,53
4438,187,347,261,203,53,53,347,53,347,53
4439,234,647,9,439,53,347,53,53,53,53
4440,737,80,415,53,53,166,347,53,53,53
4441,477,347,261,347,12,53,53,347,53,53
4442,17,347,203,53,53,53,53,53,347,53
4443,651,347,261,261,53,80,53,53,53,53
4444,426,400,53,53,53,53,53,53,53,53
4445,423,323,335,347,347,347,347,53,53,53
4446,397,208,34,261,53,53,53,347,53,53
4447,372,323,27,261,53,53,53,53,53,53
4448,633,376,53,53,53,53,53,53,347,53
4449,746,261,261,53,53,53,53,261,53,53
4450,22,518,261,261,53,393,53,53,53,53
4451,768,347,261,261,237,203,53,53,347,53
4452,284,393,67,53,53,67,53,347,53,53
4453,660,219,261,261,53,80,53,347,53,53
4454,628,95,261,261,53,12,53,261,53,53
4455,255,245,15,347,53,53,53,53,53,53
4456,618,380,446,676,53,21,53,53,347,53
4457,544,599,53,203,53,231,53,347,53,53
4458,555,16,222,270,53,393,53,53,53,53
4459,430,347,261,86,53,347,53,53,53,53
4460,271,357,8,15,53,347,53,53,53,53
4461,348,139,203,53,53,53,53,347,53,53
4462,98,347,26,563,53,53,53,53,53,53
4463,33,191,53,53,53,80,53,53,53,53
4464,447,261,352,323,53,766,53,347,53,53
4465,220,80,171,12,53,231,53,53,53,53
4466,100,261,203,53,347,53,53,53,12,53
4467,631,174,203,12,53,53,53,53,53,53
4468,580,140,206,53,53,53,53,347,347,53
4469,581,347,106,261,53,53,347,53,347,53
4470,139,261,15,53,53,53,53,53,347,53
4471,401,383,53,261,53,347,53,53,53,53
4472,524,240,53,53,53,53,53,53,53,53
4473,620,206,53,53,53,53,347,347,347,53
4474,386,123,15,56,53,53,53,53,53,53
4475,322,321,342,129,261,368,53,53,53,53
4476,271,161,261,53,53,53,53,53,347,53
4477,419,80,340,347,53,53,53,53,53,53
4478,768,261,203,53,53,53,53,53,53,53
4479,792,203,261,53,53,53,53,53,53,53
4480,420,80,556,515,53,99,53,53,53,53
4481,325,451,572,196,53,53,347,53,261,53
4482,126,536,203,53,53,53,53,347,15,53
4483,9,515,580,234,53,53,53,53,12,53
4484,165,245,53,53,53,704,53,53,53,53
4485,84,605,118,261,53,53,53,53,53,53
4486,32,53,135,229,53,12,53,347,53,53
4487,174,399,368,53,53,53,53,53,53,53
4488,264,95,261,53,53,53,53,12,53,53
4489,224,347,261,53,53,53,53,261,53,53
4490,699,480,161,53,53,53,53,53,53,53
4491,271,352,203,53,347,261,53,53,347,53
4492,60,174,15,53,53,53,53,53,53,53
4493,94,166,261,53,53,233,53,53,347,53
4494,103,323,250,178,53,12,53,53,53,53
4495,451,12,261,53,53,53,347,53,347,53
4496,192,16,191,53,53,261,347,53,347,53
4497,778,261,171,145,347,53,53,53,347,53
4498,280,714,368,53,82,53,53,53,347,53
4499,92,142,452,76,347,286,53,53,53,53
4500,66,55,55,92,53,15,347,53,53,53
4501,195,373,476,285,128,203,53,53,53,53
4502,513,74,53,53,53,53,53,53,53,53
4503,218,80,53,261,347,53,53,53,347,53
4504,797,347,375,309,53,12,53,53,53,53
4505,204,525,167,263,53,53,53,53,53,53
4506,423,138,53,53,660,53,53,53,347,53
4507,55,303,178,153,12,203,53,53,53,53
4508,178,368,53,53,12,53,53,53,53,53
4509,93,434,15,53,53,15,53,53,53,53
4510,184,245,15,12,53,347,53,347,53,53
4511,357,44,53,53,53,53,53,53,53,53
4512,142,86,53,53,53,53,53,53,53,53
4513,347,53,53,53,134,53,53,53,53,53
4514,773,87,368,53,53,53,53,53,53,53
4515,215,261,95,150,53,347,53,53,53,53
4516,720,347,93,53,53,53,53,53,53,53
4517,514,145,53,261,53,53,53,53,53,53
4518,697,123,397,309,53,347,12,347,53,53
4519,630,16,53,53,364,53,53,53,12,53
4520,771,161,15,347,53,53,53,53,261,53
4521,624,393,395,697,53,15,12,53,53,53
4522,701,54,53,53,347,53,53,53,347,53
4523,11,213,641,42,53,15,53,53,53,53
4524,308,232,347,12,53,53,53,53,53,53
4525,690,80,80,53,53,347,347,53,53,53
4526,745,368,53,53,53,347,53,53,53,53
4527,121,347,261,53,347,53,53,53,53,53
4528,150,16,261,12,53,347,347,53,53,53
4529,538,347,261,53,53,53,53,53,261,53
4530,797,142,231,53,185,347,53,347,53,53
4531,794,259,368,53,53,53,53,53,53,53
4532,54,95,28,161,53,261,53,53,53,53
4533,298,245,345,347,53,53,53,53,53,53
4534,600,224,53,53,53,53,53,53,53,53
4535,131,80,60,478,53,347,347,347,261,53
4536,791,368,261,261,175,53,53,53,347,53
4537,89,16,563,83,53,53,53,347,53,53
4538,224,71,66,398,53,286,53,53,53,53
4539,551,594,163,53,53,667,53,53,12,53
4540,384,12,53,261,53,347,261,53,53,53
4541,715,222,53,53,53,53,53,347,53,53
4542,778,276,261,12,53,347,347,53,53,53
4543,387,80,263,35,53,12,53,53,53,53
4544,736,393,140,12,53,53,53,53,347,53
4545,32,193,323,53,53,53,53,53,53,53
4546,603,261,368,261,53,15,53,368,347,53
4547,93,347,806,185,53,53,53,53,53,53
4548,461,179,284,343,53,761,53,53,347,53
4549,601,161,166,53,53,53,261,53,53,53
4550,779,344,53,261,53,53,53,53,53,53
4551,260,261,308,53,53,347,53,53,53,53
4552,397,347,180,544,53,53,347,53,53,53
4553,809,16,203,53,677,347,53,53,53,53
4554,526,261,35,189,53,347,53,53,347,53
4555,242,323,166,53,53,231,53,53,261,53
4556,515,371,15,53,53,231,53,53,53,53
4557,249,229,320,398,53,53,53,53,53,53
4558,303,12,80,347,53,53,53,53,53,53
4559,36,80,203,53,53,53,347,53,347,53
4560,356,5,16,53,53,53,53,347,261,53
4561,45,231,203,261,53,347,53,347,53,53
4562,229,347,317,67,53,286,53,53,53,53
4563,7,13,53,261,53,171,261,347,53,53
4564,627,245,254,166,53,53,53,53,53,53
4565,137,385,261,53,53,53,347,53,53,53
4566,689,347,80,347,53,347,53,347,53,53
4567,618,95,219,161,53,99,53,53,53,53
4568,688,261,166,53,53,347,53,53,347,53
4569,664,213,53,53,53,347,53,53,53,53
4570,591,347,347,15,53,347,261,53,347,53
4571,510,270,53,261,53,261,53,53,347,53
4572,103,376,203,53,53,80,347,53,347,53
4573,585,185,734,342,53,620,347,53,53,53
4574,284,399,245,203,53,53,53,53,53,53
4575,575,347,53,53,53,174,12,53,347,53
4576,676,155,398,270,53,59,53,53,53,53
4577,426,99,359,347,347,347,53,53,53,53
4578,598,228,8,231,53,53,53,53,53,53
4579,519,347,12,325,53,53,53,12,53,53
4580,149,347,261,261,53,53,53,347,53,53
4581,129,347,220,53,53,53,53,347,347,53
4582,44,261,411,53,53,166,53,53,347,53
4583,45,100,361,409,53,98,53,53,53,53
4584,404,86,261,53,53,53,53,53,261,53
4585,65,261,203,53,53,53,53,53,347,53
4586,526,347,398,135,53,367,53,347,347,53
4587,309,323,261,53,237,53,53,347,53,53
4588,476,12,261,53,53,53,53,53,53,53
4589,400,245,203,53,53,53,347,53,53,53
4590,168,80,53,16,53,53,53,12,347,53
4591,155,180,261,261,53,53,347,53,347,53
4592,28,80,385,339,53,12,53,53,53,53
4593,698,230,203,53,53,53,53,53,53,53
4594,167,220,53,261,347,80,53,347,53,53
4595,170,17,323,704,53,345,53,53,53,53
4596,501,74,368,53,53,53,53,53,53,53
4597,280,377,53,53,261,53,53,53,12,53
4598,147,261,138,56,53,376,347,53,53,53
4599,759,261,261,261,53,53,53,53,261,53
4600,139,140,303,303,53,15,53,53,53,53
4601,114,756,171,53,53,203,53,347,15,53
4602,507,8,404,347,53,12,53,53,53,53
4603,508,89,261,53,53,53,347,53,347,53
4604,649,159,297,83,53,336,53,53,261,53
4605,224,619,261,261,53,53,53,53,53,53
4606,281,323,53,53,53,53,53,53,53,53
4607,317,13,261,203,53,28,53,53,53,53
4608,243,742,15,53,53,347,53,53,53,53
4609,439,270,250,347,53,53,53,347,53,53
4610,183,347,0,398,53,222,53,347,53,53
4611,411,74,53,53,53,347,53,261,53,53
4612,593,145,261,347,53,231,53,53,53,53
4613,207,214,368,261,317,53,53,53,53,53
4614,773,411,53,53,66,53,53,53,53,53
4615,770,368,203,53,53,347,53,53,53,53
4616,598,398,166,77,53,261,347,53,53,53
4617,791,53,15,53,53,80,53,53,261,53
4618,400,347,261,53,53,53,53,53,53,53
4619,533,261,203,261,53,80,53,53,53,53
4620,745,309,368,368,53,67,53,53,53,53
4621,230,257,53,53,330,367,53,53,53,53
4622,170,285,53,16,12,53,53,347,347,53
4623,174,351,357,53,53,53,53,347,53,53
4624,31,629,261,261,428,53,53,53,53,53
4625,297,69,381,53,53,261,347,53,347,53
4626,323,261,194,330,53,67,53,53,53,53
4627,437,370,273,53,53,53,53,53,15,53
4628,279,232,339,263,53,347,347,53,53,53
4629,509,233,203,53,53,347,53,53,53,53
4630,225,245,368,53,347,53,53,347,53,53
4631,166,347,323,15,347,53,53,53,53,53
4632,439,28,261,53,53,347,53,53,53,53
4633,290,56,203,53,53,347,53,53,53,53
4634,233,347,15,53,53,347,53,347,347,53
4635,49,100,15,53,53,53,53,53,53,53
4636,784,351,261,53,53,3,53,53,53,53
4637,231,53,53,161,53,53,53,53,261,53
4638,553,347,335,252,53,12,53,53,53,53
4639,261,140,203,53,66,66,53,53,12,53
4640,190,80,203,53,53,53,53,261,53,53
4641,553,393,53,53,53,53,53,53,53,53
4642,322,12,261,53,53,261,53,53,261,53
4643,366,347,167,347,53,53,53,53,53,53
4644,190,245,28,53,53,347,53,53,53,53
4645,526,67,95,347,53,261,347,12,53,53
4646,134,347,86,53,53,347,53,53,53,53
4647,423,245,53,261,53,368,53,347,12,53
4648,353,100,144,53,53,231,53,53,53,53
4649,784,427,395,347,53,347,53,53,347,53
4650,274,347,325,261,53,222,53,53,53,53
4651,145,347,574,347,53,53,53,53,53,53
4652,168,318,203,53,387,347,53,53,53,53
4653,734,171,53,261,53,53,53,53,53,53
4654,519,249,56,145,53,347,53,53,53,53
4655,764,231,53,261,53,261,53,347,53,53
4656,7,16,261,53,53,53,53,53,53,53
4657,701,195,80,53,53,53,53,53,53,53
4658,318,359,261,53,53,53,53,53,53,53
4659,526,203,124,161,53,261,53,53,53,53
4660,404,90,261,347,347,12,53,53,347,53
4661,540,347,261,261,53,53,53,53,53,53
4662,184,347,343,343,53,53,53,53,347,53
4663,145,93,398,300,53,12,53,347,53,53
4664,717,261,427,166,53,53,53,53,53,53
4665,161,183,53,261,66,563,53,53,53,53
4666,733,414,261,53,53,231,347,53,347,53
4667,243,80,27,347,53,347,53,347,53,53
4668,303,215,368,203,66,53,53,53,53,53
4669,668,347,572,166,53,53,53,53,53,53
4670,758,261,53,53,53,53,53,53,53,53
4671,450,347,398,53,53,347,53,53,53,53
4672,735,347,684,397,53,347,347,53,347,53
4673,208,66,261,53,53,53,53,53,347,53
4674,213,667,213,87,53,15,347,53,53,53
4675,6,364,79,106,53,231,53,53,53,53
4676,414,536,182,166,53,12,53,53,53,53
4677,210,203,440,535,53,53,12,53,53,53
4678,338,321,203,53,53,347,53,53,261,53
4679,797,69,181,15,53,15,53,53,53,53
4680,800,225,53,53,53,53,53,53,347,53
4681,394,206,53,53,53,261,53,53,53,53
4682,779,323,53,53,53,231,53,53,53,53
4683,556,347,203,261,53,347,53,53,12,53
4684,184,245,357,53,53,347,53,53,53,53
4685,625,778,393,53,53,296,53,347,53,53
4686,439,347,15,53,53,203,53,12,347,53
4687,629,231,53,53,53,347,53,347,53,53
4688,610,273,53,261,53,53,53,53,53,53
4689,625,783,166,71,53,347,53,53,53,53
4690,363,237,203,53,53,80,53,53,347,53
4691,398,347,67,53,12,728,347,53,347,53
4692,730,261,53,261,347,53,53,53,53,53
4693,541,80,11,595,53,12,347,53,53,53
4694,429,356,261,261,272,347,53,53,347,53
4695,310,338,261,261,53,261,53,53,53,53
4696,35,368,53,12,53,53,53,53,53,53
4697,547,347,3,96,53,12,347,347,53,53
4698,423,129,261,53,53,53,53,53,53,53
4699,380,80,347,261,53,347,53,53,53,53
4700,809,41,53,261,53,347,53,53,53,53
4701,49,347,261,231,53,53,53,53,53,53
4702,279,347,185,145,53,203,53,53,53,53
4703,420,347,206,166,53,15,53,53,53,53
4704,584,382,261,53,53,53,12,53,261,53
4705,616,261,203,53,347,80,53,347,53,53
4706,195,261,63,203,53,67,53,53,53,53
4707,782,231,376,261,53,367,53,347,261,53
4708,210,347,237,231,53,12,53,53,53,53
4709,241,261,80,53,347,53,53,347,347,53
4710,184,114,15,261,53,261,53,53,53,53
4711,811,660,28,53,66,347,347,53,53,53
4712,355,205,6,111,53,53,53,53,53,53
4713,433,365,98,7,347,261,53,53,53,53
4714,73,261,261,53,53,347,53,53,53,53
4715,588,166,71,205,53,67,53,53,347,53
4716,673,347,203,53,347,53,347,53,53,53
4717,199,270,203,53,53,53,53,53,347,53
4718,170,261,203,53,53,390,261,347,53,53
4719,644,367,15,261,101,53,347,53,53,53
4720,234,261,220,343,53,53,53,53,53,53
4721,162,90,15,261,53,347,53,53,53,53
4722,290,261,368,53,53,347,53,347,347,53
4723,17,19,261,53,53,347,53,53,53,53
4724,297,197,53,53,53,367,53,53,12,53
4725,778,22,231,12,53,12,53,53,53,53
4726,252,161,53,53,53,53,347,53,53,53
4727,77,261,166,53,53,53,53,53,53,53
4728,584,243,59,53,53,347,53,53,53,53
4729,85,347,66,53,53,53,347,53,347,53
4730,70,145,261,261,53,53,347,53,53,53
4731,508,261,176,261,53,53,53,53,53,53
4732,760,159,98,12,53,53,53,203,53,53
4733,316,233,203,53,53,53,347,261,15,53
4734,669,347,84,53,347,367,53,53,53,53
4735,742,447,586,15,53,99,53,53,53,53
4736,162,261,106,5,53,347,53,347,53,53
4737,179,395,399,123,53,53,53,53,53,53
4738,458,709,53,53,53,53,53,53,53,53
4739,768,203,261,53,53,261,12,53,347,53
4740,165,370,367,382,53,261,347,53,53,53
4741,305,143,338,53,347,15,53,53,347,53
4742,337,400,310,347,53,15,53,261,53,53
4743,121,368,261,261,53,53,53,53,53,53
4744,656,347,370,171,53,53,53,347,53,53
4745,295,245,323,53,53,53,53,347,53,53
4746,643,261,166,53,53,347,53,347,261,53
4747,717,368,159,263,53,131,53,53,53,53
4748,787,28,368,347,53,347,53,53,53,53
4749,656,261,261,28,53,347,53,53,53,53
4750,407,206,67,81,53,67,347,347,347,53
4751,377,95,7,398,53,347,53,53,53,53
4752,132,249,53,53,53,12,53,53,53,53
4753,68,114,90,261,53,53,347,53,53,53
4754,374,135,32,156,53,347,347,53,261,53
4755,341,80,53,53,53,347,347,53,53,53
4756,313,347,80,53,53,12,53,53,347,53
4757,710,5,261,53,53,53,53,53,347,53
4758,290,16,130,166,53,53,53,53,53,53
4759,615,395,8,53,53,347,53,53,53,53
4760,312,706,261,203,53,347,53,53,53,53
4761,370,160,318,77,53,264,53,53,347,53
4762,41,355,84,205,347,7,53,53,53,53
4763,24,372,261,16,53,53,53,53,53,53
4764,749,80,80,600,53,347,12,53,53,53
4765,313,8,53,53,347,347,53,53,53,53
4766,391,351,203,261,21,53,53,347,53,53
4767,16,341,160,398,53,38,53,53,53,53
4768,169,12,393,53,53,38,53,53,53,53
4769,326,347,103,376,53,347,53,53,347,53
4770,490,80,31,322,347,347,347,53,53,53
4771,330,0,196,447,53,261,347,53,53,53
4772,788,222,66,347,53,53,53,53,53,53
4773,55,323,53,53,53,53,53,53,347,53
4774,662,166,261,12,53,53,53,53,53,53
4775,89,59,361,86,53,53,53,53,203,53
4776,251,130,395,231,339,166,53,53,53,53
4777,708,54,261,53,53,53,12,53,347,53
4778,166,347,27,347,53,53,53,53,53,53
4779,395,764,68,185,53,53,347,53,347,53
4780,375,189,53,347,347,53,347,53,53,53
4781,518,276,15,53,53,80,53,53,12,53
4782,520,28,53,53,53,268,53,53,12,53
4783,33,398,261,53,53,347,53,53,80,53
4784,571,137,408,16,347,161,347,53,53,53
4785,505,268,245,53,53,53,347,53,53,53
4786,421,261,390,24,53,67,347,53,53,53
4787,4,28,53,261,53,347,53,347,53,53
4788,231,261,92,53,53,53,53,53,53,53
4789,666,161,261,403,53,53,53,53,53,53
4790,284,399,261,347,53,53,53,53,53,53
4791,809,162,368,53,53,347,53,53,53,53
4792,327,203,231,261,53,53,53,347,53,53
4793,776,236,53,53,778,53,53,53,347,53
4794,230,22,53,53,53,53,347,53,53,53
4795,374,28,203,53,53,12,53,53,53,53
4796,180,84,261,33,347,347,53,53,347,53
4797,549,347,231,53,53,222,53,53,53,53
4798,98,347,261,53,664,53,53,53,53,53
4799,688,28,142,53,132,286,53,53,53,53
4800,510,53,203,323,114,179,53,53,347,53
4801,728,346,368,261,347,53,53,53,261,53
4802,761,261,104,53,53,53,53,53,53,53
4803,220,152,368,154,53,347,53,53,53,53
4804,491,130,261,347,53,53,53,53,53,53
4805,485,270,53,261,53,12,53,347,53,53
4806,511,270,80,53,53,53,53,53,53,53
4807,411,261,335,53,53,67,12,53,53,53
4808,446,398,261,53,53,347,53,53,53,53
4809,132,347,15,347,347,245,53,53,53,53
4810,562,98,250,244,53,53,347,53,53,53
4811,187,359,130,12,347,53,347,53,53,53
4812,387,281,203,53,53,347,53,53,53,53
4813,493,777,261,53,53,609,53,347,53,53
4814,737,347,15,261,53,261,53,347,53,53
4815,1,247,203,53,53,203,53,53,53,53
4816,390,390,53,53,53,53,53,53,53,53
4817,289,347,53,53,53,53,53,347,53,53
4818,510,232,261,53,53,53,53,53,53,53
4819,356,347,376,53,53,67,53,53,53,53
4820,381,152,53,261,53,53,53,53,347,53
4821,677,12,261,261,53,368,347,53,53,53
4822,289,261,261,53,53,203,53,53,53,53
4823,7,261,231,261,53,347,53,53,53,53
4824,584,248,338,12,53,347,53,53,53,53
4825,388,347,53,203,53,347,53,53,53,53
4826,594,368,261,231,112,27,53,53,15,53
4827,800,190,15,53,53,53,53,53,347,53
4828,145,57,53,15,53,53,347,53,53,53
4829,102,63,261,53,53,245,347,347,53,53
4830,47,151,395,808,53,53,53,53,53,53
4831,100,261,131,56,53,131,53,53,53,53
4832,365,142,67,53,53,67,53,53,347,53
4833,551,143,53,261,53,347,53,53,53,53
4834,260,29,260,266,53,347,347,53,53,53
4835,467,28,197,84,53,347,53,53,53,53
4836,174,80,215,793,53,347,53,53,53,53
4837,275,80,367,53,53,393,53,53,53,53
4838,626,53,15,53,167,261,53,53,53,53
4839,667,261,261,53,53,261,53,53,53,53
4840,80,28,261,53,53,213,347,53,53,53
4841,538,95,53,53,53,53,53,347,347,53
4842,182,12,166,53,53,53,53,53,53,53
4843,23,28,362,366,53,53,53,53,53,53
4844,160,261,365,15,53,347,53,53,53,53
4845,216,338,261,261,53,368,53,53,53,53
4846,800,390,203,261,53,53,53,53,53,53
4847,255,347,37,53,53,321,53,53,53,53
4848,401,12,627,83,53,368,53,53,347,53
4849,692,259,308,222,347,15,53,347,347,53
4850,28,140,368,12,53,53,53,53,53,53
4851,539,323,53,53,53,53,53,53,347,53
4852,109,245,287,219,35,47,53,53,53,53
4853,447,80,261,53,54,53,53,53,53,53
4854,811,222,53,53,53,53,53,53,261,53
4855,0,347,392,347,53,53,53,53,53,53
4856,366,347,261,53,347,53,413,53,53,53
4857,155,80,340,296,53,53,53,53,53,53
4858,394,134,203,53,53,53,347,347,53,53
4859,133,133,203,261,53,53,53,347,53,53
4860,660,398,53,261,66,53,53,53,53,53
4861,808,66,264,347,53,347,53,53,53,53
4862,474,261,215,231,53,53,347,53,347,53
4863,319,523,165,231,53,347,53,53,53,53
4864,182,261,203,261,53,203,53,53,347,53
4865,500,59,705,87,53,53,53,53,53,53
4866,229,347,261,53,53,203,53,53,53,53
4867,136,16,429,398,53,130,347,53,53,53
4868,175,261,170,191,53,347,53,53,53,53
4869,5,363,369,183,53,347,53,53,53,53
4870,34,335,53,261,53,53,347,53,261,53
4871,561,204,66,398,53,286,53,347,53,53
4872,749,28,261,53,53,12,53,53,53,53
4873,130,347,12,404,53,15,53,53,53,53
4874,729,631,53,53,53,53,53,53,12,53
4875,209,229,15,261,53,347,53,53,53,53
4876,419,261,8,266,53,53,53,53,53,53
4877,32,38,317,154,53,231,53,53,347,53
4878,273,435,203,53,53,347,53,203,53,53
4879,709,28,203,53,53,53,53,53,12,53
4880,54,171,33,418,53,53,53,53,53,53
4881,418,128,53,53,53,53,53,53,347,53
4882,640,77,15,343,53,53,53,53,53,53
4883,187,261,180,240,53,347,12,53,15,53
4884,503,383,53,203,237,347,12,53,53,53
4885,790,12,53,53,53,53,347,53,53,53
4886,440,67,261,53,53,53,347,347,347,53
4887,119,121,203,53,53,53,347,53,53,53
4888,668,347,261,53,53,367,53,347,53,53
4889,159,613,53,53,53,53,53,53,347,53
4890,792,767,111,99,53,15,53,53,53,53
4891,259,128,15,368,53,15,12,53,53,53
4892,734,80,244,318,53,53,53,53,53,53
4893,671,53,53,261,53,53,53,53,347,53
4894,600,236,203,53,53,53,347,53,53,53
4895,372,347,261,261,53,347,53,53,53,53
4896,689,113,210,422,53,53,53,347,53,53
4897,143,200,203,53,53,347,53,53,53,53
4898,5,347,170,11,53,12,53,53,53,53
4899,420,503,159,134,347,181,53,53,53,53
4900,342,347,378,347,53,53,53,53,53,53
4901,696,296,261,53,53,347,53,347,347,53
4902,808,701,368,261,232,53,53,53,53,53
4903,142,28,231,53,53,53,347,53,53,53
4904,100,41,261,53,53,53,53,53,261,53
4905,593,5,53,53,53,261,53,53,53,53
4906,747,347,347,53,53,347,53,53,347,53
4907,66,347,162,54,53,368,53,53,53,53
4908,410,347,53,347,53,53,53,53,53,53
4909,320,121,26,335,53,12,53,347,53,53
4910,156,321,203,53,53,53,53,53,53,53
4911,56,16,15,347,53,53,347,53,53,53
4912,322,347,53,368,53,53,53,53,347,53
4913,356,206,101,594,53,67,53,53,53,53
4914,771,391,303,234,53,15,347,347,347,53
4915,373,20,270,53,53,261,53,53,53,53
4916,347,347,53,53,53,53,53,53,347,53
4917,643,98,174,12,53,368,53,347,347,53
4918,637,261,53,53,53,347,53,53,347,53
4919,17,347,53,53,53,593,53,53,53,53
4920,720,323,53,53,53,53,347,53,53,53
4921,798,203,395,3,53,15,53,53,53,53
4922,511,347,261,261,53,53,53,53,53,53
4923,191,434,15,53,53,53,53,79,347,53
4924,536,67,53,261,347,53,53,53,347,53
4925,47,12,391,245,53,98,53,53,347,53
4926,168,347,32,274,53,53,12,12,53,53
4927,616,127,203,12,53,53,53,53,53,53
4928,123,261,171,347,53,270,53,347,53,53
4929,789,261,15,347,53,53,53,53,53,53
4930,211,261,195,368,347,67,53,53,347,53
4931,699,203,38,53,53,53,53,53,53,53
4932,336,270,86,15,53,15,53,53,53,53
4933,157,803,53,53,53,32,53,53,347,53
4934,175,309,596,443,53,53,53,53,53,53
4935,181,63,8,12,53,347,53,53,53,53
4936,539,15,261,53,53,53,53,53,261,53
4937,562,347,203,53,53,231,347,347,347,53
4938,440,323,323,347,53,53,53,53,261,53
4939,776,82,261,12,53,12,347,53,53,53
4940,388,261,368,53,53,203,53,53,53,53
4941,488,171,65,285,53,222,53,53,347,53
4942,742,149,53,53,53,53,347,53,53,53
4943,597,574,53,53,53,53,53,53,53,53
4944,323,467,166,53,53,12,53,53,53,53
4945,10,365,92,398,53,53,53,53,261,53
4946,706,321,16,380,237,261,347,347,53,53
4947,741,248,15,53,53,53,53,12,53,53
4948,363,261,261,12,53,261,53,53,53,53
4949,451,387,174,261,53,347,53,53,53,53
4950,339,105,15,53,53,203,53,53,53,53
4951,257,150,53,53,53,347,53,347,53,53
4952,85,323,261,53,53,53,53,53,53,53
4953,99,794,261,53,53,53,53,53,347,53
4954,154,12,53,53,53,53,53,53,53,53
4955,380,347,622,714,53,98,53,53,53,53
4956,335,28,368,53,53,53,53,53,53,53
4957,193,470,406,681,53,53,53,53,347,53
4958,356,368,125,53,53,741,347,53,347,53
4959,568,203,66,53,347,80,53,53,53,53
4960,320,69,53,261,53,53,53,53,53,53
4961,787,174,53,53,53,12,53,53,53,53
4962,214,203,321,347,53,261,12,347,347,53
4963,422,347,23,484,53,53,53,53,53,53
4964,356,368,301,619,53,67,53,347,347,53
4965,797,353,261,53,53,53,53,53,53,53
4966,642,207,378,240,53,347,53,53,53,53
4967,14,347,347,12,53,53,53,53,347,53
4968,569,113,261,53,53,53,53,347,347,53
4969,124,347,53,53,53,347,53,347,347,53
4970,129,347,105,147,53,347,53,53,53,53
4971,514,80,179,6,53,12,53,53,261,53
4972,335,462,261,203,466,393,53,53,53,53
4973,441,203,398,12,53,66,53,53,53,53
4974,58,16,203,203,53,53,53,53,53,53
4975,400,28,261,53,53,321,53,53,53,53
4976,411,216,98,347,347,12,53,53,53,53
4977,79,536,261,261,327,53,53,53,53,53
4978,95,368,323,261,53,53,53,53,347,53
4979,600,261,286,53,347,53,53,347,53,53
4980,60,303,263,348,347,12,53,347,53,53
4981,143,389,231,53,53,12,53,53,347,53
4982,161,174,98,130,53,12,53,53,347,53
4983,147,31,155,368,8,347,53,53,53,53
4984,208,356,323,347,53,347,347,53,53,53
4985,493,323,347,53,53,368,53,203,347,53
4986,250,261,224,171,53,53,347,53,53,53
4987,805,158,8,382,53,53,53,53,53,53
4988,262,203,53,281,261,231,53,53,53,53
4989,19,15,15,53,53,53,53,53,12,53
4990,549,270,83,286,53,53,53,53,53,53
4991,322,345,203,53,53,53,53,53,53,53
4992,717,347,470,368,53,368,80,53,53,53
4993,231,231,203,53,53,53,53,347,53,53
4994,5,313,53,347,3,53,53,53,53,53
4995,356,132,53,53,53,53,53,53,347,53
4996,402,236,15,53,53,53,53,53,53,53
4997,488,368,53,53,53,53,53,53,53,53
4998,803,261,261,261,701,261,53,53,53,53
4999,274,203,142,231,53,53,53,53,53,53
5000,119,189,261,53,53,30,53,53,53,53
5001,494,106,368,15,53,347,15,53,347,53
5002,281,309,53,53,53,203,53,53,53,53
5003,365,211,53,261,53,53,53,53,53,53
5004,165,261,261,53,53,53,347,53,261,53
5005,280,347,67,382,53,67,53,53,53,53
5006,224,263,261,53,53,53,53,12,53,53
5007,407,112,71,81,53,67,347,53,347,53
5008,802,74,261,12,53,222,53,53,53,53
5009,217,347,619,398,53,53,53,53,53,53
