ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41
3713,4752,1703,3703,2186,1737,1067,1547,2501,3472,2086,2192,2192,2733,2192,1804,2871,2871,2871,2871,2871,2871,1804,1769,2871,2871,2871,2871,2871,1084,2871,2167,2871,2871,2871,2495,2810,5749,2871,2810,2871,2871,2810
3714,75,5307,3601,3405,951,2594,379,3068,3068,3068,2250,3068,1462,2250,2250,3068,2250,2250,3068,1462,2243,1462,465,2505,3068,400,3410,45,3410,400,3410,400,3410,45,3068,989,2243,3068,904,1462,885,885
3715,4752,4240,4635,3485,3454,1821,1136,784,784,3082,3320,3082,1729,1729,3320,1632,3082,2720,2720,468,6744,2833,2720,2833,1835,468,300,2720,2482,1191,3043,2482,2482,2001,2482,300,468,1571,2001,2001,1996,2128
3716,75,3039,199,3290,1946,1386,2715,5174,316,3003,3097,2497,2497,4897,3121,3121,2123,2497,396,3121,1224,6609,1420,5088,511,870,787,4151,6990,2296,2431,435,6502,2296,2497,3118,1724,1420,435,1970,3492,1420
3717,4752,5307,1336,2628,2543,2736,1380,138,2764,2288,1584,567,1642,1642,965,1642,2878,2098,1642,2717,1036,1584,3413,3079,3007,185,3370,2199,2246,3413,1341,1025,2401,613,486,486,486,2142,2142,2401,3413,4910
3718,4752,680,2069,6193,443,920,949,209,3173,1303,3150,3150,785,2630,785,275,6773,785,2881,1470,785,3027,3150,209,1470,209,2762,581,3027,2626,284,3027,3027,3027,846,2881,3027,1437,785,581,3217,1720
3719,4752,5307,3703,2628,1526,2736,56,3416,3250,3250,1752,3416,2075,2281,2281,2281,3416,3416,2281,2281,2281,3416,2281,2673,2281,2281,3416,998,2281,1222,2281,998,998,2281,3416,3227,3335,1222,998,1163,2281,2779
3720,2442,5307,1336,1590,3131,2262,3154,603,2035,2373,32,2913,948,32,603,1520,1520,67,32,1520,32,3412,32,1232,1804,3412,1581,1804,2475,3410,2346,32,3412,3412,3412,1232,3412,1804,2735,1232,3412,2735
3721,4752,5307,3601,1622,3413,2409,182,2409,419,2836,2836,730,730,730,2836,730,2836,1985,2836,670,670,979,670,670,979,2836,2836,670,3040,6115,670,979,1833,979,670,567,670,670,670,567,670,670
3722,4752,4240,199,6688,2921,935,1917,6906,3473,3324,2654,1345,2654,1169,2654,3510,803,2654,2392,803,3611,3611,803,803,803,1169,803,1345,3402,195,3447,1670,2681,1345,803,1169,803,1169,1169,3402,3402,2809
3723,4752,1920,199,1347,5948,5459,3282,5703,2241,3282,6754,5774,6328,3082,2995,2596,3082,3082,6600,6600,2596,6754,1599,3657,3657,3657,3657,3657,6754,3657,3657,3657,3657,3657,2944,2944,3657,447,3657,2944,3657,3657
3724,4752,5307,3124,3598,2372,1669,930,3114,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
3725,4752,4240,39,2168,1519,2965,1661,1661,619,971,2597,1661,1661,1734,3256,3354,2450,2450,2450,1463,2450,1660,2498,2480,3354,3352,3352,2450,3352,2072,1943,1943,3352,2516,1943,1660,133,3354,2425,2148,3417,1756
3726,4752,5307,583,1464,1397,2239,1076,371,5611,3699,3699,5611,5611,1643,1917,678,1917,374,374,4550,314,314,1830,314,1385,314,314,1385,1373,1385,678,1385,314,3896,678,1385,803,4550,1385,1385,3095,1385
3727,4158,4977,1336,4848,220,675,220,3216,1385,2482,3308,2261,3859,1225,3488,3308,1225,5052,3434,1259,1259,5052,1449,4640,2760,5052,3865,5052,2572,1225,2856,1449,1575,6331,1938,1912,7030,2572,2572,1912,6331,1449
3728,2158,4977,199,229,1017,305,654,2721,1424,3100,1185,1509,1509,1509,2721,289,1509,1509,1509,289,1509,1509,1718,3234,3234,3450,289,1441,1509,1424,1509,517,1509,1509,3234,2721,2721,2721,2721,2721,2721,1509
3729,75,5307,3601,2629,2921,2946,2223,2627,2959,1262,394,1623,4785,2994,3493,1400,6348,2515,1341,698,1829,4869,6348,3332,5719,4869,3332,698,1400,2366,242,3332,3332,3332,1466,3332,701,1776,486,3332,1094,3332
3730,4752,5307,2870,2081,951,1986,3300,650,650,2505,1601,2178,5479,1641,1641,2178,2178,2178,2178,2178,2178,2178,2053,2109,2109,2053,2109,2178,2053,2178,2346,5611,2109,2109,5611,2109,2109,2109,2109,2178,2109,2109
3731,4752,3039,3601,1622,532,2946,2341,2946,2341,3106,576,539,1898,1898,1593,1752,503,2281,1395,2122,1646,1364,915,3298,2281,1364,3416,1364,1364,1364,1364,3298,3298,2281,3106,2935,3106,1434,2281,2585,2036,3453
3732,4752,3039,3601,3768,3305,3157,4917,973,1915,775,2695,2388,2591,988,988,97,2388,988,988,78,78,988,988,988,988,78,78,988,1938,988,2388,78,78,988,78,988,78,78,1974,78,988,1974
3733,4752,3039,3601,1622,3927,4280,4917,5174,316,1899,3097,1275,3121,4897,824,3121,824,147,396,609,1224,6609,4151,6502,1318,870,131,4151,6842,4473,6269,824,6502,824,2794,824,4216,824,1524,824,3492,824
3734,4752,5307,39,2289,6190,3423,469,3348,2377,532,3007,1657,3007,1527,2341,3007,3007,532,532,1527,2256,886,113,908,2501,908,886,908,908,908,908,908,908,113,113,908,908,2527,908,908,908,165
3735,4752,4240,3601,2628,951,1216,19,3348,1166,4438,3348,4862,279,3348,3207,3155,1374,279,2445,3155,279,279,279,3057,3057,279,3057,3155,698,3057,1400,3057,2595,279,3057,279,1356,708,2625,279,1945,708
3736,4752,5307,3601,3768,3305,5643,3906,2577,2244,923,1609,4761,1857,269,269,6247,6247,269,155,1334,269,269,155,155,2902,1334,269,1334,155,155,3257,155,155,1334,155,1809,433,155,155,433,4966,433
3737,2442,5307,1502,2628,3017,3195,927,1504,1504,530,1061,2423,3348,1061,2173,1061,2212,2722,2423,2722,1027,2423,2546,2722,174,2466,2722,2546,2546,2722,2546,2466,1216,2466,3106,2466,2466,2466,2466,2546,1512,2466
3738,4752,5307,3601,1957,1984,1452,988,1899,775,775,775,775,1452,3087,2764,2914,2764,1474,1025,851,851,1474,471,3594,1697,1474,2764,1180,1180,2330,5410,3006,1025,729,2588,1039,1883,1883,729,610,26,4007
3739,4752,5804,1715,2629,1737,212,1076,1305,6259,1767,212,1717,2202,1591,2798,398,1717,1717,1717,212,403,403,599,1496,403,403,599,403,648,599,403,403,403,403,403,403,599,3082,599,599,403,599
3740,4752,680,99,2168,489,2428,329,2412,583,1659,2412,583,3212,1723,6865,1723,2563,6865,1801,5891,1063,1656,94,49,134,2907,5891,4898,6052,1392,6052,459,6052,6052,4799,310,6052,6582,6052,310,2803,158
3741,4752,4240,99,2168,787,71,101,2857,843,2857,1259,3354,2857,3352,3352,1972,1737,1737,1737,1438,1010,1737,1010,843,1010,1737,2309,1010,1756,1297,1010,1925,1010,307,1010,1453,3354,1010,2309,2309,1010,2309
3742,4752,1703,3601,211,3236,1185,331,3311,1613,579,1808,2130,2496,2496,234,2723,234,234,413,234,234,234,1600,234,1600,1600,234,746,575,1600,931,2721,575,2721,1600,2721,2091,234,234,413,2721,4902
3743,4752,5307,2069,3598,951,246,1712,3367,2646,3003,1072,1498,1498,1498,1072,1330,1330,655,655,655,1379,655,655,3178,655,655,2812,3196,655,3178,655,655,655,1330,1869,414,3178,1341,1330,3178,655,3064
3744,4752,4240,3601,2629,1984,1137,555,555,3456,3456,2616,1756,1352,1352,698,1352,2474,244,1352,3506,244,1933,2371,244,244,2474,244,2474,2474,244,2543,2543,244,2543,244,2616,3090,1557,244,2474,3762,3762
3745,4752,5307,4230,2168,1081,180,1081,180,1810,1810,1345,1345,1810,1810,1345,1345,2745,2858,2858,7026,7026,3681,2858,1345,1081,1081,3937,2858,1081,1081,2602,1081,1345,2460,1345,1345,3681,1081,1032,3195,1081,1081
3746,4752,5307,3601,1622,2638,2358,1722,927,1791,166,2856,2827,2832,2756,407,407,407,407,1866,2827,755,2234,755,2827,755,755,1537,755,407,407,755,755,2947,1223,1537,2234,755,755,2234,3493,755,2234
3747,4752,3039,3703,4354,1749,2388,4917,3305,2908,2792,2912,973,2912,2912,2792,775,973,2912,2912,2912,2792,2771,2792,1507,2912,2912,2771,2771,2771,2591,2591,2912,2591,2591,2591,2591,2591,2591,2930,3077,2912,2591
3748,4752,5307,5431,4354,1984,1265,3224,5048,786,916,786,776,2591,3373,4628,6030,776,776,776,944,464,6010,988,5480,5480,464,5480,5480,6556,6548,1923,5480,5480,5480,6556,5480,2530,5480,5480,2882,5480,5480
3749,4752,5307,99,2628,2163,946,3099,720,3263,3142,1645,2135,720,720,2135,2135,2256,1503,2135,4876,2135,507,1686,1309,2233,1658,49,49,2853,2233,2233,2256,2980,2256,2256,2256,2256,2256,2256,2256,1374,2256
3750,4752,4240,199,1119,120,1189,2248,630,2248,660,2248,1518,2777,1195,1518,1629,2443,1518,2835,2954,2106,2293,2106,2954,2954,2777,2954,2954,2954,2954,2954,3246,571,2443,1518,2954,2954,2954,2954,2954,2954,244
3751,4752,1228,1502,3485,1397,2029,413,3259,2725,1213,1213,1345,1047,1345,1345,3275,1345,198,2971,1047,2971,1047,2971,2971,1047,2971,1047,1345,2971,2971,2971,2971,2971,2971,2451,2971,2971,2603,2971,1345,2834,2971
3752,2158,1703,1715,3485,1737,290,426,2795,2041,489,2101,6,20,1282,2041,20,1282,2833,257,257,2394,2842,1964,426,2833,2216,1110,2833,1110,1118,2447,1110,2833,2833,1695,257,2833,1110,257,257,257,1110
3753,4752,680,1336,6907,2921,3644,2362,2184,2037,2473,2513,2513,2473,2513,2513,2513,2513,2037,2513,2037,4661,2037,4661,4661,213,1911,966,2473,2017,4661,403,4661,4661,4661,1419,3442,2473,1911,4661,403,4661,4661
3754,2442,5307,1336,2970,951,1877,3334,552,3283,182,3164,3164,3145,182,1062,182,3164,3164,182,3164,2836,182,2836,182,182,182,3266,2642,1329,2280,1342,1342,2836,182,182,2836,182,2836,3055,1551,1551,1342
3755,4752,5307,3601,2953,2097,710,4917,3013,3013,1082,3013,571,571,3013,3013,3013,3013,1155,3013,581,3384,581,581,571,571,2015,3013,571,1894,3013,3013,3200,3013,1310,3013,3013,3051,1718,3013,3013,3013,2585
3756,4752,4240,3124,4848,443,672,5853,717,3007,393,3575,3575,3575,3967,393,3575,3027,7023,253,253,367,6043,1255,90,2443,2443,3007,1776,1776,3007,3031,3027,1593,2443,2443,1874,3031,2903,3589,5278,613,1662
3757,4752,5307,3601,1622,951,2234,2357,2951,106,1032,8,8,8,8,106,8,8,106,2212,8,1766,8,8,8,8,1766,3270,1766,1766,8,2055,1766,1539,1766,8,2055,99,1736,99,795,8,8
3758,4752,680,2069,3598,873,3649,1863,212,1704,2800,1884,2800,2800,2544,2800,2800,2800,1103,2544,959,959,2800,1423,3469,959,2544,6142,2368,1423,2368,1487,2051,2368,2368,1487,1487,2368,2630,3469,2051,2368,1863
3759,4752,3039,1715,2168,1064,3332,4917,3327,316,1935,291,635,2719,2673,2399,2673,285,2955,5088,2673,2673,5766,451,2209,2673,870,131,4151,6990,1938,1751,2673,6502,2287,2399,3002,1724,6094,3557,2209,3492,59
3760,75,5307,3703,1590,1946,44,1792,1879,781,2697,2294,2294,3130,3130,797,392,134,2463,2101,324,2463,134,4731,2779,324,2127,324,324,1362,3012,1877,2101,998,2057,313,1396,3130,822,822,2873,822,5296
3761,2442,5307,5921,3213,951,125,2015,1966,2015,3308,3048,1768,2015,125,125,46,125,2015,1030,46,385,3048,586,2148,1075,2029,1075,1075,1454,3366,2210,3061,6862,385,212,3061,4971,6147,6862,5989,3061,3516
3762,4752,680,99,2628,2638,555,555,22,102,2116,1429,5086,2974,1593,1593,1593,1593,1593,1593,1130,6574,1593,1593,1593,1961,1593,1195,3334,2903,1593,623,3334,1593,1593,623,472,3334,1593,623,854,3334,472
3763,4752,3039,3601,2953,3927,1572,4917,1927,1693,3003,3097,2566,2312,2980,824,824,2123,2204,5088,2328,2385,6213,265,2480,54,49,19,124,124,4095,1149,2253,2480,3342,124,124,124,985,2718,2589,3342,49
3764,4752,3039,3601,2953,3927,768,4917,5174,316,1899,3097,2909,2793,3121,824,824,824,1107,5088,2328,2140,6063,2765,6009,2373,870,787,4151,2970,1938,1651,1651,1651,1833,1651,2224,2347,1627,659,1627,3492,2024
3765,4752,680,3703,1464,917,2380,1860,2037,2037,403,1255,1791,3007,403,1615,2202,1255,2202,1255,2202,2202,2202,2202,403,599,2202,1615,403,1615,403,1615,1255,1615,1073,5370,599,599,403,599,2202,403,5370
3766,4752,680,2069,2629,3091,275,1334,2982,2043,3094,3094,267,3364,267,3094,3094,267,3746,267,3094,4643,3094,661,5901,3094,5901,5019,5901,5901,4243,4799,5901,5901,5901,5901,4799,2191,1543,5901,5901,5901,5901
3767,4752,5307,3703,2289,1519,2288,2853,922,2111,2233,3304,4719,43,43,4719,277,1833,662,277,1502,2819,43,43,776,776,662,2233,277,43,1833,277,662,776,1156,3628,271,662,349,776,776,2462,1833
3768,4752,4240,99,2629,951,555,2511,22,776,567,1072,567,567,567,1578,567,567,1578,2372,1578,1578,2372,1578,567,2372,567,1392,2372,2372,2372,2372,567,567,2035,2080,2372,1986,567,1360,2080,1411,2035
3769,2158,680,1336,2289,6190,3423,4017,2943,1794,1094,1794,1794,1191,506,5810,2017,3381,506,3381,274,2356,5224,3445,2378,239,2755,239,239,5810,1091,239,171,713,2755,239,3158,3503,239,3258,2539,239,2085
3770,4752,1920,3601,1303,2163,3030,997,3019,2163,2163,2319,2163,997,997,2319,997,1334,412,3433,1334,2319,2319,2308,2308,2489,997,2319,3491,2319,2319,412,2319,2319,3491,2319,2319,2319,2319,2319,2319,2319,839
3771,5861,5307,5619,1314,428,768,2014,493,2014,173,4688,173,173,213,173,1598,493,173,173,173,173,173,493,173,173,173,173,173,286,173,173,173,173,173,6556,6556,173,1631,5104,173,173,173
3772,2158,5619,199,4512,2163,3030,2544,675,1325,2544,2352,1345,506,2333,1464,506,764,1107,1458,1564,1465,1345,1465,3475,1717,3475,738,1037,738,3475,2993,2333,1345,1345,506,1345,3091,1345,1345,2544,1564,4910
3773,4752,4240,1336,2643,1177,212,3013,3013,3013,2782,675,2671,2202,2054,3242,2202,2968,2271,2202,2018,2202,2234,2202,560,2271,2271,2202,2202,2202,2968,2968,2271,2968,2271,2271,2271,3242,336,3242,409,336,1155
3774,2442,5307,3703,2990,6298,345,2792,2577,776,2792,2912,2577,2076,2912,2912,2912,2912,2912,2912,2912,2912,2912,6040,2912,6040,2912,2912,2912,2912,3201,2912,2912,4697,2912,2591,2912,6040,2591,2912,2912,6040,2591
3775,4752,5307,1502,2289,1519,1899,5563,1196,1519,2836,1031,2836,2722,2836,2722,191,3406,638,638,2722,638,638,3348,5840,638,576,2657,3774,252,167,638,2657,191,638,3774,2423,191,5840,3393,638,3348,191
3776,4752,5307,5921,4848,2921,280,4535,297,3259,4535,1320,6135,1555,2866,3259,31,3259,3259,31,1555,1205,6393,1355,2866,2866,1555,1555,31,1748,3259,414,1555,1555,1555,1555,1555,1555,1555,1355,1555,3259,1555
3777,4752,5307,3601,4562,3520,246,1058,1361,2072,2837,3100,177,1970,1776,1239,1452,1272,1776,1776,1272,2378,1799,1776,1840,1776,1776,715,2388,2378,2221,2378,2378,2388,1776,2378,2378,2378,3178,2388,2378,2378,2378
3778,4752,4240,3601,2186,909,2114,2114,327,1118,2837,2209,3074,2209,2209,2209,2209,2209,2209,2212,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209
3779,4752,680,99,2629,917,505,3043,1217,505,3219,3219,3219,3219,1217,1217,1217,1217,2819,1217,522,522,36,36,522,1217,522,183,522,36,5109,183,183,36,410,183,5109,966,3466,183,183,183,183
3780,4752,4582,199,229,6381,6891,5732,2622,3033,2622,6735,557,557,6177,5189,6177,5507,6884,2472,5189,629,3662,3662,3662,3662,3662,3662,3662,5881,5409,2472,2472,2472,2472,3662,3236,2472,2472,557,2472,2472,2472
3781,4752,5307,39,2289,6680,1072,2811,1459,3530,2825,1584,2825,2574,2256,2882,1395,2882,2212,5286,2882,2882,2707,1721,2882,430,2946,908,908,3041,1566,1721,1662,573,1566,1602,3041,389,2707,573,573,11,2055
3782,4752,4240,3703,1585,372,1469,225,2629,3453,3453,453,2989,453,2968,374,3038,2968,1145,1997,3038,2989,1896,1145,2989,2004,2058,2004,2004,3038,2989,2058,2677,2004,2058,518,2677,2004,2677,2004,2004,2004,2004
3783,2442,680,2870,3644,391,3442,946,4556,1428,1599,1063,1428,2368,1428,2503,395,673,62,1820,62,3152,5278,460,3346,3346,3346,3152,3346,395,3152,673,395,3152,395,3346,3346,395,367,5278,395,3346,1820
3784,4752,680,99,3598,2163,2307,3307,2542,2542,1000,1000,553,1000,1000,2745,779,3258,3258,64,2324,2324,3258,2266,2745,2324,225,1459,1459,3258,1459,2324,3258,2745,2324,2307,2324,2745,344,3258,3258,1459,1459
3785,4752,5307,3703,2970,120,3283,164,1342,2970,1642,1342,2924,320,1499,2041,2041,390,3026,2635,1933,1946,2924,656,1734,22,2454,3048,3477,2663,2970,3422,3791,2107,320,125,2958,2970,3418,3048,2152,70,70
3786,4752,5307,1502,6925,6190,4648,473,473,1180,473,473,4233,5119,473,4233,1089,396,6887,1311,1089,1180,1460,1089,4506,5119,1180,1231,330,12,4506,3450,6472,6472,5248,1180,55,3597,1231,1231,55,6472,2594
3787,4752,5307,3601,6688,443,3649,220,3158,741,684,520,2768,2551,2768,2191,2198,3508,2164,520,2164,2551,4412,4412,2768,520,1947,520,4412,2551,520,2164,520,2768,2164,520,2164,2164,520,2164,1556,520,5426
3788,4752,1703,3703,518,3413,610,2534,84,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265
3789,4752,5307,5368,2847,3236,1072,808,179,1994,2625,179,322,228,178,2269,1774,1989,556,4780,4780,1989,4630,1989,1411,4630,1232,4780,1971,1257,1989,1986,1411,1971,1242,3683,3178,1740,156,1411,1986,1411,1971
3790,2158,4977,199,229,3236,2682,687,516,2682,2713,2713,1637,758,2356,2713,758,2356,645,2231,758,2356,2231,306,1436,2356,1121,2231,1441,3269,306,1436,1121,1121,3342,3269,3269,306,306,3269,758,6040,3269
3791,4752,1920,4286,6193,443,197,884,1086,2685,550,550,1775,1753,1812,1753,1224,824,2098,5088,4473,920,6213,2765,5772,1558,1805,3177,332,1913,289,2025,550,1558,3252,152,2691,2025,3252,1775,1775,3252,1753
3792,4752,5307,99,2629,2163,2680,745,976,2479,1157,1157,1760,1760,2479,6059,56,1264,1264,1264,1264,1264,5812,399,1264,2479,2462,399,1739,2230,2462,49,1264,2462,551,2462,2462,1463,6583,1592,2912,2462,1739
3793,4752,1920,199,4920,2900,1378,5270,254,5270,254,254,2276,1870,881,1634,1634,2276,171,5724,171,825,29,4555,4924,382,1857,29,29,5035,29,29,29,29,29,171,2610,29,171,29,881,1795,2838
3794,4752,4240,3601,2629,3236,2682,2066,2066,1687,3473,1398,2429,2415,1574,2429,3275,1830,1830,1830,3275,1830,2429,1830,1830,3275,1830,1830,1830,3275,3275,1830,1830,1830,3275,1830,3275,1830,1830,304,1830,1830,4910
3795,4752,680,2870,2629,5430,2428,1124,1097,3263,1760,1760,1760,1760,1760,1852,1760,2116,1852,2116,3476,3476,2789,399,6498,2789,6603,3359,324,2116,4240,2789,2982,3476,1177,324,928,983,2116,928,2116,2789,3476
3796,2158,5307,3703,2643,3246,1396,3099,773,773,3099,2386,3099,759,2386,1076,2843,3099,1076,1076,1628,1076,2386,2386,2386,2386,1076,1628,2386,2386,2554,2386,1076,2046,2386,2386,2386,2386,2386,1935,3250,1076,2386
3797,4752,4240,3601,3598,443,1669,2947,1046,132,6907,6907,205,2967,6946,2947,2967,1982,2967,2967,2967,524,1726,2053,1273,3497,3680,1273,3115,2886,1726,2053,2886,2886,2886,1539,1726,2800,702,245,1539,1726,2886
3798,4752,4240,6477,2830,1255,1722,1722,19,3031,1438,2856,2474,2827,1593,558,133,1075,503,1593,503,3271,1593,3130,1593,1629,5639,6895,503,1166,503,1593,2302,1593,1005,503,1453,2516,1593,3271,1593,138,1166
3799,4752,5307,3601,2481,1392,2184,2106,1150,2248,2248,2248,2248,2248,5973,2248,2721,2248,2248,2106,2668,2721,516,2721,516,2721,80,2721,2106,3013,3141,80,80,2721,80,80,2721,516,546,2668,80,80,2721
3800,4752,4240,3703,518,372,1338,2189,2755,1469,3272,3048,2745,2506,3470,2745,2162,414,3038,1681,3178,414,414,414,3470,414,1518,3178,414,414,414,414,414,1681,414,414,414,1681,1728,3178,1681,1681,414
3801,4752,5307,3601,1872,2900,340,2620,307,1963,2620,3139,1605,2741,573,1503,728,1503,2950,349,756,1503,307,1605,154,756,307,307,1079,3336,2950,307,1503,2321,2156,307,1503,1503,965,2321,1503,1503,2321
3802,4752,1703,3601,2628,2191,819,745,1664,1937,3182,2730,2730,3017,2055,3017,1752,2055,2573,3178,1264,2573,1999,3195,3178,2825,762,56,2825,2736,1999,386,2825,26,2573,1126,56,2885,1126,2825,1126,3382,2825
3803,4752,4240,3601,518,3156,1709,623,252,1268,2966,2965,2965,1137,1137,1137,1137,956,100,1766,1137,1766,1137,1137,1137,1137,1137,1137,2965,1137,1137,1137,2965,1137,1137,2965,1137,1137,1137,2965,1137,191,2965
3804,4752,680,199,2847,1750,935,608,1282,3071,3071,3390,1060,1470,3390,2652,2652,2720,6744,6744,3137,6744,6744,1598,6744,6744,6744,2081,2720,4799,2720,2720,4104,4104,2081,6744,1042,1598,1750,4104,6744,4104,4104
3805,4752,4240,3601,2629,2609,3261,136,2930,2930,2912,2912,2912,2912,2089,2089,2089,6699,2912,2912,2912,2912,2695,411,1463,2743,2743,411,1376,411,411,49,411,411,190,411,411,411,411,411,2912,411,411
3806,4752,5307,99,6193,443,212,2455,2018,2029,3473,212,513,513,1385,374,678,1385,374,1385,1385,1385,1385,1385,1385,1385,1385,1385,1385,2738,1385,2738,1385,2738,1385,1385,1385,1385,1385,1385,1373,1385,2447
3807,2442,680,1502,141,1519,1877,351,1196,3059,90,2057,1826,1196,3334,1002,351,888,3459,1826,1262,3022,351,351,1826,1374,351,3022,5368,635,1374,351,1759,3022,1117,3022,1117,635,351,635,1826,3459,1759
3808,4752,3039,2069,2481,3927,6772,4917,5174,316,3003,3097,678,1728,4897,824,824,4629,790,396,2328,1224,6336,36,245,430,716,2886,553,2018,784,1726,3517,6502,3525,3525,1539,553,1726,553,553,1539,1726
3809,4752,3039,3601,2970,909,2409,4917,1734,3097,1154,1406,888,888,888,1782,3097,723,52,2906,1899,3097,52,52,2298,971,52,2298,971,2298,1899,325,1782,325,1782,1782,971,1782,971,1463,325,325,325
3810,2442,5307,2870,1464,951,1833,886,2211,578,3017,1289,2673,1610,1233,2399,770,1833,2955,1233,2614,2110,1879,3220,333,2614,1610,2233,1610,770,1610,1879,2383,5997,2719,1170,2383,2605,6526,1833,770,3213,2719
3811,4752,4240,1502,2289,1032,539,539,3256,1410,2230,1410,2230,1410,1824,1410,2383,1824,93,93,2233,93,93,1410,93,93,93,2233,2233,93,93,93,93,2741,2233,2954,2741,93,93,5264,2741,93,2741
3812,4752,5307,2870,2186,1430,1027,1055,1027,1447,2777,2427,1443,1096,3331,1590,3331,2774,3331,1590,1590,1590,1077,1590,1590,1077,1077,1077,1077,1483,1590,1590,987,1590,1483,1483,1539,1483,307,1483,1077,4850,1483
3813,4752,5307,1502,3249,532,635,1255,3049,598,737,2768,1255,2469,737,2469,2152,737,2627,2413,5411,2306,2413,6277,2413,2413,2413,2413,2753,2413,646,3273,15,3526,4465,15,1001,3072,15,6277,4465,6929,2184
3814,4158,1920,3703,3598,1310,3145,420,19,420,1002,1681,3114,3423,1852,1852,755,2350,754,755,755,2546,1080,853,378,1080,755,755,755,755,3423,378,755,853,2197,1245,3423,1080,771,3423,3423,755,755
3815,4752,1920,4690,2461,1984,2502,1314,677,3424,3424,3424,3094,918,2028,812,3006,812,812,2809,3453,812,1188,812,2566,2369,3453,812,2816,3453,1160,1160,812,3453,1160,812,812,2566,2824,3242,2622,3453,2809
3816,4752,680,1502,2997,3131,2361,808,2097,516,315,931,178,516,488,2050,1033,3358,1033,2050,75,1033,1033,2751,1155,3358,1335,3141,1350,356,3193,931,75,488,2500,3239,3516,2050,3154,2497,2050,2050,2262
3817,4752,3039,3601,2953,3927,768,4917,5174,316,1899,3097,2909,216,4897,824,804,804,3523,3523,3523,3523,1224,850,850,3319,716,304,4151,3,2296,850,3523,1026,804,3,304,2240,3523,1808,184,3492,2429
3818,4752,5307,1502,2289,2061,2212,2811,1923,2853,59,59,6379,3492,1723,87,3492,1723,3298,3492,3492,3298,2923,6379,3298,3492,3492,1957,3298,6166,136,3492,2087,3492,11,1656,1957,322,1957,3492,322,3492,1957
3819,4752,680,5921,2629,2609,3261,5179,467,1527,6995,6995,1285,4556,324,2503,1686,601,601,1686,601,601,3939,1658,1658,601,3939,3939,1686,1658,1658,601,1658,1658,2509,1190,1456,3939,2509,1044,1556,2509,2509
3820,4752,3039,3601,4354,1984,1004,961,1474,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1318,1883,961,1883,1883,6534,961,961,1883,41,1883,41,769,1883,769,769,1483,769
3821,4752,5307,99,4503,1722,758,2148,2184,2058,3122,2385,3122,3122,3122,3122,1844,1567,3122,1075,3122,2077,3122,3122,1567,3122,3122,1729,1075,1729,2851,1567,3122,327,2674,1567,327,1567,1729,3122,3122,1567,1726
3822,4752,5307,1502,3250,1648,1268,2428,752,2968,2210,2944,2210,266,2403,776,266,2403,2403,2403,2403,2403,2074,2403,776,2403,384,2403,2403,2403,2403,2403,2403,1389,2403,2403,2403,2403,2403,776,3184,2403,776
3823,4752,5307,3601,2096,395,1497,1722,751,620,1073,1309,5254,5254,2740,250,941,741,2783,3243,2082,2783,3243,2783,2783,3243,7030,2783,2783,5355,2783,3243,2466,2783,2047,2783,2047,2047,2231,2783,2047,2783,2047
3824,4752,5307,99,1622,5631,3133,1233,1734,3214,3256,3352,2597,1661,1734,1854,2597,2597,2597,1854,1854,202,2597,2597,1661,2597,2597,2597,2597,133,2597,2597,2597,2597,2597,2597,2597,2597,2597,2597,133,1854,2597
3825,4752,5307,3601,3598,2985,138,1329,138,1519,186,186,1196,909,2620,186,186,2620,670,419,670,670,419,340,1762,1762,3054,670,2620,1762,1762,2620,1762,419,340,2620,3054,670,2620,730,567,1957,3073
3826,4752,5307,1502,2628,2061,2736,3224,1661,3224,2790,3224,1661,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224
3827,4752,4240,3601,1598,2663,1637,5099,232,1350,660,1350,2215,1350,1350,1350,1350,1350,1350,1350,1350,1350,2996,1792,1350,1350,1792,1792,1350,2996,1792,6471,1792,6259,3623,1792,4929,1792,2996,2996,1792,4929,5041
3828,4752,5307,3703,2168,3267,2409,9,1909,1909,1909,296,2180,1909,1909,1909,1909,2073,3143,1791,3143,1909,6875,1354,3370,1354,1909,1354,1909,1354,3370,571,1354,1354,6097,1001,1909,1354,1354,1354,1354,968,1791
