ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10
1053,562,197,276,55,174,457,688,69,153,271,370
1054,10,374,417,788,666,171,215,145,274,299,7
1055,389,60,315,618,28,137,771,560,74,608,382
1056,323,411,678,320,608,56,17,365,459,123,348
1057,224,692,463,345,675,186,23,733,736,200,3
1058,106,486,570,275,329,592,384,157,575,693,282
1059,109,404,459,145,234,569,135,89,771,336,595
1060,107,689,689,259,594,301,394,356,146,376,130
1061,810,493,383,380,385,389,402,5,211,164,206
1062,634,673,225,811,64,324,556,661,237,481,30
1063,673,11,111,428,215,271,787,262,411,654,458
1064,753,329,88,71,34,722,724,125,243,106,618
1065,376,290,595,668,411,22,168,333,211,618,407
1066,178,744,0,608,799,588,754,111,179,208,253
1067,248,301,505,715,14,312,161,23,205,250,98
1068,537,684,467,374,662,417,420,672,663,586,751
1069,43,197,514,472,40,571,519,727,371,562,792
1070,180,754,599,401,506,725,447,666,518,566,96
1071,589,530,553,530,465,8,807,419,519,299,182
1072,486,395,527,104,507,266,31,636,752,667,804
1073,156,305,26,747,780,607,93,383,165,379,774
1074,423,689,321,230,321,226,297,230,150,626,134
1075,287,398,387,234,235,96,665,562,786,121,471
1076,192,651,416,748,243,104,196,6,788,561,30
1077,505,683,94,596,671,396,157,34,58,186,130
1078,535,62,352,8,180,366,303,31,298,325,303
1079,301,253,261,235,30,424,743,293,766,197,22
1080,136,557,418,426,299,285,33,110,229,85,587
1081,121,117,153,55,252,96,234,808,332,465,199
1082,545,240,808,435,754,257,365,681,343,56,106
1083,66,48,72,777,248,327,221,159,355,376,308
1084,783,293,370,66,214,406,696,609,593,368,603
1085,72,114,345,114,156,589,142,345,194,385,376
1086,346,319,322,380,346,527,358,363,161,103,80
1087,391,187,111,215,270,268,66,431,68,58,118
1088,550,367,95,327,195,312,319,374,346,381,147
1089,145,103,41,58,36,123,273,95,127,253,139
1090,328,395,175,364,286,69,190,216,800,256,30
1091,771,35,581,10,135,343,692,403,77,247,394
1092,563,374,559,406,220,653,672,684,407,337,384
1093,151,62,343,55,541,62,521,98,663,663,460
1094,448,526,662,574,732,299,513,697,419,681,297
1095,398,110,624,581,74,229,622,563,348,574,599
1096,404,759,64,689,303,104,25,325,111,185,371
1097,92,320,320,320,640,359,320,246,118,180,7
1098,809,42,446,508,396,130,661,613,292,250,358
1099,480,239,367,446,248,30,381,367,165,239,686
1100,730,157,640,194,656,810,400,382,5,272,103
1101,55,711,750,750,481,92,62,193,684,666,608
1102,214,539,512,170,401,96,470,28,388,530,520
1103,1,498,243,22,353,185,396,278,759,557,654
1104,315,64,121,385,343,284,672,754,167,754,311
1105,246,353,85,72,422,130,401,734,16,233,305
1106,205,276,324,506,373,378,603,363,380,337,694
1107,377,210,135,206,388,691,802,488,169,192,339
1108,149,416,510,340,22,235,224,738,6,411,320
1109,729,303,335,22,732,160,227,6,625,483,656
1110,243,709,756,356,513,619,408,629,576,567,346
1111,416,732,732,692,583,332,504,640,678,2,215
1112,98,684,416,663,614,1,28,524,2,298,69
1113,169,429,806,250,567,354,87,505,292,250,31
1114,685,4,618,104,579,724,95,620,86,241,86
1115,237,158,500,736,48,448,215,60,602,274,332
1116,572,698,629,762,385,112,293,110,188,445,293
1117,378,309,203,613,330,123,352,257,678,453,166
1118,127,95,168,582,619,393,293,168,168,517,420
1119,431,724,576,741,625,680,725,729,557,776,788
1120,521,177,157,434,446,407,132,189,321,790,434
1121,74,55,664,711,458,420,783,553,566,802,129
1122,130,129,622,132,154,232,795,793,424,585,469
1123,123,314,373,338,45,186,363,217,37,269,276
1124,520,786,194,801,528,249,656,629,322,100,578
1125,223,389,391,707,519,99,203,370,402,379,553
1126,651,91,380,34,570,137,610,270,403,698,435
1127,179,370,659,659,55,133,631,571,236,221,282
1128,632,74,69,183,51,244,132,252,32,133,347
1129,684,217,752,529,638,93,295,395,740,148,195
1130,804,714,293,619,353,291,718,697,721,147,358
1131,787,596,277,787,66,803,96,797,237,413,138
1132,557,431,89,93,74,771,672,250,608,26,109
1133,782,347,173,420,551,402,538,174,628,206,553
1134,724,348,58,251,216,662,676,120,14,334,790
1135,107,359,16,16,16,516,353,246,315,343,394
1136,279,406,282,246,217,7,335,282,394,466,343
1137,526,507,337,90,154,276,184,77,506,388,340
1138,121,167,447,365,360,763,365,237,148,406,336
1139,36,667,36,548,719,447,730,134,273,273,86
1140,563,406,298,692,359,759,721,5,370,344,353
1141,85,343,69,672,314,256,761,648,158,419,530
1142,142,507,233,654,754,199,458,295,28,369,793
1143,724,237,340,178,802,7,256,203,437,97,348
1144,705,761,366,578,493,347,290,634,789,346,165
1145,662,0,224,706,584,639,311,100,773,179,663
1146,89,570,755,68,80,224,334,516,118,25,117
1147,234,370,298,503,432,210,810,465,155,34,2
1148,602,224,566,43,513,638,773,7,223,370,309
1149,505,691,797,789,494,414,626,362,30,593,264
1150,715,583,648,623,661,155,416,712,762,522,671
1151,792,693,192,517,88,698,467,763,319,312,682
1152,420,84,107,757,575,553,253,353,231,608,728
1153,306,170,218,568,283,599,395,251,78,195,91
1154,779,47,185,543,16,457,690,308,367,189,93
1155,568,663,498,338,147,87,135,599,696,597,718
1156,489,109,66,126,41,388,524,89,689,676,51
1157,173,347,129,609,78,121,78,206,129,418,609
1158,159,117,630,293,347,170,379,433,163,398,395
1159,676,355,317,316,57,14,690,4,295,495,411
1160,229,160,305,317,108,704,734,734,558,525,168
1161,313,313,313,692,778,549,390,225,196,511,174
1162,569,245,33,167,777,385,662,55,557,392,592
1163,756,620,139,804,501,98,683,769,702,45,499
1164,221,85,777,155,748,770,246,363,358,221,282
1165,71,369,402,338,62,511,361,370,167,85,338
1166,193,467,69,266,141,9,167,299,9,282,56
1167,116,637,539,788,35,656,373,374,145,69,571
1168,155,679,711,325,325,348,486,406,64,401,801
1169,352,713,298,369,596,193,401,69,358,213,778
1170,387,387,370,271,384,428,652,193,652,299,233
1171,527,142,326,549,388,92,108,401,2,295,233
1172,788,562,557,544,344,784,268,229,562,608,484
1173,285,303,80,161,727,313,787,319,37,207,274
1174,101,377,376,133,229,249,13,356,637,317,68
1175,470,545,398,207,49,660,262,786,24,403,354
1176,134,386,766,390,224,517,150,259,277,134,760
1177,252,40,477,414,103,517,550,36,709,321,318
1178,682,399,390,251,802,101,36,393,163,74,356
1179,1,423,159,322,383,72,111,77,118,83,74
1180,559,368,325,340,711,712,689,269,33,223,759
1181,293,784,694,809,551,82,416,173,14,268,728
1182,362,281,367,487,723,103,791,29,769,567,489
1183,307,295,159,160,630,51,14,161,624,103,106
1184,313,398,66,775,393,163,194,181,194,323,130
1185,661,71,591,296,446,350,594,5,183,377,569
1186,660,264,809,620,395,216,273,417,278,40,31
1187,366,239,462,666,496,253,539,524,42,491,664
1188,13,403,345,293,275,355,66,422,107,133,6
1189,605,3,388,363,391,810,424,373,363,777,740
1190,351,80,371,727,310,81,619,255,216,99,186
1191,380,476,216,765,679,645,358,624,80,241,117
1192,66,187,297,293,161,206,630,762,175,207,159
1193,243,280,480,503,776,780,645,238,503,256,211
1194,349,341,253,594,19,273,409,756,196,316,31
1195,205,800,66,424,557,73,161,67,175,255,106
1196,205,207,19,107,462,61,808,12,272,361,190
1197,28,26,254,723,3,352,633,106,290,10,779
1198,491,459,54,621,452,69,721,536,440,11,489
1199,650,6,673,721,469,679,463,415,292,221,367
1200,259,259,222,524,259,677,690,101,519,671,742
1201,53,400,285,335,161,381,161,210,9,449,170
1202,806,801,416,230,121,128,218,318,329,248,5
1203,51,687,14,561,118,31,78,241,729,270,128
1204,758,689,238,627,206,653,98,257,364,468,699
1205,677,157,11,730,294,127,371,491,597,573,771
1206,687,789,615,263,555,141,318,600,40,250,100
1207,192,326,326,794,129,689,722,326,187,366,7
1208,139,808,479,287,104,717,574,101,563,664,236
1209,361,694,318,318,401,677,192,386,676,463,414
1210,222,173,285,573,306,293,251,454,283,37,100
1211,468,522,536,505,591,630,221,306,335,474,701
1212,613,688,421,742,293,673,762,175,44,65,301
1213,519,393,170,75,690,173,625,748,44,580,576
1214,317,403,211,24,229,586,236,48,671,296,183
1215,383,450,276,570,591,247,269,338,317,402,160
1216,126,293,421,159,746,570,259,161,259,159,188
1217,518,20,427,762,570,555,212,623,244,112,159
1218,625,367,229,108,454,757,145,447,361,345,800
1219,553,531,262,602,520,400,787,250,185,326,89
1220,571,789,324,713,799,246,762,71,389,137,174
1221,115,191,715,573,677,505,600,508,693,540,698
1222,83,559,135,249,209,28,537,137,140,325,245
1223,662,232,159,506,216,648,11,237,513,654,746
1224,794,19,663,119,269,166,417,213,481,538,173
1225,125,140,448,735,332,93,799,695,256,248,474
1226,364,156,256,491,660,108,381,239,185,113,322
1227,10,285,175,285,101,208,351,612,740,358,186
1228,383,610,710,773,557,215,121,730,48,753,252
1229,370,549,55,215,713,213,245,718,197,608,17
1230,639,668,424,750,298,323,158,488,2,110,750
1231,208,106,719,105,243,679,472,40,105,287,521
1232,679,775,206,705,636,175,290,256,755,182,366
1233,155,783,253,466,100,566,17,363,418,25,328
1234,11,769,800,221,791,354,401,402,270,250,200
1235,86,326,32,578,326,747,309,455,77,312,309
1236,538,560,236,692,458,503,369,413,54,31,452
1237,58,205,790,421,283,652,0,579,638,239,135
1238,255,244,263,139,807,660,182,740,263,387,419
1239,241,248,251,263,41,167,548,285,367,356,51
1240,629,222,576,756,579,488,139,36,525,811,87
1241,668,476,257,604,658,514,804,194,491,269,257
1242,342,264,210,264,252,0,109,706,213,6,56
1243,322,625,239,577,527,725,600,287,207,787,197
1244,790,285,310,703,518,149,194,732,70,489,229
1245,278,234,277,297,478,593,683,126,407,39,473
1246,169,705,184,207,351,643,71,400,669,492,409
1247,32,766,563,339,276,80,640,233,98,132,62
1248,434,701,650,434,211,194,645,51,362,150,321
1249,611,478,628,470,708,518,360,463,650,22,656
1250,100,576,756,729,190,246,249,449,15,134,143
1251,763,793,133,380,806,148,51,297,379,126,367
1252,79,43,173,552,10,762,65,658,223,371,210
1253,624,3,456,681,249,128,150,555,363,375,272
1254,466,586,771,28,602,711,397,340,209,309,683
1255,654,504,351,170,138,766,557,337,198,104,400
1256,22,566,424,83,560,231,732,808,693,773,422
1257,665,297,675,602,312,320,693,585,770,364,182
1258,369,3,108,690,158,530,285,348,348,167,204
1259,186,189,22,190,347,194,222,328,314,456,585
1260,302,374,594,558,271,781,325,371,484,337,749
1261,159,369,476,806,259,196,524,142,66,297,424
1262,370,22,151,229,264,646,20,484,173,205,352
1263,310,542,180,136,352,249,555,632,79,225,545
1264,792,387,262,186,775,78,190,630,27,104,419
1265,800,329,301,179,485,71,192,715,635,274,316
1266,406,173,368,131,479,683,238,519,711,401,67
1267,213,464,260,807,413,153,371,6,250,364,135
1268,400,161,248,446,667,683,37,247,125,159,245
1269,387,9,310,289,215,259,50,56,282,253,56
1270,98,98,328,267,250,482,120,370,247,207,366
1271,273,465,271,252,513,416,73,199,166,360,558
1272,597,552,323,433,697,688,623,359,14,571,754
1273,70,749,148,591,591,743,223,147,58,206,22
1274,221,791,221,316,282,221,244,77,282,221,233
1275,32,119,25,262,240,732,170,388,595,299,311
1276,692,106,197,106,221,748,747,661,162,366,231
1277,69,282,422,384,282,159,120,80,111,272,334
1278,774,641,280,287,442,510,317,780,221,301,391
1279,0,482,418,557,787,1,176,574,735,338,795
1280,17,77,344,74,22,183,83,395,714,244,274
1281,630,169,166,118,358,674,214,347,196,17,359
1282,78,160,709,125,459,720,387,645,327,107,24
1283,197,541,807,653,797,20,792,797,788,104,111
1284,701,601,330,474,440,551,373,726,400,139,145
1285,562,249,379,101,166,51,581,595,387,756,671
1286,20,217,472,20,244,634,16,200,59,343,70
1287,173,368,46,340,79,23,724,58,369,387,482
1288,256,111,493,155,639,7,710,590,224,656,739
1289,24,356,690,115,259,610,255,551,356,734,797
1290,448,481,535,301,519,540,382,339,761,473,638
1291,506,750,229,229,21,105,255,678,393,217,308
1292,434,708,645,123,224,308,306,517,178,805,384
1293,691,328,665,811,520,174,674,511,224,386,433
1294,200,323,351,370,126,792,284,282,186,623,297
1295,44,133,377,36,233,352,194,800,115,377,68
1296,356,543,295,159,7,573,697,333,332,557,73
1297,114,114,800,114,343,314,735,735,206,622,738
1298,399,647,676,694,20,260,236,548,288,259,676
1299,612,323,399,241,398,742,345,36,361,292,393
1300,234,215,55,25,249,130,282,37,754,25,563
1301,287,32,796,182,7,277,108,22,340,62,119
1302,296,3,674,788,58,223,225,653,382,573,196
1303,771,71,167,214,563,779,144,383,623,130,250
1304,498,558,89,282,423,553,432,343,127,348,79
1305,263,273,23,495,145,223,249,318,269,225,411
1306,506,77,247,692,189,469,558,25,624,651,106
1307,299,72,197,168,389,233,402,353,723,183,307
1308,614,255,123,414,288,584,190,33,476,335,402
1309,343,802,664,484,683,174,93,129,77,332,663
1310,532,100,127,685,696,216,231,667,115,100,629
1311,420,340,780,665,332,389,583,348,7,562,503
1312,26,696,599,762,43,96,739,568,603,663,788
1313,233,271,246,646,109,25,268,641,37,9,256
1314,517,704,396,75,151,250,742,463,132,32,189
1315,461,799,159,166,88,696,639,544,163,299,581
1316,789,101,156,612,596,393,288,259,126,434,221
1317,621,269,759,468,276,628,613,174,418,245,7
1318,133,41,41,188,790,313,52,44,170,356,270
1319,36,607,629,660,636,398,607,620,601,88,510
1320,282,59,167,320,175,107,56,659,217,190,56
1321,690,376,3,3,284,14,176,89,735,314,168
1322,101,308,446,342,572,400,572,594,145,657,607
1323,258,708,501,629,53,197,107,501,273,710,390
1324,701,15,189,243,784,600,414,250,459,15,647
1325,778,340,33,335,77,729,750,129,25,259,165
1326,671,356,790,798,699,109,362,321,776,139,231
1327,383,38,32,74,749,687,31,32,339,540,346
1328,104,111,24,117,724,43,261,787,358,7,170
1329,46,678,560,359,233,356,28,1,310,98,359
1330,463,136,691,798,646,274,456,686,159,455,545
1331,514,779,557,758,74,600,486,455,657,381,736
1332,332,749,737,124,54,30,240,386,672,602,707
1333,35,712,54,797,630,590,389,562,377,1,162
1334,400,400,400,400,400,400,400,400,400,400,400
1335,247,367,105,744,502,578,140,792,29,101,759
1336,467,638,322,598,11,671,120,363,137,50,608
1337,632,751,452,740,90,9,7,193,370,116,9
1338,763,420,550,673,760,613,381,811,748,784,782
1339,545,276,423,642,156,589,651,250,277,727,431
1340,277,6,114,354,348,6,263,32,304,389,42
1341,699,687,461,23,109,675,696,440,715,663,511
1342,468,586,260,647,46,711,234,618,328,590,269
1343,351,117,339,683,652,431,807,293,505,364,612
1344,369,370,8,469,225,216,244,221,778,799,102
1345,250,71,358,187,290,563,578,210,311,290,696
1346,471,129,282,759,618,387,513,193,98,213,96
1347,657,134,181,3,806,86,604,434,115,382,499
1348,141,433,299,402,56,9,74,167,353,160,640
1349,780,194,506,481,255,629,216,168,195,375,403
1350,472,414,255,197,458,656,446,208,773,275,779
1351,681,203,540,701,212,662,682,793,34,393,221
1352,525,150,356,243,699,326,624,40,346,125,547
1353,569,213,487,755,709,280,506,656,256,329,500
1354,630,291,7,22,221,238,147,119,337,361,112
1355,783,379,735,123,3,713,334,672,147,262,123
1356,211,657,734,553,126,469,397,283,591,330,728
1357,561,602,598,254,14,439,148,526,96,137,207
1358,178,662,184,613,139,451,548,409,4,481,285
1359,74,459,382,89,66,262,183,407,45,620,183
1360,9,396,558,233,606,537,50,397,172,154,14
1361,186,68,336,681,412,378,153,623,14,762,109
1362,64,801,65,426,673,578,282,418,171,586,457
1363,26,98,797,480,512,335,545,389,24,213,194
1364,692,190,388,194,514,668,618,281,551,375,313
1365,447,326,234,387,93,387,292,583,385,98,337
1366,149,186,69,106,148,105,493,135,93,754,310
1367,586,684,431,422,380,677,783,219,289,279,215
1368,458,317,353,107,469,132,279,352,433,60,424
1369,400,248,682,301,168,126,330,181,400,248,168
1370,778,706,638,323,403,376,340,755,389,548,380
1371,211,259,630,643,267,358,195,211,52,167,66
1372,697,214,220,71,322,395,162,370,630,309,327
1373,340,19,697,720,77,180,26,334,340,618,358
1374,3,306,400,195,46,230,373,241,160,287,221
1375,101,30,134,412,518,397,657,484,714,726,776
1376,494,130,187,283,220,571,435,247,285,14,236
1377,209,490,653,773,111,8,653,370,6,708,320
1378,356,703,41,283,112,159,258,66,551,126,181
1379,730,511,341,548,377,459,794,134,728,385,307
1380,616,667,698,667,125,474,511,493,229,134,321
1381,562,240,369,282,69,343,63,9,56,562,9
1382,669,521,381,119,529,480,328,215,557,211,498
1383,321,390,660,175,698,373,407,794,79,275,607
1384,394,537,697,146,62,325,750,146,338,474,155
1385,118,732,789,412,218,145,243,147,640,388,166
1386,747,250,156,686,280,483,521,648,470,682,351
1387,575,501,145,193,487,525,789,123,423,216,386
1388,290,185,142,657,479,100,629,482,290,194,131
1389,275,32,495,359,302,168,297,274,802,711,347
1390,158,361,728,243,798,399,158,361,264,499,35
1391,444,211,114,729,128,463,375,145,100,177,193
1392,28,278,84,479,779,54,54,24,568,337,7
1393,85,402,276,353,9,617,810,17,229,176,9
1394,370,786,659,96,394,592,397,65,137,323,800
1395,84,606,26,365,287,563,247,366,68,540,37
1396,317,493,183,156,22,98,387,84,403,141,355
1397,783,273,116,768,230,52,177,222,230,444,631
1398,656,779,540,679,688,576,407,778,34,268,679
1399,84,210,240,184,422,639,545,388,107,777,335
1400,800,376,387,455,586,334,356,177,608,44,502
1401,626,241,674,3,128,321,150,177,196,788,40
1402,527,527,156,121,98,217,275,185,104,46,60
1403,190,100,171,142,297,345,132,404,598,404,220
1404,356,356,583,123,551,156,565,247,350,723,506
1405,602,799,533,663,334,808,281,224,348,210,281
1406,374,653,771,69,316,154,154,271,148,25,148
1407,124,401,747,343,347,99,9,66,300,348,118
1408,440,221,775,62,599,147,553,711,377,504,558
1409,179,806,149,60,519,314,683,66,120,673,252
1410,316,126,72,84,167,45,155,219,418,179,145
1411,736,645,174,582,121,318,342,387,326,197,557
1412,494,337,279,332,237,6,521,244,7,224,313
1413,190,117,244,176,179,545,285,347,59,489,428
1414,756,758,147,106,213,213,471,788,454,788,638
1415,6,346,334,0,6,170,495,48,129,358,778
1416,153,625,712,43,418,206,713,651,784,411,170
1417,325,106,43,170,724,528,545,170,802,106,193
1418,787,574,652,574,71,11,162,320,783,750,672
1419,602,638,311,55,256,549,777,62,754,343,245
1420,479,591,23,784,547,180,480,178,237,89,766
1421,126,167,317,616,459,9,322,790,553,38,525
1422,187,187,272,284,779,504,713,569,487,140,287
1423,343,220,14,388,215,168,210,335,313,200,197
1424,706,264,680,699,379,352,688,328,696,109,464
1425,64,663,569,541,383,517,404,169,215,28,291
1426,195,323,318,195,601,383,62,106,807,333,380
1427,231,572,423,390,391,620,660,19,115,36,390
1428,347,491,807,34,83,381,137,199,238,366,142
1429,361,810,515,677,336,285,17,544,192,220,732
1430,607,273,572,657,100,412,576,463,177,524,177
1431,281,49,49,657,804,720,106,243,445,608,782
1432,109,104,553,688,763,296,132,491,221,731,43
1433,149,389,358,524,583,658,747,695,569,96,325
1434,401,129,186,789,433,498,168,745,183,72,379
1435,268,374,298,417,722,390,233,298,155,324,711
1436,808,378,121,106,680,412,668,381,178,35,464
1437,272,683,337,444,385,77,417,31,162,26,562
1438,526,148,89,556,89,674,244,722,393,528,187
1439,637,142,170,6,29,625,491,65,659,171,213
1440,276,633,563,249,494,311,252,507,488,632,602
1441,121,518,654,761,423,684,549,433,422,199,563
1442,468,126,181,188,729,35,195,376,248,480,167
1443,36,245,629,51,770,576,539,87,95,806,477
1444,293,41,376,390,51,99,367,438,103,434,428
1445,371,485,225,191,800,701,240,494,228,487,691
1446,476,290,583,206,188,729,763,573,676,800,385
1447,701,626,656,625,560,353,421,381,385,345,485
1448,129,385,771,33,434,755,526,25,545,28,776
1449,534,322,605,540,131,51,159,84,57,49,14
1450,295,141,137,2,150,184,675,659,295,188,306
1451,408,31,266,311,374,56,299,77,25,311,9
1452,373,179,755,741,576,409,433,793,21,664,412
1453,317,220,435,335,467,1,458,801,521,456,638
1454,318,449,456,100,491,725,687,616,657,245,548
1455,434,629,222,480,40,389,95,618,312,211,395
1456,756,420,88,629,273,446,321,366,127,698,23
1457,170,610,131,131,417,54,666,697,413,108,672
1458,343,704,89,310,244,639,166,783,771,597,354
1459,586,295,570,480,438,292,732,486,771,562,217
1460,1,360,507,240,788,425,24,298,404,413,173
1461,761,422,32,740,78,635,74,311,136,704,351
1462,41,769,256,255,615,121,615,71,292,106,98
1463,32,363,630,729,19,45,297,175,71,84,217
1464,472,334,339,349,73,353,762,370,673,552,265
1465,354,168,330,4,699,778,510,366,440,714,443
1466,195,381,319,573,6,325,503,334,335,152,587
1467,65,583,371,233,262,347,252,516,408,590,190
1468,366,391,184,277,705,638,726,86,579,222,251
1469,403,284,163,31,630,130,659,681,373,149,427
1470,460,616,471,145,657,350,619,616,629,477,273
1471,656,722,657,565,802,370,533,156,554,107,221
1472,234,315,191,574,22,7,0,284,336,154,312
1473,750,433,269,163,293,211,74,311,535,55,320
1474,450,775,598,502,485,86,602,654,6,721,646
1475,312,487,255,463,192,496,478,213,445,136,596
1476,317,314,168,800,612,259,326,489,393,34,466
1477,195,143,773,181,128,103,414,177,87,216,3
1478,139,657,429,657,213,677,698,575,501,742,525
1479,195,526,267,57,231,34,54,142,320,450,590
1480,151,433,77,358,106,697,273,282,271,369,56
1481,639,249,684,55,454,577,481,526,352,55,586
1482,14,20,74,666,167,420,108,381,740,132,537
1483,254,24,725,725,509,495,798,518,387,590,455
1484,748,285,66,206,183,366,132,22,211,336,662
1485,97,175,45,45,385,87,177,143,45,193,128
1486,162,777,137,358,742,233,541,88,250,380,638
1487,355,9,72,20,25,153,142,124,755,108,147
1488,734,10,293,276,787,481,108,60,301,605,533
1489,334,366,260,224,807,18,282,590,399,163,611
1490,186,787,720,809,120,362,637,205,596,403,424
1491,237,479,418,245,367,755,271,295,531,131,759
1492,401,805,233,167,300,295,426,2,210,233,290
1493,246,754,377,402,311,103,450,138,266,217,541
1494,83,519,72,153,141,397,64,369,148,482,235
1495,3,229,285,740,795,715,748,263,590,449,612
1496,647,509,148,613,505,209,595,397,339,593,216
1497,148,558,3,133,602,383,31,313,393,33,315
1498,28,413,623,31,533,391,557,784,129,759,509
1499,715,326,357,71,251,579,653,679,534,779,523
1500,159,787,429,118,474,571,159,469,764,159,656
1501,721,337,134,299,557,515,252,80,166,86,156
1502,369,355,306,365,663,215,151,126,388,383,320
1503,270,89,63,5,0,440,503,411,161,393,317
1504,264,165,347,150,773,339,581,88,701,701,648
1505,306,364,53,591,556,326,250,385,764,717,643
1506,739,28,62,299,693,629,431,180,509,661,31
1507,217,519,603,176,354,402,84,298,498,459,276
1508,401,77,233,9,268,24,558,374,654,197,199
1509,703,328,784,222,35,690,551,111,140,435,407
1510,336,630,678,595,311,117,681,338,274,176,84
1511,670,244,504,162,784,168,506,283,317,297,79
1512,173,237,43,578,502,132,645,65,515,647,43
1513,771,246,276,397,394,210,388,244,624,108,343
1514,185,424,165,348,306,278,172,117,649,353,622
1515,603,643,798,771,712,450,508,219,92,496,593
1516,400,101,400,194,293,98,167,400,63,791,620
1517,55,527,732,397,297,433,639,535,586,563,379
1518,749,154,435,539,62,597,713,807,673,598,360
1519,197,413,65,797,339,733,494,206,610,635,552
1520,319,274,86,778,625,74,34,161,703,541,290
1521,810,623,192,458,92,676,683,601,148,696,301
1522,262,58,563,589,337,600,777,324,295,171,515
1523,31,359,652,14,429,701,155,780,683,62,531
1524,536,321,269,608,96,156,211,306,775,340,275
1525,295,111,358,360,100,420,569,560,78,120,104
1526,572,620,45,382,673,682,575,576,241,218,423
1527,190,477,245,737,659,633,271,297,388,618,735
1528,595,632,809,49,468,64,473,130,69,60,355
1529,157,644,626,794,613,352,788,794,203,508,434
1530,117,657,628,215,56,64,261,748,383,10,170
1531,187,247,88,84,630,571,158,334,774,310,279
1532,455,359,172,739,314,141,653,568,155,394,38
1533,770,93,782,347,54,318,98,494,745,105,166
1534,356,5,51,356,194,790,402,181,618,229,321
1535,322,287,808,710,178,230,65,400,298,284,754
1536,187,179,64,256,325,514,60,54,129,185,274
1537,187,687,686,347,417,197,131,6,125,810,238
1538,173,406,166,711,132,633,719,271,199,55,43
1539,65,345,98,752,335,555,197,765,1,232,195
1540,464,306,804,21,140,741,779,273,582,683,570
1541,540,1,684,155,427,170,577,396,771,512,325
1542,34,586,121,406,421,626,190,137,325,354,266
1543,747,192,216,749,749,351,599,274,252,24,209
1544,386,557,145,390,200,5,378,252,264,6,356
1545,71,183,371,9,158,31,3,388,388,504,323
1546,714,446,218,213,397,636,575,547,309,741,185
1547,284,270,189,373,750,249,74,489,156,413,346
1548,338,181,787,345,521,734,229,134,491,156,338
1549,160,160,160,269,220,653,72,391,160,314,632
1550,179,774,474,71,642,383,166,1,311,309,271
1551,741,594,230,442,89,409,362,787,517,30,126
1552,449,353,100,247,362,492,139,89,259,618,752
1553,257,24,129,137,289,34,457,78,155,64,31
1554,80,262,440,689,608,387,534,680,582,609,250
1555,620,145,548,79,248,369,589,618,193,181,379
1556,353,399,181,170,399,625,227,356,58,4,619
1557,178,185,65,724,661,202,155,192,23,602,210
1558,218,508,741,207,323,339,573,94,119,47,175
1559,117,17,126,115,72,82,275,403,113,345,376
1560,799,464,131,473,77,32,808,93,414,787,88
1561,429,548,576,505,66,73,647,696,768,469,544
1562,593,713,205,399,99,210,30,75,540,380,663
1563,676,126,393,375,227,440,115,70,222,690,56
1564,152,236,10,569,277,635,555,10,256,171,740
1565,190,259,424,130,521,794,423,755,348,217,325
1566,266,788,418,602,169,732,506,209,31,389,354
1567,476,774,425,400,210,504,590,10,467,318,92
1568,716,795,759,772,617,515,706,662,652,1,71
1569,549,469,3,295,17,509,533,121,383,250,83
1570,293,417,766,371,64,25,274,354,215,215,312
1571,309,151,221,530,276,442,783,249,311,533,798
1572,671,782,400,36,683,698,289,238,115,18,125
1573,317,720,570,126,206,238,8,355,317,345,205
1574,434,128,385,283,23,385,181,313,476,381,572
1575,645,581,577,774,388,586,213,749,557,429,697
1576,370,155,199,252,282,197,599,649,252,498,374
1577,519,310,104,309,440,371,28,334,447,662,373
1578,709,709,143,123,594,129,188,181,40,143,4
1579,32,141,332,545,20,356,165,66,519,211,56
1580,673,724,749,600,764,360,509,786,748,691,448
1581,773,400,515,118,677,794,467,264,23,654,148
1582,110,10,250,34,747,437,148,780,689,515,148
1583,318,318,741,381,405,400,35,210,168,336,44
1584,681,368,470,681,712,602,307,151,320,652,678
1585,74,182,35,399,668,653,773,7,399,380,225
1586,66,141,600,107,332,525,403,77,402,141,138
1587,572,115,607,760,293,263,449,604,175,789,100
1588,54,182,236,368,25,223,493,766,31,129,509
1589,297,257,323,691,343,155,496,274,542,347,35
1590,550,41,346,726,104,86,421,289,346,287,433
1591,411,241,698,780,477,140,569,492,437,218,636
1592,666,1,116,577,705,162,93,519,130,571,651
1593,21,22,756,440,354,206,135,520,187,366,691
1594,687,622,169,243,107,243,551,492,400,531,451
1595,718,433,653,693,552,701,382,748,802,32,570
1596,460,756,511,471,213,80,434,143,218,709,190
1597,578,686,245,722,596,527,615,48,590,570,727
1598,71,105,170,275,565,412,697,698,792,653,513
1599,663,568,174,515,571,409,435,700,262,686,215
1600,555,299,396,262,688,351,210,186,400,383,215
1601,403,3,373,205,586,263,366,394,124,305,10
1602,139,139,702,139,493,492,139,316,757,742,139
1603,777,697,773,718,293,19,285,170,480,295,400
1604,374,98,549,271,229,736,598,322,166,303,245
1605,543,44,809,118,270,481,376,267,212,65,551
1606,241,182,263,372,218,454,103,762,800,588,306
1607,287,140,580,105,580,414,326,221,162,208,5
1608,253,702,205,521,375,367,287,308,349,222,515
1609,57,545,719,737,637,458,309,481,501,686,537
