ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20
1636,389,536,385,610,568,568,550,692,95,130,95,398,321,369,174,398,414,283,569,148,730
1637,120,335,53,711,3,105,263,665,58,347,15,360,623,541,57,84,35,104,121,272,339
1638,271,602,19,347,330,256,680,410,161,261,352,321,274,187,88,323,32,371,588,178,298
1639,447,223,447,669,161,766,533,489,316,80,34,67,221,354,261,384,652,687,288,312,645
1640,477,249,313,320,247,338,139,630,133,270,129,67,314,314,149,356,68,325,801,674,3
1641,471,717,630,427,367,317,699,384,361,16,16,98,333,104,321,253,102,35,413,353,326
1642,123,737,124,777,304,491,345,573,456,368,28,130,86,180,377,203,111,422,798,66,466
1643,317,804,593,36,685,797,3,53,358,231,99,391,324,389,39,8,121,9,468,328,14
1644,697,46,522,687,179,536,58,771,323,323,66,402,382,161,34,63,384,19,669,477,802
1645,192,664,19,268,328,6,237,251,384,95,261,261,384,261,261,352,54,809,389,570,287
1646,429,190,741,383,797,416,23,322,16,12,270,12,146,273,166,176,207,777,669,259,742
1647,224,336,318,313,317,555,340,443,343,53,261,286,367,318,66,323,70,753,0,411,402
1648,747,581,196,653,83,109,53,587,186,245,66,345,347,347,207,366,478,510,459,504,778
1649,59,748,348,40,351,506,688,255,358,368,28,393,40,255,49,547,787,762,790,16,653
1650,427,259,376,196,403,259,403,407,713,347,245,130,5,345,367,129,361,362,376,776,308
1651,19,19,19,19,19,19,610,693,95,231,96,350,19,337,323,19,334,53,809,778,714
1652,648,7,784,121,121,282,0,5,130,323,201,342,177,184,60,166,306,1,466,573,630
1653,501,147,708,800,26,124,181,498,220,12,203,397,339,339,270,308,343,158,314,108,130
1654,77,185,174,92,78,135,375,318,145,231,384,245,105,105,153,232,6,651,190,299,179
1655,804,40,539,30,405,595,303,334,399,12,12,12,362,53,28,342,3,209,89,570,433
1656,358,92,105,282,266,175,257,33,250,28,222,28,93,298,174,367,293,536,121,737,98
1657,197,781,92,83,370,484,721,344,370,131,162,187,308,225,123,109,162,237,601,335,177
1658,575,274,69,495,638,769,464,289,88,261,274,176,28,28,128,339,33,195,782,297,22
1659,238,439,115,521,123,34,593,309,334,231,66,272,247,247,207,95,166,397,608,320,281
1660,779,779,8,70,188,32,280,612,240,368,16,27,273,67,389,160,85,724,366,770,95
1661,705,771,732,558,141,517,613,730,354,365,150,255,49,49,49,156,609,660,410,136,699
1662,352,62,237,131,240,366,503,180,177,176,261,173,38,192,88,173,393,589,691,20,498
1663,773,367,199,695,229,225,397,476,162,347,296,537,144,119,162,49,370,306,289,738,206
1664,506,273,406,712,712,466,130,719,89,343,343,376,140,150,343,206,284,55,543,630,582
1665,333,447,323,351,675,264,540,327,365,203,245,31,31,752,98,70,250,110,491,237,31
1666,491,22,783,406,155,406,98,697,370,398,394,153,302,260,302,9,9,133,199,647,45
1667,139,388,284,693,297,86,603,111,174,53,16,16,95,398,376,308,355,160,174,331,668
1668,333,517,175,505,434,287,569,211,28,203,128,86,274,303,89,176,22,569,407,245,318
1669,793,115,285,492,382,429,382,770,28,53,321,398,290,179,368,179,68,578,271,787,519
1670,424,366,547,440,507,0,593,484,234,231,368,91,339,391,312,256,306,571,715,121,26
1671,457,801,409,374,634,709,83,257,368,53,231,231,174,174,216,273,255,197,404,274,165
1672,110,722,679,361,361,182,191,712,315,40,182,352,352,339,182,95,182,196,809,377,123
1673,764,764,366,30,339,426,402,517,368,80,28,69,276,97,350,323,323,727,55,615,437
1674,346,254,149,651,601,269,562,741,165,12,12,174,404,259,161,347,98,380,601,551,281
1675,548,139,177,619,344,272,514,467,347,347,130,129,329,277,365,335,269,269,536,747,422
1676,62,733,575,536,784,773,686,671,8,368,98,53,237,176,278,286,250,100,8,282,737
1677,715,764,206,291,291,626,695,715,90,53,95,8,176,273,338,176,184,184,688,751,138
1678,506,71,726,130,168,254,341,238,312,261,27,150,171,28,182,241,692,252,393,49,339
1679,159,13,44,34,742,385,179,369,620,53,130,293,176,153,12,203,159,62,380,314,626
1680,0,204,351,224,427,602,648,154,357,347,291,207,88,355,234,321,625,75,342,709,601
1681,244,498,441,226,9,777,783,562,92,28,272,34,129,345,370,130,29,810,184,689,461
1682,41,32,121,40,40,475,408,769,346,231,259,262,163,251,67,53,200,169,292,354,208
1683,293,175,682,411,132,22,687,647,344,80,66,140,196,368,126,166,126,507,9,312,380
1684,480,478,514,434,472,585,259,101,277,53,15,347,53,294,263,185,220,687,272,49,633
1685,489,320,285,760,671,671,728,380,355,284,40,248,157,387,382,382,382,456,535,248,32
1686,498,784,339,33,161,638,541,678,368,273,95,231,8,368,369,404,326,343,638,629,11
1687,775,33,401,164,210,576,287,665,173,231,334,129,106,334,177,304,350,140,374,517,329
1688,19,272,559,28,161,145,149,547,131,270,27,106,55,115,237,113,71,282,220,14,568
1689,376,146,190,297,196,190,696,274,206,53,12,12,246,98,99,28,494,292,92,159,208
1690,665,394,673,80,264,770,312,665,303,347,166,265,60,62,231,71,41,776,255,572,220
1691,107,107,741,108,375,375,256,504,188,270,286,35,356,293,219,354,303,22,807,621,377
1692,264,216,602,742,275,729,61,492,250,53,53,321,339,90,174,457,243,188,223,550,568
1693,58,94,673,600,608,11,629,459,63,38,179,329,29,159,0,95,323,409,395,227,467
1694,215,602,184,293,801,509,714,338,72,368,125,129,89,388,241,206,9,109,97,646,180
1695,308,381,259,313,80,520,602,347,34,53,203,370,34,207,41,142,104,158,607,229,811
1696,760,303,343,714,572,192,698,580,356,53,53,321,607,744,53,46,221,53,502,689,652
1697,571,527,124,711,110,737,539,527,349,53,376,368,373,273,294,231,252,142,295,749,351
1698,391,195,482,389,134,707,218,363,361,248,44,150,776,180,103,533,585,275,321,190,711
1699,214,428,365,268,257,10,134,556,19,53,160,15,276,213,53,129,345,474,421,519,204
1700,303,550,362,224,541,410,603,513,97,53,99,16,245,8,264,347,19,307,580,634,304
1701,560,618,540,420,270,327,348,41,296,270,161,321,52,343,261,219,86,54,255,273,807
1702,1,469,282,174,221,78,132,192,383,347,12,53,244,347,16,15,33,79,346,384,53
1703,560,679,419,434,347,771,581,773,788,231,248,46,283,46,801,348,213,469,603,628,600
1704,573,751,181,190,625,561,508,580,115,53,231,321,321,8,34,88,374,36,409,524,651
1705,303,53,303,712,366,213,661,275,154,53,131,49,263,207,289,382,366,761,528,147,527
1706,338,269,729,343,648,16,197,3,365,368,273,19,374,746,338,90,123,140,467,180,378
1707,634,385,179,49,778,362,631,457,399,12,1,12,241,239,342,15,232,284,564,9,491
1708,698,383,409,125,607,31,244,283,109,12,323,124,15,199,259,250,64,522,180,367,364
1709,578,722,121,214,722,522,634,95,46,368,321,323,258,399,167,286,367,14,446,778,427
1710,492,523,773,416,207,400,615,322,404,203,358,166,404,28,384,263,166,165,78,540,123
1711,68,241,553,630,39,530,347,788,293,231,314,285,221,686,26,171,72,770,677,229,221
1712,333,355,624,221,771,771,528,17,78,189,78,12,51,201,394,303,207,398,628,484,417
1713,74,130,51,601,396,750,281,654,399,15,270,207,262,262,170,339,342,369,677,474,23
1714,517,463,25,472,656,247,800,464,27,231,193,66,121,65,141,343,347,369,4,405,116
1715,141,10,573,630,462,109,771,154,105,231,365,220,388,388,373,338,671,1,96,181,519
1716,77,171,162,145,234,11,232,61,327,245,124,53,323,323,68,245,106,29,689,217,385
1717,802,216,115,800,179,776,624,348,186,80,41,343,62,3,261,57,168,505,773,208,10
1718,691,594,751,407,321,446,709,747,3,53,222,8,216,71,53,231,346,86,712,801,763
1719,369,809,409,206,283,679,263,701,283,203,176,64,32,312,88,175,525,100,204,159,89
1720,186,329,533,401,688,373,287,477,357,398,118,176,144,86,100,322,103,638,437,192,692
1721,375,513,248,317,377,285,41,513,305,80,256,257,133,333,85,190,524,669,143,722,387
1722,309,686,311,171,71,316,749,314,403,53,12,130,197,12,90,365,262,270,340,65,297
1723,35,375,551,4,414,151,168,140,150,80,321,128,102,118,126,231,129,554,663,132,686
1724,624,302,183,523,70,403,402,84,393,38,27,100,271,116,350,276,148,156,63,31,505
1725,742,157,660,157,306,269,480,485,393,100,80,248,365,248,365,348,148,455,770,245,632
1726,205,205,719,205,205,205,742,698,310,100,88,154,195,205,205,330,471,768,782,466,537
1727,68,531,140,470,184,697,162,807,245,347,140,155,205,377,137,271,372,697,680,620,418
1728,285,167,520,689,520,728,673,153,274,352,95,111,159,75,399,118,171,60,532,722,248
1729,85,78,683,364,324,459,631,673,148,53,53,53,191,66,16,129,129,664,149,609,690
1730,92,783,303,303,130,174,608,221,136,231,309,347,21,381,145,95,31,136,476,142,92
1731,747,769,211,727,157,256,480,30,210,53,357,329,121,43,382,135,41,388,103,337,794
1732,752,787,515,139,489,809,14,234,103,80,392,4,175,274,274,275,521,478,498,420,562
1733,115,371,190,280,625,159,775,708,729,95,259,203,191,53,353,185,414,104,760,34,345
1734,217,322,747,303,70,476,421,709,26,231,321,231,223,235,231,8,3,14,78,683,659
1735,424,295,318,422,397,85,777,79,397,131,145,318,9,0,331,135,235,211,23,593,224
1736,347,102,422,105,312,31,542,449,8,231,270,274,319,96,93,388,264,314,26,11,647
1737,22,264,625,219,348,748,383,187,301,347,12,245,122,345,245,15,16,768,130,470,345
1738,54,432,229,148,298,224,174,471,332,245,264,246,294,404,273,12,55,783,174,310,235
1739,578,491,98,465,353,197,78,551,67,53,66,232,399,399,16,261,476,519,658,334,451
1740,740,611,495,171,318,377,602,487,329,261,367,19,230,130,174,384,397,365,343,569,371
1741,262,335,680,549,145,55,418,221,320,21,98,309,320,320,92,320,135,84,623,547,389
1742,372,106,804,698,467,693,132,261,372,203,367,237,314,245,365,347,301,372,448,10,639
1743,299,603,668,662,590,47,551,657,343,140,60,88,171,224,88,278,361,103,798,311,139
1744,262,79,403,204,376,196,280,695,353,12,166,203,291,395,2,98,364,208,672,320,229
1745,347,417,139,483,468,372,423,427,269,53,176,95,86,267,367,166,100,552,519,286,343
1746,0,98,496,131,240,224,662,345,245,171,184,78,254,130,130,16,217,162,724,100,33
1747,547,313,399,170,472,625,364,108,15,347,207,14,307,214,342,404,362,226,366,88,274
1748,650,701,129,129,368,385,249,148,335,53,203,176,366,161,145,293,359,387,118,652,161
1749,512,404,600,206,552,334,595,293,54,12,12,130,263,358,207,16,143,204,754,561,710
1750,194,245,329,555,740,790,560,712,231,27,28,28,28,128,69,27,8,8,558,263,229
1751,316,74,617,525,99,146,316,318,128,53,194,370,85,292,321,128,617,313,82,353,459
1752,552,253,431,353,337,348,560,149,189,261,352,261,333,31,278,154,775,336,68,100,155
1753,663,342,366,346,323,229,193,364,7,331,127,31,212,390,393,454,380,728,199,496,303
1754,450,389,303,349,104,241,387,511,388,53,28,245,9,88,368,8,149,389,111,433,338
1755,106,720,293,256,703,414,800,187,236,12,28,367,15,98,367,166,548,190,9,804,159
1756,274,324,455,352,121,585,420,711,515,252,325,325,391,728,80,275,375,325,392,356,770
1757,485,102,92,9,77,311,422,446,197,28,237,237,237,237,124,206,488,700,5,558,657
1758,382,266,651,61,533,333,644,187,323,270,323,323,261,128,66,278,139,620,173,588,337
1759,32,523,289,364,647,30,109,260,161,261,27,37,62,37,118,7,380,177,619,353,147
1760,21,132,790,231,401,219,725,440,341,80,220,285,302,74,27,28,154,292,501,551,309
1761,174,339,232,179,391,248,179,240,149,28,10,342,233,228,171,130,627,218,804,378,699
1762,211,523,492,127,169,152,362,628,65,368,99,319,313,241,174,63,97,275,518,269,110
1763,486,1,450,339,326,337,422,6,55,231,278,377,55,377,150,257,149,390,641,693,521
1764,222,745,574,317,429,108,210,646,399,53,232,207,59,262,245,367,288,123,70,73,258
1765,210,201,465,686,104,435,558,718,12,347,12,206,210,210,104,294,7,801,660,190,100
1766,570,570,522,793,789,703,45,600,84,95,352,248,414,249,142,352,249,194,520,480,480
1767,487,665,575,443,254,166,657,133,347,246,12,323,283,157,126,15,475,388,492,84,143
1768,480,758,647,660,758,40,508,463,583,321,261,16,269,222,251,74,330,82,202,395,31
1769,289,393,578,506,393,125,380,143,118,189,212,478,212,393,160,393,252,488,280,689,401
1770,759,269,168,115,734,678,359,585,218,222,27,222,359,76,387,285,65,552,696,192,466
1771,257,104,121,35,260,82,700,798,256,95,94,671,100,25,178,169,178,323,393,470,690
1772,121,671,382,457,233,206,590,489,342,53,88,16,289,394,368,118,3,49,221,303,88
1773,213,809,522,193,53,223,805,77,241,368,95,174,139,216,53,359,162,293,129,84,56
1774,629,222,146,327,301,722,460,196,8,53,15,12,303,278,389,231,297,467,761,482,104
1775,677,117,104,182,35,758,459,597,303,352,98,236,389,35,245,295,36,575,130,577,504
1776,480,726,477,447,573,603,447,755,388,393,182,48,400,252,255,170,388,732,387,94,771
1777,383,383,418,667,400,437,343,379,372,347,321,30,128,359,189,365,378,340,413,137,810
1778,154,61,197,135,101,210,15,169,246,347,28,15,53,237,203,16,287,105,264,623,348
1779,474,639,555,519,348,69,808,485,624,185,244,201,271,201,111,219,271,570,389,404,14
1780,95,801,171,192,88,572,273,481,283,347,12,323,55,405,331,247,26,293,427,31,167
1781,85,802,309,299,153,195,597,397,95,53,59,231,68,66,8,161,95,706,119,391,411
1782,217,520,240,55,385,562,23,783,312,347,166,303,281,123,130,193,746,298,763,625,403
1783,742,231,281,23,221,337,144,595,232,231,28,6,237,1,98,269,269,97,728,28,287
1784,641,685,338,469,137,101,555,108,165,53,174,98,278,15,8,90,271,290,540,56,400
1785,753,420,36,157,170,480,390,636,327,341,88,352,260,262,250,245,721,434,170,578,253
1786,224,494,124,240,71,69,383,24,272,130,237,347,167,161,34,131,15,7,179,654,424
1787,381,328,511,238,650,742,542,390,0,352,156,44,110,0,89,24,0,565,250,752,469
1788,16,771,80,735,734,659,399,377,247,53,377,368,500,294,167,349,653,293,719,618,772
1789,356,18,579,168,169,21,44,141,343,380,777,479,136,251,343,343,234,246,36,705,51
1790,125,318,365,804,604,505,250,192,71,261,88,38,173,245,261,261,366,177,671,726,166
1791,103,741,580,154,23,65,524,31,177,12,53,12,239,150,245,56,201,82,551,55,691
1792,730,573,432,257,640,155,418,661,129,261,98,273,88,278,245,129,367,505,313,308,74
1793,754,801,771,41,630,567,375,222,166,321,399,343,21,7,359,106,692,22,612,477,165
1794,420,504,10,35,727,28,420,155,142,66,399,67,7,182,615,181,216,204,173,185,457
1795,287,68,652,382,166,293,257,385,84,207,16,84,259,81,166,65,376,257,773,603,689
1796,633,92,197,545,389,266,189,147,149,245,16,15,183,21,98,383,130,374,471,132,49
1797,391,172,484,220,290,431,802,533,370,368,261,368,35,154,161,59,356,393,612,621,723
1798,466,466,755,298,210,338,771,494,197,231,95,99,39,58,3,557,437,563,537,754,440
1799,366,6,221,179,165,346,206,342,235,12,332,263,343,123,255,187,217,506,370,771,363
1800,179,137,196,137,137,637,748,325,361,323,207,161,361,361,106,394,592,652,92,246,319
1801,281,364,140,78,19,776,499,231,149,270,206,245,247,61,397,347,75,121,264,31,6
1802,102,35,162,80,661,661,656,401,340,231,368,231,190,324,14,127,225,269,610,810,159
1803,247,3,27,27,781,713,769,627,7,80,321,261,403,264,261,161,403,140,416,782,664
1804,381,374,325,387,381,174,398,732,35,53,8,356,368,61,342,273,287,368,624,557,222
1805,609,576,636,191,147,805,576,397,12,347,28,15,404,72,221,92,395,343,323,98,348
1806,54,784,40,754,423,809,715,32,261,368,261,238,109,268,141,261,548,38,248,727,643
1807,180,213,632,86,342,326,499,499,398,53,15,53,11,321,255,130,6,30,162,717,578
1808,482,374,720,385,332,663,518,794,75,53,367,98,6,389,231,261,197,295,127,671,803
1809,550,248,653,37,94,376,36,600,234,393,187,187,187,110,163,135,410,480,407,340,118
1810,60,800,508,320,147,437,6,543,343,231,357,323,362,338,376,208,154,154,794,795,261
1811,135,220,457,111,103,49,441,574,280,220,91,220,280,323,253,583,40,310,287,517,380
1812,656,486,345,457,797,656,490,610,248,203,341,341,194,296,368,274,261,256,710,523,250
1813,478,101,110,219,676,309,538,321,389,53,270,78,333,333,133,160,240,709,417,118,594
1814,60,182,510,510,510,489,34,43,46,95,89,323,7,187,221,385,204,447,62,588,123
1815,652,54,223,383,274,347,109,540,67,53,343,203,239,15,12,121,78,204,302,502,602
1816,134,25,158,9,9,1,381,691,260,12,129,206,19,233,220,28,98,145,273,453,105
1817,88,764,263,263,287,97,62,762,299,53,88,99,697,697,207,714,269,53,281,297,709
1818,750,105,748,111,298,111,74,54,92,245,206,15,61,41,398,369,339,792,296,399,500
1819,689,219,440,136,6,23,124,636,296,53,157,232,209,363,391,251,220,399,522,290,481
1820,364,339,175,69,590,123,229,307,158,12,12,28,303,145,220,16,282,418,379,98,508
1821,629,597,100,648,41,763,3,782,27,261,193,41,177,41,65,237,411,308,798,683,713
1822,557,571,589,599,537,652,238,33,711,431,249,666,743,130,431,527,654,589,145,450,264
1823,156,24,24,86,94,599,211,150,376,421,205,195,382,58,393,156,380,612,71,794,659
1824,446,225,260,643,256,269,648,340,239,171,166,124,339,329,374,330,148,165,269,719,559
1825,110,504,697,535,535,583,110,412,135,53,206,294,110,399,231,12,413,432,498,610,177
1826,293,293,370,221,181,349,384,34,166,347,113,376,86,140,192,102,31,748,1,481,260
1827,696,177,197,487,24,274,285,214,8,53,367,53,231,174,222,174,325,334,273,393,605
1828,360,358,480,109,757,318,30,327,237,27,295,338,218,210,65,314,132,104,54,368,446
1829,713,19,624,139,317,41,45,540,37,347,158,288,210,189,331,28,400,284,475,343,630
1830,756,766,618,361,468,801,337,255,84,323,100,261,175,31,224,172,238,798,266,602,613
1831,422,452,711,422,498,452,419,466,394,408,394,431,184,130,666,666,360,584,610,715,643
1832,754,559,632,370,38,201,82,390,197,347,12,207,17,33,207,252,252,364,179,115,177
1833,347,496,403,594,317,757,469,217,259,261,245,156,366,93,361,400,168,293,168,42,347
1834,608,33,706,381,705,268,45,34,245,347,19,15,15,237,16,131,323,117,358,237,806
1835,221,185,162,662,506,666,7,137,29,233,117,257,82,255,186,232,82,326,196,221,632
1836,379,569,2,574,326,190,210,197,792,347,232,245,379,243,166,145,171,318,474,590,400
1837,9,299,574,8,314,83,314,692,101,231,367,203,67,390,326,16,112,181,613,129,179
1838,370,671,781,417,364,353,594,91,105,231,231,323,247,247,118,367,247,495,31,165,424
1839,55,209,2,55,55,416,404,717,346,245,8,386,55,176,244,8,55,786,54,374,654
1840,160,444,118,341,160,248,241,236,168,86,241,97,222,341,375,219,480,286,187,385,431
1841,467,32,289,249,662,119,402,385,335,347,335,270,99,357,145,357,369,761,504,373,195
1842,251,186,85,159,207,169,384,411,233,261,203,28,410,293,299,398,53,108,637,701,196
1843,60,313,323,414,243,136,34,170,173,203,210,169,32,32,4,154,320,223,320,713,520
1844,224,271,549,206,271,672,233,397,268,12,171,161,348,130,237,131,22,65,322,787,106
1845,759,752,468,680,337,79,296,206,332,12,166,207,163,177,239,104,66,293,116,345,641
1846,317,690,248,22,51,776,102,44,231,12,16,376,150,86,362,130,363,208,510,523,590
1847,526,652,519,418,332,608,98,134,332,174,174,320,369,332,300,332,332,209,804,464,334
1848,237,515,105,340,105,105,619,218,84,203,102,284,284,96,275,368,337,334,719,667,714
1849,396,563,750,427,326,215,238,264,108,106,383,234,369,369,191,98,440,493,695,597,212
1850,518,578,485,558,536,769,381,760,135,53,16,376,293,357,174,222,116,779,749,82,638
1851,409,194,358,370,73,32,638,292,354,248,331,92,328,390,35,86,221,390,612,409,730
1852,148,292,125,783,691,141,655,32,78,53,12,53,293,293,12,171,141,236,26,87,251
1853,143,74,433,107,648,704,384,581,731,80,27,359,161,133,69,37,66,78,292,572,356
1854,504,220,777,737,739,166,625,538,383,231,95,368,243,199,129,8,62,477,10,26,155
1855,572,692,224,495,65,431,490,283,186,95,312,321,238,128,125,341,368,473,717,431,205
1856,570,123,397,366,115,220,712,306,78,12,207,262,265,98,207,33,5,647,257,257,539
1857,109,654,492,36,698,481,433,281,191,53,321,54,395,405,161,93,220,720,664,527,439
1858,712,59,89,613,520,329,345,762,126,270,224,222,219,264,9,234,401,17,132,366,175
1859,197,30,572,161,161,161,69,156,130,156,625,22,454,496,275,255,130,523,35,665,341
1860,709,565,636,636,420,459,139,480,58,80,250,352,58,58,36,179,211,354,565,776,347
1861,255,784,372,49,255,200,547,574,387,368,332,118,203,206,215,203,255,326,91,215,207
1862,521,132,494,711,661,755,243,280,136,12,12,245,105,105,245,165,234,666,674,397,55
1863,55,174,366,625,261,480,416,185,149,12,206,131,16,145,397,192,206,84,539,45,9
1864,103,653,533,174,188,99,160,463,161,261,177,27,398,222,177,357,124,78,579,400,213
1865,154,285,17,188,377,320,121,726,42,53,66,232,270,16,187,87,246,665,190,742,325
1866,533,139,665,257,57,79,794,702,9,321,67,356,53,252,270,735,269,365,766,268,569
1867,517,753,427,213,456,427,753,298,46,27,28,28,28,6,28,57,213,328,252,712,751
1868,318,186,137,6,595,541,145,113,718,166,365,249,203,114,53,340,114,256,36,332,636
1869,309,162,323,397,77,373,274,422,340,398,281,281,281,38,57,244,68,763,190,666,382
1870,23,270,313,529,77,672,166,317,90,270,130,26,321,375,131,131,257,276,514,560,217
1871,32,86,453,6,669,209,455,101,86,231,18,312,648,121,283,16,10,535,335,197,334
1872,35,26,776,342,763,207,276,487,15,347,245,71,28,346,203,135,256,35,655,88,675
1873,48,204,491,112,619,630,470,549,222,12,203,347,29,323,55,347,264,783,770,274,586
1874,325,325,325,325,325,325,131,412,105,270,379,281,325,80,130,123,199,325,306,105,104
1875,581,673,615,5,72,161,775,210,386,12,16,347,237,124,28,231,160,810,222,729,525
1876,263,69,351,226,21,168,205,597,135,53,368,123,110,206,343,219,372,455,31,31,220
1877,798,396,618,391,514,252,783,457,67,53,8,176,386,88,158,8,256,810,475,552,728
1878,335,468,269,75,175,264,78,403,163,347,161,206,67,59,400,232,3,25,514,339,89
1879,424,557,165,53,387,614,287,739,236,12,16,245,323,245,12,95,360,26,347,615,174
1880,326,287,92,32,387,533,110,123,298,170,231,147,39,98,752,206,295,344,744,564,594
1881,513,109,478,671,109,660,763,370,148,270,19,148,62,62,133,241,547,581,477,503,417
1882,558,583,142,662,311,280,345,387,12,53,293,161,381,64,389,367,361,781,172,647,809
1883,386,55,539,309,664,111,681,624,283,231,95,231,370,216,223,308,459,182,467,378,397
1884,403,354,379,137,343,343,245,354,55,398,161,89,783,99,56,307,7,355,746,358,400
1885,592,433,222,322,500,626,504,630,381,261,189,261,381,182,194,176,323,152,435,244,689
1886,547,268,121,773,25,34,311,197,123,166,323,208,33,0,309,15,315,723,245,615,326
1887,698,17,472,47,590,216,799,347,129,53,368,357,7,46,356,293,366,165,501,576,699
1888,365,481,752,80,534,596,776,409,179,80,180,156,17,156,156,156,17,126,132,248,29
1889,174,773,496,406,397,174,147,373,224,231,171,237,235,78,245,206,397,247,309,292,28
1890,182,187,119,770,770,203,397,180,45,53,176,140,338,7,222,99,45,806,478,256,578
1891,376,589,728,12,12,222,216,653,181,40,329,100,579,301,60,334,282,618,568,60,250
1892,724,567,661,43,520,584,770,488,46,203,28,28,384,69,86,341,189,74,0,673,521
1893,708,199,435,110,750,285,394,657,161,53,368,368,215,172,261,342,292,246,654,758,631
1894,741,108,657,793,749,618,789,510,229,222,341,52,86,218,248,67,138,158,264,56,802
1895,74,313,571,135,31,299,748,378,84,95,98,391,374,23,16,95,25,456,540,239,306
1896,177,607,96,565,377,205,411,181,248,284,44,255,323,48,150,255,111,753,36,382,399
1897,748,486,124,174,105,213,213,224,148,166,184,342,77,199,104,15,262,105,429,657,86
1898,557,35,35,331,23,23,677,445,299,321,95,179,485,485,329,166,240,807,629,769,136
1899,281,623,130,624,399,55,484,243,76,53,368,206,296,386,176,166,493,2,394,374,789
1900,446,446,254,446,806,806,446,780,86,161,86,199,164,751,164,376,783,8,129,712,320
1901,264,91,621,68,339,30,570,671,168,12,12,34,53,145,166,294,245,56,746,362,594
1902,61,377,139,769,630,790,683,515,231,53,140,222,266,266,261,373,187,245,84,671,321
1903,362,362,362,362,362,362,671,348,88,111,306,673,1,362,362,387,567,599,23,572,30
1904,208,420,170,447,609,194,348,60,40,261,203,69,323,4,86,459,561,142,159,493,329
1905,185,694,351,354,55,313,210,102,167,131,313,313,313,259,224,76,777,306,656,553,375
1906,595,706,620,760,45,407,537,766,45,270,8,338,289,20,256,117,210,260,365,248,14
1907,601,763,53,501,312,645,211,78,341,203,166,399,59,651,222,21,59,691,715,211,244
1908,105,72,75,652,162,569,526,748,131,28,207,174,354,331,9,653,221,525,340,30,662
1909,613,628,205,647,804,170,707,239,95,231,338,293,66,170,261,273,77,372,565,787,213
1910,6,533,247,403,213,268,660,632,389,170,284,170,284,557,284,284,284,325,748,398,212
1911,370,260,380,280,206,158,285,130,283,15,67,273,273,273,245,62,206,710,206,437,51
1912,111,798,485,274,195,214,310,683,69,321,95,368,152,403,286,28,18,547,143,696,50
1913,770,673,369,101,192,412,173,214,192,53,161,376,565,49,377,16,318,190,95,326,251
1914,720,363,53,458,187,256,758,557,40,203,27,40,256,271,27,209,271,385,705,417,747
1915,467,645,10,525,675,65,420,782,342,53,65,264,374,390,161,368,84,156,262,792,98
1916,305,459,771,469,771,590,47,352,296,261,128,764,14,261,14,0,348,686,752,323,787
1917,626,697,320,519,681,364,561,422,325,53,174,398,53,338,294,231,148,765,439,203,124
1918,638,619,810,456,225,649,619,245,239,393,358,89,110,100,123,182,338,504,390,780,708
1919,207,523,269,451,340,340,747,753,46,261,261,176,245,111,261,100,459,31,337,770,388
1920,170,106,459,365,356,450,538,506,323,270,397,323,194,76,323,341,291,399,700,473,420
1921,553,66,553,84,167,749,319,476,382,231,8,8,287,216,245,310,382,7,389,403,140
1922,502,290,132,800,532,809,269,715,308,53,321,368,166,369,69,377,249,274,11,361,743
1923,596,561,383,166,468,88,234,654,389,53,259,143,61,300,99,171,252,281,323,779,478
1924,800,319,380,239,239,544,704,636,74,53,345,273,245,262,99,15,58,156,789,570,148
1925,336,274,575,575,675,695,448,303,100,95,40,326,611,392,29,358,400,150,621,380,487
1926,672,55,772,672,209,337,381,517,98,53,345,206,50,335,99,28,399,114,638,736,519
1927,121,340,467,802,187,28,645,765,224,203,284,368,43,233,322,352,59,568,417,33,397
1928,145,107,356,794,230,447,573,202,188,80,376,187,132,132,16,350,809,707,181,687,35
1929,431,665,340,73,73,231,370,547,334,368,12,256,523,13,88,223,368,580,749,770,789
1930,203,520,244,192,462,203,30,134,182,368,261,161,310,395,113,203,338,325,19,456,328
1931,584,245,253,494,224,180,285,498,185,347,140,376,7,215,184,271,317,583,684,340,771
1932,34,320,756,512,283,298,389,631,46,231,66,231,280,343,372,395,11,580,154,800,467
1933,284,108,375,159,293,181,781,166,118,12,28,166,699,270,398,342,334,657,451,327,769
1934,376,368,786,188,114,229,613,230,84,261,119,238,16,264,333,167,12,625,125,739,429
1935,377,99,597,709,810,257,656,53,206,231,130,270,353,353,263,120,353,79,714,91,234
1936,93,11,87,328,276,197,112,92,232,270,207,166,45,109,99,29,232,85,111,78,98
1937,356,360,450,706,197,240,550,13,263,347,166,378,79,337,270,28,389,757,256,468,654
1938,418,408,334,385,86,583,378,418,98,95,176,309,187,246,53,367,127,394,382,216,467
1939,307,5,335,23,147,106,599,60,161,12,232,291,408,759,33,347,197,696,104,781,685
1940,218,142,431,71,366,790,102,520,7,80,28,28,96,74,215,385,253,284,216,46,782
1941,789,286,677,740,80,26,340,763,8,245,131,241,28,245,12,28,23,243,182,748,208
1942,507,28,610,778,715,433,456,256,358,368,28,113,384,368,250,150,287,54,521,792,508
1943,809,327,532,806,809,668,633,108,41,261,102,7,303,399,68,332,427,567,485,166,89
