ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41
4684,669,59,59,54,59,59,78,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59
4685,461,59,59,72,59,59,144,59,59,59,59,59,59,162,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,144,59,59,59,59,59
4686,25,59,59,59,59,59,193,59,59,59,59,59,59,59,59,59,59,59,59,59,144,59,59,99,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59
4687,428,59,59,59,59,59,424,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,49,99,59,59,59,59,99,59,59,59,162,162,59,59,59,59,59,99
4688,22,59,59,59,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,144,59,59,59,99,99,59,59,59,59,59,59,59,59,59,59,99,99,59,59,59,99,59
4689,22,59,59,72,59,59,72,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4690,268,59,59,59,59,59,162,59,59,144,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,162,99,59,59,59,59,59,59
4691,588,59,59,72,59,59,257,59,59,59,99,59,59,59,59,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,99,59,162,99,59,59
4692,90,59,59,59,59,59,338,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,99,99,59
4693,461,59,59,59,59,59,42,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59
4694,386,59,59,300,324,59,436,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59
4695,461,59,59,59,59,59,333,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,99,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59
4696,256,59,59,72,59,59,155,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,804,306
4697,461,59,59,54,59,59,13,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,99,59,162,59,59,59,59,99,59,99,59
4698,256,59,59,54,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59
4699,228,59,59,59,59,59,120,59,59,59,166,59,59,59,59,59,59,99,59,59,162,59,59,99,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59
4700,34,59,59,72,59,59,372,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,99,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4701,461,59,59,59,59,59,144,59,59,59,59,59,59,59,59,59,59,59,144,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4702,526,59,59,72,59,59,430,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59
4703,373,59,59,59,59,59,248,59,59,59,59,59,59,59,59,59,59,59,59,162,59,99,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,99,59,59,59,59
4704,798,59,59,285,59,59,478,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59
4705,461,59,59,59,59,59,148,59,59,59,99,59,59,59,59,162,59,59,59,59,59,99,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59
4706,386,59,59,72,59,59,238,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,144,59,99,99
4707,418,59,59,59,59,59,430,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,99,99,162,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4708,588,59,59,54,59,59,796,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59
4709,137,59,59,72,59,59,274,59,59,59,59,59,59,59,59,99,59,59,59,162,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,144
4710,406,59,59,59,59,59,232,59,59,59,59,59,59,59,59,59,59,99,99,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59
4711,109,59,59,54,59,59,218,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59
4712,588,59,59,54,59,59,71,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4713,401,59,59,72,59,59,430,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4714,418,59,59,59,59,59,91,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59
4715,461,59,59,59,59,59,144,59,59,59,99,59,59,59,59,59,59,59,162,99,59,59,59,59,59,59,59,99,59,59,59,59,59,99,162,59,59,59,59,59,59,59
4716,59,59,59,72,59,59,281,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59
4717,257,59,59,300,59,59,67,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,99,59,59,59,59,99,99,59,59,59,99,59,59
4718,588,59,59,59,59,59,148,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59
4719,278,59,59,54,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4720,461,59,59,72,59,59,190,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,99,59,59,59,59,59,99,59,59,59,59,59,59,99,59,99,59,59,59
4721,461,59,59,72,59,59,338,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59
4722,406,59,59,54,59,59,78,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59,99,59,59,59,59,59,99,59,59,59,59,59,59,59,59,99,59,59,99
4723,376,59,59,54,59,59,162,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4724,395,59,59,59,59,59,193,59,59,59,59,59,59,59,59,72,59,59,99,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59
4725,22,59,59,54,59,59,95,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,99,59,59,99,59,59,59,59,59,59,59,99,99,59,59,59,59,59
4726,588,59,59,72,59,59,83,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59
4727,253,59,59,54,59,59,78,59,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,99,334,804,66,59,59,59,99,59,99,59,59,59,59,59,99,59,59,59
4728,197,59,59,72,59,59,430,59,59,59,59,59,59,59,59,59,59,59,144,99,59,59,59,59,162,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,99
4729,418,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,99,59,59,59,59,99,59,59,59,59,59,59,59,59,59
4730,173,59,59,59,59,59,300,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59
4731,669,59,59,54,59,59,78,59,59,59,59,59,59,59,162,59,59,59,59,59,99,59,59,59,59,59,59,59,59,99,59,59,59,59,59,99,162,59,59,59,99,59
4732,461,59,59,59,59,59,248,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,99,59,59,59,99,59,59,59,59,59,59,59,277
4733,285,59,59,54,59,59,79,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99
4734,669,59,59,285,59,59,78,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,59,59,59,59,59,162,99,99
4735,109,59,59,54,59,59,21,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,99,59,59,99,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59
4736,588,59,59,72,59,59,78,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4737,0,59,59,59,59,59,40,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,99,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59
4738,588,59,59,72,59,59,71,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59
4739,461,59,59,72,59,59,845,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,99
4740,526,59,59,59,59,59,22,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,99,59,59,59,59,99,59,59,59,99,59,59
4741,461,59,59,99,59,59,819,59,59,59,59,59,59,99,59,59,59,59,59,99,59,526,495,105,394,394,521,434,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4742,92,59,59,72,295,59,251,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99
4743,386,59,59,72,59,59,78,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,99,59,59,59,99,59,59,59,59,59,99,59,59,59,59,59,59,59
4744,418,59,59,72,59,59,374,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,162,99,99,59,59,59,59
4745,461,59,59,59,324,59,15,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,99,59,144,59,59,162,59,59,59,59,59,59,59,59,99,59,59,59,59,99
4746,257,59,59,72,59,59,300,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,99,59,59,59,99,59,59,59
4747,257,59,59,59,59,59,127,59,59,99,59,59,59,59,59,59,59,59,99,59,59,59,59,162,59,59,59,59,162,59,59,59,59,99,59,59,59,59,99,59,59,59
4748,192,59,59,59,59,59,430,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4749,82,59,59,59,324,59,210,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4750,461,59,59,54,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,99,99,59,59,59,59,99
4751,376,59,59,72,59,59,99,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,99,59,59
4752,669,59,59,54,59,59,375,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59
4753,418,59,59,54,59,59,338,59,59,59,59,59,59,59,59,59,59,59,99,59,59,99,99,59,99,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,59,59
4754,669,59,59,59,59,59,148,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59
4755,412,59,59,238,59,59,281,59,59,99,59,59,59,59,59,59,59,59,59,99,59,59,59,59,99,59,59,59,59,59,59,59,59,99,59,59,99,59,59,99,59,59
4756,799,59,59,54,59,59,216,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,99,59,59
4757,669,59,59,59,59,59,338,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59
4758,87,59,59,59,59,59,399,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,99,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,99,99
4759,386,59,59,59,59,59,251,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,162,59,59,59,59,59,59,99,59,59,59,59,59,59,59
4760,87,59,59,59,59,59,155,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,99,59,59,59,59,59,59,59,99,59,59,59
4761,327,59,59,59,144,59,763,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,99,99,59,59,59,59,59,59,99,59,59,59,59,59,99,59
4762,669,59,59,59,59,59,78,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4763,376,59,59,59,144,59,399,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4764,65,59,59,59,59,59,78,59,59,59,59,59,59,59,59,59,59,59,99,99,59,59,162,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4765,210,59,59,59,59,59,421,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,99,59,59,59,59,162,59,59,59,59,59,59,59,59,99,59,59,99,59,59
4766,669,59,59,54,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,99,59,59,59,59,59
4767,256,59,59,54,59,59,144,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,99,59,99,59,59,99,59,59,59,99,59,59,59,59,59,59,59,162
4768,461,59,59,72,59,59,430,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4769,85,59,59,59,59,59,374,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59
4770,256,59,59,99,59,59,144,59,59,59,59,59,59,144,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,144
4771,59,59,59,59,59,59,1,59,59,59,59,59,59,59,59,59,59,99,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,59,59
4772,418,59,59,99,59,59,78,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,144,59,59,59,59,59,59,99
4773,461,59,59,217,59,59,162,59,59,59,59,59,59,59,162,59,59,59,59,59,59,59,59,59,99,59,59,99,59,59,59,59,59,59,59,59,59,59,144,99,99,162
4774,652,59,59,59,59,59,430,59,59,59,59,59,59,59,59,54,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4775,652,59,59,54,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4776,588,59,59,59,59,59,430,59,59,59,59,59,59,59,59,59,59,59,144,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59
4777,461,59,59,59,59,59,319,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,162,59,59,59,59,59,59,59,59,99,59,99,59,59,59
4778,461,59,99,313,59,59,59,572,144,59,59,59,78,59,72,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4779,82,59,59,386,59,59,59,734,359,59,59,59,54,59,72,59,144,59,59,59,59,59,59,59,59,99,59,59,59,59,99,59,59,59,59,59,99,59,99,59,59,59
4780,255,59,59,54,59,59,13,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,99,59
4781,476,59,59,59,59,59,338,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,99,59,59,59,59,99,59,59,59,59,99,99,99
4782,212,59,59,59,59,59,424,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,324,59,59,59,59,59
4783,66,59,59,59,59,59,709,59,59,59,238,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,99,59,59,59,59,59,59,59,59,99,59,59,59
4784,71,59,59,54,59,59,79,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,99
4785,268,59,59,54,59,59,217,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,99,59,59,59,162,59,99,59,59,59,99,59,59,59
4786,418,59,59,251,59,59,430,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,99,59
4787,264,59,59,72,59,59,218,59,59,59,59,59,59,59,59,144,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,99,99,59,59,99,59
4788,669,59,59,59,59,59,338,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59
4789,278,59,59,72,59,59,370,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,99,99,59,59,59,59,59,59,59
4790,256,59,59,54,59,59,99,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,99,99,59,59,99,59,59,59,59,59,59,59,59,59,99,59,59,59
4791,428,59,59,72,59,59,613,59,59,59,59,59,59,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59
4792,285,59,59,59,59,59,144,59,59,59,59,59,59,59,59,144,59,162,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4793,418,59,59,238,144,59,251,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,59,59,59,59,99
4794,459,59,59,59,59,59,118,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,99,59,59,59,59,99,59,59
4795,418,59,59,72,59,59,114,59,59,59,59,59,59,59,99,59,59,59,59,272,59,59,59,99,59,59,59,59,59,59,59,99,59,59,99,59,59,59,59,59,59,59
4796,82,59,59,72,59,59,78,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,162,99,59
4797,285,59,59,59,59,59,210,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59
4798,376,59,59,99,59,59,430,59,59,59,59,59,59,59,59,59,59,162,59,59,99,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,162,59,99,59,59,59
4799,461,59,59,54,59,59,162,59,59,59,59,59,59,59,59,59,59,59,162,99,59,59,59,162,59,59,59,59,59,59,59,162,59,59,59,59,59,59,59,59,59,59
4800,192,59,59,72,59,59,78,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4801,221,59,59,54,59,59,287,59,59,59,59,59,59,59,59,59,59,99,59,54,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59
4802,285,59,59,54,59,59,346,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,59,59,59,144,59,59,59,59,59,99,59,59,59,59,99,59,59
4803,278,59,59,72,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,99,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,99,99,59,59
4804,669,59,59,59,59,59,188,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4805,62,59,59,54,59,59,261,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4806,87,59,59,54,59,59,78,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4807,461,59,59,59,59,59,591,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,99,59,99,59,59,99,59,59,59,59,59,99,59,59,59,59,59,59,59,59
4808,669,59,59,54,59,59,370,59,59,59,59,59,59,59,59,59,59,59,59,162,59,99,59,59,59,59,99,162,59,59,99,59,59,59,59,59,99,59,99,59,99,59
4809,651,59,59,99,59,59,21,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,162,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4810,461,59,59,300,99,59,338,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,99,59,162,59,59,99,59,59,59,59,59,59,59,59,59,59,59
4811,404,59,59,59,59,59,162,59,59,99,59,59,59,59,59,59,59,59,59,99,99,59,59,59,59,59,59,99,59,59,59,99,59,59,99,59,59,300,59,59,59,59
4812,526,59,59,72,59,59,287,59,59,59,59,59,59,59,59,59,59,59,99,59,162,59,59,59,99,59,59,59,59,59,59,59,59,99,59,59,59,59,59,99,59,59
4813,364,59,59,59,59,59,42,59,59,162,59,59,59,59,59,59,59,99,162,162,59,59,59,59,99,59,59,99,59,59,59,59,59,59,162,59,99,59,59,99,59,99
4814,228,59,59,54,59,59,78,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,99,59,59
4815,669,59,59,72,59,59,319,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,162,59,99,59,99,59,59
4816,182,59,59,54,59,59,287,59,59,59,59,59,59,59,99,59,59,59,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59
4817,404,59,59,59,59,59,672,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,99,59,59,59
4818,669,59,59,72,324,59,338,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,99,59,59,59,59,59
4819,376,59,59,59,59,59,251,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4820,327,59,59,59,59,59,132,59,59,59,59,59,59,59,59,59,59,59,162,99,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4821,376,59,59,54,59,59,216,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,99,59,59,99,59,59,99,59,99,59
4822,383,59,59,59,59,59,71,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,99,59,59,59,59,59,99,59,59,99,59,59,59,59,59,59,59,59
4823,789,59,59,59,59,59,281,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,144,59,59,59,59,59,59,59,99,162,59,59,59,59,59,59,99,59
4824,588,59,59,54,59,59,717,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,99
4825,255,59,59,54,59,59,138,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,99,59,59,162,59,59,59,59,59,59,59,59,59,59,99,59,59,162
4826,25,59,59,59,59,59,482,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,99,59,99,99,99,59,59,59,59,59,59
4827,461,59,59,54,59,59,78,59,59,59,59,59,59,59,59,99,59,59,99,99,59,59,99,59,99,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59
4828,669,59,59,72,59,59,162,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,99,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,59,59
4829,669,59,59,59,59,59,144,59,59,59,59,59,59,59,59,99,59,59,59,99,59,59,59,59,59,59,99,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59
4830,203,59,59,72,59,59,144,59,59,59,59,59,59,59,99,59,59,99,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,162,99,59,99,59,59,59,59,59
4831,87,59,59,59,59,59,359,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
4832,170,59,59,54,59,59,287,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99
4833,30,59,59,229,59,59,421,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,99,59,59,59,59,59,59,59,59,59,59,99,59,59,59
4834,241,59,59,54,59,59,430,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,99,99,59,59,59,59,59,59,59,59,59,59,59,162,59,59,59,59
4835,461,59,59,72,59,59,114,59,59,59,59,59,99,59,59,99,59,59,59,59,59,144,59,59,99,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,99
4836,461,59,59,72,59,59,78,59,59,59,59,59,59,59,59,162,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59
4837,438,59,59,72,298,59,288,59,59,54,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,498,168
4838,373,59,59,72,59,59,78,59,59,59,59,59,59,59,59,59,59,162,99,59,59,59,59,59,99,259,415,415,59,59,59,59,59,59,59,59,59,59,99,59,59,59
4839,376,59,59,54,59,59,377,59,59,59,59,59,59,59,59,59,59,59,99,59,59,59,59,59,59,99,59,99,59,59,59,59,59,59,59,59,59,59,99,59,59,59
4840,73,59,59,54,59,59,144,59,59,59,59,59,59,59,59,59,162,59,59,59,59,59,59,59,99,59,59,59,162,59,59,59,59,59,99,59,99,59,59,59,59,59
