ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51
1539,4301,3347,3161,1920,3496,2346,1814,3489,3014,405,435,2178,603,172,1986,1986,2178,2525,603,1065,2012,1792,1525,709,3290,1986,603,965,1986,1581,2605,1578,2580,492,1065,1525,1986,1986,492,2580,2192,1578,1065,172,492,1065,1792,492,1581,1986,2525,2151
1540,5225,5824,2176,2893,3353,250,1160,2840,707,1333,1333,1427,2732,1333,503,1780,1427,327,398,1842,2386,3263,2077,620,1076,398,1427,2077,2807,2435,2807,2807,2732,398,1076,2118,3353,1761,3353,2386,2077,1333,791,1333,2077,1333,1333,1333,250,3291,250,398
1541,5849,1920,3512,1920,3389,2518,1160,1466,1595,3182,1027,2193,1199,1030,3307,2574,1726,1199,1199,2518,2210,2503,1130,663,2967,1199,2518,2574,2518,2518,2574,691,3381,3057,3178,2967,663,3178,3178,2967,2967,2518,2719,2967,2518,2967,1000,2967,2967,1199,2967,1432
1542,3149,2540,3161,3271,2291,191,510,1438,2818,2156,1112,1090,2156,1935,1090,2715,2954,65,2649,2954,2954,1651,1651,2954,2582,2156,65,1651,2516,1935,2649,2156,65,2954,2341,2156,2954,2156,886,2156,2156,2156,2156,2156,141,2156,2156,2156,65,2156,1112,2156
1543,6667,2013,3250,1920,3421,3106,2231,3468,818,1504,1301,1100,1561,3106,3178,3143,3072,1018,3178,3421,1599,3301,3301,1504,3421,3178,3301,3301,2687,2879,1354,3072,2879,1254,3301,3301,2879,2879,3178,1584,3072,3301,3304,3301,3301,253,2311,253,3072,1584,1584,1584
1544,3161,3339,1278,2843,2924,2970,1195,1443,2820,518,1153,2820,1153,1149,2871,3518,2820,2871,3220,3118,2226,1153,1651,1443,2224,1822,2820,1443,1822,3118,2236,2886,1822,1822,3472,1822,3472,3472,3472,1822,3472,2550,2871,2550,2149,2550,1822,2871,3472,3472,2550,1822
1545,5618,1920,6864,2872,2883,1560,1735,1238,1560,3232,1227,495,1867,3094,362,1991,1252,1916,1464,1991,1775,2030,820,1227,1464,1227,243,1227,1991,448,3003,3051,1991,1227,1991,1735,1916,1227,1227,1227,1991,1227,1991,1916,1227,1991,1991,3371,1227,1991,1991,2406
1546,6348,1920,5999,1920,3184,169,1656,1471,1526,3005,1471,3184,3184,2221,3484,1222,3484,2939,2858,1129,916,916,916,2530,205,3184,2858,3484,3184,3184,205,3184,3005,3184,3184,3184,3184,3184,3184,3184,1579,1526,2530,2858,3429,1222,1579,1222,1746,1412,1579,2530
1547,2176,3347,2176,1920,471,5183,6402,183,1802,640,1802,1302,72,2806,1436,1302,1802,173,2759,1436,195,1436,1302,2467,2702,1802,72,1436,2467,1765,2467,2467,2467,1436,1302,1436,1436,2467,2467,1436,2467,1436,2467,2467,1436,1436,2467,1436,2467,1436,2467,1436
1548,4301,3326,82,338,2519,234,1612,1101,2356,1198,2009,1370,1198,1786,20,1724,1724,1724,2519,2519,2519,864,1724,20,864,1724,1724,1724,1724,864,1724,2141,1724,2141,1724,1724,2602,2141,864,2519,3317,2519,2501,471,2501,2602,2141,2519,2519,2519,640,2519
1549,1462,2767,3161,2361,2131,2247,547,2924,3093,2538,2924,446,3131,968,2870,2140,2612,1847,1132,1232,642,1132,3093,481,481,3093,644,481,1132,3093,3131,1768,1132,1132,3093,1132,1132,1132,1132,1132,1232,1132,1132,3131,1132,644,3131,1132,1132,1132,481,481
1550,90,3326,2803,3271,2737,430,1160,3044,707,2816,1073,1124,2950,3454,2950,1760,1760,499,1760,720,2291,3263,934,1157,1739,1157,2116,3263,170,1063,3099,1760,39,1304,1157,1760,363,1760,1760,680,680,2386,680,680,680,389,1022,222,3477,2386,680,363
1551,4301,3339,1994,2893,1507,2930,3339,1254,79,679,1212,61,1561,79,3157,3143,801,2627,3087,70,1036,1752,1286,909,133,3417,3022,1610,1892,985,2474,1537,2474,13,3143,725,2474,598,674,801,2853,1254,598,2344,133,257,1789,2775,1501,133,2022,2474
1552,5476,3339,2176,2893,776,2742,2556,1749,1231,2409,1180,1524,1705,1231,1460,1705,346,961,961,1705,128,3441,824,1239,824,2804,824,824,961,1231,2408,1171,1474,128,961,961,961,123,961,824,128,824,824,961,824,3441,824,824,123,1705,346,824
1553,6348,1920,3250,665,33,2013,33,1438,1377,2118,3442,2783,2732,2783,2783,3139,1962,773,398,773,773,773,2466,576,911,773,773,1855,773,2523,2853,773,576,773,2853,773,3116,1448,576,576,1448,1962,2853,1584,2853,2423,2853,576,576,819,2853,2853
1554,2176,1920,2176,2893,2212,1892,1160,3352,1793,1903,342,2959,2945,362,2945,2205,2853,2945,2945,1973,2887,2796,2619,662,752,243,2945,752,2518,2510,2394,697,2945,2945,2796,2945,3411,243,2945,2796,2945,2945,2945,2945,243,2945,2945,2945,2945,2796,2945,2945
1555,1994,1920,1458,1920,1617,2886,1195,3435,2752,2894,2501,2550,1055,2550,471,3416,1195,930,1025,1137,1975,2183,930,1195,420,151,671,930,151,1728,1137,151,1195,151,151,1195,1975,1195,151,1195,2183,1975,706,1195,1025,671,151,1195,706,1975,1195,1195
1556,3161,3347,3161,2361,361,2774,1814,1850,2224,2582,1375,156,2715,3331,1850,2594,232,854,3154,217,156,1520,1420,3154,3154,3154,3154,156,3154,2373,3154,1520,3168,2373,1375,2715,2373,2715,1850,1420,543,1520,3347,2257,10,2373,1420,217,1850,3154,2257,3154
1557,6605,2013,1695,1456,3421,911,33,1935,2965,518,174,2326,1935,1149,368,2574,368,518,1554,2554,174,174,623,518,518,174,174,1434,407,2653,118,2494,805,3070,518,2653,2494,518,518,407,805,518,2447,174,118,2055,3140,2352,3086,341,1790,518
1558,6667,1920,2176,2893,3184,169,1656,613,613,681,1710,2591,2591,497,1710,1978,1923,2111,497,1978,613,2591,613,2499,1710,1978,1938,1710,1978,1978,1978,1710,1978,1978,1978,1710,1938,613,1938,1938,613,1978,1938,1978,1978,1938,1978,1710,2609,1710,2689,1938
1559,3161,3347,3161,3347,361,2774,2582,1850,2224,1804,2224,1876,1876,376,3290,2594,1024,2224,376,217,1847,217,217,548,2224,217,217,217,1838,3154,3347,2224,1838,1443,1590,2224,1838,1838,2224,2224,1838,548,1838,1838,1838,1838,1838,1838,435,1443,1838,1838
1560,6667,1920,3250,1920,2237,430,3293,1837,2067,2237,342,2103,2444,1269,2127,3172,3172,483,2103,2911,3457,2127,2237,1941,2127,2127,2127,3194,2687,3194,2127,512,1030,2205,3194,3194,1220,1220,1011,2444,2444,61,2127,3194,1737,2444,1220,2444,292,3194,2444,1737
1561,4301,2767,383,27,216,1432,2835,655,2465,3032,1027,385,2672,2465,2870,2205,797,3266,2835,2205,2210,2796,1896,2835,1209,2953,644,1205,655,2672,3266,1421,2210,2953,375,375,2672,375,3208,2210,2686,3309,1675,2161,2210,2161,2960,2672,2672,677,3309,3309
1562,4301,3154,3161,3347,985,2970,3516,2924,2474,2843,1075,2651,1929,2651,2870,644,2843,3266,843,2924,2041,2924,1137,2377,2857,2843,191,252,252,1644,1644,3164,2543,1644,1644,1644,2041,909,2970,1149,351,1018,2364,351,2377,3106,265,2377,101,1137,3070,19
1563,4301,3347,1375,1920,2270,2346,2068,2373,3014,405,603,156,603,3331,1120,2594,1520,854,156,2373,156,156,10,156,714,156,156,156,2079,156,156,1520,3168,627,3265,2919,659,156,156,1120,543,1520,3347,659,10,543,156,156,3168,3168,3168,156
1564,6279,3326,3161,1575,2403,1664,1104,3306,99,1104,1027,1404,2338,2004,1944,2205,728,1104,1104,2803,238,1389,1126,1389,1104,1104,3037,1633,1633,1104,1104,3438,2403,1104,1633,1104,2403,1126,1633,3438,2403,2403,1104,1633,1104,1126,3306,2403,1104,1104,2403,2403
1565,4301,3326,1375,1920,2356,5183,1612,2360,2356,2895,2356,2356,2356,687,2356,2154,2356,2713,2984,2286,516,855,2356,2984,687,3330,516,2713,2713,3396,2984,855,516,2984,2984,821,2713,2356,3396,3396,2865,516,2984,516,3179,2713,516,3396,516,516,3396,3396
1566,4301,3327,1540,2009,216,234,1821,859,2504,2555,784,1370,2555,2019,2019,1370,2555,2184,2019,3232,2019,2019,3286,2555,2019,1206,1370,2555,2540,3286,3286,3286,1370,1687,3286,2555,2555,3286,2555,1687,653,1687,2555,2555,2555,2555,2555,653,3232,3286,2555,2555
1567,5849,1920,2369,1920,1241,430,2945,1466,1595,1104,3218,2945,2856,1758,2945,2205,360,3483,2856,2856,1758,1758,1758,3218,1758,1758,1758,1758,1758,1758,1758,272,1758,1758,1758,1758,1758,3218,243,2982,2856,1758,1758,1758,1758,1758,1758,1758,2945,2205,2205,1477
1568,6605,6533,3250,1920,3421,430,33,3526,2310,2816,1027,3340,3307,1717,2574,2574,3072,2782,531,1364,2745,2745,1906,3072,1364,2574,1717,1717,2745,2653,2574,1717,2234,2574,1717,1717,1728,1717,1717,2782,1717,1717,2574,2653,1717,1728,2745,2968,1717,1717,1099,2653
1569,6279,997,374,1920,1398,1714,2725,895,1505,2568,1505,1472,1472,895,1500,3098,1500,1480,1881,2025,906,1881,1881,1881,2250,906,1505,1881,1881,1881,2773,906,1505,1881,906,906,1505,1881,1881,1881,1881,1881,1505,2250,1881,906,906,906,1881,906,1881,1881
1570,5849,3188,3384,429,1310,430,33,2042,1160,1882,2456,2807,1160,1882,1882,1160,2434,430,2799,2585,1160,1882,1882,1882,430,2434,1882,2807,1160,2435,2578,1882,2807,430,1882,1689,2435,563,430,430,2435,3243,2435,430,3243,430,1427,1160,2026,430,563,2578
1571,5618,3326,3161,3326,1925,191,2582,1438,2966,2582,1112,1668,1668,141,1651,1668,1024,65,2649,65,1651,1651,1651,1668,3262,2826,1651,1651,1651,1651,1651,1651,1651,1651,886,141,1651,65,1668,1651,3262,141,2582,141,141,2156,141,65,65,2142,1651,1651
1572,3161,3339,2176,2893,3353,2970,578,1438,1377,1389,2641,3112,2859,539,833,2786,1527,2722,1866,1877,2786,2641,3112,526,2722,241,2786,2786,3139,1866,2786,2790,2722,2786,998,1666,2786,2786,2786,3009,2786,2786,3009,2786,2786,2925,2786,3009,1866,1866,1866,3016
1573,4301,3326,3161,1920,2584,1518,2068,1466,2501,1503,1174,1174,2470,1082,2783,2574,706,706,2729,1603,2470,1518,1137,1382,911,193,445,445,2470,2653,3222,7,706,1935,2301,2653,3222,706,3007,2156,3222,518,706,445,2279,2470,1027,445,445,1027,3222,445
1574,3161,3347,3161,2677,1617,5183,1229,3384,2504,640,2555,1229,2555,2309,1308,1160,2555,2432,764,1308,1608,331,3029,3056,764,1229,715,1229,1229,1229,2881,1229,2119,764,3056,3056,20,1229,3135,1229,3174,2356,20,1229,1229,1229,3056,1229,20,3056,3311,1229
1575,4301,4770,2369,1776,1760,357,578,2108,2611,170,946,1124,2732,680,2108,2887,2108,2790,2887,43,2887,3263,934,1408,2476,354,1326,2887,170,3263,1408,1326,2342,3044,3263,2887,170,2176,3263,2476,2176,680,680,3442,2476,3263,3263,2476,2176,2176,680,3442
1576,5476,4942,2369,460,360,1516,360,3230,778,2816,2169,1596,1784,2791,1115,2518,2169,959,1115,132,1775,1238,2823,3272,1596,2169,1097,2169,2241,599,3371,2169,959,2169,1097,108,1097,2823,2169,3371,132,2709,959,3371,599,53,213,3371,1097,132,132,383
1577,4301,3188,6864,5824,6005,1300,1938,1466,202,2409,288,2450,1561,2597,186,3055,2190,1386,2366,3067,3112,3067,1403,1386,1807,1386,1386,3067,2687,1386,1403,3392,1110,2395,1110,2412,3486,2366,1386,852,3486,573,2064,1110,1403,1506,1110,1110,1088,1110,2657,1110
1578,3161,3347,3161,2894,1617,1664,2427,1747,471,966,1027,3438,1717,2427,1944,741,2184,238,2729,741,2729,2338,1791,2427,864,741,471,471,2729,471,471,2369,1983,2427,3317,337,471,471,1717,471,471,471,1027,3438,2164,1983,213,360,599,471,2184,570
1579,6605,3326,1513,3347,1427,430,1709,1709,1694,1709,466,33,1882,3243,3307,2574,1766,430,531,1766,2578,2578,837,2578,1766,1766,2191,430,2578,1766,2578,1766,1079,1766,2737,2191,2737,1177,1766,1766,3340,2369,2403,3340,1177,1118,1766,2578,1177,1177,2578,2578
1580,5849,2013,2176,5824,961,346,6164,6373,2588,2804,123,1883,1563,1231,1460,1883,628,824,1883,2804,128,3441,3231,1239,824,2804,123,1563,2804,1231,1311,1311,128,128,1239,961,2265,123,123,1311,128,1460,1311,961,1077,1311,2961,1474,3231,3231,346,1460
1581,5849,725,1513,1920,1471,1395,2730,455,2408,2588,1858,1782,2734,2263,2695,1899,2000,1782,3209,2172,2906,2172,775,2000,1782,1233,1858,1782,2811,1233,1783,2695,1782,1782,1782,2695,2764,1782,2172,1782,2172,2695,1858,2695,2172,451,77,1858,2172,2172,888,1858
1582,4301,2013,2368,429,1427,1664,1615,2180,707,1914,1333,2959,3044,2783,2903,1780,1124,336,398,623,398,1338,623,1728,398,398,1728,1338,718,1728,526,2462,1728,2462,2462,2959,1728,1761,2462,398,2959,1728,3114,1728,1728,1728,1728,2462,398,2462,398,2959
1583,504,1920,3161,1463,852,2970,578,1438,3067,518,349,539,2732,226,1118,927,307,3266,307,927,2281,3416,2281,349,3444,2737,2281,39,307,2281,2281,33,1028,2281,2737,2281,2281,985,1166,2281,985,3353,985,3334,2281,2281,359,2737,2281,3416,2281,1919
1584,2037,3326,3161,460,564,1300,1735,1466,2690,2967,3423,1130,1199,3526,1615,2574,1498,1381,3178,1199,3526,2503,1381,1498,1381,1199,1381,1381,2518,1381,2680,1381,1381,1615,1199,1381,1381,1381,1907,1381,1199,1199,1381,1199,1381,1381,1199,2680,1498,1381,2503,237
1585,3161,3347,3161,1920,1241,2970,2269,185,71,1995,3518,708,3407,352,1819,3119,3225,2536,352,2536,124,71,1478,2536,2857,604,579,2857,352,352,124,1478,711,1478,604,2536,604,2536,1478,1478,352,1478,579,1478,1478,1478,2536,352,2536,3407,1478,3407
1586,6667,3347,3161,1920,598,1584,1709,1443,2224,405,2224,1876,603,3331,2224,2594,232,1847,1443,217,1847,3075,2035,1443,2224,3093,2035,2050,1443,3093,1678,1678,2052,2035,3093,3093,1443,2035,1678,3347,543,1578,1443,2084,1792,2035,2050,2035,2035,481,2035,1242
1587,4301,3326,1994,3326,1617,234,1975,741,1975,966,2169,3340,1717,471,471,741,2169,1639,1115,2867,2729,2867,1791,3317,864,471,864,471,2867,471,471,471,2867,2427,2542,471,471,471,1717,132,132,471,2202,471,599,599,132,471,2729,2562,471,2184
1588,5849,1920,152,1920,1398,1714,1182,2056,2504,828,3450,1869,1426,2847,440,431,653,247,3200,152,653,1185,1510,1869,3450,1426,3150,431,1426,2728,575,431,1185,1426,1426,1136,3409,1426,1325,525,1185,1185,3144,2429,3275,1325,2728,653,3200,152,152,1441
1589,3161,1920,2366,1920,3421,1395,33,455,1602,3304,3442,539,1341,2736,1636,3304,2736,3304,3304,3313,2111,2412,2412,3313,3304,2736,2828,3304,1341,2111,1490,2828,674,2412,1341,533,2828,2988,277,2828,612,612,3304,3304,2111,533,1341,2412,2412,776,674,2111
1590,628,1920,5476,1920,2580,1705,2269,3231,2603,2634,1825,2603,2634,2634,2634,2603,2634,1480,1890,2634,2603,3089,787,2568,131,2603,290,3089,2603,2834,290,787,787,1200,2603,787,787,1200,290,2603,290,290,1200,290,2568,787,787,1890,787,787,2568,1924
1591,5225,2767,2176,158,2161,2742,3208,1744,1212,1212,3077,3062,986,968,362,375,797,2161,3208,70,1212,2503,1212,3077,1212,1212,1902,2577,2048,1561,1212,2034,3057,1212,1212,1212,2596,2821,2912,1212,1212,1212,3057,1212,2912,2912,1035,2596,1212,1803,1035,1561
1592,4301,2887,2803,1920,2995,2283,2995,2180,271,568,3423,0,2306,3282,1501,2821,406,1676,1676,1615,2821,1615,2517,1615,11,1615,3423,1615,1615,2596,1615,2517,406,1676,2517,2995,2596,1255,3423,3423,2995,3423,1615,1199,2995,1615,1615,1199,1615,1199,1615,3423
1593,6667,2013,3250,2856,1427,1126,915,1466,707,170,3442,1427,2994,1286,2994,1780,1260,1260,2261,2118,2819,1466,1286,2732,1374,1633,773,1286,1286,1260,1286,2118,1286,2261,3270,2118,1575,1260,2261,1286,2118,1260,1575,1260,1286,2737,1260,1286,1286,2261,1575,1286
1594,5849,1920,3161,1920,2580,5384,6834,3903,6126,6126,6834,5983,2547,5047,3886,6959,3669,6126,6959,3903,6204,6204,3903,5933,3669,4914,6204,6204,5759,6126,6959,6204,6204,6204,6585,6204,6204,6204,3669,6204,6204,4078,6204,6126,6204,3724,6126,3724,6126,6204,6204,5759
1595,4942,827,6864,6920,2270,2818,1229,798,2818,3039,643,1229,1969,2270,1107,1939,338,3039,3491,798,338,798,1107,1107,1107,1107,1107,1107,1107,3491,1107,2902,1107,798,1107,1107,3491,3491,3491,1107,1107,1107,1107,3491,1107,1107,1107,3491,1107,1107,1107,1107
1596,4301,3339,3161,2893,471,5183,1104,1238,471,1104,1027,2193,1301,1030,1115,2205,1027,3483,2394,2011,799,1238,1421,1030,1097,132,2394,3182,2518,1030,2394,1252,2011,1027,3182,2011,2011,2011,132,2307,2011,1027,3182,505,2011,3250,1027,1252,1030,3182,2394,2307
1597,4942,1920,3250,1920,1241,2795,199,1466,974,2795,1075,2795,692,2700,3390,510,510,2055,1340,1340,2013,2055,2055,2794,30,402,3443,3036,2055,2055,30,402,25,2055,1340,2055,3443,2055,2957,1205,402,402,3036,2055,2055,3011,2055,2055,402,510,3011,2055
1598,5225,2013,2176,1920,3184,169,1656,2882,1788,3005,1428,1810,1471,2791,1115,2574,2882,2073,1115,286,286,1653,749,2139,3203,749,1073,1788,1452,3429,2882,2139,1452,3429,3203,2212,2423,3429,2707,2073,3429,1788,2073,1526,1887,2707,62,62,1526,553,2073,2212
1599,2037,2013,2803,2013,1427,430,33,1438,707,2840,1073,3243,2732,3243,3243,2574,2256,3243,3243,286,779,349,1801,2950,3243,3243,779,39,1801,3243,3243,1801,2122,430,1824,2950,2256,791,1073,1653,2950,2122,2435,430,430,2435,2256,430,2807,1801,430,2256
1600,4301,2767,1375,3326,3370,1300,3057,655,2731,3246,1629,3222,1055,810,1002,1002,90,2777,979,979,2549,1518,2134,1195,244,466,1055,429,625,1507,393,1055,1195,3057,1518,367,2731,979,429,2967,625,151,774,979,1688,706,1195,1002,693,979,1002,3156
1601,4301,3326,2663,919,380,1714,1182,2696,1805,2184,339,1869,1426,1718,2829,1426,380,247,3200,1426,197,1185,3150,3150,1714,1426,3150,3150,3150,3150,3465,2056,1714,1714,3150,1714,380,1442,3150,3150,3150,1422,2558,3150,1422,1185,1442,3150,1185,1185,1714,1718
1602,3161,3339,1458,1920,961,346,6164,6373,2588,473,1180,1883,1563,1231,1460,628,346,3441,1883,1004,128,1563,988,1239,824,2804,1563,1563,2804,1231,3231,3231,128,128,1460,128,3231,123,3231,1311,128,1460,1883,3231,1077,1311,2961,2265,3231,3231,346,1460
1603,2176,2013,3161,5099,2035,5384,2269,603,2224,405,145,156,2247,3300,2594,2594,2774,1128,156,1411,2774,1792,1411,2708,1048,1792,584,3221,2774,2774,884,1792,2598,348,2774,348,1792,348,1792,1989,603,1792,2708,1411,1128,965,1792,1411,965,1411,1411,1128
1604,6605,2887,3250,2553,2237,2268,3218,2132,650,1302,2337,2103,1496,3003,2127,2205,2132,2845,2127,3003,2812,676,99,3032,3032,3003,3003,1784,676,2812,3003,1161,99,1161,3003,2337,3003,1161,2812,3003,3003,3003,2812,3003,3032,3003,3003,3003,3003,3003,1161,3003
1605,1462,3347,3161,2958,2943,1287,2162,1224,755,1795,968,1352,1402,968,2282,671,1361,1795,671,2282,671,1979,1224,1216,2282,1224,1361,2282,1224,2282,2282,2282,3156,671,1224,3156,1361,1224,3156,3156,2282,3156,1224,2282,3156,1224,2282,3156,3156,3156,1224,2282
1606,4301,2313,2176,1920,2258,350,578,956,1315,518,526,1648,1787,1762,1697,2786,1833,2722,7022,2786,2786,2786,2673,241,2722,241,2786,1787,2869,1697,7022,241,2722,2786,998,2786,2786,2786,2786,7022,2786,2786,1865,2722,2786,1697,2786,2786,998,3016,2786,1512
1607,4301,2013,3250,373,2237,3397,588,183,99,458,3508,109,2562,1369,1369,1369,1369,2845,1369,2709,1369,2030,99,3428,1369,1369,1369,1369,1369,1369,1369,1369,1369,1369,99,1369,1369,1369,1369,1369,1369,1369,1369,1369,1369,1369,1369,1369,1369,1369,1369,1369
1608,5225,3347,3161,3347,2580,2247,1232,2846,542,405,6834,156,2247,3331,2524,1753,232,232,1547,3345,232,232,3331,1547,3345,232,1547,3345,3221,1753,2524,3345,2598,3345,2524,3345,232,3221,3345,2598,3345,232,2598,1411,3345,2598,542,232,3331,1814,1547,2598
1609,2037,2887,292,1920,1760,1300,2933,406,271,2075,1727,0,2306,666,2887,2887,395,2690,1326,2636,2887,3282,3282,395,395,395,395,3383,395,2914,3282,2690,395,406,395,395,395,1326,395,1602,395,1199,395,1199,395,395,395,2690,2690,395,3383,395
1610,4301,2013,701,1920,2414,932,2730,1623,2474,2795,1495,708,692,1149,2529,2529,1366,3493,1262,1891,2543,3124,1366,3517,692,1366,1891,2529,3124,2529,3124,2529,2543,2583,2072,2529,2529,2529,2529,2529,3506,1435,708,1623,692,3124,2311,2529,2583,2583,2700,1623
1611,5849,2013,3250,1920,1760,430,578,1438,1315,1503,1044,700,363,2043,2737,2926,2075,430,1044,1177,569,1044,569,1157,2737,1063,1177,1063,1177,1063,1177,569,569,1063,1063,1177,1063,569,1063,1157,1063,1063,569,1157,1177,2075,569,1063,1063,1063,569,1214
1612,6605,1920,143,1920,3421,1705,2269,1890,832,2634,1200,1472,1472,2634,2905,2603,1513,1480,952,2025,1492,952,147,2448,1200,2448,2146,278,2146,147,147,147,147,952,147,1492,2025,278,952,147,2146,2448,147,1472,2448,3998,2448,952,2448,147,147,147
1613,3161,725,988,5824,1519,1265,578,419,461,3005,946,459,2230,3393,2230,946,1915,2939,3393,286,350,459,2230,459,3054,350,2230,2741,350,2230,2230,459,2230,286,350,350,3393,2230,350,2741,286,350,2741,2741,350,2741,350,2230,2741,2741,2230,2741
1614,5225,5824,1278,1049,3353,2970,578,2022,1759,2162,2335,2326,333,1149,2434,2335,2335,1018,2335,286,2226,1752,2335,2335,174,174,2226,2755,407,359,2335,1438,174,174,1018,1018,1752,333,3106,1018,286,2755,1018,635,174,3106,1752,781,359,286,2281,635
1615,1994,3347,3161,2361,2131,3412,1232,3489,3093,405,145,1414,603,1065,884,634,2192,634,1797,2247,2012,1753,2247,2708,634,2735,884,2735,603,2192,884,1792,2178,603,1065,603,2178,348,1065,1120,603,1792,1065,1792,172,2178,1065,1065,603,1792,1065,1065
1616,6348,1920,6864,1920,471,2677,2427,183,1975,2894,1027,2103,1301,3509,1115,2205,1027,2184,1560,3509,1975,2080,1027,1027,1027,1027,1975,3509,1027,3509,3465,1027,1027,1027,3509,1027,1027,1027,1975,3509,1027,1504,1027,3509,337,3509,1027,1027,3509,1027,3509,3509
1617,5259,1722,2825,2347,2212,1892,2231,3468,1156,1317,1075,1075,220,1075,657,1156,3113,1018,1075,1018,1018,2311,1075,3468,1018,2311,1018,1018,2311,2311,2311,1075,3468,1018,121,2055,121,2311,2311,2311,2311,1018,2311,2311,2311,2311,2311,253,2311,2311,1146,2311
1618,90,3347,3161,2381,606,998,1908,2381,2381,2409,2294,138,1852,2717,3459,619,1833,1629,2249,419,1796,2399,619,1833,244,241,244,419,2249,167,7022,2249,1651,2249,3028,693,3028,693,693,2249,976,2249,2249,2936,2399,693,1629,2399,693,2717,244,2399
1619,5849,1920,2369,1920,2237,2268,2269,183,99,1068,342,2103,2999,1609,2127,2205,1591,1609,2103,36,183,183,157,1560,36,2354,1560,1560,157,1560,423,36,157,1609,2103,1609,157,157,157,1560,157,157,1068,1068,2103,157,157,297,157,2103,157,157
1620,5476,2893,2176,2893,3184,2742,12,6373,2588,2588,5892,1883,1563,3519,1460,2908,628,1039,1883,1483,128,330,988,2277,12,2277,12,12,12,628,628,628,1039,2588,610,1039,330,1039,2588,2908,1039,628,3519,1039,1039,2277,12,3519,2588,2908,628,2588
1621,4301,3326,3161,2677,1617,2677,2925,2595,2677,1946,526,2450,2677,2677,2779,2258,477,2722,2779,2869,2786,493,493,241,2722,241,2786,1940,2869,493,2522,2869,983,2014,493,1598,477,2258,2786,1940,2014,493,1787,493,1598,1514,2321,493,2722,2869,477,2779
1622,5618,4942,1540,1136,316,1714,1251,2991,3320,2895,784,1229,2555,1251,3029,338,338,511,1206,3232,511,331,338,2895,3029,1206,1206,3491,1229,1206,1277,1229,511,1626,1229,1206,1206,1206,1206,1229,1867,3029,2214,2273,3029,3029,3268,1867,1867,2471,1626,1626
1623,4301,3327,1540,2009,216,234,582,3174,331,2555,331,1821,2555,331,3069,331,2555,1687,1206,2496,2555,331,1206,331,2555,331,331,2555,331,331,2555,3069,1687,331,2327,2555,2555,2555,2555,331,2555,2555,2555,331,2555,2555,2555,1687,331,1821,3069,2555
1624,3161,1920,3161,1920,3370,2283,578,427,705,1584,2294,3297,1380,1149,1036,2298,2298,351,3220,3017,1796,2676,3249,576,2401,3079,2401,1789,1036,3249,2401,351,1789,1380,2401,2298,1036,1036,2970,2401,1789,1380,2401,1380,2401,2401,1380,1036,2298,2401,1036,1380
1625,5476,3339,2176,3347,2580,2247,965,1273,965,405,145,1876,2247,3331,1678,1792,2774,232,1273,2774,2774,2774,348,2774,2774,1792,2084,1792,2774,2774,1678,1678,1678,348,2774,348,1242,348,1678,2774,2192,1678,348,1411,2774,1678,1678,2774,2774,2774,1411,2084
1626,2176,3339,2176,2893,3184,2939,94,2939,3429,158,946,1901,421,3126,158,2139,158,2939,3126,1519,1428,2055,94,1190,1428,1937,1428,1875,2825,1428,1584,467,459,3126,1937,1428,2378,2378,2707,459,1428,3429,1190,1190,2825,1190,2378,2825,2707,2707,2825,2825
1627,2037,851,2176,1920,1241,3106,1755,1254,1755,560,2495,2326,2677,1149,362,2574,2718,1018,3297,362,1018,762,2539,3125,1755,265,663,2312,1254,1755,2653,3368,3401,1149,781,1137,1137,2653,1149,265,2653,598,3401,265,268,1254,2311,1149,2653,2311,1755,1254
1628,2176,2893,2176,2893,3184,346,6164,2990,2588,2588,2938,1883,3527,3519,1460,2908,628,1039,628,1483,128,330,988,2908,12,2277,3527,12,12,628,628,628,1039,2588,610,1039,330,1039,2588,3527,1039,628,3519,1039,1039,2277,12,3519,2588,2908,628,628
1629,4301,3326,2835,919,316,234,1821,859,1805,1821,969,1169,562,316,417,2617,562,417,3341,3232,35,2080,2617,2895,2465,2617,2617,35,2512,2512,2705,1516,3232,2465,2512,2617,2465,1626,35,2617,2705,2512,197,35,35,1014,35,1530,3232,1626,35,35
1630,90,2887,2369,460,1760,430,2816,2241,3487,2816,946,3487,1652,505,1115,3487,1974,3487,1115,1129,2241,2375,2241,1129,2241,2169,1129,1129,2241,2241,2375,2375,2563,1129,2375,1129,2375,2375,1129,2375,1570,2375,2375,2375,1129,2375,2375,2816,1129,2375,2375,2375
