ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73
2182,13,59,430,59,59,306,272,59,59,271,59,59,37,407,59,162,59,234,59,59,99,59,59,99,4,59,59,59,59,162,127,87,523,85,244,389,395,857,19,109,266,369,266,269,78,375,435,375,39,194,331,286,188,19,237,435,54,19,127,331,127,19,37,306,19,389,19,19,37,37,37,37,37,37
2183,41,300,306,144,59,99,272,59,59,40,49,59,59,59,59,162,59,162,59,59,59,59,59,59,21,59,59,99,59,99,371,225,755,326,441,99,150,22,211,176,296,296,225,73,73,225,168,225,22,225,22,436,225,360,225,436,225,225,22,22,22,22,22,225,22,360,22,225,225,22,225,22,225,225
2184,292,59,9,59,59,59,99,59,59,709,7,59,59,59,59,300,59,162,59,59,99,59,59,135,118,59,59,162,59,59,76,239,94,374,188,285,309,341,75,26,402,422,283,24,231,24,24,7,211,64,211,68,70,123,240,32,41,24,265,41,239,24,24,41,49,341,41,24,24,24,24,24,24,24
2185,144,59,308,59,59,144,54,59,59,371,49,59,59,59,59,109,59,59,59,59,99,272,59,59,93,59,59,59,144,162,359,50,208,17,190,168,190,351,67,80,80,87,50,80,425,114,46,87,87,67,67,66,137,67,258,87,87,87,379,137,137,87,87,86,297,348,228,137,66,137,374,374,374,374
2186,294,59,99,59,306,144,430,224,59,298,7,59,59,59,59,162,59,99,59,59,99,59,59,59,411,59,59,59,59,99,303,224,24,275,356,258,66,296,287,322,363,421,7,382,309,202,358,27,239,358,126,142,142,303,253,142,142,358,142,142,142,358,358,358,358,358,135,358,358,358,358,358,358,358
2187,292,59,162,59,59,144,59,393,59,314,49,59,59,172,59,162,59,430,59,59,99,59,59,59,66,59,59,59,59,99,597,499,500,835,449,546,308,124,279,250,238,237,413,237,238,238,393,393,339,393,6,238,238,339,238,339,238,238,393,238,238,238,393,6,245,238,339,279,245,245,393,393,245,393
2188,59,59,202,59,59,99,54,59,12,204,49,59,99,59,59,59,59,59,113,59,99,59,59,59,73,59,59,324,59,9,402,67,259,793,151,578,192,256,840,696,377,273,273,377,461,377,461,377,377,377,377,273,273,273,377,377,17,273,746,856,55,273,273,323,746,746,594,273,578,273,752,752,752,752
2189,314,59,99,649,59,99,54,9,59,415,144,59,59,59,59,162,59,234,59,59,59,59,59,59,55,59,59,59,217,59,385,199,36,198,165,183,283,174,81,145,49,198,135,422,230,135,131,131,131,230,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
2190,13,59,5,59,59,144,59,59,59,21,7,59,59,59,59,59,59,162,59,59,59,59,59,59,166,59,59,162,99,99,176,307,88,61,196,392,385,392,76,76,84,330,112,112,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,404,307,307,307,307,307,307,307,307,307,307,307,307,307,307
2191,272,144,162,59,59,59,7,59,59,371,49,59,59,59,59,59,59,162,59,59,59,99,59,59,48,59,59,59,59,59,228,40,446,443,553,107,138,381,181,430,335,360,63,234,234,234,383,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
2192,375,535,162,144,59,99,59,59,59,21,238,59,59,59,59,59,59,166,59,59,99,59,59,59,251,59,231,59,162,258,406,9,474,276,9,307,147,259,254,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,293,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2193,314,59,99,144,59,144,54,59,59,285,54,59,59,59,59,318,73,59,59,59,59,59,101,59,231,59,59,144,59,162,150,77,26,363,214,318,212,323,814,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318
2194,389,300,162,144,59,238,59,59,59,432,7,59,59,59,59,421,59,99,95,59,99,7,59,54,93,59,59,179,59,59,212,148,322,320,287,357,22,363,435,59,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,402,402,402,165,402,165,165,165,165,165,165,165
2195,40,475,101,59,59,99,59,59,59,194,49,59,59,59,59,144,59,430,59,59,99,59,59,99,101,59,59,59,59,99,214,244,808,740,209,6,784,452,124,124,738,124,722,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
2196,144,59,232,59,59,59,59,59,59,359,99,59,59,59,59,294,59,144,59,59,99,256,59,59,251,59,59,581,59,162,308,278,404,78,375,160,351,169,25,519,35,273,725,25,25,374,382,296,273,273,253,436,273,273,210,219,382,210,361,436,382,436,436,798,274,856,273,296,296,296,296,336,296,296
2197,359,59,162,59,59,59,48,59,59,295,49,59,144,59,59,514,59,59,59,148,59,59,144,59,93,59,59,59,59,272,194,637,856,266,425,355,421,174,35,17,17,35,35,35,35,35,66,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
2198,212,59,430,59,99,162,371,129,59,204,49,59,59,59,59,162,59,166,59,59,59,59,59,59,531,59,59,59,59,166,820,386,47,681,76,105,377,359,412,221,113,196,55,210,210,11,677,82,175,154,431,175,30,129,30,42,30,129,123,74,294,396,129,102,181,324,240,349,396,396,129,129,129,49
2199,304,59,162,59,59,99,54,59,59,430,7,59,59,59,59,162,59,162,59,59,263,59,59,59,158,59,59,54,59,162,141,393,50,753,263,280,255,253,278,278,87,278,278,278,408,87,87,87,87,278,278,278,278,278,278,278,278,278,278,50,278,278,278,87,278,278,278,278,278,278,278,278,278,278
2200,144,59,181,59,59,144,59,59,646,296,7,59,59,59,253,322,353,139,88,59,59,59,59,370,252,59,59,272,217,306,589,350,421,371,266,188,311,390,71,275,71,390,357,275,275,390,79,79,390,390,71,79,428,79,390,275,275,275,71,390,390,275,79,275,79,79,79,79,79,79,390,79,402,79
2201,48,59,162,144,59,99,59,41,59,430,78,59,59,59,59,430,59,78,59,59,59,297,59,59,378,59,59,59,144,59,284,178,581,436,564,190,295,211,126,95,382,382,382,272,32,29,32,32,29,32,175,64,97,265,32,32,24,32,27,24,344,32,265,49,396,414,24,265,32,32,32,32,32,265
2202,356,59,300,59,59,99,410,139,59,359,59,59,59,59,59,91,59,162,59,59,162,59,59,59,260,59,59,99,59,144,402,47,24,94,35,423,165,367,165,295,383,295,165,91,91,91,91,91,130,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
2203,244,144,162,59,59,99,162,59,59,296,59,59,59,59,266,54,59,430,59,59,59,59,59,59,302,59,4,59,13,99,501,22,382,152,152,67,360,160,63,383,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2204,258,59,53,59,59,99,99,59,59,117,99,59,99,59,59,54,59,234,59,59,59,59,59,59,124,59,59,59,59,59,249,139,354,263,305,280,793,395,145,271,252,107,165,258,135,135,271,258,252,258,258,309,258,309,7,258,258,258,258,239,231,231,94,258,231,7,258,258,258,258,258,258,258,258
2205,18,59,162,59,59,59,59,59,175,285,7,59,59,59,59,54,59,162,59,59,59,144,59,59,303,59,413,59,59,59,473,393,200,40,545,369,388,501,461,732,698,684,175,564,474,504,203,504,504,474,288,511,448,795,662,175,662,662,747,203,511,175,175,175,175,681,175,175,175,175,175,175,175,175
2206,415,59,404,144,59,99,410,59,59,148,49,59,59,59,59,144,59,430,59,144,59,59,59,59,260,59,59,99,351,596,65,553,425,349,494,43,663,692,663,192,692,484,548,208,272,848,34,66,440,586,208,848,523,208,523,208,208,208,523,586,208,208,208,192,208,801,208,208,192,208,208,804,208,127
2207,43,33,430,144,59,99,59,59,91,590,162,59,59,59,59,162,59,162,59,59,59,59,59,59,103,59,59,162,59,59,220,92,305,294,231,299,93,368,40,169,169,199,375,375,375,375,351,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
2208,234,59,162,59,59,144,45,59,59,183,49,59,59,59,59,59,59,430,59,59,162,59,59,59,93,59,324,59,381,59,103,36,250,620,553,174,430,155,155,234,155,63,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
2209,246,59,166,59,162,99,59,370,59,393,59,59,59,59,59,394,59,59,59,59,99,59,59,324,664,59,59,59,59,67,63,393,379,215,713,741,313,111,393,413,332,393,393,413,393,393,207,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2210,740,59,232,59,99,144,59,5,59,314,324,59,99,59,235,266,59,59,498,849,59,59,59,54,55,59,59,59,360,275,344,220,620,93,258,36,384,296,331,231,389,86,371,266,266,266,266,266,266,266,266,266,266,155,266,266,266,266,266,266,266,220,266,266,266,266,266,266,266,266,266,266,266,266
2211,229,59,306,59,59,99,54,59,59,490,49,59,59,59,59,144,59,112,59,59,99,59,59,59,343,59,59,59,59,162,280,17,798,523,856,48,97,97,520,505,294,80,793,377,555,377,187,436,71,436,228,265,436,436,382,212,187,382,25,725,239,382,273,25,273,336,273,229,273,273,273,273,273,273
2212,150,362,99,59,59,59,261,59,59,295,49,59,59,59,59,162,59,238,59,59,59,59,59,59,815,59,669,59,59,59,37,272,47,166,461,76,195,317,307,44,362,9,206,65,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362
2213,342,59,162,59,59,144,54,59,59,298,7,59,59,59,59,59,59,162,59,59,99,59,59,59,411,59,59,99,162,162,198,351,641,714,142,75,395,379,286,244,7,217,412,286,286,286,286,286,286,286,286,286,286,286,286,286,395,55,286,81,68,286,286,286,286,286,286,286,286,286,286,286,286,286
2214,59,59,308,59,59,59,617,59,94,524,7,59,99,59,59,634,27,92,59,59,59,59,59,59,139,59,59,162,148,99,217,144,360,231,66,322,423,211,258,309,11,231,185,185,183,94,123,258,49,94,282,326,7,258,258,94,94,231,282,239,258,94,239,7,3,239,94,94,94,94,94,94,94,94
2215,292,59,162,59,59,144,59,59,59,174,49,59,59,59,59,162,59,162,59,59,99,162,59,423,139,59,59,306,59,162,107,82,161,203,237,102,127,309,202,7,176,271,283,390,390,107,107,107,107,107,107,107,107,107,107,107,107,107,223,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107
2216,92,59,144,59,59,99,59,59,792,430,72,59,59,59,59,266,183,274,143,59,162,99,59,59,306,59,54,99,59,307,28,79,588,336,31,384,384,266,371,266,266,266,413,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266
2217,222,300,162,59,59,99,162,59,59,802,7,59,99,59,59,162,59,162,59,59,99,59,59,59,255,59,59,162,59,403,819,379,42,403,548,420,244,70,8,337,814,337,337,337,306,575,164,100,164,388,164,696,186,164,808,208,164,302,337,337,808,808,208,164,808,628,804,804,808,808,808,109,100,100
2218,159,99,162,144,59,59,59,59,59,432,49,59,59,59,59,162,59,261,59,59,59,59,59,59,139,59,59,32,381,99,300,194,606,842,393,39,255,523,349,367,110,144,110,110,110,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
2219,162,59,162,59,59,59,59,59,59,21,7,59,99,59,59,162,59,99,59,59,162,59,59,59,139,59,59,808,59,59,390,311,752,175,578,70,380,306,156,85,306,202,31,210,217,426,349,19,221,42,42,221,42,221,217,64,217,217,217,793,221,217,217,262,342,221,64,757,221,221,221,217,221,217
2220,144,59,85,59,59,238,59,59,408,202,7,59,99,59,130,59,59,59,59,59,99,59,59,54,265,59,59,99,59,144,226,408,480,159,24,643,271,210,398,398,459,126,126,425,109,559,748,408,408,408,559,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408
2221,430,59,59,59,59,324,162,59,59,233,365,59,162,59,59,162,59,162,59,59,59,59,59,59,428,638,59,162,59,375,387,338,198,365,78,298,325,353,167,321,205,405,405,344,250,391,344,344,391,344,245,344,391,391,110,391,15,245,415,185,400,110,349,175,349,344,110,68,400,349,349,400,349,400
2222,34,59,378,59,59,99,59,59,59,260,59,59,59,59,59,82,59,430,47,59,162,99,59,54,586,59,59,99,166,402,264,402,380,60,67,350,423,26,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402
2223,252,59,306,144,59,99,99,59,59,296,59,59,59,59,59,162,59,59,59,59,99,59,99,59,6,59,59,99,59,244,435,234,598,236,218,181,251,93,93,98,211,77,169,81,31,81,162,162,176,176,162,116,218,176,176,162,266,176,176,176,176,176,176,162,176,176,162,176,162,162,162,162,162,162
2224,259,59,99,59,59,99,59,410,59,371,7,59,99,59,59,162,59,238,59,59,59,59,59,59,237,59,59,162,59,317,385,277,760,215,579,393,249,415,200,345,115,418,227,47,250,193,250,250,47,250,47,47,250,47,47,250,47,47,47,47,47,47,47,47,250,250,47,47,47,47,47,47,47,47
2225,212,59,162,59,59,144,59,150,59,207,49,59,59,59,59,162,59,144,59,59,99,59,59,59,139,59,59,162,272,162,232,320,468,351,361,357,320,58,252,390,322,58,363,158,143,187,174,174,143,54,54,54,174,143,309,361,174,309,357,336,58,357,357,35,357,359,357,357,357,357,357,357,357,357
2226,4,59,144,144,59,144,59,127,59,10,49,59,59,59,59,59,59,166,59,59,59,59,59,162,135,59,59,59,59,99,212,456,20,110,185,109,274,324,212,79,358,416,127,127,127,158,127,127,127,127,127,158,60,60,127,127,127,158,158,158,158,127,158,137,158,158,158,158,158,158,158,158,158,158
2227,4,826,162,59,59,59,99,59,59,212,49,59,99,59,59,162,59,99,59,59,59,59,59,59,135,59,59,59,99,162,324,201,355,259,292,363,322,63,121,357,287,402,183,58,423,287,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
2228,13,59,162,59,59,99,59,59,59,174,238,59,99,59,59,59,59,166,59,59,99,59,59,59,208,59,59,59,59,162,259,187,794,335,190,443,190,17,272,272,187,187,187,187,148,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187
2229,292,59,162,59,59,59,59,59,59,192,7,59,59,59,59,54,59,162,59,59,59,59,59,54,176,59,59,59,362,162,148,180,794,523,144,523,586,431,87,80,264,288,203,288,95,288,264,793,278,278,278,278,278,292,278,292,292,292,793,278,292,172,292,292,292,172,292,292,292,292,292,292,292,292
2230,29,59,342,59,59,59,410,59,25,260,49,59,59,59,59,144,59,430,59,59,59,99,99,25,139,59,25,59,59,162,7,25,25,79,795,835,696,400,73,137,137,296,350,125,696,25,48,25,137,25,316,25,25,117,25,25,125,25,774,72,774,72,25,273,25,25,25,25,127,72,72,25,25,25
2231,138,59,59,59,59,99,59,59,59,260,99,59,59,59,59,59,59,139,59,59,59,59,59,59,62,59,59,624,59,59,139,388,268,111,150,347,865,52,422,167,265,181,5,224,201,260,260,260,260,172,172,222,198,201,388,388,388,272,222,267,388,222,222,222,388,388,388,382,388,388,388,388,388,388
2232,65,678,668,162,59,59,54,374,59,260,78,59,59,59,59,162,59,166,59,59,59,59,59,90,206,59,59,162,381,303,350,197,292,1,307,65,317,329,329,317,329,254,411,329,411,411,411,412,310,310,310,310,317,412,310,412,412,310,412,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310
2233,401,59,308,59,59,99,59,798,59,281,324,59,59,59,59,421,59,162,59,59,59,162,59,59,272,59,59,162,59,59,418,60,659,351,340,151,435,75,428,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,15,60,60,60,60,60,60,60,60,60,60,60,60,60,60
2234,88,59,59,59,59,99,238,90,59,313,7,59,59,59,59,162,59,166,59,59,99,99,59,59,48,59,59,59,59,162,161,624,118,576,459,173,89,117,298,329,329,329,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,75,298,298,298,298,298,298,298,298,298,298,298,298,298,298
2235,234,59,162,59,59,5,59,280,59,51,49,59,59,393,59,162,59,162,59,59,59,59,59,59,172,59,59,59,144,162,437,679,603,710,488,238,331,178,418,205,395,172,175,172,172,172,172,172,172,172,172,172,261,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172
2236,251,59,21,144,313,99,59,59,59,223,166,59,59,59,59,162,59,430,59,59,162,59,59,59,55,59,59,59,849,59,345,145,287,27,281,275,425,425,382,79,198,402,79,79,309,309,79,79,423,79,423,423,79,230,423,423,79,179,423,71,423,423,79,71,79,71,423,71,71,79,79,79,71,71
2237,169,59,78,59,59,99,300,59,59,144,49,59,59,59,59,162,59,430,795,59,162,59,59,324,308,59,59,59,386,195,140,401,152,223,384,371,297,145,423,220,322,363,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423
2238,72,59,306,59,54,59,54,59,59,404,49,59,59,59,59,338,59,162,59,59,162,59,59,59,215,59,59,59,59,59,298,199,765,690,263,169,187,86,260,253,338,338,263,338,338,338,338,382,338,338,338,253,382,382,338,338,338,338,338,338,338,338,338,337,338,338,338,338,338,338,338,338,338,338
2239,244,99,274,59,59,59,300,59,59,144,99,59,59,59,59,83,59,72,59,59,59,59,99,59,124,59,59,59,59,162,161,251,486,317,5,417,307,21,68,392,396,259,396,345,345,76,205,345,345,345,259,293,497,497,205,76,497,497,787,259,76,497,345,205,497,76,345,233,233,345,345,345,345,345
2240,314,799,99,59,59,99,59,59,59,161,59,59,59,59,59,162,59,430,59,59,99,162,99,59,422,59,59,59,217,162,413,576,159,511,636,288,292,232,6,156,359,32,359,190,31,31,31,31,202,87,135,87,202,264,135,95,202,202,395,202,135,337,202,32,95,132,337,337,337,337,337,337,337,337
2241,415,59,162,59,59,59,59,400,59,180,49,59,59,59,59,162,59,72,59,59,59,162,59,59,101,59,59,59,99,59,110,381,82,350,211,139,40,99,99,370,237,347,55,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
2242,262,59,99,59,59,99,59,59,59,430,59,59,59,59,59,162,59,162,59,59,99,59,59,59,262,59,59,144,59,162,215,124,531,473,667,191,282,565,135,129,5,383,354,129,129,129,129,129,129,129,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,129,262,262,262,262,262,262,262,262
2243,143,59,274,59,306,99,54,59,59,359,370,59,59,62,59,162,59,162,59,59,59,59,59,59,260,488,59,300,59,59,166,540,124,482,12,705,464,461,172,5,338,752,338,338,338,338,338,338,338,338,338,338,338,129,338,338,338,338,338,338,338,338,338,129,338,338,338,338,338,338,338,338,338,338
2244,260,59,144,59,59,144,99,59,59,297,166,59,59,59,319,16,59,430,334,284,59,59,59,59,306,59,59,59,59,264,421,34,376,581,687,49,200,99,332,214,39,214,61,8,161,256,161,161,161,42,335,335,200,335,335,98,335,335,42,335,335,335,335,256,335,200,335,335,335,98,98,98,98,98
2245,192,59,430,59,59,99,59,59,59,144,49,59,59,59,59,162,59,166,59,59,59,162,59,59,55,59,59,59,99,59,28,126,636,152,252,73,374,60,60,60,73,60,60,60,60,60,435,60,60,60,60,60,435,435,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
2246,211,59,306,59,59,99,59,59,84,377,166,59,59,59,59,639,257,771,59,59,99,7,59,59,519,59,59,59,59,99,28,75,393,91,228,103,7,114,292,261,167,46,46,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386
2247,10,59,162,144,59,59,272,519,59,539,49,59,59,59,59,162,59,162,59,59,59,59,59,59,306,59,59,59,162,244,418,596,800,697,12,492,738,344,12,418,277,227,418,418,418,167,249,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418
2248,306,59,308,59,59,144,620,59,530,371,324,59,59,59,59,59,3,587,59,59,59,59,59,59,93,59,59,59,59,144,197,107,10,361,271,252,364,3,361,35,351,351,351,351,121,130,121,295,356,295,295,295,295,295,402,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295
2249,40,59,162,59,59,99,258,93,59,430,7,59,99,59,59,162,59,72,59,59,59,59,59,59,277,59,59,306,59,162,92,819,34,287,41,305,252,32,305,148,198,305,26,422,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,22,305,305,305,93
2250,144,59,99,59,59,162,144,59,59,174,488,59,59,59,59,272,59,430,59,855,59,59,59,59,304,819,59,144,59,59,127,186,556,45,372,205,246,106,120,138,327,327,102,327,295,271,271,102,271,102,271,271,102,48,102,102,102,102,48,102,102,102,102,48,102,247,48,49,49,49,49,49,49,49
2251,66,59,300,59,59,162,59,160,59,160,49,59,99,59,59,59,59,324,59,59,59,59,59,59,135,59,59,59,160,162,180,160,645,290,356,425,223,363,148,309,10,148,333,148,136,136,136,136,136,333,333,136,351,351,351,333,351,351,351,351,126,351,351,435,126,35,126,148,126,126,126,126,351,333
2252,39,59,114,59,59,99,59,59,59,344,7,59,59,59,176,144,59,430,59,698,162,59,59,59,93,59,59,99,59,749,309,262,269,402,335,368,235,217,32,71,322,160,32,95,363,202,202,423,70,77,423,382,423,143,165,150,211,423,423,87,240,170,202,843,423,7,32,113,67,67,67,67,67,59
2253,424,59,108,144,306,59,59,59,59,260,7,59,59,59,59,162,59,7,59,59,99,272,59,59,295,752,72,144,306,162,306,399,824,599,90,556,241,531,332,245,167,279,820,279,399,392,399,399,399,18,18,18,18,399,399,399,399,399,399,399,399,399,399,18,399,399,399,399,399,399,399,399,399,399
2254,98,59,99,59,59,59,54,162,59,359,49,59,59,59,59,59,59,59,59,59,446,300,59,59,70,161,59,59,59,162,101,844,839,414,833,474,247,507,549,521,412,129,64,64,129,392,135,135,24,24,24,273,129,129,129,129,62,129,732,24,135,129,129,129,135,62,129,64,129,135,135,129,135,135
2255,162,713,78,59,59,99,272,59,59,404,49,59,59,59,59,162,59,59,59,59,59,602,300,59,208,59,19,59,99,59,148,129,78,418,293,178,21,310,391,167,154,129,129,129,129,262,262,262,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
2256,422,59,306,59,59,162,54,59,426,183,7,59,59,59,59,300,59,162,59,59,59,59,212,59,189,59,59,59,59,162,335,22,729,359,422,253,431,665,856,95,288,80,793,426,80,288,80,80,46,426,426,426,426,426,80,426,426,426,426,426,426,426,426,426,426,80,426,426,426,426,426,426,426,426
2257,828,59,162,144,59,162,59,59,59,359,49,59,59,59,59,162,59,430,59,59,99,99,674,59,817,59,59,306,59,162,131,670,124,609,872,604,527,785,567,18,874,18,18,18,18,18,18,18,18,571,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2258,305,421,300,144,59,144,59,59,59,374,49,59,59,258,59,331,59,162,59,59,59,59,59,7,166,59,59,421,59,162,300,21,34,295,320,331,67,425,34,34,311,41,41,41,421,421,361,421,421,35,421,421,35,280,421,421,421,421,421,421,421,421,421,190,421,421,421,421,421,421,421,421,421,421
2259,228,59,59,59,59,99,59,59,59,260,59,59,59,59,59,59,59,162,59,59,99,59,59,59,260,59,59,59,59,162,392,133,260,668,410,385,204,385,385,84,84,233,254,233,233,233,233,291,233,233,254,362,362,254,362,362,362,362,133,362,254,362,362,254,362,133,362,99,362,362,362,362,362,133
2260,204,300,59,59,59,59,272,59,59,156,49,59,99,59,59,59,59,166,59,59,59,200,59,59,317,59,59,59,59,59,298,146,596,125,317,21,785,47,699,469,497,399,788,47,416,698,392,698,778,392,392,392,785,392,392,399,698,698,399,399,399,399,399,572,399,167,399,399,399,399,399,399,399,399
2261,244,220,144,144,59,324,430,59,59,252,49,59,59,59,59,426,59,99,59,59,59,59,426,217,303,59,59,272,59,426,303,426,158,10,309,407,157,97,253,265,382,382,265,426,426,426,426,373,426,426,426,426,264,426,426,34,426,426,426,79,426,426,426,263,426,426,426,426,426,426,426,426,426,426
2262,228,59,59,59,59,162,157,59,849,174,49,59,59,59,59,55,138,441,59,284,99,366,59,59,424,59,59,59,59,59,153,298,260,8,564,205,200,437,214,261,110,415,345,284,284,284,284,284,284,284,284,368,284,147,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284
2263,59,59,162,59,374,99,166,59,59,306,15,59,59,59,251,59,59,430,59,59,59,59,59,59,282,15,59,162,59,59,125,141,777,128,32,117,314,215,316,323,316,316,4,4,4,36,36,36,36,267,36,36,36,417,36,36,36,36,36,36,36,417,36,36,36,417,36,417,36,36,36,36,36,36
2264,108,25,162,59,59,99,272,59,59,295,59,59,59,59,59,197,59,162,59,59,99,59,59,59,260,59,59,59,59,162,272,170,366,322,17,305,383,81,234,234,197,274,274,197,233,197,197,197,277,197,197,76,197,197,76,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197
2265,144,59,166,59,59,162,272,59,59,430,49,59,59,59,59,162,59,260,59,59,59,59,349,59,101,59,59,59,99,290,290,36,731,67,692,4,17,66,308,264,349,214,110,315,375,315,297,308,292,212,210,98,219,210,219,388,308,210,134,292,77,369,292,292,292,292,292,292,292,292,292,292,292,292
2266,92,59,162,59,99,99,7,59,59,73,49,59,59,59,59,260,260,26,423,59,59,482,59,54,144,260,59,59,381,42,90,484,741,824,375,374,294,175,260,344,292,55,181,221,260,204,175,286,394,238,256,286,2,5,394,394,5,394,382,394,394,394,394,403,394,250,394,394,394,394,394,394,394,394
2267,54,59,162,422,144,99,59,151,59,163,324,59,99,59,59,162,59,162,59,59,0,59,59,59,227,59,59,162,59,162,5,422,714,686,811,55,633,35,679,5,426,426,265,848,793,793,793,5,288,793,387,674,50,793,793,793,793,793,35,297,294,793,793,15,793,793,793,793,793,793,793,793,793,793
2268,34,59,99,144,59,99,99,59,59,371,166,59,59,59,163,144,59,162,59,59,99,99,59,54,113,59,59,59,144,122,54,163,99,752,665,370,814,98,207,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
2269,54,59,162,59,59,99,59,59,860,260,9,59,59,59,59,858,59,143,59,284,59,74,59,54,272,59,59,272,59,59,109,75,293,292,384,82,128,267,267,334,137,267,696,154,267,268,298,75,75,21,298,75,298,75,298,298,298,298,75,746,75,75,75,75,75,274,298,75,75,75,75,75,75,75
2270,54,59,232,59,59,59,620,59,407,600,166,59,59,59,59,336,39,873,309,59,59,59,407,59,139,59,59,99,59,59,177,774,382,10,229,80,308,300,212,134,50,80,27,27,80,80,294,174,80,80,192,172,278,274,27,273,273,273,274,407,73,278,278,10,278,814,273,278,278,278,278,278,278,278
