ids,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99,epoch_100
2882,531,363,3006,3438,1656,363,3438,3397,2694,3211,2578,525,3006,2910,109,1244,3438,3005,1766,3438,3397,531,1433,1433
2883,2009,523,597,316,736,4228,800,1221,281,1481,4228,5818,2327,4309,523,597,1368,3521,2829,800,800,281,2829,3230
2884,1554,291,1906,1554,1554,1898,1338,3321,3090,1268,268,1177,2078,3459,3525,3374,1554,2675,1032,958,419,1268,1268,3086
2885,1260,1595,126,493,3439,720,2918,3466,1054,1820,313,126,1845,2229,243,1758,2677,483,2362,2918,3466,1054,1260,1054
2886,3368,99,2953,765,863,639,2297,663,1070,982,2312,2947,1381,3122,2953,1484,6270,704,881,1263,431,1346,923,923
2887,2747,2498,240,1789,2793,246,3249,853,155,1361,2312,3220,2453,1943,2326,1666,2677,1872,246,3157,1212,1769,771,1236
2888,362,2321,2953,4582,1655,959,3317,3807,6722,385,353,2724,2339,2747,998,2953,1675,1583,989,2063,1212,865,923,923
2889,73,2891,2891,2825,3273,1348,2379,3278,1434,13,2312,2150,441,286,2891,2891,1653,3005,2507,1036,3106,333,1036,2401
2890,2372,888,755,1789,1681,748,2372,3113,3325,1971,2372,3325,2114,1499,2793,1681,932,2372,88,2372,2398,322,1681,1681
2891,2190,3492,2186,725,1034,2853,1923,898,3359,1923,888,3492,2717,3370,3492,2190,2592,5554,888,87,2398,3492,3492,3053
2892,23,1977,1061,1789,2793,1755,3249,26,101,912,705,525,1307,2793,2793,3189,2380,3403,1938,2514,2398,2559,3518,3518
2893,2241,99,292,3438,966,1223,2561,2518,307,1820,1079,1306,1503,5460,99,1244,2677,1604,1223,2561,1604,3394,2321,3129
2894,1684,2125,1484,2548,5904,3125,2548,2125,155,918,2312,362,2343,3125,1684,2870,765,811,3125,3317,2577,155,923,155
2895,73,2139,56,65,3459,1527,3459,3386,1657,934,1519,619,601,2975,2939,56,1430,934,1824,2139,2592,2355,2939,2230
2896,3072,1595,1027,3072,2793,748,121,410,1070,1447,1122,3164,878,2210,1595,1723,3072,420,554,3045,7022,3045,3516,420
2897,1766,2891,2884,529,3005,2840,2561,1157,1801,529,3108,2884,411,2561,5264,1244,529,3005,979,3099,2120,1801,529,529
2898,2307,2956,4148,2866,6047,945,3657,3780,4635,5645,4635,5214,3893,1108,5103,4923,3182,6846,629,6169,3343,3662,3662,3852
2899,2258,3009,507,135,3005,2014,998,7022,2258,4057,2038,2640,2866,2258,666,507,135,3005,2014,2258,956,2258,2057,2057
2900,1832,355,305,355,3409,402,800,431,2691,586,3255,1185,1050,1832,1185,2429,2558,2558,3485,800,1573,2691,3117,943
2901,787,550,1900,787,3089,2248,1052,1924,654,3021,3255,1612,256,1712,920,808,787,3089,3485,1213,2146,5041,3089,1900
2902,23,1977,2658,1789,2793,1755,3249,26,2559,912,705,1061,3380,1061,2793,1789,1499,3403,1755,2514,26,2559,2559,3518
2903,2009,260,3404,260,6920,684,2490,3473,417,234,36,260,3240,1958,260,3404,3426,1716,2629,2490,3473,2643,260,260
2904,283,2267,755,2764,2793,2943,121,2868,1996,1361,181,3048,2378,1352,1132,951,2932,579,754,1795,2248,3463,16,16
2905,531,2180,3046,2380,2286,2281,3438,3400,2928,1656,1255,132,1405,927,3009,1244,3525,3005,3334,553,678,531,3416,2574
2906,2009,1611,1484,2823,1655,2362,3317,2518,1346,18,313,525,3371,1735,1611,3371,3378,1169,392,3317,1037,132,3371,222
2907,2575,3333,2837,3426,1939,1913,1461,28,2328,2587,255,1939,255,2581,147,2837,2309,1939,1913,1461,28,281,1939,1613
2908,2009,2710,1484,1821,2485,392,14,3043,1346,18,1515,3269,1784,3286,1611,1484,1208,1344,1821,2297,2248,1346,710,2881
2909,2757,468,3293,608,3408,295,3268,1955,2093,295,2983,1531,1062,549,2952,2544,608,842,1372,1470,2454,1346,549,2952
2910,1958,1728,1476,2866,3306,2389,1728,2271,1717,18,3258,1747,3440,2307,2018,165,2866,3005,1717,1728,2271,1717,3440,2018
2911,2009,243,1141,1141,2462,392,2867,684,1142,1608,582,2968,2997,392,1611,3294,1821,1344,392,3317,2259,1346,2259,3013
2912,44,1419,3046,660,706,2213,706,3435,979,671,660,2192,660,660,706,1244,1008,2192,979,660,3435,660,706,660
2913,110,1595,755,1309,1076,720,1076,2314,1567,720,2578,3292,3204,963,2015,1309,1309,1076,755,1076,559,1934,3292,3318
2914,90,1156,2288,65,3421,2281,773,2916,2613,2223,783,3284,2613,90,819,3304,2932,1615,1036,1309,3353,2613,2223,908
2915,1416,1977,755,2775,1602,2281,1973,537,755,3022,1236,1759,2453,283,574,1666,2631,88,1236,1338,1892,1416,1049,1147
2916,1684,1611,1484,1675,1655,2276,2297,3488,1346,2160,2929,2947,447,3122,3488,677,1675,6846,986,2960,3488,1346,923,923
2917,372,1724,1694,2309,466,1694,2180,3353,472,1603,783,1759,1724,571,1724,3056,2309,3439,1694,1142,3353,2013,1264,372
2918,2975,3009,2288,1780,2732,554,286,174,534,720,1022,1747,2453,1408,574,566,2673,2920,554,286,7022,1653,578,2281
2919,23,1977,3380,1789,730,1499,1762,1499,221,2677,1522,2244,3392,3370,1977,1789,2677,601,1406,1522,2592,1522,1957,1522
2920,32,3472,3405,2236,1586,273,1529,3472,2149,356,273,2097,645,32,3472,3405,1847,1586,273,1461,1794,726,1847,1847
2921,2372,888,1681,1971,2625,1356,2372,26,322,1361,2040,1681,1681,74,1978,1681,1971,3398,1356,2372,2398,910,1681,1681
2922,2009,1611,1611,1208,2485,2455,2997,1208,1346,18,3511,149,2997,3181,1611,1611,1208,3521,2841,1530,1208,1346,3311,2003
2923,948,311,1335,2612,481,400,2612,2868,400,356,948,172,2612,948,948,465,2612,3000,161,2612,2868,400,1067,1343
2924,2391,2698,1484,1952,1608,2281,3317,2156,2141,1608,2312,2431,3204,1952,291,3056,1952,1608,1808,3317,1241,1934,1101,2391
2925,1916,935,3046,1303,6515,1032,3051,766,2691,1834,1331,525,2496,2297,575,2837,1303,3150,2837,2297,766,3854,1303,1303
2926,2307,1977,3101,133,3439,720,1374,3466,531,507,313,3011,2866,507,1977,3139,38,1615,1747,94,410,2673,1300,324
2927,318,318,3425,1965,5085,2858,1923,3376,1577,1923,73,1746,2073,318,318,2792,3182,1034,2858,1746,2792,2144,105,105
2928,2009,523,2551,355,2558,2171,710,3473,3065,586,1331,525,1050,1832,355,2429,355,1344,997,800,1573,3065,355,187
2929,2426,1185,1308,1821,3275,2841,1821,766,1731,2576,3255,766,1742,2426,935,2713,1821,653,2841,3268,1064,1346,2419,1821
2930,963,2143,803,2788,2442,2841,3268,1107,1731,3268,3255,24,1742,963,2143,112,2471,2442,2841,1530,1037,1346,836,2987
2931,2975,1977,3451,2309,2196,1499,121,2641,1752,1028,2641,619,2904,2258,1977,1666,38,477,252,1787,3353,1927,1927,1927
2932,6264,1332,6990,3302,3000,2213,1861,3102,1814,34,353,884,2612,884,7053,6990,3161,3000,2774,2063,884,865,2598,2598
2933,1712,2852,3046,2605,77,2000,992,2172,1311,689,2330,3168,1450,1782,3093,1471,761,5371,1311,2063,346,3394,1247,2231
2934,2307,1376,1376,1376,194,1081,3066,629,2227,1987,975,1785,411,2307,1376,975,38,3005,1081,3066,3807,955,1785,1785
2935,2002,1132,3046,3223,3331,54,2343,2919,1850,356,1420,1590,2612,452,1132,1096,2612,3154,2213,2063,543,2262,1850,561
2936,424,473,1798,1524,1524,1311,2265,1167,1480,3021,346,123,424,1311,147,1239,1524,1524,1271,2265,1524,1480,1524,1524
2937,507,998,1244,3431,477,3016,3129,7022,2258,3016,313,2640,426,2975,1977,1244,841,3139,1223,1994,1523,2258,2321,2869
2938,73,318,3374,1965,194,1527,3157,73,2747,1146,73,1376,194,2747,2939,2792,3077,1034,1938,3157,1212,3077,1376,1376
2939,1684,3339,2425,3182,3005,3125,1684,3376,155,918,2312,2875,835,1684,2875,240,3455,601,3125,1684,4274,155,70,1772
2940,1898,888,3380,1789,775,598,1898,1233,3325,1146,73,1898,2401,2480,619,1666,3079,775,1036,23,2398,1153,1899,3053
2941,2774,1668,1025,1008,3005,2213,1861,3376,1153,356,1008,1443,2774,2774,1668,1025,3223,3005,2213,2537,2717,1153,1025,1025
2942,2795,1977,2631,1275,1140,3256,3256,1140,2441,1361,100,81,2378,90,1977,1275,3383,1140,3256,3256,1413,1275,1977,3256
2943,1782,888,1723,2764,775,2000,1799,2172,2231,723,888,2906,2000,1782,2906,1471,77,1148,2000,610,2172,459,451,2000
2944,787,1700,1900,787,1047,3485,1213,1924,1700,3021,3081,1213,787,787,550,2166,787,1047,3485,1213,131,1700,1213,787
2945,3370,1977,1148,1499,2793,1899,87,7022,1070,723,1657,1898,2453,2298,2469,1723,725,477,1898,1898,419,1522,1657,1899
2946,1958,1977,3451,1738,2625,246,121,898,755,1361,1431,1599,2378,2258,666,3383,3383,1615,1264,121,898,246,1498,1498
2947,1782,310,310,310,77,2000,1799,310,1247,2905,2172,1746,2000,1782,310,1471,77,77,2560,1247,346,2231,1247,310
2948,1270,749,1906,471,2472,1824,2704,2156,2968,1305,1073,2324,2378,1270,749,1902,2602,1615,2324,2704,2271,2968,599,1842
2949,1782,2717,3374,2142,775,1899,1898,2172,2089,2933,427,2717,2717,1782,2469,1666,65,775,2560,1898,41,3413,2906,769
2950,2009,99,3046,2555,736,392,2297,2248,1717,18,1331,525,2880,571,2015,3384,417,1344,331,2297,3215,1369,2184,1608
2951,1766,2891,3037,3182,3037,2891,728,678,2231,2212,783,132,3273,1270,99,707,3182,3037,1097,1104,1736,106,2031,2031
2952,90,998,3416,1642,1401,2281,1018,3353,2087,1028,2578,2208,1028,90,2310,3271,2677,1401,2281,553,3353,1434,1028,2281
2953,2307,2563,2596,2073,1615,945,94,1108,616,1300,94,94,3006,1108,2948,1579,3062,1615,94,94,487,2227,1615,487
2954,2150,2260,3046,3363,2886,1644,3202,3376,307,2886,93,2886,2523,1126,2260,1244,2677,2886,1644,553,553,531,2886,1796
2955,884,1724,3405,2236,3000,2516,2343,1411,1414,376,694,1375,1242,2516,2341,3405,1309,328,2213,2063,1242,1414,2516,1792
2956,5460,988,6029,38,477,173,4027,3102,1077,2734,2330,6970,1460,5460,2006,1239,38,328,6970,3995,3102,2006,2734,5949
2957,1901,998,3374,2309,3353,230,1338,3353,2196,720,2208,2208,2399,90,998,241,2309,2196,13,2180,3353,3353,2196,2196
2958,2009,243,339,1060,36,830,966,3043,1385,474,631,3030,1845,2937,615,1017,2677,3483,1385,1548,410,1926,980,830
2959,2747,1146,1841,1146,3106,4128,1374,1146,2848,1146,2312,1376,2866,2975,99,1146,38,3005,2311,121,4274,2848,1146,2848
2960,719,3495,1798,589,2448,3485,1480,952,1480,3021,1505,667,906,719,3495,906,589,1472,906,3372,952,1700,1798,3495
2961,1684,2833,76,1675,2433,3125,2548,1340,382,2160,2312,1531,2656,1684,636,240,2677,1857,881,2548,155,155,923,155
2962,1247,310,310,310,77,2000,1247,1924,2231,3468,2172,1746,2231,1782,1323,1471,1004,77,2316,1247,310,2231,1247,1247
2963,787,550,1900,787,2245,1900,1213,2185,1480,3021,3089,525,256,1712,550,1900,787,2245,290,1213,952,1480,290,2603
2964,3499,888,3273,2764,1034,1499,1460,2172,26,1923,888,619,3133,3370,1978,2190,1909,1034,888,390,2398,3492,26,26
2965,2241,2956,1244,3182,2428,945,2561,1108,1577,1044,3397,43,601,945,108,1244,3182,2956,1301,1104,218,1104,2428,1104
2966,1684,1146,1841,901,1224,2943,1070,1357,1070,1146,2312,667,878,1366,2311,1137,901,2442,2943,2372,1340,1841,420,420
2967,90,2717,1623,351,3005,230,1135,3376,1522,1930,908,619,2717,90,619,1522,1196,801,3334,1135,1701,2149,1135,2061
2968,2009,1595,2234,3151,3243,748,2704,684,1717,2018,392,525,3440,2350,2540,3151,3151,1615,1717,3317,2271,3306,3151,2018
2969,2009,1611,3056,2309,6920,2171,2997,3051,3327,2094,582,3269,2496,3181,935,3056,2309,1344,2432,1624,1378,1426,3051,1624
2970,2009,3372,1017,438,6920,2491,800,28,3210,2094,3255,525,1017,2426,2952,1017,1368,653,2491,800,28,3033,2332,2895
2971,2561,749,1776,1005,934,1824,1073,7,635,934,783,421,2732,1073,749,2732,1653,934,1824,1073,934,946,1566,946
2972,2824,772,2544,1284,3094,2129,270,1241,2694,3268,678,525,1742,963,2544,1244,136,1169,2129,270,1241,2694,1241,1241
2973,424,408,987,589,2245,824,424,824,1480,3021,424,123,424,424,408,3315,589,2448,824,424,1524,1480,424,424
2974,2002,309,1822,768,1910,3206,1120,2919,865,865,865,3154,2157,884,1986,1986,768,3154,1691,1691,1242,67,2063,1120
2975,3497,2793,1822,2605,2793,598,3202,348,1153,356,181,1578,2024,2820,2755,1920,2605,3005,2213,1861,7022,2820,3403,2820
2976,3072,1595,755,2794,2628,295,121,1892,3109,3022,568,2947,1595,1595,1595,2631,1416,2628,2795,1399,3164,1416,923,3109
2977,32,1132,3405,1847,1586,400,2664,2346,379,356,694,1443,2157,32,45,3405,1847,3154,46,361,1242,1804,1804,46
2978,172,45,1986,3302,1800,989,262,2913,865,34,865,3154,1445,172,2178,1986,3302,2192,989,1455,2525,67,2178,2178
2979,90,1676,1676,2380,1034,395,1919,3353,2087,2438,783,1676,717,90,822,1490,2380,1896,2795,1919,1413,2380,1676,1676
2980,1270,2968,1906,536,2472,2362,2704,2082,1219,2266,360,2968,3371,1270,505,1887,238,1615,1199,2704,2271,2968,599,360
2981,2426,523,2489,316,736,2129,14,766,1451,18,438,316,1234,2426,1234,2713,438,736,2129,2490,4106,3033,3399,3399
2982,3766,4099,6126,1581,5003,989,6585,6768,3698,3927,3645,1581,6068,3766,4099,3903,1581,3958,3724,3645,6768,5041,3878,3645
2983,1270,749,3374,65,1760,1760,2180,1701,532,2933,783,1438,2933,2341,1724,1760,2932,1760,3321,2180,1701,333,2933,2933
2984,1387,99,1715,1068,840,395,1919,1421,387,267,1171,1599,1599,218,3474,1715,1068,840,1301,1919,2677,2422,1068,1171
2985,1462,1048,1986,768,1910,3206,2537,989,2774,356,2207,884,2157,1232,1048,1986,768,1455,3206,1455,989,4268,1462,2774
2986,1958,2756,1100,343,3273,246,1374,898,2227,343,1502,3284,3470,507,5554,2732,343,343,1036,1374,7022,531,343,2853
2987,48,2805,3046,2677,2244,3334,2514,3353,759,2677,2312,2244,1166,927,138,240,2677,730,3334,553,3353,2149,927,3334
2988,507,2321,3273,38,1765,1000,2918,1523,1802,3504,313,3282,2866,925,2370,507,38,2457,1097,1994,1523,1802,1000,429
2989,2747,1978,1212,3182,1034,1938,49,2792,2747,878,1772,1772,878,2747,1978,1471,2689,1224,1938,3157,1212,3077,1507,1212
2990,2009,523,1611,438,3320,2455,1576,2019,1716,18,582,2309,2327,3430,1835,1206,839,2485,331,1576,1378,1142,855,2309
2991,2383,109,1032,1554,1554,1032,2561,1457,1268,1268,1064,1345,1269,1554,226,1244,1554,3005,1032,2553,1064,1268,226,1032
2992,1387,99,1244,3182,840,395,2111,1421,2995,1820,783,1276,1599,218,2956,1244,2380,1609,1301,1919,1477,2422,242,218
2993,1520,2715,2373,2715,2373,1520,1861,348,2684,2541,1420,1578,2024,1520,2024,1651,2715,2373,2213,376,543,2684,1651,2715
2994,2002,215,1822,3223,3154,3206,1644,2257,1153,356,1420,263,1098,2002,215,3239,3223,3154,1644,1850,2224,1153,320,2224
2995,1891,2581,3374,2309,609,1711,1357,1357,1357,2587,255,1939,66,2581,291,3374,2309,2675,1925,274,1357,2691,2581,2581
2996,1581,3262,435,1581,2192,1520,262,2346,2684,2541,603,1581,603,1520,3290,435,1581,2192,2213,262,543,1804,2086,2580
2997,2964,2868,638,3407,2793,2536,1461,2868,1153,2109,63,525,931,2964,990,951,3407,579,2536,1461,2109,101,1995,2536
2998,73,318,817,3201,944,3201,3201,422,2792,422,1772,619,6040,318,2152,817,2592,944,3391,3201,2592,2144,1190,1190
2999,1660,1977,327,1275,2474,600,2627,100,2013,3175,3002,1759,2453,1958,1977,2631,3256,2597,1155,121,956,1956,1977,692
3000,2009,1611,3404,3426,3521,392,710,1816,1716,18,3311,698,1816,1958,3183,3404,3426,3521,1371,800,845,3065,2009,1816
3001,2229,2437,3460,2677,477,1820,3129,910,344,2677,3111,2640,1845,2229,2437,3460,2677,1403,1820,2918,3389,2258,2321,1533
3002,1387,3699,423,423,6920,36,121,6770,2643,3021,36,1599,1560,1387,3699,423,423,3609,1301,1591,6770,910,1560,36
3003,2190,3073,583,1657,3005,1899,1762,26,1522,4057,1522,619,1522,2480,3073,2190,1738,3005,3073,1374,2592,1148,583,583
3004,6082,6291,6337,3182,1656,585,1421,1421,3866,5107,4814,6419,6610,3976,3686,6337,5262,6846,5819,5262,1421,1577,2944,585
3005,6264,1332,6990,3223,3000,2213,262,884,1814,3021,6014,1581,1814,884,3290,6990,3223,328,2213,2063,543,2774,1814,1814
3006,1317,1156,2288,2380,2421,2054,1647,1340,1346,13,2312,2054,1990,1317,2148,2870,2123,754,2054,1324,1340,1860,1340,1075
3007,1225,1595,235,1333,3439,1487,887,3466,755,1361,313,1747,2546,2307,1595,1333,2623,453,2362,2232,3466,132,923,3466
3008,4152,6548,590,1965,5397,4473,988,4274,6624,2289,330,2908,6040,3519,4260,590,4352,5397,988,988,5201,6624,330,4473
3009,73,1376,3374,2479,2930,1376,49,419,1148,723,2933,619,386,1898,1376,1666,2479,1148,723,2479,419,2930,723,723
3010,1901,2208,3152,1780,720,720,673,3353,1752,720,2208,1438,3149,1943,2950,56,230,1615,1301,673,3353,984,1546,1546
3011,1602,56,56,1914,1602,720,56,1760,1022,720,1022,1666,1214,1408,354,1666,9,934,94,56,2089,1022,56,56
3012,2975,1977,1866,1554,2793,252,1762,7022,1752,3393,1657,1666,2453,2975,2966,1866,1554,3005,252,3002,3353,1769,1453,114
3013,1782,1304,1887,3201,944,3201,2111,467,1304,422,783,619,3461,2594,1843,1887,761,328,2213,3201,422,455,422,3484
3014,2307,64,64,4582,1765,2362,1211,3807,2694,267,313,3292,2866,2307,4733,235,64,1169,3424,2553,3466,2411,1238,64
3015,32,948,1335,1847,2192,400,2279,2346,1794,356,948,3358,32,32,948,3405,1335,694,273,2063,3358,1804,315,948
3016,2009,3514,337,3426,1347,2106,1324,2909,1074,2677,740,698,607,283,546,337,3426,873,2106,150,2942,630,1119,1119
3017,1242,3168,348,3223,5003,2213,262,1411,3168,3021,660,2663,488,3345,1048,348,3223,328,2213,660,1242,5041,2213,3026
3018,2975,222,1232,1971,3005,748,6635,4274,2240,1971,313,525,2518,110,2098,2953,3182,1615,2777,6841,4274,2848,923,1257
3019,2009,935,3275,2555,3275,1032,3051,3051,1040,18,1331,525,1916,1916,3333,803,2555,3005,495,3051,766,1040,3051,2979
3020,927,998,1694,1642,730,2281,2514,3353,2087,3175,2578,619,1223,2229,1977,56,2309,730,2994,553,956,1860,2198,2087
3021,3370,3106,1898,1499,2793,1499,3249,419,3464,4057,268,2466,2453,1352,2853,1666,1499,754,1036,1898,853,333,1352,333
3022,531,1977,566,3151,3335,1766,363,1736,1717,887,1073,1966,3440,531,2018,56,1653,3005,1717,3438,1736,531,531,359
3023,2190,318,2206,6040,944,3391,3062,1871,2747,3077,3053,6040,6040,2480,318,1212,3077,2661,2276,117,1212,3077,3077,3077
3024,1270,1304,2885,307,2412,569,277,1157,2517,2118,2211,1377,2517,1270,2223,1244,3182,2412,569,166,1157,2517,2223,2517
3025,2575,2110,2567,2543,2793,1898,101,3124,2328,1361,291,2543,2453,2543,291,951,2309,2675,754,2543,3124,101,2575,2575
3026,2975,1595,1697,38,2848,246,121,2641,2848,1987,313,1306,1298,1016,2518,340,38,2176,246,121,1994,2848,507,1502
3027,90,318,2792,1971,2625,2219,467,2172,1522,1971,1522,1746,3328,90,318,1471,957,328,2213,2343,2172,1452,2792,2221
3028,2426,3372,1017,789,3320,2491,3372,28,1346,18,1505,1612,3237,2250,3372,1017,3426,1881,2491,1818,28,1346,2332,784
3029,90,1977,258,2737,336,2281,121,7022,1268,1028,313,3011,1298,2210,1977,1666,38,1615,554,1615,7022,2848,1603,3172
3030,2575,3517,478,2380,2793,708,2583,28,2691,402,3356,298,66,1725,1711,478,2309,2675,2447,2372,28,1040,708,3368
3031,32,990,3405,2664,2131,3326,2664,2248,2033,356,1392,181,2284,32,2664,3405,2932,3154,2497,2664,2248,3154,2497,2497
3032,2009,355,3275,2788,3275,331,3051,3473,3327,2094,2327,525,2496,3430,1344,3275,2788,3275,331,800,3473,1040,3275,331
3033,1782,888,2172,2771,2172,2000,988,2172,2111,961,2172,3121,2172,1782,1323,1239,1783,2172,1311,988,346,2006,2408,2172
3034,2307,99,1906,1855,3273,1906,1973,2518,1268,1987,3258,2947,2959,1408,1855,1666,38,791,1097,8,1760,1369,791,791
3035,3149,1595,755,1789,2793,598,3249,3149,2469,2401,2805,3325,3149,3149,3149,1681,1499,2199,2469,1546,2511,3325,3149,1681
3036,3460,1005,1676,2380,2920,2281,2638,3353,2920,2677,1079,3282,2994,90,243,2731,1005,2920,2362,1820,3353,1860,1820,1005
3037,963,1595,803,280,453,153,887,314,280,1213,1064,525,314,411,2326,803,197,2451,197,2553,1064,280,2451,314
3038,32,311,1335,1335,481,400,2612,1343,400,34,948,3358,2612,948,1343,1065,1335,3000,161,2063,1343,5041,1067,1343
3039,465,311,1335,1335,2131,400,1425,1343,400,356,948,3358,2612,465,1343,1065,1335,2131,161,2063,479,400,1067,1343
3040,1381,1676,1676,1642,915,639,1035,1301,2087,2438,360,99,2946,90,2756,2443,2380,1615,3307,1973,682,814,1130,1130
3041,1270,2968,1906,2044,2472,2281,1567,3353,2968,1603,2709,2517,2378,1270,1972,1887,3182,2227,2362,3317,1113,2968,190,2709
3042,32,948,3405,1847,2793,1520,376,348,101,356,2664,1443,2612,948,948,2373,1847,3154,2213,376,543,2262,376,1443
3043,1684,797,1484,1643,2920,153,3317,2518,2694,385,2312,525,14,283,636,1064,2866,1675,6158,1684,1064,1346,923,3125
3044,110,1595,3183,2623,36,684,121,3122,1385,3259,36,2947,3122,110,3216,1778,2623,453,1030,1591,410,2643,3466,36
3045,2964,215,1061,1789,2793,1755,1061,215,1070,912,2312,525,1482,2964,215,2295,2677,2244,1755,3518,124,2559,1442,1442
3046,1225,1142,3404,2309,2485,2841,1142,1816,3233,1142,3511,2309,220,1619,1611,3056,2309,2485,331,1142,3353,1142,1142,1440
3047,32,1132,6990,1895,1586,989,1838,2868,2810,356,860,3358,32,32,1132,6990,1895,1586,2167,1455,2346,2810,2810,480
3048,1832,550,1900,589,2558,2098,1541,1900,654,3021,3081,1185,66,84,550,2166,589,2558,3485,304,131,546,654,550
3049,3157,221,613,2380,1034,1527,3157,3376,1522,1923,1772,70,3392,3370,619,1034,2380,1034,2936,3157,497,1522,1522,3346
3050,2307,56,3263,2479,3005,554,1787,1760,3147,720,313,1438,1631,507,1315,1666,2479,3139,2,3066,1994,1760,1760,324
3051,2229,1595,3460,3389,1604,748,3129,1845,344,2677,3111,2640,3467,3460,2894,2295,841,1386,3460,2918,3149,2258,2321,2869
3052,2150,2306,566,2073,343,2,467,898,1653,3203,367,467,2073,2975,2306,2306,2423,1615,252,2073,1701,531,2423,2423
3053,362,222,6029,38,3005,6970,4027,3807,2791,1057,2519,4948,741,2870,222,6029,3182,1765,848,3317,3807,1802,3296,1802
3054,1684,2564,2953,38,1655,2113,2577,2518,2747,2672,313,224,2866,507,615,1802,2866,811,1097,3317,2739,132,2321,2874
3055,283,3514,3046,1952,1604,1929,2297,1518,2894,671,2301,2522,607,1952,2894,337,2380,1604,6970,1504,2175,2937,2301,337
3056,2636,2956,2858,3182,944,3201,3201,422,1577,422,3478,1746,3192,1190,2956,2858,3182,3005,2858,3201,1113,1577,105,105
3057,2975,2717,3046,2073,3005,1348,286,174,165,1268,1073,2501,3429,286,623,165,1653,1615,1097,2816,174,531,286,3429
3058,3370,2853,3273,725,3421,2853,1135,7022,1522,3370,2853,619,1000,3370,2592,1666,1971,1034,3273,6795,2592,1522,3370,3053
3059,2009,99,3046,3426,259,2310,2297,3043,2909,385,1150,3244,607,3430,99,337,2768,2942,3043,1322,2909,2909,937,2909
3060,2906,1946,3328,2715,328,2060,3328,2641,693,1971,783,619,3328,2060,354,241,65,328,2060,262,7022,693,2060,3328
3061,1619,2833,112,608,1540,2841,1530,2652,1731,2093,2902,1531,1470,1619,468,977,977,842,2652,1470,3343,1346,3197,2652
3062,1225,2015,1027,1338,3439,1396,2297,2082,1268,1603,3099,2696,3204,2210,2015,337,2677,1604,2777,1982,2271,132,1603,2077
3063,7028,523,3275,280,6920,2489,1398,2396,3327,1555,3144,5818,1017,963,5972,3275,2309,4305,2171,685,2396,3144,828,828
3064,1684,2956,4923,5507,1655,2276,3317,111,454,2622,778,525,6602,963,111,4923,5507,1655,2276,3317,3807,3208,111,111
3065,3370,998,3374,2309,2208,230,3459,3353,2928,2355,2208,619,2717,2975,998,241,2673,2208,33,2196,3353,2928,2196,2196
3066,2964,1595,1349,3072,3072,1755,3249,3376,1070,3021,655,525,3072,2229,215,2295,3072,3072,1755,553,910,132,1442,1442
3067,3370,998,2069,2309,934,230,1135,3353,1522,1930,2211,619,737,3370,619,1887,486,2753,1036,1135,3321,5041,3391,2936
3068,749,1304,1887,2479,1304,1824,467,2156,1304,934,538,50,3204,749,749,1887,2479,2614,1824,3099,3321,2156,1412,2479
3069,3370,998,3380,3079,3376,1644,1135,3376,2559,2074,1788,619,3380,3370,2260,3380,3376,801,1755,2514,3376,1452,1452,1788
3070,2043,2698,1244,38,4021,1336,3317,3807,3147,267,313,2697,1269,5460,3216,640,2759,2428,392,1336,2461,1336,2759,2759
3071,1619,1595,1244,608,6920,1506,887,608,1346,688,36,2947,3122,3122,316,3233,2623,2485,2841,1176,608,1142,2655,314
3072,1766,99,1244,650,3037,3379,1126,1736,2671,2462,783,525,2907,1766,99,1244,2671,3037,1097,728,1736,1104,1404,1104
3073,1242,1132,6349,3223,328,1808,2343,1411,1814,34,1420,2192,2378,1242,1048,621,38,328,2213,2343,346,5041,1101,1195
3074,2386,56,56,1333,2386,720,56,703,3292,720,2578,1747,363,2619,2386,56,2982,2386,363,56,2619,1769,2386,2386
3075,73,318,2792,1978,3053,3391,1135,2792,1522,3077,1522,2792,2591,2480,2930,1471,3077,1034,3391,3359,3053,1522,325,3053
3076,3460,1946,2134,3383,477,3460,1994,1523,1275,3175,313,81,3055,3460,998,2134,3383,810,1466,1994,7022,2441,3175,2134
3077,2426,3127,3275,438,3275,1821,1017,766,3327,2576,3255,1185,1742,2426,1991,3275,787,3275,1821,3268,1064,1346,2332,314
3078,1225,1775,1906,1554,2518,1032,2297,2156,1268,2460,783,2854,2518,2444,3525,1244,1554,2518,1032,1338,2690,2156,222,625
3079,749,749,1412,2479,1304,2195,421,2156,1304,934,538,421,3204,749,749,1887,1653,2614,1824,3099,1760,2156,1412,1412
3080,2426,152,1906,58,3136,1032,14,152,1346,18,1331,152,2947,2426,2710,2626,58,3150,562,14,820,1346,152,3150
3081,1238,2437,2596,3182,842,4013,1336,1421,460,3504,313,3434,2776,2636,505,1244,6270,4002,6970,4550,1421,1951,3434,1951
3082,2636,1129,1887,3182,840,1527,277,11,3373,2266,934,1746,2517,90,2223,2792,3182,1034,3321,421,277,1549,2636,1212
3083,1619,1611,3233,3426,2485,881,685,608,281,380,842,2947,2947,1619,281,1611,2309,3521,1371,1818,2942,281,380,3233
