ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50
1675,1147,1309,1147,3120,887,1305,1305,1305,593,1944,2628,3149,6291,1758,3149,3149,1354,2528,1758,1591,1758,6862,1758,1758,598,1758,1758,1030,593,2350,3439,1758,593,593,593,593,3439,650,3439,650,593,1758,2623,5876,593,1314,593,593,593,593,593
1676,2037,5806,1081,3305,1081,2468,1081,2468,2858,3305,2283,2032,2299,528,2221,528,2032,2032,2032,528,2032,2032,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,5161,3184,3184,3184,3184,3184,3184,3184,3184
1677,4648,2524,292,1896,292,153,94,2043,585,1267,1267,3454,2542,2993,1304,1304,2108,2314,170,363,170,2993,2993,363,2241,2993,2645,363,2934,2993,928,2993,170,928,341,2542,72,1044,2314,2934,2314,363,2993,58,2314,1911,9,2314,7040,1911,1911
1678,4662,2556,1493,3300,439,2529,3124,2628,795,2211,1279,2211,2495,2302,3428,2903,2302,2903,2302,2903,3243,576,2903,1961,2302,576,2302,2302,1961,1156,1156,2302,1961,3440,1330,1326,2623,2827,1156,1330,1330,1326,1326,1156,2903,2623,1156,1326,1539,3440,2522
1679,2423,5384,45,5384,5384,145,2084,2084,2084,145,2084,145,145,2053,145,2035,2035,2053,1411,660,1411,1989,660,621,660,1678,621,660,621,660,660,660,660,660,660,660,660,660,660,1242,660,660,660,660,660,660,660,660,3345,660,660
1680,4004,424,909,7022,2620,2620,2620,2620,4955,2620,1657,1657,1657,957,957,957,957,957,957,2736,957,957,2736,957,957,957,2208,2208,957,957,957,957,957,486,1028,2,486,957,957,2736,2736,486,486,2988,486,486,486,486,486,486,486
1681,4754,4592,2942,3127,511,2602,1612,2602,516,516,1198,2827,2835,2827,2248,2248,2248,2827,2248,2827,2248,2248,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2248,2827,2827,2827,2827,2827,2827,2248,2827,2827
1682,2742,6304,2795,700,6515,1705,3249,3383,5554,1903,1148,1666,2034,398,5554,398,1666,1502,1666,1502,1502,1502,1502,1502,2879,1502,1502,1502,1502,1502,1502,1502,1903,1502,1502,1502,3440,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,1502
1683,3,1065,1668,904,2497,2497,2497,2537,694,2582,217,1168,32,1168,3358,2590,579,579,931,1033,3358,3358,1033,1847,1529,217,217,2157,1529,1529,1529,885,2157,2157,2157,2157,2157,2157,1529,356,2157,2157,2157,356,2157,2157,2157,2157,2157,1529,2157
1684,5372,5911,6656,3597,6515,6656,97,97,97,97,2588,310,1460,2359,310,310,97,988,2588,988,2608,310,310,77,2265,2265,2265,2588,310,77,2265,2588,2265,77,2265,1311,310,2588,77,2588,2588,310,2588,2588,2588,1311,1311,2588,2265,2265,2265
1685,1850,2735,1071,677,1551,644,1287,3509,244,1287,1737,1737,1737,1737,1688,2936,1737,1737,1504,1737,1504,1504,1504,1504,1737,2936,1490,2663,1737,2946,1490,2428,2946,1504,3299,3299,3299,3299,1490,1490,3299,1490,2946,3299,3299,2946,288,1490,1504,1490,2428
1686,5618,5940,2942,3127,2051,3341,1821,3327,800,198,800,800,2660,582,2496,2496,2496,582,2660,2496,2496,2496,2496,1687,2496,2496,653,2660,2496,2496,2496,2496,1687,653,2496,1687,1687,2496,2496,2496,1687,2496,1687,1687,2496,1687,1687,2496,2496,1687,2496
1687,2037,1483,2382,1428,1723,1892,791,2118,1535,2118,2118,2118,2386,563,1410,2386,1410,1410,1410,1410,2386,2386,2386,2386,2386,2386,2386,1410,2386,1076,2386,2386,1410,2386,1076,2386,2386,2386,2386,2386,2386,2026,2386,1111,2386,2386,2386,2386,2386,2386,2386
1688,6200,4592,300,3521,338,338,338,1206,511,511,511,1277,511,1277,511,1277,1277,511,1277,511,1277,511,511,511,511,2698,1277,511,511,511,511,2698,511,511,2698,511,511,2698,5174,2698,2698,2698,1208,2698,3082,2997,2698,2698,2698,2698,2698
1689,3131,2843,3131,3007,1861,2996,921,965,965,921,965,921,2996,3156,3156,965,965,965,965,965,965,965,1966,965,965,965,3026,3026,965,965,965,965,965,965,965,965,965,965,965,965,965,965,965,965,965,965,965,965,965,965,965
1690,4597,6759,5225,737,2022,737,2022,2022,3009,773,2298,497,773,773,773,773,759,773,393,773,1909,773,1255,773,1504,773,1791,1348,1348,1348,3370,773,1791,1255,3370,2202,1348,1791,773,3370,1791,1348,1791,773,1791,1791,773,1791,890,1791,3370
1691,3636,2735,3391,325,598,3391,1149,4099,5133,6834,6834,556,3896,1792,155,3896,1792,1792,400,155,155,400,3896,2712,400,155,3071,400,155,400,400,465,5649,400,155,2270,2270,3293,1792,3071,3293,5649,400,5649,155,3071,400,400,3293,2270,155
1692,1400,7022,2366,7022,3160,1400,810,1566,2463,2848,2653,1016,2653,3456,3407,3403,2848,2848,2848,2848,3456,2758,426,2764,407,426,426,3456,2000,2260,2758,2871,2260,2758,2251,874,2764,2758,2251,3070,2758,2758,3070,3070,2251,2251,3416,2251,648,3070,3070
1693,2871,4557,5396,904,1767,1902,1261,1261,910,4039,941,1423,2202,1423,1259,64,2823,7023,1972,2798,2202,5787,7023,2202,2082,2798,2202,5787,5787,1972,2798,2798,403,959,2732,5787,212,403,2798,5787,599,1259,959,2732,403,3100,2732,2202,2202,3100,2732
1694,3799,3956,1232,2684,2684,2996,2684,309,2974,309,44,232,232,232,232,3397,232,1195,3262,2649,232,1195,232,1264,232,1195,1195,1195,1195,2697,1195,1264,1195,3204,1195,1195,244,1195,1195,3014,232,3014,2697,3262,2341,3014,1264,3014,1195,1195,1195
1695,382,174,439,3300,1767,822,3242,1076,822,1076,1076,1076,1076,1076,2026,1076,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2067,2026,2026,1440
1696,4597,1775,1668,2419,337,2501,674,2381,976,254,1410,1511,524,2381,2381,2381,976,1511,1934,1511,976,976,1511,1934,1934,761,1617,1934,1511,1934,761,976,976,976,976,1934,1934,419,976,761,976,976,976,2381,3966,2381,2935,2381,2381,2199,2381
1697,4004,4834,619,6358,3066,79,3066,708,79,13,13,13,431,431,2755,2952,4652,564,4652,2952,318,318,318,2686,2952,2900,2686,4652,4652,3117,4652,192,4652,192,691,968,968,3117,1451,4652,3117,3117,3117,63,192,968,6732,63,4652,3030,6732
1698,3636,3489,382,3154,1644,3154,956,375,382,574,382,1137,382,3026,2953,1644,2097,3026,2097,2097,2774,2774,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097
1699,6200,700,1622,700,3444,3383,370,1526,1887,1887,1887,3484,2858,1887,3484,3484,455,3484,3484,1812,3484,1812,1810,3484,1812,1810,3416,1810,3484,1812,1812,3484,1812,3484,3484,3484,3416,3484,455,1812,455,1812,1812,455,3484,455,455,455,455,3416,455
1700,6334,3822,2948,221,2389,3053,1135,2948,2948,2948,1522,737,1135,1522,1909,1522,1522,1522,2298,2061,1522,2061,3370,2061,2061,2061,367,1522,2061,3370,3370,2061,1522,367,2875,2875,367,2318,3370,1522,2786,421,2298,1522,3478,2717,2061,1522,2061,3370,2335
1701,2719,1069,1351,6759,222,2831,12,12,2858,2858,2858,2858,2858,2588,3832,1271,2588,2858,73,2588,73,2588,2588,2588,2588,2588,2588,2588,2588,2588,2588,2588,2588,12,2588,2588,2588,2588,12,2588,2588,2588,2588,2588,2588,2588,2588,2588,1563,2588,2588
1702,3863,1436,300,3127,1707,1451,142,1234,2872,142,899,142,142,142,142,1655,142,1655,142,1074,1074,1074,142,1655,1451,1074,1074,1655,1571,1074,1074,1074,1571,1074,1074,3165,1451,1571,1571,1571,1835,1655,1571,1571,1571,1571,1571,1571,1571,1571,1571
1703,6574,5824,3352,2836,598,2970,2836,1935,1935,1935,2836,1403,2836,2836,2836,2469,1061,2836,2836,1403,1977,1977,2836,1403,1403,1403,3067,3211,1977,2650,2114,2836,1403,3106,1977,1977,3106,2620,1977,1977,2965,1977,1137,1977,2650,1364,1977,1977,1823,1977,1977
1704,2603,6759,4078,965,598,1287,1789,2381,606,2480,2480,2480,1154,705,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3515,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370,3370
1705,1833,1513,1833,7022,2530,133,1762,2530,2264,2530,2530,2530,2254,1434,3857,1434,3857,307,407,407,407,307,407,307,407,307,307,407,407,307,307,307,407,307,307,407,307,407,307,307,307,307,407,307,307,307,307,307,307,307,307
1706,3293,2313,2954,1012,1812,2625,2625,2625,1598,1621,1621,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,2625,1598,1598,1598,2625,1598,1598,1598,1598,1598,1598,1514,1598,2625,1598,1598,1598,1598,1598,1514,1598,1598,1598,1598,1598
1707,852,5876,4305,2553,1596,1176,1176,3033,1176,1176,1711,1711,3191,3191,3191,3191,1711,3191,3191,1486,3191,1711,1486,1486,1711,1711,1711,1176,1711,1711,2583,1711,3173,2583,1176,858,1176,3173,1711,1711,1711,1711,3173,3173,977,1952,858,2583,2583,3173,1711
1708,3863,3618,2368,3282,5919,4763,3517,4763,1560,1560,4202,3322,1587,1560,2686,1560,1560,2425,1560,1560,1604,661,1560,2342,2406,3517,2763,1387,1989,383,383,1393,1560,383,703,383,3517,512,383,3517,1604,3517,3517,3517,3032,383,1170,383,2478,3297,55
1709,5686,2588,4127,5458,887,3189,848,848,1171,1833,6032,2917,1135,3517,1029,2549,3517,1171,2549,1584,697,696,1584,1171,1171,5619,1209,5079,5079,3417,5079,2700,2700,2700,1209,2700,5079,2700,2700,2700,1209,3417,1209,1209,3417,1209,3417,5079,5079,5079,2641
1710,5159,6759,1622,6555,1785,3376,12,1785,1214,2152,2152,221,221,221,2152,2152,2152,221,1527,1527,1527,1527,4719,1527,3201,1527,1527,1527,1527,6040,1527,1527,6040,6040,1527,6040,6040,1527,1527,1527,776,6040,1527,6040,6040,1527,6040,6124,6040,1887,6040
1711,5618,3682,618,1956,3408,1956,380,380,3501,885,1869,481,1869,1869,1869,3501,653,1869,1869,653,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869
1712,5857,1079,5618,1571,2051,130,130,2773,828,438,438,4361,228,228,228,228,228,228,228,228,228,228,4361,228,228,3034,228,228,228,228,228,228,438,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228
1713,1073,5397,1004,3519,222,473,6164,1311,3315,3369,3118,3315,2916,3118,3118,1822,3118,1153,3369,1752,1752,1752,3369,1701,1701,1752,2857,1752,1752,1752,1752,1752,726,1752,1752,726,726,726,726,726,2097,726,4249,726,3118,726,726,726,726,726,3118
1714,2037,2419,3307,3127,3236,3523,1174,2867,1174,1174,3134,339,2349,750,3510,2349,3510,2349,1900,502,2349,339,339,2098,3134,339,502,339,502,2284,502,339,339,502,339,366,339,339,366,366,339,339,339,339,502,339,339,339,339,502,339
1715,2037,1466,2528,2103,875,875,1000,1000,1000,3008,445,445,553,2038,553,445,445,553,445,3106,2424,1820,1807,2424,553,1959,3067,1959,1985,1959,1959,1959,1959,1959,1959,1959,1959,1959,553,1927,553,1959,553,1959,1985,1927,553,1927,48,553,1985
1716,6215,3521,3289,1006,3289,1609,2452,3191,1815,3191,2709,1815,2709,2638,1815,1815,324,2555,1006,324,2709,2433,494,2338,2709,2709,494,494,2709,2356,2512,2356,2709,2512,2512,2356,2709,2356,2356,2512,2512,2512,2356,2512,2512,494,2512,494,2512,6786,2512
1717,2719,3154,1668,3154,1767,1970,2507,2507,3300,2507,2507,2507,2346,1895,3300,1149,3154,3300,3154,3154,3154,3300,3154,2826,3300,3154,3154,3154,3154,3154,3154,3154,3154,3154,3268,3154,3154,3154,3154,3154,2826,2826,3154,3268,3154,161,3154,2826,3154,1847,3118
1718,2995,6759,3906,1522,2756,2756,1522,2480,497,2480,2480,2480,2480,1522,19,1522,1522,2401,3180,2409,26,26,2401,2401,26,2401,164,2401,1036,164,1769,164,26,164,1769,439,1769,2401,1769,164,1769,439,1769,1769,2401,164,164,164,164,2401,1769
1719,2386,6543,2368,3216,3216,3341,879,879,2929,76,91,91,1538,76,1538,1764,503,536,536,3381,3381,536,3381,503,3381,536,3381,536,3381,536,3381,3381,3381,536,3381,3381,536,1873,3381,3381,1873,3381,536,3381,3381,3381,1873,3381,3381,3381,3381
1720,2719,1069,2795,437,598,437,3061,389,1551,1551,2422,1137,1929,54,54,1009,1009,644,1668,54,1766,1403,644,644,1617,644,1768,1768,1768,1403,3106,3106,3106,3106,544,3106,1137,3055,1768,1766,2651,1403,1766,1768,2651,1766,644,644,1766,1403,1535
1721,5816,2735,3391,3154,222,2831,362,1735,362,1372,1600,1600,1600,2420,2420,2420,2420,2420,1688,2420,2221,3297,862,1463,2457,2516,545,2204,2110,1463,10,2110,1362,206,3297,1430,1631,2736,2897,1372,322,2736,206,1631,2110,204,206,1631,5039,3304,206
1722,5554,2586,3028,1399,3403,1197,574,2775,2072,1196,2077,3417,2928,3122,3122,3122,3122,3122,1275,3122,1275,3122,3122,3122,3122,469,3418,3122,3122,2615,2615,3122,3122,3122,3122,3122,3122,3122,3122,3122,230,1275,1275,230,3122,2615,2615,3122,3122,2615,3122
1723,4964,1734,439,2015,1798,1714,2745,1461,3501,3501,3501,2292,380,2292,525,525,2292,525,3293,2292,2292,2344,525,2292,525,525,836,1274,3115,2317,836,3472,2735,1274,3472,3472,1457,1274,3472,1717,3472,3115,3472,1223,3472,2899,3472,3472,3472,3115,1274
1724,4964,5994,1668,2497,2981,3141,3141,3358,3358,3358,3358,3358,3358,32,3358,3358,1173,3358,3358,1249,3358,3358,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,356,1173,1173,1173,1173,1173,579,579,579,579,579,579,1173,579,579,579,579,579,579
1725,3772,3049,112,3049,3804,1115,1145,157,3163,2075,2264,442,442,442,978,442,978,978,978,978,978,978,823,978,978,978,978,978,978,2988,2509,978,2988,978,978,978,2988,823,823,2988,978,823,823,823,978,823,2988,978,2988,2988,823
1726,311,4403,311,1079,2502,2690,1412,2611,959,959,983,983,983,983,959,983,213,2967,925,213,1785,5768,983,2967,2611,983,1911,1911,1911,1911,1911,4661,1911,1911,1911,1911,2967,1911,4661,2873,1911,2873,1911,2048,1911,1911,1911,1911,1911,2440,4661
1727,152,5043,4515,363,487,1824,3024,2611,3024,1686,1855,1855,6346,5416,1962,1855,467,1962,1962,467,467,1374,467,729,729,729,729,1374,729,467,1374,962,729,1374,1374,962,1855,1374,1374,1374,2803,1374,1374,1374,1374,2803,962,1374,1374,2803,962
1728,3636,2735,1668,3347,598,2317,1762,340,3407,352,3407,352,1153,1651,1153,1066,1651,1153,1651,1822,1651,1651,1383,1651,2560,1651,1651,1651,1651,1383,1651,1651,1651,2424,2560,2452,1651,2452,2560,1651,2452,1651,2560,2560,1651,2452,2560,2452,1651,638,2452
1729,4597,2618,2728,2528,2018,2018,2999,2643,525,525,444,3289,3289,525,444,525,525,525,3289,380,525,1442,525,444,525,525,836,2243,444,444,444,444,444,2362,1442,444,1442,444,444,444,444,444,444,444,444,444,444,6406,1265,1265,444
1730,6200,4592,3463,1399,3306,3222,976,3222,2156,1680,1862,1862,1728,524,1268,2511,2511,2511,524,2511,2511,2511,2511,1638,2511,2511,2511,2511,2511,524,2511,2511,2511,2511,554,2511,2511,2511,2511,2511,1016,1016,1016,420,2511,2511,1728,2511,2511,2511,1382
1731,2037,4945,1747,3246,937,466,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,414,3516,3016,1498,3516,3516,3516,3516,3516,3016,3016,3516,3516,3516,1498,3516,3516,3016,1551,3516,3516,3016,1455,3016,1498,3516,1551,1498
1732,3464,5824,439,3367,887,99,3516,99,3516,99,2074,2074,2074,2074,2074,2074,7,7,7,1944,635,2825,1546,1966,1766,2403,1966,2403,2403,1104,2403,2403,2403,644,2403,2403,2403,2403,2403,3438,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403
1733,852,2618,349,2224,2018,911,1305,1305,222,1767,1767,1594,1594,1594,1354,1354,1354,3149,360,1354,1354,1354,1758,1758,3894,1758,2350,1030,4532,1104,1448,1758,1314,1591,1030,1104,3439,2945,4532,1314,1448,1314,2945,1314,1314,2945,2945,2945,2945,2945,1314
1734,4662,1079,25,2863,1891,3207,2352,3106,1473,293,2518,3101,101,2060,101,101,2925,101,2874,101,81,81,2874,1833,1833,2518,2874,2518,81,1518,2874,3262,2549,2874,2549,2700,3262,3045,2549,3262,2549,3101,793,2874,2060,2874,3101,3101,3101,3101,3101
1735,5094,4592,300,3521,338,3179,3179,3179,516,3179,3179,3179,3179,3179,1198,3179,3396,3396,3179,3179,3179,3396,3396,1198,3426,3179,790,3179,790,3396,790,260,790,260,3179,790,260,3426,260,3396,260,3396,3396,3179,790,3179,260,3396,3179,260,3396
1736,4662,1079,307,1079,307,1669,3246,1669,1125,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,466,2134,2134,466,466,2134,466,2134,2258,2134,466,429,2134,2134,2258,2134,2258,429,2134,2134,2134,2134,2134,2258,2134,2134,2134,2258,2134,2258,2918,2134
1737,3678,2014,2594,2836,3067,3067,1666,3022,3022,2631,3022,3022,1642,1642,3022,1236,1236,2041,1236,1236,1642,1833,1164,1164,1164,1642,1787,1164,1164,1164,1833,3283,1164,1164,2176,3283,1164,1164,1164,1164,1672,1164,1164,1164,1164,1236,2777,1236,2567,2176,2567
1738,6200,2310,1219,1073,535,1914,1882,1882,2819,235,444,3308,1286,3308,1286,483,3439,3439,483,2433,3439,1286,3439,483,483,3439,483,3439,1286,483,3439,2026,1326,2026,3439,2026,3439,2026,3439,3439,2026,2026,2026,1326,3439,1326,2026,2026,2026,2026,2026
1739,4662,3956,1232,3956,2257,1232,1232,1232,4841,1822,1581,1963,1443,2097,2097,2752,2097,2097,2097,2097,2666,2097,2774,2097,2666,2097,2097,2097,2097,2097,2097,2097,2097,2097,2097,2666,2097,2666,2097,2097,2097,2666,2666,2097,2097,2097,2097,2097,2097,2097,2097
1740,4662,4881,2269,2103,2103,2103,2103,2103,3162,2103,2103,2103,2103,2697,1184,1195,3138,1898,2697,151,1898,2156,1898,1898,1898,2156,1898,1184,1898,1898,1898,2156,1898,1898,1898,1898,2156,1898,1898,2156,1898,1898,1898,3138,1898,1898,2156,1898,1898,1898,1898
1741,6200,6351,274,3521,2309,1975,1975,1975,1975,1975,1975,3406,392,1975,3406,3406,625,392,704,1816,704,392,1225,3469,392,2403,3466,3466,704,845,3466,2403,3466,3466,1766,2354,1633,392,845,845,845,3466,845,845,845,845,845,845,845,845,2335
1742,6429,487,3359,103,6515,1609,6515,6515,1149,6515,549,2374,549,549,549,549,549,2374,549,2374,2374,549,549,549,2374,6088,2374,2374,6088,2374,2374,6088,2374,2374,549,549,2374,549,6088,2374,2374,549,549,6088,2374,549,549,6088,549,549,6088
1743,5857,5994,2571,1775,1082,2581,2982,1177,2135,2403,925,1668,429,2134,3145,564,4492,564,429,564,564,3996,564,4492,564,2635,564,4492,564,564,564,4492,4492,2776,1636,4492,4492,2776,4492,1738,2611,3284,564,1636,564,1366,2776,1366,1366,564,2776
1744,3639,2524,618,3347,1910,2050,2084,4099,5346,4099,3496,904,5346,488,627,1763,904,1763,34,2525,2525,488,34,418,34,34,34,34,34,1804,1804,34,1804,1804,714,904,1804,1804,1804,1804,1804,1804,34,1804,904,904,1804,1804,1804,1804,1804
1745,152,2310,1304,2430,6515,103,180,1081,2858,180,180,180,2938,1081,1081,1081,1081,1081,2858,1081,1081,2938,2858,1081,1081,1081,2078,2858,2858,2858,1345,2858,1081,2858,2858,1081,1785,1367,1081,883,883,1199,1367,1199,1345,1345,1345,1367,1081,883,1367
1746,3678,3678,3678,3384,209,540,380,3042,1014,1014,1014,733,3042,1325,1325,3042,1325,1325,1325,1325,1325,1325,305,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325
1747,2226,888,241,2381,2356,1984,1524,1704,2752,4761,1524,1524,1661,2752,2752,1524,2752,1524,1524,1524,1524,1524,1524,862,346,1524,824,1524,1318,824,1524,862,862,862,862,1524,862,862,862,1524,862,862,862,862,862,862,862,3828,3441,862,346
1748,3,740,209,3127,1451,2432,1208,1208,643,1208,1208,1208,2220,1208,1208,1208,3408,1208,1208,2481,3408,404,2929,2481,943,404,404,404,943,2481,2481,943,943,404,943,404,404,2481,404,404,2481,2481,943,2481,404,404,404,404,404,2481,404
1749,3863,3617,1549,1815,3036,980,3322,139,1922,1922,1922,963,1761,2962,2962,2439,2077,2439,2439,2439,1761,2679,2077,2077,2439,2439,1922,2077,2439,2456,2439,2439,1842,2077,1842,2439,2439,1842,2439,2439,2439,2439,1761,2077,1842,2077,1722,2439,2439,2456,2679
1750,1540,3050,3343,1079,1371,881,228,291,3124,82,82,82,1371,82,881,1371,3124,3124,881,2088,881,3124,2088,2088,1654,3124,1711,2088,881,2088,2088,1880,2088,2088,881,1880,881,2088,1880,1880,2088,2088,402,1654,2088,69,2088,1142,2121,881,881
1751,6615,5621,1747,2953,2724,1432,2724,318,6579,158,6579,2154,6579,2154,6040,3125,3125,3125,3125,3125,3125,3125,464,3125,3125,3125,3125,3125,3125,3125,3125,2747,3125,3125,3125,2125,3125,3125,3125,2139,3125,3125,3125,3125,3125,5156,3125,3125,3125,3125,3125
1752,152,1157,2368,212,2942,3174,163,163,3181,3181,1992,3174,1992,582,864,3174,864,582,864,864,864,2713,864,864,864,7016,2682,864,2682,2682,864,2682,864,2682,864,864,864,684,864,2713,3181,864,1885,2750,684,684,684,2750,684,684,864
1753,4662,5994,2835,2452,1082,1651,414,93,1790,1503,779,2342,3294,1578,1578,3016,1920,222,1431,666,1369,850,1814,2116,2324,562,562,2324,2324,1048,2103,5544,112,3825,1369,2324,2324,2116,2324,2324,2324,2103,2324,222,2324,2324,2324,2324,2324,2690,2324
1754,2444,798,3,3127,316,1594,2872,316,2872,316,316,1831,1831,60,60,60,1831,1310,60,1310,60,60,60,1310,60,60,60,1310,60,60,60,1831,60,60,60,60,784,60,60,1509,1831,316,316,1509,60,60,60,316,784,784,316
1755,2933,2843,2058,921,2022,1197,773,3044,1197,1751,2077,1049,940,940,202,1304,1196,940,940,940,1196,3124,1196,1049,3418,1196,3418,2077,3418,3418,1196,2613,3418,119,3418,2077,3418,2077,3418,230,119,1196,119,810,3418,3418,3418,3418,1196,1196,3418
1756,1286,1157,1784,1157,1784,3030,3030,6946,2177,3110,6768,6768,1301,1920,445,580,3201,1301,1301,1301,3201,1577,3024,1129,3201,1414,3024,505,1414,1414,1414,1129,3201,1414,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,7056,1129,1129,1129
1757,6200,4592,2320,377,1422,2286,2058,163,2058,1479,3463,1918,1357,1422,1918,1422,1913,1918,1918,1918,855,1913,1913,1918,364,1913,1918,1918,1918,1918,364,163,1426,364,298,1426,163,3384,364,3384,1913,2766,2766,2766,1918,1918,1952,2058,1918,2766,364
1758,912,2556,5225,5806,596,3180,3728,3605,3605,596,3231,5013,2217,1231,3180,2609,3231,3305,1180,3305,3305,3231,824,3231,5250,3231,5250,3231,3231,5250,5250,3231,5250,1231,5250,330,3231,5250,5250,3305,5250,5250,5250,330,5250,5250,5250,5250,5250,1231,1231
1759,3404,6230,82,2419,2385,2402,546,546,2033,1009,2788,685,546,685,685,1571,1571,2482,2872,1571,2482,1571,2482,2482,2482,1571,2482,899,1571,1571,1571,1571,1010,2482,1571,1571,2482,1571,2482,899,899,2482,1571,2482,2482,381,2128,2128,2482,2128,2835
1760,1516,1079,694,2952,2126,2952,2161,655,3861,1735,3394,1559,5014,1604,5646,5646,5307,1755,1604,4677,1604,3278,4088,1630,658,1630,658,1630,3797,1630,658,272,1630,272,1630,1630,1477,3797,3064,237,237,1630,5306,1630,1630,1630,1630,6470,1630,1630,1630
1761,3131,450,2603,2224,2603,1705,123,123,123,3315,2608,3315,3315,3315,3315,3367,473,473,3315,3468,2608,2608,473,3315,2608,473,473,3468,473,2608,2608,3315,473,473,473,473,3468,2608,2608,2608,473,2608,2608,2608,2608,2608,473,2608,3315,473,3315
1762,1668,2419,1747,1651,907,3075,379,1966,1831,2162,1831,1831,45,926,45,45,45,3405,1804,3405,45,1804,3405,3405,1804,3405,3405,3405,3405,3405,45,3405,3405,3405,3405,3405,3405,3405,45,3405,45,2590,3405,3405,3405,3405,3405,3405,3405,3405,3405
1763,4409,855,1234,963,1950,963,963,1912,1012,1012,1012,1012,1012,1012,1012,1012,1012,2129,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,3069,3069,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,494
1764,2933,2500,1462,2500,311,311,311,1232,311,1232,311,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232
1765,3863,5199,1245,212,1496,822,414,1487,1000,410,1000,1000,1000,2462,1000,1000,1000,1000,1000,20,1000,3042,2462,3278,91,1000,2501,20,20,2501,91,2501,20,20,791,1097,1097,2959,1717,1760,2745,1000,20,4174,2959,20,2745,91,1717,20,1717
1766,2103,1157,4095,2315,3462,975,3066,3462,3462,3462,2938,601,1108,601,601,601,601,601,3184,601,601,3540,3540,3540,3540,3540,3540,3540,3540,3540,1355,3540,3540,3540,3540,3540,3540,78,3540,3540,2375,3540,3540,3540,3540,3540,3540,3540,3540,3478,3540
1767,6412,2586,2948,2452,2216,2216,2893,2893,1214,1214,2211,737,1214,1214,286,737,3684,3299,3299,3299,3299,3299,5477,2514,3299,3299,2514,2514,5477,5477,2514,6679,2211,2514,5477,2211,5477,2211,5477,3299,2211,2211,2211,6679,1930,1930,2211,2211,7,3416,2211
1768,3391,6332,2141,2836,598,1644,167,459,1796,2514,1796,2249,1796,351,351,351,351,2857,351,2857,1796,1796,1858,1858,1858,3400,3400,3400,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858
1769,311,4403,382,1651,2103,1326,2620,1326,957,2620,1657,2736,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,5216,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657
