ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53
2771,112,458,223,115,119,610,549,379,206,391,549,309,610,364,170,206,391,206,206,22,206,678,353,394,89,206,612,678,542,678,206,206,612,206,549,549,385,719,612,549,549,612,612,662,206,549,549,612,549,612,112,112,612,112
2772,326,31,28,174,187,389,269,187,224,187,224,131,224,105,105,105,105,105,105,105,224,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
2773,689,671,110,356,741,741,613,693,241,75,625,709,409,625,391,573,391,780,375,375,613,75,321,321,321,115,241,375,115,323,115,323,115,115,321,115,321,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115
2774,528,385,377,264,105,100,358,105,268,49,119,105,100,389,374,349,360,374,268,49,268,268,49,374,264,389,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,290,49,49,49
2775,521,349,200,281,223,223,223,383,223,383,223,658,614,58,223,658,223,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,429,658,658,658
2776,185,370,136,250,370,34,370,250,250,129,129,250,34,130,250,34,34,250,34,34,250,34,250,34,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
2777,403,183,365,58,58,58,612,277,255,58,58,255,156,58,58,58,58,58,58,58,58,58,58,58,58,58,20,20,24,58,58,20,58,58,24,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
2778,568,400,28,190,65,265,187,23,190,23,190,190,187,187,360,190,132,274,132,190,132,293,190,23,132,23,23,190,31,23,360,23,23,31,23,23,23,23,23,23,31,23,31,31,31,23,31,31,31,31,31,164,31,190
2779,552,677,596,88,35,86,368,129,192,263,301,171,263,339,263,263,58,58,58,263,301,188,301,339,314,339,301,339,339,339,339,339,387,58,263,339,387,203,203,500,329,330,329,329,314,105,49,329,314,329,330,314,329,329
2780,325,145,115,347,347,342,342,115,347,342,342,273,673,273,347,601,395,347,601,313,347,347,347,673,347,342,342,342,342,342,145,207,145,386,207,145,386,207,45,207,386,207,207,207,141,386,207,141,207,207,207,207,386,134
2781,29,251,19,572,594,572,572,572,572,115,572,620,620,618,618,572,386,386,594,572,572,572,572,572,572,572,620,572,177,572,572,572,572,572,572,572,177,620,177,620,572,572,572,620,177,572,177,620,620,572,572,620,620,177
2782,268,69,781,301,365,525,122,703,178,484,121,80,749,164,276,276,292,401,276,276,276,276,276,276,153,276,276,276,276,276,276,276,308,276,276,276,359,276,359,308,276,276,359,359,359,359,359,359,359,359,359,359,359,359
2783,483,306,140,132,383,328,377,377,377,377,328,27,377,102,287,353,353,377,353,229,377,353,353,353,353,353,102,34,353,102,353,229,353,353,353,229,353,353,353,353,353,353,353,353,353,34,90,353,353,353,353,353,293,353
2784,295,273,731,130,269,162,162,162,162,162,162,759,162,162,162,162,162,805,162,805,162,162,162,805,162,162,162,162,162,162,162,130,130,130,130,130,130,130,130,162,130,130,162,130,130,130,130,162,130,130,130,162,130,130
2785,549,432,154,193,324,55,343,180,56,154,55,56,154,154,154,154,154,154,154,154,154,55,154,154,154,278,154,154,180,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
2786,209,420,139,629,342,342,342,565,41,139,565,757,594,565,644,644,644,644,644,342,139,342,342,342,644,342,342,342,342,342,342,342,342,342,342,342,139,342,717,236,139,139,342,139,139,236,236,236,236,236,139,236,236,342
2787,539,82,60,524,660,108,560,660,660,660,697,560,660,660,660,660,593,560,660,660,660,660,317,697,660,660,660,697,660,697,660,560,748,560,560,560,560,560,560,295,89,560,89,123,295,89,234,295,295,295,3,89,89,295
2788,507,244,110,574,148,393,361,398,123,781,107,152,14,781,262,781,158,781,260,186,186,186,186,107,403,186,323,99,99,99,323,14,323,182,186,169,152,152,152,1,152,152,152,152,152,152,152,152,1,152,1,152,152,152
2789,158,136,326,344,320,344,233,233,233,210,210,69,233,233,233,233,233,233,233,233,233,233,210,210,233,233,233,233,233,233,233,233,233,233,233,233,233,74,233,233,233,233,233,233,233,233,74,233,233,233,233,233,233,233
2790,290,8,338,68,68,652,403,315,660,660,660,317,660,660,315,305,32,660,660,315,315,660,660,660,315,315,288,481,481,524,481,315,315,74,315,481,481,304,74,304,74,304,74,74,304,85,17,74,74,85,74,74,74,85
2791,318,476,403,293,403,66,403,13,66,355,66,66,317,403,403,403,403,403,403,66,317,403,66,403,317,403,403,403,317,369,317,369,317,317,317,369,369,369,317,317,369,317,133,403,133,133,369,133,133,133,133,133,133,133
2792,78,309,106,224,256,179,281,7,281,187,179,60,60,7,7,60,7,0,7,60,190,80,60,190,60,7,281,60,190,60,190,109,174,109,190,80,60,190,60,109,80,109,80,109,360,255,255,360,255,109,179,109,255,255
2793,313,367,260,129,269,60,414,243,676,383,126,60,269,34,243,34,243,156,106,106,106,34,106,132,173,34,34,34,106,106,34,34,106,34,34,173,106,173,173,173,106,34,173,106,106,159,106,106,173,173,173,173,106,173
2794,523,348,186,370,396,0,394,97,63,444,299,370,363,348,348,370,155,332,97,731,155,155,155,370,74,155,155,155,155,155,155,155,155,155,155,155,155,155,155,266,155,155,155,155,155,155,155,155,155,266,155,266,155,155
2795,788,770,487,416,88,416,500,765,769,765,699,223,784,203,23,709,709,225,203,709,765,765,709,517,517,390,517,517,709,709,709,517,517,517,517,333,517,517,390,517,517,367,218,375,362,321,321,333,333,333,333,333,333,333
2796,575,542,306,361,23,361,23,23,361,361,361,400,361,361,361,361,179,361,400,361,361,361,400,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361
2797,110,24,404,83,170,170,281,223,223,60,293,274,404,223,26,152,57,245,293,290,366,223,366,366,281,614,404,404,404,663,60,663,41,60,663,290,663,41,281,361,281,281,281,281,159,281,281,281,159,159,269,159,159,269
2798,173,603,351,549,384,383,322,383,363,278,236,313,602,313,555,328,236,313,388,507,713,313,236,313,608,78,65,754,236,236,388,388,323,713,608,388,713,388,713,349,388,256,388,256,388,93,256,256,256,256,256,388,349,349
2799,696,636,403,305,305,317,305,402,305,509,305,183,259,689,713,317,259,689,616,689,484,317,689,259,259,484,394,259,689,259,689,259,259,259,259,259,259,259,259,690,259,690,690,259,690,167,259,259,259,259,259,259,259,259
2800,479,805,659,703,697,570,570,243,787,570,485,325,264,627,323,580,323,787,331,331,285,14,697,331,787,262,662,345,332,332,323,787,787,332,73,73,259,285,195,332,259,75,75,323,269,269,193,570,570,193,193,570,570,269
2801,331,221,138,69,221,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
2802,657,308,132,132,190,638,306,190,132,132,132,638,190,132,132,132,132,190,132,132,132,132,190,187,190,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132
2803,794,525,377,676,143,676,41,676,356,251,356,329,356,690,690,288,48,400,338,356,400,288,356,288,288,406,356,406,288,288,690,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,399,288,288
2804,400,765,676,349,385,521,243,222,308,59,59,59,222,243,59,222,59,323,476,476,476,476,308,59,59,476,59,476,476,59,476,476,476,476,59,53,53,59,53,53,53,53,53,53,53,308,308,290,59,59,59,59,59,59
2805,748,447,340,253,435,805,748,474,435,717,435,483,253,110,253,513,766,731,470,470,253,253,759,433,717,470,624,624,433,433,521,433,433,566,566,566,69,566,566,69,566,566,566,435,69,69,759,433,759,435,759,69,759,435
2806,313,231,206,252,287,71,29,264,29,71,71,389,287,71,71,84,371,71,71,287,6,84,287,6,71,29,71,84,71,71,71,71,71,256,71,71,287,287,71,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
2807,523,45,211,400,5,285,32,32,5,5,32,32,227,227,32,285,227,227,256,32,5,5,5,227,227,5,256,256,256,256,256,5,223,223,5,223,256,223,223,223,223,256,223,256,285,223,256,256,256,256,256,12,285,223
2808,780,369,433,610,423,781,310,205,22,351,14,571,31,610,618,119,205,618,119,22,22,22,22,22,22,22,22,22,119,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,14,14,22,14,14,22,14,14
2809,284,153,71,137,0,370,297,297,370,370,370,740,297,370,370,370,370,370,297,297,370,297,509,370,370,297,370,370,297,297,106,106,509,370,297,370,106,370,370,250,370,370,56,370,358,370,370,370,370,358,370,224,370,370
2810,170,204,284,287,142,25,374,284,33,557,25,681,498,25,25,33,33,33,38,33,791,681,681,387,387,33,33,33,33,313,664,664,210,313,33,33,374,33,210,210,221,210,629,33,33,629,210,33,33,487,287,287,33,487
2811,505,164,620,584,381,150,319,620,143,382,800,381,143,382,800,800,181,382,342,382,342,382,339,342,342,382,342,342,382,382,382,382,342,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,36,36,382,382,36
2812,144,42,501,773,356,194,356,145,316,259,259,189,141,181,316,259,259,259,259,259,259,259,259,259,259,259,259,259,259,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
2813,376,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205
2814,586,721,403,365,750,583,36,498,678,672,672,605,630,345,159,672,672,159,345,678,672,672,488,771,771,219,488,672,678,672,672,672,488,672,672,672,219,219,219,488,488,488,219,219,488,219,219,219,219,219,219,219,678,227
2815,770,742,23,78,312,158,224,257,208,463,79,27,14,257,179,179,179,179,179,179,470,179,179,179,179,776,179,179,243,705,603,243,213,705,156,243,213,603,705,603,243,243,243,705,705,243,243,28,243,705,243,705,243,705
2816,391,699,690,208,251,132,380,612,361,293,140,293,44,219,388,361,612,361,380,388,293,400,22,400,400,400,400,400,400,400,400,400,400,388,400,140,388,236,140,275,275,388,275,275,275,275,275,275,275,236,275,275,275,275
2817,314,63,221,101,84,292,363,225,356,292,333,391,333,241,241,356,356,353,356,391,391,391,356,391,391,391,356,391,269,391,269,269,269,269,188,269,125,80,125,125,125,125,125,125,188,323,125,358,125,358,358,129,188,129
2818,478,313,372,255,322,255,309,287,255,377,78,322,78,31,292,239,140,290,255,358,290,358,239,290,106,140,140,287,140,287,287,239,140,292,140,140,140,140,290,290,260,185,290,290,185,290,140,290,140,290,290,290,292,290
2819,207,577,396,251,385,23,19,764,23,23,225,764,385,169,225,456,570,6,570,725,19,570,19,19,19,725,23,23,19,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
2820,615,206,245,188,245,346,245,49,235,93,229,187,187,187,84,187,187,187,346,346,346,187,187,187,187,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,729,346,346,729,229,35,346,346,346,84,784
2821,3,415,325,693,693,770,770,100,658,256,770,770,770,577,773,773,773,543,770,658,543,12,213,213,213,12,213,213,12,12,213,213,213,489,213,213,213,213,489,213,213,213,213,213,6,213,213,213,213,213,213,213,213,213
2822,585,508,275,456,400,192,148,347,556,171,192,192,192,725,725,171,758,171,171,24,758,758,400,28,486,400,28,24,24,24,24,24,24,24,24,24,24,24,237,24,237,237,237,225,237,225,237,237,225,225,237,237,225,225
2823,787,309,188,800,231,161,313,125,66,301,301,318,354,70,161,231,301,301,301,68,301,68,68,68,301,68,231,301,301,301,231,21,21,68,231,21,301,301,21,80,21,278,301,161,21,161,301,66,80,80,80,80,346,80
2824,412,613,109,656,219,360,675,119,675,683,578,119,632,578,578,578,578,578,360,578,578,578,683,578,578,578,578,578,578,578,578,578,578,548,548,548,548,548,360,675,675,548,360,675,360,675,578,675,675,0,548,540,675,0
2825,349,549,647,161,740,407,447,794,447,698,394,88,407,740,416,394,595,740,232,394,406,394,549,740,660,303,394,549,740,595,194,394,394,549,394,549,549,394,394,394,394,549,394,394,394,394,394,394,549,736,549,279,736,736
2826,751,19,170,252,166,162,349,256,349,377,49,229,290,413,363,349,6,6,6,6,6,6,6,6,6,290,6,6,71,290,290,290,290,256,290,290,256,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290
2827,213,339,334,255,366,41,237,225,334,366,366,41,255,65,65,65,65,65,65,366,65,334,65,65,65,312,131,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
2828,477,480,390,390,36,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2829,431,28,353,353,339,22,385,353,353,136,353,385,385,283,385,385,385,325,385,385,385,325,385,325,325,353,385,325,325,116,385,385,385,385,385,385,385,116,385,385,385,385,385,385,385,385,361,256,256,256,256,385,116,353
2830,550,339,12,314,361,121,364,346,333,23,23,23,656,23,100,23,303,23,656,528,759,23,364,364,759,759,759,303,273,303,303,314,495,451,314,95,764,79,273,303,114,472,114,79,273,79,79,273,273,741,79,303,114,273
2831,298,526,791,454,802,571,454,571,432,571,432,584,720,432,432,762,571,571,571,571,571,571,454,571,571,571,571,571,571,654,571,571,571,571,571,558,571,558,571,571,571,558,571,571,571,571,571,571,571,571,571,571,571,184
2832,677,165,393,293,5,126,196,345,101,390,345,195,632,133,345,345,345,345,114,114,345,394,551,722,394,394,345,394,0,0,394,0,168,345,394,345,345,345,168,168,168,345,345,345,168,168,168,168,345,345,345,345,345,345
2833,93,82,3,175,542,143,143,143,805,354,805,88,143,143,143,143,143,805,143,541,477,143,143,143,143,143,143,143,143,143,143,143,583,143,143,143,143,143,583,583,583,583,583,583,583,143,583,583,583,583,583,583,143,583
2834,55,750,3,704,704,424,440,167,315,32,440,740,595,719,221,315,424,167,424,424,199,315,424,46,622,630,298,622,622,46,622,313,221,622,622,622,622,622,622,622,622,622,622,424,622,424,622,622,11,424,424,368,11,622
2835,13,508,701,794,230,687,434,109,722,722,109,449,109,722,109,109,109,86,109,109,109,722,366,109,366,751,456,109,607,109,109,109,109,109,109,109,109,109,109,109,109,751,751,109,625,625,109,625,109,625,109,109,625,109
2836,337,211,378,378,378,378,378,725,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
2837,17,72,539,504,504,402,402,135,402,402,402,402,402,754,402,402,402,402,402,402,402,402,402,431,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402
2838,729,744,376,249,548,159,15,313,15,15,15,613,84,15,15,84,251,15,15,15,15,251,15,251,15,15,15,313,313,15,313,15,15,15,15,15,15,251,15,15,281,251,313,251,281,281,251,251,87,281,548,15,281,251
2839,466,370,83,46,465,337,777,64,142,684,389,337,311,389,138,389,92,389,337,337,197,311,2,311,2,652,2,311,17,311,337,732,337,17,325,537,684,64,537,679,374,64,374,513,28,374,374,116,374,28,374,28,28,28
2840,742,132,171,121,383,340,340,340,187,340,26,383,340,383,389,389,340,340,340,389,340,239,383,389,340,340,340,389,325,325,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
2841,11,42,800,396,100,100,105,100,162,162,162,309,100,6,342,162,100,100,140,100,100,100,754,754,162,100,162,162,140,162,116,100,100,162,334,116,349,349,349,162,349,162,346,346,349,162,162,162,349,346,349,346,346,346
2842,336,4,137,509,725,712,712,312,312,147,312,312,675,312,312,312,661,661,661,661,661,661,661,194,194,194,661,194,194,661,194,194,194,194,194,194,194,384,194,384,194,384,194,384,384,384,384,384,384,384,384,194,384,384
2843,321,137,676,113,380,361,361,361,168,168,168,113,168,168,168,168,168,168,168,168,168,168,168,168,317,99,99,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,335,168,168,335,168,168,168,168,335,168,168,168
2844,297,394,317,735,89,320,338,320,618,233,68,740,807,233,735,735,233,780,320,320,320,233,351,233,338,338,781,320,114,114,114,320,114,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320
2845,174,100,26,248,80,283,6,265,6,360,463,80,220,6,257,220,121,346,23,346,346,346,360,283,346,6,360,360,6,6,360,6,6,360,360,6,360,6,360,360,360,6,360,360,360,360,360,360,6,360,360,360,360,360
2846,170,307,137,259,159,259,345,259,259,126,259,259,259,259,259,259,345,345,345,259,259,259,317,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
2847,605,640,62,497,713,688,521,284,408,688,521,373,344,688,672,688,521,68,548,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,253,688,688,688,253,688,688,387,688,688,253
2848,374,30,205,502,578,470,98,419,98,83,470,250,250,387,467,758,467,466,521,83,466,466,53,470,466,466,53,25,25,25,53,83,253,253,253,253,253,368,368,663,688,129,737,663,368,368,368,368,368,368,433,663,533,368
2849,710,57,150,329,346,295,150,346,113,346,42,346,334,371,53,505,505,400,334,346,400,371,400,400,573,400,400,400,758,400,179,707,707,707,179,53,707,179,53,179,179,53,179,179,179,179,179,179,257,115,257,115,375,179
2850,192,136,156,313,13,382,285,101,380,292,292,287,275,275,45,742,742,310,310,379,310,310,125,310,49,49,49,49,49,310,275,310,275,141,275,275,141,275,275,310,275,275,275,275,310,125,275,334,310,388,275,774,210,774
2851,92,28,118,371,77,337,60,513,98,371,309,472,162,485,485,360,279,325,472,360,162,360,137,96,360,96,96,96,137,137,137,137,137,137,137,137,137,137,137,137,279,137,279,279,279,279,137,137,137,137,279,279,279,279
2852,225,30,143,567,673,584,584,539,539,134,539,185,539,601,273,673,416,252,416,416,673,416,416,416,416,673,673,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,673,134,134,134,134
2853,165,792,695,473,736,320,790,720,720,718,720,458,214,720,440,458,556,458,458,458,458,458,435,718,458,435,435,435,435,435,435,435,435,435,109,435,435,109,165,435,165,109,435,435,165,435,165,165,109,109,165,435,435,165
2854,646,180,771,320,537,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,452,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320
2855,447,160,160,590,421,476,666,681,367,14,62,126,62,506,483,506,14,367,62,483,62,62,168,62,14,62,62,62,62,168,7,14,14,506,14,14,7,14,14,7,734,734,734,14,734,734,734,734,734,734,734,734,7,734
2856,335,371,800,393,14,6,183,111,111,14,111,111,338,247,247,493,800,74,368,368,368,368,74,70,70,368,187,3,368,70,247,3,74,3,1,1,1,1,1,318,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2857,508,280,170,255,170,208,165,165,165,165,378,165,165,165,208,165,179,325,328,208,165,165,165,165,165,165,165,165,378,165,165,378,588,588,588,165,165,588,165,165,152,152,152,152,29,152,29,378,152,152,378,152,152,152
2858,719,596,175,345,400,345,345,345,719,345,345,380,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
2859,142,727,295,515,111,195,329,263,515,790,533,323,688,105,323,790,301,140,458,329,790,790,489,323,674,674,528,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,807
2860,144,53,403,369,354,369,369,369,369,234,221,311,369,369,221,369,221,369,369,369,369,369,221,369,221,369,369,369,221,369,369,369,369,369,221,402,226,369,402,221,402,221,402,221,221,221,402,221,221,221,402,221,221,369
2861,40,314,740,119,469,71,190,505,96,132,590,630,590,630,31,33,96,187,187,505,505,187,187,121,187,187,187,727,581,187,187,401,401,187,187,553,727,553,727,636,636,190,190,371,187,187,371,187,187,32,187,187,32,274
2862,577,309,147,26,472,192,30,26,211,347,472,28,64,213,347,100,347,543,53,28,346,28,472,28,28,28,472,43,192,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,30,384,384,384,30,384,30
2863,800,686,385,573,800,800,701,459,339,804,528,19,800,728,701,701,257,728,728,257,701,728,728,701,182,182,182,182,182,182,182,182,182,257,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182
2864,340,158,98,326,210,559,282,234,284,401,652,652,807,284,652,545,728,64,652,447,426,569,254,120,71,120,71,652,284,123,123,123,123,123,123,123,123,123,123,123,123,326,326,326,123,326,326,123,326,326,326,326,326,326
2865,229,85,289,605,289,168,316,115,470,33,377,480,377,316,158,490,246,377,490,377,377,377,9,158,490,377,377,408,450,377,504,101,504,504,205,101,205,504,504,504,205,210,205,210,205,205,210,289,504,210,205,210,289,210
2866,353,524,345,314,51,72,649,160,160,548,548,421,123,548,649,230,548,649,160,48,48,548,211,230,160,160,160,160,160,160,160,160,160,160,48,160,160,160,160,48,48,160,160,48,548,160,548,160,160,160,160,160,160,160
2867,353,237,224,104,389,325,662,340,662,662,662,389,174,662,224,662,662,340,662,340,340,340,389,340,340,340,340,340,132,340,383,383,340,383,383,383,383,383,92,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383
2868,416,192,121,285,285,692,234,285,285,285,120,401,234,120,358,285,552,234,358,260,327,649,649,285,552,560,649,649,260,649,552,649,649,540,649,649,552,649,649,649,552,649,327,327,649,327,327,327,327,649,327,649,327,327
2869,223,197,342,572,247,337,466,273,572,134,594,594,115,386,325,115,115,53,386,115,386,115,337,115,386,115,386,386,386,386,337,386,386,386,386,386,386,386,386,386,269,277,337,337,269,337,269,269,269,337,337,386,337,337
2870,211,140,333,191,7,370,99,37,37,37,37,191,85,37,393,37,548,384,548,548,211,37,731,275,278,370,37,37,800,800,800,800,7,800,800,370,370,800,800,285,800,285,285,285,290,160,548,548,285,290,290,290,290,290
2871,762,771,155,287,553,77,783,358,77,783,310,386,156,310,783,711,287,108,287,287,29,287,287,287,29,387,287,287,289,287,387,250,250,387,387,250,387,287,287,387,387,287,387,387,387,387,387,387,387,387,387,387,387,387
2872,629,7,130,130,618,763,179,53,53,590,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
2873,340,246,252,10,141,388,388,60,63,400,37,60,274,60,388,37,274,388,388,388,141,380,388,388,141,388,141,223,388,388,400,223,223,223,223,388,223,400,400,37,37,37,37,129,400,37,399,176,176,400,322,322,322,176
2874,140,8,1,363,69,363,1,233,299,38,55,312,164,55,55,204,55,55,266,55,209,209,17,1,209,209,402,402,209,129,69,129,129,209,129,221,221,658,402,402,402,154,402,402,402,402,402,74,402,74,154,74,311,686
2875,716,191,133,236,82,259,181,181,181,181,181,108,181,181,181,181,181,181,51,181,181,181,51,181,181,181,181,181,181,181,181,337,181,181,181,181,181,181,181,181,337,181,181,181,181,181,181,181,181,181,181,181,181,181
2876,773,377,26,401,777,559,533,249,545,713,771,156,545,750,771,771,771,713,507,55,771,533,713,199,771,533,199,771,199,771,55,55,771,249,249,108,108,108,249,249,758,108,758,249,758,249,249,249,249,108,249,758,249,494
2877,661,701,390,222,350,143,109,295,321,128,501,569,109,434,395,127,295,222,31,342,395,390,685,128,395,395,390,532,395,222,36,395,395,447,395,395,222,447,447,247,379,379,379,395,45,247,447,45,806,698,447,447,447,447
2878,49,24,357,162,162,381,223,543,213,744,121,213,628,516,543,429,543,543,260,543,281,744,744,744,744,543,543,744,543,543,543,543,543,543,260,225,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260
2879,456,361,348,153,348,186,186,348,352,153,414,352,340,186,186,354,348,153,348,150,174,348,352,186,174,174,153,186,186,153,153,186,186,186,186,186,153,186,186,186,153,153,153,186,153,153,153,186,153,217,153,153,153,153
2880,648,391,416,612,593,411,593,593,219,803,593,504,593,219,762,593,803,803,803,803,803,700,803,700,700,560,763,470,745,470,647,763,378,378,470,196,470,378,470,763,470,763,470,378,378,378,378,378,378,647,378,378,121,378
2881,457,182,577,658,435,601,456,766,105,658,514,19,26,105,105,495,659,105,659,766,105,456,659,807,658,30,26,30,30,26,30,105,26,19,19,26,30,105,171,26,171,171,26,171,26,26,26,389,105,384,19,105,398,19
2882,362,281,263,136,136,103,219,501,159,219,501,219,501,219,501,66,136,501,374,501,501,501,239,239,136,239,361,361,239,239,236,239,239,386,386,80,386,239,170,170,239,221,239,239,221,170,221,80,80,170,221,221,221,221
2883,466,678,217,77,77,553,352,652,374,352,352,181,352,352,352,168,352,168,168,168,352,352,2,305,352,352,107,168,107,107,743,107,107,107,107,107,107,204,107,204,204,387,107,107,204,204,107,107,387,387,387,387,204,204
2884,170,373,330,363,263,263,329,108,163,420,163,660,108,163,163,163,20,20,163,693,420,20,660,420,748,20,361,748,118,420,748,748,748,748,205,748,748,205,748,361,205,186,361,186,205,361,361,420,361,323,361,14,669,323
2885,741,177,210,192,392,237,24,807,6,6,6,6,6,24,6,106,106,6,661,661,6,187,6,6,6,6,6,106,187,187,6,129,129,129,187,187,187,187,187,187,187,129,187,187,187,187,187,187,187,187,187,187,187,187
2886,88,506,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142
2887,517,730,211,517,162,214,58,94,714,208,58,253,208,58,399,714,714,58,58,58,553,594,162,364,162,156,553,714,211,683,214,548,653,653,214,653,548,548,548,94,653,94,94,653,214,94,653,693,214,693,693,653,653,653
2888,463,116,195,353,496,361,168,99,496,524,524,496,447,548,316,660,48,417,447,623,74,447,660,447,316,99,623,524,316,316,788,316,316,617,447,788,447,447,524,524,447,447,447,447,617,617,447,524,447,447,524,447,447,447
2889,581,158,345,407,345,345,345,378,345,345,345,407,345,378,216,264,264,264,264,378,264,264,264,264,264,378,264,264,264,264,378,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
2890,281,404,169,179,493,260,294,380,294,179,294,293,179,260,179,179,294,294,294,260,294,294,191,294,179,264,260,294,294,158,260,158,158,179,179,158,179,179,179,179,380,158,179,179,179,179,179,179,179,179,206,206,179,206
2891,31,492,303,312,591,19,19,312,75,577,577,19,303,19,312,19,577,19,577,688,577,19,19,577,577,19,19,303,19,19,19,303,19,312,303,19,19,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
2892,770,273,251,263,263,263,263,263,23,263,263,334,263,263,334,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
2893,347,748,450,74,418,605,605,780,394,750,605,632,465,632,632,632,465,465,713,780,713,713,377,713,338,713,713,780,343,713,343,713,377,780,713,781,253,253,284,253,253,253,780,253,253,253,253,253,253,253,253,253,253,253
