ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23
3270,608,2552,3384,2458,653,2019,581,2019,2019,581,2019,581,581,2512,581,581,2019,3610,2191,581,3340,859,859,653
3271,1022,3417,291,76,1891,1416,1672,708,708,708,708,708,708,708,708,708,1681,708,708,708,708,708,708,708
3272,2880,684,2829,2829,2829,2829,2829,2829,2829,2929,2829,2829,2929,2929,2929,2829,2929,2929,2929,880,2929,2746,468,2929
3273,213,1633,272,1137,1196,1559,1431,1559,1431,1559,3386,6506,2753,1559,2753,2753,3386,1559,3101,2134,2753,2753,2753,3011
3274,213,1147,1723,921,3406,773,2514,773,23,2514,2514,2514,843,2514,2514,2514,2514,2514,2514,2514,2514,2514,2514,2514
3275,976,3417,451,2311,1018,3149,3017,1976,2311,2311,620,1018,620,3520,3520,3019,2800,3019,620,1610,1729,620,2427,3339
3276,4411,1694,165,1674,2807,139,2271,2271,2807,2807,2807,1596,2807,1739,1596,3051,6666,2807,3051,740,1739,2807,1761,286
3277,1980,583,3459,1980,3393,3393,3393,3393,3393,3393,3393,1535,3393,3393,3393,3393,1851,1535,3393,1535,2791,1535,1851,1535
3278,1901,2319,2639,983,914,3356,154,1692,154,154,154,154,154,3356,154,279,1692,279,2795,3356,1692,2795,2795,79
3279,6170,3390,1233,810,1233,2620,2620,1971,2208,888,2620,888,2620,2620,2620,2620,2874,2620,2620,133,2620,2620,2620,2620
3280,5907,4940,3222,2422,2059,3188,42,3188,3902,1053,1053,1518,1518,3090,3029,3029,3029,3090,983,3902,1722,983,983,1722
3281,784,1775,2428,1421,1421,1431,510,1421,1431,1431,1431,1431,1431,1431,1431,1431,3112,1431,1431,3488,1431,1431,2764,3488
3282,3118,2772,2642,589,1764,1332,2516,2516,2594,2594,2516,2594,2516,2516,1168,2516,1168,1168,2594,1168,2594,2050,2516,3418
3283,925,1816,3179,3179,3465,3179,3465,3179,1182,3179,3179,3179,3179,3465,3465,3465,3465,3465,3465,3465,3465,3465,3465,3465
3284,2880,2015,1011,36,540,3259,1448,3254,1448,2545,2545,2029,144,2029,144,4317,2029,2545,144,2029,144,144,144,2234
3285,3345,2459,2121,2121,2714,2652,2652,295,2652,3237,3237,3237,2952,3237,3237,3237,1790,3237,3237,3237,3237,3237,3237,3237
3286,213,1495,2014,1514,282,1940,2258,2925,2258,841,2258,2258,1940,2258,2057,2258,2258,2258,2258,2258,2258,2258,1959,2258
3287,213,280,4259,109,3008,2019,3008,1553,3524,3610,2019,3008,3864,2019,2019,3008,1123,3341,3341,3341,3524,3341,3008,3341
3288,330,2168,3121,128,3121,6434,3121,613,2608,1086,6892,3441,1732,6892,1231,1924,2408,6555,1231,2912,1231,1732,2908,2908
3289,2605,4058,1462,1067,1194,480,2243,2243,1067,1794,2243,481,2243,2243,481,481,311,481,2243,2243,2050,2243,694,481
3290,403,515,2137,1136,3233,3233,2447,2092,3233,3247,2092,2259,3293,3233,3293,708,3293,1935,762,949,2214,949,949,949
3291,2880,3516,907,119,119,2851,2851,119,3353,2134,1925,2134,954,2851,2770,1568,2134,2309,2134,2660,2770,1925,1925,2851
3292,1820,475,3222,1602,2412,1892,1892,1892,1892,1599,1599,3398,1892,3233,1892,1892,1599,1599,3113,235,1803,235,1346,235
3293,4403,1347,1829,708,2529,3443,16,2529,2201,2201,2201,3443,2201,2201,2201,2201,4306,2201,2201,2201,2201,2201,2201,2201
3294,787,2433,637,617,617,2458,3024,326,3105,326,326,3105,2626,326,326,326,3024,1535,326,2626,1791,1791,2626,3155
3295,1901,837,2647,2471,2471,3078,2471,2471,2471,3078,1955,3078,3078,3078,3078,3078,3078,3078,3072,3078,355,3078,3078,1283
3296,1156,1816,1206,855,2286,2286,2286,2286,2286,2286,2286,3091,2286,2286,3091,2286,6312,2309,3091,1288,3091,3091,334,3091
3297,1156,2536,3379,119,1518,2100,718,1766,1766,2234,2234,3467,1766,2234,2234,2234,693,3243,2234,2234,2234,2234,2234,2234
3298,1157,3511,859,1564,715,2184,2184,2327,388,3051,2184,3234,715,3051,1976,3234,758,3286,1486,3286,2302,3511,3286,3286
3299,2609,975,3462,1081,2858,2389,2622,2277,2622,2636,2636,2622,2622,2622,2622,2389,975,2636,2636,2622,2277,2636,2636,1507
3300,213,1838,2639,794,3753,2889,1123,6906,193,1464,2980,2980,1464,848,848,1123,803,3437,848,1464,848,848,3437,2080
3301,2872,1191,1103,794,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107
3302,2880,1515,1284,1241,229,581,1241,2439,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626
3303,2747,1838,5234,5513,3617,462,6299,61,2418,3627,3627,1776,2045,585,5885,5885,1485,5885,5885,2753,5885,5885,5885,4815
3304,1156,2441,3459,737,749,749,3007,15,3007,15,1791,4224,749,749,749,2732,2732,749,749,749,749,749,749,2152
3305,2747,711,151,2924,2248,954,2924,3035,2924,1435,954,954,1832,1481,2924,1832,1876,1481,1832,954,954,2924,2924,1435
3306,1901,1377,2321,928,1463,720,3263,3263,3263,1080,3263,3263,3263,3263,3263,3263,2347,3348,3263,3263,3263,3263,3442,3263
3307,1980,1987,1329,1275,1275,1955,1867,1867,1955,2632,1987,2632,619,2632,1987,2632,2632,3155,2632,2632,1857,1667,1275,1857
3308,1156,3417,1602,1602,1390,1623,908,1681,1681,1623,367,2401,2550,1681,1681,2550,1681,2717,2550,322,2111,624,1681,888
3309,1357,1694,759,430,3340,1791,759,759,3377,759,1423,759,3377,1423,3377,1423,3377,2916,1423,1423,2916,3377,3377,571
3310,4473,3987,2820,1781,909,6595,1166,1610,1706,1610,2210,1454,4354,4354,2216,4354,1454,1454,2216,1454,1135,1135,4354,2574
3311,2605,67,1462,1293,480,480,1015,561,480,3358,964,480,1033,964,3358,3358,3358,1033,3358,3358,3358,3358,3358,3358
3312,715,1816,1162,1975,2728,3521,3521,3521,3521,3521,3042,3521,392,392,3042,392,3521,3521,3521,570,3521,392,3521,3521
3313,1901,1184,3462,2591,6798,1211,2221,4796,2914,2221,6798,2221,2503,2221,2221,2221,3182,3182,2221,2503,2221,3641,2858,2221
3314,1314,1775,1157,3457,6773,2933,959,585,2916,2933,1238,3133,3133,3133,1431,3133,3133,2695,1803,3133,1803,3133,1994,3100
3315,1980,1987,2321,1699,2450,1403,2779,1403,2779,1699,1781,1781,1386,1699,1386,1699,1403,1403,1781,1841,1699,1403,1699,1403
3316,1156,2022,3382,2631,769,2770,2770,735,2631,735,2631,735,735,735,2550,735,2550,735,2550,3106,5962,2550,735,1646
3317,5346,1386,1953,2359,25,2625,2863,982,1942,1942,1942,1942,1942,2863,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942
3318,569,3417,569,2479,619,2479,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614
3319,1357,5148,4635,6320,3100,1510,536,1874,3248,536,536,536,3248,2106,1764,697,1874,3072,3072,1230,2106,1119,1059,2106
3320,2255,2720,163,5254,5254,2633,2633,2633,3181,149,2633,2633,3181,3181,212,5174,3286,149,3181,3181,562,3181,3181,6749
3321,2853,2798,2198,2994,2851,2851,2851,2403,3356,2369,2369,2851,1737,2851,2369,2369,2851,2369,2261,2369,2456,2456,2369,2369
3322,2880,1157,109,1157,2326,1837,1837,1837,1837,2812,2120,2120,2120,2120,2120,2326,2120,2120,2120,2120,2120,2326,2326,2326
3323,2880,1479,758,316,839,1424,972,972,355,972,972,972,1613,3275,972,794,972,1613,972,972,972,972,972,794
3324,3039,1552,1206,1613,3033,996,3091,3091,3091,3091,3091,3091,3091,3118,3091,3294,3091,1045,3091,3091,3091,3091,3091,3091
3325,3039,2772,4420,3522,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,2529,1138,112,2529,1714,1714,1714,1714,1714,2529
3326,1156,1694,558,2474,2474,10,10,541,2575,701,2453,558,10,2529,3202,214,10,2625,227,227,2529,10,1956,701
3327,3279,3219,5718,1053,1169,1626,1169,3454,2902,2435,1053,1169,1053,2902,1169,1053,1053,2435,1053,1082,1053,3341,1053,1053
3328,2747,1838,2923,3309,6836,923,313,1225,1225,4322,501,2160,501,2003,501,3158,2003,3158,501,501,501,3158,501,501
3329,3247,1835,740,3258,417,417,2184,1728,599,1728,2184,3258,2184,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258
3330,3325,1615,673,1035,3494,2639,1286,725,673,2994,1764,2414,2516,3031,1676,1676,3022,1761,2414,2414,3261,2414,3143,2414
3331,2255,3262,1970,1728,926,65,1410,926,1410,1913,1410,926,941,1127,941,941,3046,409,3046,1127,1127,2709,3046,3046
3332,2605,2381,2580,254,5100,2035,1628,941,941,4507,941,3303,941,941,2925,941,2925,1968,941,941,2810,2925,837,941
3333,3404,1196,165,1722,0,1127,805,3140,3140,3140,1149,3140,3296,1127,3140,3296,3140,3140,174,3140,3140,3296,648,3340
3334,1156,3417,1646,578,2930,2930,2930,368,2231,2231,2231,578,19,2211,2212,2212,1974,2212,2965,2212,2965,2211,1124,2212
3335,1899,3417,3313,3348,3383,3383,3133,26,3383,3133,3133,3133,3133,3133,26,1272,6322,2736,26,3383,26,3133,3383,1272
3336,1357,2328,1405,1770,1682,686,1682,239,2188,2496,1409,798,2496,2621,838,838,2496,838,2496,835,5819,838,838,3065
3337,4088,1148,3484,3484,5477,3484,3484,3484,3484,3484,3484,3484,5477,5477,3484,3484,3484,3484,5477,3484,5477,5477,5477,5477
3338,1157,2807,2596,1914,1914,1914,1914,921,2055,2055,2055,333,2055,2891,333,2055,6642,1429,1717,3937,2693,2055,6642,3937
3339,2399,2398,2717,177,2347,681,2836,681,177,2700,2642,1826,888,888,51,51,2347,51,51,177,1826,2347,2347,2347
3340,6525,1342,88,1672,1672,1605,2480,2564,1605,2564,662,662,2564,662,662,3359,662,833,662,662,1408,662,662,662
3341,2605,1342,2916,1031,124,3407,124,3143,124,770,3079,296,1036,619,321,3370,321,3407,351,3407,3407,3407,3407,321
3342,715,1816,1206,2092,523,838,855,523,3033,523,260,3043,1538,2293,6766,1538,1277,163,1958,1538,1538,1538,2512,6766
3343,1901,2168,6164,269,6247,6247,2625,6247,155,6247,3419,3419,3419,3419,3419,3419,155,155,3419,155,155,3419,155,3419
3344,2880,1567,2336,342,2029,1487,2067,2067,2798,2798,3245,993,2798,6589,2798,560,560,2067,560,2574,1156,1110,1110,1156
3345,2175,3613,1386,549,3094,918,918,1186,2960,918,1186,549,2833,918,6088,1387,1387,6088,918,6088,549,6088,549,549
3346,1783,3417,333,566,3087,3087,566,3087,3087,3087,3087,3087,3087,3087,3087,3087,3087,3087,6723,3087,3087,3087,3087,3087
3347,604,703,293,554,2820,3244,363,2820,2234,109,109,225,2041,2820,2820,707,2820,707,174,1265,833,1679,833,2981
3348,213,470,1970,1442,2816,1525,989,2823,1800,627,2823,1800,1800,1442,1529,1529,1065,1065,1529,1529,1109,34,1445,1445
3349,1901,2168,396,2804,2804,2804,2804,2804,1930,1930,1930,2804,1930,2804,2804,2804,2804,2804,2804,2804,2804,1930,2804,2804
3350,3285,778,840,840,62,62,414,62,62,1577,218,62,1577,1577,4797,1577,158,4797,4797,218,1577,218,62,1577
3351,1157,703,2268,119,2358,458,2264,2677,2677,119,3094,3109,1476,1476,1476,790,790,2191,3287,3287,3540,307,1476,2379
3352,1156,3417,1147,100,1413,327,1196,1196,2464,1196,1888,1196,1196,1196,1196,1196,1196,1196,1196,1888,327,1888,1888,466
3353,2880,6515,2147,3280,1900,3485,1047,1900,449,256,920,920,920,920,920,920,449,1047,1345,920,1047,920,920,2265
3354,5889,5414,660,254,3347,1422,660,4688,3331,3683,2385,3683,3331,3331,3331,3331,3331,480,480,1910,3308,3331,3331,3331
3355,5452,6451,533,1356,533,2446,2446,4806,2095,2111,2446,2111,3178,2095,3178,2111,1544,2111,1544,4806,1544,1544,3178,1544
3356,213,149,785,2713,942,516,942,942,942,1152,906,149,942,5174,942,906,906,5174,149,906,906,1251,906,1251
3357,1022,3421,291,2156,305,518,305,2599,2599,1476,2928,1163,1163,1638,2116,2928,450,2156,2116,2599,3091,2156,3091,1163
3358,3039,904,6483,2622,224,2362,1926,1926,1418,3371,1926,1926,1926,1926,3371,3371,3324,1926,1926,1926,3371,1926,3371,3371
3359,138,976,455,2934,1899,41,459,1708,5869,1782,427,2734,2734,2734,1708,2734,2734,2734,2734,2734,2734,2734,2734,2734
3360,569,5496,3222,1602,3398,2111,510,1421,373,874,874,5105,874,2463,2463,235,3973,2196,2463,2196,2196,235,568,2517
3361,2255,4532,3633,442,442,3600,3600,1223,3600,7,3600,1951,7,1223,7,2375,1301,2375,6827,6827,6827,6827,793,6827
3362,1483,1946,151,2038,6656,2246,490,824,490,1582,2246,1946,2246,2246,2246,2246,824,2246,1859,2246,2678,824,1005,3048
3363,1094,3417,2631,681,2347,705,202,202,874,202,2631,2631,1905,705,1589,701,59,398,1905,701,701,1905,701,3002
3364,3285,2398,3222,2731,2731,499,499,2731,499,1025,3101,1380,1380,1957,3439,1025,1946,135,1025,3439,2874,1025,3246,135
3365,3039,609,1682,1052,66,3013,66,2188,3013,3013,3013,3013,3013,3013,3013,3013,1790,3013,3013,3013,3013,3013,3013,3013
3366,2880,444,444,1717,1331,2184,2184,2184,2184,2760,2760,2760,2184,2760,3258,2760,2760,4272,331,331,3445,2760,3505,2327
3367,5494,1838,2399,254,848,1760,1760,1760,2796,1760,1364,1760,1760,1605,1760,1657,1760,2271,1760,1760,1760,2271,1760,1063
3368,1674,3417,1782,2644,613,4082,613,234,2202,613,2732,4995,1061,4995,7,7,1689,1689,3545,1689,2190,585,4995,585
3369,5907,3404,3162,3082,6754,3404,3404,3082,3082,3082,4000,3082,3488,3082,3511,1848,3511,1724,241,3488,4000,241,3488,3488
3370,213,280,2926,2553,2333,736,1290,2333,736,2116,2116,2116,506,2116,2116,2116,2333,2116,222,2116,2116,2116,1473,2116
3371,213,677,272,130,1282,1282,2735,1815,1282,1282,63,1282,3516,1282,1282,2739,3167,1282,1282,1282,1282,1282,3167,1282
3372,3474,1054,1054,617,1054,5768,1065,5768,620,1067,620,774,34,620,620,620,2361,5966,896,5966,620,774,620,5883
3373,213,2536,828,1476,1453,885,1453,1453,885,1453,1453,830,3956,885,3525,1941,1485,768,1453,1941,1941,1941,830,1941
3374,3118,1392,1462,34,1910,706,2279,1084,1084,741,3193,3007,3193,3193,1084,1084,3007,3118,1462,3193,3193,2823,409,2823
3375,1156,1694,5398,1584,1801,2153,2212,2212,2212,2212,2212,2212,2212,4218,2212,2212,2212,2891,529,2891,4218,2212,108,108
3376,1423,1694,515,1091,1097,3429,1672,239,2055,2055,2266,2055,2055,2055,2055,2055,2055,2055,2055,2055,2055,2055,2055,2055
3377,3118,1763,1462,2536,3118,2109,3405,904,2035,904,3405,3405,2035,904,3405,3405,2497,2151,3405,3405,3405,3405,3405,2035
3378,1156,3417,1127,1791,3243,2435,3243,3243,635,2939,3031,3031,3031,3031,740,3031,1617,1617,3031,716,2223,3031,1196,1196
3379,2605,1229,3929,2759,3254,1336,2806,2806,1336,2806,2806,2806,2806,1336,2920,2806,3457,3192,2806,2806,2806,2806,3192,741
3380,1156,1466,1495,472,2437,2060,3111,300,300,1378,300,2516,300,925,135,841,300,1378,1378,841,1378,490,625,841
3381,1899,3417,3459,1899,1899,1899,1899,1899,1899,1899,1899,3040,56,3073,3073,56,2734,971,3040,3073,3073,971,583,1739
3382,213,1066,275,126,57,2672,2765,2672,126,2176,2672,2795,3461,3461,3461,3442,126,504,3461,2672,3461,3461,2077,3461
3383,1683,1838,2639,3309,1634,2724,1634,3208,4021,1634,3057,1618,1634,4602,5674,2953,557,881,6575,301,301,6575,881,301
3384,138,976,455,1474,1899,41,3121,3178,3178,3178,3178,3178,3178,3178,3178,3178,1231,3178,2717,3178,2717,2734,2734,613
3385,213,2772,3459,1819,932,3459,1616,1616,747,3459,1616,1616,1616,1616,59,285,59,3459,285,1616,3459,1255,1616,1616
3386,330,3987,757,1190,3478,105,1190,3184,3184,3184,3184,3184,1923,2152,3184,3184,3184,1923,1089,1923,1089,3184,1190,1299
3387,2255,3219,3341,2273,162,3341,1121,3232,3341,4733,1121,3454,2419,3232,2808,1121,897,2808,4733,4733,3454,3454,3454,4733
3388,2880,444,444,163,163,3135,3135,3135,4609,2824,5485,163,3181,3051,2824,4609,3473,3181,3051,2051,3051,3029,3051,3286
3389,2605,1763,122,3154,3154,2397,3154,172,2397,2397,3412,1800,3154,3154,3154,3154,1800,75,3017,3154,75,75,75,2662
3390,213,6853,6828,4843,5587,1285,423,1805,1805,3264,4737,3609,5587,4866,1560,1560,3761,3513,423,1805,1560,1805,1805,1560
3391,1156,3417,2549,681,1646,3145,2441,735,2441,2441,2441,2441,2196,2013,563,2013,2441,2013,2013,2013,2441,2441,2441,2441
3392,1921,3417,791,1063,1270,1709,1709,1063,238,238,1709,1701,1709,1701,1701,1701,1701,1709,1709,1709,1701,1709,1709,1709
3393,2196,3506,52,1666,1666,6143,3557,2409,2469,2923,1544,2530,2662,3413,3413,852,3398,3413,3413,87,3398,4575,3413,200
3394,213,1959,1315,1605,2918,1605,1605,1605,1605,272,351,1605,7022,1605,272,1605,1605,272,666,1605,666,666,1605,1605
3395,213,2772,2537,361,361,361,361,3516,361,361,361,361,361,361,361,361,361,1462,361,1847,1462,1462,1847,3358
3396,2265,3305,1004,1004,41,1712,1732,330,1732,6469,6469,1732,6469,6469,1231,1732,1732,1732,12,628,3231,1732,1732,3923
3397,4403,4468,1362,388,494,494,2987,2540,506,2540,1053,3411,112,2540,199,2540,112,1053,1625,2049,112,764,1625,1625
3398,6912,3506,3383,1602,3383,1272,1923,1923,1923,745,1923,1923,745,11,745,1923,745,1923,1923,1923,1923,1923,1923,1923
3399,3279,34,416,1173,1194,1691,309,2157,2157,1194,2157,2157,1194,2157,2157,1194,3193,1194,2157,3514,2157,1194,1194,1194
3400,6148,4532,6828,5134,5134,2120,5294,1801,5134,2562,2562,5134,2562,2562,2562,2562,700,2562,2562,2562,2562,6294,2562,2562
3401,2747,1959,2635,2826,2665,376,376,3328,1431,3328,3328,3328,1431,3328,3418,3328,3418,739,3418,3328,3418,3418,3418,3418
3402,1855,2628,821,1918,2648,4330,1918,1918,301,4330,1396,821,1236,1236,3480,4330,1176,1819,3480,3480,853,1868,853,3480
3403,1980,583,5234,2840,2383,2383,2383,1535,1535,1535,2135,1093,1535,1535,141,946,1044,1535,1503,1535,1535,1535,1980,3024
3404,1820,1191,2864,794,3260,284,2360,284,734,284,734,734,3,734,3,734,3127,734,2332,3404,3137,734,3408,3408
3405,6525,1148,459,1222,3054,218,50,5264,1044,50,3484,1887,5477,50,50,2211,1222,2211,3709,50,1129,3299,3005,50
3406,6088,2168,2008,2304,1945,1387,3272,2304,1676,134,4244,1945,560,894,3272,1945,3272,134,894,1389,3272,927,894,894
3407,2965,1822,2583,3348,3300,1644,1289,1923,957,957,2450,1347,3198,2450,3198,1721,3198,2736,3198,3418,1721,2450,2450,3155
3408,64,677,176,2929,188,2297,331,1191,1012,1012,1227,1191,1624,2927,1012,1012,2927,1191,1012,3167,269,1624,1624,1624
3409,2605,34,3358,491,491,3068,1015,1015,3068,1015,964,3358,3193,964,964,964,1033,3193,3193,964,964,75,1015,3358
3410,2605,1763,122,1804,1847,3405,2810,1804,1804,2810,2810,2810,2810,1847,1804,1804,1650,1067,1804,1804,1804,1804,3412,3412
3411,234,1191,651,1478,1086,850,986,2235,2235,1452,1452,1452,850,850,1452,850,850,850,1365,850,1452,1072,850,850
3412,6601,1552,2865,76,6450,6450,3111,3111,821,6013,6013,2180,478,5266,6442,2310,2180,5410,6013,5410,6013,2513,2513,2513
3413,2605,1500,2063,1425,1071,796,796,1071,1071,796,1071,1071,1071,1071,75,75,75,75,75,2020,75,75,1071,75
3414,966,761,2006,1975,6555,5100,6299,2006,2006,4507,2006,2006,1036,5882,1675,1563,876,876,2519,2006,4473,2423,2006,3303
3415,2255,1310,1079,1904,1941,249,249,1941,1696,1588,249,249,1904,1485,249,1941,249,249,249,249,2132,249,249,1941
3416,2605,1901,816,816,1211,2863,2863,736,736,2863,736,816,1106,1211,2732,1123,1693,1211,2732,1211,816,2732,2732,1211
3417,2255,2009,785,929,2993,942,2993,2993,2993,2993,2993,2356,2993,942,2993,942,2993,2356,942,2993,2993,942,1540,2993
3418,3701,2639,515,697,1775,950,515,959,4173,2352,4173,2352,3114,757,2352,1235,298,2352,2352,4173,4173,2352,2352,2352
3419,2255,3219,5718,2471,3320,3341,1169,3320,3341,2159,3341,3320,149,149,3378,846,1169,2760,820,772,3341,3341,2059,3341
3420,2965,2047,1723,3067,3406,2212,2212,2212,2212,492,1717,312,8,1717,8,312,593,67,8,312,8,312,8,312
3421,6865,1054,3462,3876,5544,29,29,29,29,29,29,29,29,29,29,29,2912,29,29,29,29,29,29,29
3422,2605,3506,1934,3461,2068,2869,477,2925,2925,1946,477,1946,3139,2925,1946,3139,1946,1994,1946,1946,470,3139,3266,1946
3423,234,1191,1393,1929,863,2686,3366,1929,1704,2686,3317,3317,1174,1174,1174,1647,2158,3317,3317,3317,2686,3317,1174,3317
3424,3035,2459,1560,941,1990,6595,70,54,6454,2125,3057,70,70,4602,5649,3296,2747,1131,2577,1103,1131,1131,1119,1119
3425,2965,6451,1974,1526,1887,1887,1887,1887,1887,1032,50,1887,5477,1570,50,5477,1812,916,5477,1887,5477,5477,5477,5912
3426,2605,3417,2916,2507,2507,2843,2843,2843,19,2843,2843,2843,1456,1456,1456,1456,19,1456,19,2843,2507,2543,1456,1456
3427,2255,3491,2801,6177,2682,2682,1742,1103,1103,2481,582,2481,1225,2481,2481,2481,2481,1687,1608,1608,1608,6906,1687,1687
3428,3325,3506,2717,459,2934,6035,2636,1146,285,2142,2142,2142,2142,2142,2172,2142,2142,2142,2142,2142,2172,2172,2142,2142
3429,2255,149,163,1538,3104,3104,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,1538,864,864
3430,2255,3262,1682,798,1682,686,798,798,798,798,798,798,798,798,798,798,2496,798,798,798,798,798,798,798
3431,213,2066,3409,3013,3013,3013,3013,581,3013,3013,3013,3013,3013,3013,3013,3013,2278,3065,3013,3013,3065,3013,3013,1370
3432,5018,1694,2946,1584,2798,2044,6089,1115,1473,1473,1164,1164,1824,1824,342,1115,3271,1164,749,749,749,238,1824,1824
3433,1980,113,1367,2152,3073,2912,1129,1646,2180,2948,2948,2456,2355,2355,2355,2355,1622,2180,2355,2355,2355,2355,2355,1646
3434,6601,2168,377,2197,938,2207,2862,1084,938,938,2943,938,938,2943,2943,1084,1307,466,938,938,1307,938,938,973
3435,1156,3417,1405,921,2507,333,2391,2155,2311,1097,2959,470,470,1605,1605,1605,1552,1605,1552,1605,3493,1552,1552,1605
3436,1156,1674,1953,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
3437,2872,1191,2829,1012,3117,501,2489,2829,2929,1132,2829,1132,2829,2829,2323,2323,2432,2323,2323,2323,2323,4146,2323,2323
3438,330,3987,3053,1265,3125,168,2312,1212,1212,3267,168,1154,1154,168,1212,1154,2747,1949,3214,1949,1154,1376,1212,3125
3439,5170,6453,6496,6619,6775,2634,1483,4146,2581,6760,2634,6760,6275,4648,4648,5257,6760,2634,427,5257,5257,6275,4648,2634
3440,2605,67,1462,1067,2243,1067,1067,1847,1390,985,985,985,985,985,603,985,3345,985,985,3202,985,985,2053,985
3441,3285,3575,1568,1301,2574,2241,1442,1442,2241,1442,2874,1442,1442,2874,1442,2437,3389,2437,2874,2574,2437,2437,2437,6321
3442,183,2047,1715,3067,3406,3352,3417,3406,3406,3406,2304,3406,3406,1477,2899,2722,2843,3406,3406,2843,2304,3406,2843,2843
3443,2255,1229,163,91,3464,2272,983,2540,2540,2540,2540,2540,3186,2540,2540,2540,2540,34,2540,2918,2540,3011,2293,2540
3444,1156,1694,2916,1197,101,3048,3002,3048,3048,3002,3002,3002,3048,3048,3048,3048,3048,3048,3002,3048,3002,3002,3048,3002
3445,1156,3480,1094,1035,1783,1783,1681,1681,1681,1681,1681,1681,1681,2345,1681,1247,1247,1247,1681,1681,1681,1247,1681,1247
3446,2605,2810,2580,5460,741,741,741,195,1559,2222,2806,2806,2806,2313,2806,2809,5873,4266,2806,2806,356,2806,2806,2313
3447,1156,33,2963,2136,997,1317,1317,1423,1317,1326,1317,2118,1326,2051,795,795,1326,3188,1317,2051,2051,1010,1884,795
3448,1980,1535,3459,640,3054,1410,1410,1410,1410,1410,1410,2233,2233,2233,2233,1410,3201,2233,5568,2233,2233,2233,2233,2233
3449,2880,684,1284,1902,2551,1771,209,820,1576,14,14,209,209,3033,209,3033,3033,3032,3033,820,791,3033,3033,3032
3450,2747,1838,151,5039,848,462,6265,61,2559,1589,2543,1589,2543,2804,1589,1589,1589,1589,2676,2676,1589,1589,1589,2676
3451,2609,835,3462,2990,1507,2912,2912,2111,1507,2912,2912,2908,2912,2792,1507,2111,2912,2111,2111,1507,1507,2111,1507,2111
3452,2880,593,1094,249,2310,4154,2310,2067,2310,2310,560,2513,560,560,560,560,560,2523,560,410,560,3503,1110,1110
3453,213,3364,3217,2214,828,2576,2720,1750,2576,280,2720,827,2720,373,828,1750,280,1750,1750,828,828,828,828,828
3454,5907,3219,7036,474,474,1362,570,570,790,4946,3959,4635,3236,4635,2234,790,570,790,7036,4635,3177,4635,3236,7036
3455,1156,384,1568,3438,1104,1104,1104,1104,1104,1104,2403,1104,2403,1104,1104,1104,2403,1104,2403,2403,1104,2403,3397,2403
3456,213,1853,1349,36,1349,36,1349,1393,3408,3408,3408,3408,2220,2220,3408,3408,2220,3408,3408,2220,3408,3408,3408,3
3457,2229,5099,3724,618,6585,3819,6585,3819,6126,6126,6126,6126,618,6126,6126,618,418,1202,6335,1202,2195,3843,618,6126
3458,2880,2951,907,3272,779,3003,907,907,3003,907,3244,312,2078,312,1345,2078,907,3244,2078,907,580,907,907,2565
3459,1156,2807,926,1252,1029,3188,2435,2435,2782,2435,2435,505,2435,2435,6218,2584,1958,2435,2435,2435,2435,2699,2435,2584
3460,183,2694,1737,1211,3004,168,2548,173,2472,2472,2472,2472,173,173,173,173,1565,173,173,173,173,173,173,173
3461,2224,1500,2096,906,906,942,2085,2096,332,4975,4975,4975,2096,3521,1480,3521,929,4975,3521,1500,3521,3521,2096,3521
3462,6588,1185,2829,2512,3134,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
3463,5494,2676,3346,1657,853,1287,2853,1374,3263,3263,1380,1380,1751,3263,3106,3263,3106,343,258,1374,6727,1751,3263,3106
3464,1156,3417,3075,576,1525,1525,172,172,543,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172
3465,1820,202,3222,1820,3398,2690,166,166,166,166,166,166,1450,166,166,1450,166,1937,166,166,166,1450,166,1937
3466,2747,3987,2183,699,2125,1565,3266,3266,446,2125,3266,283,1905,3916,1675,3165,2125,2125,3266,534,2050,3266,3266,3266
3467,1314,2942,1953,2942,2999,339,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,1515,3043,3043,3043,3043,3043,2942,3043
3468,2255,1950,1687,1234,2682,1687,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,995,1540,198
3469,5494,4940,3755,7057,111,2515,4996,111,4996,2515,111,111,111,111,111,111,111,111,111,111,111,111,111,111
