ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46
4709,1077,3604,3559,3201,3373,601,325,601,73,1507,1507,325,1507,1507,3224,3224,3224,1507,1507,3130,78,1507,3224,3130,3224,3224,3130,3224,3224,3224,3224,3224,3130,3224,3224,2616,3224,1507,3224,3224,3224,3224,1978,3130,3224,3224,3224
4710,493,1087,363,170,3397,3321,2709,2135,2135,2135,2709,2135,2241,2135,4192,2709,170,4192,170,4192,170,170,363,720,2916,2709,170,170,2291,1228,1080,4835,1006,1468,3099,6288,363,1228,2789,363,3130,430,1113,1113,1113,1080,1655
4711,1077,2594,3559,2183,2978,1642,286,1929,2917,2924,2041,2041,1435,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,1236,8,1236,1236,2748,2364,2041,2364,3451,2863,2863,2041,2453,2567,1236,2041,2453,2863,2041,2364,1236,2041,2364
4712,2980,2249,1275,80,2978,2536,63,954,159,954,954,954,954,954,954,954,3407,3407,954,71,3407,954,3407,954,3407,3407,3407,954,3407,954,954,954,352,159,954,954,954,3407,159,159,954,954,954,954,954,579,352
4713,5968,2407,363,702,2403,371,814,235,2464,235,2783,2638,235,1427,1427,1427,3398,1427,235,3398,235,3398,1427,1427,1427,3398,3398,1427,235,1427,1379,1379,1286,2444,2611,1427,1348,1348,1427,1348,1427,1427,235,1427,1427,1286,1427
4714,2980,1558,6922,5696,2767,6302,6289,4366,4366,303,3619,4471,4471,2580,4471,4471,3895,4471,4471,3619,4769,6449,4366,2547,2547,2580,722,722,2547,722,722,2580,2547,4471,4471,2547,4471,628,2580,2547,2547,4471,722,2547,2547,2547,2547
4715,1077,2598,6974,2284,6014,2157,1774,2020,1120,1814,2708,1900,1895,1814,1900,3412,1900,1814,3412,2708,4268,3412,3412,481,1774,2708,2708,2708,3412,2708,2774,1048,2708,2774,2708,1534,1445,884,1048,2774,1989,2708,2708,2708,2774,2708,2708
4716,2980,1087,3163,2129,1869,2242,828,2907,2358,1241,2088,2374,2358,3036,1337,1105,858,1337,1136,1809,1337,1337,2770,2770,575,3293,3293,1340,2770,1929,3293,1337,575,1337,2770,2770,3293,575,1284,1537,1340,880,1337,3293,3293,3293,2770
4717,3905,3318,234,3177,3188,2704,3473,3384,444,3050,3050,3050,3050,3050,3050,3286,2184,1509,3473,2184,3050,3050,3473,2184,2184,3473,2184,3473,3473,3473,3473,3473,2184,1509,3051,3051,3051,163,3473,3051,3051,163,163,163,163,1509,163
4718,3905,3318,363,1044,2352,637,2574,1177,1476,3421,2546,2310,2646,1717,1556,2646,2646,1717,1717,3306,3306,1695,2646,2546,3108,2646,3306,3306,3306,3306,3306,3306,3306,3306,8,8,8,3306,8,3306,2199,3306,3306,3306,3306,3306,3306
4719,3905,2598,2257,726,901,901,739,948,1850,1850,1850,579,2188,798,579,579,579,579,546,579,579,579,798,579,579,579,798,579,579,798,739,2665,2665,931,150,2983,798,2890,829,1491,798,739,217,2125,150,2497,217
4720,6955,2407,366,3098,1188,2425,3021,494,1464,914,114,2623,3095,4210,4210,6427,981,3037,914,3037,118,3037,153,1345,3037,6922,6427,118,1345,1345,1095,4108,1345,3062,1345,3062,3062,3062,3062,2379,1345,3062,3062,3062,3062,5804,3062
4721,2894,1558,4554,3177,2977,3232,2019,2119,2496,3327,2420,3404,95,3404,2290,2290,3409,1119,3409,3409,95,1119,2551,1837,1837,1059,3251,1119,1133,2163,3177,414,1284,1990,1990,718,1990,1560,36,267,923,923,923,3639,923,843,2125
4722,6955,1087,3382,2380,778,1191,643,1953,3,686,2727,2727,3251,1704,2727,3150,2727,5947,2727,2762,1674,778,1924,1030,2496,2762,3409,1500,5947,1030,3409,5947,1136,3409,3409,5947,3409,2496,3409,5947,1321,5248,2327,5248,3034,2496,3409
4723,493,2407,4554,714,137,3413,1459,2871,2525,2251,2251,2208,1495,2208,2208,2257,2208,2208,6404,2208,2208,2319,2208,2208,2208,2208,2983,2208,3418,2208,2450,2208,2208,2208,2631,2631,2208,2208,3090,2450,2450,2450,2631,2208,2516,6,2450
4724,493,2594,2596,2284,1115,3117,1639,5126,1612,2992,1524,5804,1524,1524,1524,1524,1524,1524,1524,2723,3399,2723,1524,2723,1524,903,2723,2847,2723,2847,1818,2723,1924,1988,2847,3102,2723,2723,2723,2723,2723,4813,3089,1524,1524,4813,1988
4725,2588,1558,3673,3184,113,3451,5563,1931,5563,94,3073,5563,3073,3073,5563,3073,3073,3073,3073,3487,928,928,5563,5563,583,5563,3073,3073,3073,3487,3073,362,3487,3073,2198,362,2456,3073,165,1796,2816,362,2198,362,4192,362,362
4726,3905,1087,3163,756,395,3018,395,2933,692,2811,1117,838,2928,2928,2928,1117,3188,838,1117,2636,973,2934,2636,2636,3304,2636,2636,2636,657,1688,2636,580,2636,580,580,657,657,657,2636,580,580,2636,524,2636,657,2709,1498
4727,6955,2249,1832,2872,2977,1834,1221,1221,2872,1834,3269,654,2872,654,2872,2872,2872,2872,2872,2872,3269,2872,2872,654,2872,654,654,654,654,654,654,654,654,654,654,3269,654,654,654,654,654,654,2872,654,1981,654,654
4728,2139,2249,3317,2444,880,732,1705,1066,3858,1870,1066,3317,3655,1933,6062,1908,2519,1905,1612,2550,2550,2550,1705,2550,1924,3056,1705,2550,1705,1705,1924,2550,2550,2550,1705,1924,1924,1924,1924,1924,1924,2550,2550,1924,2550,2550,2550
4729,6955,2799,675,474,212,2704,1479,599,444,3469,444,2435,2435,2435,3505,3216,599,599,444,365,365,5662,444,365,365,365,365,365,5662,365,163,365,365,1150,1150,1778,1150,365,365,1150,365,365,365,365,365,1778,2184
4730,3553,2941,259,653,836,5710,2019,758,2881,758,110,942,110,2881,380,380,5594,942,582,380,942,380,2411,306,2881,5665,2881,2881,2881,255,255,942,2881,5665,5665,5665,2881,5665,710,942,942,2881,5665,2881,516,2881,2881
4731,1077,2909,9,6635,4101,732,2222,6859,2065,1581,607,1200,4476,2525,6827,3486,1581,6733,3030,471,1280,7030,2295,437,1432,4476,2065,183,183,2796,1560,1560,1280,6023,2173,1302,1560,3609,5645,3609,6023,1302,6023,6023,2558,2558,6023
4732,5968,1087,109,1433,2837,2907,3433,2383,2383,3387,489,1118,229,280,6461,6461,2105,6461,5205,3023,889,889,2105,1118,728,728,728,889,2105,6461,728,889,889,1139,1229,728,728,728,728,889,728,728,889,728,728,728,728
4733,2588,604,3477,80,2978,1233,3420,252,1197,469,3451,946,1197,419,282,3073,1739,1759,1759,606,1759,606,1080,606,1759,606,1759,1759,606,1236,1759,1236,2479,1759,2924,1759,1236,1759,1236,1236,1759,2479,1759,419,1236,1759,1759
4734,1224,2594,2996,3345,3345,46,145,926,46,1794,1847,926,926,2035,2035,2035,2035,2012,2035,2035,2035,2035,262,2035,2035,2035,2035,2035,2035,45,2035,2035,1804,2035,2035,1650,2035,1650,2035,2035,2035,2012,2035,2035,2035,262,2035
4735,4002,1320,6228,3262,2715,5693,2011,228,1400,228,228,228,4307,228,228,228,228,228,228,228,2691,2691,2691,2691,291,2691,2691,609,2691,2282,2691,2691,2691,2691,2691,2691,228,2691,2691,3368,228,3337,228,228,2493,2610,228
4736,6955,1320,6459,2236,2978,3509,3435,1458,2226,3435,2820,2974,3518,378,244,1034,2820,1419,1195,1034,3435,1195,2589,3156,3087,1195,3518,1195,135,1195,2246,1195,1975,1195,1195,244,1034,1195,1195,1195,1034,1195,1195,1195,1195,1195,244
4737,1527,1558,6459,2875,1483,1883,1883,3478,1883,330,2289,1039,1460,610,1460,2380,610,1883,1039,1460,1004,1039,610,1039,1077,1563,1840,1318,1563,1563,1039,1039,1563,1231,1231,1311,1452,1563,318,1883,1318,1563,1563,1318,1231,1883,1452
4738,3905,1842,1656,1270,2271,1653,2798,2369,1761,2782,4254,4254,5919,823,4254,442,1730,823,1730,823,823,823,5736,1730,5736,1730,823,1730,2711,1730,6965,442,442,442,1730,1730,1730,2073,6965,2073,2711,442,2264,6007,1730,442,442
4739,1077,1558,1025,2277,1458,1460,2742,1458,1772,1772,3077,3077,1749,1772,1749,1772,2742,1875,1749,1978,1772,1749,2152,1923,1772,1875,1875,1875,1923,1875,1875,1875,2152,1923,1923,2152,1749,1965,3077,2747,1875,1749,1875,1875,2152,1875,3077
4740,1017,4508,3,2872,3188,331,2222,1885,2019,2019,2019,855,2019,2019,2019,2682,2333,2333,2333,2333,1172,2333,2333,2333,2106,2333,2333,2333,2333,3343,2333,1975,1172,2333,3274,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,1975,2333
4741,1077,2598,3401,1336,3441,5346,3942,3231,3441,3942,3441,2603,632,2603,987,6374,858,3942,858,2603,2334,6374,858,5434,858,4535,3275,2971,858,920,6374,920,6374,1585,5161,987,987,987,5161,920,6374,987,987,2147,6374,2147,2147
4742,6955,779,585,626,3188,2907,2368,2043,2856,3390,745,949,879,1244,2301,879,2444,1244,2819,2819,235,2819,1244,1244,573,235,1244,235,2444,1427,2737,1884,2819,2819,235,2301,235,949,1427,5744,1884,2819,2819,2116,1729,512,2819
4743,5968,1842,2617,1011,3473,3183,2248,163,2385,2009,2239,2248,1404,653,2239,3649,2009,315,2937,675,2777,2239,710,2202,2202,2202,2202,675,2202,2202,2202,710,2202,2202,2202,710,2202,2202,710,2202,2202,2202,2202,2202,2202,2202,2202
4744,1017,5254,6639,1157,2824,2824,2824,588,2892,399,605,4733,1730,4973,2892,2375,2375,4973,2375,2375,2120,1730,4973,6395,2375,1730,529,2375,2375,2375,2375,4733,3141,5351,2375,2375,529,4716,6395,4973,1369,2375,2562,6395,2892,2375,4733
4745,1017,6112,4293,653,6426,1707,2682,3216,653,198,212,1385,212,2009,2824,2455,784,1950,784,2455,3662,2654,2455,3216,2572,198,2654,198,3030,2654,2710,2455,3216,198,2824,3030,513,2572,3030,2572,3662,2572,198,3240,198,2654,768
4746,5968,1087,3163,1270,2812,3287,2368,2633,2633,110,503,2337,820,1136,805,2533,2983,2046,805,805,2214,805,822,2325,2325,805,2214,2214,2214,6411,1103,4921,1537,2433,2214,2533,2533,1103,685,2214,2652,6501,1103,2652,2652,2410,2652
4747,1077,2249,296,2114,137,1554,1175,2251,2190,3406,182,338,2874,2412,3398,900,810,1062,1609,3047,182,96,2344,3071,154,2344,182,96,154,426,96,3071,96,154,3070,3071,3071,1562,3071,1194,3071,1399,1562,3071,2344,447,3071
4748,1224,1558,9,2413,2978,419,286,2281,2673,121,3143,2673,2281,2281,2673,2281,2779,1333,2673,2673,2673,2673,2135,2673,3143,1333,3370,2737,2281,2281,2281,2281,2281,2281,2281,2281,2281,1533,2281,2281,2281,2281,2281,2281,2281,1877,2281
4749,4002,2146,363,2431,165,3321,2135,2135,2934,3321,2934,1157,3321,2135,2135,2135,50,970,2135,50,363,2934,2934,2934,2549,2135,1709,2135,3321,4797,2934,2135,3321,2934,2934,6005,363,2934,6005,50,2934,50,6005,2934,1468,1326,2479
4750,1077,2594,3559,900,2871,1233,1374,3292,3414,3348,167,3414,167,833,833,459,2507,1137,2507,1137,167,1137,2507,1137,2507,2975,2507,1137,1137,2209,1137,2970,2970,2000,833,167,2041,1137,1137,3477,1747,1137,1137,1137,833,2000,1137
4751,2980,2249,259,187,1812,5590,317,5590,3858,5590,5590,1844,2113,1812,1430,1812,1430,1430,1430,1430,1430,1430,557,1430,557,1430,1430,2471,3051,2587,2471,1564,1430,2471,986,1484,1564,3891,1430,2587,1430,986,331,812,382,2113,1430
4752,3905,1087,363,2884,535,700,1603,700,1433,1433,510,510,510,700,1877,2542,1603,510,1877,1877,1877,1877,1877,1877,531,1877,531,1877,531,531,2546,2350,1877,531,2542,1877,2386,1877,1877,1877,1877,5967,2169,531,1174,759,1877
4753,5968,6701,366,3081,6945,1129,655,3137,2064,1383,1129,237,1129,2064,237,3425,3425,237,2023,237,237,1129,237,237,1129,3451,237,237,1907,237,237,1907,1129,1805,815,237,1108,1907,1108,1907,5397,2683,815,1945,655,655,6337
4754,1077,1320,5153,418,1232,2665,2665,2665,2665,2665,2665,2665,2590,6271,2590,2590,400,6271,6271,6271,6271,2984,2984,3020,2984,1015,904,904,1015,1015,3511,1707,1015,3020,2984,1015,1015,1015,6271,1015,1015,1015,1015,1015,34,1015,1707
4755,1077,2407,9,6635,1643,732,3066,1302,1450,118,815,2709,1302,815,1994,2709,653,2709,2266,2709,2709,653,2709,3303,2709,2709,2709,2709,2709,2709,228,2925,2709,228,228,2553,5747,228,118,118,228,118,228,1227,228,228,228
4756,5968,2146,1890,2571,2658,2536,1205,1972,581,3048,2851,1259,2454,2454,2851,2454,1259,3013,2851,2851,2851,1259,2851,1259,2851,2851,651,2851,2851,2946,2851,5521,1694,280,2851,312,1694,579,2851,504,433,2851,1694,1694,1694,2177,1182
4757,1077,136,6459,2622,1108,856,2221,1190,2563,1875,2556,3192,2556,2556,1129,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2556,2563,2556
4758,2894,604,9,1022,2289,226,6,399,2309,252,226,703,2309,6,6,703,1603,3444,6,1603,1603,1603,1603,1603,1603,3059,1237,1032,1306,2370,1032,707,1730,2309,2191,1237,222,2764,1237,1697,1237,1237,3059,3059,1237,1237,1268
4759,4002,2909,2575,3254,1512,3008,1512,486,2118,2859,2118,2118,2118,2118,2118,563,6710,1646,1196,6710,1646,2118,2910,6710,6477,6477,241,241,6477,6710,1646,241,241,1646,553,2926,2366,2366,138,2859,1901,2859,1646,2859,486,6477,2196
4760,3905,2909,4554,1393,1726,375,2324,1044,1044,1044,1044,277,2944,2944,2636,1044,2944,2944,2944,1044,1044,2944,2944,277,2944,2944,3199,277,277,3199,277,1301,840,277,2944,2944,1490,277,277,277,1518,277,277,277,277,277,277
4761,6955,779,363,2458,249,118,249,512,2571,2910,2392,2910,1306,1506,512,626,3504,799,1506,1506,1506,1506,1506,1506,1506,1506,1466,1506,3520,3520,1506,1506,3520,3520,3520,1506,3041,94,1506,3520,1506,3520,1506,3520,1729,1506,1466
4762,1077,604,2257,886,2289,1406,682,1840,2953,2246,1933,1153,1224,3058,3456,1146,1146,1146,51,3058,3058,51,51,1146,51,3178,3413,51,1146,2246,2642,2642,2642,2642,2347,3067,2246,2642,3067,2347,2246,2246,2347,2890,3413,2246,2347
4763,4002,604,9,6635,3280,732,2222,1500,2889,3485,4414,5384,3280,3280,3280,3280,844,1986,3942,256,3280,3280,3280,4414,4414,1986,1986,1986,4414,1131,4535,1986,5334,4414,1986,4414,1740,276,1986,1986,2025,1712,1712,6280,276,5023,1986
4764,4002,1842,3382,2720,1188,3151,3510,3483,3165,1188,3151,3115,3151,3151,3151,3151,3151,1188,3151,1188,3151,3151,3151,1188,1188,3428,1188,1188,2191,2191,3115,3115,3151,3115,3151,2540,3115,3115,1284,3115,1543,3115,1715,1284,1284,53,2540
4765,2894,1558,296,6635,2382,732,2222,1474,2172,1870,4229,3362,1874,1946,2038,1783,1783,3639,1946,3356,702,2539,3338,3121,2398,702,3338,2398,2398,1782,2398,1946,702,3338,3338,3338,3338,3338,702,3338,3338,3338,1946,702,1946,3338,2398
4766,1077,400,396,6635,2289,732,2222,4370,3858,1870,2420,338,2705,1264,3156,638,3156,3156,1096,1693,79,79,79,3156,3156,2333,2333,638,2019,2333,2333,2019,3215,79,0,1693,0,1196,3156,0,0,0,0,161,0,0,0
4767,2139,1558,1144,574,2289,70,1358,1336,848,1870,70,1651,4845,70,6062,1908,400,3296,1913,1693,480,1386,1212,400,912,1386,912,3376,3376,1386,1386,400,400,400,912,912,1380,1336,1386,70,912,1386,1792,912,912,1386,1386
4768,2139,1558,1486,2480,3441,1154,3180,3359,3527,1870,705,705,3180,378,378,705,3180,2125,1913,775,3180,705,705,705,705,705,2019,705,705,2019,3053,2820,2388,1412,1789,1789,1789,5831,3180,1724,3639,3955,534,2125,1909,566,3180
4769,6955,6701,898,62,2443,1652,2011,1000,2573,2596,157,1252,157,157,1878,1877,487,157,1951,1951,945,1877,1877,945,3203,4469,945,1877,925,2645,1877,925,2697,2697,2241,1174,925,4469,925,4469,925,2645,2697,925,925,925,1498
4770,6955,2799,1726,3360,2977,2214,3276,3033,3033,3033,1252,2426,3033,3033,2921,1619,1252,1619,620,1252,1252,620,1619,89,89,1731,89,4304,3109,3008,2738,3033,3033,1731,3091,3091,1731,1731,1731,496,2749,1731,3337,3033,203,4385,1731
4771,3905,2249,363,3282,3116,1971,1633,116,2638,116,2108,980,1005,5480,1518,5480,751,6433,5480,5480,1701,1005,751,1005,1005,5087,1005,1005,1005,751,2281,2281,2202,292,2281,3130,2281,1005,1005,1005,3130,3130,2202,3130,1005,1005,3130
4772,2894,1087,3028,3091,327,2110,578,2108,2152,419,2790,2283,2790,2152,2152,2939,2152,2479,2479,2479,2479,3214,2479,1279,3214,1279,3133,1279,1279,1279,1279,1279,3214,2930,1376,2930,1376,583,1279,1279,1279,1279,1279,1279,1279,1279,1279
4773,2980,2249,1148,62,3484,1233,1782,3143,3113,1783,1783,3133,1783,1783,1783,1783,1783,3398,1783,1783,3398,1783,1783,1783,1783,1783,1783,1783,1233,1233,1783,1783,1783,1783,1783,1783,1783,1783,1783,1783,1783,1783,1783,1783,1783,1783,1783
4774,3905,1842,2575,1052,1252,2704,1199,2314,380,1842,152,2018,1263,1263,1263,1914,6699,2495,1263,420,3263,420,4174,4174,1130,3263,1130,6699,3263,3263,3263,3263,6699,420,110,3263,1265,132,3263,3263,3263,3263,3263,3263,3263,623,3263
4775,493,2249,2257,1168,2157,1332,739,3131,32,739,32,2157,32,491,491,1928,3412,1928,694,232,561,1607,1455,2524,1455,1455,481,2524,1928,2524,2524,1455,1455,2524,964,1455,964,3161,2524,2524,964,2524,2524,2524,2524,2524,2524
4776,1224,1558,296,2697,2289,1989,3180,4575,1212,2786,2540,725,3655,3391,5068,54,642,6080,6103,6080,3026,6579,725,6579,801,5263,6080,3339,6579,161,3157,4950,161,6080,161,324,324,3391,2707,301,2724,1212,3157,6376,3391,3157,324
4777,4002,2772,2575,2236,3326,1332,2236,2663,1249,1874,1249,323,1756,2663,2663,2663,2213,1375,768,1375,1375,1249,1249,1375,1375,2731,1375,1375,2213,2213,323,323,1607,1092,151,3460,323,2213,2213,323,5334,323,323,2270,323,2240,930
4778,2894,1087,833,574,2289,2161,848,1184,2390,49,49,3739,2206,4996,2252,6666,492,2648,329,4907,3978,3695,202,3695,4065,1427,4065,781,781,598,3695,1666,1427,2848,415,1427,202,2252,3250,313,1793,598,415,313,3293,3293,2252
4779,493,1087,3199,1442,819,1233,2311,2906,2311,2311,2031,1018,1018,83,888,2891,2906,3106,888,2891,2891,888,888,888,888,888,888,3045,3492,3145,3106,3492,343,3492,3492,888,6851,1584,3492,565,888,888,888,888,4536,888,2150
4780,3905,1087,3199,3091,875,2586,439,690,2586,1459,235,1997,875,1248,1371,1584,1248,875,3163,6450,1248,875,1248,6450,2764,1248,1248,1248,2764,1248,1248,7017,3508,2856,3508,4110,3301,3301,2856,2856,2856,3508,7017,242,399,3445,242
4781,2980,2909,1275,1935,2978,2536,2536,372,579,954,954,3407,2005,579,372,3407,3407,3407,954,71,579,579,647,159,579,579,579,579,579,647,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579
4782,2980,1087,3477,470,1689,1165,2011,1152,1396,2028,1781,1396,1396,1396,1396,1781,1781,1781,1781,1781,1781,1781,1396,1781,1781,1781,1781,1781,1781,1781,1781,1781,2028,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781,1781
4783,6955,1320,366,2354,3397,4733,828,3397,2237,180,2237,2237,2237,4535,2237,2237,2572,2237,2237,2237,2064,1068,99,99,1543,3852,2942,99,31,2531,1387,99,99,2683,2683,2285,31,2683,157,297,99,99,2285,2285,157,2285,157
4784,1017,6112,363,2129,2812,1369,1594,1728,1594,3316,99,1174,1594,1594,1594,99,1509,1509,1509,1509,1509,1509,1594,1509,2234,1014,1344,1509,1509,1509,1368,197,1509,2240,92,2234,197,3358,857,1713,979,4680,4680,2234,4680,1068,687
4785,1077,136,3559,4677,2127,556,2937,3452,556,2937,329,5873,2796,2976,2796,2796,2127,329,2976,5448,3486,3486,837,207,3486,134,3486,3194,2159,3486,5363,3194,3486,3486,3486,1362,3194,1362,1362,3486,1362,3486,2796,3486,3486,3486,3486
4786,2139,1558,396,1590,2289,732,2123,29,155,1870,1965,3317,4477,3084,6298,3296,2328,1905,1913,155,155,557,155,155,155,155,155,155,155,155,155,2019,155,155,155,155,155,5831,155,155,155,155,155,155,155,843,155
4787,1077,2909,4554,4364,3406,3002,956,1196,472,466,1116,2072,598,466,843,534,534,2072,843,2072,843,2072,2753,534,3056,571,2045,843,571,843,558,534,2403,1759,534,2805,534,780,2335,534,2335,737,754,754,780,2017,1623
4788,6955,1087,3242,755,2271,1127,2310,2310,121,2517,3366,2517,911,3366,911,911,911,2740,2740,1110,1156,1110,1110,1110,1110,650,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1675,1110
4789,1527,1558,2597,3484,419,419,909,619,909,725,909,909,619,909,909,909,909,909,909,909,1780,2450,86,2756,2176,2176,3256,3152,2176,1292,2176,2176,2176,2176,3256,1031,2176,2176,3256,3256,1943,1031,1031,1031,1943,1943,1943
4790,1077,1558,833,1190,4280,2889,1318,2771,2039,2771,2771,2771,2771,1318,2771,888,888,1004,1318,1318,888,3461,670,1318,1004,583,1013,2450,1013,888,670,1013,3297,1013,1013,1318,1318,1799,3297,1318,3456,3297,3297,2625,1318,3297,1699
4791,6955,1320,3036,5901,3094,3673,3191,2062,6515,6515,3191,4535,4535,4637,3191,4535,4637,4637,4637,4535,4637,4637,1711,1711,1711,4637,1711,4637,1711,1711,4535,4535,3385,1711,1555,4535,1555,1555,1555,316,1555,3191,1555,1555,1555,1555,1555
4792,2139,2909,671,5002,696,636,5517,636,636,636,3828,3727,1386,696,696,824,824,5013,862,862,862,5136,862,3128,824,5013,824,824,862,862,862,862,862,862,862,862,862,862,862,5013,862,862,862,862,824,862,862
4793,3905,2909,363,3254,197,3453,3394,1384,2419,2655,2873,2451,3324,803,3324,6635,1227,3030,99,703,99,1345,1095,99,676,676,99,3032,152,1982,2512,1720,99,1982,2770,4114,562,1720,4535,152,799,1720,1720,14,152,1720,3830
4794,1077,1558,3559,2879,6146,3456,1154,1672,945,2408,4274,1527,2318,5631,77,2221,2408,6829,5201,4481,6829,1339,1146,4398,4398,1585,5201,4398,4892,4398,2986,73,5897,2408,2423,4394,6829,4394,5708,5708,2530,5708,5708,5687,5708,4451,5687
4795,5968,6701,3028,1102,3464,2118,532,1260,2118,2118,2476,1780,2476,2118,2381,2476,2476,138,1780,1780,1780,1780,4235,6332,3812,3812,2476,1858,2381,2476,662,3303,3812,1519,3303,59,3303,3303,3812,59,6660,2398,3932,1036,3303,59,2398
4796,6955,6112,5006,4247,3983,5959,5060,6160,4878,4671,1577,6002,6029,5265,4242,4636,4505,4636,4505,2080,4505,608,6029,6029,3608,1381,2457,104,6029,6334,104,6029,6029,6334,104,792,2518,5109,104,104,104,2436,104,5109,5109,545,4311
4797,493,4002,259,3262,1013,1971,2953,5915,2140,4202,4202,4202,320,4202,4757,3486,2325,4202,5398,4202,4241,4202,6829,1048,114,4202,5115,1018,114,158,3750,1523,2206,1036,4202,953,1036,1170,841,1170,1170,1170,2190,2206,4202,841,2208
4798,1017,6112,2946,62,1726,404,1301,2443,2727,220,220,323,220,1669,1669,1669,1836,1669,323,2746,2746,2107,2107,2746,2746,2107,2746,2107,2197,2107,1347,2107,1495,1495,1836,2746,1401,2746,2746,3104,3104,2746,564,2746,3104,698,323
4799,2894,1087,2597,769,1231,1233,769,3143,2382,1734,2382,3133,769,769,3133,2172,2089,2172,3133,3133,2089,3133,3133,2172,3133,3133,2089,2382,1116,3133,2382,606,3133,2382,2382,3133,2382,2382,3133,2089,3133,3133,3133,3133,970,970,3133
4800,3905,1087,3477,1163,3114,395,2303,1973,253,1146,3425,4008,2689,2689,2689,2689,1498,2689,2689,2560,2689,2227,3338,2689,853,3178,2560,1782,2689,1502,2227,3338,2227,2227,1381,1938,1474,2689,3189,1091,2560,1938,1938,3328,646,2560,3249
4801,1224,1558,656,6635,6844,2679,286,2679,4062,4062,2679,6075,2318,121,121,121,2074,1701,1701,121,1622,121,2646,121,121,121,121,1483,121,1254,6844,1209,121,1209,121,121,1788,121,121,6033,2413,1788,121,121,584,584,2646
4802,3905,1087,3028,917,917,3321,681,202,692,202,681,681,681,395,681,395,1275,1275,1275,1275,6352,1275,3152,74,6352,1933,1275,1275,1361,1413,6352,2034,279,2934,1413,1275,2034,1275,2034,4340,1361,3328,4340,3328,1738,1413,2034
4803,6955,3318,2617,653,653,3481,1479,3384,1152,2435,365,2435,2435,2435,2435,444,2184,365,365,365,365,444,444,2184,2184,3051,2184,365,365,365,3051,365,2184,3051,3051,3051,3051,3051,3051,3051,3051,444,444,365,3051,3051,365
4804,1017,3241,2617,1234,2977,1251,2872,3197,2872,1047,24,24,654,24,1821,1821,355,654,991,654,654,654,654,654,654,2872,3065,654,654,654,304,654,1832,654,3065,1832,1373,654,1373,654,654,654,654,1832,187,1234,654
4805,2894,1087,1811,6635,3145,732,1623,1973,2466,2466,1833,343,343,1833,343,1374,2466,1374,1374,11,343,1374,1374,1374,343,1374,1374,1374,3031,343,1374,1374,343,343,1374,343,343,343,2466,343,343,343,343,343,343,343,3057
4806,2980,6701,6180,6159,2095,1902,1902,1902,1902,3423,220,1902,1902,1902,1902,1902,1902,1902,778,1902,2676,1902,1902,1902,663,1902,663,1902,1902,3429,1902,3429,1902,1902,2589,3429,1902,2235,1902,1902,3429,1902,1902,1902,1902,2235,1902
4807,1077,1087,363,1609,1200,1609,3021,1334,5513,1609,6088,3021,4648,6088,3021,5879,4648,4648,987,5879,1077,4648,1077,4648,1077,1077,2927,3727,1077,1077,4648,1469,2603,1077,1388,1077,1077,330,1388,2085,1231,2927,1231,1886,3351,2667,2603
4808,4002,2909,2575,2370,1013,1971,906,2119,2925,1946,2925,841,841,1621,841,2925,2925,2925,2925,2925,1621,2925,2925,2925,1940,985,985,1908,1908,985,1908,985,985,3297,985,985,985,1908,985,1908,985,1908,985,985,985,2925,2269
4809,2139,1087,2596,1134,4001,5838,5773,3891,3891,3891,1428,3891,6069,5337,960,386,5726,5427,891,3636,2193,1080,891,1003,2193,1003,2387,1003,2193,2515,2387,1003,2387,1003,2193,1003,2911,1003,1003,2911,1003,2387,1735,2387,1003,1003,1003
4810,6955,1087,585,2120,218,1157,2709,1157,3457,2120,2115,2120,2120,2120,2120,2120,2120,2120,700,1285,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,700,2120,2120,2120,1659,2120,2120,2120,2120,2120,2120,2120,2120,3108,5647,2120,2120
4811,2894,2249,296,285,2289,3160,560,1061,2469,2832,2832,1478,2559,2469,3403,3119,1478,3403,1478,3403,3403,3403,2820,3119,2469,5776,5776,1478,3403,1085,1838,1085,1443,3119,3119,2832,1307,71,1644,71,2469,2832,3119,890,890,71,890
