ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20
1196,15,660,3444,2970,2547,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1197,15,2704,6470,3434,3234,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1198,15,1490,4347,3545,6751,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1199,15,1490,3444,2089,3234,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1200,2009,660,1401,3358,1990,3489,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1201,15,5993,4347,1613,6507,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1202,15,1490,4347,3545,6507,6732,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1203,15,1490,1401,2970,6259,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1204,15,2704,3127,4224,6235,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1205,15,1490,1401,1613,1990,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1206,15,1490,4347,1049,6507,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1207,15,1490,4347,4332,1990,4553,858,5121,5975,6366,3667,4178,1798,585,5245,4126,4126,2901,6453,5028,5028
1208,15,2704,6470,4228,6751,6732,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1209,2009,660,491,2751,1990,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1210,15,2704,6470,4332,2855,6732,858,5121,5975,6366,3667,4178,1798,585,5245,4126,4126,2901,6453,5028,5028
1211,15,1490,3127,911,3234,6242,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1212,2009,1490,4357,4693,1990,4553,858,5121,5975,6366,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,5028
1213,2009,660,3164,3068,1990,4553,858,5121,5975,1973,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,4982
1214,2009,660,1401,2751,1990,3489,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1215,15,5993,6470,551,1990,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1216,15,660,1401,551,1990,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1217,15,5993,6470,4224,5825,6732,858,5121,5975,6366,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,5028
1218,15,660,1401,2751,1990,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1219,15,2704,3127,611,229,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1220,15,1490,3127,1639,1990,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1221,15,1490,4347,4332,210,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1222,15,1490,3127,3434,229,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,4982,5028
1223,15,2704,6470,4332,1990,6732,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1224,2009,1490,6470,1613,210,4553,858,5121,5975,1973,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,5028
1225,15,2704,3127,1613,1990,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1226,15,1490,3444,2089,3234,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1227,15,1490,3127,1613,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1228,15,1490,4416,3545,6507,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1229,15,1490,3127,3434,229,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1230,15,5993,6470,3434,229,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1231,15,1490,3127,2970,1513,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1232,15,1490,1401,1613,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,6453,5028,5028
1233,15,1490,3127,1613,229,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1234,15,5993,6470,1613,6235,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1235,15,2704,3127,1613,229,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1236,15,660,3127,1639,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1237,2009,660,3444,5631,2213,3546,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1238,15,2704,4665,4224,6235,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1239,15,1490,3127,2970,1990,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1240,2009,1490,3444,4693,1990,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1241,15,1490,367,1613,1990,4553,858,5121,5975,6366,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,5028
1242,15,2704,6470,5858,6235,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1243,15,1490,2193,1613,1990,779,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1244,2009,660,1401,1613,1990,3489,858,5121,1002,6366,812,4178,1798,4621,5331,4126,4126,2901,4982,5028,5028
1245,2009,660,3164,3068,2215,3489,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1246,15,2704,6470,2468,229,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,6453,5028,5028
1247,15,1490,3127,1639,1990,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1248,2009,660,3444,4693,6507,3546,858,5121,5975,6366,3667,6979,1798,585,5245,4126,4126,2901,4982,5028,5028
1249,2009,3208,3444,1524,2215,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1250,2009,1490,1401,551,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1251,15,660,3164,2751,2213,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1252,15,1490,3444,1613,6751,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1253,15,1490,1401,551,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1254,15,2704,3408,2219,1990,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1255,15,5993,1401,2519,2547,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1256,15,2704,3127,3434,229,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1257,15,1490,367,1613,1990,4553,858,5121,5975,1973,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,5028
1258,15,660,3444,2468,1990,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1259,15,1490,6470,2970,1990,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1260,15,2704,5895,402,229,6242,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1261,15,660,3164,2751,2213,6732,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1262,15,1490,6470,551,6259,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1263,2009,1490,6470,4224,1990,4553,858,5121,5975,6366,3667,4178,1798,585,5245,4126,4126,2901,6453,5028,5028
1264,15,660,1401,2970,1990,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1265,15,5993,6470,1613,3234,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1266,15,1490,3127,1613,6507,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,6453,5028,5028
1267,15,1490,3444,2468,3234,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1268,15,660,3444,2970,1990,779,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1269,15,2704,3127,3434,229,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1270,15,1490,3127,2468,1990,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1271,15,1490,3444,1639,1990,6242,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1272,15,1490,4347,1049,6259,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1273,15,1490,1401,551,1990,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1274,15,1490,3127,1613,229,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1275,15,1490,3127,1613,6751,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1276,15,1490,4347,2468,6259,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1277,15,2704,4665,3134,6235,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1278,15,5993,4347,1613,3234,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1279,15,2704,3408,5858,229,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,6453,5028,5028
1280,15,1490,3408,3358,1990,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1281,15,660,3164,2751,2213,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1282,15,2704,6102,3358,229,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1283,15,1490,2193,1333,6507,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1284,15,660,3127,2970,1990,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1285,15,2704,6470,4538,6751,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1286,15,2704,4665,4224,6751,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1287,15,1490,3127,1613,6507,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1288,15,1490,4347,3545,6507,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1289,15,660,1401,2751,1990,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1290,15,660,3444,2468,1990,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1291,15,1490,3444,1639,2935,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1292,2009,660,3444,5631,6507,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1293,15,1490,4347,4693,1990,4553,858,5121,5975,1973,3667,4178,1798,585,5245,4126,4126,2901,6453,5028,5028
1294,2009,1490,1401,551,1990,4553,858,5121,5975,6366,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,5028
1295,2009,660,1401,2751,1990,3489,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1296,15,5993,6470,4332,1990,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1297,15,660,1401,551,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1298,2009,660,3164,3068,2213,3489,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1299,15,1490,6470,1049,1990,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1300,15,2704,3127,3434,229,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1301,2009,660,3444,5631,1990,3546,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1302,15,660,3164,2751,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1303,15,2704,6470,1613,6751,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,6453,5028,5028
1304,15,2704,6470,4224,6259,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1305,15,2704,1401,1613,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1306,15,5993,3127,1613,2910,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1307,15,1490,3164,3358,1990,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1308,15,1490,3444,2089,3234,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1309,15,1490,6470,1613,3234,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1310,15,660,3444,2468,6507,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1311,2009,1490,1401,4867,1990,4553,858,5121,5975,6366,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,4982
1312,15,1490,2193,1613,1990,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1313,15,1490,4665,1613,3234,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1314,15,660,1401,2970,1990,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1315,15,1490,3127,1639,1990,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1316,2009,660,1401,3102,1990,3489,858,5121,5975,6366,812,4178,1798,4621,5331,4126,4126,2901,4982,5028,5028
1317,15,1490,3444,2468,1513,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1318,2009,1490,1401,2751,1990,3489,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1319,15,1490,3127,1613,1990,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1320,15,1490,3127,551,229,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1321,15,2704,6470,4209,6507,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1322,15,2704,3127,1639,229,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1323,2009,660,1401,2219,1990,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1324,2009,660,367,4867,1990,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,6453,5028,5028
1325,15,1490,2193,2468,229,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,6453,5028,5028
1326,15,660,3444,1049,84,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1327,15,1490,6470,2751,629,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1328,15,2704,6470,5858,229,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1329,15,1490,3444,1613,6507,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1330,15,2704,6470,3134,229,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1331,15,1490,4347,4693,6507,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1332,15,1490,1401,1613,2547,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1333,15,2704,6470,2468,6507,6242,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1334,2009,1490,4357,3545,5119,3489,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1335,15,2704,3127,1613,1990,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1336,15,1490,4665,1613,6751,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,6453,5028,5028
1337,15,2704,3127,1613,3234,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1338,15,1490,4347,4332,6751,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1339,15,2704,6470,2306,3234,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1340,15,1490,3444,2970,1990,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1341,15,1490,3444,2468,6507,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1342,15,1490,4347,1613,6507,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1343,15,1490,3444,1613,6751,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1344,15,1490,3127,5858,229,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1345,15,2704,6470,4224,6235,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1346,15,1490,5895,1333,1990,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1347,15,1490,3444,4209,2213,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1348,15,1490,3127,3434,629,779,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1349,2009,1490,1401,551,1990,3489,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1350,15,1490,3444,2468,6507,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1351,2009,660,1401,551,1990,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1352,15,2704,6470,4332,6235,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1353,15,1490,367,1613,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,6453,5028,5028
1354,15,2704,6470,4224,1990,6242,858,5121,5975,6366,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,5028
1355,15,1490,3444,2468,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1356,15,1490,1401,2970,1990,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1357,15,1490,3408,3358,6259,6732,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1358,15,2704,3127,3434,229,779,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1359,15,1490,3127,551,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1360,15,1490,3127,1613,3234,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1361,15,1490,1401,551,1990,4553,858,5121,5975,1973,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,5028
1362,15,1490,3444,2468,1990,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1363,15,1490,3444,2970,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1364,2009,660,3164,4693,3717,3489,858,5121,5975,1973,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,5028
1365,15,1490,3127,3434,6751,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1366,15,1490,367,1049,6507,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1367,15,2704,3127,402,229,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1368,15,2704,4665,5858,6235,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1369,15,1490,6102,551,1990,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1370,15,1490,3127,1613,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1371,2009,1490,6470,3068,2215,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1372,15,1490,3444,1613,1990,4553,858,5121,5975,1973,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,4982
1373,15,660,3444,1613,6507,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1374,15,2704,6470,551,1990,6732,858,5121,5975,6366,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,5028
1375,15,1490,3127,2089,3234,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1376,15,2704,6470,4332,6751,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1377,15,2704,3127,228,734,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1378,2009,660,1401,2751,2213,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1379,2009,660,3164,3068,1990,3489,858,5121,5975,6366,3667,6979,1798,585,5245,4126,4126,2901,4982,5028,5028
1380,15,1490,5895,1613,1990,6732,858,5121,5975,6366,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,5028
1381,15,1490,3127,1639,1990,779,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1382,15,2704,6470,1613,2855,6732,858,5121,5975,6366,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,5028
1383,15,1490,1401,4867,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1384,15,2704,3127,1639,1990,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1385,15,2704,3127,3434,6235,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1386,15,1490,6470,4224,5825,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,6453,5028,5028
1387,2009,660,3444,1049,6507,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1388,15,1490,3127,1613,3234,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1389,15,1490,6470,4867,6235,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1390,15,1490,367,551,6259,4553,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1391,15,660,3444,2970,2213,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1392,15,2704,2193,2468,6235,6242,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1393,15,1490,3164,1639,229,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1394,15,660,3127,551,2935,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1395,15,2704,3127,3134,229,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1396,15,1490,6470,4224,5825,3489,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1397,15,660,3444,2970,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1398,15,1490,1401,1639,1990,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1399,15,2704,3127,3434,229,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1400,15,1490,6470,1613,1990,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1401,2009,660,1401,551,1990,3489,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1402,15,5993,4347,2468,4453,6242,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1403,15,2704,3127,2219,1990,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1404,15,1490,6470,4332,629,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1405,15,2704,4665,5858,229,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1406,15,1490,3127,3434,229,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1407,15,1490,6470,4224,5825,4553,858,5121,5975,6366,3667,4178,1798,585,5245,4126,4126,2901,4982,5028,5028
1408,15,1490,3127,2219,229,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
1409,15,1490,3164,2219,3234,6242,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1410,2009,1490,1401,551,1990,3489,858,5121,5975,6366,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1411,15,1490,3444,2468,3234,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1412,15,2704,6353,3434,229,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,6453,5028,5028
1413,15,1490,3164,3102,1990,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1414,15,1490,3444,6258,6507,4553,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1415,15,1490,3127,2089,6235,6242,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1416,15,1490,3444,1613,6507,6732,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,5028
1417,15,1490,2193,2468,3234,779,858,5121,5975,1973,3667,6979,6711,585,5245,4126,4126,2901,4982,5028,4982
