ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20
2872,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2873,1297,4781,4781,399,7057,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2874,1297,4781,4781,399,6424,4962,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2875,1297,4781,2194,399,1242,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2876,1297,4781,4781,1735,3894,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2877,1297,4781,3040,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2878,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2879,1297,4781,4781,399,1242,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2880,1297,4781,4781,1735,3894,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2881,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2882,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2883,4781,4781,4781,4000,4098,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2884,1297,4781,4781,399,6424,1242,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2885,1297,4781,4781,399,7057,4560,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2886,1297,4781,4781,399,7057,2953,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2887,1297,4781,2194,656,1242,1242,6424,6424,6424,6424,382,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2888,1297,4781,2194,656,1242,2742,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2889,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2890,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2891,1297,4781,4781,7057,7057,6677,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2892,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2893,1297,4781,4781,399,7057,4962,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2894,1297,4781,2194,656,1209,1242,1242,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2895,1297,4781,4781,399,7057,4560,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2896,1297,4781,4781,2642,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2897,1297,4781,4781,399,6424,7025,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2898,4781,4781,4781,4098,3691,4098,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2899,1297,4781,4781,399,6424,4560,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2900,5220,4781,4781,399,1668,1242,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2901,1297,4781,4781,4000,4962,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2902,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2903,1297,4781,4781,4000,4000,7025,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2904,1297,4781,4781,399,2114,4248,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2905,1297,4781,3040,399,1242,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2906,1297,4781,4781,4000,4000,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2907,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2908,5220,4781,4781,7057,4000,7025,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2909,1297,4781,4781,1735,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2910,1297,4781,4781,1369,3691,4962,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2911,1297,4781,4781,399,3141,7057,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2912,4781,4781,4781,5587,6424,4754,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2913,1297,4781,4781,399,3141,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2914,1297,4781,4781,399,6424,6424,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2915,4781,4781,4781,2865,2836,2719,5835,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2916,1297,4781,4781,399,1209,1209,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2917,1297,4781,4781,399,1668,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2918,1297,4781,2194,399,6424,1795,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2919,4781,4781,4781,234,4098,4754,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2920,1297,4781,4781,399,6424,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2921,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2922,1297,4781,4781,399,1242,1209,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2923,1297,4781,4781,2823,1209,4248,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2924,1297,4781,2194,399,3363,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2925,1297,4781,2194,6424,1242,1209,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2926,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2927,1297,4781,2194,399,6424,6677,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2928,5220,4781,2194,656,1242,1242,1242,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2929,4781,4781,4781,4000,4098,4098,5835,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2930,1297,4781,4781,2823,743,1939,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2931,1297,4781,2194,399,1242,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2932,1297,4781,4781,399,1242,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2933,1297,4781,4781,1735,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2934,1297,4781,4781,5858,3894,4754,4754,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2935,1297,4781,2194,656,1242,1242,1242,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2936,4781,4781,4781,399,6424,6424,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2937,1297,4781,4781,399,7057,7025,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2938,1297,4781,4781,1554,7057,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2939,1297,4781,4781,399,7057,4560,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2940,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2941,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2942,4781,4781,4781,4000,4098,4754,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2943,1297,4781,4781,4000,7057,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2944,4781,4781,4781,234,4098,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2945,1297,4781,4781,1735,6424,1209,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2946,4781,4781,4781,4000,4098,4754,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2947,1297,4781,4781,399,7057,7025,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2948,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2949,4781,4781,4781,190,6424,6424,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2950,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2951,1297,4781,2194,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2952,1297,4781,4781,399,1242,1209,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2953,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2954,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2955,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2956,1297,4781,2194,399,1242,1590,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2957,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2958,1297,4781,4781,399,7057,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2959,1297,4781,2194,769,1242,1242,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2960,1297,4781,3040,399,3300,1242,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,1659
2961,1297,4781,4781,399,6424,4000,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2962,1297,4781,3040,399,6424,2742,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2963,1297,4781,4781,1735,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2964,1297,4781,4781,1554,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2965,1297,4781,4781,1735,7057,7025,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2966,1297,4781,2194,6424,1209,1209,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2967,4781,4781,4781,4000,4098,4098,5835,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2968,1297,4781,4781,1735,4962,4962,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2969,1297,4781,3040,2223,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2970,4781,4781,4781,2823,418,4475,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2971,5220,4781,4781,399,7057,6677,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2972,1297,4781,4781,7057,7057,7025,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2973,1297,4781,4781,399,1242,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2974,1297,4781,4525,656,1242,1242,1242,1242,2953,382,382,1209,3309,3309,5331,4126,4126,1659,1659,5028,5028
2975,1297,4781,2194,656,1242,1242,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2976,5220,4781,4781,7057,7057,6677,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2977,1297,4781,2194,6424,1590,1590,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2978,1297,4781,2194,399,1242,1242,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2979,4781,4781,4781,2642,4000,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2980,1297,4781,4781,1735,3691,4962,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2981,1297,4781,4781,1735,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2982,1297,4781,4781,2823,7057,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2983,4781,4781,4781,773,6424,6424,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2984,1297,4781,4781,1735,7057,2114,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2985,1297,4781,4781,4000,3691,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2986,1297,4781,4781,773,2836,6424,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2987,1297,4781,4781,4000,7057,4574,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2988,1297,4781,2194,6424,6424,4560,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2989,1297,4781,2194,399,6424,2742,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2990,4781,4781,4781,4000,7057,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2991,1297,4781,4781,3211,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2992,1297,4781,4781,5587,7057,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2993,1297,4781,2194,399,6424,1242,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2994,1297,4781,4781,399,656,2742,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2995,1297,4781,4781,4000,7057,7025,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2996,5220,4781,2194,399,1242,1590,1242,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
2997,4781,4781,4781,4098,4098,4754,5835,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
2998,1297,4781,4781,399,7057,6677,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
2999,1297,4781,4781,399,7057,6677,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3000,1297,4781,4781,2642,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3001,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3002,4781,4781,4781,399,6424,6424,5835,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3003,1297,4781,4781,1735,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3004,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3005,4781,4781,4781,4098,418,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3006,1297,4781,2194,399,6424,1209,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,1659
3007,1297,4781,4781,3487,4962,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3008,1297,4781,4781,399,7057,4962,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3009,1297,4781,4781,2642,7057,6677,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3010,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3011,4781,4781,4781,5587,4098,4754,5835,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3012,4781,4781,4781,2156,6424,6424,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3013,1297,4781,4781,399,6424,7025,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3014,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3015,1297,4781,4781,399,3363,4208,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3016,4781,4781,4781,190,6424,4754,5835,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3017,4781,4781,4781,5587,6424,4754,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3018,4781,4781,4781,4000,4962,4754,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3019,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3020,1297,4781,3040,399,6424,6677,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3021,1297,4781,4781,4000,7057,3894,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3022,1297,4781,3040,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3023,1297,4781,4781,4000,7057,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3024,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3025,4781,4781,4781,4098,3691,4098,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3026,1297,4781,4781,1554,6424,6424,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3027,1297,4781,2194,6424,6424,1209,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
3028,1297,4781,4781,2642,7057,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
3029,1297,4781,4781,399,1242,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3030,1297,4781,3040,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3031,5220,4781,4781,399,1668,2953,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3032,1297,4781,2194,399,6424,1795,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3033,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3034,4781,4781,4781,4098,4098,4754,5835,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3035,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3036,1297,4781,4781,7057,7057,7025,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3037,1297,4781,4781,7057,7057,7025,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,1659
3038,4781,4781,4781,399,1350,1242,5835,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3039,1297,4781,3040,2836,1242,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3040,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3041,1297,4781,3040,399,6424,1209,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3042,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3043,4781,4781,4781,399,6424,4098,5835,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3044,1297,4781,4781,5587,7057,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3045,1297,4781,4781,399,6424,4560,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3046,5220,4781,2194,399,1242,1242,1242,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3047,1297,4781,3040,399,1242,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
3048,1297,4781,4525,656,1242,1242,1242,6424,6424,382,382,1209,3309,3309,5331,4126,4126,1659,1659,5028,5028
3049,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3050,1297,4781,2194,399,1242,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3051,1297,4781,4781,399,7057,1209,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3052,4781,4781,4781,5587,4098,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3053,1297,4781,4781,399,6424,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
3054,5220,4781,2194,399,6424,1590,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3055,1297,4781,4781,4000,4098,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3056,1297,4781,3040,399,6424,6677,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3057,1297,4781,4781,399,4098,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3058,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3059,1297,4781,4781,399,6424,4754,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3060,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3061,1297,4781,4781,2823,7057,3141,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3062,1297,4781,4781,234,3691,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3063,1297,4781,4781,4000,4000,7025,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3064,1297,4781,4781,1735,7057,4248,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
3065,1297,4781,4781,1554,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3066,1297,4781,4781,399,6424,7025,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3067,1297,4781,4781,1735,3894,4754,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3068,4781,4781,4781,2823,6424,4754,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3069,1297,4781,4781,2642,7057,7057,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3070,1297,4781,2194,399,6424,1209,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3071,4781,4781,4781,4098,6424,4098,5835,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3072,1297,4781,2194,1030,6424,3636,6424,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,1659
3073,5220,4781,2194,656,1242,1242,1242,6424,6424,6424,6424,1359,1359,3309,5331,4126,4126,1659,1659,5028,5028
3074,1297,4781,3040,399,937,1242,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3075,1297,4781,4781,2223,6424,4880,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3076,4781,4781,4781,234,4098,4098,5835,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3077,4781,4781,4781,4098,4098,4098,5835,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3078,1297,4781,3040,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3079,1297,4781,4781,4000,4962,4962,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3080,1297,4781,4781,399,6424,6424,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3081,1297,4781,4781,4000,4962,4962,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,1659
3082,4781,4781,4781,399,7057,4754,6424,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
3083,4781,4781,4781,399,418,4754,4754,6424,6424,6424,6424,1359,1359,1359,5331,4126,4126,1659,1659,5028,5028
