ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13
1195,53,53,53,53,347,53,375,53,53,53,53,347,126,84
1196,53,53,53,53,347,53,229,261,53,53,53,347,269,269
1197,53,53,53,53,347,53,301,53,53,368,53,53,262,11
1198,53,53,53,53,53,53,77,53,53,53,53,53,384,210
1199,53,53,53,53,347,53,1,15,53,53,53,53,329,329
1200,53,53,53,53,347,53,393,53,53,53,53,347,114,608
1201,53,53,53,53,347,53,194,15,53,53,53,347,327,61
1202,53,53,53,53,347,53,244,53,53,53,53,347,382,729
1203,53,53,53,53,347,53,230,53,53,53,347,53,12,208
1204,53,53,53,53,347,53,171,53,53,53,53,347,257,260
1205,53,53,53,53,347,53,301,261,53,53,53,53,34,226
1206,53,53,53,53,53,53,321,53,53,53,53,53,116,628
1207,53,53,53,53,347,53,89,53,53,53,53,53,46,387
1208,53,53,53,53,347,53,220,393,53,53,53,245,252,369
1209,53,53,53,53,347,53,376,53,53,53,347,53,399,355
1210,53,53,53,53,347,53,396,53,53,53,53,53,388,0
1211,53,53,53,53,347,53,117,321,53,347,12,12,196,335
1212,53,53,53,53,53,53,53,53,53,53,53,80,306,22
1213,53,53,53,53,53,53,16,347,53,53,53,53,355,364
1214,53,53,53,53,53,53,368,53,53,53,12,393,37,66
1215,53,53,53,53,53,53,203,53,53,53,53,176,317,305
1216,53,53,53,53,53,53,99,53,53,53,53,53,232,293
1217,53,53,53,53,347,53,245,53,53,53,347,166,217,68
1218,53,53,53,53,347,53,80,53,53,53,53,12,342,313
1219,53,53,53,53,347,53,176,393,53,53,12,347,245,479
1220,53,53,53,53,53,53,348,53,53,53,53,53,365,185
1221,53,53,53,53,53,53,230,53,53,53,53,347,359,487
1222,53,53,53,53,347,53,309,393,53,53,53,16,204,204
1223,53,53,53,53,347,53,1,53,53,53,53,347,98,513
1224,53,53,53,53,347,53,177,53,53,53,53,53,7,421
1225,53,53,53,53,53,53,376,53,53,53,53,53,395,19
1226,53,53,53,53,347,53,199,53,53,53,347,53,347,97
1227,53,53,53,53,53,53,203,53,53,53,53,53,80,323
1228,53,53,53,53,347,53,56,321,53,53,347,261,193,210
1229,53,53,53,53,53,53,171,321,53,347,53,347,215,83
1230,53,53,53,53,347,53,398,53,53,53,347,12,306,306
1231,53,53,53,53,53,53,158,80,347,53,347,347,156,281
1232,53,53,53,53,347,53,53,53,53,53,53,53,88,730
1233,53,53,53,53,53,53,57,321,53,53,347,53,96,62
1234,53,53,53,53,53,53,398,53,347,53,347,347,384,119
1235,53,53,53,53,347,53,397,80,53,53,261,347,309,754
1236,53,53,53,53,53,53,181,53,53,53,53,53,363,190
1237,53,53,53,53,53,53,95,53,53,53,53,270,405,398
1238,53,53,53,53,347,53,347,376,53,53,53,80,220,238
1239,53,53,53,53,53,53,80,53,53,53,53,261,319,395
1240,53,53,53,53,53,53,53,53,53,347,53,321,177,607
1241,53,53,53,53,53,53,368,53,53,53,53,53,53,583
1242,53,53,53,53,53,53,808,53,53,53,347,347,155,132
1243,53,53,53,53,347,53,397,15,53,53,53,53,362,35
1244,53,53,53,53,53,53,245,53,53,53,53,53,351,335
1245,53,53,53,53,53,53,222,53,53,53,53,393,183,194
1246,53,53,53,53,347,53,219,368,53,53,261,347,140,306
1247,53,53,53,53,347,53,174,321,53,53,347,12,307,60
1248,53,53,53,53,53,53,53,53,53,347,347,321,100,321
1249,53,53,53,53,53,53,174,53,53,347,53,53,41,714
1250,53,53,53,53,53,53,53,53,53,53,12,80,145,417
1251,53,53,53,53,347,53,83,53,53,53,53,261,316,400
1252,53,53,53,53,53,53,301,53,53,53,53,53,231,187
1253,53,53,53,53,53,53,376,261,53,53,53,53,296,565
1254,53,53,53,53,53,53,203,67,53,53,53,12,185,406
1255,53,53,53,53,347,53,177,53,53,53,53,53,237,340
1256,53,53,53,53,347,53,270,368,53,53,53,347,7,484
1257,53,53,53,53,53,53,95,53,53,53,261,347,263,523
1258,53,53,53,53,347,53,77,321,53,53,53,321,348,348
1259,53,53,53,53,347,53,174,53,53,53,53,53,71,338
1260,53,53,53,53,347,53,171,393,53,53,53,166,201,193
1261,53,53,53,53,53,53,86,53,53,53,347,53,288,39
1262,53,53,53,53,53,53,376,53,53,53,347,53,321,14
1263,53,53,53,53,53,53,74,15,53,53,53,53,354,195
1264,53,53,53,53,347,53,376,261,53,53,53,53,303,780
1265,53,53,53,53,347,53,376,398,53,53,53,347,347,220
1266,53,53,53,53,347,53,177,53,53,53,53,53,345,0
1267,53,53,53,308,347,53,343,80,53,53,53,53,174,231
1268,53,53,53,53,347,53,368,53,53,347,347,261,399,381
1269,53,53,53,53,347,53,77,393,53,53,347,231,46,253
1270,53,53,53,53,347,53,41,261,53,53,347,53,341,14
1271,53,53,53,53,347,53,245,321,53,53,53,53,64,108
1272,53,53,53,53,53,53,177,53,53,53,53,53,65,129
1273,53,53,53,53,347,53,66,261,53,53,53,53,261,70
1274,53,53,53,53,347,53,38,16,53,53,53,12,244,221
1275,53,53,53,53,53,53,270,53,53,53,12,53,28,383
1276,53,53,53,53,53,53,220,53,53,53,53,53,150,78
1277,53,53,53,53,347,53,270,393,53,53,53,171,253,401
1278,53,53,53,53,53,53,397,53,53,53,53,53,81,361
1279,53,53,53,53,347,53,136,321,53,53,53,53,249,2
1280,53,53,53,53,347,53,398,53,53,53,347,347,219,249
1281,53,53,53,53,53,53,80,53,53,53,53,270,403,317
1282,53,53,53,53,53,53,88,53,53,53,53,53,57,388
1283,53,53,53,53,347,53,230,53,53,53,347,53,362,149
1284,53,53,53,53,347,53,393,261,53,53,53,53,94,756
1285,53,53,53,53,347,53,77,321,53,53,53,347,300,416
1286,53,53,53,53,53,53,138,321,53,53,53,231,217,807
1287,53,53,53,53,347,53,298,15,53,53,347,323,284,209
1288,53,53,53,308,347,53,376,15,53,53,53,347,383,53
1289,53,53,53,53,347,53,174,53,53,53,53,270,395,395
1290,53,53,53,53,347,53,89,261,53,53,53,347,28,319
1291,53,53,53,53,53,53,397,321,53,53,53,231,274,690
1292,53,53,53,53,53,53,174,53,53,53,347,15,380,327
1293,53,53,53,53,53,53,393,15,53,53,53,53,38,111
1294,53,53,53,53,53,53,321,53,53,53,53,203,275,323
1295,53,53,53,53,53,53,53,53,53,53,53,222,375,51
1296,53,53,53,53,53,53,396,203,53,53,347,53,397,285
1297,53,53,53,53,53,53,86,53,53,53,53,347,114,734
1298,53,53,53,53,53,53,368,53,53,53,53,99,248,301
1299,53,53,53,53,53,53,48,261,53,53,53,321,32,293
1300,53,53,53,53,347,53,171,393,53,12,53,368,201,33
1301,53,53,53,53,53,53,321,53,53,53,53,286,285,37
1302,53,53,53,53,347,53,194,53,53,53,53,261,338,195
1303,53,53,53,53,53,53,117,53,53,53,347,347,166,122
1304,53,53,53,53,347,53,57,321,53,53,53,347,124,334
1305,53,53,53,53,347,53,206,53,53,53,53,53,347,334
1306,53,53,53,53,347,53,233,53,53,53,53,166,68,25
1307,53,53,53,53,347,53,233,321,53,53,347,323,379,472
1308,53,53,53,53,53,53,77,53,53,53,347,12,34,464
1309,53,53,53,53,53,53,136,53,53,53,12,347,215,389
1310,53,53,53,53,53,53,80,53,53,53,53,53,177,177
1311,53,53,53,53,53,53,376,347,53,53,53,53,320,570
1312,53,53,53,53,347,53,397,53,53,53,53,53,237,174
1313,53,53,53,53,347,53,199,80,53,53,347,53,96,135
1314,53,53,53,53,347,53,86,53,53,53,53,53,293,697
1315,53,53,53,53,347,53,77,393,53,53,53,347,331,401
1316,53,53,53,53,53,53,203,53,53,53,53,16,183,317
1317,53,53,53,53,347,53,56,53,53,53,347,53,113,269
1318,53,53,53,53,53,53,53,53,53,53,53,53,183,183
1319,53,53,53,53,53,53,53,53,53,53,53,86,100,100
1320,53,53,53,53,53,53,376,53,53,53,53,53,359,56
1321,53,53,53,53,53,53,230,53,53,53,53,261,345,797
1322,53,53,53,53,347,53,57,321,53,53,347,53,185,620
1323,53,53,53,53,347,53,86,53,53,53,53,53,139,139
1324,53,53,53,53,347,53,86,53,53,53,53,53,52,629
1325,53,53,53,53,347,53,27,321,53,347,347,347,377,96
1326,53,53,53,53,53,53,16,53,53,53,53,161,356,211
1327,53,53,53,53,347,53,177,53,53,53,53,53,308,447
1328,53,53,53,53,347,53,176,321,53,53,53,53,369,64
1329,53,53,53,53,53,53,376,53,53,53,53,261,67,119
1330,53,53,53,53,347,53,98,53,53,53,53,347,270,110
1331,53,53,53,53,347,53,95,347,53,53,53,53,341,237
1332,53,53,53,53,53,53,356,15,53,53,347,53,359,54
1333,53,53,53,53,347,53,35,321,53,53,347,347,245,272
1334,53,53,53,53,53,53,174,53,53,53,53,321,285,400
1335,53,53,53,53,347,53,249,53,347,53,53,347,165,21
1336,53,53,53,53,347,53,398,80,53,53,12,347,90,648
1337,53,53,53,53,347,53,398,393,53,53,347,166,153,370
1338,53,53,53,53,347,53,177,53,53,53,53,53,395,645
1339,53,53,53,53,347,53,238,53,53,53,53,53,304,431
1340,53,53,53,53,53,53,278,53,53,53,53,53,7,277
1341,53,53,53,53,53,53,357,203,53,53,347,231,263,88
1342,53,53,53,53,53,53,376,261,53,53,53,53,352,464
1343,53,53,53,53,347,53,376,321,53,53,53,53,350,30
1344,53,53,53,53,53,53,211,53,53,53,53,53,246,166
1345,53,53,53,53,347,53,347,393,53,53,53,347,90,387
1346,53,53,53,53,347,53,232,321,347,53,347,347,90,84
1347,53,53,53,53,347,53,57,53,53,53,53,347,177,717
1348,53,53,53,53,347,53,270,321,53,53,53,176,201,771
1349,53,53,53,53,53,53,321,53,53,53,12,12,270,189
1350,53,53,53,53,347,53,404,53,53,53,53,53,216,334
1351,53,53,53,53,53,53,369,53,53,53,53,53,273,551
1352,53,53,53,308,347,53,222,321,53,53,53,53,113,613
1353,53,53,53,53,53,53,203,53,53,53,53,12,323,588
1354,53,53,53,53,53,53,68,321,53,53,53,53,166,779
1355,53,53,53,53,347,53,81,53,53,53,53,53,325,259
1356,53,53,53,53,347,53,230,53,53,53,53,347,73,15
1357,53,53,53,53,347,53,126,53,347,53,53,368,289,108
1358,53,53,53,53,347,53,68,53,53,53,53,53,207,195
1359,53,53,53,53,347,53,222,53,53,53,53,270,354,524
1360,53,53,53,53,347,53,166,393,53,53,53,245,278,377
1361,53,53,53,53,347,53,393,53,53,53,53,321,71,661
1362,53,53,53,53,53,53,177,53,53,53,53,347,261,141
1363,53,53,53,53,347,53,376,53,53,53,347,53,34,389
1364,53,53,53,53,53,53,261,53,53,53,53,393,393,447
1365,53,53,53,53,347,53,77,53,53,53,12,203,178,651
1366,53,53,53,53,347,53,86,53,53,53,53,53,150,132
1367,53,53,53,53,347,53,398,368,53,53,53,368,252,419
1368,53,53,53,53,347,53,397,321,53,53,53,368,62,17
1369,53,53,53,53,53,53,203,53,53,53,53,53,109,153
1370,53,53,53,53,53,53,376,15,53,53,53,53,71,638
1371,53,53,53,53,53,53,53,53,53,53,347,15,211,211
1372,53,53,53,53,53,53,321,53,53,53,53,347,203,714
1373,53,53,53,53,347,53,376,261,53,53,53,53,286,628
1374,53,53,53,53,347,53,194,53,53,53,53,245,259,14
1375,53,53,53,53,347,53,311,53,53,53,53,347,113,533
1376,53,53,53,53,53,53,374,15,347,53,53,53,231,313
1377,53,53,53,53,347,53,347,393,53,53,53,80,93,766
1378,53,53,53,53,53,53,174,53,53,53,12,86,36,36
1379,53,53,53,53,53,53,53,53,53,53,53,53,143,356
1380,53,53,53,53,53,53,203,53,53,53,53,12,620,699
1381,53,53,53,53,347,53,311,323,53,53,347,347,129,215
1382,53,53,53,53,347,53,291,53,53,261,12,53,98,538
1383,53,53,53,53,53,53,35,53,53,53,347,321,373,373
1384,53,53,53,53,347,53,398,321,53,53,53,12,219,40
1385,53,53,53,53,347,53,176,321,53,53,53,347,193,416
1386,53,53,53,53,53,53,393,53,53,53,53,53,38,628
1387,53,53,53,53,53,53,53,12,53,53,53,80,251,36
1388,53,53,53,53,53,53,44,15,53,53,53,53,131,95
1389,53,53,53,53,53,53,86,53,53,53,53,347,57,165
1390,53,53,53,53,53,53,405,53,53,53,53,15,21,308
1391,53,53,53,53,53,53,368,53,53,53,53,12,196,196
1392,53,53,53,53,347,53,232,321,53,53,347,203,185,377
1393,53,53,53,53,347,53,117,323,53,53,347,12,300,71
1394,53,53,53,53,53,53,397,261,53,53,347,53,207,549
1395,53,53,53,53,347,53,397,222,53,53,347,53,262,55
1396,53,53,53,53,347,53,270,53,53,53,53,53,270,338
1397,53,53,53,53,53,53,369,53,53,53,53,53,702,40
1398,53,53,53,53,53,53,136,53,53,53,53,53,191,495
1399,53,53,53,53,347,53,166,393,53,53,53,166,344,544
1400,53,53,53,53,53,53,321,53,53,53,347,376,376,13
1401,53,53,53,53,53,53,53,53,53,53,347,15,86,248
1402,53,53,53,53,347,53,171,15,347,261,53,347,206,220
1403,53,53,53,53,53,53,279,53,53,53,53,53,28,28
1404,53,53,53,53,347,53,368,53,53,53,53,261,211,214
1405,53,53,53,53,347,53,270,321,53,53,12,368,108,55
1406,53,53,53,53,53,53,376,321,53,53,53,130,90,269
1407,53,53,53,53,347,53,174,15,53,53,53,321,397,513
1408,53,53,53,53,347,53,246,321,53,53,53,347,16,98
1409,53,53,53,53,347,53,388,53,53,53,53,53,393,496
1410,53,53,53,53,53,53,368,53,53,53,53,53,173,632
1411,53,53,53,53,347,53,117,53,53,53,53,53,166,326
1412,53,53,53,53,347,53,347,393,53,53,53,347,135,483
1413,53,53,53,53,347,53,77,321,53,53,347,53,14,754
1414,53,53,53,53,347,53,301,203,53,53,53,53,38,384
1415,53,53,53,53,53,53,284,53,53,347,53,347,237,105
1416,53,53,53,53,53,53,203,53,53,347,53,53,179,580
1417,53,53,53,53,347,53,433,321,53,53,12,347,57,64
1418,53,53,53,53,347,53,123,321,53,53,53,69,690,180
1419,53,53,53,53,53,53,358,321,53,53,53,161,50,124
1420,53,53,53,53,347,53,375,261,53,53,53,53,221,322
1421,53,53,53,53,53,53,318,53,53,53,53,130,317,433
1422,53,53,53,53,347,53,77,53,347,53,53,203,53,30
1423,53,53,53,53,53,53,16,261,53,53,53,321,168,317
1424,53,53,53,53,53,53,77,53,53,53,53,53,174,269
1425,53,53,53,53,347,53,2,53,53,53,53,53,28,262
1426,53,53,53,53,347,53,174,15,53,53,53,53,14,196
1427,53,53,53,53,53,53,53,53,53,53,347,15,198,141
1428,53,53,53,53,53,53,240,53,53,53,347,12,166,75
1429,53,53,53,53,347,53,356,53,53,53,53,53,28,371
1430,53,53,53,53,53,53,80,53,53,53,53,203,139,477
1431,53,53,53,53,347,53,222,53,53,53,347,53,231,6
1432,53,53,53,53,347,53,398,321,53,53,53,12,309,264
1433,53,53,53,53,347,53,244,53,53,53,53,53,27,384
1434,53,53,53,53,53,53,177,15,53,53,347,245,126,168
1435,53,53,53,53,53,53,162,53,53,53,347,53,171,215
1436,53,53,53,53,347,53,177,53,53,53,53,53,91,6
1437,53,53,53,53,53,53,398,53,53,53,53,53,347,272
1438,53,53,53,53,53,53,53,53,53,347,12,53,136,306
1439,53,53,53,53,347,53,295,15,53,53,53,53,232,185
1440,53,53,53,53,347,53,185,368,53,53,53,80,311,309
1441,53,53,53,53,347,53,27,368,53,53,53,368,184,273
1442,53,53,53,53,53,53,321,53,53,53,53,321,285,255
1443,53,53,53,53,53,53,80,53,53,53,53,53,15,145
1444,53,53,53,53,53,53,41,53,53,53,53,53,296,592
1445,53,53,53,53,347,53,354,53,53,53,53,347,362,347
1446,53,53,53,53,347,53,327,53,53,53,53,53,241,241
1447,53,53,53,53,53,53,270,53,53,53,53,53,71,487
1448,53,53,53,53,347,53,270,393,53,53,347,231,315,370
1449,53,53,53,53,347,53,376,53,53,53,53,12,29,244
1450,53,53,53,53,347,53,284,53,53,53,347,53,158,301
1451,53,53,53,53,347,53,398,393,53,53,53,245,253,9
1452,53,53,53,53,53,53,53,53,53,347,53,261,75,157
1453,53,53,53,53,53,53,222,53,53,53,53,53,40,170
1454,53,53,53,53,347,53,135,203,53,53,53,367,347,565
1455,53,53,53,53,53,53,261,53,53,53,12,321,335,115
1456,53,53,53,53,347,53,397,53,53,53,53,12,23,308
1457,53,53,53,53,347,53,376,53,53,53,53,53,231,187
1458,53,53,53,53,53,53,309,53,53,53,347,53,296,109
1459,53,53,53,53,53,53,211,53,53,53,53,53,345,739
1460,53,53,53,53,53,53,220,321,53,347,347,12,332,71
1461,53,53,53,53,347,53,684,53,53,53,261,347,39,742
1462,53,53,53,53,347,53,176,321,53,53,347,53,369,477
1463,53,53,53,53,53,53,230,15,53,53,53,321,382,754
1464,53,53,53,53,347,53,108,321,53,347,53,53,161,220
1465,53,53,53,53,53,53,358,53,53,53,347,12,218,36
1466,53,53,53,53,347,53,376,261,53,53,53,12,218,429
1467,53,53,53,53,53,53,117,53,53,53,347,347,12,216
1468,53,53,53,53,53,53,66,53,53,53,347,53,81,356
1469,53,53,53,53,347,53,369,53,53,53,53,347,370,118
1470,53,53,53,53,53,53,270,53,53,53,53,15,30,241
1471,53,53,53,53,347,53,177,53,53,53,53,53,359,171
1472,53,53,53,53,347,53,16,393,53,53,347,368,234,234
1473,53,53,53,53,347,53,16,393,53,53,347,245,209,750
1474,53,53,53,53,347,53,77,321,53,53,53,53,184,131
1475,53,53,53,53,53,53,356,53,53,53,53,347,250,192
1476,53,53,53,53,347,53,174,203,53,53,12,53,132,332
1477,53,53,53,53,53,53,86,53,53,53,53,53,229,109
1478,53,53,53,53,53,53,195,53,53,347,53,261,87,789
1479,53,53,53,53,347,53,376,53,53,53,53,53,152,49
1480,53,53,53,53,347,53,249,398,53,53,53,245,337,546
1481,53,53,53,53,347,53,245,368,53,53,53,347,279,315
1482,53,53,53,53,53,53,376,53,53,53,347,53,335,506
1483,53,53,53,53,53,53,35,261,53,53,53,347,28,297
1484,53,53,53,53,53,53,376,53,53,53,53,261,159,635
1485,53,53,53,53,347,53,376,53,53,53,53,15,82,216
1486,53,53,53,53,53,53,81,53,53,53,53,53,132,153
1487,53,53,53,53,347,53,233,53,53,53,53,53,704,305
1488,53,53,53,53,53,53,121,53,347,53,347,53,37,545
1489,53,53,53,53,53,53,133,53,53,53,53,347,334,366
1490,53,53,53,53,53,53,41,53,53,347,53,53,44,182
1491,53,53,53,53,347,53,117,53,53,53,53,347,52,26
1492,53,53,53,53,347,53,398,321,53,53,53,376,17,401
1493,53,53,53,53,347,53,311,321,53,53,53,16,369,9
1494,53,53,53,53,347,53,397,53,53,53,347,53,28,104
1495,53,53,53,53,347,53,284,53,53,53,53,261,296,379
1496,53,53,53,53,347,53,345,321,53,53,347,347,250,336
1497,53,53,53,53,347,53,222,53,53,53,53,53,217,155
1498,53,53,53,53,53,53,396,53,53,53,53,347,7,121
1499,53,53,53,53,53,53,222,53,53,53,53,347,53,669
1500,53,53,53,53,347,53,270,53,53,53,53,53,132,452
1501,53,53,53,53,53,53,369,53,347,53,347,347,118,255
1502,53,53,53,53,347,53,339,15,53,53,347,130,331,689
1503,53,53,53,53,53,53,41,53,53,53,12,53,190,301
1504,53,53,53,53,347,53,77,53,53,53,347,347,366,303
1505,53,53,53,53,53,53,300,368,53,53,53,347,263,409
1506,53,53,53,53,53,53,426,53,53,53,347,12,52,255
1507,53,53,53,53,347,53,166,222,53,53,53,28,199,498
1508,53,53,53,53,347,53,92,321,53,53,53,166,348,549
1509,53,53,53,53,53,53,77,53,53,53,53,347,149,263
1510,53,53,53,53,53,53,245,53,53,53,53,53,37,183
1511,53,53,53,53,53,53,117,53,53,53,347,203,245,244
1512,53,53,53,53,347,53,375,347,53,53,53,347,286,110
1513,53,53,53,53,347,53,358,53,53,53,53,166,201,681
1514,53,53,53,53,347,53,313,321,53,53,53,261,27,433
1515,53,53,53,53,347,53,393,53,53,53,53,53,21,275
1516,53,53,53,53,53,53,80,53,53,347,53,270,380,44
1517,53,53,53,53,53,53,68,321,347,53,53,368,56,180
1518,53,53,53,53,347,53,376,53,53,53,53,347,237,43
1519,53,53,53,53,347,53,89,53,53,53,347,53,166,28
1520,53,53,53,53,347,53,48,53,53,53,53,347,210,737
1521,53,53,53,53,347,53,177,261,53,53,53,53,341,621
1522,53,53,53,53,53,53,64,15,53,53,53,261,152,692
1523,53,53,53,53,53,53,301,53,53,53,53,347,261,549
1524,53,53,53,53,53,53,211,203,53,53,347,53,357,730
1525,53,53,53,53,347,53,426,245,53,53,53,347,365,347
1526,53,53,53,53,347,53,86,53,53,347,53,207,400,82
1527,53,53,53,53,347,53,185,53,53,53,53,53,175,718
1528,53,53,53,53,53,53,95,53,53,53,53,99,89,133
1529,53,53,53,53,53,53,300,53,53,53,53,53,30,78
1530,53,53,53,53,53,53,231,53,53,53,53,53,404,807
1531,53,53,53,53,53,53,81,261,53,53,53,347,27,162
1532,53,53,53,53,347,53,230,261,53,53,53,12,141,276
1533,53,53,53,53,53,53,174,53,53,53,347,347,93,472
1534,53,53,53,53,53,53,53,53,53,53,53,321,356,356
1535,53,53,53,53,53,53,270,53,53,53,53,231,154,744
1536,53,53,53,53,347,53,199,321,53,347,347,53,12,179
1537,53,53,53,53,53,53,571,53,53,53,53,347,270,360
1538,53,53,53,53,53,53,177,53,53,53,53,130,69,246
1539,53,53,53,53,53,53,222,53,53,53,347,270,385,794
1540,53,53,53,53,53,53,80,53,53,53,53,12,80,362
1541,53,53,53,53,347,53,177,53,53,53,53,53,245,370
1542,53,53,53,53,347,53,117,53,53,53,347,347,166,175
1543,53,53,53,53,347,53,72,261,53,53,53,53,28,366
1544,53,53,53,53,53,53,86,53,53,53,53,53,88,222
1545,53,53,53,53,347,53,203,376,53,53,12,323,245,166
1546,53,53,53,53,53,53,309,53,53,53,53,347,329,381
1547,53,53,53,53,347,53,244,368,53,53,53,203,131,471
1548,53,53,53,53,53,53,77,53,53,53,53,166,74,138
1549,53,53,53,53,53,53,368,53,53,53,53,99,160,160
1550,53,53,53,53,53,53,92,53,53,53,347,12,84,405
1551,53,53,53,53,53,53,327,53,53,347,53,53,350,264
1552,53,53,53,53,53,53,174,53,53,53,53,15,259,395
1553,53,53,53,53,347,53,250,321,53,347,53,231,224,224
1554,53,53,53,53,347,53,48,53,53,53,53,53,12,283
1555,53,53,53,53,347,53,194,53,53,347,53,261,353,348
1556,53,53,53,53,347,53,86,53,53,53,53,321,99,317
1557,53,53,53,53,53,53,291,53,53,53,53,53,49,49
1558,53,53,53,53,53,53,203,53,53,53,53,347,78,30
1559,53,53,53,53,53,53,44,53,53,53,53,53,66,101
1560,53,53,53,53,53,53,77,53,53,53,53,347,270,373
1561,53,53,53,53,347,53,393,376,53,53,53,66,365,219
1562,53,53,53,53,53,53,222,347,53,53,53,16,400,99
1563,53,53,53,53,53,53,222,53,53,53,53,53,183,417
1564,53,53,53,53,347,53,397,321,53,53,53,347,166,380
1565,53,53,53,53,53,53,397,53,53,53,347,347,285,630
1566,53,53,53,53,347,53,35,53,53,53,53,53,166,142
1567,53,53,53,53,347,53,177,53,53,53,53,53,8,137
1568,53,53,53,53,347,53,90,80,53,53,53,368,130,485
1569,53,53,53,53,347,53,398,393,53,53,347,261,245,206
1570,53,53,53,53,347,53,171,53,53,53,12,261,28,353
1571,53,53,53,53,347,53,368,321,347,53,53,347,96,96
1572,53,53,53,53,347,53,74,53,53,261,53,347,273,463
1573,53,53,53,53,53,53,1,53,53,53,53,270,353,380
1574,53,53,53,53,347,53,270,53,53,53,53,53,341,58
1575,53,53,53,53,53,53,270,53,53,53,53,53,345,340
1576,53,53,53,53,347,53,300,376,53,53,53,347,278,55
1577,53,53,53,53,347,53,369,53,53,53,347,53,27,583
1578,53,53,53,53,347,53,16,53,53,347,53,347,337,159
1579,53,53,53,53,347,53,376,53,53,53,53,347,380,389
1580,53,53,53,53,53,53,571,15,53,53,53,53,261,255
1581,53,53,53,53,347,53,376,261,53,53,53,53,53,223
1582,53,53,53,53,53,53,95,53,53,53,53,53,28,28
1583,53,53,53,53,53,53,194,53,53,53,53,347,53,308
1584,53,53,53,53,53,53,211,53,53,53,53,53,259,166
1585,53,53,53,53,347,53,174,53,53,53,53,53,8,240
1586,53,53,53,53,347,53,177,53,53,53,53,12,57,66
1587,53,53,53,53,347,53,211,53,53,53,53,53,145,162
1588,53,53,53,53,347,53,117,53,53,261,53,347,206,28
1589,53,53,53,53,53,53,310,53,53,53,347,261,191,327
1590,53,53,53,53,347,53,232,53,53,53,53,12,152,318
1591,53,53,53,53,347,53,19,53,53,53,53,53,339,391
1592,53,53,53,53,53,53,360,321,347,53,53,347,373,215
1593,53,53,53,53,347,53,177,15,53,53,12,53,294,213
1594,53,53,53,53,347,53,41,53,53,53,347,53,270,243
1595,53,53,53,53,347,53,284,321,53,53,347,12,56,159
1596,53,53,53,53,53,53,174,53,53,53,53,53,182,218
1597,53,53,53,53,53,53,180,321,53,53,53,53,206,414
1598,53,53,53,53,347,53,230,261,53,53,53,53,65,125
1599,53,53,53,53,53,53,203,53,53,53,53,53,190,577
1600,53,53,53,53,53,53,321,53,53,53,53,270,133,336
1601,53,53,53,53,53,53,376,53,53,53,53,321,55,55
1602,53,53,53,53,53,53,376,53,53,53,53,347,273,139
1603,53,53,53,53,347,53,72,53,53,53,53,53,188,188
1604,53,53,53,53,347,53,77,321,53,53,347,347,369,229
1605,53,53,53,53,347,53,81,53,53,53,347,261,66,24
1606,53,53,53,53,347,53,376,261,53,53,53,347,86,314
1607,53,53,53,53,347,53,180,53,53,53,347,347,368,237
1608,53,53,53,53,53,53,393,53,53,347,53,53,196,794
1609,53,53,53,53,347,53,176,321,347,53,12,53,90,264
1610,53,53,53,53,347,53,368,53,53,53,53,53,150,312
1611,53,53,53,53,347,53,222,53,53,53,53,53,245,58
1612,53,53,53,53,347,53,442,53,53,261,53,53,101,309
1613,53,53,53,53,53,53,102,15,53,53,53,53,346,53
1614,53,53,53,53,53,53,368,53,53,53,53,53,380,540
1615,53,53,53,53,347,53,356,53,53,53,53,347,388,333
1616,53,53,53,53,347,53,203,393,53,53,53,347,161,195
1617,53,53,53,53,347,53,287,53,53,53,53,53,347,366
1618,53,53,53,53,347,53,117,86,53,203,53,53,115,354
1619,53,53,53,53,347,53,48,53,53,53,53,12,131,164
1620,53,53,53,53,53,53,68,53,53,347,347,12,273,763
1621,53,53,53,53,53,53,313,53,53,53,347,53,289,338
1622,53,53,53,53,347,53,185,161,53,53,53,245,253,204
1623,53,53,53,53,347,53,376,53,53,53,53,321,365,397
1624,53,53,53,53,347,53,230,53,53,53,53,347,28,190
1625,53,53,53,53,347,53,230,261,53,53,53,53,134,313
1626,53,53,53,53,347,53,86,53,53,53,53,15,386,386
1627,53,53,53,53,347,53,68,53,53,53,53,53,323,292
1628,53,53,53,53,347,53,174,53,53,53,53,261,139,667
1629,53,53,53,53,53,53,154,53,53,53,347,69,299,299
1630,53,53,53,53,347,53,343,393,53,53,53,347,394,55
1631,53,53,53,53,53,53,368,15,53,53,53,347,224,263
1632,53,53,53,53,53,53,41,53,53,53,347,261,142,299
1633,53,53,53,53,347,53,376,53,53,53,53,53,12,53
1634,53,53,53,53,53,53,321,53,53,347,53,12,399,752
1635,53,53,53,53,53,53,376,15,53,53,53,53,96,354
1636,53,53,53,53,53,53,397,261,53,53,53,203,218,403
1637,53,53,53,53,347,53,222,203,53,53,53,53,125,556
1638,53,53,53,53,53,53,174,15,53,53,12,53,106,340
1639,53,53,53,53,53,53,80,53,53,53,53,80,105,323
1640,53,53,53,53,53,53,368,53,53,53,12,80,139,623
1641,53,53,53,53,53,53,89,53,53,53,53,321,84,274
1642,53,53,53,53,347,53,186,321,53,53,53,53,27,683
