ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42
2335,1551,2707,2061,6327,4258,4331,2938,3030,6270,5024,1229,1244,3877,743,1141,740,2470,381,1082,1385,1229,229,2983,3065,2009,2455,2785,1832,314,1516,2202,260,2728,1779,1869,2443,1479,423,1559,392,1835,1082,1596
2336,1551,2707,5049,3537,1222,4331,1431,3372,2248,2051,6923,80,2888,743,1344,3269,546,6527,2581,963,1229,899,2983,963,2009,963,1700,1832,2432,2721,3197,2721,35,1779,234,4733,899,364,6786,392,972,2892,1107
2337,516,3154,6598,1287,2221,286,2161,5701,1081,1376,6434,3354,273,421,1642,1756,965,185,1257,2172,671,2204,566,2312,3207,2408,4779,94,2221,1512,396,1676,566,1693,3208,2450,2503,1130,2953,1179,1931,1581,1035
2338,6304,2707,5397,3537,2221,539,2927,1942,1787,3309,6434,781,3133,5613,3548,1236,2176,612,558,4290,437,1412,566,2389,77,2408,117,94,656,2564,2588,3383,821,1693,3208,598,6906,4768,2882,598,5719,2390,4979
2339,6596,2707,5049,3537,6906,3618,1431,4570,7045,5764,6907,6485,7017,6148,3664,4465,5960,5194,6452,1983,4496,5388,4609,3692,6539,3841,5764,6089,5286,5325,4709,5833,4285,4964,6724,5004,3637,4128,5804,1421,5127,3972,3618
2340,1551,2707,2061,3537,186,5877,3180,2741,4852,5764,2950,2438,3245,1881,1141,3487,1674,2798,1903,1882,2405,3043,3195,2549,2483,1301,2583,2944,3254,1512,2156,2456,1973,4438,690,3261,3261,4616,970,692,1974,395,966
2341,516,1535,6341,3537,2221,5877,73,6716,3666,869,4072,6238,4468,6755,6273,4177,6607,5225,5082,4290,5274,1412,5541,6905,5417,6964,4779,5125,4879,6525,1456,3383,4481,5674,3208,5859,4555,6762,663,6336,5719,4701,3648
2342,1551,2707,5049,3537,1222,539,1233,1722,1787,3198,1958,141,3313,2423,2000,852,886,612,558,2172,230,3338,173,1622,1222,2408,821,841,1526,3420,1456,1889,821,3155,3214,2450,1499,2736,2208,138,1783,1028,2000
2343,6304,2707,2061,3537,186,539,2068,3030,1787,3198,2830,504,6446,1881,1296,1756,967,6143,2581,6827,1953,1442,2983,637,1313,6349,388,220,2584,1203,444,2626,1973,1953,2999,5184,1479,1379,1379,718,649,2191,214
2344,1551,2707,2061,822,1222,539,1087,3030,1787,1666,2830,3024,445,2625,1642,1807,886,185,2463,4099,230,1442,2575,3233,110,6349,2511,2560,2584,1512,1456,2025,2340,2416,2300,498,1578,2188,1295,1400,3760,1581,1578
2345,1551,2707,3688,822,1222,539,2068,3030,1623,1148,1734,2994,2153,2177,1141,1807,886,2798,1903,2451,2405,2638,690,157,2483,1801,2583,2944,3254,3151,2156,3292,250,373,690,512,2579,487,1433,1548,1931,1548,214
2346,1551,2707,2061,822,1222,4331,1431,3030,1081,1148,4892,6196,700,1801,3322,1807,780,2737,2354,2022,2803,1766,1049,2389,1311,3288,2845,2944,314,3211,1110,371,1389,2980,2237,350,168,2679,99,1722,1931,3006,1596
2347,516,3154,6598,1287,186,286,213,17,1787,3198,2830,2157,273,2625,1642,1756,967,185,1233,4099,1375,1442,173,860,2053,1774,1700,1194,744,3345,3310,1986,3659,3363,3501,1007,885,912,3441,2224,3485,1581,1128
2348,6304,4408,4181,3537,424,539,2588,2741,4852,6573,419,4448,6810,6755,6382,4177,7001,5079,6452,5018,1018,1838,5701,3641,6539,6826,5554,4681,5611,558,1230,214,5027,6936,1662,3253,5368,5027,132,3366,649,752,5369
2349,1551,2707,2061,1385,1222,4331,2068,3030,6270,5024,6908,1244,3877,1371,1141,6181,5774,3883,959,4898,1229,3958,3293,3870,5507,1285,6540,1421,6482,1205,6187,1157,4595,4898,1843,6284,3637,6762,6650,6336,5719,3909,4979
2350,516,3154,6598,1287,186,286,2556,1722,1623,1664,2830,781,3753,2522,1642,549,165,3009,558,894,1342,1766,1049,99,118,2041,5554,2047,2618,1697,1110,1676,3059,2304,1100,2450,2074,1616,99,351,2523,3059,1766
2351,6596,2707,6598,3537,186,4331,1431,2428,2672,315,6923,80,2888,150,1838,1756,2470,1067,542,534,1770,1838,2983,1453,1948,1335,2785,1194,1940,579,2665,361,2751,2664,234,1529,899,1753,107,1332,768,3766,178
2352,516,1535,6341,3537,2221,286,2321,2428,2672,869,6923,80,2888,2652,1344,3269,1998,4341,1816,2290,1229,562,2983,1530,5507,3191,388,594,2305,2250,5230,1515,3320,581,1869,929,5799,364,5804,3042,2328,935,1107
2353,6596,2707,6598,3537,1222,539,1233,2741,2448,1148,1958,2994,1222,2177,1642,1807,1457,3009,2965,894,2803,1766,101,1622,664,2041,1700,2944,1526,3420,1622,121,1389,2980,1622,2450,1664,3451,970,1457,2422,3059,1035
2354,1551,2707,3688,3537,186,5877,73,2741,6137,4727,1734,2438,6003,1801,2000,852,886,612,558,2172,2405,3338,2732,2549,1222,606,1456,93,497,3420,1456,3256,1973,2980,3214,2539,2625,2718,2208,138,2523,2965,2000
2355,4938,2707,3688,689,186,539,2588,2428,2672,3309,6434,6350,1069,421,2889,1236,965,185,1231,2172,1942,2469,2401,2389,77,6964,117,4681,2221,6903,4123,301,1851,1693,3208,1838,2503,6321,5584,598,912,6337,2961
2356,1551,2707,2061,3972,1222,539,2068,2741,1623,1666,2830,2994,384,3099,1642,1807,2304,1892,558,1983,2803,1766,1049,1459,559,978,978,2739,2618,558,1230,1676,3498,2304,336,2947,1404,1404,99,718,2523,1082,2232
2357,6304,1535,5397,1287,696,5877,5410,6557,3666,869,6434,2157,273,869,1838,4272,6107,1067,1590,1590,671,1838,173,860,3207,1774,4779,1194,1940,1512,94,2665,2751,2664,3208,1007,5141,2215,1173,156,768,3766,6743
2358,6304,2707,6341,3537,2221,539,2588,1942,1787,3198,419,359,1397,2423,1642,2196,2142,185,558,2172,1942,147,173,3348,2041,1247,2862,2560,2618,670,396,1676,1973,2285,1662,3503,2074,912,352,2834,2523,632,214
2359,16,2707,3688,1287,4882,4331,1431,2428,1787,2402,6923,80,2888,3377,2902,3724,5972,6143,959,6159,2148,1442,710,1727,110,5933,388,891,2305,926,5230,5749,471,581,1869,417,358,959,5804,2540,1947,2248,698
2360,6304,2707,2061,3537,1483,539,2588,2741,2448,1664,1958,781,3313,2423,1642,549,886,612,2965,2172,1942,147,100,1622,118,1247,5554,1980,1526,3420,396,3256,342,3155,3214,2450,2836,976,933,2834,2423,670,3493
2361,516,2707,5049,3537,1222,539,2068,1942,1787,3198,2830,2157,273,2522,1642,1807,2142,185,558,6827,230,1442,2575,2416,680,2673,2511,3732,921,1512,3099,3256,1973,2416,3214,2450,1829,976,1382,976,2523,670,62
2362,6304,1535,6341,3655,696,5877,2161,5701,3666,869,6434,2157,273,869,3322,4272,965,968,1231,1590,2913,1838,3131,1453,3207,1774,1850,1194,2605,965,3154,1520,2751,2664,3208,1007,5141,2215,2953,156,1637,3766,6743
2363,6304,4408,2061,1385,6906,4331,6300,2428,2248,2051,523,80,2888,743,1344,3269,1998,4341,2332,2290,1229,562,2983,1530,1948,963,18,734,2305,305,281,1741,3320,4036,1869,1368,899,24,5804,3042,1947,24,1107
2364,4938,6037,3688,1287,186,5877,213,1018,1787,5734,2830,2157,273,3244,1296,1084,2470,6143,1082,3296,3372,1442,2575,634,3514,634,6029,2508,2584,579,1604,1079,580,3371,1869,3179,1155,3460,429,85,650,2508,1714
2365,6304,2707,5049,3537,2221,5877,73,6716,3666,869,4072,141,2888,2625,2889,1027,965,185,558,534,1942,197,173,634,3037,2675,1700,3418,3129,348,1477,2511,838,2416,2078,1007,1578,3460,3014,1179,2109,1581,1128
2366,516,2707,6598,689,1222,539,2068,3030,1787,5734,6923,80,808,1881,1296,742,5774,6143,2776,291,6708,562,690,2416,2483,3191,1700,1583,6143,1568,1994,3383,3754,4955,690,1298,6873,3451,1559,1568,4559,3175,5173
2367,6596,2707,6598,3537,1222,539,1431,2428,2248,2051,6923,80,1874,1881,1141,742,2159,618,2332,291,3372,229,2983,637,1948,963,388,734,2305,1203,444,1515,2356,2847,1869,929,1538,3245,2799,85,3307,562,239
2368,6304,2707,5397,3537,1222,4331,2068,3030,145,1310,1958,2438,1172,1881,3424,1807,780,2737,1903,2022,2803,1442,1049,157,3037,2455,1700,2944,3254,3151,444,371,250,373,2374,5184,2819,2553,1433,3364,1835,1082,2129
2369,6304,2707,2061,3537,2221,539,2588,2741,2448,3198,1958,2438,974,2625,2000,1807,886,612,2463,2172,1513,4558,6770,3233,77,6349,2583,451,1395,1783,1456,3383,821,5147,3214,4429,2625,451,888,886,4567,6349,2000
2370,6780,2707,2061,2542,6906,4331,1431,2428,1787,3198,3795,3024,6446,5460,1296,1807,3342,6143,6995,6827,230,2321,173,173,1802,2625,6029,2944,1257,5966,5590,1296,2625,2980,690,1298,3394,1450,1559,5333,1649,3175,5173
2371,1551,2707,3688,1287,1222,539,213,3030,2672,3309,2830,655,1282,358,1838,1807,780,1384,1280,2451,2803,197,3293,2062,499,3191,1700,2944,1257,579,3099,1498,2645,2416,690,983,6873,3486,2953,886,2550,1028,2060
2372,1551,2707,2061,39,1222,5877,1233,2741,1787,3198,2830,359,2153,1801,1642,1415,1674,1892,2463,1983,1629,1766,2732,90,680,2994,773,93,1519,1512,3099,3256,1973,2837,3099,2450,680,976,558,976,2523,1842,2700
2373,516,3154,6598,1287,6315,5877,1431,2428,1787,3198,6434,2157,273,358,223,1756,6743,968,1590,1590,671,1838,173,860,2053,1774,382,2686,1940,3647,94,2406,2751,1601,3208,1529,5141,2215,663,985,283,3766,5173
2374,6780,2707,2061,2542,6906,4331,1431,3030,2095,487,3293,1244,1172,1926,1141,1874,2159,1384,2332,1385,3372,229,3293,3692,110,536,388,5044,2305,1157,2962,1157,3320,1284,2619,3136,1479,423,879,2540,1947,3384,717
2375,16,3154,6598,1287,186,286,2588,1942,1787,3198,2830,3354,273,1462,1642,1756,965,185,1231,231,621,2204,173,2312,3097,352,145,841,2618,1512,396,3256,821,2980,3214,124,1499,3451,352,138,2523,670,1796
2376,1551,2707,5049,3537,1222,539,1233,1722,2336,1148,461,2438,700,1801,2120,3487,2159,5194,2354,2451,2405,2999,950,840,110,536,994,2944,314,1205,678,2456,250,373,1863,3474,3132,3289,1549,3366,1931,2369,1596
2377,6304,2707,5376,39,6906,539,2588,2741,1865,1664,1958,359,1397,2522,1642,852,2142,3470,558,2022,230,1766,1049,3368,2041,352,773,93,2618,1512,1110,3256,1973,2837,3214,2450,1829,976,2208,351,2523,670,3354
2378,6304,2707,6341,3537,6906,4331,2321,2428,1787,3331,1876,2157,273,358,1838,1756,3131,1067,542,6754,1375,1838,173,1453,3514,2140,65,841,1940,579,2113,1498,1946,1232,1079,2057,5799,1753,6769,1995,768,1514,178
2379,6304,2707,6341,3537,2221,539,2161,1942,1915,6066,4072,6350,4608,5630,2000,1522,7001,612,558,4129,1942,3923,1233,1180,77,5023,1456,2939,6680,6903,396,441,821,1693,3214,1693,5249,3376,2882,2853,5719,3059,2961
2380,1551,2707,2061,3972,1222,539,1233,2741,48,1148,419,2438,2153,1304,3322,852,886,5194,2463,703,553,1672,2732,1459,664,3288,1456,2944,1526,3420,1456,3383,342,5539,3383,595,3261,3052,3353,2695,1931,2191,214
2381,1551,2707,5049,3537,1222,5443,3713,4832,6719,5764,6907,3621,6003,6755,6273,6921,5960,5194,6780,5468,3954,5388,4609,3649,3709,3841,5001,4588,5286,4006,1261,3551,6368,4964,4392,3588,3977,5735,5309,5361,5127,5388,6616
2382,516,3154,6598,1287,2221,5877,73,3413,5517,3198,1876,2157,1861,1462,2889,3093,965,1067,45,534,671,2204,1225,2312,1311,2041,2444,2747,2221,1984,1839,441,1565,2980,3208,124,1403,1675,3441,1027,3296,1242,2961
2383,1551,2707,5397,3537,2221,539,2588,1942,1787,3198,1958,2303,2888,2522,1642,1756,886,612,558,541,553,3338,2732,5594,6768,6964,2511,595,1526,1203,1456,3383,1399,5411,2300,3253,6906,976,2208,1179,2741,1581,2000
2384,6304,2707,2061,3537,424,539,2927,3030,1787,315,2830,504,2888,2522,1831,1756,967,3331,45,407,2646,1442,2983,145,2053,548,3314,2612,1024,3345,1193,361,2927,2664,3501,3501,885,361,1273,2224,768,45,178
2385,6304,1535,6341,3537,1483,539,2321,1942,1787,869,6434,3024,6785,3461,3783,5031,4163,3883,4180,1939,2714,2321,2321,6300,6962,313,1700,1583,4518,6969,4017,1447,4027,3818,3208,4429,6906,1675,6769,5005,5719,5166,4979
2386,1551,2707,2061,3364,6906,4331,1431,3030,6433,2051,6635,80,2888,743,1296,5031,234,381,1516,3575,228,229,2003,4430,110,2540,388,891,2305,579,5230,2626,3521,1786,1869,1786,2066,423,5804,3042,1947,20,6123
2387,6304,1535,6341,3537,2221,5877,2588,1942,3666,1376,6434,781,7013,3605,3548,2752,2176,3009,2562,97,437,1412,3293,2374,4292,2455,3057,2747,314,1205,2125,2394,1034,2980,3208,598,3157,1675,2953,985,968,2616,3092
2388,516,2707,3688,1287,186,539,213,2428,2672,3309,6434,2157,273,2652,1838,1756,2611,1067,3479,6754,2913,1838,1049,1453,3207,352,1683,1194,1940,579,2113,1173,2751,1232,3208,1529,939,1753,2953,181,768,3766,178
2389,516,1535,6341,3537,2221,539,2588,1942,1787,1664,2830,3354,1307,2196,1642,1807,965,185,1257,2172,230,147,173,941,1311,352,265,3149,2836,965,396,441,3354,244,2187,124,2836,3451,3441,351,3416,2965,2786
2390,516,2707,3688,1287,186,286,213,3030,1205,3508,3293,2438,3753,1881,3424,742,780,677,2354,2451,3261,2709,3293,2374,2709,1285,1398,2944,2709,1205,3006,1097,4027,373,2374,3474,280,2553,547,3364,3094,2390,2552
2391,6304,4408,2061,1385,6906,4331,1337,3030,2248,2051,1958,1244,1172,1926,1141,1,2159,1263,2332,1385,423,2704,2166,637,110,536,388,2291,2305,3151,444,1157,4027,828,1869,2947,3132,423,1538,2451,649,3384,1596
2392,516,3154,6598,1287,1067,5877,73,6716,5517,3198,6434,2157,273,1462,1838,1003,965,1067,558,534,671,1838,2024,634,1850,634,4779,3418,656,3647,2125,2247,854,1240,3208,1838,1403,1675,3208,721,768,1581,2686
2393,1551,535,2061,6327,6906,4331,6300,3030,2248,2051,523,80,597,2652,1344,3269,609,1384,1082,1369,1229,562,2983,963,1948,3191,2785,594,2305,305,281,1515,184,581,1869,929,2278,364,2876,3042,1805,562,1714
2394,6596,2707,5397,3537,1222,539,1233,2741,1787,1664,1958,2438,1397,2177,1831,1807,1674,2302,558,894,2646,1442,2983,637,3037,242,2511,595,85,1203,1477,1595,838,1230,2999,3253,1578,212,1264,718,1595,2191,214
2395,516,3154,6598,1287,2221,286,1431,2428,1787,3331,1876,2157,273,1462,1838,1756,2470,1067,45,2093,671,197,173,1453,2053,2457,1700,841,3129,1668,2113,1296,2846,2846,3208,2057,899,130,3496,3294,2235,552,557
2396,6304,2707,2061,39,6906,4331,1337,3030,2095,487,6908,1244,3877,1926,1141,6181,2159,4792,959,1385,1238,229,3293,5628,4292,536,3992,536,2305,1157,2962,1157,4595,1284,2619,4076,1479,423,1549,2368,6461,3384,717
2397,6304,4408,5376,39,6906,4331,2321,3372,2248,2051,1182,80,2888,150,107,1756,3131,381,1349,6754,1770,1442,2983,1453,1948,963,2785,891,2305,579,1911,1990,184,2309,234,3179,899,364,107,392,2328,2465,3507
2398,4938,2707,3688,689,186,5877,5410,1942,4852,3198,6434,2157,273,3605,2889,619,2176,185,1231,4290,437,1412,2401,2389,477,6964,2401,5261,2221,1512,642,674,345,1693,619,3391,2503,3451,679,138,1931,3055,2961
2399,1551,2707,2061,3972,1222,4331,1431,2933,1623,1148,2830,2438,1172,2177,1141,1,599,1263,3150,1882,1595,1442,2983,1717,559,1301,388,891,1845,1203,444,2626,873,2302,1869,3419,1479,3245,1379,2267,650,212,2626
2400,6304,2707,5376,39,6906,4331,2321,2428,2248,2051,1958,80,2888,1926,1344,3269,2470,1384,1082,1369,1770,229,2983,2293,149,3408,388,891,2305,305,281,1515,3320,1240,1869,4733,1479,423,5804,3042,1972,3384,6123
2401,1551,2707,5049,3537,186,539,2927,1942,1787,1664,2830,2994,273,2522,1642,1756,352,185,45,407,230,1442,1049,398,3207,548,3314,3038,1024,1668,197,1498,2692,2304,1869,5184,1331,1616,1379,718,2523,632,2109
2402,6304,2707,5376,3537,2221,286,2321,1942,1787,869,1229,2438,3753,1801,3322,1807,1674,585,2354,1983,2803,2561,950,157,1270,4068,994,2944,3254,1205,94,2120,2645,108,218,1063,2933,1130,558,1433,2435,2428,1596
2403,1551,2707,2061,3537,1222,4331,2321,2428,3662,5693,5336,80,2888,3654,684,3269,2159,2015,2332,1385,5723,562,454,3692,3919,4068,388,360,2305,1516,5230,260,2402,581,234,4733,899,2776,1559,1165,2954,3278,698
2404,6304,1535,5397,3655,2221,5877,73,6716,3666,1376,6434,6196,7013,3605,79,2752,2176,771,1231,2908,437,1412,318,2389,2141,2408,3125,194,2221,1376,2588,6579,155,1693,3208,1190,3157,3077,6325,5096,1931,2912,3092
2405,1551,2707,2061,3364,1222,539,1233,1942,1787,3198,472,1436,6446,1881,1296,3487,1674,6143,2463,4559,3261,1442,2575,6337,1613,6349,4929,5168,6773,1512,6051,1079,6532,5486,2300,4763,743,5404,3504,405,2550,1602,2550
2406,516,2707,6341,3537,2221,5877,2161,3133,2672,1376,1958,80,2888,3244,337,3470,1674,3009,558,894,327,1838,2732,3641,559,3610,2914,3411,1466,1203,1261,1498,1726,1240,3049,1073,2821,649,558,692,2523,1082,16
2407,6780,2707,5376,39,6906,4331,2068,2741,1787,3198,4072,1436,1397,5460,1629,1807,886,612,2463,6827,553,5908,1088,6449,19,6349,1456,2944,3997,670,1456,3292,250,6936,1863,92,2819,61,933,886,1931,1581,214
2408,6304,2707,2061,3537,424,539,2588,2741,1787,1148,1958,2438,2888,1926,648,1756,1674,6143,1717,2768,2405,3043,611,1727,110,242,3114,891,2305,1203,1261,1515,1361,2847,1869,929,1538,423,4428,423,6259,2098,3648
2409,4938,2707,3688,822,4449,5443,1431,1721,1787,3198,3795,1436,273,6309,2301,1807,886,6617,1128,4698,1629,2690,2024,6337,3207,634,3871,3732,2584,1512,3099,1079,370,2416,1079,2715,2819,976,2208,351,2741,1581,2550
2410,1551,2707,5049,3537,2221,5877,73,6716,5517,3198,4072,2958,273,817,2889,2752,124,185,45,4290,671,2204,2008,2312,1311,2041,145,2747,2924,3143,396,674,1565,2980,3208,124,2074,3376,3441,6469,1931,3225,3157
2411,6304,2707,6341,3537,424,539,1233,2741,48,1148,419,2994,700,2423,2935,852,886,612,558,2172,553,1412,2917,1622,1222,1338,5554,2944,1526,3420,1456,3383,2152,5539,218,169,3261,2934,970,2061,1931,3059,620
2412,4938,2707,3688,689,186,286,1431,1942,1787,3198,2830,2157,273,421,1838,1807,2611,185,1257,6754,1629,1838,2575,2575,3207,1774,1195,2705,1940,579,5651,2677,6280,1364,3208,1838,3099,3451,6769,351,2328,2465,93
2413,6304,2707,2061,3537,424,539,2588,2741,2448,3198,1958,2438,3313,2625,2000,6680,886,612,2463,2172,553,1837,101,2549,118,1222,1456,1980,497,1512,1456,3383,821,2416,3214,2450,1578,976,2208,138,1783,3059,3028
2414,6304,2707,5397,3537,2221,5877,73,3133,4852,1664,419,781,3313,2423,2889,852,886,612,558,4129,1342,1412,100,1471,77,2408,5554,4129,1526,3420,396,3383,821,2980,3208,3253,3383,976,558,2695,1931,2191,2961
2415,6780,2707,6598,1287,186,4331,1431,2428,2095,1148,679,6196,4159,421,3322,1785,780,29,2101,4290,5253,1412,3293,2389,840,1214,382,2944,6865,1214,94,2938,1389,883,1412,601,168,2679,2893,4300,1931,2912,2315
2416,516,1535,6598,1287,2221,5877,2161,1850,4850,1376,6434,781,1069,421,337,2752,2176,3009,1231,97,437,1412,2917,2389,5866,1236,117,2747,2221,1749,2588,6579,3580,5070,3208,1190,3157,4404,2893,1069,1931,362,3157
2417,6304,2707,6341,3537,2221,286,2932,1942,1787,3331,1876,2157,2888,1462,1838,1756,3131,185,603,348,1375,1442,1049,2575,559,1774,2511,3418,2584,1668,926,543,2627,2664,1668,3501,885,1753,1683,951,768,1753,2109
2418,516,3154,6598,1287,2221,5877,2588,1722,2448,1664,2830,781,1069,1462,337,1756,965,1067,45,534,437,2204,1225,2312,1311,2041,2444,2747,2221,711,2498,441,1565,1955,3208,124,2074,1675,3441,1027,337,2184,3157
2419,516,2707,6598,1287,186,5877,2068,1722,1787,3198,2830,2303,273,2522,1642,1756,965,1067,45,231,1942,2204,173,1453,2053,352,1700,2612,2605,3345,2295,787,2846,2846,3208,3068,1578,1616,352,1995,768,632,2109
2420,1551,2707,2061,3972,1222,4331,2068,3030,2336,487,3293,1244,1172,1926,1141,1,2159,1263,3150,2451,2803,1442,3293,637,559,536,2544,360,314,3151,2202,3043,3384,3183,1869,2947,3132,649,1496,456,649,1496,1596
2421,1551,2707,6598,3537,186,5877,213,2741,48,1148,1958,2994,2153,2177,337,1807,1674,3009,1903,894,327,1412,2732,0,680,2994,2914,94,2237,1512,3099,3383,2043,2614,690,2450,6873,3451,1610,976,202,3059,1596
2422,6304,2707,5049,3537,2221,539,2588,1027,2448,1664,2830,3354,1861,2196,1642,1756,965,185,45,2172,1342,2204,173,2312,2041,2041,2444,552,2618,1668,1027,355,1054,244,2374,124,2074,1616,3441,1179,3485,2184,2427
2423,516,2707,6598,1287,186,5877,213,1722,1787,3198,2830,2157,1861,1929,2889,1756,965,185,558,534,671,2204,173,2312,1311,2041,2444,2747,2924,3550,2498,441,1565,1955,1744,1250,1403,1675,3441,6469,3296,2580,2084
2424,516,3154,6598,3537,1222,539,2068,2799,145,2402,6923,80,2888,358,1141,742,1998,6143,959,1385,1229,229,2575,1727,110,536,388,891,2305,1203,2962,2456,2356,2309,2681,929,1538,4616,2876,392,2328,298,6123
2425,516,2707,6598,3537,1222,539,2927,1722,2672,1310,1958,2438,1172,1805,1141,740,546,1384,1082,2451,3372,3069,2983,209,2009,963,1398,3183,2746,3410,1193,2626,2927,581,1869,417,1479,212,2056,3042,1835,2184,150
2426,516,2707,6598,1287,186,539,2068,3030,2672,2051,6923,80,597,2652,223,1756,609,381,959,534,1229,1838,2983,3200,1948,963,3314,1832,1655,1668,5230,1119,2751,2664,1869,2524,5141,1753,107,2890,768,948,3507
2427,6304,2707,5376,3537,424,539,1233,2741,2448,1148,1958,2994,3313,2625,2000,1807,886,612,2965,2172,1942,147,457,610,77,6349,1700,1558,4099,3345,396,787,250,6936,1863,2146,1578,2263,933,2834,3485,1581,2961
2428,1551,2707,2061,822,1222,4331,1431,2428,2248,2051,6923,80,2888,743,1344,3269,609,3174,1349,289,1770,229,2983,1530,1948,963,388,1832,2305,579,281,1515,184,2309,1869,929,899,364,2876,392,2328,20,20
2429,1551,2707,2061,3364,1222,5443,1233,3032,6433,5024,6908,3024,3882,2625,2889,6680,886,612,2463,2172,2185,2185,6770,2549,5533,872,2583,1980,6680,6528,1456,3383,4242,2416,619,1298,2819,2718,2208,886,2741,552,204
2430,516,3154,6598,1287,2221,539,2927,1942,1787,3331,2830,2438,2311,2013,1642,1807,2142,3009,558,407,230,1442,1049,2062,559,2455,2109,1216,314,1668,1193,3368,2692,2304,1668,5184,1216,1616,2953,718,1835,1082,3354
2431,516,1535,5397,1287,2221,5877,73,1942,1787,3198,2830,2157,273,817,1642,2752,124,185,1257,4290,671,2204,173,2312,477,2041,1519,642,2618,1287,2498,674,1565,642,3208,124,1403,3376,352,138,2523,3059,3157
2432,6304,2707,2061,39,1222,5877,1431,3030,4852,3198,419,2438,445,2625,2223,1756,1674,612,558,894,553,1837,2732,1459,118,242,1700,595,1526,1512,1456,1498,1973,3304,690,2450,2819,976,2208,692,2741,395,966
2433,1551,2707,3688,1287,2221,5877,73,3413,2336,1148,419,781,2153,2177,337,549,5007,5194,1903,97,2405,2204,1049,610,77,2198,1700,1377,2198,3211,708,3292,250,2980,3208,3253,2105,6321,1433,3352,1931,2390,707
2434,6780,2707,5397,3537,1222,4331,2068,3030,2095,1148,461,2438,3753,1801,363,1807,780,2355,2354,894,553,1412,3011,157,840,3288,2583,2944,2237,3428,94,1097,2645,373,690,1068,2933,2553,1264,2451,1931,2561,620
2435,4938,2707,3688,1287,4882,5877,1431,17,1425,6805,6434,2157,273,5234,1838,4177,6391,254,2686,3575,671,1838,2024,6337,4508,5644,1195,3418,1655,579,5230,301,5753,3818,3208,1838,5262,5800,5804,721,6718,3766,3648
2436,516,1535,6341,3655,2221,539,2321,3372,2672,3309,6434,80,5761,3377,337,2009,1407,206,2562,3296,671,2999,2983,209,2009,3069,1398,3183,2210,2870,1182,1398,2927,2003,1869,417,3132,3473,1808,431,1388,2184,3512
2437,1551,2707,3688,1287,186,5877,2556,3413,4852,4727,4072,2994,6003,2423,2889,1807,886,5194,342,4290,2889,3292,1088,2087,77,3296,1700,1558,6672,1558,396,3292,2087,2980,619,396,1723,912,2208,138,286,2965,2000
2438,516,2707,5397,3537,186,539,2068,3030,1205,3508,2999,2438,1172,1801,337,1807,780,2737,1903,2451,2803,197,2983,2062,703,4068,1398,2944,314,3151,3443,1097,2645,373,2374,5184,3132,2553,1433,2451,1835,1082,1766
2439,1551,2707,2061,1287,186,5877,73,6716,3666,4687,4072,6912,7013,3605,2889,2752,6607,5225,5082,4290,437,345,318,5102,5866,4150,3125,5261,3672,1749,2588,6579,3580,5070,3573,1693,3655,4404,6325,5096,1931,2616,3157
2440,6304,1535,5397,1287,2221,5877,76,1850,1787,1009,1876,2157,273,358,223,1756,3131,1067,376,627,1375,1838,2983,860,1948,1335,2262,1194,2584,2582,5230,361,2751,2664,4414,1007,5141,1753,3496,156,768,3766,178
2441,6304,2707,6341,3537,1222,539,2927,3030,2095,1148,5554,2994,700,1801,363,1807,780,2355,2354,894,2803,1412,3293,2062,703,3288,994,2944,6158,1205,2562,371,250,2571,218,1068,3132,1130,1549,3364,1931,2428,1596
2442,516,3154,6598,1287,186,5877,2556,3413,1787,3198,4072,2157,4468,2013,1642,1807,965,185,1128,3872,4562,1490,173,6905,77,6349,5001,3732,3827,1287,2122,3256,1851,2958,2300,701,1578,976,663,985,2523,2932,2000
2443,6780,2707,2061,3537,424,539,2321,2428,2248,2051,6923,80,2888,3377,1539,1756,1407,6527,558,1611,1229,1540,2983,1594,1505,1107,1700,594,2746,2250,281,278,1500,304,1869,654,2278,212,304,3042,3485,1581,1107
2444,1551,2707,2061,822,4258,3618,1431,4832,4852,5764,5336,3621,5761,5234,5513,4177,6391,4835,6452,1983,5513,4882,779,5594,923,5947,5764,6600,6773,6587,1261,4090,6967,3664,1863,4763,5262,4889,3633,6336,5719,5388,3648
2445,516,3154,5397,3537,186,286,2161,1942,1787,3198,1539,1792,273,869,2889,1756,965,185,558,6754,671,1838,173,634,77,634,1456,3732,1940,1512,3099,2574,2627,1240,3208,2932,6906,2574,2208,351,2523,2508,841
2446,1551,2707,3688,822,1222,539,2068,3030,2248,1310,1958,80,2888,1926,1141,1874,710,6143,2332,291,3372,1442,2575,1727,110,2540,388,891,2305,1203,1261,2626,873,1261,1869,2443,1155,212,2876,85,650,212,239
