ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42
1787,6688,5786,6072,3008,3008,3008,3008,998,4182,5215,6217,6217,6217,6217,6217,6217,6217,1703,1491,1491,1491,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,259,259,259,2726,259,259,259,259,3085
1788,3594,1299,1299,3364,6627,998,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1743,2726,2726,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3949
1789,6688,5786,855,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1491,1491,1491,1491,1491,1491,2726,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3085,3085
1790,6688,5786,3008,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1846,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1791,5786,5786,1324,3008,3008,3008,974,5189,5189,4672,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,1743,1743,1743,1743,1743,1743,1743,259,1743,259,259,259,259,259,259,259,259,259,3085,3085
1792,5786,5786,3008,3008,3008,3008,3008,5189,5189,5215,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1491,1743,1743,259,259,259,259,259,259,259,259,259,259,259,259,259,259,2726,259,259,259,259,3085
1793,5786,5786,3008,3008,3008,2249,5189,5189,5189,5189,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2104,2104
1794,5786,5786,3008,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1743,1743,1743,259,259,259,259,259,259,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1795,5786,5786,5786,6989,2249,2249,2249,5189,4672,4672,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,2726,2726,2726,2726,2726,2726,2726,2726,259,2726,2726,259,259,259,259,259,259,259,3949,3949,3949,3949
1796,6468,6468,335,6034,6034,2249,2249,974,5189,4672,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1743,259,259,259,259,259,259,259,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104
1797,5786,5786,5199,5199,5199,5199,722,722,722,5215,5215,3611,3808,3808,3808,1743,1703,1703,1703,1491,1491,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,3949,2726,2726,3949,3949,3949,3949,3949
1798,5786,5199,5199,5199,5199,722,722,722,722,5215,5215,5215,1159,1159,1159,1703,1703,1703,1703,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2104,1692,1692,2104,1692,1743,1692,1692,1692
1799,152,152,974,974,974,974,974,974,974,1743,1743,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
1800,6468,152,118,974,974,974,974,2249,4672,4672,4672,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1801,2490,2312,1472,1472,1472,3406,2249,2249,4672,4672,1743,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1802,5786,5786,5786,3008,3008,998,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1803,6688,5786,3008,3008,3008,3008,5189,5189,5189,5189,6217,6217,6217,6217,6217,6217,6217,1703,1703,1846,1846,2726,2726,2726,2726,2726,2726,2726,2726,259,2726,2726,259,259,259,259,2726,2726,259,3949,3949,3949,3949
1804,5786,5786,5786,3008,3008,3008,3008,998,5189,5215,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,2726,2726,2726,259,259,259,259,259,259,259,259,259,259,259,2104,3085,2104,2104,3085,3085
1805,5786,5786,1324,3008,3008,3008,2249,5189,5189,4672,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1806,6688,5786,855,3008,3008,3008,3008,998,998,5215,6217,6217,6217,6217,6217,6217,1703,1703,809,809,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1807,5786,5786,5786,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1743,1743,1743,259,259,259,259,259,259,259,259,259,259,259,259,259,2726,259,2726,2726,2726,2726
1808,5786,1324,1324,3008,3008,3008,722,5189,5189,3611,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1743,1743,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3085,3949,3085,3085,3085
1809,6688,5786,855,3008,3008,3008,3008,998,998,3611,6217,6217,6217,6217,6217,6217,6217,809,809,1491,1491,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1810,5786,5786,3008,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3085,3085,3085,3085
1811,6688,5199,5199,5199,5199,722,722,722,722,3611,3611,3611,6217,6217,6217,1703,1703,1703,1703,1703,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1812,5786,5786,3008,3008,3008,3008,3008,998,998,5215,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1491,1491,1491,2726,2726,2726,2726,2726,2726,2726,2726,2726,259,259,259,259,2726,2726,2104,2104,2104,2104,2104
1813,5786,5786,3008,3008,3008,998,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1846,1743,1743,259,259,259,259,259,259,259,259,259,259,259,259,259,2726,259,2726,2726,2726,2726
1814,5786,5786,5786,3008,3008,3008,3008,998,5189,5215,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1815,5786,5786,855,3008,3008,3008,3008,5189,5189,3611,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,2726,2726,2726,1743,1743,1743,1743,1743,1743,1743,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104
1816,1913,1913,1472,1472,5125,5125,5125,2249,5189,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3085,3085
1817,5786,5786,5786,3008,3008,3008,998,998,5189,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1743,1743,2726,2726,2726,1743,1743,1743,259,2726,2726,259,259,2726,259,2726,2726,259,2726,2726,2726,2726
1818,152,152,974,974,974,974,974,974,722,4672,1743,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1133,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3085,3949,2104,3085,3085
1819,5786,5786,855,3008,3008,3008,3008,998,998,3611,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,2726,2726,2726,259,1743,1743,259,259,259,259,259,259,259,259,259,259,2104,2104,1133,1133
1820,6468,6468,118,974,974,2249,2249,2249,4672,4672,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1703,1743,259,259,259,259,259,259,259,1743,259,259,1743,1743,1743,1743,3085,1743,3085,3085,3085
1821,5786,5786,3008,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1743,1743,1743,259,259,259,259,259,259,259,2726,259,259,2726,2726,2726,2726,2726,2726,2726,2726,2726
1822,6468,335,335,974,974,974,974,722,722,5215,5215,5215,6217,6217,6217,6217,1703,1703,1703,1703,1703,2726,2726,2726,259,259,259,259,259,259,259,259,259,259,259,1692,1692,1692,1692,1692,1692,1692,1692
1823,6688,855,855,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,1491,1491,1491,1491,1491,1491,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1824,2312,2312,1472,1472,1472,3406,3406,4672,4672,4672,1743,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1703,1743,259,259,259,259,1743,1743,2726,2726,2726,2726,2726,2104,2104,2104,2104,2104,2104,2104,2104
1825,5199,5199,5199,5199,5199,2249,722,5189,5189,5189,5215,5215,6217,6217,1703,1703,1703,1703,1703,1703,1703,1743,2726,2726,2726,1743,1743,1743,1743,1743,1743,1743,259,259,1743,1743,1743,1743,2104,1743,2104,2104,2104
1826,6468,335,335,974,974,974,2249,4672,4672,4672,4672,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1743,2726,2726,2726,1743,1743,1743,259,259,259,259,259,259,259,259,259,259,259,259,259,3085
1827,5786,5786,3008,3008,3008,3008,3008,5189,5189,3611,3611,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2104,2104,2104,2104,2104,2104,2104,2104
1828,5786,5786,5786,3008,3008,3008,998,998,998,5215,6217,6217,6217,6217,6217,6217,6217,1703,1703,1491,1491,1491,1491,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3085,3085
1829,2490,1472,1472,1472,1472,3406,2249,2249,4672,4672,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1743,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3949,3949
1830,6688,5786,3008,3008,3008,3008,722,722,5189,3611,3611,3611,1159,1159,1159,6217,1703,1703,1491,1491,1491,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,259,259,259,3949,3949,3949,3949,3949,3949,3949,3949
1831,2490,2490,974,974,974,2938,1472,1472,1743,1743,1743,1743,1743,1743,1743,6217,1703,1703,1703,1703,1703,1703,1703,1133,259,259,259,259,259,259,259,259,259,259,259,1692,259,2104,3085,3085,1692,1692,1692
1832,5786,5786,118,5199,5199,3406,722,722,5189,5215,5215,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1743,2726,2726,2726,1743,259,1743,1743,259,259,259,259,259,259,259,259,259,259,259,3085,3085,3085
1833,5786,5786,3008,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1743,1491,2726,259,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1834,5786,5786,5199,974,974,974,974,722,5189,5189,1743,1743,6217,6217,6217,1703,1703,1703,1703,1703,1703,1743,2726,2726,2726,2726,1743,1743,1743,1743,1743,1743,1743,1743,2104,2104,2104,2104,2104,2104,2104,2104,2104
1835,152,152,974,974,974,974,2249,2249,4672,4672,1743,1743,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1743,1743,1743,1743,1743,1743,1743,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1836,6468,152,1472,1472,6034,2249,2249,5189,5189,5189,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,259,259,259,259,259,259,259,259,259,259,259,259,1743,259,1743,259,1743,3085,3085,3085
1837,5786,5786,5786,3008,3008,2249,2249,5189,5189,5189,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,1692,2726,2726,1692,3949,1692,1692,1692
1838,5786,5786,5786,3008,3008,3008,5189,5189,5189,5189,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,259,259,259,259,259,259,259,259,259,259,259,259,259,259,2726,4201,2726,4201,4201,4201
1839,5786,5786,5786,3008,3008,3008,722,5189,5189,3611,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1743,1743,259,259,259,259,259,259,259,259,259,259,259,259,259,2104,259,2104,2104,3085,3085
1840,6688,5786,855,3008,3008,998,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1743,1743,1743,259,259,259,259,1743,259,1743,1743,2726,2726,1743,1743,1743,1743,1743,1743,2726,2726,2726
1841,6468,6468,6153,6034,3406,3406,2249,5189,5189,5189,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,259,259,259,259,259,259,259,259,259,259,259,259,2104,1692,2104,2104,2104,2104,2104,2104,1692
1842,6688,6072,855,3008,3008,3008,998,998,998,4182,6217,6217,6217,6217,6217,6217,6217,1703,809,809,809,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1843,5786,5786,3008,3008,3008,3008,998,5189,5189,5189,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,1743,1743,1743,1743,1743,1743,1743,2726,2726,2726,2726,2726,2104,2104,2104,2104,2104,2104,2104,2104
1844,6468,152,974,1472,1472,3406,974,974,5189,1743,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,259,259,259,259,259,259,259,259,1743,259,259,1743,1743,1743,1743,1743,1743,1743,3085,3085
1845,6468,5786,1324,974,974,974,2249,4672,4672,4672,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1846,5786,5786,5786,6034,3008,2249,2249,974,4672,4672,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1847,6468,1324,118,3406,3406,3406,3406,5189,5189,5189,1743,1743,1743,1743,1743,1703,1703,1703,1703,1703,1703,1703,1703,1743,1743,1743,1743,1743,1743,1743,1743,1743,259,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104
1848,5786,5786,3008,3008,3008,3008,3008,998,998,3611,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1491,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2104,2104,2104
1849,335,335,335,974,974,974,974,722,4672,4672,3879,169,1743,1743,1743,1703,1703,1703,1703,1703,1703,2726,2726,2726,2726,2726,2726,259,259,259,259,259,259,259,259,1692,1743,1743,3085,1692,1692,1692,1692
1850,6468,6468,437,6034,2249,2249,2249,2249,5189,4672,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1703,1703,1743,259,259,259,259,259,259,259,259,259,259,259,259,1743,1743,3085,3949,3949,3949,3085
1851,6688,6072,6072,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1846,1846,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1852,5786,5786,5786,3008,3008,998,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1743,1743,2726,2726,2726,259,259,259,259,259,259,259,259,259,259,2726,2726,259,2726,2726,2726,2726
1853,5786,855,855,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1491,1743,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3085,3085
1854,5786,5786,5786,3008,3008,2249,722,722,5189,5189,5215,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1855,5786,5786,3008,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1491,1491,1491,1491,1491,1491,259,259,259,259,259,259,259,259,259,259,259,259,2104,2104,2104,2104,2104,2104,2104
1856,6468,152,1472,1472,6034,3406,2249,2249,4672,1743,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3085
1857,5786,5786,118,3008,3008,2249,2249,5189,5189,5189,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,2726,2726,2726,2726,259,2726,2726,259,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1858,6688,5786,855,3008,3008,3008,998,998,998,3611,6217,6217,6217,6217,6217,6217,6217,1703,1491,1491,1491,1491,1491,2726,2726,2726,2726,2726,2726,259,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1859,6688,5786,3008,3008,3008,3008,722,5189,5189,5189,3611,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1860,6688,5786,3008,3008,3008,3008,3008,998,998,3611,6217,6217,6217,6217,6217,6217,1703,1703,809,1846,1846,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,3949,2726,2726,3949,3949,3949,3949,3949
1861,6468,5786,6034,6034,6034,2249,2249,2249,5189,5189,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1743,1743,259,1743,1743,1743,1743,1743,1743,1743,1743,2726,1743,1743,2726,2726,2726,2726,2726,2726,2726
1862,6468,1324,1324,3406,3406,2249,2249,2249,4672,4672,4672,6217,6217,6217,1703,1703,1703,1703,1703,1703,1703,1703,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,2104,2104
1863,335,335,335,974,974,974,974,974,4672,4672,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1864,6688,855,855,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,3085
1865,5786,5786,5786,3008,998,998,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1743,1743,1743,259,259,259,259,259,259,259,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1866,5786,5786,5786,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1491,1491,1491,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3085
1867,5786,5786,3008,3008,3008,3008,3008,998,5189,5215,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,2726,2726,259,259,259,2726,259,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1868,3594,3594,1472,1472,1472,998,6627,6627,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3085,3085,3085
1869,1576,152,1472,1472,1472,1472,974,4672,4672,4672,1743,1743,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1703,1743,1743,259,259,1743,1743,1743,1743,1743,259,259,1743,1743,1743,1743,259,1743,1743,3085,3085
1870,5786,5786,5786,6034,6034,2938,2249,5189,5189,5215,5215,6217,6217,6217,6217,6217,6217,1703,1703,1703,1491,1491,1491,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3949,1692,1692,1692
1871,5786,5786,5786,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1743,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1872,5786,1324,6034,6034,6034,2249,2249,2249,4672,4672,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2104,2726,2104
1873,6468,6468,335,974,974,974,2249,974,4672,4672,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,259,259,259,259,259,259,259,259,259,259,259,259,259,3949,3949,3949,3949,3949,3949,3949,3949
1874,2312,2312,1472,1472,1472,1472,2249,4672,4672,4672,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1743,1743,259,259,259,2726,259,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,3085
1875,5786,5786,1192,6034,3008,998,2249,998,4672,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,3085,3085
1876,5786,5786,5786,3008,3008,3008,998,998,998,5215,3808,3808,3808,3808,6217,6217,6217,1491,1491,1491,1491,1491,1491,2726,2726,2726,2726,2726,2726,259,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1877,5786,5786,3008,3008,3008,3008,3008,5189,5189,5215,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,2726,2726,259,259,259,259,1743,259,259,259,259,259,259,259,259,259,259,2104,2104,2104,2104
1878,6468,1324,1324,974,974,974,2249,2249,4672,4672,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2407
1879,5786,5786,5199,5199,5199,722,722,722,722,722,5215,5215,5215,6217,6217,6217,1703,1703,1703,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,259,2726,2726,2726,2726
1880,6468,6468,3364,1472,1472,3406,2249,5189,5189,1743,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1881,5786,5786,5786,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1743,1743,1743,259,259,259,259,259,259,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1882,6468,5786,5199,3406,2249,2249,2249,5189,5189,5189,5189,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1703,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1743,1133,3085
1883,5786,5786,3008,3008,3008,3008,3008,5189,5189,5215,5215,6217,6217,6217,6217,1703,1703,1703,1703,1703,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1884,152,152,152,974,974,3406,3406,4672,4672,4672,1743,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1703,1743,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1743,259,259,259
1885,6688,5786,3008,3008,3008,3008,5189,5189,5189,5189,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1886,152,152,974,974,974,974,974,2249,5189,1743,1743,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1703,1743,259,259,259,259,1743,259,259,1743,259,259,2104,2104,2104,2104,2104,2104,2104,2104,4201
1887,5786,5786,3008,3008,3008,3008,5189,5189,5189,5189,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,1743,1743,1743,1743,1743,1743,1743,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1888,6688,855,6072,3008,3008,3008,3008,998,4182,3611,3611,6217,6217,6217,6217,6217,1703,1703,1491,1491,1491,2726,2726,2726,2726,2726,2726,1743,1743,259,259,259,259,259,259,259,259,259,259,259,259,3085,3085
1889,6468,152,1472,1472,1472,3406,2249,2249,4672,4672,1743,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1703,259,259,259,259,259,259,259,259,259,259,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104
1890,6688,855,855,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,1743,1743,2726,2726,2726,2726,2726,259,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1891,6688,5786,855,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1491,1491,1491,1491,1491,1491,1491,259,259,259,259,259,259,259,259,259,259,259,259,2726,2726,259,2726,2726,2726,2726
1892,6688,5786,855,3008,3008,3008,998,998,998,3611,6217,6217,6217,6217,6217,6217,6217,1703,1703,1491,1491,1491,1491,1491,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,259,2726,2104,2104,2104,2104,2104,2104
1893,6468,6468,437,2249,2249,2249,2249,5189,5189,5189,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1703,1743,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1743,3085,3085,3085
1894,5786,5786,855,3008,3008,998,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1703,1703,1703,1846,1846,1743,1743,259,259,259,259,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1895,5786,5786,5786,6034,6034,2249,2249,5189,5189,5189,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1703,1743,1743,1743,1743,1743,1743,1743,259,259,259,259,259,259,259,259,259,259,259,259,259,259
1896,6688,855,855,3008,3008,3008,998,998,998,6217,6217,6217,6217,6217,6217,6217,6217,1491,1491,1491,1491,1491,1491,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726
1897,6468,335,974,974,974,3406,3406,2249,4672,4672,1743,6217,6217,6217,6217,6217,6217,1703,1703,1703,1703,1703,1743,2726,259,259,259,259,259,259,259,259,259,259,259,259,2726,2726,259,2726,2726,2726,2726
