ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10
4445,3333,3333,4353,4353,4353,4353,6928,6928,6928,6928,6928
4446,937,995,995,4008,4008,4008,4008,2474,2474,2920,1017
4447,786,4506,2746,2746,2746,2746,4977,4977,4977,5196,5196
4448,5230,5230,1051,1051,3268,3268,3268,3268,3268,3268,3268
4449,4058,4058,2746,2746,2746,5248,5248,4977,6038,6038,3268
4450,786,1174,1174,6885,5484,5484,5484,4977,4977,5484,5196
4451,786,4506,2746,2746,2746,6885,4977,4977,4977,3493,5196
4452,1092,1174,1174,6885,5484,5484,5484,5484,5484,5484,5484
4453,1174,1174,1174,333,5725,5484,5484,5484,5484,5484,5484
4454,5478,4058,2746,2746,2746,2746,4977,4977,4977,5196,3268
4455,2318,5446,5446,1833,1833,1833,6105,6105,6105,6105,6105
4456,1174,1174,1174,6885,5484,5484,5484,4977,4977,5484,5484
4457,2630,3742,1051,5248,5248,5248,3268,3268,3268,3268,3268
4458,1092,1174,1174,5248,5484,5484,5484,5484,5484,5484,5484
4459,4322,4322,6007,6007,6007,1017,6105,6105,6105,6105,1017
4460,1051,5452,5248,5248,3268,3268,3268,3268,6038,3268,3268
4461,3048,3048,3048,3048,3048,3048,1406,948,3406,791,791
4462,4322,4322,5764,4422,4422,4422,1833,410,410,1017,1017
4463,3333,3742,1051,1051,4610,4610,6105,6105,6105,6105,3268
4464,1174,1174,1174,1174,5484,5484,5484,4977,5484,5484,5484
4465,4322,4322,6007,6007,6007,6007,6105,6105,6105,6105,6105
4466,786,1174,1174,6885,6885,6885,6885,4977,4977,3493,3493
4467,5230,5230,2746,2746,3268,3268,3268,3268,3268,3268,3268
4468,1987,5446,1051,1051,6007,6007,6105,6105,6105,6105,6105
4469,5478,5478,2746,3268,3268,3268,837,837,2899,2899,2899
4470,786,3742,1051,2746,2746,2746,3268,3268,6105,3268,3268
4471,786,5230,6144,5248,5248,5248,5248,1379,1379,3493,3268
4472,5478,5478,5296,5296,5296,3340,4508,2822,2822,1436,1436
4473,6450,6450,4610,3706,3706,3706,3706,3268,3268,3268,3268
4474,4322,4322,2318,5466,3196,6105,6105,6105,6105,6105,3321
4475,4322,6067,6007,6007,6007,1833,1833,6105,6105,1017,1017
4476,1051,1051,102,3032,3032,3268,6105,6105,6105,6105,3268
4477,5963,4322,6007,6007,6007,6007,410,410,6105,6105,1017
4478,5230,5230,4058,3268,3268,3268,3268,3268,3268,3268,3268
4479,786,1174,6144,5248,5248,5248,5248,5484,3493,3493,3268
4480,4322,4322,2598,2598,2598,2598,2598,4116,4116,4116,1017
4481,4322,4322,1833,1833,1833,1833,1017,1017,1017,1017,1017
4482,1987,6609,1051,1051,1051,1051,837,837,837,410,3268
4483,4322,4322,5116,2598,2598,1833,1833,1017,1017,1017,1017
4484,5478,5478,1130,1130,6122,2474,2474,6442,6038,6038,3268
4485,3514,3514,1963,1963,1963,1759,1759,1759,6818,6450,837
4486,3590,3590,3590,2764,2764,2764,2764,3768,3768,3768,4116
4487,786,4506,2746,2746,2746,5248,4977,4977,4977,6038,3268
4488,4058,4058,2746,2746,2746,2746,1436,4977,4977,5196,5196
4489,786,5004,5248,5248,5248,5248,3268,4977,4977,3268,3268
4490,4472,4506,5248,2746,2746,5248,3268,1379,6038,1379,3268
4491,1051,3940,3032,3032,3268,3268,6038,6038,6038,3268,3268
4492,4731,5446,5446,4353,4353,4353,837,837,6442,837,3268
4493,786,1174,1174,6885,5484,5484,4977,4977,4977,5196,5196
4494,4322,4322,1833,1833,6105,6105,6105,6105,6105,6105,1017
4495,786,102,5248,5248,5248,5248,5248,6038,6038,3268,3268
4496,786,1174,1174,6885,5484,5484,4977,4977,4977,5484,5196
4497,3769,2318,102,3268,3268,3268,3268,6105,6105,6105,1017
4498,5478,1174,1174,5248,5484,5484,5484,4977,3493,3493,3493
4499,5879,3590,2598,2598,2598,2598,2598,2598,3299,3299,4149
4500,726,726,726,2598,2598,2598,2598,2598,3299,4116,4116
4501,1174,1174,1174,1174,5484,5484,5484,5484,5484,5484,5484
4502,5478,5478,4405,3505,754,754,2907,2907,2907,2907,5484
4503,1092,508,2746,2746,2746,2746,5248,4977,4977,6038,5196
4504,4322,4322,6007,2598,2598,1833,1833,1017,1017,1017,1017
4505,4322,4322,5446,4422,4422,1833,6105,6105,6105,6105,6105
4506,3742,3742,5248,5248,5248,3268,3268,3268,3268,3268,3268
4507,4322,4322,5764,1017,1017,1017,1017,1017,1017,1017,1017
4508,786,3150,3150,3150,3150,3150,2474,2474,6450,6928,837
4509,4322,4322,5446,5446,1534,1534,410,410,410,410,410
4510,3742,3742,3742,1833,1833,4353,6105,6105,6105,6105,6105
4511,6609,6609,1051,1051,1051,3268,3268,3268,6105,3268,3268
4512,786,3150,6885,6885,6885,6885,4977,4977,4977,3493,3268
4513,1051,1051,1051,2746,5484,2746,6038,6038,6038,1379,1379
4514,6450,6609,6450,6450,6450,6450,6450,6450,6038,3268,3268
4515,3590,3671,2752,2294,2294,2752,2752,2752,2752,4116,4116
4516,4322,4322,1791,1791,3761,1833,1833,6105,6105,6105,1017
4517,5230,3150,3150,3150,3150,6144,6144,6144,6144,5484,5484
4518,3590,3590,3590,2598,2598,2598,641,641,641,641,4149
4519,786,3742,3115,5248,5248,5248,5248,1379,6038,3268,3268
4520,1833,4322,1833,1833,1833,1833,1833,6105,6105,6105,6105
4521,4322,4322,6007,6007,6007,6105,6105,6105,6105,6105,1017
4522,5478,1174,1174,1174,5248,5248,6144,5484,5484,5484,5484
4523,4322,4322,6007,6007,1833,1833,1833,1017,1017,1017,1017
4524,5446,5446,5446,5446,5452,2318,6105,6105,6105,6105,6105
4525,5478,1174,1174,6885,5725,5484,5484,4977,4977,5484,5484
4526,2318,4322,1833,6007,6007,1833,6105,6105,6105,6105,6105
4527,4058,5248,5248,5248,3268,3268,3268,3268,6038,3268,3268
4528,5230,5230,3625,5725,5725,5248,5725,1379,1379,5484,5484
4529,786,5230,5248,5248,5248,5248,5248,3268,6038,3268,3268
4530,5478,5478,4506,3268,3268,3268,3268,3268,6038,6038,3268
4531,1987,1987,4116,4116,4116,4116,4116,4116,4116,410,6105
4532,2318,2318,1051,6007,6007,6007,6928,410,6105,6105,1017
4533,3333,3333,3742,102,4353,4353,6105,6105,6105,6105,6105
4534,1051,1051,1051,1051,1051,3268,3268,3268,6105,3268,3268
4535,6020,6067,2598,2598,2598,2598,2598,2598,4116,4116,4116
4536,786,3742,5248,2746,5248,5248,5248,4977,6038,1379,3268
4537,4322,4322,5116,1017,1017,1017,1017,1017,1017,1017,1017
4538,786,1174,1174,6885,6885,5484,5484,4977,4977,5484,5484
4539,1174,1174,1174,1174,5484,5484,5484,5484,5484,5484,5484
4540,5230,1174,1174,2238,2238,5725,6144,6144,3493,3493,3493
4541,1051,5446,1051,1051,1051,3268,3268,6105,6105,6105,3268
4542,6144,6144,6144,6144,6144,6144,3268,3268,3268,3268,3268
4543,4322,4322,6007,6007,1017,1017,4553,6105,6105,1017,1017
4544,6573,3940,5248,5248,3268,3268,3268,6038,6038,6038,3268
4545,1135,1258,1258,102,102,3268,3268,6105,6105,3268,3268
4546,3333,5248,2746,2746,3268,3268,3268,3268,3268,3268,3268
4547,4322,4322,6007,6007,6007,6007,6928,410,410,410,1017
4548,4322,4322,5518,2598,2598,1017,1017,1017,1017,1017,1017
4549,6860,5446,916,1791,6007,6007,837,837,1017,1017,1017
4550,1130,1130,3340,5248,5248,5248,1379,1379,1379,1379,3268
4551,3312,6067,425,425,425,1017,1017,1017,1017,1017,1017
4552,4322,4322,2598,2598,1017,1017,1017,1017,1017,1017,1017
4553,3333,6609,2746,2746,3268,3268,3268,3268,6038,3268,3268
4554,6067,6067,5116,3823,1833,1833,1833,410,410,1017,1017
4555,5478,4506,4506,5248,3268,3268,3268,3268,3268,3268,3268
4556,5446,5446,5446,5446,5452,4353,4353,6105,6105,6105,3268
4557,4322,3307,1833,1017,1017,1017,1017,6105,1017,1017,1017
4558,1051,1051,1051,3032,5248,5248,5248,6038,6038,3493,3268
4559,5452,5452,1051,1051,1051,4353,3356,6105,6105,3268,3268
4560,4731,5446,5452,5452,3032,3032,3268,6105,6105,6105,3268
4561,786,1174,1174,6885,5248,5248,5484,5484,4977,5484,3493
4562,1174,1174,1174,6885,5484,5484,4977,4977,4977,5196,5196
4563,6122,2025,2025,2025,5725,5725,5725,5725,5484,5484,5484
4564,4322,4322,425,2598,2598,1017,1017,1017,1017,1017,1017
4565,6122,333,333,333,5725,5725,5725,5484,5484,5484,5484
4566,3333,3742,3742,102,102,1436,6038,6038,6038,6038,3268
4567,4322,4322,4322,4422,4422,1833,1017,6105,6105,6105,1017
4568,4058,4058,2746,2746,3268,3268,3268,3268,3268,2899,3268
4569,5230,5230,4506,4506,4506,6450,6450,6450,6450,1379,3268
4570,2318,2318,4365,4365,6105,6105,6105,6105,6105,6105,6105
4571,4058,4058,5248,5248,5248,5248,5248,6038,6038,6038,3268
4572,1174,1174,1174,1174,5484,5484,5484,2907,2907,5484,5484
4573,6067,6067,2598,2598,2598,2598,2598,2598,4116,4116,4116
4574,5963,1051,1051,6007,6007,6007,6105,6105,6105,6105,6105
4575,1551,4506,2746,2746,5725,5725,4977,4977,4977,5196,5196
4576,1174,1174,1174,5484,5484,5484,5484,4977,4977,5484,5484
4577,4322,1833,1833,1833,1833,1833,1833,6928,6105,6105,1017
4578,1051,1051,1051,1051,1051,1051,6105,6105,6105,6105,6105
4579,4322,4322,5062,1017,1017,1017,1017,1017,1017,1017,1017
4580,5478,4506,2746,2746,2746,2746,4977,4977,4977,5196,5196
4581,5108,5108,4277,4277,5266,5266,5266,6450,6450,6450,837
4582,786,1174,6885,6885,5484,5484,5484,4977,4977,3493,3493
4583,4322,4322,6007,6007,6007,1833,1833,1017,1017,1017,1017
4584,3742,3742,102,3032,3032,5248,3268,3268,6038,3268,3268
4585,4058,1174,5248,5248,5248,5248,5248,4977,4977,5484,5196
4586,5116,3307,5116,1833,1833,1833,1833,1017,1017,1017,1017
4587,786,5004,2746,2746,2746,2746,4977,4977,4977,5196,5196
4588,1551,5004,2746,2746,2746,2746,4977,4977,4977,5196,5196
4589,5230,5230,5230,5230,3297,3297,5725,837,837,837,3268
4590,1051,1051,102,102,3268,3268,6105,6105,6105,6105,3268
4591,786,6609,2746,2746,2746,6885,6885,4977,4977,3493,5196
4592,4322,4322,2598,2598,2598,1017,1017,1017,1017,1017,3299
4593,5230,5230,1051,2746,5484,3268,3268,3268,3268,3268,3268
4594,1092,3150,3150,3150,6144,6144,6144,6144,1379,1379,3268
4595,726,5446,5764,5764,5764,1833,1833,410,6105,6105,1017
4596,3333,3742,3742,5296,5296,6450,6450,6450,6442,1379,3268
4597,5788,5788,5788,5788,5788,5788,837,837,837,837,6690
4598,4322,4322,6007,6007,6007,1833,410,410,6105,6105,1017
4599,786,1174,3115,5248,5248,5248,5248,1379,1379,1379,3268
4600,6067,4322,5445,5764,1534,1833,1017,4116,4116,1017,1017
4601,3823,3823,3823,3823,3823,3823,3823,3823,410,410,410
4602,2318,2318,2318,1833,1833,1833,6105,6105,6105,6105,1017
4603,5478,1174,1174,1174,5484,5484,5484,4977,4977,5484,5484
4604,5963,4322,5764,2598,1017,1017,1017,1017,1017,1017,3299
4605,6609,6609,5446,5446,5446,2318,6450,6450,837,837,3268
4606,1092,508,5248,5248,5248,5248,5248,6038,6038,6038,3268
4607,1174,1174,3625,3625,3625,3505,333,6450,2907,2907,5484
4608,5446,5446,5445,5445,1534,1534,1534,410,6105,6105,6105
4609,2318,2318,1051,1051,6105,6105,6105,6105,6105,6105,6105
4610,1551,1174,1174,6885,5484,5484,4977,4977,4977,5196,5196
4611,786,3742,5248,5248,5248,5248,3268,3268,3268,3268,3268
4612,1092,508,5248,5248,5248,5248,3268,3268,3268,3268,3268
4613,5478,4058,3268,3268,3268,3268,3268,3268,3268,3268,3268
4614,4227,3742,3742,5452,102,2238,6105,6105,6105,6105,3268
4615,5478,5478,4506,2746,2746,2746,6144,4977,4977,5196,3493
4616,4322,4322,5116,2598,2598,1017,1017,1017,1017,1017,1017
4617,3150,3742,5296,5296,5296,5248,5248,1379,1379,3493,3268
4618,786,1051,1051,1051,1051,2746,3356,3356,3268,3268,3268
4619,5230,4506,4506,5725,5725,5725,5725,4977,4977,3493,5484
4620,1174,1174,1174,6885,5484,5484,4977,4977,4977,5196,5196
4621,1092,1174,1174,1174,5248,5248,6885,4977,3493,3493,3493
4622,5452,3940,102,102,102,6105,6105,6105,6105,6105,3268
4623,3590,5445,5445,2598,2598,2598,2752,4116,4116,4116,4116
4624,5230,5230,4506,2746,5248,5248,5248,4977,4977,3493,3493
4625,1174,1174,1174,1174,6885,5484,5484,5484,5484,5484,5484
4626,1174,1174,1174,6885,5484,5484,4977,4977,4977,5484,5196
4627,2630,6609,3150,3150,3150,3150,1534,837,837,837,3268
4628,4322,4322,4322,6007,6105,6105,6105,6105,6105,6105,6105
4629,4594,3742,3742,5248,3706,5248,1379,1379,1379,1379,3268
4630,1573,5446,4353,4353,4353,4353,837,6442,6442,6442,3268
4631,3494,5445,726,2598,2294,2294,2294,2294,6993,6993,4116
4632,6573,3940,102,102,5248,3268,3268,6105,6105,3268,3268
4633,5230,5230,1298,4585,6144,6144,6450,6450,6450,3268,3268
4634,1092,1174,1174,5248,5248,5248,5484,5484,5484,3493,3268
4635,5230,3150,3150,3150,6144,6144,6144,6144,6144,837,3268
4636,5230,1174,3625,3625,333,333,5725,2907,2907,5484,5484
4637,2318,2318,2318,1833,6105,6105,6105,6105,6105,6105,6105
4638,5452,5452,2630,4508,4508,1436,6105,6105,6105,6105,1017
4639,1704,1704,170,170,5466,948,948,6450,6450,6450,6450
4640,5478,1174,5248,5248,5484,5484,5484,4977,4977,5196,5196
4641,1135,508,6885,3032,5484,3268,4977,4977,6038,6038,3268
4642,1135,3150,1051,5248,5248,5248,5248,1379,3493,3493,3268
4643,4322,4322,6007,6007,6007,6007,6007,6105,6105,6105,1017
4644,2318,4322,2318,4353,6105,6105,6105,6105,6105,6105,6105
4645,2630,102,102,102,6105,6105,6105,6105,6105,6105,6105
4646,786,1174,5248,5248,5248,5248,5484,4977,4977,3493,3493
4647,786,1174,1174,6885,5484,5484,5484,5484,5484,3493,3493
4648,679,5446,679,425,425,425,1534,1534,410,410,2343
4649,3708,4506,4506,837,837,837,837,837,837,2899,2899
4650,786,508,5248,5248,5484,5484,5484,4977,4977,5196,3268
4651,2755,5788,2755,916,2755,1833,1833,1017,1017,1017,1017
4652,5230,5230,742,742,2746,2746,5725,5725,837,3268,3268
4653,5230,5230,2025,4506,4506,754,6144,6144,1379,1379,1379
4654,5788,5788,5788,5788,1833,1833,1833,1017,1017,1017,1017
4655,1051,102,102,102,7041,3268,6105,6105,6105,3268,3268
4656,3514,3233,2025,2025,333,333,5725,5725,6450,5484,5484
4657,786,5004,2746,2746,5484,5248,4977,4977,4977,5196,5196
4658,1135,4506,5248,5248,5248,5248,1379,1379,6038,1379,3268
4659,5631,3307,1833,1017,1017,1017,1017,410,6105,1017,1017
4660,102,102,102,102,3032,3268,3268,3268,3268,3268,3268
4661,5230,5230,1174,6144,6144,6144,6144,6144,3493,3493,3493
4662,4322,4322,5116,2598,1017,1017,1017,1017,1017,1017,3299
4663,4322,4322,2598,2598,2598,2598,1017,3299,3299,3299,1535
4664,4322,4322,5446,6007,6007,1017,1017,1017,1017,1017,1017
4665,5478,1174,1174,333,333,5725,5725,2907,2907,5484,5484
4666,786,3150,6885,6885,6885,6885,6885,3493,3493,3493,3493
4667,5598,5445,425,425,425,837,837,837,837,837,837
4668,6939,5446,5446,2509,2509,2509,1379,1379,1379,1379,3268
4669,5631,3671,2630,6007,6007,1833,410,410,6105,6105,1017
4670,5478,3742,5296,5296,1436,1436,1436,1436,6038,3268,3268
4671,3150,3150,1174,3150,2238,2238,2238,1379,1379,1379,1379
4672,5963,3307,6007,6007,6007,1833,6105,6105,6105,6105,1017
4673,786,1174,5004,2746,2746,2746,4977,4977,4977,5196,5196
4674,4322,4322,6007,2598,2598,1833,1017,1017,1017,1017,1017
4675,4322,4322,6007,6007,6007,6007,1017,1017,1017,1017,1017
4676,2318,5446,5446,1833,1833,1833,6105,6105,6105,6105,1017
4677,4322,4322,3307,1017,1017,1017,1017,6105,6105,1017,1017
4678,6144,6144,5446,3150,6144,6144,6144,6144,6105,6105,6105
4679,4322,4322,3823,4422,3823,1833,1833,410,410,1017,1017
4680,5478,5478,4506,4506,4506,5248,6144,6144,1379,3268,3268
4681,1135,6450,6144,6144,6144,6144,1379,1379,1379,1379,3268
4682,3823,425,3823,3823,3823,3823,3823,3823,410,410,791
4683,4915,3769,3310,3268,3268,3268,3268,3268,3268,3268,3268
4684,5452,5446,916,916,1833,1833,410,410,410,410,410
4685,1092,1174,1174,6885,5484,5484,5484,5484,5484,5484,5484
4686,1051,102,102,102,102,6105,6105,6105,6105,6105,898
4687,5478,1174,5004,6885,6885,6885,4977,4977,4977,5196,5196
4688,1135,1174,1174,5484,5484,5484,5484,5484,5484,5484,3493
4689,2318,2318,1212,4353,4353,4353,6442,6442,6442,6105,1017
4690,1135,1174,1174,5248,5484,5484,5484,5484,6038,3493,3268
4691,786,1174,5004,6885,5484,5484,4977,4977,4977,4977,5196
4692,5230,5230,1051,2746,2746,5248,3268,3268,3268,3268,3268
4693,6067,6067,2598,2598,2598,2598,2598,2598,2598,1017,1017
4694,3150,1258,1258,5248,5248,5248,5248,1379,1379,3268,3268
4695,1174,1174,1174,1174,5248,5248,6144,6144,5484,5484,5484
4696,1051,1051,1051,1051,1051,1051,3268,3268,3268,3268,3268
4697,4322,4322,6007,2598,2598,1833,1017,1017,1017,1017,1017
4698,6609,6609,5446,2238,837,837,837,837,837,3268,3268
4699,5478,5478,5248,5248,5248,1436,1436,1436,6038,6038,3268
4700,4058,4058,2746,2746,2746,3268,3268,3268,3268,2899,2899
4701,2318,2318,2318,6007,6105,6105,6105,6105,6105,6105,6105
4702,4306,6067,5116,2598,2598,1833,1017,1017,1017,1017,1017
4703,4322,4322,6007,2598,1833,1833,1017,1017,1017,1017,1017
4704,5230,5230,3150,3150,6144,6144,6144,6144,1379,1379,3268
4705,5230,1174,1174,6885,5484,5484,5484,5484,5484,5484,5484
4706,1092,1174,1174,2746,5484,5484,5484,4977,4977,5484,5196
4707,1092,1174,1174,1174,1174,5248,5248,2907,2907,2907,3268
4708,4322,4322,2318,6007,6007,1017,1017,6105,6105,6105,1017
4709,4058,508,5248,5248,5248,5248,5248,4977,6038,6038,5196
4710,1135,1174,6885,6885,5484,5484,5484,5484,3493,3493,3493
4711,1551,1174,1174,754,2746,2746,6144,2907,2907,5484,5484
4712,4322,4322,6007,2598,2598,1017,1017,1017,1017,1017,1017
4713,3307,3307,3307,6007,6105,6105,6105,6105,6105,6105,1017
4714,5446,5446,5446,5446,4752,1833,1833,410,410,410,410
4715,1174,1174,1174,6885,5484,5484,4977,4977,4977,5196,5196
4716,786,5004,2746,6885,5484,5248,4977,4977,4977,3493,3493
4717,1092,508,102,102,102,5248,6038,6038,6038,3268,3268
4718,1135,1174,6885,6885,5484,5484,5484,4977,6038,3493,3268
4719,5446,5446,2318,102,6144,6105,6105,6105,6105,6105,3268
4720,3671,3671,5116,2598,1017,1017,1017,1017,1017,1017,1017
4721,4058,1051,1051,2746,2746,3268,3268,3268,3268,3268,3268
4722,5230,5230,4506,5248,5248,5248,5248,3268,3493,3268,3268
4723,786,508,5248,5248,5248,5248,6038,6038,6038,3268,3268
4724,3514,3514,4405,1704,6156,6156,2833,3493,6450,837,837
4725,5598,6609,4058,6123,3268,3268,837,6038,6038,6038,3268
4726,786,3150,2746,2746,2746,5248,5484,4977,1379,3493,3493
4727,3310,3310,3310,3310,837,837,837,837,6105,6105,3268
4728,5446,5446,4506,1436,1436,1436,1436,1436,2899,2899,2899
4729,1092,1092,5296,5248,5248,5248,5248,1379,1379,1379,3268
4730,1092,1174,1174,6885,5484,5484,5484,5484,5484,5484,3493
4731,6122,333,333,333,333,5725,5725,5725,5484,5484,5484
4732,1051,3742,102,102,102,102,6038,6038,6038,6038,1379
4733,916,3769,916,916,3268,3268,3268,3268,3268,3268,3268
4734,786,1174,1174,6885,5484,5484,4977,4977,4977,5196,5196
4735,4322,4322,4322,4422,4422,1833,6105,6105,6105,6105,6105
4736,4322,4322,6007,6007,6007,1017,6105,6105,6105,6105,1017
4737,1833,4322,2630,2630,1833,1833,410,6105,6105,6105,6105
4738,3333,5446,1051,1051,1051,3356,3356,6105,6105,6105,3268
4739,6573,1051,102,102,3268,3268,3268,6105,6105,3268,3268
4740,3671,3671,5445,2598,2598,1017,1017,1017,1017,1017,1017
4741,2318,5446,3742,1833,1833,1833,6105,6105,6105,6105,6105
4742,1051,1051,1051,3268,3268,3268,3268,3268,3268,3268,3268
4743,5478,4058,2746,2746,2746,2746,5248,4977,4977,5196,3268
4744,4322,4322,2598,2598,2598,1833,1017,1017,1017,1017,1017
4745,6786,5445,5445,1791,1791,1791,4116,4116,4116,4116,4116
4746,1987,1051,1051,1051,1051,3268,6105,6105,6105,6105,6105
4747,1212,5446,5446,1833,4353,4553,6105,6105,6105,6105,6105
4748,1051,1051,1051,102,102,102,6038,6105,6105,6105,3268
4749,2318,4322,2318,1833,6105,6105,6105,6105,6105,6105,6105
4750,1174,1174,1174,1174,5484,5484,5484,4977,5484,5484,5484
4751,3590,3590,3590,2598,1017,1017,1017,1017,1017,3299,3299
4752,786,5004,5004,2746,2746,6885,6885,4977,4977,3493,3493
4753,5478,5478,2509,1436,3268,1436,1436,1436,6038,6038,3268
4754,4322,4322,4322,4422,4422,4422,1833,6105,6105,6105,1017
4755,1135,1174,5725,5484,5484,5484,5484,5484,5484,5484,5484
4756,1051,1051,1051,1051,2746,3268,3268,3268,3268,3268,3268
4757,1092,3742,5248,5248,5248,5248,5248,6038,6038,6038,3268
4758,6067,3671,3823,3823,3823,3823,3823,3823,410,1017,1017
4759,1573,3742,3742,6144,6144,6144,2822,2822,2822,3268,3268
4760,5230,5230,1051,1051,2746,2746,3268,3268,3268,3268,3268
4761,4322,4322,2598,2598,2598,2598,1017,1017,1017,1017,1017
4762,1174,1174,1174,1174,5484,5484,5484,5484,5484,5484,5484
4763,5230,6957,6957,6957,6957,6957,3150,6450,6450,5484,5484
4764,5452,5452,102,102,6105,6105,6105,6105,6105,6105,898
4765,5230,5230,4506,4506,6144,6144,6144,1379,1379,1379,3493
4766,6863,6863,6863,2669,6536,6536,1759,754,3297,3297,5484
4767,5478,1174,1174,6885,5484,5484,5484,5484,5484,5484,5484
4768,786,1174,5004,6885,6885,6885,4977,4977,4977,3493,3493
4769,4322,4322,6007,6007,6007,6007,6105,6105,6105,6105,1017
4770,2318,2318,102,102,6105,6105,6105,6105,6105,6105,898
4771,5963,1051,1051,6007,1534,1534,6105,6105,6105,6105,6105
4772,2318,2318,1051,4610,3268,3268,3268,6105,6105,6105,3268
4773,916,6609,916,916,916,3268,3268,3268,3268,3268,3268
4774,102,102,102,102,3268,3268,6105,6105,6105,6105,898
4775,726,3590,5764,5764,5764,5764,4116,4116,2920,2920,2920
4776,5108,726,726,5266,5266,5266,5266,5266,4116,837,837
4777,4058,4058,2746,2746,5248,5248,5248,5248,3268,3268,3268
4778,3333,3333,916,916,6007,6928,6928,410,410,410,410
4779,1051,5452,1051,2630,3268,3268,3268,3268,6038,3268,3268
4780,2318,2318,2318,4365,4353,3268,3268,6105,6105,6105,898
4781,5230,170,1051,1051,1051,6450,6450,6450,6105,3268,3268
4782,786,1174,1174,6885,5248,5248,5484,5484,4977,3493,3493
4783,6609,6609,5788,5788,837,837,837,837,837,837,837
4784,3312,3312,916,916,4353,1017,1017,1017,6105,1017,1017
4785,786,508,5248,5248,5248,5248,5248,4977,6038,3268,3268
4786,1174,1174,1174,1174,5484,5484,4977,4977,4977,5484,5484
4787,1174,1174,1174,6885,6885,6885,4977,4977,4977,5196,5196
4788,6067,3671,5445,3823,3823,410,410,410,410,1017,1017
4789,5452,5452,102,102,6105,6105,6105,6105,6105,6105,1017
4790,5478,5478,2746,2746,5484,5484,5484,5484,5484,5484,5484
4791,4058,3742,5248,5248,3268,3268,3268,3268,6038,3268,3268
4792,3150,1174,1174,3150,6144,6144,6885,2907,2907,5484,5484
4793,5478,1174,1174,6885,6885,6885,6885,4977,4977,5484,5484
4794,1174,1174,1174,1174,754,754,754,2907,2907,2907,5484
4795,1051,1051,1051,1051,1051,837,837,6038,6105,6105,3268
4796,2318,2318,102,6105,6105,6105,6105,6105,6105,6105,1017
4797,1051,1051,1051,102,102,3268,3268,6105,6105,3268,3268
4798,986,425,726,425,5266,5266,5266,5266,4116,4116,4116
4799,786,508,5248,5248,5248,5248,5248,4977,4977,3493,3493
4800,786,1174,5004,6885,6885,6885,5484,4977,4977,3493,3493
4801,1174,1174,1174,1174,333,333,2907,2907,2907,2907,5484
4802,5631,6067,4752,410,410,410,410,410,410,410,410
4803,3590,5445,5445,3823,3823,3823,3823,1017,1017,1017,1017
4804,1051,3742,1051,3706,3706,3268,6038,6038,6038,6038,3268
4805,5478,5478,3150,3150,5296,5296,5296,1436,1379,3268,3268
4806,1135,4058,5248,5248,5248,5248,3268,6038,6038,3268,3268
4807,1092,1174,1174,6885,5484,5484,5484,5484,5484,5484,5196
4808,5230,5230,4585,2746,2746,2746,3268,3268,3268,3268,3268
4809,786,508,5248,5248,5248,5248,4977,4977,4977,5196,5196
4810,4322,4322,2598,2598,2598,2598,1017,1017,1017,1017,1017
4811,4322,4322,6007,6007,6007,1017,1017,1017,1017,1017,1017
4812,3150,3150,3115,5248,5248,5248,1379,1379,1379,1379,3268
4813,1092,1174,1174,5484,5484,5484,5484,5484,5484,5484,5484
4814,786,1174,1174,6885,5484,5484,5484,5484,5484,5484,3493
4815,1107,5241,4506,3268,3268,3268,3268,3268,3268,3268,3268
4816,4058,4058,3115,2746,5248,5248,5248,4977,4977,3268,3268
4817,786,1051,5248,5248,5248,5248,5248,3268,6038,3268,3268
4818,1135,1174,6144,6885,5248,5248,5484,5484,3493,3493,3268
4819,1174,1174,1174,6885,5484,5484,5484,5484,5484,5484,5484
4820,786,3150,3115,6144,6144,6144,6144,1379,1379,1379,3268
4821,5478,5478,5296,2746,2746,5248,5248,1436,1436,3268,3268
4822,786,1174,6885,6885,5484,5484,5484,4977,4977,4977,3493
4823,1107,5248,5248,5248,5248,5248,3268,4977,6038,6038,3268
4824,3333,5452,5452,5452,425,425,6928,6928,410,410,410
4825,1092,3742,3115,5248,5248,5248,6038,6038,6038,6038,3268
4826,1092,3150,3150,3150,3150,3150,3150,5725,1379,1379,1379
4827,7053,3742,3150,3150,6144,6144,6144,6144,6105,6105,3268
4828,5445,5445,5445,5445,3562,837,837,837,837,837,837
4829,1174,1174,1174,1174,5484,5484,5484,5484,5484,5484,5484
4830,5446,3671,5764,5764,4422,4422,1017,1017,1017,1017,1017
4831,4322,4322,2598,2598,2598,2598,1017,1017,1017,1017,1017
4832,786,1174,1174,6885,5248,5248,5484,4977,4977,3493,3493
4833,786,3150,3115,5248,5248,5248,5248,4977,4977,3493,3493
4834,5963,5963,5963,2598,2598,2598,4116,4116,4116,4116,1017
4835,4322,4322,6007,6007,6007,1017,1017,6105,6105,1017,1017
4836,6067,6067,2598,2598,2598,2598,2598,1017,1017,1017,1017
4837,1174,1174,1174,6885,5484,5484,5484,5484,5484,5484,5484
4838,1107,6609,2746,2746,2746,2746,837,837,837,3268,3268
4839,786,3150,6885,6885,5484,5248,5484,4977,4977,3493,3493
4840,786,3150,3115,5248,5248,5248,5248,4977,3493,3493,3268
