ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23
2210,427,261,309,309,268,28,28,240,240,169,169,169,28,28,28,28,28,28,28,28,28,28,28,28
2211,222,222,479,169,106,65,252,170,10,119,119,119,132,65,360,132,65,360,132,360,360,360,360,360
2212,672,684,498,386,593,40,40,238,238,238,238,238,244,89,403,89,403,214,403,89,130,89,130,102
2213,259,361,5,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361
2214,221,221,204,176,136,136,136,369,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186
2215,587,607,179,248,102,22,6,22,22,353,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2216,560,459,106,740,632,345,108,740,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175
2217,570,633,479,641,0,106,392,285,34,285,285,285,106,285,106,106,106,106,106,106,106,106,106,106
2218,740,727,788,645,476,191,328,328,3,347,96,388,388,388,388,388,388,388,388,388,388,388,388,388
2219,515,273,708,367,177,177,532,532,532,532,532,177,177,177,177,19,127,19,362,127,127,177,177,127
2220,269,97,299,348,118,85,9,302,276,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217
2221,458,458,758,256,256,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290
2222,215,240,65,65,371,7,404,144,7,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
2223,224,166,645,371,206,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326
2224,577,577,774,187,105,170,384,170,65,65,105,105,334,119,384,334,119,384,384,65,384,11,384,384
2225,615,615,615,149,362,78,78,78,78,78,78,12,208,346,208,346,346,346,346,346,346,346,346,346
2226,55,340,106,119,65,174,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
2227,791,101,325,101,353,353,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
2228,409,409,20,313,172,229,298,155,313,298,369,298,74,266,158,369,158,284,158,158,158,158,158,158
2229,74,348,348,348,397,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348
2230,159,259,259,259,259,133,222,317,317,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126
2231,641,641,424,204,45,189,106,45,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
2232,376,376,400,179,179,129,380,293,380,380,380,380,259,317,380,402,380,293,402,259,293,402,402,259
2233,736,193,198,292,332,370,332,8,370,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
2234,637,721,49,200,102,102,102,102,102,102,102,102,102,53,70,102,102,102,102,102,102,102,102,102
2235,54,547,340,340,370,64,340,340,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
2236,384,384,780,660,170,170,170,269,269,170,269,269,269,269,269,269,269,269,269,269,269,269,269,269
2237,155,155,711,527,732,83,29,29,287,83,112,112,328,111,328,111,111,111,111,111,111,111,111,111
2238,274,265,286,286,186,186,123,137,137,137,137,186,137,137,137,137,137,137,137,137,137,137,137,137
2239,683,129,337,42,119,11,11,11,171,171,384,220,220,220,220,220,220,220,220,220,220,220,220,220
2240,562,732,599,167,167,167,176,176,402,402,402,69,69,69,69,69,69,69,69,69,69,69,69,69
2241,257,257,757,757,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362
2242,140,140,274,550,550,342,620,769,484,769,769,147,416,524,416,203,203,203,139,139,273,273,273,273
2243,192,123,143,192,192,123,140,140,140,140,140,140,367,187,187,367,187,367,140,140,347,223,347,347
2244,87,595,319,162,309,334,309,301,301,59,385,385,170,245,245,245,385,179,179,179,179,179,179,179
2245,349,36,273,613,594,373,572,797,797,139,139,139,134,342,342,342,342,342,139,139,342,139,139,139
2246,555,555,729,629,414,248,382,308,382,308,308,308,248,308,248,248,248,248,248,248,248,114,248,248
2247,422,422,135,135,7,229,229,750,466,808,377,377,377,377,377,377,377,377,377,377,377,377,377,377
2248,573,795,706,365,365,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313
2249,11,457,648,717,717,618,717,618,717,717,247,247,134,321,321,717,253,253,253,36,20,36,36,36
2250,550,550,6,65,187,287,287,287,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
2251,610,610,653,653,386,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253
2252,736,276,276,74,74,74,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299
2253,284,284,149,293,293,37,293,293,293,293,293,293,293,293,380,293,293,293,293,380,380,380,380,380
2254,161,247,449,195,205,448,134,443,134,134,134,134,134,134,273,134,134,134,134,134,134,134,134,134
2255,558,558,558,692,363,402,316,348,17,48,74,48,74,48,48,358,16,48,16,16,142,142,142,142
2256,671,22,126,66,393,126,126,126,126,126,126,126,393,393,393,393,393,393,393,393,393,393,393,13
2257,237,635,381,381,381,186,186,186,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348
2258,636,669,758,456,362,19,671,362,362,194,321,321,194,150,194,194,194,194,194,194,194,194,194,194
2259,810,810,53,269,366,366,93,339,339,79,339,339,339,339,339,339,339,339,339,339,339,339,339,339
2260,183,745,278,278,132,753,280,753,280,328,328,323,216,323,216,323,216,216,216,216,216,216,216,216
2261,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209
2262,6,379,379,379,422,134,134,134,134,177,134,134,203,134,134,134,134,134,134,273,134,134,134,134
2263,53,448,104,104,231,162,162,379,119,22,132,14,22,22,22,22,22,22,22,22,22,323,22,323
2264,143,683,683,19,390,177,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390
2265,201,163,289,84,84,229,229,229,3,3,229,678,167,167,167,167,167,167,167,167,167,167,167,167
2266,435,244,138,138,302,276,320,320,175,175,175,320,320,320,320,320,320,320,320,320,320,320,320,320
2267,600,605,345,262,109,129,380,123,129,137,221,186,39,39,39,39,39,39,39,39,39,39,39,39
2268,478,110,312,523,786,785,786,481,568,478,549,549,549,549,786,549,811,786,211,211,398,211,503,211
2269,227,227,768,94,626,100,100,128,143,524,594,773,177,143,36,177,177,177,177,177,177,177,177,177
2270,437,273,36,36,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177
2271,244,151,14,195,60,158,158,333,333,158,333,333,173,219,233,233,233,233,233,233,233,233,233,233
2272,490,317,13,14,39,39,296,421,296,421,421,117,117,117,369,369,229,369,137,137,137,137,137,137
2273,477,447,447,447,604,747,604,388,604,192,253,794,192,253,255,253,365,255,255,255,255,255,255,255
2274,682,385,385,797,421,330,330,330,330,361,385,283,361,283,361,361,361,330,361,361,361,361,361,361
2275,209,791,549,549,234,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
2276,810,601,580,580,362,19,19,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203
2277,353,263,35,139,139,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
2278,665,131,131,319,190,319,179,318,179,318,361,361,334,361,361,361,361,361,361,361,361,361,361,361
2279,169,368,278,413,488,707,561,187,367,93,334,323,20,334,164,334,295,297,149,334,0,338,338,149
2280,326,735,145,145,181,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
2281,89,92,310,152,152,187,339,88,148,195,381,381,223,388,93,93,297,93,93,381,81,158,93,93
2282,363,363,9,14,9,652,530,530,16,286,286,84,84,323,195,84,84,195,195,195,195,195,195,195
2283,773,799,549,416,0,238,387,71,71,112,250,31,31,31,31,31,31,31,31,31,250,31,250,250
2284,5,109,709,51,51,806,709,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
2285,761,7,7,28,7,7,7,35,7,7,7,220,220,220,306,306,306,306,306,306,306,306,306,306
2286,391,107,380,380,159,380,380,393,380,259,259,259,259,66,66,66,66,66,66,66,66,66,66,66
2287,803,803,677,28,28,250,98,14,98,98,40,426,40,40,40,274,40,43,96,274,274,197,197,31
2288,114,190,182,182,572,572,572,572,572,390,321,321,321,128,321,321,321,321,321,321,321,321,321,321
2289,486,456,766,329,329,19,19,19,362,35,35,367,347,270,6,270,270,150,24,381,381,24,377,381
2290,36,100,390,100,390,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2291,145,206,170,162,187,231,7,187,187,187,40,40,40,187,223,187,187,187,187,187,187,187,187,187
2292,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221
2293,107,477,677,677,677,677,579,635,579,579,128,128,128,128,230,230,230,128,230,128,230,230,230,128
2294,377,323,22,205,22,417,417,632,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205
2295,508,512,500,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328
2296,95,95,95,95,547,95,95,95,95,95,11,185,185,185,185,185,185,185,185,185,185,185,185,185
2297,77,77,343,153,153,153,153,153,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394
2298,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208
2299,549,506,504,274,320,285,388,282,282,106,106,106,106,106,106,106,106,106,106,106,106,285,285,285
2300,303,26,26,26,149,174,366,303,174,174,303,303,303,303,303,303,303,303,303,303,303,303,303,303
2301,654,406,8,8,8,8,250,268,250,119,363,119,363,112,112,112,287,373,373,112,270,270,373,373
2302,170,170,179,179,179,206,206,206,219,206,206,206,206,116,206,206,158,109,206,109,109,109,109,109
2303,325,186,298,433,33,9,374,118,374,217,118,118,118,118,118,118,118,118,118,118,118,118,118,118
2304,186,167,466,154,77,17,369,311,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
2305,492,382,402,288,66,66,66,66,66,66,66,296,690,296,333,296,296,333,296,296,296,296,296,296
2306,176,623,590,590,590,352,284,352,119,71,71,71,71,71,33,71,33,33,33,33,33,33,33,33
2307,735,206,92,145,145,145,33,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
2308,468,663,779,465,77,332,370,370,337,337,64,64,64,64,64,64,64,64,64,64,64,64,64,64
2309,170,170,225,162,231,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
2310,439,435,705,34,353,93,353,353,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
2311,240,158,158,65,65,170,65,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
2312,149,149,102,251,308,259,196,403,403,181,181,181,181,107,181,181,196,107,123,196,196,13,196,196
2313,93,104,651,166,77,310,77,120,28,120,120,120,193,193,193,193,193,193,193,193,193,193,193,193
2314,484,431,696,631,631,380,380,380,137,137,137,137,137,137,137,137,229,137,229,229,229,229,229,229
2315,764,764,509,445,388,231,231,245,3,148,140,140,140,140,251,140,140,0,0,245,245,245,179,245
2316,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2317,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
2318,724,54,240,180,153,172,201,369,154,180,153,153,153,153,153,153,153,180,180,777,180,153,236,678
2319,536,336,651,334,155,368,204,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
2320,776,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165
2321,340,340,352,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209
2322,440,662,377,9,9,108,77,77,77,77,217,217,217,217,217,217,217,217,217,217,217,217,217,217
2323,134,770,346,443,134,134,548,443,572,572,231,177,177,177,177,177,177,177,177,231,177,177,231,231
2324,568,568,209,55,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209
2325,196,14,14,222,250,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382
2326,320,677,677,245,171,60,96,10,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
2327,241,409,383,369,369,323,323,20,323,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2328,651,351,37,269,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2329,564,564,179,289,696,3,292,292,292,292,292,292,292,292,134,605,292,292,134,292,292,292,292,292
2330,683,587,179,179,179,257,251,329,251,251,319,319,319,319,319,319,319,319,319,319,319,319,319,319
2331,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
2332,0,714,319,318,312,75,241,241,314,41,41,208,11,41,208,308,208,208,208,208,188,208,188,208
2333,355,805,805,3,192,73,143,74,74,115,316,316,59,59,318,59,59,59,59,59,59,59,59,59
2334,339,653,676,676,126,126,126,345,5,5,4,4,5,123,123,89,89,123,123,123,123,123,123,123
2335,201,166,485,46,711,71,193,740,740,740,740,62,740,313,374,194,372,247,370,171,171,279,247,370
2336,338,199,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338
2337,110,356,676,356,356,181,152,152,168,377,137,137,137,101,137,101,45,9,9,229,104,77,45,229
2338,691,691,3,3,3,660,581,691,691,764,378,428,110,747,747,110,208,110,396,110,68,384,68,65
2339,507,423,720,197,435,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2340,696,28,603,371,371,404,404,404,35,35,237,35,35,35,35,35,35,35,35,35,35,35,35,35
2341,768,19,36,429,429,429,765,103,170,245,395,395,395,395,274,346,208,208,346,346,346,131,339,339
2342,431,313,283,23,178,23,203,257,147,281,203,23,78,329,329,329,329,329,329,329,329,329,329,329
2343,244,296,82,391,326,52,371,326,326,326,262,262,262,262,326,262,262,262,262,262,262,262,262,262
2344,380,313,673,383,148,148,625,263,159,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2345,249,27,223,223,171,252,287,187,287,104,104,171,104,104,104,252,104,104,392,392,392,392,392,392
2346,724,602,626,653,653,385,385,385,385,289,385,385,372,289,385,184,250,250,150,377,121,377,388,150
2347,45,45,45,393,376,117,222,222,222,222,222,222,107,107,181,107,107,277,107,277,107,18,18,18
2348,583,416,583,685,685,685,638,173,269,3,3,60,60,60,60,105,28,28,28,28,28,384,384,384
2349,650,98,98,98,289,111,184,238,144,121,405,405,131,405,131,253,362,121,121,121,121,121,121,362
2350,472,37,190,0,0,97,190,322,208,245,245,245,245,208,0,0,245,49,245,245,245,268,245,245
2351,450,450,401,183,183,401,401,401,401,126,126,107,126,126,126,126,126,126,126,126,126,126,126,126
2352,565,368,545,545,315,315,315,307,672,469,469,217,544,32,32,68,32,68,68,68,68,68,68,68
2353,237,329,174,239,256,256,30,115,115,272,194,194,194,367,150,150,377,150,150,150,150,150,367,30
2354,413,726,255,400,400,334,375,295,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157
2355,515,409,658,505,263,301,318,223,188,339,334,339,264,334,275,334,294,385,49,334,275,334,179,334
2356,413,100,312,255,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
2357,423,107,382,168,376,376,259,288,259,259,259,259,259,259,355,355,355,355,355,355,355,355,355,355
2358,774,308,308,308,308,91,91,23,86,23,191,191,23,191,140,140,23,157,41,41,41,41,41,41
2359,285,285,107,285,285,233,176,176,176,176,176,266,1,266,1,266,240,284,266,284,266,266,266,266
2360,673,148,148,148,148,78,78,78,378,378,378,378,257,251,257,256,179,179,385,179,179,179,179,179
2361,221,254,254,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
2362,321,134,651,168,259,168,376,168,168,168,168,133,133,403,133,133,133,133,133,133,133,133,133,133
2363,0,153,153,153,343,343,56,56,56,56,56,56,56,154,302,302,154,154,154,302,85,85,85,85
2364,44,335,380,380,380,66,444,285,285,285,167,233,167,167,38,401,401,167,167,401,394,401,300,300
2365,273,257,713,713,713,66,66,66,66,66,66,21,66,66,66,283,283,21,283,283,283,283,283,283
2366,164,153,175,740,217,286,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
2367,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
2368,61,387,371,371,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
2369,170,170,170,47,47,251,102,251,102,102,102,75,102,102,75,75,75,75,75,75,75,75,75,75
2370,262,777,777,734,14,382,387,187,341,341,341,521,521,681,779,367,341,68,253,253,341,341,236,681
2371,808,210,787,31,31,195,195,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391
2372,269,147,309,309,309,309,309,224,353,245,400,187,264,385,385,264,264,264,264,264,264,264,264,264
2373,99,195,229,583,583,583,195,195,195,195,4,24,24,24,24,49,24,297,24,24,24,24,24,24
2374,389,77,46,630,77,332,108,108,108,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
2375,736,376,730,248,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
2376,467,467,31,340,220,371,220,371,187,119,119,119,119,119,334,334,334,334,334,334,334,334,119,119
2377,185,448,339,339,339,339,339,130,130,339,130,149,190,93,149,157,157,140,140,140,140,140,140,140
2378,9,448,448,84,84,582,14,14,8,8,8,8,8,8,8,8,8,8,118,8,8,8,8,8
2379,312,312,330,330,327,327,339,334,91,91,364,91,364,91,364,148,364,364,364,364,364,364,364,364
2380,26,26,26,93,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213
2381,43,43,129,589,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2382,356,48,585,629,629,444,444,444,169,551,123,181,181,181,123,196,123,123,123,123,123,123,123,123
2383,349,349,318,318,310,257,257,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346
2384,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
2385,136,593,385,680,123,136,196,3,3,3,4,115,5,5,5,214,5,211,214,652,619,499,499,499
2386,650,639,521,69,69,69,69,167,394,394,394,167,167,173,167,173,173,173,173,167,167,167,167,167
2387,631,345,714,256,149,194,102,364,773,641,673,596,400,330,330,400,330,400,334,334,334,334,334,334
2388,186,318,482,248,317,317,317,376,107,317,317,317,402,317,133,317,317,126,126,259,355,126,126,126
2389,448,195,89,89,87,53,89,4,89,89,195,4,195,32,22,195,285,285,285,339,241,22,285,241
2390,166,358,107,345,135,193,287,289,357,29,25,287,287,287,287,287,287,287,287,287,287,287,287,287
2391,309,394,526,240,1,1,1,282,282,282,282,77,77,77,77,77,77,77,77,77,77,77,77,77
2392,722,722,142,66,142,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2393,697,537,279,343,175,217,46,46,46,46,352,167,135,138,300,135,300,135,135,135,135,135,135,135
2394,78,78,78,383,383,383,65,65,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
2395,143,399,399,399,183,195,356,195,356,285,84,84,84,84,84,84,84,84,84,84,84,84,84,84
2396,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197
2397,719,719,354,348,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397
2398,134,160,307,143,390,390,629,248,248,36,36,36,36,195,36,195,195,382,248,195,40,382,382,382
2399,156,673,6,262,262,262,267,383,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
2400,135,545,433,374,374,374,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108
2401,243,243,243,206,280,301,274,280,88,3,192,192,192,358,161,280,247,254,372,372,372,280,280,280
2402,754,754,452,210,228,228,250,250,250,292,774,774,292,292,292,292,292,292,292,292,292,292,292,292
2403,744,474,74,130,276,336,336,85,397,397,276,276,74,74,74,74,74,74,173,74,74,74,74,74
2404,134,722,620,660,139,285,86,86,211,211,211,652,211,230,211,211,45,211,211,211,211,211,211,211
2405,106,206,206,206,206,206,52,52,52,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
2406,518,141,299,325,292,111,28,28,28,28,325,309,325,31,31,132,121,121,121,31,31,28,31,31
2407,106,748,106,106,65,223,65,347,250,250,229,42,229,229,292,229,229,68,119,292,119,119,119,119
2408,784,11,633,79,269,57,57,280,1,262,174,174,174,174,174,383,383,92,383,383,383,92,92,92
2409,673,35,35,102,188,326,188,179,179,188,188,283,188,188,283,283,283,58,283,385,58,58,58,58
2410,508,86,321,19,86,194,86,335,377,377,5,399,399,399,399,399,399,399,377,399,399,399,399,399
2411,30,131,366,366,95,42,42,272,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
2412,20,246,335,391,335,20,20,310,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335
2413,486,486,486,231,231,297,297,162,162,162,162,162,297,130,162,162,162,162,162,339,339,162,339,339
2414,325,303,281,281,281,281,281,91,140,281,23,23,203,342,203,203,203,203,283,283,283,283,283,283
2415,729,729,630,729,36,36,40,95,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
2416,671,671,145,230,36,36,36,660,607,629,177,86,660,139,273,139,139,139,139,139,342,139,139,134
2417,345,345,259,690,355,288,380,403,403,403,259,259,259,259,317,317,317,317,317,317,317,317,317,317
2418,687,789,327,447,72,285,109,285,145,109,169,169,169,169,169,169,169,169,169,169,169,169,169,169
2419,107,107,75,75,66,22,318,318,59,59,182,161,161,161,103,161,103,161,161,161,161,161,161,161
2420,243,243,111,111,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2421,132,256,764,6,6,6,6,6,6,238,231,237,238,157,404,6,6,6,6,162,6,6,6,6
2422,51,51,58,66,219,219,181,308,354,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141
2423,780,191,322,4,123,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
2424,62,253,610,118,153,233,155,331,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
2425,271,271,271,153,153,209,209,374,324,324,236,374,374,299,1,141,141,141,141,141,141,141,141,141
2426,336,336,365,365,365,365,365,365,365,148,148,116,383,266,141,37,37,1,380,37,37,380,37,221
2427,19,19,255,102,255,131,263,375,375,297,78,78,329,78,78,78,78,78,78,78,78,78,78,78
2428,499,201,401,201,201,9,9,9,85,311,153,153,153,153,311,153,176,311,176,153,176,176,176,176
2429,650,650,34,11,334,188,102,102,102,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
2430,20,517,533,141,101,101,275,275,275,400,361,179,169,169,297,169,297,169,169,169,297,73,169,385
2431,766,73,119,142,126,608,109,59,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
2432,586,3,458,165,6,71,150,150,723,723,144,156,156,156,156,156,156,156,156,156,156,156,156,156
2433,651,651,49,274,280,111,111,287,287,132,40,287,287,287,287,287,287,287,287,287,287,287,287,287
2434,60,108,245,706,25,25,25,25,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
2435,373,511,31,351,96,148,590,590,142,142,450,142,142,142,408,142,74,408,408,109,110,109,398,211
2436,196,763,781,781,282,401,10,401,401,374,141,401,401,401,401,401,369,401,369,369,262,401,401,138
2437,245,707,707,334,53,366,367,367,367,367,366,329,329,366,329,329,329,329,329,329,329,329,329,329
2438,42,88,158,270,290,370,250,250,252,229,25,229,25,25,25,25,25,25,25,25,25,25,25,25
2439,492,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321
2440,175,175,259,297,259,259,293,259,175,259,259,259,259,259,259,259,259,259,259,259,259,293,293,293
2441,60,533,60,57,391,178,178,292,265,111,377,292,292,292,365,292,292,292,292,292,292,292,292,292
2442,40,103,333,730,333,328,53,195,218,218,275,275,275,549,170,275,275,275,170,170,170,170,170,170
2443,285,38,38,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
2444,654,566,347,347,807,224,325,436,340,10,169,169,169,340,340,340,325,340,325,370,325,340,325,325
2445,22,573,363,89,205,205,32,32,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323
2446,557,667,352,10,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352
2447,756,34,661,322,184,289,33,25,388,140,382,71,371,373,71,373,373,373,373,373,373,373,373,373
2448,131,131,92,98,106,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2449,60,60,60,11,325,401,34,120,34,120,34,326,326,326,326,326,326,326,326,326,326,326,326,326
2450,31,31,351,624,678,678,338,338,338,338,338,338,338,114,338,338,114,338,338,338,338,114,338,338
2451,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295
2452,336,454,688,334,166,32,505,14,14,404,404,404,388,32,14,14,121,404,121,121,404,404,245,404
2453,148,148,148,132,32,371,25,12,371,148,83,272,272,264,169,223,292,292,3,292,169,250,377,377
2454,326,409,712,79,213,131,131,131,131,131,303,303,303,303,303,303,303,303,303,303,303,303,303,303
2455,409,69,498,332,519,394,62,62,62,62,46,46,46,62,46,62,46,240,62,240,240,240,240,246
2456,139,139,139,139,173,139,139,139,139,139,139,139,139,429,139,139,139,139,139,139,139,139,139,139
2457,517,234,6,282,38,38,320,38,38,38,38,38,348,298,348,298,276,276,276,276,276,276,276,276
2458,174,174,174,366,366,366,24,360,360,360,269,269,6,255,255,255,255,274,274,256,256,269,256,12
2459,60,250,599,276,234,234,77,77,77,77,77,240,240,240,108,108,108,108,108,108,108,108,108,108
2460,215,215,11,11,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
2461,376,345,284,159,363,363,187,187,187,187,187,187,187,187,84,84,84,84,84,84,84,84,84,84
2462,370,371,507,387,583,583,642,427,10,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387
2463,111,106,272,240,92,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
2464,435,206,239,206,22,140,140,60,280,280,280,225,225,225,225,225,225,225,225,225,225,225,225,225
2465,530,530,138,141,141,141,394,141,326,326,326,326,369,369,369,369,369,369,369,369,369,369,369,369
2466,322,698,594,103,319,319,140,268,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
2467,26,26,26,26,26,26,19,149,149,149,149,149,19,19,19,19,19,19,19,19,19,19,19,19
2468,314,314,578,578,604,141,388,48,48,388,358,48,358,358,358,358,148,358,358,358,358,148,148,358
2469,419,697,180,180,180,201,243,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
2470,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385
2471,98,132,220,220,220,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2472,205,330,211,301,179,179,179,179,139,139,80,80,80,139,80,80,80,80,80,80,80,80,80,80
2473,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
2474,301,301,370,89,62,89,62,62,62,276,74,74,138,401,74,74,74,74,74,74,74,74,74,74
2475,255,339,339,340,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
2476,754,500,621,360,360,360,400,256,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
2477,363,513,526,768,371,370,31,370,340,340,370,370,370,370,370,370,370,370,370,370,370,370,370,370
2478,449,632,560,170,84,84,84,290,224,245,297,248,195,195,195,195,195,195,195,195,195,195,195,195
2479,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402
2480,217,690,217,217,421,421,397,593,61,72,593,167,72,72,72,345,421,72,72,421,72,72,72,421
