ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73
1714,782,121,621,126,64,64,64,29,261,261,378,332,53,53,53,12,53,347,53,53,53,53,53,53,28,53,53,347,53,53,53,53,53,53,53,251,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,15,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1715,290,778,778,778,62,292,512,119,347,323,232,368,53,53,347,53,53,53,53,53,53,53,261,53,99,53,53,53,53,53,347,347,53,53,53,251,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,347,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1716,755,755,171,171,117,590,590,34,176,124,386,273,261,347,53,53,53,53,53,53,53,53,53,53,231,53,53,53,53,53,53,53,15,53,53,300,53,53,53,12,53,53,12,53,53,53,261,53,347,53,261,53,53,53,53,53,53,53,161,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1717,476,476,378,230,407,100,100,481,66,203,273,53,53,53,53,53,53,53,53,53,53,53,53,53,231,53,347,53,53,53,53,53,347,53,53,251,53,80,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,80,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1718,499,499,716,716,499,499,499,575,115,51,52,53,53,53,53,53,347,53,53,53,53,53,53,53,12,12,53,53,347,53,53,53,53,53,53,300,53,53,53,53,53,53,12,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,161,12,53,12,53,53,53,53,53,53,53,53,53,53,53,53
1719,369,369,320,586,586,586,586,195,201,344,166,347,347,53,12,53,12,53,53,53,53,53,53,53,270,12,347,347,347,53,53,347,53,53,53,251,53,53,53,347,347,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,321,80,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1720,388,388,638,638,179,741,145,787,53,278,133,222,53,53,53,53,53,53,53,347,28,347,53,53,231,53,347,53,347,53,53,53,12,53,53,251,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1721,548,548,548,278,278,126,676,20,181,393,336,261,347,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,300,53,53,53,347,53,53,12,53,53,53,53,347,53,53,53,53,347,53,53,53,53,53,203,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1722,10,58,309,149,140,692,692,366,347,347,169,335,53,12,53,53,53,53,53,53,53,53,53,53,376,53,53,53,347,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,12,53,53,53,261,53,53,53,231,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1723,170,292,328,727,215,153,237,27,203,231,80,231,53,53,53,53,261,53,53,53,12,347,53,53,261,53,53,53,53,53,53,53,12,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,12,53,53,53,53,53,231,347,15,53,53,53,53,53,53,53,53,53,53,53,53,53
1724,588,588,630,251,625,335,730,236,67,131,166,368,347,53,53,53,53,347,347,53,347,53,53,53,231,53,347,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1725,577,742,742,410,536,410,758,86,245,231,231,98,347,53,53,53,347,53,53,53,231,347,53,53,231,347,53,53,347,53,53,53,15,53,53,300,53,53,53,53,53,53,53,53,53,53,53,347,53,53,12,53,12,261,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1726,205,205,205,205,205,205,205,205,338,185,136,80,261,53,53,53,53,53,53,53,53,53,53,53,261,53,53,347,53,53,53,53,80,53,53,300,53,53,53,53,53,53,12,53,347,53,53,53,53,53,53,53,347,53,53,53,53,53,12,80,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1727,563,563,231,231,704,413,385,224,7,245,245,376,347,53,53,53,53,261,53,53,53,53,261,53,231,53,53,53,347,53,53,53,174,53,53,251,53,53,53,12,53,53,347,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1728,520,584,798,375,157,157,757,306,53,53,347,53,53,261,347,53,347,53,53,53,53,347,53,53,12,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,347,53,53,53,53,53,53,53,12,53,12,53,53,53,53,53,261,53,80,53,53,53,53,53,53,53,53,53,53,53,53,53
1729,60,60,60,60,34,60,577,383,347,245,174,53,12,53,53,53,347,347,53,53,347,347,53,53,347,53,323,53,347,53,53,53,231,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1730,557,557,402,284,284,185,250,331,331,131,244,7,347,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,245,53,53,52,53,53,53,53,347,53,347,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,261,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1731,274,472,274,89,179,340,340,388,38,345,0,203,53,347,53,53,53,347,53,53,53,53,53,53,231,53,53,53,347,53,53,53,53,53,53,300,53,53,53,347,53,53,53,53,12,53,53,347,53,53,53,53,53,53,53,53,53,53,347,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1732,477,477,804,804,222,222,675,301,53,66,78,347,53,53,53,53,53,53,53,53,231,347,53,53,231,53,53,53,347,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,161,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1733,693,345,748,757,190,190,270,269,8,38,53,53,53,261,53,53,347,53,53,53,53,347,53,53,270,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,15,53,53,53,53,12,53,53,53,53,53,261,261,53,53,53,166,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1734,630,357,166,357,108,433,433,664,321,166,117,161,365,53,12,53,53,53,53,53,53,53,53,53,261,53,261,53,53,53,347,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,15,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1735,92,92,252,155,155,155,373,397,56,331,124,347,174,53,347,53,53,53,53,53,347,53,53,53,261,347,261,347,53,53,53,53,15,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1736,645,534,303,735,333,333,333,20,286,368,203,53,53,53,53,53,53,347,53,53,347,53,53,53,347,53,53,53,53,53,53,53,53,53,53,300,53,347,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,15,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1737,150,22,22,62,62,62,9,50,229,158,217,77,130,53,53,53,53,53,53,53,53,53,53,53,231,53,53,53,53,53,53,53,347,53,53,251,53,53,53,53,53,53,261,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1738,144,590,144,590,590,105,622,179,27,131,194,7,347,53,53,53,53,53,53,53,53,53,53,53,270,53,53,53,53,53,53,53,245,53,53,300,53,53,53,53,53,53,12,53,347,53,53,53,53,53,12,53,53,53,53,53,53,53,261,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1739,540,130,130,126,685,548,548,685,378,128,371,89,53,53,53,53,53,53,53,53,53,53,53,53,28,53,347,53,53,347,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,53,12,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1740,223,223,347,177,493,3,3,801,395,86,133,490,80,347,53,53,53,53,53,347,53,53,53,53,16,53,261,53,53,53,53,53,245,53,53,286,53,53,53,53,53,53,53,53,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1741,233,233,138,155,526,153,403,9,244,309,27,38,166,53,53,53,53,347,53,53,66,53,245,53,231,53,347,53,347,53,347,53,270,53,53,300,53,53,53,53,53,53,53,53,12,53,53,347,53,53,53,53,53,53,53,53,53,53,261,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1742,372,372,372,372,372,23,23,383,347,207,174,130,12,347,53,53,53,53,53,53,347,53,53,53,270,53,347,12,53,53,53,53,53,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1743,360,360,551,790,790,790,691,261,393,248,341,347,53,53,347,53,53,261,53,53,12,53,53,53,28,53,53,12,53,53,53,53,53,53,53,300,53,53,53,53,53,53,12,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,321,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1744,784,79,784,334,545,789,789,291,296,102,255,171,53,53,53,53,53,347,53,53,347,53,53,53,376,53,53,53,53,53,53,53,12,53,53,300,53,53,53,53,53,53,53,53,347,347,53,53,53,53,347,53,53,347,53,53,53,53,166,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1745,231,231,231,347,121,121,182,265,161,161,310,368,347,53,53,53,53,53,53,53,53,53,53,53,231,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,12,53,53,53,53,53,161,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1746,268,268,380,32,268,234,234,25,331,124,158,343,90,53,53,53,347,53,53,53,53,53,53,53,231,53,347,53,53,53,53,53,53,53,53,300,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,347,53,347,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1747,186,186,372,372,334,334,29,42,347,149,66,347,347,53,347,53,53,53,53,53,53,53,53,53,28,53,53,53,53,53,53,53,53,53,53,300,53,53,53,347,53,53,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1748,271,129,129,129,574,574,574,129,325,129,352,12,53,347,53,53,53,347,53,53,53,53,53,53,16,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,347,53,53,53,53,53,53,53,347,53,347,53,53,53,53,53,161,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1749,592,735,25,247,25,25,25,206,347,131,360,16,347,53,347,53,53,347,53,53,347,53,53,53,376,53,347,53,347,53,53,347,53,53,53,300,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,161,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1750,610,166,449,577,608,608,608,8,8,339,368,261,12,53,347,53,53,53,53,53,368,53,53,53,231,53,53,53,347,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,347,53,53,53,53,53,53,53,53,53,53,53,53
1751,194,194,211,211,211,194,194,194,48,284,211,78,245,261,53,53,53,53,53,53,53,53,53,53,347,53,53,347,53,53,53,53,53,53,53,251,53,12,53,347,53,53,12,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,321,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1752,433,433,433,668,493,493,583,155,368,7,27,140,347,53,53,53,53,347,53,53,347,53,53,53,231,53,53,53,347,347,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,12,53,53,53,53,261,53,53,53,15,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1753,794,297,284,332,32,388,32,31,28,16,261,261,53,53,53,347,347,53,53,347,53,347,53,53,231,53,347,53,53,53,53,53,53,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1754,651,338,338,340,657,657,657,9,28,28,9,80,53,53,12,53,347,53,53,53,53,53,53,53,286,53,53,53,53,53,53,53,53,53,53,286,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1755,308,171,6,171,206,695,695,0,53,323,66,261,12,53,53,347,53,347,53,53,53,53,53,53,28,53,53,53,53,53,53,53,53,53,53,300,53,53,53,347,53,53,347,53,53,53,53,53,53,53,347,53,53,53,261,53,53,53,161,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1756,175,388,271,271,129,507,507,325,8,118,28,261,347,53,12,53,347,53,53,53,53,53,53,53,16,53,53,53,53,53,53,53,261,53,53,300,53,53,53,53,53,53,12,53,53,53,15,53,53,53,347,53,347,53,53,53,53,53,261,347,261,347,53,53,53,53,53,53,53,53,53,53,53,53
1757,7,7,401,401,9,83,298,92,244,244,215,2,28,347,347,53,53,347,53,53,12,53,53,53,16,53,53,53,53,53,53,53,53,53,53,52,53,203,53,12,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1758,729,729,729,729,788,714,714,395,53,134,130,347,53,347,53,53,53,53,53,261,53,53,53,53,270,53,53,53,53,53,347,53,53,53,53,251,53,53,53,53,53,53,261,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1759,523,523,364,669,523,523,523,62,161,261,207,53,53,53,53,53,53,347,53,53,347,53,53,53,231,53,53,53,347,12,53,53,12,53,53,300,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,161,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1760,336,336,255,10,322,577,26,231,321,27,77,347,53,53,53,53,347,53,53,53,53,53,53,53,231,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,231,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1761,174,174,131,174,179,103,103,366,158,347,159,347,12,53,347,347,53,53,53,53,53,53,53,53,231,53,53,53,53,53,53,347,53,53,53,251,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1762,143,284,284,149,149,74,301,293,15,53,191,347,53,53,53,53,347,53,53,53,347,53,53,53,286,53,347,53,53,53,53,53,53,53,53,251,53,53,53,53,347,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,321,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1763,397,397,56,397,55,358,9,234,291,124,160,231,347,53,53,53,53,53,53,53,347,53,53,53,261,53,53,53,53,53,53,53,53,53,53,251,53,53,53,53,53,53,53,53,53,53,15,347,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53
1764,143,6,273,317,797,797,691,274,345,330,284,16,53,53,53,53,53,347,53,53,53,53,53,53,28,53,53,53,53,53,53,53,53,53,53,251,53,347,53,53,53,53,12,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,161,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1765,778,778,778,748,170,778,238,80,80,27,250,27,323,53,347,53,53,53,53,53,53,53,53,53,270,53,53,53,53,53,53,53,53,53,53,251,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,161,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1766,148,148,148,215,132,132,132,249,171,369,7,352,347,347,53,53,53,53,12,53,12,53,53,53,261,53,53,53,12,53,53,53,53,53,53,300,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,321,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1767,6,6,6,6,6,6,23,213,347,207,182,12,53,53,53,53,53,53,53,53,53,53,53,53,16,53,53,53,53,53,347,53,53,53,53,300,53,53,53,261,53,53,53,53,53,53,53,53,53,53,347,53,347,53,347,53,53,53,161,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1768,773,22,22,773,255,269,647,251,367,367,367,323,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,347,53,53,347,368,53,53,251,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,367,53,53,15,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1769,275,275,613,613,613,195,11,222,270,231,131,368,347,53,53,53,53,53,53,53,53,53,53,53,231,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1770,32,32,173,328,223,223,630,65,28,14,100,222,53,12,53,347,53,53,53,53,15,347,53,53,231,53,347,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,12,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1771,771,469,125,186,295,80,80,35,203,270,170,347,347,53,53,53,347,347,53,53,53,53,53,53,347,53,53,53,53,53,53,53,12,53,53,52,53,347,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,15,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1772,547,547,727,618,658,142,809,798,321,352,211,203,53,53,53,53,53,347,53,12,53,53,53,53,270,53,53,53,53,53,53,53,231,53,53,300,53,53,53,12,53,53,53,53,347,53,53,53,53,53,53,53,53,53,261,53,53,53,203,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1773,121,121,284,807,171,171,171,370,368,154,171,166,53,53,53,53,53,53,53,53,53,53,53,53,231,347,12,53,53,53,53,53,15,53,53,251,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1774,569,601,601,601,381,381,285,297,52,332,256,347,53,53,53,347,53,347,53,53,347,53,53,53,231,53,53,53,347,53,347,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,347,53,53,347,53,53,53,261,53,53,53,161,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1775,35,35,664,491,538,538,414,86,53,231,231,323,53,53,53,53,53,53,53,53,53,53,53,53,231,53,53,203,53,53,53,53,53,53,53,300,53,53,53,347,53,347,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,261,53,53,53,53,53,53,53,53,53,53,53,53,53
1776,612,612,603,756,504,435,435,388,270,323,376,368,347,53,53,53,53,53,53,53,347,53,53,53,261,53,347,347,53,53,53,53,368,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,261,53,53,53,53,347,261,347,53,53,53,53,53,53,53,53,53,53,53,53,53
1777,688,33,467,389,509,108,298,378,245,86,174,261,53,53,53,53,261,53,53,53,53,53,53,53,231,53,53,53,347,53,53,53,53,53,53,300,53,53,53,347,53,347,12,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,15,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1778,98,24,783,783,175,92,77,77,153,108,246,368,347,347,53,53,347,53,53,53,347,53,53,53,231,53,347,53,53,53,53,12,231,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,347,347,15,53,53,53,53,53,53,53,53,53,53,53,53
1779,185,185,185,185,185,167,439,271,245,245,185,285,347,53,53,53,53,53,53,53,53,53,53,53,231,53,347,53,347,12,53,53,53,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1780,213,213,213,339,149,95,95,149,395,174,347,347,347,53,53,53,53,53,53,53,53,347,53,53,261,53,347,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,12,347,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1781,318,318,195,364,434,509,509,150,261,203,270,53,53,53,12,53,53,53,53,53,53,53,53,53,347,53,347,53,53,53,53,347,53,53,53,300,53,53,53,53,347,53,261,53,347,53,53,53,53,53,347,53,347,53,53,231,53,53,261,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1782,64,217,476,257,269,691,691,64,273,98,166,12,261,53,53,53,53,53,53,53,53,53,161,53,367,53,53,53,53,53,53,347,161,53,53,300,53,53,53,12,53,53,12,53,347,53,53,53,53,53,12,53,53,53,53,53,53,53,15,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1783,327,190,53,57,269,158,158,231,231,138,53,15,261,53,53,347,53,53,53,53,53,53,53,53,231,53,53,53,53,53,347,53,53,53,53,300,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1784,463,463,530,173,215,215,394,791,8,8,28,347,261,53,53,53,53,261,53,53,53,53,53,53,376,347,53,53,53,53,53,53,53,53,53,251,53,53,53,347,53,53,53,53,53,53,12,53,53,53,53,53,53,53,261,53,53,53,161,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1785,358,358,358,0,0,0,111,111,203,203,80,53,53,347,12,53,53,53,53,53,12,347,53,53,231,53,12,53,347,53,53,347,368,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1786,234,234,234,234,234,331,331,331,331,215,7,368,368,347,53,53,347,53,53,53,12,53,53,53,231,53,53,53,53,53,53,53,15,53,53,300,53,347,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,161,261,53,53,347,53,53,53,53,53,53,53,53,53,53,53
1787,410,410,710,187,261,261,249,0,95,365,121,12,53,12,53,347,53,53,53,261,231,53,53,53,231,53,53,53,347,53,53,53,245,53,53,251,53,53,53,53,53,53,12,53,53,53,53,53,53,53,12,53,347,53,53,53,53,53,347,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53
1788,169,169,23,735,653,734,734,167,323,365,323,347,245,53,53,53,12,53,53,53,53,53,53,53,231,347,53,53,53,53,53,53,53,53,53,300,53,347,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,261,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1789,194,194,222,222,74,17,186,251,321,15,38,90,12,53,53,53,53,53,53,53,53,53,53,53,231,53,203,53,53,53,53,53,53,53,53,286,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,12,347,53,53,53,53,53,53,261,53,53,347,53,53,53,53,53,53,53,53,53,53,53
1790,166,215,619,619,755,550,523,179,156,231,383,368,53,347,53,53,53,53,53,53,28,347,53,53,231,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,15,53,347,53,53,53,53,347,53,53,261,53,53,53,53,53,261,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53
1791,262,547,810,78,810,272,547,129,347,203,102,347,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,251,53,347,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,161,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1792,130,677,155,155,766,649,649,433,8,283,174,347,53,12,347,53,53,53,53,53,53,53,53,53,270,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,12,53,53,53,53,53,53,347,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53
1793,214,214,14,652,171,45,435,166,245,347,123,261,368,53,53,53,53,53,53,53,53,53,53,53,16,53,53,53,53,53,53,53,368,53,53,286,80,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1794,722,722,173,459,390,390,410,182,80,80,222,53,53,53,53,53,347,53,53,53,53,53,53,53,231,53,53,53,347,53,53,53,53,53,53,251,53,53,53,53,53,53,347,53,347,53,53,347,53,53,53,53,53,53,261,53,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1795,117,117,691,782,574,574,328,352,323,161,376,12,53,53,53,53,53,53,53,53,53,53,53,53,16,53,347,53,53,53,53,53,231,53,53,300,53,53,53,347,53,53,347,53,53,53,347,53,53,53,347,53,53,53,261,53,53,53,161,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1796,668,221,246,246,50,50,50,713,358,158,37,171,140,53,53,53,53,53,53,53,347,53,53,53,261,53,347,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,231,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1797,433,433,433,325,28,491,711,285,180,77,166,38,368,53,53,53,53,53,53,347,53,347,53,53,231,53,347,261,53,53,53,53,231,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1798,135,135,566,717,717,765,513,135,249,77,245,245,15,53,53,347,53,53,53,53,53,53,53,53,28,53,347,53,53,53,53,53,53,53,53,251,53,53,53,347,53,53,12,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,166,80,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1799,387,387,291,373,373,373,246,331,124,124,285,37,12,53,347,53,53,53,53,53,347,53,261,53,12,12,53,53,53,53,53,53,53,53,53,251,53,53,53,347,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1800,206,206,206,162,162,137,131,624,131,166,255,368,347,347,53,53,53,53,53,53,53,53,53,53,261,53,323,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,347,53,347,53,12,53,261,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1801,23,23,479,149,149,580,339,75,174,86,46,12,12,53,53,53,53,53,53,53,53,53,53,53,28,53,12,53,53,53,53,347,261,53,53,251,53,53,53,53,347,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1802,255,255,661,80,80,162,309,169,270,80,357,53,203,53,347,261,53,347,53,53,53,53,53,53,231,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,161,261,347,231,53,53,53,53,53,53,53,53,53,53,53,53
