ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46
1648,3008,3933,1063,247,660,660,660,1929,1929,1929,318,318,318,318,318,1432,1432,158,2048,2048,94,1184,1184,237,237,237,237,605,605,605,605,605,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257,1257
1649,3008,1063,1063,1063,247,247,247,812,812,812,812,812,812,3208,1560,1758,437,437,437,1758,1758,1758,1758,2386,2386,2386,2386,2386,2386,2386,2386,2386,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404
1650,6492,6492,1063,6563,660,4681,4681,4681,4681,968,968,2767,2767,2767,1590,1590,1590,1590,1590,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,217,217,217,217,217,217,217,217,217,217,217
1651,3008,1063,1063,1063,1063,247,247,812,812,812,812,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,771,771,771,771,771,771,771,771,771,771,3376,3391,3391,3391,3391,3391,3391,3391
1652,4964,2685,1063,1063,5345,585,585,2823,2823,812,812,812,94,94,94,94,1184,1184,1184,1184,1184,1184,1184,1184,1184,3073,3073,3073,3073,3073,3073,3073,3425,3425,3425,3425,3425,3425,3425,3425,2355,3425,3425,3425,3425,3425,2948
1653,365,1063,1063,1063,5345,585,585,2823,2823,2823,2823,2823,4149,4149,4017,1003,1003,2882,322,322,1502,1502,2853,3468,3468,3468,3468,3468,3468,3468,3468,3468,3468,3468,3468,3468,3468,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736
1654,118,1063,1063,1063,5345,1063,2823,2823,2823,2823,2823,2823,2823,1119,1119,2540,2540,2540,2540,2540,2671,1906,814,814,814,814,814,814,814,814,814,814,814,814,814,814,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271,2271
1655,3008,1063,1063,1063,5345,6563,585,2823,812,812,812,812,3208,3208,3208,3208,3208,3208,3208,1432,1432,3309,3309,3309,3317,3317,3317,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184
1656,365,1063,1063,1063,5345,585,2823,2823,2823,2823,2823,812,3208,3208,3208,3208,3208,1119,1119,1119,1119,1119,704,704,704,2333,2333,2333,2333,2333,2333,2333,3188,3188,3188,3188,3188,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333
1657,4964,1063,1063,1063,5345,585,585,2823,2823,2823,2823,2823,2823,2944,2944,1184,1184,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736
1658,3008,1063,1063,247,660,660,4681,812,812,812,3157,3157,3157,3157,3157,3157,1502,88,88,88,88,88,88,88,88,100,100,100,100,100,100,100,100,100,100,100,100,100,956,956,956,956,956,956,956,956,956
1659,3008,1063,1063,1063,5345,5345,812,812,812,812,812,3208,3208,3208,3208,3208,3208,1227,1227,1227,501,501,501,501,704,704,704,704,704,704,704,704,704,704,3473,3473,3473,3473,3473,3473,3473,3473,3473,3473,3473,3473,2880
1660,4964,1063,1063,1063,660,2091,812,812,2823,2823,2823,1821,1821,1821,1821,1821,1821,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017
1661,3008,1063,1063,247,247,247,247,812,812,812,812,812,812,3208,2687,2687,2687,2325,2325,2325,2422,2422,2422,2422,2422,2422,1622,1622,1622,1622,1622,1622,1622,1622,1622,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160
1662,3008,1063,1063,1063,247,247,247,2823,2823,812,812,812,812,812,812,2835,2705,3358,3358,2050,2050,2050,694,694,694,2735,2735,2215,2215,2215,2215,2215,34,34,34,34,34,34,34,34,34,34,34,34,2913,2913,2913
1663,118,39,1063,1436,1436,585,585,2823,2823,2823,2823,4149,812,3208,3208,3208,1265,1265,1265,1265,2055,2055,2055,563,563,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2714,2714
1664,118,39,1436,1436,1436,1436,585,2823,2823,2823,2823,1288,1288,1288,1288,1821,1821,355,355,1540,1540,1540,1540,1540,1540,1540,1540,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440
1665,3008,1063,1063,247,247,247,812,812,812,812,812,812,812,812,3317,3317,3317,3466,3466,3466,1238,1238,1238,1238,1238,1238,3440,3440,778,3440,2542,2542,2542,2542,2542,2542,2542,2542,108,108,108,108,108,108,108,108,108
1666,1283,3017,1436,1436,1436,2091,812,2823,2823,2823,1288,1821,1821,1821,1821,1821,1821,1821,1821,1821,1626,1626,1626,1626,1626,1626,1626,1626,1626,1626,1626,1626,3191,3191,3191,3191,3191,3191,3191,1012,1012,1012,1012,1012,1012,1012,1012
1667,3008,1063,1063,1063,1063,4681,4681,812,812,812,812,3208,3208,1758,1758,1758,1758,1610,2281,3406,3406,3406,3406,3406,1642,1642,1642,1642,1642,1642,1752,1752,1752,1752,1752,1752,1752,1752,2041,2041,2041,2041,2041,2041,2041,2041,2041
1668,3008,1063,1063,247,247,247,247,812,812,812,812,3208,3208,3208,1758,1758,1403,1403,1403,2068,2068,2068,2068,2068,2068,1629,1629,1629,1629,1629,1629,1629,1629,1629,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418
1669,3008,1063,1063,247,247,247,247,812,812,812,812,3208,3208,3208,2672,1130,307,307,307,307,307,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925,2925
1670,3008,1063,1063,1063,5345,5345,585,2823,812,812,812,812,812,812,1916,1784,704,2999,2999,2999,2999,2999,2999,3019,3019,494,494,494,494,820,820,820,820,820,820,820,820,820,820,820,109,109,109,109,109,109,109
1671,3008,1063,1063,1063,5345,585,585,2823,2823,2823,2823,812,1119,1265,1265,1265,16,16,16,3421,558,2042,2042,2042,2042,2042,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,566,566,566,566,566,566,566,566,566
1672,3008,1063,1063,247,247,247,247,247,3944,3944,2747,2747,2747,2747,2747,2747,240,240,657,2335,2335,2335,2335,2335,1933,1933,1933,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909
1673,3008,1063,1063,1063,247,1372,812,812,812,812,812,812,1432,1432,1432,2677,2677,774,774,774,774,774,774,774,774,774,774,2731,2731,2731,2731,2731,2437,2437,2437,2437,2437,2437,2437,2437,2437,2437,2437,2437,2437,2437,2437
1674,4964,1063,1063,1063,1063,585,585,585,2823,2823,812,2193,2923,2923,2923,2530,2530,2530,821,610,610,610,610,610,610,610,610,610,41,41,41,41,41,41,41,41,41,41,41,41,41,1483,1483,1483,1483,1483,1483
1675,3008,1063,1063,1063,1063,4681,812,812,812,812,812,3208,3208,1265,1265,663,1030,1030,1030,1030,1030,3421,3421,3421,3421,3421,3421,3421,3421,3421,3421,3421,3421,1354,1354,1354,1354,1354,1354,1030,1030,1030,1030,1030,1030,1030,1030
1676,3008,1063,1063,1063,247,247,4681,4681,812,812,812,2622,2622,2622,2622,2622,2622,2622,2622,6040,6040,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184
1677,3008,1063,1063,1063,5345,5345,585,2823,812,812,812,812,812,812,475,691,691,691,691,2709,2709,2709,1063,1063,1063,1063,1063,1063,2241,2241,2241,2241,2241,2241,2241,1760,1760,1760,1760,1760,1760,1760,1760,1760,2241,2241,2241
1678,3008,1063,1063,247,247,247,247,812,812,812,812,812,812,1119,1119,1119,1119,2456,2456,2456,2456,2456,2456,2456,2628,2628,2628,2628,2628,2628,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791
1679,3008,1063,1063,1063,6563,6563,247,4902,6510,6510,812,812,848,3208,1792,1792,1792,1792,1792,1792,1792,1792,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084
1680,3008,1063,1063,1063,5345,585,585,585,812,812,812,848,848,848,848,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736,2736
1681,118,39,1063,1436,1436,585,585,5907,2823,2823,2823,2823,1288,1288,2356,1816,1816,1816,1816,1816,1816,234,234,234,234,234,234,234,234,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184
1682,3008,6492,1063,1063,2091,4681,4681,4681,812,812,3208,3208,3208,3208,3208,3208,1432,1432,1432,1432,663,663,663,663,663,663,663,663,663,2339,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030
1683,3008,1063,1063,247,247,247,247,247,812,812,812,812,3208,3208,2705,44,44,44,2050,2050,561,561,561,561,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645
1684,3008,6563,1063,6563,2091,4681,4681,4681,4681,968,3208,3208,3208,2747,2747,2724,2724,2724,330,330,3519,3519,3519,3519,3519,3519,3519,3519,3519,3519,3519,3519,3519,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483
1685,2885,1063,1063,247,247,247,4681,4681,968,968,2747,2747,3208,3208,3208,3208,1432,1432,1432,1432,1432,1432,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,360,360,360,360,360,360,360,360,1902
1686,4964,1063,1063,1063,5345,585,2823,2823,2823,2823,2823,2823,1288,1288,1288,1288,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327
1687,3008,1063,1063,1063,5345,2091,4681,812,812,812,812,1432,1432,1265,1265,1265,1265,3389,3421,3421,1535,1535,1535,1535,1535,1535,1535,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,2386,2386,2386,2386,2386,2386,2386,2386,2386,2386
1688,118,1063,1063,1063,5345,5345,2823,2823,2823,2823,2823,1735,1735,764,2356,2356,2356,2356,2356,2356,2356,2356,2356,2356,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338
1689,3008,6563,1063,6563,660,4681,4681,4681,812,812,923,923,923,923,923,3753,2282,2755,2755,2755,2755,2755,2755,2755,2755,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1681,1681,1681,1681,1681
1690,3008,1063,1063,1063,1063,1372,4681,812,812,812,812,923,923,923,923,663,663,1100,1100,1100,333,333,333,1546,1546,1546,1973,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273
1691,3008,1063,1063,247,247,247,247,968,968,3125,3125,3125,3125,3125,3125,3125,3125,155,881,2244,1792,1792,1792,3300,3300,3300,3300,3300,3300,3300,3300,2505,2505,1343,1343,1343,1343,1343,1343,1343,1343,6743,6743,6743,6743,6743,6743
1692,3008,1063,1063,1063,1063,247,585,812,812,812,812,848,848,848,1265,1265,1265,1171,1171,1502,1502,3155,3155,3155,3155,3155,3155,3155,3155,3155,3155,3155,3155,1512,1512,1512,266,266,266,266,266,266,266,266,266,266,266
1693,3008,1063,1063,1063,247,247,247,3944,3944,5121,5121,5121,812,812,812,923,923,1432,1432,132,132,132,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
1694,3008,1063,1063,1063,660,660,247,812,812,812,812,812,3208,3208,923,923,923,743,743,743,743,660,660,660,2012,2715,2715,3014,3014,3014,3014,3014,3014,3014,3014,3014,3014,3014,3014,3014,3014,3014,3014,3014,3014,3014,3014
1695,3008,1063,1063,1063,247,247,812,812,812,812,812,812,1119,1119,1119,1549,374,1220,1220,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067,2067
1696,3008,1063,1063,1063,247,1372,812,812,812,812,812,812,3208,3208,3208,3208,697,3111,3111,3111,3111,3111,3155,3155,3155,1166,1166,1166,908,908,908,908,908,908,908,908,908,908,908,908,908,908,19,19,19,19,19
1697,1434,1063,1063,1063,5345,5345,585,585,5575,5575,3705,3705,3705,812,812,3208,3208,3208,3208,3208,3208,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,954,954,954,881,881,881,881,881,881,881,881,881,881,881
1698,3008,1063,1063,247,247,247,247,247,3944,3944,2747,2747,2747,3208,3208,656,13,13,708,708,708,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443
1699,3008,1063,1063,1063,1063,2091,812,812,812,812,812,3208,1432,1432,1432,1265,1265,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429,3429
1700,3008,1063,1063,1063,247,247,247,812,812,812,94,3077,3077,3077,3077,3077,3077,3077,318,318,3376,3376,3376,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,3391,3391,3391,3391,3391,3391,3391,3391,3391
1701,3008,3933,1063,247,247,4681,4681,4681,968,968,318,318,318,318,318,318,318,318,3519,3519,3519,3519,3519,3519,3519,3519,3519,3519,3519,3519,3519,3519,3519,3519,1483,128,128,128,128,128,128,128,128,128,128,128,128
1702,4964,1063,1063,1063,5345,2091,812,812,2823,1735,1735,1821,3343,2617,2617,2617,2617,2617,2835,2835,2835,2835,2617,2617,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142
1703,3008,1063,1063,1063,5345,247,247,812,812,812,812,3208,3208,1929,1758,1758,1758,1100,2843,2843,2843,2843,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252
1704,3008,1063,1063,1063,247,247,4681,4681,812,968,2747,2747,2747,2747,3125,3125,3125,1502,1502,1502,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,23,23
1705,3008,1063,1063,1063,660,247,812,812,812,812,812,3208,1265,1265,1265,1265,1265,781,781,781,781,781,781,781,781,781,781,560,560,560,560,560,560,560,2523,2523,2523,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574
1706,3008,1063,1063,1063,5345,1372,2823,2823,812,812,4149,4149,4149,4149,4149,4149,848,848,848,2113,2113,2457,2457,2457,2457,2776,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,2869,2869,2869,2869,3486
1707,3008,1063,1063,1063,1063,1372,812,812,812,812,812,812,3208,3208,3208,3208,3208,2406,2406,2406,2406,858,858,858,858,858,858,858,858,858,858,858,858,858,858,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,275,275
1708,4964,1063,1063,1063,5345,5345,585,5575,5575,5575,5575,3705,6510,6510,6510,5121,1432,1432,1432,1432,2882,2882,1512,1512,1512,1512,1865,1865,1865,670,670,670,670,670,670,670,670,670,670,670,670,670,1865,670,670,1865,670
1709,3008,1063,1063,1063,1063,247,247,812,812,812,812,812,3208,3208,1069,1069,1069,1069,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,2719,2719,2719,2719,2719,2719,2719,2719,2719,2719,2719,2719,2719,2719,2719
1710,3008,6563,1063,6563,6563,4681,4681,4681,4681,3125,3125,3077,3077,3077,3077,3077,3077,6040,6040,6040,6040,6040,6040,3305,3305,3305,3305,3305,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792
1711,1434,1063,1063,1063,5345,5345,585,2823,2823,812,812,812,1119,1119,1119,1119,1119,3419,3419,3419,3419,1874,1874,1874,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830
1712,152,3017,1063,660,660,660,812,812,812,812,812,3208,3343,1821,1821,1821,1624,1624,1624,1624,1624,1624,1624,3197,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
1713,4964,837,1063,6563,6563,4681,4681,4681,812,812,812,3208,3208,3208,3125,3125,2326,2326,84,84,84,2559,2559,2559,2559,2559,2559,3518,3518,3518,3518,2906,2906,2906,2906,2906,2906,2906,2906,2906,2906,2906,2906,2906,2906,2906,2906
1714,3008,1063,1063,1063,247,2091,812,812,812,812,812,812,3208,1119,1119,1119,1119,1119,1119,1874,1874,1874,1874,1874,1874,2098,2098,2098,2098,2098,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,906,906,906,906,906,906
1715,3008,1063,1063,1063,660,247,812,812,812,812,812,3208,1119,1119,2444,2444,504,2677,1447,1447,1447,1447,1447,1447,1695,1695,1807,1807,1807,1807,1807,1807,1807,1807,1807,3444,3444,3444,3444,3444,1807,1807,1807,1807,1807,1807,833
1716,39,1063,1063,1063,5345,585,585,2823,2823,2823,2823,812,812,1916,1916,3030,3030,3030,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,2553,2553,2553,2553,2553,2553,2553
1717,3008,542,1063,247,247,247,247,4681,968,968,3208,3208,3208,3208,1792,3093,3093,3093,3093,1792,3363,3363,2605,2605,2605,2605,2605,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861,3300,2871
1718,3008,1063,1063,247,247,247,4681,4681,968,968,2747,2747,2747,2747,3125,3125,3125,3125,3157,817,801,801,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409
1719,3008,1063,1063,1063,5345,585,585,2823,2823,2823,2823,2823,1916,1916,1916,1916,2823,2823,704,704,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972
1720,3008,1063,1063,247,247,247,247,812,812,968,3208,3208,3208,3208,3208,3208,3208,2339,2339,1758,1758,1758,1758,1758,1758,1758,1758,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623
1721,3008,3933,2284,247,660,660,4681,4681,968,968,2747,2747,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3506,3506,3506,3506,3506,322,322,322,322,322,322,322,322,322,322,322,322,322
1722,4964,1063,1063,1063,5345,1063,812,812,812,812,812,3208,3208,1758,1758,1758,1100,1100,1100,1100,1100,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642
1723,3008,1063,1063,1063,247,247,247,812,812,812,812,812,1119,1119,1119,1119,1119,2029,2029,2029,3357,3357,3357,3357,3072,3072,1997,1997,1997,525,525,525,525,525,525,525,3498,3498,3498,3498,3498,3498,3498,3498,3498,3498,3498
1724,3008,1063,1063,247,247,247,247,812,812,812,812,812,812,3208,2835,2712,2712,931,931,931,931,931,931,931,931,931,931,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645
1725,3008,1063,1063,247,247,247,247,812,812,812,812,812,812,812,812,1432,1432,1432,2161,94,157,157,157,157,157,157,157,157,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502
1726,3008,1063,1063,247,247,247,247,247,4902,4902,4902,2747,2747,2747,2747,318,3157,1432,1561,2677,2677,2920,2920,2920,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,2680,2680,2680,2680,2680,2680,2806,2806,2806,2806,2806
1727,5731,1063,1063,1063,5345,5345,585,585,5575,5575,5575,5575,6733,812,691,94,94,94,945,3182,3182,3182,3182,2462,2462,2462,3442,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377
1728,3008,1063,1063,247,247,247,247,247,3944,812,848,2747,2747,2747,318,318,3392,3392,1380,1380,1380,1380,167,167,167,167,1153,1153,1153,1153,1153,1153,1153,1153,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793
1729,3008,1063,1063,1063,1063,1372,585,812,812,812,812,812,1119,1119,1119,1119,1119,1119,1119,2029,2029,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161
1730,118,2685,1436,1436,5345,585,2823,2823,2823,2823,2823,1735,812,3208,3208,2444,2677,3111,3155,3155,3155,3155,1382,1382,1382,1382,1382,472,472,472,472,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420
1731,3008,1063,1063,1063,247,247,812,812,812,812,3208,3208,3208,3208,3208,3208,663,663,663,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574
1732,3008,1063,1063,247,247,247,247,812,812,812,3208,3208,3208,3208,3208,3208,1758,1758,1758,1758,1758,1758,1758,1758,1758,1758,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574
1733,3008,1063,1063,1063,247,247,812,812,812,812,812,3208,1119,1119,1560,1758,1758,1758,1758,1758,1758,1758,384,384,384,384,384,384,384,384,384,1263,1263,1263,1263,1263,384,1758,1758,1758,1758,1758,1758,1758,1758,1758,1758
1734,3008,1063,1063,1063,247,247,812,812,812,812,812,812,812,1867,2444,2444,2863,2863,2863,2863,554,554,554,554,554,554,554,554,554,3222,3222,3222,3222,3222,3222,3222,3222,3222,3222,3222,3016,3016,3016,3016,3016,3016,3016
1735,1283,39,1436,1436,1436,1436,2823,2823,2823,2823,1821,1821,1821,1816,234,234,234,234,234,234,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,2009,2009,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516
1736,3008,1063,1063,1063,660,247,812,812,812,812,812,812,1432,1432,1432,1432,3111,3111,3111,2134,2134,2068,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1737,4964,1063,1063,1063,5345,2091,812,812,812,812,812,3208,3208,1758,1758,1758,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,100,100,100,100,100,100,100,100,100,1610,1610,1610,1610,1610,1610
1738,4964,1063,1063,1063,5345,585,585,2823,2823,2823,2823,2823,3030,3030,1220,1220,1220,1220,1647,1647,1647,1647,1647,1647,1647,1647,1647,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638
1739,3008,1063,1063,660,660,660,660,812,812,812,812,3208,3208,3208,3208,3157,3157,3157,817,801,801,1061,2793,2793,2793,2793,2793,2793,1789,1789,1789,1789,1789,1789,2559,2559,2559,2559,2559,2559,2559,2559,2559,2559,2559,2559,2559
1740,3008,1063,1063,1063,5345,5345,812,812,812,812,812,812,812,3208,3317,3317,3317,3317,3317,2411,2411,2411,2411,2411,2411,2411,2411,2411,2411,3440,3440,3440,3440,3340,3340,3340,3340,3340,2741,2741,2741,2741,2741,2741,2741,2741,2741
1741,118,39,1436,1436,1436,1436,585,2823,2823,2823,1735,1735,3317,3317,1816,1816,1816,1816,1816,1816,1816,1816,1816,2540,2540,2540,2540,2540,2540,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,260,260,260,260,260
1742,3008,1063,1063,1063,1063,1063,585,585,812,812,812,812,812,3208,3208,3125,3125,3125,954,954,954,954,549,549,549,549,549,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881
1743,3008,1063,1063,1063,247,247,247,812,812,812,812,812,812,812,3208,1560,1560,1560,1560,2210,258,2403,2403,2403,1518,1518,1518,2403,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1744,365,1063,1063,1063,5345,585,585,812,812,812,812,812,812,812,1792,1792,1792,2192,2050,2050,2050,2050,694,694,2735,2215,2215,2215,2215,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637
1745,3008,1063,1063,1063,5345,5345,585,585,812,812,812,812,812,2622,691,691,691,1211,1211,1211,2938,2938,2938,2938,2938,2938,2938,2938,2938,3184,3184,3184,3184,3184,3184,3184,3184,3184,1785,1785,1785,1785,1785,1785,1785,1785,1785
1746,118,39,1063,1063,5345,585,585,2823,2823,2823,2823,2823,2823,2823,1346,1346,1346,1346,355,3450,3450,3450,3450,2728,2728,2728,2728,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869,1869
1747,4964,1063,1063,1063,5345,2091,812,812,812,812,812,3208,3208,3208,3208,848,3125,848,848,2326,2326,2326,1318,1524,1524,1524,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,3315,3315,3315,3315,3315,1524,3315,3315
1748,3008,1063,1063,1063,5345,5345,2823,2823,2823,2823,2823,2823,1288,1288,2356,2356,2356,2356,2356,2356,2356,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624
1749,4964,1063,1063,1063,5345,1063,812,812,812,812,812,812,812,812,812,812,2687,2687,1205,1205,1205,1205,1205,1205,1205,1205,1205,1922,1922,1922,1922,1761,1761,1761,2638,2638,2638,2638,2638,2638,1761,1761,1761,1761,1761,1761,1761
1750,3008,1063,1063,1063,5345,5345,585,2823,2823,2823,2823,4149,4149,4149,1288,1288,1288,1229,3491,1540,1540,1540,1540,1540,1540,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,275,275,275,275,275,275,275,275,275,275,275,275
1751,6245,6492,2284,247,660,4681,4681,1929,1929,318,318,318,318,318,2747,2747,2747,2747,2747,2747,2747,2747,2747,2747,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,70,70,70,70,70,70,70
1752,416,1063,1063,1063,5345,5345,585,2823,812,812,812,812,812,812,812,812,764,764,764,1947,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,684,2119,2119,2119,2119,2119,2119,2119,684,684,684,684,684
