ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46
2029,3782,305,1017,3466,130,1805,2007,3466,2427,3230,3230,423,501,183,2518,2436,3003,1775,1265,863,3003,2518,8,1227,2239,2369,2922,1991,3230,1032,2602,1369,3051,1227,1369,3317,1369,1369,1113,1227,222,1227,1916,1369,222,1227,1227
2030,875,305,2708,1025,543,3328,151,348,1578,2666,1620,1989,1525,1525,2580,405,3331,348,1128,1620,1128,2774,1525,1525,1273,2580,1971,1525,1128,348,1525,2666,2774,2580,543,2550,1620,1971,1128,1971,1128,2580,1620,1128,2650,1971,405
2031,5350,2909,6204,2953,254,2595,2953,954,13,2339,2554,2795,2795,2325,2339,3167,2599,1209,1340,2312,2339,881,1622,1622,2924,1205,1622,3322,515,3322,2325,1761,1622,2843,2087,1622,3322,2325,2325,2843,2843,3242,2554,2554,1622,3352,1919
2032,706,1126,1499,1380,543,1644,2196,3022,3354,1977,1752,2196,1752,2196,296,2041,1977,2453,1977,1977,730,3164,1841,3022,186,1752,3022,407,3493,3022,2597,3045,3022,3022,3022,3022,3045,2364,956,3106,1752,1977,407,1977,3022,3022,3022
2033,875,305,2708,2321,1106,1802,6099,2411,3129,2759,1787,313,2467,2113,2113,2761,2467,1280,1280,493,2127,1628,941,1280,2467,313,493,493,3129,173,2113,2308,2759,2467,2759,2925,2911,1280,3129,2759,313,3129,3129,3129,3129,1598,1280
2034,5350,212,1499,1395,1498,539,2196,2736,2479,1977,2509,477,1807,2969,3383,1807,1807,1807,3155,1447,3456,3416,1807,1028,3456,426,1504,2641,841,154,1994,2318,1610,3456,1175,3456,3456,3456,2632,1686,1523,2318,3456,3456,2779,3456,2920
2035,5350,1126,3389,1380,1498,2422,1554,1927,252,1977,1118,1695,2173,1715,1985,6,833,1110,1110,1715,745,1695,1695,1622,3352,2843,1977,1919,3067,1977,1110,1110,2843,2843,1622,3067,2843,2843,1110,3067,2422,2843,2843,1342,2422,2843,2843
2036,5350,1126,1499,2634,2603,974,2795,2795,2624,2624,265,974,265,3106,3106,3387,265,265,2965,265,1018,265,2326,1149,2965,265,2965,2326,265,265,265,265,2965,2326,2965,265,265,265,265,3106,265,2965,2965,265,265,265,265
2037,5350,212,697,39,558,349,1379,1309,1416,2513,2474,1694,894,1694,2613,2474,1399,1399,1399,1399,1399,1309,1156,1756,1399,1399,1495,2613,2414,1399,1399,1062,1399,1399,1399,1623,1399,1399,2474,1399,1399,327,1399,2474,1399,1062,2414
2038,875,305,1802,3311,1258,2581,906,1669,1578,3377,2865,1812,743,5371,2098,1712,2519,1095,2334,1552,2519,1612,2519,2334,500,1480,1613,906,906,2519,2372,3021,2550,1900,401,401,1900,1913,1442,938,3089,2865,1712,1712,2865,938,2865
2039,875,305,135,3311,555,698,1349,698,706,3377,698,2293,698,698,3104,3377,555,287,1349,555,3326,3104,698,1349,3104,3326,1349,255,377,1349,698,1349,107,555,1349,3377,698,377,1349,698,377,698,698,377,555,3507,698
2040,5350,3345,135,1380,278,2595,76,1942,3356,2957,408,2795,2326,3106,3106,2794,1495,408,1028,408,408,408,408,3506,2795,1400,1028,2795,1621,2795,1361,1171,408,2366,1146,982,1028,1393,545,1171,3506,186,3506,1146,1146,3356,3022
2041,3782,305,1500,1317,1682,2999,76,2643,334,3419,1894,1052,298,2847,1869,1052,1052,298,334,653,1714,1426,1714,3200,3450,1714,686,1869,1714,1325,1894,686,2091,1185,653,3200,3150,1185,3399,2203,653,653,1869,3150,3150,1685,3150
2042,5350,212,697,246,874,1423,532,737,580,59,2180,2310,1615,580,580,3340,2358,2358,1615,2310,9,1615,2180,3340,9,1073,3114,3114,1791,1038,3049,1073,1073,3340,3340,1073,9,2562,2082,2180,3340,2100,2100,1073,3340,1073,749
2043,3782,305,1017,2907,1793,1217,3105,2982,2552,3397,3293,1244,1588,2907,373,3050,1433,2907,2059,3454,3050,109,1157,2059,2907,363,3050,2709,1244,1588,1113,2709,3454,3050,2709,846,1244,2709,3454,109,109,3232,2709,2709,3293,3293,2709
2044,5350,212,3389,2054,874,3048,333,3503,2202,2358,2198,2198,214,2740,759,2058,2740,3471,1354,2740,214,2740,1263,2740,1263,1354,2462,3149,2254,2740,1903,1354,1973,1263,1354,1286,2047,2047,2047,2462,2047,1354,1448,1354,1354,1126,1354
2045,5350,2364,2708,1025,543,2774,603,543,2774,3363,2247,2996,1861,965,2774,543,3331,2594,2774,2594,603,1861,2541,603,2996,603,603,603,965,965,2594,603,1678,603,2213,603,2774,2213,2213,2861,145,965,965,2594,965,603,603
2046,5350,212,983,2412,1793,2422,1157,3036,1433,2553,340,1244,2910,2907,340,2907,2907,2907,2907,2383,2383,1837,6,2419,2907,119,1433,2553,2907,6,2553,2383,109,6,2553,2383,2863,6,2907,2553,109,6,6,1433,2907,6,2553
2047,4582,1126,1499,2054,278,2927,2927,3480,550,1480,3315,2730,1072,84,1072,2886,1072,1072,84,1307,1970,832,1072,2109,124,1072,2109,1072,84,912,2109,1072,1072,912,2109,124,1072,1442,1478,1072,1995,579,1478,1072,1478,124,1072
2048,3608,305,1017,3311,2668,716,1150,3169,3065,3377,2248,630,3311,1198,2248,3169,2421,3507,1349,1816,1990,1816,107,3065,3065,1816,3065,255,1349,1816,1150,1816,1990,3248,3507,1990,2421,3311,3065,3507,1816,1150,1816,1816,3311,1816,1816
2049,5350,212,3389,2634,1498,3115,1636,2483,2946,1477,1364,3243,680,680,445,2118,680,1646,1466,900,33,2783,1837,3270,33,1466,2621,33,3271,1364,2907,2737,680,1535,2737,2969,2737,680,2969,1646,2907,1837,2737,2732,2737,2118,2737
2050,5350,2178,2708,4268,2752,2774,618,4813,556,1774,618,2228,2846,223,223,1033,400,2063,2846,1071,2846,400,1641,1293,904,2846,1586,2712,1033,1071,2712,1033,1033,400,1015,1071,1015,3358,400,1015,2617,2617,1015,1293,1015,2846,947
2051,5350,1126,697,1746,2221,3506,3184,933,1081,2154,933,6812,1810,1810,1558,3428,1810,12,933,933,3333,1184,1810,2707,3074,933,4711,2221,1032,933,2837,2837,4303,1032,933,781,3444,1064,933,1064,3333,1513,933,3444,222,222,933
2052,875,305,1017,3311,1229,716,2895,496,2746,942,758,3286,3311,2003,1370,516,289,3408,845,1816,1370,3042,1716,3311,1370,1992,3311,255,229,1816,687,289,1370,1245,716,2540,942,1990,2600,2203,1370,2876,2504,432,3311,1370,432
2053,5350,2364,6204,5781,2065,1565,3713,2686,207,2125,1209,1209,1209,1949,207,1209,2322,1209,696,2017,1949,3208,1351,2589,1351,2385,1351,2724,1209,2548,1949,1675,1057,2322,696,2658,696,2322,2322,2125,1949,362,2548,696,636,876,1358
2054,875,305,2708,3311,216,2721,1150,3169,2427,3377,20,2371,1990,1724,3248,806,642,3507,216,3056,2833,2141,2952,216,216,408,2752,2752,600,216,3356,642,1119,600,1984,1059,2752,2752,2983,2833,2752,2752,1119,1119,1372,2752,216
2055,5350,2364,3389,1669,1258,2927,76,2385,207,2755,185,1318,2326,2244,579,2420,1755,1755,708,265,1755,1318,1158,1789,2755,265,1755,1524,84,3401,1755,2311,177,525,3296,2550,1025,424,3401,3106,2564,1307,215,2298,1254,1137,1638
2056,5350,2120,697,3425,2586,2933,1157,2680,3282,395,1760,1974,1602,3442,1602,3487,3163,1326,3182,945,395,2887,1421,3182,292,1602,3487,292,3163,1602,3487,3487,2596,292,170,292,2596,292,2946,292,2596,3163,2596,2266,2596,2596,292
2057,875,2120,1017,39,2229,1423,650,3049,2202,384,213,2671,1717,2542,1387,360,384,559,360,3483,1387,2968,1560,752,1011,2629,384,2945,360,1011,360,360,384,799,799,360,2796,3218,799,1011,3218,2796,799,2945,3218,384,1011
2058,706,2909,983,2953,2276,1768,111,2686,923,1432,2686,383,1634,2686,4787,383,3208,111,4787,5211,1675,383,6038,111,111,812,4037,1634,383,111,171,171,812,3488,111,2436,2436,2436,111,4840,5325,812,812,812,5121,5211,812
2059,3782,2801,4192,2907,536,994,475,1172,1385,1487,2823,2159,1172,1385,1385,1385,3341,1385,2823,3132,994,1385,2760,784,1385,14,1385,1385,3341,1385,3132,1385,2159,1385,2760,3259,3132,3132,1926,3259,3132,2760,1385,1385,1385,1385,1385
2060,5350,212,3389,1395,1498,1646,1666,737,1674,2995,277,973,1124,1852,737,1852,354,1727,1852,1852,2903,1341,973,406,3263,2934,2180,737,1930,566,3263,166,3031,1674,2042,566,1228,1852,2934,1930,2934,1124,2136,1776,83,2732,1674
2061,5350,4802,6204,1609,2065,1565,3087,1931,2825,3126,1035,1035,613,1938,3077,1938,2176,2875,2592,2792,1875,2792,2591,1875,2592,1376,612,3073,2473,2792,467,1887,467,1875,467,1875,2875,2591,467,1887,2930,2591,2591,612,1035,5554,1190
2062,5350,2364,6204,3391,254,2595,2953,2686,207,534,2870,2325,1561,2325,207,2339,1684,2406,2325,1684,2339,207,2406,207,2924,155,207,155,591,2835,1684,2835,591,29,591,1684,283,207,2325,2953,29,2325,2687,3125,2325,1684,918
2063,5350,1126,1499,1380,922,1356,285,2736,2695,1584,2695,2695,3133,776,2382,776,1279,3133,3133,3133,3133,2382,776,3133,776,3133,776,776,819,776,2828,1858,2398,2382,2695,776,606,1279,3145,2828,2717,776,2246,776,2246,3398,776
2064,3782,305,1017,388,130,1805,2895,2544,3260,929,316,316,316,192,1014,1014,1014,1014,1014,1014,1014,1014,316,784,1014,495,1014,1014,1014,1014,1014,2555,3232,192,3232,3232,1014,1014,1014,1014,1014,3232,1014,1014,1014,1014,3232
2065,3782,2120,983,2586,3440,1217,2007,2982,1205,2770,99,3019,3032,2982,2132,448,3508,243,2444,3132,3003,1238,243,2205,243,14,243,243,2982,2132,233,2394,243,14,2132,2205,2205,243,243,3378,243,3003,2132,1217,2132,2982,2132
2066,4579,7057,4192,3434,4375,1225,5732,5729,6388,5126,4228,4103,5126,3783,3232,5732,1916,5094,5103,5103,5103,2327,3137,3343,5103,1398,5094,3320,6540,4361,4361,4051,4051,4361,4051,6920,5103,4051,5094,2327,6388,192,6388,855,6388,4051,6388
2067,875,2120,1785,3425,2473,3036,3184,1931,601,1376,1938,2499,3359,1938,3077,1190,2912,2875,2875,2792,1248,2990,2990,1658,1923,1458,2499,533,2591,2499,2591,194,1658,1875,1248,2990,3373,1248,1656,2609,1875,1923,1658,2990,2499,2499,2990
2068,5350,212,819,3383,1498,1646,205,737,1674,1584,1674,2853,1674,3052,1674,277,1279,2689,673,1341,277,1341,973,2828,1341,1279,776,3383,1593,673,2476,673,673,1593,673,1279,3383,1593,1593,2828,1501,3383,2828,2828,1593,3383,277
2069,875,305,1017,2907,1793,1805,2007,3030,314,929,3399,1014,2327,192,1014,784,1014,1014,58,1014,1805,1014,316,784,2655,495,1014,2801,1014,1014,2490,1398,784,192,3232,3232,1014,2016,3399,1014,1014,1014,784,1014,1014,1014,784
2070,5350,4129,6204,246,701,3048,333,1660,1780,1100,2474,2974,1752,843,2613,1236,1114,2474,2335,333,2627,1780,1114,1114,2775,2775,2775,2775,2775,2627,2775,701,843,701,1114,2775,2775,2775,701,1454,1342,1114,2775,2805,2775,2775,2775
2071,5350,2120,1017,2907,2586,588,475,778,423,1487,2823,1926,1172,1385,1238,2823,2823,1385,2823,3132,1926,1238,1926,2823,1238,1362,2823,2823,1362,1238,1926,3513,3469,1385,3216,1385,1487,1926,1926,3513,3132,423,1385,1941,1385,1385,1385
2072,5350,2178,2708,4268,967,2774,603,1445,1120,2735,45,161,967,418,1637,884,2035,232,232,2035,694,694,2035,603,1814,603,2547,1814,1753,1753,694,2247,6126,1242,1814,1814,1814,2547,3075,1350,6126,1753,2547,3075,3724,3724,967
2073,888,155,6204,2953,3650,6854,12,6040,2102,3153,97,2908,2221,2792,1978,1522,318,12,2221,97,2102,97,97,97,12,97,97,2221,97,2102,2102,318,318,2102,3391,2221,97,97,97,97,2102,1923,97,3053,2102,97,2102
2074,5350,212,697,39,1498,3195,2707,3178,3178,2995,970,1526,973,421,2707,3340,3064,1653,2562,2917,1381,1539,3429,2707,1653,3429,2922,2707,553,2707,2073,1653,1999,2707,2378,2707,1526,2707,2707,1653,2707,2286,531,1428,3381,286,2707
2075,5350,212,697,3383,2230,1646,2378,350,1715,1653,1118,1937,3120,1664,2378,2378,781,2378,174,781,2378,2358,2644,2358,174,1766,2358,2378,2358,1164,2358,2358,3242,2358,2378,15,2517,2644,2378,3379,3011,2358,2462,2378,2462,2358,3379
2076,1350,1126,3389,2953,254,3048,1551,3056,13,3377,3056,3368,1929,13,337,937,79,642,299,534,937,2953,2953,534,2924,3156,2924,1600,3516,2427,642,937,642,642,2953,642,2953,642,642,642,3156,937,534,642,642,337,1600
2077,5350,305,1017,2321,1229,3039,609,2818,2902,2681,1939,767,66,2681,798,1779,2902,767,1939,1939,1939,2754,2754,1939,2587,25,1925,1925,798,798,1925,1939,798,1939,798,2754,1925,291,25,2583,798,3124,798,2583,25,25,2583
2078,5350,155,6204,2953,801,801,1551,574,598,801,1224,598,2953,2616,1287,1551,1224,2953,1224,801,378,54,1224,1933,1551,1688,801,1224,1224,2616,1933,1551,1224,1933,1114,1933,801,1224,2953,54,2953,2767,3157,3157,54,54,2616
2079,1350,1850,2708,4268,967,2774,726,543,320,2666,2605,1572,2024,2826,1520,492,2826,2684,1128,2684,3014,3014,2541,2024,2826,2024,2024,1525,965,2684,2684,1525,2684,1520,2373,2826,2024,2684,1520,2024,2024,2416,2826,3014,2024,2826,1525
2080,5350,2364,6204,1746,2714,205,1812,5573,2269,2650,2625,2269,2530,5440,4129,2625,2661,4558,3017,957,2714,1732,1746,2334,3484,6146,2000,6146,77,1732,4536,1247,610,793,2283,3492,1400,2625,2424,2620,1732,1395,451,6146,2714,1400,2038
2081,5350,212,2922,1032,3440,2999,688,2633,2239,1487,2823,3019,1982,494,1863,704,2362,2362,3109,704,1346,3357,1863,1538,1863,3109,1346,3357,494,1440,2947,2337,1440,2332,1440,153,1440,1346,1440,1346,1982,879,879,2643,2512,1440,879
2082,5350,2120,983,2722,2837,25,285,3124,291,2681,3086,1275,291,2196,3124,291,3124,1756,2575,960,3124,291,3124,2575,2575,2581,3124,291,291,2575,1756,2196,291,2581,291,2581,3374,291,3124,291,291,472,291,291,291,291,291
2083,5350,2364,6204,2054,254,2974,2639,1744,1744,1352,2974,1352,1744,1352,1352,1352,1224,2958,1224,2538,1352,1352,2148,1352,1352,1352,1352,1352,1352,1352,1352,1352,2651,1352,1352,1352,1224,1224,1352,1454,1224,2767,1352,1352,1352,1352,1744
2084,5350,212,819,3233,1498,1646,3459,2061,1674,1584,1674,1646,3459,3442,1674,2118,83,1674,1304,1852,3263,1727,2355,1674,3263,2479,1999,2479,970,1739,166,166,2136,83,166,2230,2473,467,970,467,2479,2122,1674,467,970,2118,2885
2085,2621,2120,1017,3233,1345,2999,736,2643,1918,3013,3399,3357,190,2177,653,2177,190,2999,58,3043,2812,190,190,1918,2999,736,190,3357,2092,3399,2999,2337,3399,2099,3043,2999,3151,1918,2999,2999,1188,2999,2999,2999,2214,2999,3151
2086,5350,2364,2708,2953,701,3048,76,657,1537,1075,2275,2795,1809,2339,1186,2058,2275,2275,1340,1340,1100,1340,1340,1340,1340,2414,3158,1340,2414,2087,2325,1340,2275,1340,2414,894,2275,2529,1075,3352,3352,2302,1075,3158,2275,1340,1340
2087,5350,305,1500,1317,1682,1538,688,2643,540,929,3399,2999,1805,653,1014,704,1805,2655,653,2092,1805,1805,1345,1665,2999,2092,2092,1345,2092,1345,736,2951,2337,2099,2214,1805,2337,2016,1345,3399,1345,1345,2092,2880,2214,2880,1991
2088,5350,2364,1499,1380,1899,888,285,3518,706,979,888,1734,1681,1681,1833,2398,1289,1788,3370,3413,1025,2906,1796,2409,3143,888,23,1233,770,1154,1789,2353,3189,2409,419,325,26,23,2514,2399,2409,2409,23,2409,2936,3143,2409
2089,5350,4297,1499,1380,1563,2820,725,3518,1036,1036,2570,1909,1789,1499,296,2401,2642,1061,1061,23,3189,2832,1789,1789,1789,1544,1789,3143,1789,3160,1789,2114,3189,1789,1789,26,26,1789,26,3143,2114,26,2114,1789,1789,2559,2114
2090,5350,2120,3389,3466,941,1225,2184,3466,2427,2301,3056,2184,3190,1639,234,3056,607,642,2508,260,2184,1816,234,3311,2009,2455,2003,1964,2698,2427,1839,234,3181,1082,607,2301,2540,2698,2427,2301,2937,2427,392,1516,260,2698,2698
2091,5350,212,3389,388,2065,716,76,496,500,942,1208,1185,496,1612,1370,3523,2713,1208,972,1948,3408,1612,2309,3065,943,305,686,1208,2496,2713,3248,2496,2496,255,1612,3523,3523,943,3523,2713,1370,1612,2728,1612,1208,2328,2328
2092,5350,2364,1499,2634,278,2927,2927,3315,2448,3495,2170,290,290,3315,3401,2448,787,3025,3369,3315,147,787,3280,3369,589,1480,1480,278,2448,2359,131,787,3025,952,131,2359,131,2146,143,290,2359,2359,2359,3025,2448,3369,131
2093,1350,155,6204,1025,543,2820,285,230,706,3202,2570,1681,3202,3028,3249,2401,2642,1061,3370,407,2627,1380,2627,598,2570,3143,3145,565,3145,3143,3400,3143,1833,2627,776,3145,2570,3145,3145,3143,3149,3149,2246,2246,3149,1546,3143
2094,5350,2364,6204,5781,2221,12,12,12,1039,1039,1483,2908,1563,2588,41,1239,2588,12,2771,2277,1180,1180,2588,628,1039,1039,1039,1039,128,2277,1039,2277,330,2908,3527,3519,1883,1039,6124,2277,1483,2588,590,2908,1039,590,12
2095,5350,305,1017,3311,2360,3039,2895,1716,1741,575,1368,1368,66,1371,3134,2855,3134,443,972,2290,388,3134,1371,104,2587,3237,1191,3408,1371,3408,2881,3134,1741,1741,3237,972,2481,1371,1368,2143,972,880,3260,2881,443,443,1741
2096,5350,17,2708,4268,967,2774,603,543,145,2735,45,1847,1547,418,694,884,2035,232,232,2035,694,694,2035,1814,480,1547,1753,2035,1242,1753,694,660,1250,1350,480,967,1814,232,2192,2192,1753,1753,3410,2192,356,2192,2774
2097,5350,305,2708,1103,130,1053,2007,3032,3454,1864,2301,3132,1172,1169,2019,1594,2019,14,581,3051,417,3051,2465,80,2019,14,547,1227,2019,2019,2019,846,3454,2019,14,3232,2019,2698,547,1516,2705,547,2019,2019,547,2019,1082
2098,5350,2178,2708,1025,941,99,258,3466,1345,3150,99,197,1906,197,1027,1906,3150,1027,471,1717,2540,1906,8,2540,222,2175,1182,3003,2951,599,1182,99,471,2671,2239,599,1717,99,132,2540,907,1182,2239,599,2239,599,599
2099,5350,3154,2708,1025,543,2774,603,348,1578,2735,2213,1989,1128,1525,2774,1128,1989,172,1128,1128,603,1065,1581,603,603,1986,603,603,965,348,172,603,2774,1800,627,603,603,2086,1065,603,603,1986,2774,603,2178,2735,603
2100,5350,1126,1499,1380,1899,1463,2196,770,2409,1233,1899,1734,3133,3028,2142,619,2142,1899,1666,2142,619,2142,2936,2409,2936,619,619,1899,2142,619,619,619,1666,1463,419,3209,2142,419,1899,1899,419,419,2142,2936,2936,2409,419
2101,5350,2364,135,1380,1896,3164,1379,1137,146,956,420,1137,1016,351,2317,1137,359,1137,2765,407,3164,3164,2783,1453,1382,1137,3222,706,3348,2741,1382,1382,2820,3222,445,3164,3222,2199,1382,2199,2199,1382,2199,3348,3348,1833,1382
2102,5350,212,697,246,1498,2047,1114,737,1780,59,3415,3415,19,202,1642,1236,327,2072,1454,1454,2474,327,1114,1933,3283,1676,1933,1197,1114,1908,1361,1676,202,1114,1114,1933,1933,1361,1660,2795,1342,1676,1676,1049,1413,1062,3022
2103,5350,212,3389,246,2065,1646,2707,737,1674,1584,1287,2828,3459,776,737,776,3313,2828,87,3087,1502,3304,1502,177,2423,2423,776,3383,2828,776,2828,2423,776,3087,776,776,2423,1502,776,2828,2828,1584,2828,2828,776,1584,776
2104,5350,2364,135,1380,1498,51,285,3518,3493,1036,2570,3493,3413,1499,296,2401,167,3413,3518,23,3493,2217,285,3518,2559,888,2217,3518,3518,3518,1755,2114,2217,2559,2217,2559,1307,2559,2559,2559,3518,3413,2114,2217,3518,2559,2559
2105,5913,305,1017,2107,941,2729,1124,2156,706,979,1877,2156,1124,1338,3222,3340,359,2156,3116,1852,3222,3222,779,3222,3222,3222,3222,3199,3222,3306,3222,3222,3222,3222,3199,3222,3222,3271,1666,3222,3222,359,3199,3222,3222,3222,3222
2106,5350,212,1499,246,701,2513,1868,2965,1416,2513,2539,2795,30,202,296,595,3352,595,894,692,186,1146,1366,1275,186,202,1146,1087,3298,1087,1087,2087,202,657,657,692,2775,692,1197,1087,2087,1087,1087,2613,2275,1197,1623
2107,875,2364,2922,1395,1498,1356,62,2355,2479,1148,3203,1395,1865,2195,1899,2195,2283,3133,2283,386,1708,3209,723,2355,3484,1400,2355,2089,386,886,1657,1395,386,1865,2355,2355,1395,723,1657,886,3484,2283,386,386,723,1395,3484
2108,706,212,6204,39,1498,2933,1124,3011,2737,102,1124,3270,680,3028,3271,3139,680,1646,3271,1124,680,3099,3477,3270,680,3271,1124,1852,1124,1410,680,1124,1124,1124,680,3271,680,680,3130,680,39,1124,1438,3130,3271,3139,3139
2109,5913,2909,4192,4350,1793,588,218,1381,588,342,3003,588,1381,2944,703,2518,2586,342,3508,2518,1381,2944,1421,1355,1381,1690,2518,2944,2944,2518,2193,218,1381,1068,105,1068,1907,1381,522,2518,2680,3142,2518,2518,522,1355,2193
2110,706,305,1017,3311,2668,644,1150,260,2427,3377,1839,80,260,2009,516,3169,630,2909,630,2909,1816,1816,234,3311,630,2540,2009,2009,516,1816,1150,1816,1816,1010,2909,2184,3465,2909,1370,3465,2540,365,3311,1816,3311,1816,2909
2111,5350,4129,6204,265,2065,2821,1943,322,657,1216,97,2853,1566,673,737,322,1828,3133,673,2853,2932,1501,3494,2958,1419,1501,2821,737,3313,776,2958,333,333,1674,2335,2294,1674,322,1501,1501,3283,3464,2821,2821,2223,635,3468
2112,5350,2120,697,39,1498,530,2196,2736,1028,2621,2969,2736,1865,2196,3106,1807,680,2736,3017,2969,186,3106,2969,2969,2969,2736,2736,3383,2736,2736,900,2969,2657,2736,2736,2969,2736,2736,2736,2736,2736,2412,2736,2736,2736,2736,2736
2113,5350,2270,2708,1025,941,2595,2632,2686,13,2874,1787,998,1598,2925,2677,493,2134,1280,841,1994,1598,13,941,810,1940,224,2925,1598,841,1280,2920,1436,2113,896,1598,2925,1787,2611,1994,2467,1598,1315,1994,1994,640,1994,941
2114,5350,1126,697,1380,1899,2820,2196,770,1898,776,1287,26,3370,776,296,2401,2642,1061,598,3370,3143,2832,1312,598,3143,3370,801,3143,1380,3143,3400,3143,2642,3143,3045,598,3143,246,598,3143,598,598,2246,3143,3143,598,598
2115,5350,1126,3389,1380,1498,2047,518,230,1416,2513,420,1756,19,2196,2775,1236,1156,19,1309,3417,2474,3417,3417,3022,2775,19,1623,2775,2196,2613,1623,1062,3417,2474,2474,1623,2775,1623,3417,1623,3417,1623,1623,2775,1623,2775,1623
2116,5350,1126,697,1669,1896,2595,1636,563,1466,1179,307,1298,1016,2522,554,307,2783,3155,3155,312,307,2783,2383,530,3155,2578,1179,554,307,530,1298,2863,266,1862,554,1298,3431,266,1298,3444,266,1512,266,3195,530,3195,307
2117,5350,2598,2708,4268,3141,3405,315,2497,1425,3141,2497,315,2497,2236,2497,1168,2284,2284,315,2284,1375,2284,315,2497,1168,2284,1168,488,3141,3141,2890,315,3141,3141,3141,3141,32,3141,2236,2497,2236,2497,315,32,32,2497,2497
2118,5350,4129,6204,265,2752,3036,76,987,207,881,881,2795,2795,2244,269,2390,2433,2390,2390,2795,918,881,1857,2802,2795,155,2795,2656,2390,2795,2312,2656,881,881,881,2656,2244,2795,2656,3036,29,2656,881,881,881,2656,2656
2119,5350,2364,2708,1025,1896,3367,1379,1010,1694,1725,1137,1137,1090,1725,579,472,1090,1725,1058,1725,2833,3368,2752,1756,2270,1528,439,1725,774,2270,1059,1062,2833,2983,2270,2270,1379,2752,2833,3356,2311,1215,2752,2678,3285,3517,408
2120,5350,4129,6204,2634,2795,3333,285,1788,1788,2755,2755,177,3506,776,23,776,3506,1788,1788,2755,1788,285,285,1072,2559,888,285,2695,3121,1783,2695,1782,2758,2695,2695,1788,1783,2581,419,1788,2758,2581,2550,888,2581,2287,285
2121,5350,1126,1499,1380,3348,2513,285,2543,706,3332,2570,3493,351,351,3249,1499,3249,1061,1829,407,3164,2832,1312,598,2832,1769,3249,1036,1036,2676,138,2114,1036,1769,2832,598,2570,2793,2820,1036,2401,598,3249,598,3380,2832,2114
2122,5350,1126,1499,1380,1811,2820,2196,230,1780,1977,2679,477,1752,909,1434,2843,3067,2281,3067,2281,3067,2281,3477,1114,2843,1752,1780,2281,2843,1049,2281,1434,2281,2843,2281,909,2836,2843,1780,2843,2843,2281,2843,2281,2281,2843,2281
2123,3782,305,135,3311,2855,500,2927,2066,1086,1612,906,1086,1086,1613,3522,1327,1613,1612,1086,1552,1613,1612,1830,1086,500,3522,1613,906,906,1613,1086,1613,1086,1086,1086,1613,1613,1613,1086,1086,3522,1613,2558,1613,1613,3522,1613
2124,5350,1126,3389,2054,332,2957,1379,3124,2201,2109,1894,3368,2957,3368,2201,1058,3356,2700,2583,2583,1874,2700,2583,2847,2583,2583,2121,2583,2700,2121,3356,2847,1357,2121,3356,2769,826,2700,3233,3356,2529,3368,1070,2957,552,2529,3368
2125,5350,2270,2708,4268,967,3405,315,1813,3239,3141,2497,315,2497,1168,1637,1168,356,361,1242,2500,1590,1420,1590,1590,1850,3239,1850,1529,1098,2097,1590,1590,1590,1168,2500,1590,1850,1876,2665,1590,1168,3239,1850,1850,1420,3239,1168
2126,875,305,983,1032,3440,1423,650,814,599,212,360,599,599,2271,535,2058,535,1842,535,1717,1717,2959,1842,1842,1717,2671,1717,2271,535,1842,144,2058,1842,2671,535,1842,238,2671,535,1842,1842,1842,1603,1603,2271,1603,1842
2127,5350,1126,1499,1380,1498,1356,285,2741,1898,979,3459,979,1865,3028,1833,2717,1865,3133,1865,979,1025,1788,1796,2549,1002,979,2717,1788,819,2741,819,1858,1002,1865,1865,979,606,2550,979,3459,3145,979,2550,2717,3145,979,3145
2128,1350,1850,6204,4268,967,965,603,1445,161,2735,694,3154,1861,965,1637,156,2215,1928,1797,627,1797,884,3154,603,714,884,1445,2397,379,435,1797,884,3154,1800,627,2735,627,2215,1800,627,884,2525,659,1445,627,2735,1861
2129,5350,212,6204,1544,2603,2608,285,2961,123,832,2560,2560,2906,1732,396,2906,451,1247,2906,2608,2906,2906,77,310,3484,1247,451,451,77,2695,77,451,185,2695,2695,77,451,729,2695,451,451,451,451,451,185,451,451
2130,3782,305,1017,3311,1229,1805,2895,2544,3260,929,316,1821,316,192,1344,784,1014,2801,58,1014,316,1014,316,784,3399,784,1344,2801,316,3399,58,2555,2555,784,3232,417,1775,2016,3399,1014,2801,3232,784,3033,784,3177,3033
2131,5350,4012,4748,2686,6529,6510,111,1475,4996,1655,4996,5425,3951,111,4787,4037,6274,3621,5073,5211,111,4031,6050,5073,4996,1655,5089,383,383,5211,4979,986,812,111,111,2515,1655,4787,111,6655,2686,6831,812,812,111,5211,1432
