ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42
540,3169,789,2352,2933,2619,581,336,258,2202,2202,2202,2916,2202,2916,2202,3516,2202,1728,2202,2202,3516,3038,2202,2202,2202,1498,1498,2310,2202,2202,2202,2202,414,2202,2202,3440,3400,2202,2202,3516,1498,132,3178
541,3169,1758,3049,828,978,3072,1469,3072,2074,2677,2967,1498,3526,3400,246,598,3526,2100,132,1498,132,598,2452,2100,132,2310,2574,2310,132,2574,3178,132,3526,2574,978,2574,2100,2745,978,246,1498,2574,3178
542,4337,1758,1788,1223,2461,1933,2339,2967,2074,2677,2967,1498,3057,258,2282,1788,1498,414,3057,3516,3516,3057,968,2953,3178,3057,3423,1452,132,2574,2556,968,1452,2574,1498,2574,968,2574,1498,3057,1498,2646,1498
543,2792,941,2381,2602,471,642,941,2682,640,2729,741,640,471,2671,640,812,471,2760,3341,3341,2019,2671,3341,599,2019,2671,2671,2019,3341,1172,3341,2019,2019,3341,2671,2019,3341,2019,2019,2019,3341,3341,3341
544,1385,2872,2352,828,2059,1516,1516,2059,1864,3454,2824,1160,2991,2059,3454,1516,3050,2059,3341,2059,1596,2059,2059,3454,2019,1516,1106,1082,1596,1596,1596,2824,2824,2824,1082,3050,1082,1082,1082,1596,3341,2824,3050
545,1385,1619,2544,3030,2059,2552,2824,2059,1864,3454,2824,2824,2824,1160,3454,2824,3050,2059,3341,2824,1160,2824,1160,2824,2019,2824,820,2824,2824,3454,2824,2824,2824,2824,2019,2824,2824,1082,2019,2019,3341,2824,3050
546,579,1804,2224,2319,1929,642,3293,106,1066,400,579,1160,2980,933,933,265,2554,914,1991,265,2494,933,933,933,400,1995,265,933,933,2554,933,525,525,525,525,525,265,525,525,2755,525,1345,265
547,1385,1804,2471,1555,1006,547,1835,1012,581,1331,3167,954,1012,3122,2835,954,3167,1835,1835,1835,954,954,3167,2617,954,2952,2617,954,3167,954,1282,2617,284,2374,954,954,1282,954,2952,954,954,954,954
548,5744,1619,2352,1888,1559,1476,208,106,1864,515,1497,554,2910,439,554,6,2301,2059,2553,554,554,42,554,1554,2553,235,2553,1862,2863,2553,554,554,2553,2553,554,1477,1016,2553,554,554,2863,2526,2553
549,3169,475,3049,2768,2782,336,2946,2946,2202,2310,2727,1791,580,206,519,206,1906,1199,1199,2946,648,292,917,292,2946,917,917,917,1791,2690,2946,917,292,206,917,3487,3487,292,292,917,2690,292,292
550,579,5448,471,4266,2823,2823,2540,1947,1864,966,3487,2350,471,1735,505,471,471,2411,3371,959,471,471,3216,2028,505,505,471,599,2816,959,3487,959,2472,471,3216,3487,3487,2472,2816,2472,213,471,3487
551,692,6757,1788,4266,2823,410,2596,631,1864,2241,3487,1791,505,505,505,1115,2011,505,3487,505,505,1902,505,505,505,505,2596,505,505,505,505,505,505,2266,505,3487,3487,505,1267,2636,505,3487,2266
552,692,2337,4493,589,1928,2537,1084,185,1084,1273,145,2547,37,405,2086,3497,1273,405,1273,405,1273,356,1273,37,405,1273,37,1273,1273,1084,1273,405,1273,405,1273,405,1084,405,1273,405,1273,2084,1273
553,3169,1758,2224,589,1678,1349,2528,3331,2528,1273,2098,743,1273,1273,743,743,1273,1273,1273,1814,1273,323,1273,1814,1273,1273,660,1273,1273,660,1273,1273,1273,660,660,1273,1273,660,1273,1273,1273,660,1273
554,2152,941,3683,589,2334,457,1525,185,2580,1273,2084,1792,151,2084,2086,2084,2580,2084,348,2084,2580,2084,1792,2084,2084,348,348,660,2774,660,1273,2084,1678,660,2084,2084,2035,2084,2084,2580,2084,2084,2084
555,4337,2868,1450,2933,455,1401,693,1062,135,979,2340,2340,90,810,2753,2060,2340,2340,90,2060,3175,2340,90,90,48,1946,90,90,90,1002,90,810,90,2340,135,2340,90,2340,90,2340,90,810,90
556,3169,238,1450,2233,3297,2684,1366,670,979,979,1642,2142,1833,90,48,2550,2955,1329,2196,2196,2196,2196,2196,2196,48,2196,2618,2196,1642,1329,1833,1329,1329,2196,1329,1329,1623,48,2196,2196,2196,48,1329
557,692,291,1214,2233,2226,1933,74,2621,979,979,48,469,1833,469,48,730,2955,1933,48,1933,469,1329,90,90,48,2955,2955,2593,48,1329,1833,1623,1833,1329,48,48,90,3313,48,90,90,48,90
558,6339,1555,1770,2356,1378,1021,827,2682,2682,557,2555,3286,1229,2818,2681,2557,2818,2599,715,2818,2051,2818,2818,1229,1229,1990,2471,2328,2051,1229,2328,2471,2818,2818,2681,2587,338,2818,2051,2681,715,2818,2818
559,6339,1368,2228,3234,1229,3082,827,2309,2555,2309,2555,3404,859,2309,859,1090,859,2309,715,2309,2051,2309,899,1229,2309,1990,2309,2309,2051,1229,2328,859,2309,2309,1090,2309,2309,2051,2309,2681,2309,2309,2309
560,1385,1619,782,2356,1229,2019,3279,2681,2555,1229,2555,3286,1229,3232,2681,1229,935,511,2555,2471,2019,1277,1206,1229,2555,1229,2471,1229,2051,1229,2309,2471,1229,1206,1229,1229,1206,2471,2051,1229,1206,2051,2051
561,2792,1804,1789,155,1211,3071,2339,3125,2848,3057,3057,1463,1561,240,2764,656,2722,1110,1749,2779,1110,3389,1110,1807,1927,1762,1762,1762,1248,1957,1110,656,583,1658,725,781,656,2620,1762,1658,467,1762,1658
562,2152,2041,1762,1463,1762,1434,1762,2366,1762,3079,578,1762,1762,7022,3213,1762,2722,133,3143,1762,1031,1523,1762,3016,1762,3055,3055,1406,1523,1289,1289,1289,3055,1289,3055,1031,3055,1166,1289,3055,2673,2642,3016
563,2792,2041,1789,578,141,1434,1434,1901,3045,3079,13,1036,2970,2970,3213,3079,518,2469,598,3079,138,1644,2970,1289,2514,1789,407,2970,3380,2970,770,1289,2260,3380,3079,1289,2642,407,3380,2514,2514,2832,3079
564,3169,1831,2224,5090,1480,3410,2063,2131,1065,2735,145,2131,2243,2505,1343,2712,2292,885,1343,3501,1293,2050,3501,1293,400,3501,3501,3501,1293,3501,1335,400,3501,2131,3501,3501,3501,1293,1293,3501,3501,3410,1293
565,3169,2337,3998,836,1288,1293,2063,1881,2243,2735,145,2131,2243,3501,3501,2712,1831,3501,2053,3501,1293,2050,3410,1293,3410,3501,3410,3410,3410,3501,3410,3410,3501,1831,3501,3501,3410,1293,1293,3501,1293,3410,1293
566,692,1619,1986,2739,1601,3410,2063,2131,1065,2735,145,904,2243,3501,1794,2712,3501,3410,3410,3501,1293,2050,3410,400,3410,3501,1794,3410,3410,2664,3410,1794,3410,1794,1794,3501,3501,1293,1794,3501,3501,3410,1293
567,4337,238,3470,3406,852,2904,3067,3211,3211,1175,3211,911,1342,1342,3112,3067,437,2679,3389,3067,2422,3067,2422,3067,1919,3067,3067,3067,894,1110,3067,3067,3067,1110,3067,1342,3067,1807,3067,3067,3067,1919,3067
568,692,2041,2288,3493,2226,1499,3067,2366,1342,2843,1100,911,1342,1342,3392,1977,3067,2679,1100,3067,2422,3067,3067,3067,1342,3067,1342,3067,2679,3067,3067,3067,3067,3067,3067,1342,3067,3067,3067,3067,3067,1919,3067
569,692,238,2288,3468,852,2904,3106,1477,3421,1919,2422,1695,1715,186,3389,1977,2422,894,3389,1715,2422,3067,2422,894,1919,1919,1940,2679,894,1110,3067,3067,1919,894,894,894,3067,894,2422,894,2679,1919,3067
570,3169,448,3049,1998,2782,2768,1423,1947,360,2202,675,2427,2202,1423,403,2540,471,599,3371,3371,599,2768,3371,599,599,1423,2271,599,1423,2202,599,1423,599,599,1423,2271,599,2271,599,2271,599,599,599
571,692,2206,3049,2037,2619,599,3007,749,360,144,1423,1791,410,1423,403,1073,1115,2011,213,2037,1423,1615,1747,213,2037,1615,1747,213,1902,2037,2306,410,213,1423,2037,213,213,213,1261,2306,213,1726,213
572,363,448,3049,2037,2619,1791,3007,749,360,2202,2037,403,2202,1423,403,1073,2202,2037,2202,2037,2037,2037,2037,2202,2037,2037,2037,2037,2202,2202,2306,2169,2037,1423,2037,2037,1423,2037,2169,2037,2037,2202,1115
573,3169,1804,2215,1555,109,581,620,3453,2709,1815,1205,1302,2709,620,2011,1184,2472,2011,213,1113,620,2709,2709,2011,2266,620,2011,2472,2338,213,2011,3462,3046,2266,2011,3250,2011,213,3150,3150,2011,3150,213
574,579,1804,2215,1280,1559,315,2373,185,3262,13,2516,1792,3262,13,2282,1008,1055,3296,1795,1137,13,3418,13,3284,1795,1795,13,3222,656,252,1137,13,3284,3222,3284,3222,3284,7022,3284,244,3459,3222,2372
575,5744,1619,1450,3139,2068,1090,393,1016,927,1518,472,420,518,420,3377,2550,420,1728,3517,420,420,1127,420,1127,48,524,524,2156,706,2928,420,3377,1127,420,146,146,2550,2501,1127,420,420,1127,469
576,2792,789,1242,346,147,2568,952,185,2334,3025,787,278,473,473,290,1480,1480,1480,2025,1524,2146,2146,278,1480,290,2448,290,1480,1480,1480,1480,2096,2096,2146,1524,2146,1480,1480,2146,2096,2146,2146,1524
577,2152,1804,1242,346,400,2361,2280,185,256,481,2096,2448,3401,2359,1480,1480,1480,1480,1480,1524,2146,2146,1480,1480,1524,589,1480,1480,1480,1480,1480,131,1480,2146,1480,2146,1480,589,1480,2096,2927,1480,1480
578,3169,941,590,155,1211,265,2580,185,345,1200,1924,2625,1483,473,473,143,987,473,1924,2265,987,987,2603,987,3025,987,1924,2603,473,987,473,131,290,2603,1924,2146,1480,2603,1480,473,473,1480,131
579,579,1804,2215,930,1678,739,361,948,1350,739,145,1814,1008,3075,361,2262,361,3347,3347,2097,376,1350,217,3168,1520,3347,2262,854,1350,1420,948,376,1350,361,376,948,376,2890,2890,217,217,217,217
580,579,1804,2215,3956,1601,2361,2846,348,2598,2598,2598,1814,2215,2598,2361,2598,2002,2598,1375,2598,2361,2598,2598,2598,2598,2598,2598,2598,2178,10,2598,2002,2598,2598,2598,2598,2598,854,2598,2598,2598,2598,2598
581,3131,1804,2224,2662,1601,2361,361,948,1455,739,2002,3131,1850,3131,1455,1455,2002,2002,3068,2598,2361,2002,1455,1391,2002,2002,2524,2002,1641,2002,2002,2002,2598,2002,2002,2361,2002,2002,1455,1455,1455,1455,1455
582,6339,1619,2352,2586,109,1476,1303,3091,1164,2326,2036,174,3091,690,3250,174,2458,2483,3250,1918,1918,2483,118,3250,3250,2458,3250,2483,3250,3333,1918,1918,3250,1918,2483,2483,1918,1918,3333,2483,1918,1918,3333
583,5744,1758,1450,445,2809,2910,2653,1837,1906,1554,1364,2783,1298,1364,3250,1364,430,1364,3250,3250,222,1364,3250,620,3250,941,3250,222,3250,2783,3250,1709,3250,941,554,1364,1918,620,941,941,1364,3250,3250
584,692,789,1298,578,109,2904,3106,3490,286,2326,2036,174,1739,2326,3250,2158,933,2326,3250,3250,781,3106,118,2326,3250,781,560,2326,781,781,3250,2718,2718,3250,2326,781,560,2326,781,781,2326,560,560
585,1385,1619,2228,2356,594,3450,1251,1881,316,3399,1187,906,3210,2895,1632,3247,2895,89,298,298,298,298,3210,3210,298,3399,929,298,298,298,298,3234,2723,298,298,380,380,3399,298,298,2723,380,2723
586,692,1619,2713,2356,3286,3450,1370,929,1716,2309,2555,3286,2808,2019,1771,3286,2555,3274,3286,2309,2019,3286,3275,3286,2356,3274,929,3274,3274,2895,3274,1771,3274,1206,2895,1731,1731,1731,3286,2555,3286,3286,3286
587,6339,1950,1612,2356,1976,3450,1251,1346,1716,2333,1251,1894,2637,2895,1346,3247,2749,474,879,1119,2214,2333,2333,474,1976,1976,929,2214,474,89,474,474,3399,2214,89,380,89,1731,2214,1976,474,1894,2962
588,4337,941,1450,1296,2809,1068,2944,2866,237,99,3508,2944,2709,703,2561,3447,1369,2709,2866,3394,2866,1730,1032,2561,3447,605,2702,2702,2709,2709,3447,2561,1129,2809,1032,2866,2702,3108,2702,1457,2562,3447,292
589,579,941,1450,1223,1570,2076,697,1412,2791,2791,2139,1412,1412,1073,1073,1073,2791,2791,2044,2791,1211,3340,2791,1073,1073,1073,2791,3340,2044,2791,286,3340,1785,2791,2791,2791,2791,2791,2791,286,1412,1412,2791
590,3131,1619,1450,1280,1559,2854,1431,507,1864,1431,2690,2911,507,2064,1280,2690,387,2321,2321,1503,499,2321,1174,3395,499,1401,3162,3162,2922,2690,499,3162,3108,1450,1444,307,3162,1444,1450,1994,499,2241,2241
591,4337,789,1788,1463,1214,3334,1994,1527,1994,3195,578,1866,49,2281,49,49,2281,720,1686,1994,1994,49,93,1994,93,93,3195,1701,93,1701,206,93,1697,93,3195,580,173,93,3195,3303,1994,3303,1701
592,692,789,584,2231,2074,1434,2677,185,2074,1066,2899,911,2740,728,1781,265,1066,173,1066,61,1434,1966,2452,106,2231,1066,2740,2231,2740,2209,2718,2718,445,2783,2803,1617,2162,1066,2162,286,2783,2783,560
593,2152,2041,2224,598,2226,3334,2514,174,286,2820,2820,574,1651,7022,3213,2514,518,574,286,165,2514,2966,518,165,286,2593,1554,165,165,518,286,165,518,165,165,165,2593,165,165,165,165,165,165
594,692,103,168,1863,1211,1916,1396,2044,2791,2791,8,1882,1412,3232,1882,3151,2458,1596,1916,1882,1596,3151,1916,1916,1916,2458,3151,3232,1596,1596,1916,3232,1916,3232,1882,3232,1916,1882,1227,3232,1882,1916,1596
595,5744,941,1984,2356,1486,642,1612,3091,2555,902,2555,855,3232,3232,2831,1509,3069,1916,1916,766,2214,1308,902,1308,1916,2351,2327,3232,3286,1308,3274,2824,1916,3399,1916,1916,1916,3033,3033,1916,855,3033,1308
596,6339,1619,3998,828,2938,3255,1,3091,2286,690,1916,228,3091,690,2938,3091,3091,690,4586,690,690,3424,690,2458,1916,902,690,2092,2092,1464,690,2458,1303,690,690,3091,690,690,495,690,1916,902,690
597,692,1831,242,2231,2619,1156,2513,1459,2517,2310,2798,911,911,2466,246,911,911,911,2466,911,1220,1075,911,1075,2798,1286,2798,1075,2740,822,822,2798,2628,911,2513,2513,2513,2513,911,2513,3421,560,911
598,4337,238,3049,2963,2619,1156,336,1615,2517,2310,2310,1791,15,728,2310,132,560,1199,2310,1099,2310,1075,2310,2310,2310,1075,2513,2310,2310,1075,2513,2310,2310,1075,2310,2310,2310,2310,2310,2310,2310,2310,2310
599,4337,1758,3049,2231,1944,2358,2513,1944,2517,2310,2310,911,410,1615,2310,2798,560,560,2310,1615,2310,2310,2310,2310,2310,2310,560,2310,2310,2798,2310,2310,2310,2310,2310,2310,1615,2310,2310,2310,2310,2310,2310
600,3169,2337,713,2085,1052,3450,1894,1052,1552,1331,1918,1970,3091,1613,1970,1725,1613,1918,3166,653,1918,1869,653,209,1325,1357,1185,209,1325,209,305,209,1303,1331,1869,1185,1185,1869,209,209,305,209,1325
601,3169,448,242,2356,2214,2056,1426,2056,2016,1331,1918,1970,3091,1331,2203,2056,3150,1331,1345,653,1185,1331,1325,209,1325,2016,1185,1325,1325,1331,1918,1331,1303,1331,1014,1185,1185,1185,1325,1185,1185,1185,1331
602,692,1619,1364,1136,2812,1476,1725,3233,3472,1725,1918,1970,805,1725,1970,1725,3150,1918,1149,1918,1918,1918,1313,1894,1918,1918,1918,1918,1918,805,805,1918,1918,1918,958,1918,1918,1918,1918,805,1918,1918,1918
603,692,2206,3049,2933,978,2581,697,2229,1971,1498,2229,2944,2229,910,910,910,910,1560,1560,910,910,910,1560,1764,910,910,910,2285,1560,910,2285,2285,1560,2285,1560,910,910,910,1560,2285,1560,2285,1560
604,692,2206,242,2055,3072,2098,16,3072,950,2098,2229,2944,1764,910,910,910,910,1560,2944,910,910,910,1764,1764,1381,910,910,2285,1560,910,2285,2285,1560,1764,910,910,910,910,242,16,16,2285,1560
605,692,448,3049,2933,2962,649,697,910,3282,1230,2229,2944,2285,2285,910,910,2437,1560,1560,910,910,910,2285,414,910,910,910,16,910,16,2285,2285,910,16,2285,910,910,910,16,16,16,2285,1560
606,1385,1804,1242,836,2427,642,1784,1947,260,2175,3473,2829,1484,2835,2617,2617,2835,2835,3032,501,1484,3183,171,2617,1225,2617,2617,1479,2829,1225,1225,1225,2617,2490,3230,2937,3259,1225,417,1835,2829,1784,1225
607,3169,3187,2120,1014,1045,2056,2572,1388,423,676,2572,676,2164,2337,2572,1805,2572,2512,676,2572,2512,2572,2512,2465,2512,1050,2572,2465,2465,2465,2572,2337,2572,2512,2572,704,2572,2465,417,2572,2572,2337,2337
608,579,941,2519,2519,1929,642,812,2270,408,3056,2678,1393,1942,3056,1929,3056,408,2512,80,1215,80,1215,3056,80,80,1929,80,575,1372,3056,80,80,1215,80,3056,3056,1929,1929,80,80,80,3056,80
609,692,238,242,2055,109,3071,1220,1837,503,2067,820,1076,2026,1076,1076,3293,1076,820,1076,3293,1160,503,1160,2026,503,503,820,2026,503,1076,2026,503,2026,820,1761,503,820,503,1761,503,1761,3293,503
610,4337,448,2569,820,109,3071,3293,2163,3019,1464,2163,1160,2907,2532,3293,3293,3293,820,2158,3293,3293,3287,820,3293,503,3287,820,3293,820,3287,820,820,3293,820,3293,820,820,820,2907,820,820,3293,3293
611,6339,448,2569,3030,109,3071,3293,1006,503,3287,1334,1076,2907,2532,1076,1006,3293,820,1793,3293,3293,503,1160,1006,503,503,820,1006,503,1076,2026,503,3293,820,503,820,820,820,1761,503,820,820,503
612,3131,3478,590,155,2125,1857,2339,696,3092,1949,1857,1358,2548,155,1949,301,636,1675,696,155,1949,1675,1675,155,1358,301,1358,696,2322,1209,155,636,1209,155,155,1358,2548,155,1209,155,155,1209,1209
613,6339,1758,242,589,2851,3450,1303,2851,1313,431,2999,1874,2999,3512,1119,3368,3372,1874,2177,1874,431,3512,2947,3512,1381,3512,3368,3512,3368,2678,431,2678,414,858,2678,704,3512,414,704,1874,1874,1874,3512
614,692,6757,242,589,414,3450,1138,3072,950,950,2678,121,1381,2678,2282,2098,3150,2678,1381,3072,3072,2678,3072,414,1381,2678,1254,2678,2678,2678,2556,414,414,2947,3072,2678,2678,704,2678,2678,2947,2678,704
615,3169,448,3049,2768,2782,599,1496,110,2271,1310,581,2015,2704,2015,2015,1516,581,2427,3244,2016,2015,1220,581,581,1310,1182,2015,1182,1182,1182,2015,1182,2015,2015,2015,2015,3244,1182,581,581,1182,1182,14
616,6339,448,3049,2768,109,1476,1220,2031,1906,2164,3307,2031,1906,728,3242,1516,807,2358,2369,2369,2015,1220,2452,1761,807,807,2369,2369,2358,807,2031,2369,2369,807,807,2358,3244,2369,2369,807,807,2369,1220
617,3131,1804,3049,2776,2962,2959,1845,1466,2517,2732,170,720,170,3263,1333,1427,2386,720,1747,2959,3263,398,2959,2959,2959,2959,170,1747,398,2959,2959,2959,1877,398,1747,170,1747,1717,1747,1377,170,1747,2782
618,4337,1619,3052,589,2994,2516,1908,2366,2779,3486,2321,2208,507,154,1940,2450,2450,2994,2208,2994,1908,1940,1940,1940,841,2038,1940,1940,1028,1756,2450,1028,1028,1028,135,1028,1756,1028,1028,1028,1028,1028,1028
619,692,1619,2224,2055,3112,1933,3207,2450,745,3055,2321,2208,507,1908,1940,2134,1946,2994,2208,2994,1028,1908,1940,3395,3261,1946,1940,2994,1623,2994,1946,1028,1028,2450,135,1062,1028,1028,1028,1028,1028,1908,1028
620,692,291,242,3139,154,1756,1166,2366,343,1028,2969,2196,1930,1028,1028,1623,1028,1623,1018,1028,1028,1028,1062,1028,1028,1028,1028,1028,1623,2196,1028,1028,1028,1028,135,1028,1028,1028,1028,1028,1028,1028,1028
621,6339,1947,315,184,2106,1150,2371,1947,2729,2729,2184,392,471,2729,2106,471,471,2867,2202,471,471,471,471,2540,471,471,2867,2540,1245,471,471,2540,2540,2540,471,2271,471,471,2018,2540,2427,2540,2540
622,692,1804,315,2768,2782,2164,1496,2004,2271,1717,2951,1717,1496,1423,337,1717,337,1728,2271,1717,799,337,1717,799,1717,1717,1717,1717,337,799,1270,1182,2234,1717,2234,337,1717,1717,2812,3151,799,1161,2968
623,692,1804,2292,2768,2782,599,1496,2768,2271,1717,337,2015,2202,1423,337,1717,471,1728,2202,599,799,2768,2234,599,599,2271,1717,599,2271,799,1496,599,2015,799,2015,2271,212,2018,2018,2271,2018,799,599
624,2152,789,2381,2356,2223,642,2339,1874,408,2752,3408,1874,2637,240,1119,1874,943,1874,239,1874,1874,3356,2795,943,1948,1990,1990,1948,1953,1119,1874,1874,1874,1874,1990,1996,1874,3356,1874,1874,1874,1874,1948
625,692,1619,1762,1171,3297,1933,3124,2304,79,1933,1361,1933,649,1933,1361,1361,1361,1361,79,1361,79,1361,79,1361,1361,1361,79,1361,1361,1361,1361,1361,1361,1361,1361,1361,1361,1361,1361,79,1361,1361,1361
626,2792,941,1242,3266,1929,642,901,1925,2752,2752,579,954,63,954,579,954,579,579,534,579,579,579,579,579,954,579,579,954,954,579,579,579,954,2855,954,579,954,954,2952,954,954,954,954
627,5744,941,2734,3066,105,528,2944,2563,2636,980,2944,2944,1577,1205,980,2944,1507,1649,2944,105,237,2161,1577,2161,105,1577,1355,2944,105,105,691,1381,105,1381,2161,2944,1381,2944,105,105,2556,105,3373
628,5744,1950,2228,2356,1191,3450,1482,1874,758,2490,704,1874,2667,2678,3,1874,3372,1874,2667,1874,586,2678,1714,704,2678,1874,704,1874,2678,1953,1874,2678,2678,1874,2678,1714,2678,2678,2678,2678,2678,380,704
629,6339,1758,1788,2148,2962,1729,568,3062,2517,1615,1205,1729,279,279,2261,1560,2947,1560,1560,2946,2261,2261,1560,2261,2261,2261,3423,1676,279,2261,2261,2503,2503,2261,2261,655,2095,2503,2261,2995,2503,2596,2261
630,1385,1368,4493,3134,1206,1349,1786,3174,790,1786,2867,1786,1786,1786,2106,2371,684,2106,3371,184,684,684,2391,2508,2003,1786,2508,1786,684,392,313,392,2508,392,1778,1735,392,684,1778,1336,3466,3466,2508
631,5744,6757,790,184,2106,1349,1786,3174,790,2106,2106,1786,471,1786,2106,1786,2391,2106,1786,1786,392,1786,2391,2508,2391,1786,1786,1786,392,2508,1786,2293,2293,2391,1786,1786,2391,2427,2427,1786,1786,2391,2508
632,488,4746,6682,4266,2508,1349,1786,3174,2293,2106,2106,1786,471,1786,2106,1786,1101,2293,1786,1786,2391,1786,2391,2508,2827,1786,2293,2827,1245,2508,2777,392,2508,2391,1165,2293,2293,2427,2293,2293,2293,2293,2508
633,3169,238,2224,2458,109,1476,2562,106,3438,1766,2036,2031,266,728,1766,2158,106,2105,2158,2562,106,106,118,106,118,2707,2702,2562,1200,106,1247,106,1247,2231,106,2707,2562,2562,2562,106,1247,1247,807
634,692,238,3998,589,109,1476,1303,106,3421,2164,2036,911,1298,728,106,2158,1313,2105,2036,2031,2031,106,2452,106,807,1018,560,3242,458,560,1018,1018,1313,3242,106,1018,2031,3242,2031,560,2707,1313,3242
635,4337,1619,1415,1907,2866,2904,1298,2366,927,3307,1298,33,1298,1298,307,307,307,307,307,307,2578,1118,118,2281,307,2208,1680,307,1018,2196,2281,1028,1697,307,3145,998,1994,307,1994,1697,1994,1994,2281
636,3169,3127,2228,2356,2066,1816,1612,2713,790,2909,516,1816,1816,516,3269,3169,1816,1816,1816,516,516,1816,516,516,1816,1612,516,1816,1816,1816,1816,1816,516,1816,796,1816,1816,1816,1816,1816,1816,1816,1816
637,3169,3127,2713,2356,1206,1816,2371,1816,790,2248,2555,1816,1816,1816,1245,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816
638,4337,1619,2215,2356,2508,1816,516,1947,3396,516,516,1816,3235,1816,1198,3169,1816,1976,1816,1976,1816,1976,1976,1816,1816,1990,516,1976,1816,1976,3404,1816,1816,1816,3311,1976,1816,1816,1816,1816,1816,1816,1816
639,692,291,1788,2233,2614,455,455,946,427,2695,427,427,1858,427,1858,3484,2695,427,3087,427,427,427,3484,3087,1858,3087,427,455,1519,2717,2172,2717,737,455,1395,455,776,455,1930,2172,2061,455,3484
640,4337,291,1214,3493,3028,3334,1502,2614,427,2695,3493,3087,1858,3459,1858,2000,2695,3459,2717,1858,1858,1783,2717,3459,1858,3133,3459,1858,2695,3459,2172,1858,3133,3459,3459,3459,3459,1858,2717,2695,2695,3459,1783
641,4337,1919,3052,3493,419,888,3133,1899,427,2695,2423,2906,1858,1858,3133,2000,2906,1858,2423,1858,1395,1783,2172,3133,2172,3133,1858,1858,1858,2172,2172,1858,2172,2695,1395,2811,2382,1858,2172,2172,1395,888,2172
642,4337,941,2934,928,2897,2904,2366,2366,2848,2424,578,1393,2848,2318,2366,2848,1533,2366,3389,2366,2366,2366,2366,2366,1807,3486,1807,1807,1807,2366,2366,2366,1807,2366,2366,2366,2366,1807,1386,2366,1807,2366,2366
643,5744,568,1450,241,3024,2854,793,2366,2714,1175,2366,2620,2620,3155,2366,3175,2736,2366,2874,2874,2620,2714,2366,2714,2620,186,186,186,186,186,1400,186,2620,186,2366,2874,2874,2620,2874,1400,2714,2038,2714
644,692,1619,1415,1980,147,2904,2366,2366,237,2424,2366,2944,2848,2064,2366,2944,1257,2366,2038,2064,2366,2366,2366,2366,2038,2038,2038,1456,2366,2366,2366,2366,3282,2366,2366,2366,2714,2944,2366,2366,2366,1599,1649
645,3169,1804,2215,589,1601,2361,1505,1881,2243,1461,1881,3501,1461,1613,906,2228,906,1881,3166,2250,2228,2050,2250,2228,2228,906,1881,2228,2228,161,161,2228,2228,2228,3501,906,1881,161,850,161,161,906,2228
646,4337,1619,713,2356,972,642,2005,2536,1552,1461,579,638,1683,1683,1995,2109,579,579,2109,579,1461,579,2109,579,2109,1995,2109,1461,2536,2536,2109,579,2109,2109,2109,579,2109,579,579,1461,2109,2109,2109
647,579,1804,2215,1529,2664,2361,2188,1529,1350,2228,579,3495,332,3495,3522,263,906,906,906,906,2228,263,906,3522,2361,906,161,906,2361,906,906,906,906,906,906,3522,906,579,906,161,906,906,179
648,6339,1947,790,3134,2496,1349,1370,2721,790,2255,3269,305,2721,2721,3127,305,305,3408,305,3127,2721,2721,3523,582,3523,3523,305,305,2721,3523,3127,3127,3127,3523,2721,2721,3523,3523,305,305,305,3127,3523
649,5744,2829,790,3134,2106,289,1370,1874,790,2600,3269,305,2496,2942,3269,2496,2496,1083,3065,2496,3269,2721,3523,3269,3523,3523,800,3269,2721,305,305,2496,3269,2496,2721,2721,2429,305,305,305,305,3127,2496
650,6339,1947,2228,3134,1191,1349,1370,2721,790,2496,3408,305,2496,2721,2721,305,305,3065,3065,305,2721,2721,3523,943,3523,3523,3269,3269,2721,305,305,305,3127,3523,943,3127,3523,3523,305,305,305,3127,3523
651,579,2328,790,2356,684,1150,2371,942,790,582,3269,2487,516,516,516,3236,2713,3286,198,2713,516,516,2356,516,2682,2713,516,2682,3286,516,2713,516,2356,2713,2713,3396,2713,2356,516,2713,2713,516,516
652,6339,1947,339,3234,2823,2829,2720,1947,2710,2720,2555,3286,3274,1771,1308,1509,1509,358,3286,3286,3286,3286,1771,474,496,358,3286,3286,3286,1308,1308,3286,3042,3042,3286,3286,1771,2051,3286,358,3286,3286,3286
653,3169,2328,3998,2356,3286,3450,1370,839,3396,516,2555,3286,3286,942,516,516,3396,516,3396,2356,516,3396,942,3396,1976,516,3396,516,516,3174,3174,3174,516,516,942,3396,3396,942,516,3396,942,516,516
