ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46
1438,256,400,312,339,88,162,297,188,188,308,308,188,188,188,188,188,274,188,188,188,188,188,188,14,188,286,22,188,188,188,188,188,188,270,188,188,188,188,188,248,248,248,330,330,14,270,14
1439,689,132,220,84,404,404,187,187,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404
1440,9,7,252,7,210,205,325,31,31,31,31,340,31,31,31,387,31,31,31,379,31,31,387,387,31,387,370,387,31,387,387,187,387,387,6,387,245,387,387,140,6,387,387,387,387,31,31
1441,712,171,10,391,432,739,134,134,134,21,391,134,391,134,134,391,134,391,134,134,134,134,134,134,134,134,86,134,391,134,134,134,86,283,273,86,134,273,213,134,134,134,283,134,213,657,283
1442,195,275,183,66,196,175,89,89,89,353,333,89,333,333,333,353,316,5,89,316,316,136,385,316,353,316,316,353,136,89,89,256,353,274,5,89,89,5,316,388,316,316,353,353,316,388,316
1443,103,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
1444,403,132,166,382,382,0,0,387,387,387,387,387,367,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,373,373,373,387,387,373,387,387,387
1445,26,303,366,223,78,225,225,225,78,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
1446,500,377,381,182,361,286,195,22,102,97,102,339,75,339,91,22,162,162,91,91,102,22,257,241,91,91,257,257,91,91,375,241,91,91,375,375,91,257,241,91,257,375,375,241,375,241,241
1447,281,358,187,392,195,377,377,187,24,24,308,24,24,144,144,108,24,24,84,24,84,84,281,84,84,308,84,84,308,144,144,144,308,308,144,144,308,308,308,308,84,97,308,220,144,297,308
1448,472,517,493,576,660,576,576,134,576,576,429,429,134,620,134,134,134,134,134,134,134,273,134,657,134,139,429,273,569,273,273,139,569,134,134,342,273,139,273,273,139,139,273,139,139,273,203
1449,141,64,326,252,282,282,282,229,282,358,282,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358
1450,371,358,6,166,184,373,132,373,7,373,16,16,341,373,16,341,341,341,16,341,341,341,7,382,341,341,166,341,341,373,341,341,235,235,341,235,235,31,235,341,31,166,32,235,31,31,166
1451,38,320,9,9,9,9,9,9,9,9,9,9,55,55,9,55,9,9,9,9,55,55,9,55,9,9,9,9,9,9,55,9,9,9,9,9,9,9,9,9,9,55,9,9,302,9,302
1452,621,386,41,148,274,30,30,308,308,308,308,334,334,308,308,308,6,308,308,6,308,30,308,308,30,30,30,347,30,308,308,347,347,30,30,30,347,30,347,347,347,347,347,347,30,150,308
1453,652,21,174,130,216,366,208,208,171,93,171,208,347,171,171,347,347,216,202,347,245,245,347,245,334,171,400,245,347,347,245,347,245,347,24,347,347,245,334,347,347,404,171,347,40,404,347
1454,22,572,173,395,79,681,495,524,531,127,258,213,98,306,185,249,231,177,231,177,83,249,391,249,185,100,100,177,79,185,98,100,177,100,185,249,98,184,98,249,185,185,185,185,185,100,177
1455,403,37,222,196,99,181,196,123,123,181,181,123,123,123,196,123,335,335,123,243,123,123,159,335,336,159,336,159,333,123,159,159,159,159,159,159,159,159,123,335,335,335,159,345,335,335,159
1456,15,189,109,399,115,109,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,251,23,23,23,23,23,23,23,23,251,251
1457,358,295,245,93,269,65,65,174,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
1458,3,587,66,403,355,305,259,403,222,403,380,380,403,403,403,123,403,403,380,403,72,72,403,72,305,403,403,72,403,380,72,403,403,72,333,403,123,403,380,305,123,403,333,123,123,380,222
1459,169,570,421,159,159,159,123,123,159,159,123,159,123,123,159,159,123,123,123,123,123,123,159,123,123,159,159,159,123,336,159,123,159,159,159,159,159,123,123,159,123,219,123,159,159,159,159
1460,334,132,389,389,262,383,389,92,389,389,389,92,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
1461,35,396,90,353,323,294,22,294,294,22,22,22,361,339,22,22,361,22,200,361,361,361,22,361,361,361,361,346,347,65,170,339,339,339,346,339,339,339,347,346,361,65,346,40,309,58,295
1462,150,101,381,281,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,208,202,347,202,202,295,202,202,202,202,202,202,202,202,231,347,405,295,202,202,148
1463,371,388,197,337,322,322,365,197,197,322,365,387,387,365,210,210,365,365,365,307,382,365,382,370,365,365,382,382,307,166,166,382,166,32,166,382,382,382,382,382,121,7,7,382,382,166,382
1464,671,174,364,102,131,88,174,130,366,366,237,174,148,131,148,148,295,188,295,295,148,148,264,131,202,295,264,148,395,264,264,12,53,188,188,202,385,264,264,366,202,188,264,385,53,366,264
1465,381,115,319,241,41,218,218,218,218,241,241,218,241,241,241,241,218,218,5,218,195,218,218,218,218,218,218,218,218,218,218,241,218,218,218,218,218,318,218,218,218,218,218,241,218,218,218
1466,514,390,182,251,182,182,182,182,49,182,182,297,182,182,381,182,182,182,182,314,182,381,314,182,318,318,381,318,318,318,318,381,381,182,318,314,182,182,182,318,381,381,182,314,241,314,182
1467,75,140,256,158,170,170,170,328,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
1468,132,297,4,218,263,75,78,283,283,283,283,283,283,283,78,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,78,283,283
1469,175,306,84,175,323,335,323,353,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175
1470,188,177,127,532,100,100,36,36,127,177,36,100,36,177,177,36,36,177,36,177,177,127,350,36,36,36,127,177,350,127,127,127,177,321,177,36,127,143,36,350,36,36,350,321,321,36,321
1471,106,7,11,387,192,313,210,253,253,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,64,192,192,192,192,192,192,64,192,192,192,192,192
1472,9,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
1473,348,33,343,359,138,246,122,167,246,167,155,246,167,167,246,167,320,246,246,320,320,246,246,246,320,320,145,320,246,246,246,246,320,320,167,246,167,320,145,246,246,167,246,246,246,229,246
1474,657,149,595,28,360,30,360,26,334,360,360,360,360,360,360,360,360,360,360,28,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,65,65,360
1475,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
1476,371,355,133,355,376,259,259,126,126,126,126,126,126,317,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126
1477,210,142,140,374,104,267,145,32,145,145,145,145,145,145,145,382,145,145,145,382,145,145,145,145,145,145,145,145,145,145,145,145,145,145,68,145,145,145,145,145,145,145,145,145,265,145,145
1478,597,280,356,390,390,390,87,15,356,87,15,87,15,87,87,87,87,87,87,87,87,51,87,87,87,87,87,15,87,87,15,125,80,87,87,87,87,15,261,125,87,80,87,80,51,87,125
1479,121,353,360,323,14,334,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,361,14,14,14,14,14,14
1480,237,25,69,302,151,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,9,77,77,77,77,77,77,77,77,348,77,77,77,9,77,77,9,56,77,56,77,77,77
1481,387,641,641,172,180,56,85,154,56,56,85,315,315,56,85,85,56,56,85,85,85,277,315,277,85,180,85,56,2,85,315,180,180,348,151,285,285,348,2,151,348,2,55,315,315,2,151
1482,260,107,161,99,168,335,44,335,44,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335
1483,252,29,166,340,340,340,340,340,387,370,370,340,370,10,340,340,340,340,340,10,340,340,340,340,340,340,340,340,340,340,340,340,340,340,382,340,340,10,340,340,340,340,340,340,340,340,10
1484,690,381,66,259,403,403,44,44,403,403,403,403,13,403,403,13,403,13,403,13,13,13,335,403,13,13,13,13,335,13,13,13,335,13,13,393,13,13,13,181,13,13,335,393,13,13,13
1485,147,388,313,391,45,193,45,45,45,205,45,386,45,45,193,45,292,45,45,45,45,45,45,193,45,45,45,193,45,45,45,45,45,205,205,45,45,45,45,45,119,45,45,45,45,45,45
1486,68,311,369,17,221,74,74,17,74,74,74,74,74,74,74,74,74,173,74,74,17,74,74,74,173,74,74,74,173,74,74,74,74,74,74,74,173,74,74,74,221,173,17,74,74,17,173
1487,339,750,370,336,165,336,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,385,130,89,89,5,89,89,89,89,89,89
1488,139,165,159,293,293,37,293,293,293,293,293,293,293,293,293,293,293,380,293,293,293,293,293,380,380,293,293,37,37,293,37,293,37,37,66,37,37,37,293,37,293,293,66,293,293,66,37
1489,102,263,79,144,65,334,334,334,334,334,334,334,334,334,334,334,334,245,334,334,334,334,334,334,334,245,334,334,334,334,334,334,6,334,334,334,245,334,334,334,334,334,334,334,334,334,334
1490,678,323,295,257,364,148,149,148,147,148,148,364,91,53,148,148,149,149,91,364,147,149,149,130,149,130,148,130,130,149,148,148,148,148,130,148,148,216,148,148,148,303,148,364,148,91,148
1491,177,148,360,93,208,237,237,334,165,237,165,165,6,0,334,334,165,6,6,165,165,6,165,6,334,6,334,165,6,6,334,334,334,165,165,334,334,165,0,334,6,0,334,0,334,6,165
1492,311,299,282,55,176,176,401,204,401,204,374,401,401,401,92,401,401,401,401,401,358,401,401,277,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401
1493,153,154,55,401,332,374,374,401,374,271,401,332,374,401,401,401,401,401,374,271,374,401,374,374,374,401,401,401,401,374,374,401,401,401,401,299,401,401,236,401,401,401,401,401,198,401,374
1494,69,197,723,119,245,245,360,170,347,245,170,347,334,334,347,187,334,334,334,347,65,187,334,187,88,187,334,187,334,308,334,245,334,169,187,84,187,187,347,334,334,334,334,334,334,334,245
1495,145,413,754,292,197,268,79,104,205,205,205,205,205,205,205,205,205,205,205,205,205,205,79,205,279,279,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,309,205
1496,217,259,403,393,335,336,159,336,335,336,336,336,336,336,336,336,336,336,336,336,336,335,336,336,336,336,336,336,219,336,336,336,336,336,336,336,336,336,336,336,336,336,219,336,336,336,219
1497,778,274,397,299,17,155,276,69,69,138,69,138,138,155,138,138,138,320,138,138,138,138,138,138,138,138,138,138,298,138,298,138,138,138,138,138,138,138,138,138,138,298,138,138,155,138,298
1498,1,154,138,155,155,246,17,17,324,155,17,324,17,324,246,17,155,324,17,155,324,324,138,17,17,17,246,17,17,17,17,17,246,17,17,17,17,17,17,17,246,17,17,17,17,246,17
1499,192,371,371,106,34,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
1500,480,376,168,393,13,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
1501,626,7,42,84,234,145,322,371,371,255,371,197,71,371,197,197,365,197,197,197,197,371,197,197,197,197,197,197,197,197,365,371,197,371,328,371,327,371,371,197,365,197,371,197,71,371,197
1502,354,244,284,163,76,76,76,27,217,217,76,217,76,76,76,76,76,76,76,76,76,76,76,76,76,76,3,76,52,76,76,76,76,76,76,76,76,76,76,76,76,76,76,3,76,76,3
1503,192,312,234,195,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,168,200,283,200,130,200,102,200
1504,245,49,225,147,329,329,329,329,78,78,78,329,329,329,329,329,260,329,329,263,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329
1505,335,241,349,319,385,310,191,157,23,23,191,23,191,23,157,157,385,157,157,319,157,23,23,385,349,319,385,207,157,179,179,207,157,207,319,157,157,207,319,207,207,207,319,23,319,207,319
1506,366,573,149,384,384,272,142,54,279,54,54,54,11,54,150,272,272,262,11,10,262,328,10,10,10,262,105,170,10,105,150,11,10,10,104,10,170,104,10,279,279,54,104,170,10,10,104
1507,7,749,689,735,467,781,704,630,544,544,544,630,199,630,630,630,544,199,544,704,791,561,791,561,791,791,697,791,791,630,791,791,791,553,791,791,791,519,630,791,791,791,791,553,791,697,630
1508,337,129,295,195,382,250,322,192,189,234,210,197,210,210,210,210,210,210,210,210,210,7,7,210,7,210,7,71,210,210,210,197,210,220,210,382,382,382,382,365,11,31,197,382,382,250,250
1509,570,386,476,625,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
1510,338,336,209,388,320,320,104,388,316,388,388,141,388,60,388,388,388,60,388,388,388,388,388,388,388,388,388,116,388,116,388,60,388,20,60,388,388,388,388,46,388,60,116,60,60,388,388
1511,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
1512,162,60,377,364,396,194,309,194,213,194,148,213,213,309,213,396,213,213,213,213,53,306,102,213,100,213,213,100,213,100,213,213,213,213,100,213,213,213,213,213,213,396,102,213,351,213,213
1513,210,77,359,9,74,276,320,320,69,320,69,320,69,69,69,69,155,155,320,320,155,320,155,320,276,320,320,320,276,320,155,320,246,320,320,320,320,246,299,69,17,155,320,320,320,320,320
1514,731,336,204,90,374,348,348,25,282,282,282,62,108,234,172,234,172,27,313,172,172,172,343,172,172,172,141,172,172,172,209,172,172,172,300,172,172,180,180,172,180,172,300,172,56,56,172
1515,21,93,105,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,309,79,79,79,79,79,79,79,309,79,79,79,79,79,79,79
1516,496,103,65,690,210,322,322,322,365,197,274,255,129,255,255,268,140,387,105,140,255,255,140,255,140,255,255,255,255,255,224,255,255,255,255,255,140,255,255,224,255,224,255,255,255,255,104
1517,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180
1518,302,788,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
1519,454,6,237,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
1520,345,160,282,141,397,332,234,234,322,234,74,234,322,74,236,234,322,234,397,234,397,397,313,397,374,180,236,401,397,397,374,236,69,397,750,401,401,180,374,397,180,397,180,151,397,180,180
1521,139,274,179,375,283,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219
1522,162,176,326,240,145,374,145,145,145,145,145,145,370,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,394,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
1523,206,378,206,275,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,388,60,116,388,116,60,116,116,60,60
1524,121,237,165,192,313,192,192,192,192,192,192,192,192,192,192,192,192,192,392,192,192,30,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
1525,509,654,224,174,131,303,65,105,303,140,140,140,256,295,295,140,295,224,295,295,347,224,347,224,224,223,347,295,347,295,295,385,295,224,223,12,223,223,347,224,224,295,295,224,295,224,224
1526,177,109,390,139,139,139,139,139,86,86,139,139,139,139,139,139,139,139,139,203,139,139,203,203,139,203,139,203,203,139,203,203,203,139,139,139,203,203,203,203,139,139,203,139,139,139,139
1527,602,235,652,83,193,262,193,389,389,389,389,389,262,389,389,262,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
1528,192,513,378,74,89,316,5,218,218,316,89,89,89,89,89,89,89,89,89,89,316,351,351,286,89,5,351,286,5,102,89,89,89,5,89,89,89,89,89,89,89,89,89,286,89,89,351
1529,515,714,626,550,725,110,110,509,754,110,110,110,618,713,754,754,110,110,110,110,110,754,110,110,110,110,110,754,759,754,759,754,110,754,754,754,754,754,754,754,754,754,754,754,754,754,754
1530,65,129,252,240,383,383,262,262,383,104,104,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383
1531,619,52,328,27,34,328,169,328,188,65,65,328,353,170,396,188,328,328,328,328,328,170,328,328,328,328,328,328,328,188,328,328,328,328,328,328,328,328,328,170,328,328,328,328,328,328,170
1532,324,153,397,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,229,299,299,299,299,299,299,299,299,299,299,386,299,299,299,299,299,299,299,299,299
1533,597,8,245,11,274,274,405,274,274,309,309,405,405,309,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405
1534,251,94,5,356,356,87,87,356,87,78,356,356,356,356,356,356,87,329,356,356,94,94,390,356,356,390,356,87,103,94,115,94,329,94,87,356,103,94,356,681,681,356,356,356,280,49,356
1535,343,357,363,7,27,287,287,287,250,287,119,34,119,287,250,287,250,29,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
1536,297,140,256,60,385,400,400,179,179,400,400,179,400,179,179,179,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,179,400,400,400,400,400,400,179,179,400
1537,409,190,79,334,309,19,131,131,131,143,148,131,131,131,148,131,131,131,131,131,131,131,131,131,131,131,131,131,364,131,131,131,131,131,131,131,131,131,131,131,131,131,131,35,396,131,131
1538,276,315,141,62,236,234,62,62,180,55,55,55,3,55,55,332,180,377,55,277,55,55,55,62,62,277,377,332,55,55,55,55,277,55,55,55,55,55,55,55,55,55,55,55,55,55,55
1539,336,99,99,13,181,99,393,181,99,393,183,99,183,99,183,183,183,183,99,393,183,393,393,355,393,393,183,393,183,99,183,99,183,183,393,376,99,296,99,296,183,183,296,296,183,99,99
1540,192,703,309,30,245,255,28,30,30,255,255,30,30,30,30,30,208,30,30,30,360,165,30,30,208,28,30,30,30,30,30,334,165,30,165,28,334,165,165,334,28,165,30,165,165,165,165
1541,483,253,142,285,140,3,170,32,211,68,223,129,170,170,68,130,162,68,32,328,68,7,162,162,79,339,379,162,388,197,166,79,170,31,79,7,7,379,7,321,96,68,166,7,31,166,83
1542,326,345,314,175,136,136,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175
1543,256,105,275,260,269,60,334,93,223,105,140,223,223,256,256,223,366,223,223,223,223,223,223,223,223,223,223,223,256,223,223,223,223,223,223,223,223,223,256,223,256,223,323,223,58,223,256
1544,115,366,356,329,377,115,182,319,157,385,319,399,399,399,319,399,399,399,319,399,385,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,319,333,399,399,399,399,179,399,399
1545,466,289,535,292,197,370,370,332,313,71,250,250,365,250,71,250,250,250,247,250,371,33,250,250,371,250,250,33,250,250,358,250,250,250,358,358,33,358,250,33,250,250,358,250,358,250,370
1546,593,213,98,362,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213
1547,197,61,314,734,232,232,7,45,292,270,205,45,31,379,96,31,45,31,45,45,96,45,31,45,31,45,45,379,205,197,197,379,96,45,373,379,45,379,45,197,45,379,96,205,379,379,205
1548,692,355,402,175,402,89,402,74,13,13,13,89,167,167,13,167,167,167,167,167,167,167,246,394,145,167,167,167,167,167,167,167,167,167,167,167,167,167,167,246,167,167,167,246,38,402,167
1549,160,160,126,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
1550,165,279,358,166,31,245,245,245,31,165,165,165,31,184,132,132,132,184,132,132,287,132,184,132,132,245,132,165,245,268,132,31,84,187,245,140,268,31,31,187,268,290,84,187,245,165,245
1551,88,195,224,40,195,143,114,330,301,143,143,143,327,143,297,301,264,318,327,4,143,4,4,4,4,297,93,323,4,4,301,4,4,297,301,202,381,4,4,301,281,220,281,4,4,377,381
1552,434,619,273,109,15,177,177,15,36,109,15,36,109,109,36,109,109,109,109,109,264,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,188,109,109,109,109,109,109,109,109,109,109
1553,224,224,295,224,131,224,224,224,224,224,224,224,224,224,224,208,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224
1554,773,398,314,306,255,347,65,105,264,105,65,65,105,264,264,220,327,264,327,121,327,269,108,30,367,26,28,281,30,367,245,365,327,269,269,327,258,253,264,245,398,247,367,220,26,327,40
1555,30,4,353,4,278,353,353,130,353,130,353,353,353,136,353,136,353,206,136,136,353,136,136,136,136,353,353,136,136,130,353,136,130,353,136,136,353,136,353,136,136,136,353,353,136,130,136
1556,161,99,183,13,44,403,133,355,133,355,133,133,133,133,133,133,133,403,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,403,133,403,403,403,133,133,133,133
1557,190,105,78,179,12,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,275,49,49,49,49,49,49,275,49,49
1558,623,147,174,213,79,362,362,362,362,362,362,362,362,362,36,362,362,362,362,362,362,362,177,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362
1559,361,317,293,168,222,403,168,403,403,168,168,168,168,168,168,403,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168
1560,323,162,334,132,7,7,268,268,119,119,379,119,268,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,292,119,119,119,119,119,119,119,119,119,119,197,119,119,119,119
1561,75,807,794,246,69,74,397,71,322,71,74,371,371,371,236,71,322,313,397,71,382,108,322,640,328,291,71,71,31,71,31,250,71,313,71,382,322,71,250,322,71,142,71,205,382,382,322
1562,632,369,403,66,160,160,156,49,337,337,400,400,160,400,400,400,400,400,400,400,400,400,275,400,400,179,179,179,179,400,179,349,105,385,399,400,400,400,400,400,399,400,400,399,400,400,194
1563,572,596,678,421,421,159,196,181,99,99,99,99,44,393,99,296,99,99,296,99,296,99,99,296,99,99,99,99,296,99,13,296,296,99,99,99,183,99,355,355,99,99,99,296,99,99,183
1564,307,379,135,388,165,145,388,365,145,165,388,145,388,274,274,274,140,274,274,274,140,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,28,274,274,28,274,274,274
1565,319,72,321,48,649,343,180,138,311,138,315,151,151,151,151,151,151,151,77,246,311,246,311,151,311,180,151,151,311,246,180,151,151,299,180,151,151,151,151,151,56,151,180,180,151,151,180
1566,266,154,215,155,271,298,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271
1567,274,47,28,392,265,187,267,322,187,313,210,187,187,371,371,210,210,371,210,210,210,210,210,210,210,210,210,347,210,192,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,371,210
1568,41,102,19,65,361,223,60,260,396,328,396,366,353,396,366,60,328,60,60,60,60,60,60,60,60,60,347,58,366,347,60,58,60,366,60,60,60,58,58,58,58,60,60,58,58,366,58
1569,34,60,206,158,50,137,101,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
1570,297,351,108,129,32,32,93,93,171,171,65,65,65,65,65,65,275,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
1571,320,336,233,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175
1572,49,14,263,308,108,367,114,0,0,308,248,248,308,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,308,248,47,248,308,338
1573,388,267,353,206,136,136,328,14,70,353,136,353,353,136,323,14,136,353,353,14,353,353,353,11,136,274,353,316,353,316,274,205,14,136,353,353,136,274,274,274,274,353,274,274,274,361,270
1574,162,16,394,394,25,25,62,277,277,277,62,277,277,25,377,25,62,62,62,62,62,25,62,234,62,62,25,62,234,277,277,62,277,234,277,277,55,315,55,55,56,55,25,55,55,377,55
1575,550,363,62,340,7,184,121,238,184,7,184,7,31,121,7,184,7,184,7,184,7,7,184,184,184,184,184,184,184,184,184,184,184,184,184,7,84,367,84,184,184,184,184,184,184,184,184
1576,69,98,98,193,98,83,83,83,31,370,374,365,374,374,31,374,370,370,370,370,370,370,370,370,370,340,370,370,370,370,31,370,365,370,31,31,370,370,370,370,145,370,340,145,145,374,145
1577,391,313,142,20,68,68,195,195,367,195,295,195,195,58,195,195,140,195,195,195,195,120,120,195,195,195,120,195,195,195,220,195,195,195,195,120,220,195,195,195,220,264,195,195,220,195,195
1578,259,337,145,89,145,145,16,104,145,71,145,198,145,198,145,198,145,104,145,104,145,328,198,145,397,145,358,397,145,145,370,10,198,198,358,337,145,328,328,145,328,10,358,145,198,145,358
