ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42
3738,565,716,748,280,451,661,203,768,157,293,280,489,701,624,434,157,434,624,236,399,624,353,222,353,159,355,175,548,245,159,181,313,159,159,159,159,222,241,222,222,181,241,222
3739,22,22,756,619,754,184,129,30,366,325,366,371,170,129,26,506,340,11,26,187,187,129,187,26,187,129,340,262,272,309,340,340,129,340,32,197,354,354,340,354,354,354,74
3740,121,534,385,406,326,280,65,297,144,269,385,290,41,290,319,231,286,77,258,281,258,77,290,416,77,77,318,77,77,41,248,395,42,228,318,318,53,53,318,318,318,53,53
3741,88,356,683,801,543,179,3,6,381,381,335,335,313,541,313,243,313,313,335,285,285,234,161,541,161,236,354,161,541,160,541,541,541,541,333,541,541,136,541,541,541,541,541
3742,702,692,692,95,320,67,67,340,195,71,344,808,292,77,681,215,334,195,77,77,173,440,108,77,3,276,287,221,77,77,163,77,77,234,77,74,77,332,62,221,77,506,74
3743,342,559,135,797,358,381,101,80,91,92,80,265,23,269,255,265,35,60,224,220,268,190,190,190,60,190,60,190,190,190,60,187,60,162,224,162,32,32,32,162,241,800,334
3744,139,552,313,86,379,130,31,270,323,336,394,209,338,363,313,82,82,117,173,141,123,277,277,277,277,159,313,277,277,277,277,277,277,277,277,87,277,277,277,277,277,277,277
3745,8,8,148,30,339,581,23,477,327,276,477,778,210,778,303,778,342,342,35,100,35,35,35,100,100,42,42,100,100,100,42,35,42,42,42,372,42,42,42,42,42,42,42
3746,352,510,802,371,774,391,444,334,88,213,121,111,30,95,187,281,255,255,281,255,255,308,88,245,255,264,88,88,255,88,340,88,340,88,385,88,88,88,88,88,88,88,88
3747,789,528,251,87,342,310,783,463,203,477,36,773,139,19,362,19,760,657,362,100,362,109,390,362,177,100,251,100,390,342,342,342,100,100,100,100,362,100,362,100,100,100,100
3748,100,423,423,629,741,36,36,657,36,36,36,569,36,36,36,36,36,36,19,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
3749,758,111,758,283,773,241,123,159,283,23,784,674,392,392,392,80,80,489,810,80,178,446,178,244,804,692,692,200,715,178,715,346,715,715,334,178,244,22,715,459,283,53,53
3750,792,281,633,319,561,134,632,285,285,55,302,266,246,278,266,183,807,246,402,246,397,402,397,180,276,246,320,276,397,85,397,397,370,397,320,320,320,320,320,370,320,370,175
3751,417,209,678,556,111,1,389,308,21,711,711,129,705,380,705,223,129,363,676,313,380,380,676,313,101,262,676,117,313,281,129,313,117,312,117,21,117,117,21,312,117,705,80
3752,404,404,603,565,200,591,591,134,671,591,231,231,572,231,412,178,19,134,139,601,342,19,572,342,134,231,19,342,40,40,40,139,40,40,40,40,40,342,40,342,40,79,40
3753,50,778,179,397,353,657,419,592,229,426,484,454,229,549,364,545,711,545,713,713,713,590,592,549,560,713,713,713,479,713,713,713,340,340,713,275,638,360,713,347,713,713,58
3754,321,580,207,207,463,66,68,269,32,685,657,191,191,133,378,364,59,713,713,257,59,295,381,257,263,400,78,41,78,191,317,191,318,191,148,327,191,327,381,41,327,41,31
3755,478,239,401,492,157,107,139,121,308,274,274,402,10,354,354,383,354,354,383,354,10,10,383,10,10,383,383,383,383,383,10,10,383,10,383,383,383,383,383,383,383,383,383
3756,412,89,114,405,256,6,145,432,72,219,119,219,92,279,92,92,92,92,92,92,387,92,92,386,108,92,387,92,108,92,92,193,92,92,92,108,121,92,570,570,775,216,570
3757,65,65,234,384,647,726,65,237,326,347,234,158,234,170,170,170,10,269,269,65,65,65,65,23,60,65,170,170,170,65,158,65,170,158,158,158,158,158,170,170,21,60,187
3758,706,249,262,404,17,204,185,313,322,237,31,561,325,669,121,54,132,132,389,54,389,389,389,389,64,325,389,325,389,389,26,325,325,325,389,26,155,54,325,325,325,389,325
3759,636,322,493,29,147,147,241,121,339,49,49,49,49,49,314,381,130,49,22,97,294,97,294,97,22,70,417,580,580,70,70,353,353,22,295,149,102,295,102,148,102,102,149
3760,447,400,194,724,634,182,403,5,259,256,222,353,259,259,379,390,109,321,115,321,259,399,321,321,321,115,115,123,115,595,115,115,89,196,89,115,196,115,196,196,810,196,196
3761,219,102,609,347,580,293,312,36,462,187,191,381,295,191,192,255,400,400,365,256,365,400,256,365,256,365,400,274,256,388,274,256,388,256,388,388,388,388,388,388,388,388,388
3762,723,28,85,383,215,677,169,541,314,82,188,296,285,711,101,333,129,37,285,22,14,66,313,313,313,313,342,313,107,129,403,380,380,380,403,403,403,137,403,403,403,403,403
3763,476,181,177,508,780,182,182,671,403,323,256,222,358,333,198,275,251,87,251,87,5,251,40,327,218,218,301,87,356,356,103,301,196,5,5,5,356,5,5,356,356,356,218
3764,251,728,405,548,123,444,251,259,175,66,136,136,380,355,393,676,355,251,393,393,393,393,676,99,376,99,476,393,551,393,393,403,403,403,403,403,403,376,133,376,393,376,376
3765,494,121,53,161,309,106,34,239,340,88,340,297,60,34,26,34,340,340,360,340,340,340,340,340,340,224,340,224,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340
3766,20,28,20,20,450,469,85,311,171,240,151,171,135,131,98,387,166,98,240,98,326,108,754,98,379,71,387,71,387,71,287,287,287,33,287,25,250,287,287,287,25,287,111
3767,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339
3768,679,679,679,656,290,250,351,252,374,374,398,137,739,117,106,223,252,374,156,80,363,729,101,159,729,242,555,274,113,159,159,393,393,222,159,159,285,159,159,159,159,393,159
3769,599,598,787,566,512,663,523,723,619,619,695,619,619,801,564,492,492,578,492,492,492,412,412,492,492,492,576,205,578,492,6,586,445,6,445,699,445,0,0,364,0,0,0
3770,718,325,209,770,624,262,383,309,269,1,129,269,396,121,383,269,269,65,65,229,229,282,282,396,290,158,158,290,158,158,158,223,223,223,223,223,105,29,29,250,223,223,29
3771,565,555,576,721,323,734,369,402,32,401,16,167,394,781,16,305,678,394,394,394,394,217,394,394,394,394,394,343,394,394,394,678,394,315,343,332,678,678,678,138,16,311,311
3772,158,66,107,401,74,135,250,250,358,358,240,135,326,166,166,171,326,33,340,326,250,250,106,250,68,283,184,326,24,370,401,50,289,77,250,689,77,332,77,171,171,250,29
3773,139,633,357,65,64,7,371,360,320,49,60,50,320,93,224,224,206,158,206,383,206,383,129,383,106,360,106,50,404,206,638,383,192,28,383,383,10,279,371,279,88,279,279
3774,177,468,603,468,572,177,709,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177
3775,134,467,84,593,102,339,673,409,484,309,409,202,202,202,339,41,41,61,202,61,381,140,23,61,41,61,139,41,61,61,385,385,385,319,361,361,257,319,202,103,346,381,346
3776,486,162,308,323,89,71,64,74,348,298,92,171,171,306,284,284,111,326,45,229,35,29,307,307,229,307,358,73,119,307,307,292,307,292,289,287,289,292,289,289,289,289,292
3777,36,195,195,687,308,377,710,132,20,285,372,22,295,250,80,351,318,208,148,395,79,208,188,148,65,243,129,692,428,692,692,186,12,223,243,21,310,800,125,234,103,21,293
3778,260,533,673,326,340,237,179,318,256,182,256,136,625,263,356,58,162,218,157,356,157,182,241,241,319,218,58,367,4,218,94,218,218,51,218,218,218,330,218,182,330,68,218
3779,298,287,387,580,240,262,38,370,69,111,387,204,268,249,389,298,298,562,298,440,495,344,368,590,193,193,193,193,193,418,104,104,104,98,558,193,193,7,271,193,193,193,193
3780,33,298,600,424,332,332,287,466,466,210,640,777,204,155,593,17,153,17,374,652,193,703,530,703,244,244,25,85,376,672,672,672,155,311,311,155,311,703,672,599,672,311,17
3781,786,303,268,487,147,6,34,91,342,152,657,11,86,53,339,339,149,362,149,149,303,149,273,149,12,149,102,68,12,149,149,149,149,149,149,149,102,68,273,19,273,102,149
3782,67,366,67,748,768,253,115,220,111,334,231,148,328,290,60,60,60,290,49,28,274,290,290,274,290,208,192,169,252,208,274,290,290,274,290,274,71,71,290,290,71,290,281
3783,788,412,594,21,788,78,788,412,447,121,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,416,416,416,325,712,416,712,712,493,485,493,493,485,712,485,712,712
3784,465,465,688,514,263,396,80,467,404,371,309,267,404,309,371,28,111,7,7,220,111,28,370,192,119,274,28,28,250,220,250,111,250,250,237,166,166,220,28,220,31,105,105
3785,196,196,601,222,364,88,251,674,399,196,86,241,390,182,390,182,390,399,399,115,109,390,319,377,390,251,385,182,251,182,182,251,182,182,361,361,182,361,361,361,207,333,182
3786,412,782,550,103,416,399,766,687,429,691,793,596,722,109,5,800,258,5,253,41,400,671,169,41,86,308,5,169,169,169,169,31,169,169,86,169,5,86,5,5,5,5,5
3787,368,810,147,617,383,397,145,547,547,371,213,622,547,547,547,193,470,54,106,54,220,54,54,54,247,54,119,119,54,247,104,98,8,54,54,54,723,7,54,54,193,54,54
3788,776,481,403,742,131,103,699,198,780,49,49,400,251,203,263,366,263,208,222,231,231,366,366,208,366,366,366,366,179,366,225,225,366,22,366,251,366,251,280,251,157,251,157
3789,621,139,290,225,393,552,16,74,79,9,167,359,444,402,595,196,74,16,74,314,635,16,314,595,314,16,595,16,314,219,635,394,635,635,635,635,595,595,595,595,635,635,635
3790,548,548,530,158,466,155,77,599,713,83,599,652,298,9,9,9,9,9,9,9,77,209,77,77,266,55,266,359,77,77,359,124,359,359,77,77,77,343,193,77,25,77,77
3791,408,721,602,772,714,313,289,298,50,221,31,7,401,401,401,322,240,165,370,245,370,370,370,184,33,245,245,33,245,245,165,71,387,31,371,268,31,358,245,245,31,247,165
3792,35,35,269,404,457,43,353,404,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
3793,563,526,807,231,592,653,706,755,685,553,750,808,482,773,567,526,552,205,672,606,552,558,558,298,110,659,618,771,672,590,298,374,672,298,110,479,479,298,592,586,482,134,450
3794,162,121,40,40,328,664,354,242,76,171,352,76,401,401,401,233,271,217,154,154,154,154,25,25,399,25,369,55,55,369,289,369,343,153,9,9,343,9,9,221,9,343,343
3795,140,140,614,68,738,351,75,744,111,111,111,541,541,292,693,205,111,324,195,279,195,195,195,0,195,287,0,184,195,367,247,379,467,467,184,467,467,205,184,467,379,467,405
3796,380,379,76,174,387,224,309,269,129,147,53,137,159,22,312,135,186,159,312,452,705,66,285,220,65,117,117,188,188,256,60,60,656,656,333,656,296,656,656,656,123,60,60
3797,439,225,225,722,618,466,370,324,184,479,531,663,574,599,618,618,507,618,549,119,696,696,720,610,562,610,798,798,805,718,389,458,610,570,570,610,610,737,610,610,737,568,737
3798,174,119,272,334,6,88,293,383,131,169,6,65,245,166,220,224,121,121,31,121,121,84,220,245,404,287,404,404,224,400,93,400,224,88,237,224,400,0,0,65,0,224,0
3799,630,111,306,400,252,244,40,664,807,247,65,71,215,215,247,247,247,215,247,247,10,10,10,10,397,10,10,383,10,397,10,10,397,397,397,397,397,397,397,397,397,397,397
3800,290,313,234,778,558,130,313,79,64,313,71,372,88,255,377,255,388,255,388,255,255,255,255,255,255,255,373,388,388,256,388,388,255,388,255,255,165,255,255,255,388,255,165
3801,104,584,702,492,89,89,89,205,275,476,104,380,162,104,179,385,319,318,339,104,162,342,162,162,5,385,342,385,136,161,301,301,136,301,136,136,381,161,323,232,232,301,161
3802,332,71,71,209,285,285,368,140,105,435,638,93,132,208,580,30,245,250,237,245,130,237,323,213,213,30,229,229,130,641,237,334,400,162,223,347,162,35,162,105,162,162,400
3803,514,555,301,552,117,628,389,159,766,361,323,161,161,293,161,161,161,161,161,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361
3804,154,422,65,80,210,17,56,9,25,282,282,282,132,287,197,287,335,77,209,25,209,287,76,25,62,122,209,25,25,25,62,25,25,287,62,62,62,287,62,62,287,33,62
3805,323,491,60,433,633,130,638,414,68,806,788,189,211,309,809,809,637,539,809,539,539,35,714,550,550,550,729,550,539,714,88,569,195,189,569,195,481,809,481,35,481,481,88
3806,234,111,385,275,269,677,80,326,354,354,26,309,26,337,33,156,371,156,269,371,371,10,129,282,223,358,358,358,34,260,254,223,192,34,34,34,34,34,34,34,34,34,326
3807,379,491,268,714,34,285,56,335,25,714,493,691,510,510,14,148,691,130,335,130,416,148,303,783,651,651,339,68,651,130,651,130,130,130,130,80,102,303,303,283,385,130,303
3808,100,100,352,615,732,237,633,187,237,11,204,389,11,204,389,204,204,298,298,155,204,298,204,204,204,155,69,298,298,204,204,7,154,807,298,298,11,298,401,215,215,154,249
3809,810,335,478,607,766,175,196,353,353,202,202,241,377,377,251,5,36,36,377,44,347,36,353,329,353,241,4,353,353,241,319,402,241,241,241,402,241,349,355,241,283,399,399
3810,318,318,104,6,53,295,149,193,103,140,103,30,245,152,144,245,245,295,53,295,105,23,251,23,295,251,318,281,281,255,256,179,23,295,295,295,295,295,19,295,295,295,295
3811,23,23,287,383,342,149,207,776,346,346,303,303,303,303,78,78,303,303,325,325,224,303,295,178,162,178,213,231,309,53,144,162,245,231,178,178,178,231,152,231,231,231,148
3812,541,134,138,399,272,269,80,161,5,297,161,288,161,37,379,5,45,161,5,5,161,438,5,5,5,5,5,5,5,5,161,207,207,161,161,161,161,5,161,356,356,161,374
3813,53,42,305,249,320,149,281,140,216,140,281,281,34,295,79,60,23,303,60,303,23,19,23,23,295,303,303,294,303,340,340,60,60,28,190,294,295,294,295,360,295,295,19
3814,432,193,92,191,191,662,406,640,571,32,301,328,32,328,190,648,337,190,337,190,337,190,334,337,245,334,297,60,32,334,334,32,269,65,206,309,190,309,206,206,190,206,206
3815,791,688,749,410,250,158,652,507,435,652,598,598,432,155,382,652,652,31,98,289,664,466,33,33,98,772,33,195,195,772,195,772,195,194,31,71,31,71,466,466,33,466,33
3816,72,72,747,317,102,173,517,322,72,376,587,317,370,305,61,61,89,89,61,61,89,89,305,317,167,305,305,305,305,305,305,61,305,704,704,108,704,204,750,704,704,402,317
3817,429,363,800,429,374,224,354,74,221,402,282,126,401,176,176,176,176,173,9,735,735,735,348,141,155,374,50,282,153,153,244,50,311,176,158,233,369,276,138,369,244,233,63
3818,329,329,213,416,103,366,49,281,303,245,303,303,303,303,303,303,303,303,303,303,303,303,303,303,203,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
3819,464,464,449,46,440,805,440,95,633,775,688,95,95,95,95,95,614,491,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
3820,241,241,241,208,309,51,576,51,285,4,218,347,139,251,313,193,356,193,139,313,390,115,143,143,625,143,143,143,139,143,143,356,115,709,115,40,40,729,115,139,757,139,143
3821,271,727,635,481,607,699,420,575,780,780,481,780,780,780,780,414,766,520,766,766,415,679,727,645,414,727,520,187,645,505,621,674,557,591,389,446,798,473,798,663,651,798,798
3822,713,78,152,550,514,197,135,105,379,379,272,150,340,290,6,140,71,237,123,272,365,290,371,388,71,264,388,71,71,71,71,388,388,388,388,388,388,255,165,388,71,71,165
3823,21,24,329,24,756,140,187,169,170,381,219,354,360,360,360,360,360,360,360,360,360,50,138,111,285,158,285,158,285,285,384,237,105,138,237,237,138,237,138,105,138,138,237
3824,615,615,88,174,691,286,286,36,613,757,182,612,375,525,573,573,53,675,573,612,451,525,381,375,53,381,203,53,203,381,303,23,157,157,157,329,115,203,23,342,23,257,23
3825,290,312,533,455,362,310,31,274,320,328,53,400,66,66,260,170,179,301,179,759,301,202,301,148,263,297,156,140,366,263,178,263,400,328,366,223,297,68,68,366,318,283,188
3826,578,492,543,762,291,730,265,620,807,804,561,505,741,741,561,451,451,714,451,809,741,741,539,463,569,741,53,329,445,95,520,800,306,53,91,75,306,53,91,53,53,53,53
3827,232,116,140,760,89,496,517,745,293,353,480,525,160,685,617,525,259,496,205,480,806,205,162,72,72,304,313,72,259,259,89,322,259,259,313,313,259,525,259,259,89,313,259
3828,19,19,19,309,241,717,395,607,487,601,399,36,19,390,416,36,594,667,203,203,134,19,114,134,134,19,19,390,19,19,134,19,19,19,19,19,115,19,19,31,31,567,19
3829,407,615,673,35,329,467,689,263,174,256,58,111,255,65,306,136,268,6,274,182,274,182,136,274,358,358,358,274,358,136,358,358,358,358,281,290,97,335,30,371,290,97,248
3830,231,231,97,604,583,360,88,471,88,137,137,361,136,136,313,255,162,374,374,374,313,136,283,207,245,245,245,190,130,385,161,66,130,130,103,66,66,356,329,367,71,367,361
3831,387,387,387,490,502,761,253,252,387,387,586,387,599,238,238,238,238,110,154,110,110,110,193,193,193,110,110,193,64,332,110,110,215,332,271,271,271,271,401,271,249,271,271
3832,736,129,451,335,708,364,143,709,400,400,314,22,393,159,136,22,70,349,44,44,361,233,377,648,286,119,295,99,351,118,118,14,136,14,379,14,14,136,800,136,14,14,136
3833,333,193,287,740,629,139,168,644,365,69,247,398,69,510,119,204,111,614,210,510,647,731,71,510,510,121,69,581,69,771,141,141,141,10,69,510,69,397,74,169,211,397,397
3834,397,512,744,326,723,38,64,219,136,153,754,271,681,681,118,422,808,180,141,778,491,796,343,336,652,558,108,558,343,343,343,343,343,343,343,343,343,343,343,491,491,343,104
3835,355,355,108,489,618,169,44,308,208,308,576,576,45,313,193,285,152,208,193,208,45,45,576,134,283,143,248,150,321,143,143,321,321,321,143,321,31,321,143,143,150,143,150
3836,399,143,540,133,284,101,106,74,114,114,222,145,356,378,378,399,399,13,378,88,82,356,82,313,82,313,82,356,356,82,82,569,569,569,82,356,356,569,82,82,356,82,330
3837,437,531,30,154,376,671,752,385,131,431,309,231,231,231,231,35,35,162,334,162,162,6,6,7,121,250,360,35,162,102,339,162,162,162,162,162,35,35,35,162,162,231,35
3838,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
3839,79,358,165,94,79,281,165,399,255,647,174,143,125,281,249,143,241,241,399,40,103,399,103,356,356,143,390,339,339,58,218,58,58,329,251,196,399,366,139,139,196,196,264
3840,692,548,721,168,208,449,189,474,382,382,382,382,9,133,382,345,382,382,133,382,133,382,382,375,289,382,382,382,150,382,382,382,382,382,382,382,382,382,382,382,382,382,382
3841,330,501,231,220,756,251,398,287,211,19,769,501,19,211,667,770,19,19,19,525,19,100,667,100,667,445,429,667,667,429,525,429,806,667,667,584,806,429,19,770,667,601,601
3842,55,55,55,339,55,55,605,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
3843,381,381,381,161,746,784,511,479,479,323,667,773,353,371,371,495,31,784,725,725,88,250,166,503,197,503,739,197,197,197,739,371,371,197,274,197,197,334,250,255,140,371,140
3844,136,136,245,145,340,271,374,389,389,354,240,271,299,271,271,249,240,271,240,240,240,240,240,240,240,271,271,64,110,271,271,271,271,271,271,271,271,271,271,271,271,271,271
3845,247,630,729,759,724,689,602,719,719,630,689,403,678,270,278,403,403,403,270,175,181,403,259,713,259,403,403,278,175,181,713,181,107,3,681,681,681,278,713,229,278,229,681
3846,244,392,303,326,1,226,268,145,285,167,108,206,162,534,32,383,72,262,72,72,72,345,72,107,137,72,345,296,72,72,72,72,72,72,123,159,326,345,159,221,345,159,72
3847,630,205,205,750,323,276,69,17,352,217,394,352,359,298,352,217,217,33,217,217,217,217,373,217,217,217,217,217,217,217,217,217,217,352,217,217,343,352,217,217,352,217,352
3848,677,481,132,404,131,30,357,220,213,729,155,692,104,692,102,119,335,132,132,264,104,104,104,104,104,104,104,104,104,104,104,104,104,104,132,379,132,132,132,132,132,88,88
3849,800,174,60,691,153,77,74,153,153,600,465,385,63,154,300,167,363,300,154,154,154,154,284,369,359,244,363,142,130,130,130,343,130,130,130,130,166,353,353,353,353,261,353
3850,569,438,760,629,703,728,524,438,230,230,230,196,400,407,489,195,438,230,230,230,230,645,230,645,230,230,722,722,722,230,722,230,230,230,722,195,806,230,789,230,230,230,230
3851,318,394,273,156,303,41,104,403,145,277,156,15,87,87,87,3,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
3852,121,121,121,264,187,208,147,208,208,556,121,295,35,239,208,224,224,224,24,187,24,224,162,213,224,35,162,162,162,162,162,162,162,309,309,162,309,162,224,35,35,35,35
3853,602,342,78,298,664,31,387,387,215,55,401,320,544,302,298,56,370,299,25,401,108,401,401,163,55,151,55,55,55,55,55,55,55,55,55,55,55,55,55,55,302,25,25
3854,691,691,171,440,641,735,681,278,221,357,33,466,504,322,596,109,109,365,652,320,89,748,305,320,688,678,89,593,652,652,593,593,593,276,593,55,593,406,593,46,337,530,530
3855,509,802,464,257,86,366,509,410,445,511,601,757,601,390,556,556,100,19,390,19,390,19,264,19,19,308,308,208,58,58,19,19,19,19,760,760,390,760,390,476,19,789,390
3856,763,797,177,540,208,573,768,569,109,179,400,301,196,225,297,280,399,107,314,234,234,280,168,196,234,234,403,196,196,380,403,259,380,259,259,259,259,317,157,380,259,196,317
3857,551,671,82,433,196,51,339,181,145,225,208,15,264,337,66,285,181,285,376,259,376,353,161,376,196,376,399,259,161,403,380,380,403,376,376,222,222,222,376,222,222,168,222
3858,480,401,722,508,43,225,192,504,32,274,97,385,351,274,301,306,264,179,334,179,179,179,255,179,179,308,308,103,255,255,168,312,222,403,403,168,243,66,168,66,222,403,222
3859,133,159,159,632,576,593,387,89,159,403,70,70,403,181,44,44,376,393,44,376,376,400,293,376,333,376,296,400,400,400,403,400,168,403,44,44,168,403,403,44,403,403,168
3860,71,616,214,319,209,127,300,300,84,167,622,351,689,689,689,689,689,118,689,689,795,168,795,107,795,795,795,795,8,8,168,795,233,795,795,689,795,16,89,16,795,233,16
3861,662,499,643,379,454,749,630,630,630,570,479,89,630,530,530,622,530,313,194,161,194,194,84,125,197,125,159,125,159,197,197,194,197,197,197,197,197,159,197,197,159,197,159
3862,190,423,145,21,6,242,341,206,206,379,206,206,210,280,206,206,10,570,383,383,166,166,166,383,28,166,245,109,93,93,303,224,174,187,11,11,187,11,132,187,11,93,11
3863,29,111,105,287,273,389,625,404,187,104,106,220,220,292,292,166,132,292,220,614,220,220,404,265,119,68,24,292,404,306,306,24,24,24,24,306,24,24,24,119,24,119,24
3864,747,747,129,435,762,533,488,479,411,505,592,614,789,592,505,496,459,0,626,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,411,294,695,347,290,404,111,106,93,123,240,270,358,287,358,358,358,239,358,250,28,250,250,284,284,287,371,284,357,357,357,284,287,287,287,287,287,287,287,250,287,287,287
3866,374,374,89,217,289,352,383,138,394,379,9,300,300,276,276,397,300,300,300,56,300,209,204,276,311,320,359,359,278,209,209,276,359,276,359,276,56,9,221,359,359,209,56
3867,6,749,166,174,6,334,259,463,190,264,93,26,339,231,741,303,741,741,156,741,780,35,303,780,303,35,303,156,741,125,613,339,303,303,764,303,714,53,53,78,741,78,78
3868,788,788,365,305,578,274,549,40,189,618,40,243,111,381,367,367,73,187,54,280,223,367,333,333,495,333,223,561,187,223,292,22,73,189,189,65,187,347,404,347,189,187,347
3869,463,107,593,580,74,45,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327
3870,619,518,385,234,377,731,376,305,530,465,376,159,181,181,269,775,130,159,60,159,335,317,102,102,256,14,632,323,323,323,323,14,323,245,96,158,20,314,175,22,136,136,136
3871,396,403,196,44,604,44,424,376,96,295,376,807,156,44,133,317,133,133,133,133,393,183,347,347,174,376,183,183,183,259,183,355,376,156,183,296,317,183,355,296,317,296,676
3872,208,208,229,742,806,187,326,65,213,213,213,213,213,213,213,213,213,213,213,213,30,213,306,213,213,213,213,213,213,255,213,30,255,208,213,213,213,208,213,213,306,213,213
3873,401,619,509,82,71,388,215,217,85,165,778,56,690,690,153,3,373,153,153,302,153,153,153,302,302,299,299,299,299,359,302,359,359,63,302,302,302,302,302,401,401,201,201
3874,599,408,599,718,137,185,651,340,100,224,383,472,472,224,132,237,491,184,111,325,237,111,111,111,111,184,232,184,232,111,237,232,171,232,111,24,224,232,232,197,213,224,197
3875,206,500,191,191,70,88,203,105,88,105,323,105,93,105,323,105,371,371,371,191,191,31,60,10,129,256,366,272,65,65,366,239,65,260,24,239,65,65,65,65,65,65,65
3876,806,108,206,658,121,269,185,253,79,79,79,357,673,111,357,357,303,673,357,303,203,147,147,144,357,147,692,692,84,282,84,195,205,113,113,113,254,147,223,326,113,0,0
3877,656,204,197,433,139,18,107,284,133,355,8,74,209,324,104,158,221,403,221,8,276,402,276,164,259,221,276,276,276,276,137,276,276,275,137,244,138,109,331,331,331,331,331
3878,158,610,596,49,337,17,77,382,197,271,369,38,369,46,46,155,46,38,46,155,155,46,92,46,155,46,155,132,132,46,155,155,397,155,155,83,83,193,155,155,46,46,46
3879,267,729,241,699,569,136,314,125,125,481,715,91,283,80,481,625,481,715,481,481,481,596,364,481,364,481,481,481,596,364,364,472,23,729,729,364,178,364,364,200,715,178,346
3880,493,562,7,381,618,238,267,158,106,754,234,289,171,238,204,186,158,758,389,352,348,389,470,389,282,758,766,389,766,758,121,758,417,807,512,389,512,389,383,389,512,512,512
3881,33,33,563,670,195,490,759,68,654,178,314,712,553,553,325,638,427,553,553,541,151,334,243,469,243,311,541,142,311,469,159,739,221,142,142,654,593,142,142,142,142,142,142
3882,20,194,70,548,278,388,121,317,183,405,133,133,74,13,165,165,166,165,96,96,96,401,401,84,401,126,771,402,401,84,401,401,126,401,401,401,401,376,197,402,402,402,126
3883,95,321,573,212,127,298,681,479,135,352,370,370,276,392,389,352,173,276,276,276,77,52,77,132,32,132,132,132,32,323,132,93,32,32,32,211,132,132,132,58,132,132,132
3884,334,721,742,457,657,753,682,285,366,190,80,80,329,251,203,203,251,203,182,19,44,366,280,53,257,44,53,346,346,346,346,346,22,22,22,329,22,329,366,366,385,329,23
3885,743,206,326,274,98,560,286,255,71,22,290,255,384,255,255,327,220,220,220,6,0,255,0,255,255,360,360,255,255,255,340,255,139,71,255,255,71,255,255,371,255,255,255
3886,174,79,680,148,664,189,179,6,340,340,340,6,121,31,121,243,31,31,362,4,115,399,312,366,329,49,51,189,115,139,49,312,312,139,312,49,49,312,312,49,312,312,49
3887,130,153,569,153,379,320,358,184,274,373,104,98,104,247,593,754,306,593,594,166,185,140,491,185,6,545,140,140,6,140,140,185,7,6,6,6,185,6,185,185,185,6,184
3888,464,324,42,433,586,175,244,672,68,549,557,250,289,108,690,807,807,499,807,35,89,195,389,96,84,389,389,389,118,389,389,119,119,391,84,119,250,391,391,391,119,391,119
3889,313,433,388,156,590,440,558,735,250,507,516,137,313,269,65,314,202,314,632,632,136,314,314,314,200,314,314,200,469,84,632,314,314,314,314,323,323,22,632,632,632,632,314
3890,308,620,744,208,480,243,5,243,760,319,613,760,143,613,82,573,551,196,133,196,196,140,196,196,174,196,609,196,336,207,353,196,86,196,196,196,308,196,196,196,196,196,308
3891,224,787,538,770,447,787,580,224,313,102,145,81,308,283,256,366,308,281,255,222,0,182,182,400,400,385,49,49,400,80,78,179,400,385,179,385,361,319,361,385,385,385,385
