ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9
4724,558,355,785,382,578,143,53,53,53,53
4725,715,715,715,339,192,313,53,53,53,53
4726,603,187,187,65,111,43,53,53,53,53
4727,549,249,25,422,563,512,53,53,53,53
4728,129,363,78,153,78,332,53,53,53,53
4729,558,193,64,389,155,494,53,53,53,53
4730,214,347,380,156,285,166,53,53,53,53
4731,94,175,115,618,583,9,53,53,53,53
4732,807,807,237,598,238,327,53,53,53,53
4733,95,666,102,263,135,131,53,53,53,53
4734,361,243,243,179,157,273,53,53,53,53
4735,343,336,586,168,795,314,53,53,53,53
4736,64,602,289,593,360,439,53,53,53,53
4737,500,768,12,793,770,423,53,53,53,53
4738,141,404,388,388,104,387,53,53,53,53
4739,789,607,618,618,811,673,53,53,53,53
4740,454,229,418,593,136,639,53,53,53,53
4741,476,306,402,624,229,251,53,53,53,53
4742,210,210,210,210,93,374,53,53,53,53
4743,513,513,276,621,360,275,53,53,53,53
4744,586,448,586,586,672,145,53,53,53,53
4745,521,509,169,169,433,498,53,53,53,53
4746,371,610,387,11,54,471,53,53,53,53
4747,243,806,148,295,471,605,53,53,53,53
4748,106,106,106,319,366,711,53,53,53,53
4749,791,519,396,695,608,66,53,53,53,53
4750,377,701,511,511,588,415,53,53,53,53
4751,397,397,597,597,408,234,53,53,53,53
4752,132,132,132,132,132,132,53,53,53,53
4753,744,59,781,723,23,105,53,53,53,53
4754,424,317,289,622,195,396,53,53,53,53
4755,730,730,693,277,551,196,53,53,53,53
4756,106,447,578,387,88,155,53,53,53,53
4757,561,285,127,784,143,264,53,53,53,53
4758,615,202,88,290,770,715,53,53,53,53
4759,304,437,283,789,594,403,53,53,53,53
4760,289,598,347,598,488,510,53,53,53,53
4761,273,54,454,596,224,185,53,53,53,53
4762,629,752,752,477,790,635,53,53,53,53
4763,247,402,283,355,293,503,53,53,53,53
4764,697,748,801,653,80,346,53,53,53,53
4765,173,142,610,447,484,409,53,53,53,53
4766,160,211,211,794,560,412,53,53,53,53
4767,685,116,173,126,173,110,53,53,53,53
4768,709,709,575,123,230,760,53,53,53,53
4769,326,326,326,193,7,563,53,53,53,53
4770,77,440,173,173,561,507,53,53,53,53
4771,537,672,672,672,711,175,53,53,53,53
4772,626,803,39,25,107,287,53,53,53,53
4773,691,252,119,511,563,577,53,53,53,53
4774,206,0,740,586,598,206,53,53,53,53
4775,204,313,320,320,759,335,53,53,53,53
4776,549,685,685,23,483,507,53,53,53,53
4777,636,5,219,133,314,303,53,53,53,53
4778,74,484,257,571,557,237,53,53,53,53
4779,466,132,379,448,245,179,53,53,53,53
4780,628,106,106,95,103,718,53,53,53,53
4781,802,41,152,351,249,268,53,53,53,53
4782,409,736,208,179,431,459,53,53,53,53
4783,98,69,62,62,17,762,53,53,53,53
4784,33,466,309,55,2,302,53,53,53,53
4785,471,310,724,308,335,492,53,53,53,53
4786,230,196,356,399,264,787,53,53,53,53
4787,390,647,685,321,674,449,53,53,53,53
4788,147,240,26,26,25,65,53,53,53,53
4789,239,658,658,58,366,765,53,53,53,53
4790,745,333,251,241,782,578,53,53,53,53
4791,614,614,309,713,289,171,53,53,53,53
4792,255,255,157,438,496,561,53,53,53,53
4793,798,770,656,130,88,243,53,53,53,53
4794,70,797,800,45,249,424,53,53,53,53
4795,360,185,698,149,643,254,53,53,53,53
4796,783,210,679,324,92,594,53,53,53,53
4797,696,706,599,269,740,312,53,53,53,53
4798,224,633,553,273,9,119,53,53,53,53
4799,257,736,479,400,157,179,53,53,53,53
4800,116,373,373,357,71,153,53,53,53,53
4801,489,496,251,797,770,577,53,53,53,53
4802,28,240,237,237,206,29,53,53,53,53
4803,92,108,74,389,389,783,53,53,53,53
4804,562,371,383,332,373,469,53,53,53,53
4805,556,597,485,370,43,119,53,53,53,53
4806,802,451,566,536,631,798,53,53,53,53
4807,103,382,732,402,52,355,53,53,53,53
4808,580,518,20,89,720,775,53,53,53,53
4809,23,23,194,36,540,741,53,53,53,53
4810,210,419,284,719,662,610,53,53,53,53
4811,419,257,399,318,496,3,53,53,53,53
4812,55,55,55,340,0,609,53,53,53,53
4813,481,776,677,407,805,127,53,53,53,53
4814,659,600,440,608,707,573,53,53,53,53
4815,265,165,3,610,435,352,53,53,53,53
4816,390,390,390,390,390,397,53,53,53,53
4817,653,653,95,409,162,88,53,53,53,53
4818,322,229,689,689,107,229,53,53,53,53
4819,149,182,588,251,677,572,53,53,53,53
4820,769,689,108,382,0,753,53,53,53,53
4821,427,295,79,160,472,750,53,53,53,53
4822,378,635,736,803,205,335,53,53,53,53
4823,185,649,649,54,7,262,53,53,53,53
4824,98,287,384,364,418,20,53,53,53,53
4825,448,224,75,319,433,580,53,53,53,53
4826,285,87,87,353,339,799,53,53,53,53
4827,358,178,339,339,633,184,53,53,53,53
4828,34,333,379,379,39,174,53,53,53,53
4829,549,382,437,137,469,393,53,53,53,53
4830,11,539,62,539,11,467,53,53,53,53
4831,256,328,191,362,65,23,53,53,53,53
4832,561,301,98,148,730,160,53,53,53,53
4833,506,180,217,289,338,93,53,53,53,53
4834,400,770,400,303,314,504,53,53,53,53
4835,298,216,686,69,93,220,53,53,53,53
4836,791,34,309,65,378,766,53,53,53,53
4837,692,239,379,634,752,14,53,53,53,53
4838,233,276,33,698,515,680,53,53,53,53
4839,746,27,795,388,19,274,53,53,53,53
4840,378,188,234,323,648,149,53,53,53,53
4841,137,603,531,745,504,297,53,53,53,53
4842,686,115,523,241,601,203,53,53,53,53
4843,603,23,23,95,714,60,53,53,53,53
4844,660,807,5,807,164,723,53,53,53,53
4845,270,101,168,146,274,219,53,53,53,53
4846,86,377,86,145,722,194,53,53,53,53
4847,727,729,245,245,347,417,53,53,53,53
4848,608,767,767,62,537,206,53,53,53,53
4849,309,803,79,86,757,522,53,53,53,53
4850,280,752,212,161,698,205,53,53,53,53
4851,40,319,691,503,411,801,53,53,53,53
4852,734,133,183,330,259,370,53,53,53,53
4853,103,112,240,261,370,161,53,53,53,53
4854,480,41,590,86,327,602,53,53,53,53
4855,764,802,71,674,6,293,53,53,53,53
4856,624,624,115,316,749,355,53,53,53,53
4857,724,250,162,295,693,651,53,53,53,53
4858,347,417,98,269,371,754,53,53,53,53
4859,652,355,763,148,157,703,53,53,53,53
4860,478,773,576,576,720,455,53,53,53,53
4861,298,92,106,106,406,319,53,53,53,53
4862,608,155,154,298,138,268,53,53,53,53
4863,656,78,342,615,713,633,53,53,53,53
4864,505,139,179,179,443,487,53,53,53,53
4865,645,691,645,367,384,97,53,53,53,53
4866,510,318,479,225,14,619,53,53,53,53
4867,419,422,311,311,610,185,53,53,53,53
4868,215,283,193,662,171,724,53,53,53,53
4869,317,690,107,107,632,546,53,53,53,53
4870,177,664,539,121,788,203,53,53,53,53
4871,170,706,14,36,168,183,53,53,53,53
4872,434,196,434,581,152,768,53,53,53,53
4873,178,265,568,206,53,169,53,53,53,53
4874,175,742,403,243,682,625,53,53,53,53
4875,453,53,68,362,281,213,53,53,53,53
4876,110,167,732,118,62,486,53,53,53,53
4877,673,727,381,683,213,55,53,53,53,53
4878,19,687,19,677,407,645,53,53,53,53
4879,35,292,131,400,401,339,53,53,53,53
4880,334,53,170,257,98,280,53,53,53,53
4881,250,737,562,466,652,499,53,53,53,53
4882,334,334,705,79,749,265,53,53,53,53
4883,462,691,115,181,273,187,53,53,53,53
4884,87,70,690,690,160,247,53,53,53,53
4885,561,157,157,94,114,676,53,53,53,53
4886,263,388,613,388,51,802,53,53,53,53
4887,522,623,603,425,502,432,53,53,53,53
4888,696,29,140,720,184,303,53,53,53,53
4889,219,337,763,337,556,504,53,53,53,53
4890,412,412,416,412,750,773,53,53,53,53
4891,36,353,160,317,379,343,53,53,53,53
4892,23,366,351,339,179,736,53,53,53,53
4893,594,19,19,508,517,283,53,53,53,53
4894,755,65,610,760,293,652,53,53,53,53
4895,372,372,372,372,372,500,53,53,53,53
4896,281,40,231,231,464,334,53,53,53,53
4897,66,734,552,315,94,553,53,53,53,53
4898,19,569,452,71,634,383,53,53,53,53
4899,355,570,168,570,259,341,53,53,53,53
4900,514,583,169,480,468,550,53,53,53,53
4901,554,372,290,619,698,49,53,53,53,53
4902,541,759,305,320,407,127,53,53,53,53
4903,159,243,447,447,105,206,53,53,53,53
4904,518,702,702,100,613,274,53,53,53,53
4905,274,98,250,432,206,630,53,53,53,53
4906,717,174,551,101,547,657,53,53,53,53
4907,79,245,179,245,71,42,53,53,53,53
4908,64,180,154,55,783,374,53,53,53,53
4909,419,319,152,339,117,77,53,53,53,53
4910,631,339,281,274,21,594,53,53,53,53
4911,634,123,353,15,560,687,53,53,53,53
4912,539,512,807,80,279,256,53,53,53,53
4913,82,414,380,103,168,555,53,53,53,53
4914,752,68,805,448,183,28,53,53,53,53
4915,354,168,14,419,661,697,53,53,53,53
4916,347,347,347,347,347,347,53,53,53,53
4917,68,381,625,161,204,241,53,53,53,53
4918,21,220,610,625,124,443,53,53,53,53
4919,159,159,787,560,752,797,53,53,53,53
4920,142,603,125,102,358,125,53,53,53,53
4921,466,449,553,220,97,605,53,53,53,53
4922,556,809,809,695,411,788,53,53,53,53
4923,311,136,136,145,555,191,53,53,53,53
4924,54,98,326,334,33,387,53,53,53,53
4925,423,531,162,281,777,519,53,53,53,53
4926,465,465,732,20,582,9,53,53,53,53
4927,319,575,631,115,15,733,53,53,53,53
4928,60,781,206,77,754,435,53,53,53,53
4929,43,626,351,592,492,170,53,53,53,53
4930,167,504,740,317,325,251,53,53,53,53
4931,428,101,101,745,597,651,53,53,53,53
4932,159,345,310,724,3,586,53,53,53,53
4933,376,296,720,373,448,760,53,53,53,53
4934,326,102,569,334,435,29,53,53,53,53
4935,560,246,394,394,605,399,53,53,53,53
4936,400,418,638,638,385,736,53,53,53,53
4937,628,602,435,215,197,313,53,53,53,53
4938,245,541,213,162,729,255,53,53,53,53
4939,576,168,345,345,787,102,53,53,53,53
4940,366,0,459,673,43,610,53,53,53,53
4941,159,6,190,140,145,752,53,53,53,53
4942,708,364,243,308,109,806,53,53,53,53
4943,265,547,208,102,366,0,53,53,53,53
4944,771,130,130,130,449,761,53,53,53,53
4945,271,440,252,340,326,639,53,53,53,53
4946,607,19,22,80,257,436,53,53,53,53
4947,518,647,647,412,693,94,53,53,53,53
4948,256,658,810,35,699,698,53,53,53,53
4949,79,590,427,620,35,692,53,53,53,53
4950,636,551,45,115,715,660,53,53,53,53
4951,343,197,0,354,354,170,53,53,53,53
4952,113,95,543,669,467,43,53,53,53,53
4953,278,376,678,578,379,361,53,53,53,53
4954,492,423,620,60,568,3,53,53,53,53
4955,197,558,171,145,332,401,53,53,53,53
4956,13,13,698,476,94,94,53,53,53,53
4957,685,139,23,594,321,366,53,53,53,53
4958,456,456,321,629,760,708,53,53,53,53
4959,111,715,109,501,588,698,53,53,53,53
4960,752,523,626,683,310,803,53,53,53,53
4961,26,803,528,179,514,756,53,53,53,53
4962,98,437,771,590,158,14,53,53,53,53
4963,586,234,278,153,419,527,53,53,53,53
4964,143,251,100,757,745,804,53,53,53,53
4965,745,517,517,805,192,183,53,53,53,53
4966,270,781,244,184,379,68,53,53,53,53
4967,189,334,334,156,563,485,53,53,53,53
4968,736,730,492,708,420,591,53,53,53,53
4969,599,779,536,545,311,289,53,53,53,53
4970,686,221,501,65,653,47,53,53,53,53
4971,281,103,91,334,21,265,53,53,53,53
4972,421,164,184,653,437,787,53,53,53,53
4973,802,60,310,571,711,85,53,53,53,53
4974,278,111,628,628,352,547,53,53,53,53
4975,400,400,400,400,400,577,53,53,53,53
4976,711,522,225,326,525,557,53,53,53,53
4977,629,660,660,660,657,1,53,53,53,53
4978,480,355,222,166,0,105,53,53,53,53
4979,418,432,771,750,69,545,53,53,53,53
4980,470,520,520,520,337,193,53,53,53,53
4981,259,763,317,39,133,676,53,53,53,53
4982,541,360,78,65,147,213,53,53,53,53
4983,494,171,710,737,271,215,53,53,53,53
4984,697,89,755,743,623,171,53,53,53,53
4985,629,62,539,539,539,11,53,53,53,53
4986,309,435,359,300,184,145,53,53,53,53
4987,283,314,238,283,314,440,53,53,53,53
4988,244,262,262,343,84,459,53,53,53,53
4989,196,682,222,259,103,762,53,53,53,53
4990,597,715,327,500,552,371,53,53,53,53
4991,786,611,340,43,774,282,53,53,53,53
4992,79,571,348,348,108,130,53,53,53,53
4993,770,674,756,536,487,665,53,53,53,53
4994,293,293,293,293,354,126,53,53,53,53
4995,6,257,256,339,472,171,53,53,53,53
4996,93,458,512,512,260,31,53,53,53,53
4997,314,168,114,190,101,803,53,53,53,53
4998,183,176,722,545,586,347,53,53,53,53
4999,300,713,713,289,233,135,53,53,53,53
5000,602,536,580,580,526,585,53,53,53,53
5001,220,619,509,719,269,652,53,53,53,53
5002,414,689,693,251,487,800,53,53,53,53
5003,224,745,109,109,699,608,53,53,53,53
5004,301,409,667,667,372,321,53,53,53,53
5005,619,194,393,377,421,351,53,53,53,53
5006,577,742,603,414,381,489,53,53,53,53
5007,159,66,403,703,81,356,53,53,53,53
5008,686,174,174,174,179,295,53,53,53,53
5009,732,454,454,795,166,276,53,53,53,53
5010,709,51,667,390,701,578,53,53,53,53
5011,234,460,669,459,629,460,53,53,53,53
5012,613,447,577,144,239,365,53,53,53,53
5013,221,129,33,221,421,95,53,53,53,53
5014,358,132,555,132,319,551,53,53,53,53
5015,134,156,208,156,313,37,53,53,53,53
5016,66,66,285,659,587,807,53,53,53,53
5017,247,206,313,558,82,496,53,53,53,53
5018,213,100,100,758,377,326,53,53,53,53
5019,267,237,267,255,28,199,53,53,53,53
5020,143,329,241,143,456,692,53,53,53,53
5021,148,109,211,109,283,651,53,53,53,53
5022,434,103,196,100,407,751,53,53,53,53
5023,803,356,794,85,758,65,53,53,53,53
5024,711,485,385,460,185,193,53,53,53,53
5025,188,480,186,735,551,337,53,53,53,53
5026,408,583,583,583,549,623,53,53,53,53
5027,343,586,343,433,761,500,53,53,53,53
5028,760,126,126,595,299,412,53,53,53,53
5029,325,571,498,498,287,215,53,53,53,53
5030,131,437,479,589,130,802,53,53,53,53
5031,133,168,66,181,730,231,53,53,53,53
5032,66,763,364,364,12,354,53,53,53,53
5033,319,345,689,549,319,72,53,53,53,53
5034,551,578,787,179,255,370,53,53,53,53
5035,185,686,108,643,100,203,53,53,53,53
5036,689,299,519,778,752,155,53,53,53,53
5037,55,46,598,383,554,472,53,53,53,53
5038,210,654,246,632,159,504,53,53,53,53
5039,414,281,295,295,656,88,53,53,53,53
5040,382,479,280,347,329,734,53,53,53,53
5041,717,545,121,67,590,717,53,53,53,53
5042,224,645,77,645,756,581,53,53,53,53
5043,752,702,127,674,730,100,53,53,53,53
5044,762,390,390,143,789,596,53,53,53,53
5045,578,89,89,320,478,764,53,53,53,53
5046,698,100,264,667,551,560,53,53,53,53
5047,418,418,422,777,600,484,53,53,53,53
5048,246,703,148,41,731,296,53,53,53,53
5049,314,506,189,189,111,608,53,53,53,53
5050,735,724,84,418,552,630,53,53,53,53
5051,289,237,237,237,535,119,53,53,53,53
5052,203,400,203,203,591,668,53,53,53,53
5053,354,354,354,43,378,326,53,53,53,53
5054,641,250,269,64,92,199,53,53,53,53
5055,493,686,43,387,658,797,53,53,53,53
5056,699,784,506,471,644,249,53,53,53,53
5057,115,776,514,321,508,722,53,53,53,53
5058,296,578,70,231,742,479,53,53,53,53
5059,111,57,250,166,713,391,53,53,53,53
5060,178,539,104,185,736,0,53,53,53,53
5061,149,115,515,663,581,689,53,53,53,53
5062,282,563,337,650,343,198,53,53,53,53
5063,183,127,127,407,742,794,53,53,53,53
5064,478,687,770,770,648,612,53,53,53,53
5065,729,293,159,421,126,159,53,53,53,53
5066,65,65,552,326,173,103,53,53,53,53
5067,97,752,509,803,536,390,53,53,53,53
5068,48,764,495,403,428,481,53,53,53,53
5069,708,472,390,161,569,551,53,53,53,53
5070,769,123,317,173,570,551,53,53,53,53
5071,415,656,285,658,221,275,53,53,53,53
5072,717,548,148,706,686,810,53,53,53,53
5073,534,787,727,673,804,659,53,53,53,53
5074,674,238,520,780,299,332,53,53,53,53
5075,648,328,328,495,295,7,53,53,53,53
5076,290,72,353,316,79,20,53,53,53,53
5077,559,574,654,537,789,287,53,53,53,53
5078,688,347,269,220,172,174,53,53,53,53
5079,596,648,258,116,35,493,53,53,53,53
5080,187,425,174,111,637,261,53,53,53,53
5081,160,160,160,160,160,638,53,53,53,53
5082,238,468,393,103,421,277,53,53,53,53
5083,189,331,141,457,808,325,53,53,53,53
5084,595,560,323,698,19,20,53,53,53,53
5085,0,166,807,121,404,258,53,53,53,53
5086,234,599,234,234,466,135,53,53,53,53
5087,99,133,99,143,403,305,53,53,53,53
5088,26,26,256,6,77,295,53,53,53,53
5089,166,339,683,252,755,313,53,53,53,53
5090,197,14,14,735,704,263,53,53,53,53
5091,223,149,380,66,723,166,53,53,53,53
5092,92,311,302,276,16,244,53,53,53,53
5093,433,718,418,440,422,730,53,53,53,53
5094,279,494,3,121,1,106,53,53,53,53
5095,256,41,581,78,634,533,53,53,53,53
5096,3,3,3,3,3,145,53,53,53,53
5097,479,103,103,202,613,203,53,53,53,53
5098,22,7,148,11,643,278,53,53,53,53
5099,610,11,54,401,332,206,53,53,53,53
5100,553,424,586,3,382,511,53,53,53,53
5101,589,108,311,311,703,23,53,53,53,53
5102,297,150,652,147,379,320,53,53,53,53
5103,290,136,362,171,263,110,53,53,53,53
5104,570,145,32,32,1,132,53,53,53,53
5105,197,217,8,221,645,608,53,53,53,53
5106,382,236,799,464,255,190,53,53,53,53
5107,109,499,580,797,522,798,53,53,53,53
5108,665,665,154,169,182,458,53,53,53,53
5109,652,720,801,801,622,697,53,53,53,53
5110,376,376,230,285,800,109,53,53,53,53
5111,284,725,499,420,586,403,53,53,53,53
5112,275,275,275,275,275,362,53,53,53,53
5113,391,103,234,625,218,35,53,53,53,53
5114,22,22,22,340,750,197,53,53,53,53
5115,54,84,84,240,668,155,53,53,53,53
5116,501,776,407,192,677,699,53,53,53,53
5117,449,623,332,783,726,549,53,53,53,53
5118,632,45,173,595,291,266,53,53,53,53
5119,430,146,188,275,293,450,53,53,53,53
5120,141,141,141,141,514,28,53,53,53,53
5121,183,790,735,380,542,37,53,53,53,53
5122,362,362,601,275,297,91,53,53,53,53
5123,421,673,410,727,211,361,53,53,53,53
5124,246,107,16,16,137,575,53,53,53,53
5125,8,293,159,612,133,403,53,53,53,53
5126,318,663,473,455,720,280,53,53,53,53
5127,536,464,507,664,458,550,53,53,53,53
5128,135,96,571,112,695,539,53,53,53,53
5129,529,389,389,717,64,194,53,53,53,53
5130,584,36,198,198,682,696,53,53,53,53
5131,671,671,196,403,745,212,53,53,53,53
5132,341,168,345,123,22,751,53,53,53,53
5133,382,269,550,233,562,499,53,53,53,53
5134,313,594,143,161,52,474,53,53,53,53
5135,40,511,783,285,366,770,53,53,53,53
5136,396,439,129,711,471,311,53,53,53,53
5137,719,422,690,108,678,382,53,53,53,53
5138,100,447,493,115,207,561,53,53,53,53
5139,725,53,179,139,747,651,53,53,53,53
5140,674,362,362,362,157,74,53,53,53,53
5141,42,653,190,284,57,250,53,53,53,53
5142,656,95,384,319,318,100,53,53,53,53
5143,689,250,287,250,328,345,53,53,53,53
5144,263,800,179,712,179,583,53,53,53,53
5145,775,775,433,299,280,440,53,53,53,53
5146,215,215,138,138,639,530,53,53,53,53
5147,194,807,354,354,597,780,53,53,53,53
5148,706,215,215,253,85,53,53,53,53,53
5149,498,686,571,468,370,595,53,53,53,53
5150,505,803,751,402,731,168,53,53,53,53
5151,683,94,760,284,159,424,53,53,53,53
5152,793,133,608,636,382,421,53,53,53,53
5153,543,483,323,543,669,748,53,53,53,53
5154,9,367,9,9,777,104,53,53,53,53
5155,690,313,161,620,259,227,53,53,53,53
5156,309,311,309,55,243,147,53,53,53,53
5157,352,352,352,352,209,187,53,53,53,53
5158,704,362,248,391,104,9,53,53,53,53
5159,41,672,8,43,710,312,53,53,53,53
5160,249,21,13,383,243,207,53,53,53,53
5161,756,245,245,368,546,237,53,53,53,53
5162,88,88,88,88,88,88,53,53,53,53
5163,121,60,135,749,771,737,53,53,53,53
5164,132,512,578,155,216,199,53,53,53,53
5165,293,168,168,217,657,402,53,53,53,53
5166,689,689,527,527,563,0,53,53,53,53
5167,625,707,247,53,625,165,53,53,53,53
5168,245,713,467,276,616,810,53,53,53,53
5169,440,310,750,315,612,738,53,53,53,53
5170,66,66,66,66,66,373,53,53,53,53
5171,309,50,387,552,284,77,53,53,53,53
5172,540,809,580,601,411,522,53,53,53,53
5173,32,43,43,720,638,565,53,53,53,53
5174,494,220,254,254,7,719,53,53,53,53
5175,206,586,240,389,335,361,53,53,53,53
5176,618,29,533,237,273,480,53,53,53,53
5177,77,366,746,334,96,25,53,53,53,53
5178,388,519,418,418,255,239,53,53,53,53
5179,271,26,538,84,735,458,53,53,53,53
5180,32,32,32,32,545,32,53,53,53,53
5181,9,85,666,535,718,772,53,53,53,53
5182,374,654,650,712,766,335,53,53,53,53
5183,130,130,130,130,130,130,53,53,53,53
5184,230,48,194,123,384,652,53,53,53,53
5185,475,149,65,467,220,459,53,53,53,53
5186,705,364,386,515,700,14,53,53,53,53
5187,309,79,140,309,759,574,53,53,53,53
5188,145,183,485,343,793,636,53,53,53,53
5189,614,347,263,137,269,24,53,53,53,53
5190,33,199,33,33,215,602,53,53,53,53
5191,732,686,284,1,69,271,53,53,53,53
5192,720,383,788,600,435,712,53,53,53,53
5193,476,476,313,67,196,476,53,53,53,53
5194,720,298,543,206,578,140,53,53,53,53
5195,656,720,1,1,178,794,53,53,53,53
5196,429,43,387,234,58,3,53,53,53,53
5197,125,156,731,731,217,361,53,53,53,53
5198,667,712,683,591,208,768,53,53,53,53
5199,599,586,571,537,778,598,53,53,53,53
5200,624,49,319,319,247,321,53,53,53,53
5201,132,132,132,132,132,132,53,53,53,53
5202,221,374,55,353,374,788,53,53,53,53
5203,487,780,520,520,780,95,53,53,53,53
5204,615,572,471,615,450,273,53,53,53,53
5205,289,144,342,309,179,185,53,53,53,53
5206,572,177,472,572,811,495,53,53,53,53
5207,168,407,168,730,258,575,53,53,53,53
5208,472,218,273,573,423,79,53,53,53,53
5209,677,636,157,596,259,353,53,53,53,53
5210,54,362,245,6,512,649,53,53,53,53
5211,262,311,678,422,110,284,53,53,53,53
5212,416,342,683,683,759,68,53,53,53,53
5213,775,109,41,248,3,191,53,53,53,53
5214,387,255,775,387,536,708,53,53,53,53
5215,75,75,565,95,420,323,53,53,53,53
5216,33,153,553,175,371,537,53,53,53,53
5217,420,420,123,517,275,775,53,53,53,53
5218,434,351,400,89,100,481,53,53,53,53
5219,688,457,457,24,290,599,53,53,53,53
5220,663,431,283,283,427,207,53,53,53,53
5221,610,243,209,173,457,59,53,53,53,53
5222,128,660,99,745,523,211,53,53,53,53
5223,323,89,768,143,342,291,53,53,53,53
5224,754,621,621,727,603,491,53,53,53,53
5225,43,490,427,490,802,518,53,53,53,53
5226,231,7,498,55,142,311,53,53,53,53
5227,736,712,145,157,399,377,53,53,53,53
5228,236,267,240,459,1,446,53,53,53,53
5229,595,595,91,103,605,280,53,53,53,53
5230,610,645,525,737,409,482,53,53,53,53
5231,275,648,280,107,326,508,53,53,53,53
5232,781,433,805,395,590,217,53,53,53,53
5233,135,206,553,204,245,156,53,53,53,53
5234,651,379,88,84,187,775,53,53,53,53
5235,140,593,593,173,7,482,53,53,53,53
5236,773,18,303,303,55,773,53,53,53,53
5237,126,376,126,175,317,126,53,53,53,53
5238,764,372,580,261,312,500,53,53,53,53
5239,630,355,183,469,470,802,53,53,53,53
5240,145,158,608,74,33,395,53,53,53,53
5241,457,457,737,165,338,297,53,53,53,53
5242,620,760,109,109,4,392,53,53,53,53
5243,174,217,217,217,429,665,53,53,53,53
5244,626,347,289,506,527,474,53,53,53,53
5245,596,115,179,115,555,58,53,53,53,53
5246,764,764,490,345,778,366,53,53,53,53
5247,33,311,33,33,108,193,53,53,53,53
5248,804,80,80,805,481,342,53,53,53,53
5249,32,32,339,339,339,386,53,53,53,53
5250,313,354,129,630,295,783,53,53,53,53
5251,116,116,116,364,798,397,53,53,53,53
5252,194,407,5,345,110,321,53,53,53,53
5253,384,493,332,332,205,316,53,53,53,53
5254,257,257,257,257,257,257,53,53,53,53
5255,255,127,231,490,318,376,53,53,53,53
5256,142,778,389,142,360,142,53,53,53,53
5257,599,599,658,599,586,370,53,53,53,53
5258,799,26,26,409,298,539,53,53,53,53
5259,383,93,340,209,20,56,53,53,53,53
5260,682,179,555,555,13,22,53,53,53,53
5261,411,701,139,364,754,783,53,53,53,53
5262,664,664,689,764,752,721,53,53,53,53
5263,366,409,30,149,173,287,53,53,53,53
5264,95,654,326,499,322,80,53,53,53,53
5265,604,776,660,285,451,783,53,53,53,53
5266,339,339,339,339,339,339,53,53,53,53
5267,284,252,252,332,268,396,53,53,53,53
5268,35,75,75,40,499,75,53,53,53,53
5269,214,326,326,699,216,573,53,53,53,53
5270,154,162,800,178,339,512,53,53,53,53
5271,652,389,166,74,762,652,53,53,53,53
5272,62,640,640,397,761,210,53,53,53,53
5273,581,434,19,434,499,145,53,53,53,53
5274,241,369,142,492,515,409,53,53,53,53
5275,177,273,400,685,449,196,53,53,53,53
5276,746,634,446,174,185,236,53,53,53,53
5277,786,782,0,348,709,695,53,53,53,53
5278,538,434,573,319,691,562,53,53,53,53
5279,657,234,234,338,338,45,53,53,53,53
5280,326,639,55,55,271,563,53,53,53,53
5281,64,54,111,274,387,689,53,53,53,53
5282,776,575,722,667,127,446,53,53,53,53
5283,285,222,222,222,787,270,53,53,53,53
5284,506,220,110,184,723,238,53,53,53,53
5285,355,806,89,660,513,181,53,53,53,53
5286,147,25,400,400,406,7,53,53,53,53
5287,78,525,42,152,633,661,53,53,53,53
5288,747,42,247,392,427,372,53,53,53,53
5289,266,467,608,377,507,253,53,53,53,53
5290,348,782,809,791,807,278,53,53,53,53
5291,755,98,419,494,556,216,53,53,53,53
5292,482,265,347,484,121,396,53,53,53,53
5293,256,363,363,363,387,260,53,53,53,53
5294,579,757,757,134,508,230,53,53,53,53
5295,173,689,173,85,317,126,53,53,53,53
5296,333,748,333,248,36,493,53,53,53,53
5297,536,536,457,737,220,706,53,53,53,53
5298,71,358,566,449,49,141,53,53,53,53
5299,410,636,702,620,731,482,53,53,53,53
5300,126,126,126,259,630,476,53,53,53,53
5301,695,206,512,325,458,249,53,53,53,53
5302,369,369,369,369,734,61,53,53,53,53
5303,638,797,58,722,211,700,53,53,53,53
5304,521,123,217,217,467,802,53,53,53,53
5305,730,255,631,481,810,223,53,53,53,53
5306,535,33,33,33,271,268,53,53,53,53
5307,209,54,389,28,783,337,53,53,53,53
5308,31,592,552,552,720,9,53,53,53,53
5309,593,680,472,333,415,675,53,53,53,53
5310,167,679,373,673,190,314,53,53,53,53
5311,481,552,552,467,408,750,53,53,53,53
5312,61,419,210,210,31,599,53,53,53,53
5313,151,343,380,537,311,148,53,53,53,53
5314,280,0,69,606,131,425,53,53,53,53
5315,517,557,557,557,287,420,53,53,53,53
5316,255,255,243,780,756,515,53,53,53,53
5317,440,104,440,440,783,213,53,53,53,53
5318,26,43,43,578,515,149,53,53,53,53
5319,250,289,153,62,323,678,53,53,53,53
5320,626,346,346,174,651,517,53,53,53,53
5321,51,645,645,569,709,788,53,53,53,53
5322,399,399,399,433,520,550,53,53,53,53
5323,682,367,573,400,367,768,53,53,53,53
5324,260,23,174,231,543,793,53,53,53,53
5325,596,656,173,370,643,657,53,53,53,53
5326,252,213,179,705,178,214,53,53,53,53
5327,5,22,44,186,320,367,53,53,53,53
5328,245,476,243,403,355,333,53,53,53,53
